"","germplasmName","replicate","plotNumber","rowNumber","colNumber","NDRE_62","NDVI_62","NDRE_76","NDVI_76","NDRE_90","NDVI_90","NDRE_96","NDVI_96","NDRE_104","NDVI_104","NDRE_110","NDVI_110","NDRE_114","NDVI_114","NDRE_124","NDVI_124","NDRE_130","NDVI_130","NDRE_138","NDVI_138","NDRE_144","NDVI_144","NDRE_150","NDVI_150","NDRE_160","NDVI_160","NDRE_166","NDVI_166","NDRE_174","NDVI_174","NDRE_180","NDVI_180","NDRE_188","NDVI_188","NDRE_194","NDVI_194","NDRE_200","NDVI_200","NDRE_206","NDVI_206","NDRE_216","NDVI_216","NDRE_222","NDVI_222","NDRE_228","NDVI_228","NDRE_236","NDVI_236","NDRE_240","NDVI_240","NDRE_250","NDVI_250","NDRE_256","NDVI_256","NDRE_264","NDVI_264","NDRE_270","NDVI_270","NDRE_278","NDVI_278","NDRE_284","NDVI_284","NDRE_292","NDVI_292"
"33","NUMEX_BILL_MELTON_CA_2019",1,132,5,8,0.467667215184018,0.479535015893786,0.441434049941913,0.46425809567828,0.437434197,0.477226729569728,0.41656611783077,0.489791750730742,0.434936597187895,0.464280050255396,0.492392024096985,0.627905039,0.383685408718977,0.506565863877583,0.438262967560277,0.402279252799137,0.423803572534383,0.457409753067654,0.331381031013418,0.408250453425733,0.441501564129301,0.524052832811957,0.405900137389751,0.451144947164553,0.435566168714321,0.370015047158104,0.403636978519281,0.441321732182711,0.352938185617924,0.411360940772706,0.336412463672148,0.504292756502226,0.375666806311968,0.40448651601403,0.348164362588104,0.440945115782066,0.245868930905696,0.405454987550576,0.371861160126138,0.483089174367065,0.490393098571004,0.380052403,0.289967138247704,0.386548126085877,0.285968617659298,0.395994614574919,0.353313341160956,0.465326274368766,0.360086432888784,0.483272815298959,0.41728635544274,0.434343707464224,0.282897780611793,0.427012593655348,0.305876513068599,0.459909745711226,0.423133155701305,0.570755259741894,0.28208108754934,0.423702164379591,0.25356401384083,0.414855317692688,0.26064437571456,0.488679229696597
"34","NUMEX_BILL_MELTON_CA_2019",1,133,5,7,0.464895775872156,0.486771475853769,0.451864639676215,0.476416041039478,0.445527741493394,0.4846408202888,0.419896039392836,0.486045363435654,0.432529041028176,0.454036393969352,0.44002198543465,0.600744839876915,0.391370053,0.487199515619873,0.450248670381017,0.415291834887468,0.431377201,0.452352215442502,0.329770264,0.346435481066041,0.431005200133581,0.495903616921221,0.412183324,0.43056736299623,0.311516213335669,0.221238569391519,0.435485529908166,0.44398213,0.31537362903376,0.334348174217455,0.319512379060442,0.474153331126071,0.222415355542291,0.219471343929548,0.285825763216679,0.375873517001737,0.261191677796294,0.384335590776395,0.316535379687806,0.452121388691913,0.351970979354116,0.2973674552067,0.316444628724919,0.336728100168456,0.314869354483366,0.386995471347091,0.288790236,0.411459439331786,0.296559386,0.425773176530637,0.46446291440602,0.436101628764766,0.31923073557848,0.452508421485506,0.291249332,0.445174525062943,0.406011853905717,0.538605437607582,0.285679570617799,0.408527184073884,0.245098799700876,0.381687516635614,0.24840997609615,0.452295939688748
"35","NUMEX_BILL_MELTON_CA_2019",2,134,5,6,0.48026544974341,0.489939655316517,0.455985824849974,0.470943282683918,0.410674127590256,0.487214000867385,0.415713901430057,0.479129315797509,0.420975277365848,0.446296753995716,0.438779550753861,0.591950246031549,0.391321993019561,0.4634671057463,0.41322844292554,0.306015974,0.427892152171425,0.439291498013695,0.396820696064896,0.364917210326376,0.426630652260904,0.477049452259536,0.382796295485183,0.403052769382759,0.300164432861752,0.2136399773517,0.412040000830631,0.412981382981353,0.322554861116953,0.348100481433815,0.272467166979362,0.459788470735386,0.187662993236997,0.193904580028868,0.318950806651775,0.373968329610325,0.278471799078197,0.367816576829935,0.301098296729574,0.429017400581246,0.321540560851895,0.270324741630337,0.313439115133233,0.33055002513826,0.339735722503733,0.394876796161661,0.256529013331641,0.394433925341401,0.265566886792186,0.407582791967726,0.457976860537836,0.41411691130486,0.320493127192867,0.442318992746585,0.278781053316388,0.43947875060518,0.388425351116985,0.511740016234775,0.270866830486707,0.402469603966737,0.248939756898234,0.379910347245987,0.253814920682681,0.433207963492302
"36","NUMEX_BILL_MELTON_CA_2019",2,135,5,5,0.495024683280795,0.49443073151067,0.444635262471946,0.469677172206746,0.412393857081508,0.486202672048351,0.421783503429814,0.453200503892372,0.426382709946724,0.405360747240072,0.424442306971631,0.582637002985522,0.411932519352305,0.440512072597634,0.443997271305977,0.409496810772502,0.433755028648343,0.440301525807998,0.385054796329306,0.332757861842829,0.420895276100994,0.465796984315409,0.405276555504091,0.43928226802532,0.179860910360669,0.212296731052808,0.395445767191843,0.407983751269432,0.304543011732554,0.350079865112545,0.29050074875039,0.479006737830267,0.273497812816698,0.193606187414237,0.345214792752544,0.393003524447754,0.273378324606917,0.396191106541069,0.331152668524657,0.467955166367079,0.325889333626072,0.287109564851876,0.313918784389841,0.341323894968142,0.307671335200747,0.383762936753649,0.278149119745003,0.398566875050686,0.299494604043168,0.428524281805746,0.47485763160799,0.426284810359416,0.314146695715323,0.457584411720958,0.283956645539515,0.453941961085727,0.384337727052089,0.522942806427403,0.302503758,0.400921389579404,0.252323664508538,0.393932444772781,0.257023169901597,0.45687034503724
"37","NUMEX_BILL_MELTON_CA_2019",3,136,5,4,0.478279318492725,0.490160096173776,0.451755545284582,0.463561224022418,0.399674154335924,0.485625138297037,0.414670124365624,0.45623714434745,0.439005431,0.412473911133081,0.445345813314746,0.606382879855285,0.395248509023164,0.443061343599139,0.446405049642036,0.375506764320783,0.43042002330648,0.441919575754505,0.333446847676024,0.319000027,0.420014159509958,0.466237264136424,0.40958054107719,0.426138644434152,0.296065439625217,0.230670800757012,0.417148581153173,0.420195218134659,0.355989229191844,0.333610174,0.292358275392709,0.45241731964831,0.256438030133476,0.184765200538445,0.332990836515583,0.381824343788657,0.268879775017577,0.367443754394188,0.325712761652503,0.441637052569621,0.350674059999741,0.291754882572673,0.322752246214942,0.337594440307769,0.237319037477663,0.353114097574111,0.253920863436185,0.411191209085684,0.297308478082111,0.422611044706108,0.470183754552478,0.424774307471582,0.287931877357989,0.445733567,0.281448759191176,0.444302810968137,0.380443936239451,0.521938814036526,0.281818841,0.406114262792963,0.249709536906769,0.424090988,0.246819952192301,0.451154238336426
"38","NUMEX_BILL_MELTON_CA_2019",3,137,5,3,0.466658977316417,0.484857329120907,0.447871052939505,0.465926650285007,0.404365486529084,0.501096219822221,0.4111245066874,0.463912645533368,0.431439078111755,0.444787106905129,0.418303707127361,0.58310552592241,0.415282162208798,0.466256853963397,0.449768759992603,0.390987169652392,0.425089182002593,0.440045299390691,0.282662529165399,0.361310558961205,0.428384346439306,0.487058959836976,0.413376055096613,0.451196932475771,0.189849668,0.206738206824055,0.382086644734045,0.382240311526295,0.307156024803084,0.34530529,0.305726740977817,0.465885847772505,0.246254014802402,0.193806320182032,0.316653065276744,0.36764199553239,0.250861216497851,0.377849677142306,0.330944148521945,0.44496024743885,0.310166308913431,0.242261222885827,0.316665965599643,0.322216413381166,0.240088125137696,0.398653252,0.276332018151623,0.393169693700174,0.298522609349989,0.428499584349004,0.441795800649014,0.408706168197585,0.308090621657457,0.462138024640346,0.278132597132623,0.446627803256577,0.403557783760257,0.514308692,0.298309703154993,0.413818845015177,0.270392368108631,0.418758803672299,0.277167477391639,0.459543820938435
"39","NUMEX_BILL_MELTON_CA_2019",4,138,5,2,0.479444695184127,0.491339451381576,0.453302853526206,0.470106721,0.446730301,0.504189775655439,0.41940346855176,0.459007062636368,0.450303369210932,0.434510043333573,0.429767742899106,0.586874777,0.430544481936279,0.469934254,0.446968190765847,0.425110469875353,0.438487586032155,0.451562119,0.31628849607031,0.43595282567698,0.432841433410347,0.480534768651986,0.410286793297612,0.456715674107816,0.236932241250931,0.24873417721519,0.434033140211554,0.428798185268358,0.34086990819017,0.403336109218462,0.298592134790126,0.45428797410146,0.299752878700247,0.183368334451926,0.406807048895508,0.410966691486721,0.273607998755058,0.42729711328976,0.336265073266013,0.475198579572003,0.295826939872851,0.220512990957754,0.310884263448969,0.345009351432881,0.263129519473208,0.415303616,0.280823381321599,0.389578859776243,0.310546651429258,0.416350002533313,0.468780303866387,0.443937755214656,0.305582066829409,0.472735910964118,0.281196688792248,0.445696192874037,0.403310189009021,0.510230928135363,0.312646165566106,0.462604536399397,0.2645406880701,0.408675277048979,0.280347717945529,0.445190067570368
"40","NUMEX_BILL_MELTON_CA_2019",4,139,5,1,0.488435535993973,0.495611200327789,0.439411597546094,0.473585243133912,0.356162809997919,0.504370949795245,0.427930268644182,0.46598808504496,0.425387042071731,0.429422406217389,0.41470259286556,0.568274018462768,0.428087799010259,0.477581553918452,0.451600984240996,0.401070419594217,0.420508951977767,0.456836286050452,0.338073912692649,0.387798097166289,0.432801923182546,0.491588273318377,0.450269414852555,0.491376987802995,0.210569255252362,0.248081409779102,0.409038059724369,0.40945832,0.311983879304141,0.388150989,0.318650624389505,0.50377255714415,0.312034333998281,0.209989012147456,0.39091288160834,0.398379349714569,0.262233666475819,0.412793502089928,0.347442787181349,0.478376813213415,0.278503806537449,0.206995697120843,0.287891570971018,0.344169425866168,0.258504889675168,0.411644208560617,0.258649347,0.416046979842108,0.280851717158017,0.4363017782412,0.366058382077033,0.412105359967627,0.300983104531415,0.446100742840644,0.279366943536674,0.452690593984507,0.400468746921441,0.514573963320598,0.299612489938845,0.417616190784397,0.254662035754473,0.3964717510936,0.253882620396837,0.440448991190679
"41","NM1713PAR",4,140,6,1,0.493421075810003,0.490062199853203,0.456554865734784,0.46357205018342,0.356356065173777,0.518013053090324,0.42317314411125,0.452666102412188,0.459849748723019,0.425607252705004,0.413689809398156,0.553451328902276,0.424877942062344,0.456497765288248,0.436229282980206,0.352196411587381,0.420134772255155,0.447455146284756,0.354937873907041,0.373149797424722,0.402292882965152,0.456248311290328,0.428028877254081,0.471878096399529,0.247810599714569,0.22185619105237,0.405911919460406,0.416779345759182,0.352587943549206,0.363307907210346,0.306771879483501,0.462469742118236,0.276115108800118,0.199308345038895,0.422148260453081,0.404311512617858,0.274162565424576,0.411190531989688,0.348876685521419,0.432783082394718,0.295386922072718,0.202621826581654,0.320436304054771,0.333058515059921,0.286831460674157,0.436807324178111,0.281060678,0.410130777720187,0.30264781706505,0.424252237283442,0.385617665452673,0.430349851009822,0.327082735533238,0.44389535398622,0.268797398336767,0.426800755321584,0.40216071024045,0.48986185,0.308632364391924,0.386019928464059,0.255795277386973,0.373310180784229,0.296665278851682,0.445848946251908
"42","AFX_149092",4,141,6,2,0.471911120363211,0.486755784214596,0.455000229014944,0.461625006766351,0.445335068680583,0.501393810536263,0.423021910788742,0.468309073671295,0.436253398418191,0.436635291371451,0.415774715917371,0.540679133407451,0.429528098,0.480163867779967,0.433450654400794,0.37662373252946,0.435991938770383,0.478797961245806,0.354698346448705,0.439142682202223,0.452877452684237,0.513432088163733,0.446773490618215,0.488039078882824,0.308119856530351,0.245225254162226,0.421467072884931,0.436383826817327,0.346817864106243,0.430797741235331,0.30945315086635,0.494078468160247,0.288597203648406,0.193763065280093,0.368707470836436,0.41575041,0.229209461562403,0.436609477124183,0.33359260908363,0.479644013478674,0.29068655255636,0.256432699757914,0.295656913021619,0.372698441427853,0.30582928202492,0.430267263959267,0.310951091459781,0.445647030615879,0.321801692253129,0.458776428554004,0.447147142194884,0.448526159365718,0.343386093393181,0.449035707098547,0.309598584113474,0.470740825513085,0.428621325208626,0.531435419,0.313004301317044,0.400939211105976,0.259301621100929,0.390714137842166,0.25357086739214,0.447456329505374
"43","NM1705PAR",3,142,6,3,0.475950653264339,0.484051858019918,0.449172893368771,0.473839660331311,0.447942853879812,0.494841609741822,0.422271417527585,0.45787721440164,0.430058006108426,0.428443685166374,0.404536274094911,0.54910109282816,0.428441463801675,0.476691209209385,0.431042258869383,0.40378544036597,0.420207393896404,0.4662406947658,0.356563529231297,0.427815164722124,0.45036024886554,0.509679993938323,0.448031964336988,0.488542770794096,0.222604283010673,0.203341012037726,0.401163081602604,0.45019940095661,0.265586656547919,0.376709523624875,0.327490711106206,0.509469889269028,0.259870253086572,0.184715616451859,0.330392256142963,0.420608389178456,0.222574891067538,0.385085978835979,0.349096862009344,0.484784608027076,0.317807518524879,0.281962779,0.292862336476117,0.34268136103149,0.278203813860126,0.444517882059191,0.304340452239159,0.430724654544429,0.3125,0.449707212342301,0.448690174005812,0.46279917595556,0.310784226229537,0.462227296987514,0.294748547567175,0.466368047990801,0.416255379767633,0.535216318613685,0.301337030883706,0.403502846031171,0.258965993637274,0.404597724459316,0.249664845,0.461891413001688
"44","DONA_ANA",3,143,6,4,0.468958260200926,0.480309245607877,0.455436773137796,0.473817263,0.43541223718403,0.492721545,0.42370672545411,0.482827472632018,0.431189290032101,0.445090569892025,0.434215832011292,0.569845977040211,0.434592517866599,0.494664795940059,0.441570705198129,0.401545055767808,0.419624797606029,0.464131785201951,0.3654995072678,0.431331789922177,0.443570900456714,0.510055726664723,0.430721364594876,0.471187825274633,0.337418422320529,0.235353296443919,0.418218711156862,0.448928535053136,0.293571825566087,0.374835339541222,0.318195650046439,0.506090267352821,0.251421301658493,0.198651806763761,0.328685033507074,0.426986944651278,0.243131591281931,0.43441235059761,0.33497877237055,0.502874204536501,0.314452269567029,0.297285039003639,0.287516540975364,0.353752438411262,0.282148311956361,0.362352351466903,0.331805536456625,0.41729005574537,0.320752552353987,0.455599166216902,0.45877129088033,0.460838575580326,0.279807508902713,0.464644810177529,0.320372395487474,0.486762986887602,0.401918756763118,0.552871631934214,0.320026649011696,0.389475472499469,0.244524647465824,0.414574034742102,0.215392355122029,0.436417586920174
"45","NUMEX_BILL_MELTON_FG2011",2,144,6,5,0.492277886,0.494289153001354,0.449529853138962,0.475544451800682,0.374620619999001,0.497109681149489,0.418056799430497,0.456588491176963,0.443045257318614,0.425294186301972,0.456914855658726,0.596547924290326,0.431156241863446,0.471444065958276,0.419522762973829,0.375597038852081,0.429109991510312,0.435469101613041,0.403734964763632,0.393379533129405,0.434853503445174,0.485142816250588,0.426249650662617,0.454727243234581,0.263916294365848,0.1925371137379,0.419574024576798,0.433231383228565,0.274048551523444,0.328819596394919,0.278679505573336,0.476496155685539,0.279838097389895,0.188969494161206,0.387244286,0.418184427957549,0.254600256769374,0.421971872082166,0.316748703233639,0.472359562962145,0.334832126654221,0.326202939976254,0.322918281624633,0.392490971258255,0.336676213556584,0.430931335830212,0.290470397833652,0.424902595456453,0.309954419130079,0.4309955545047,0.484448000588603,0.449915756171136,0.29392776803585,0.469136333846999,0.274831495098039,0.430210980997337,0.390284175287573,0.511993757708475,0.273417860667308,0.382591699665638,0.2660270141239,0.394779691665505,0.28116410076392,0.469291911137857
"46","SW_8888",2,145,6,6,0.482702703595763,0.48561298466134,0.449110877087408,0.470139411263227,0.421106248743059,0.487673501791992,0.412786761015264,0.476990391271114,0.412905579,0.434112223320701,0.436332429765281,0.588148018604341,0.43955077086656,0.498822903962223,0.379342536,0.288322524,0.421063466060173,0.455348011536895,0.37466577540107,0.39580688520789,0.450534496036858,0.508175727712009,0.418368990175558,0.450550243021558,0.35378038631685,0.242551696280398,0.420659220650285,0.443323107470836,0.27907387,0.331330611,0.318038847809293,0.495293198,0.215012280572053,0.198359167714006,0.34070786795731,0.420248001985604,0.263546140678494,0.450079170557112,0.347335119658762,0.493383268827137,0.308948835726387,0.295246701441023,0.2728,0.353030065359477,0.263999804166361,0.399910112359551,0.329085245420782,0.436435442184219,0.339787276763514,0.447656685413183,0.474107056148317,0.444366753336228,0.269031149560255,0.447761961673479,0.305788319218738,0.465415617608911,0.414219850724614,0.541788331300365,0.306062067213804,0.405249355635225,0.247611273770443,0.382431778141121,0.239650039321425,0.443026394919275
