"Germplasm","Plot","Rep","Row","Range","GNDVI_62","GNDVI_76","GNDVI_90","GNDVI_96","GNDVI_104","GNDVI_110","GNDVI_114","GNDVI_130","GNDVI_138","GNDVI_144","GNDVI_150","yld2","GNDVI_166","GNDVI_174","GNDVI_180","yld3","yld4","GNDVI_256","GNDVI_264","GNDVI_270","GNDVI_278","GNDVI_284","GNDVI_292","yld5"
"SW_1011","300","1","1","1",-0.684619161519169,-1.21893024011092,3.20092401277223,0.766485648098465,2.25928150591149,0.837694022482291,-3.80832076419002,-1.630485050907,0.959802121220465,-2.9875121149401,-2.34011399541974,-1.71311156001361,-2.22983914572959,1.52603899397282,-0.115830513955249,-2.81097168519314,-2.39464050223402,1.43646797632405,-0.467130117325223,-2.10777062650247,1.69893281295404,1.2084974934879,0.865293745310035,-2.23888291020812
"SW_8421S","301","1","1","2",2.23993377765292,2.2010992210779,2.70725573659186,0.716428739712455,1.939253700392,0.532154898029071,-2.74478467208829,2.33595013624516,2.08275862594031,1.45558199560542,1.70866569433548,1.826385526305,0.814255355609249,3.47258933971561,2.17374720533865,1.28964804946966,2.08562324442966,2.93844126200342,3.31951524783974,1.85017471968953,2.57696866240903,3.57453757570968,2.59121869607235,0.566155544626539
"NM1715PAR","302","2","1","3",2.37178352568486,1.8759869220303,2.66814856718889,0.524209931383477,1.4703157251351,0.933316035407899,-3.39681873881957,2.42508568606379,2.0868403029378,0.946570893874533,1.33820065612075,0.81934837963584,0.632632274897064,3.17353152781246,1.47257211026635,0.287081736325505,0.45986076732208,2.72599140349072,2.72659702878127,1.08516359734901,2.6220301470897,3.38646811634857,2.71537061633579,0.306221803170625
"NM170506PAR","303","2","1","4",1.66475899247325,0.549261107145238,2.45724378314299,1.01139371302551,1.27981550255414,0.0517877218972802,-2.92697748087708,1.7571621320794,1.56494859753512,0.105990655171514,0.229742348053174,-0.369114104858734,0.0847046064113052,2.58169685733221,1.94980125337802,-0.143276245795306,0.569945443928131,1.66653118823916,1.21774352370561,0.676846471708324,1.77870408640317,2.12233766553018,2.17884557986279,-0.515180196946592
"SW_9813","304","3","1","5",1.12142705160945,-0.655488092148648,2.57878070288247,1.42924759710541,1.23281275895025,-0.669551666416188,-2.93148377864979,1.25791777895554,1.56965404494567,-0.224911931571451,-0.69759646889426,-0.780121024187558,-0.730410706420505,2.53207807454243,1.19116938927281,0.178578509624722,0.438354638269548,1.05120455131227,0.474241377460847,-0.0284277212610843,2.03883676591208,1.71227522856476,1.36223986033722,-0.224731729317428
"DONA_ANA","305","3","1","6",1.26876570371491,-0.757512417282671,2.70384179297896,1.36149801196144,1.57141463592587,-1.14006034558952,-2.01800630442418,0.964461960616973,1.59513265889488,-0.524000188274405,-0.912192449097152,-1.06966591524001,-1.17362165371223,1.98957388922163,1.81903111378021,-1.0661414050626,-0.219134561737555,1.52994805797562,0.885239615862486,-0.168205898102501,2.36374398736126,1.55290765217645,2.14430038457381,-0.746485514254644
"NM1712PAR","306","4","1","7",1.4479959440422,-0.6708156647138,2.58682831789053,0.907428183898555,1.56452593626248,-0.484563236787011,-1.98836510505268,1.69416477770873,1.59531940097642,0.0734966333660517,0.0314414526828883,-0.278753973906807,0.00332990332172946,2.27770561345613,1.61859344201079,-0.379563870360633,0.384041139241841,1.70982176726179,1.21584798373993,0.438100845805723,2.13625362152874,1.4177613439778,1.03484968622923,-0.489457752122868
"NM1704PAR","307","4","1","8",1.06188040148154,-0.292774237809996,2.75187806864453,0.573490199873318,1.38691857852803,-0.56833179416128,-1.59530386446942,0.461395456244589,1.53224656269001,-0.511890922277666,-0.799165432580916,-1.1660271023835,-0.728388328343718,1.44388562195248,0.11882171430447,-0.610695256039385,0.142313666464022,0.674623076585205,-0.353581158645089,-0.890626991928689,1.89742736623371,1.75677238739131,0.569085013697746,-1.22818949855549
"NUMEX_BILL_MELTON_CA_2019","308","4","2","8",-1.29375504535872,-1.96257350450915,2.49692394493699,1.17033505035125,1.95383754874797,1.12644849847969,-1.05648673411008,-2.83096955694787,0.276407978619815,-3.95086530276574,-2.77809720682177,-2.41385076500703,-2.19273392997076,1.03683933465972,0.224320989694013,-2.7515417280273,-2.5973737367304,1.28962021641447,-1.39195473279425,-2.9037619721609,0.901689440358245,-1.39153072247816,0.110669722425893,-2.27183457143236
"NUMEX_BILL_MELTON_CA_2019","309","4","2","7",1.40539082623293,1.34802905512589,1.70637574011673,0.129291928614443,1.37627108964027,0.786316926571292,-0.337638002736966,1.08998644419996,1.30493295245903,0.829171538289369,1.30386991297723,1.52554967237839,1.13788683922945,2.9475434587677,2.12276026175548,1.06474298905177,1.87189878117553,3.18163166035379,3.14424747817971,2.13965750961613,1.85911863538678,1.49147123906314,2.43380682867619,0.820182099080856
"NUMEX_BILL_MELTON_CA_2019","310","3","2","6",1.32001328577189,1.04402104045448,1.53836016745221,-0.404270975275097,0.854338764693597,1.08407362851605,-1.26896206173155,0.615932675555613,1.08096634419048,0.202459028598395,0.774277133631131,0.875222896555719,1.00025488052961,2.48152801017016,0.86022586187171,-0.136698876835055,0.271322923522858,2.74359829536731,2.63922827663965,1.38094419178678,1.88431463710424,1.47701103817075,2.24338063554453,0.186428915586476
"NUMEX_BILL_MELTON_CA_2019","311","3","2","5",0.876951921322803,0.250596980440832,1.29987386207015,0.0992311115350666,0.656456819025176,0.217506429990992,-0.762660820425811,0.308437662259073,0.575257845886973,-0.458405593454184,-0.31032045574251,-0.0538138625074846,-0.0920580977949814,1.9523623208589,1.56018697685357,-0.372914509192212,0.405231781531069,1.66154664354678,1.04438307613431,0.615666647583108,0.96001134212743,0.457318158339712,1.91208347226918,-0.718731754624767
"NUMEX_BILL_MELTON_CA_2019","312","2","2","4",0.579089881832986,-0.38042395538766,1.53681347760274,0.678366222761507,0.71348016031248,0.118852871653009,-0.827017638367701,0.467640932903911,0.615003736483812,-0.443604222375524,-0.763876664549217,0.0665446693231308,-0.65259383900596,1.86620557279874,1.03974139150474,0.0133863667779209,0.813727304529526,1.0531563369388,0.501218352469789,-0.00639185867888261,1.19926269220998,0.290269475427342,1.09153319138405,-0.388401800149455
"NUMEX_BILL_MELTON_CA_2019","313","2","2","3",0.976145396317039,-0.298149199951025,1.82703169267788,0.64462901557817,1.12770014748318,-0.760108079981482,-0.0899678188763009,0.595474057578613,0.874874543285017,-0.546982970569762,-0.563027756137361,0.0766946708653405,-0.701063591494307,1.47593953520381,1.92744548344779,-0.8363279451207,-0.0110372275201703,0.982085178053722,0.179014749483319,-0.485630487137513,1.57761501153668,0.23865706173634,1.94001175536894,-0.974666867424761
"NUMEX_BILL_MELTON_CA_2019","314","1","2","2",1.08468600080116,-0.176235667864313,1.89476111043212,0.849402728342711,1.33026269268115,-0.269347582718805,-0.11725291679322,1.98127393774706,0.990583572209068,0.5275673796779,0.505362610388601,1.03445589057559,0.294207360069086,1.98374964507767,2.11627741800347,0.389262249687539,1.23368011242715,1.21539961540117,0.523505652580765,-0.0381937852459769,1.5382329930917,0.605047503185142,1.30106704225733,0.00312403676394466
"NUMEX_BILL_MELTON_CA_2019","315","1","2","1",0.77195871727206,0.352878668412877,2.07238515588543,0.663032956334193,1.24095752304013,-0.00731031256675821,0.266931594181011,0.61594499495341,0.936034678416211,-0.00551968075539953,-0.310105662599711,-0.0120526044699656,-0.142337109089414,1.25018265423543,1.07750495334825,-0.0224865191089813,0.688334614335353,0.622328182652816,-0.220799107241953,-0.490854765730626,1.53468016405501,1.44477031735591,1.35459164669288,-0.209727124099237
"NM1703PAR","316","1","3","1",-1.94425986168921,-2.56568056819902,1.61876732265008,1.47577078735448,0.826885409249776,1.18962056206908,0.260505787226564,-2.54132604115861,-0.236501559341747,-4.50847538687132,-2.75437918252218,-1.85099189445589,-2.81547307840819,-0.409161832785866,-0.67882459342025,-2.61484556781472,-2.29180909945962,0.167952648798903,-2.48848425729608,-3.04940885019993,0.368636649596288,-2.79005829819302,-0.924089027241234,-2.10211136032962
