"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48"
"1",0.331518398416906,0.0341380151706674,0.0121510463441108,0.0101796885759065,0.0117603204045236,-0.00126224370426168,0.0160676722114978,0.024001419411976,-0.0132724654148967,-0.0109684477057754,-0.00143498856274064,0.019873685537686,0.0285992553648574,0.0277400555708348,0.0191273803790679,0.026807817294564,0.0324010712190587,0.0383686865154074,0.0113913643546561,0,0,0,0,0,0.125862066697618,0.0110414822715823,0.00338902810483481,0.00253124872556425,0.00307775349464064,-0.00127636668366146,0.00438009560613792,0.00726546312773427,-0.00464883117685618,-0.0035913382622026,8.93897586426179e-05,0.00567587415646906,0.0083743733831283,0.00861493304111476,0.00563207388098511,0.00759818606776613,0.00957671369446164,0.0117303373906457,0.00338311123666083,0,0,0,0,0
"2",0.0341380151706674,0.285105864345769,0.0278186011521306,0.0291180002048206,0.0240330545339727,0.0201853237361392,0.0271889433665652,0.0379733534256627,0.00613428817830035,0.00784540670503071,-0.00927585600282533,0.00629687170616477,0.0380652617126765,0.0513424361101587,0.0253425218200745,0.0104264848539954,0.0153220367725385,0.0211792568029346,0.0241793730128661,0,0,0,0,0,0.0110414822715823,0.10863505601699,0.00860036037157947,0.00876956890738449,0.00672182880582338,0.00568208671618554,0.0077246857230272,0.0118721006196008,0.00166590571634991,0.00276423366308709,-0.00292848142566354,0.00078024075670656,0.011880288780187,0.0169608539248822,0.00791100342519927,0.00238002877184832,0.00413682379429257,0.00606939077032394,0.00796604747063086,0,0,0,0,0
"3",0.0121510463441109,0.0278186011521306,0.330801823734343,0.0317643421453731,0.0243715196983584,0.0507124630114308,0.0226849412308757,0.0254627447046822,0.0195555859892014,0.0109652712372309,-0.0101600761205078,0.053823466740407,0.0153860541644159,0.0328985737213659,0.0114447993796158,-0.00553055792475956,-0.00529506346519208,0.00407025486251514,0.0163356042658716,0,0,0,0,0,0.0033890281048348,0.0086003603715795,0.125174602396965,0.0094685351157837,0.00650204578642135,0.0162057816161135,0.00603401206539861,0.00732550984735159,0.00590860366169971,0.00346681549415777,-0.00342753483546588,0.0176227882627116,0.00406825813981777,0.010362622296652,0.00321752020891918,-0.00258690175422686,-0.00258490517820728,0.000554730072008651,0.00512889961995496,0,0,0,0,0
"4",0.0101796885759064,0.0291180002048206,0.031764342145373,0.319658077800516,0.0756258666596363,0.0532855512087191,0.05567681857565,0.0390985779927176,0.0205753790810537,0.00854063846821261,-0.00630817000381017,0.0142453602246261,0.0169078044244353,0.0277367025199576,0.010547162497604,-0.00153279445528876,-0.000660028968383626,0.0075648560403113,0.00576531279405917,0,0,0,0,0,0.00253124872556423,0.00876956890738446,0.00946853511578367,0.120304160858083,0.0245339848233168,0.0166309924364522,0.0173273232500957,0.0116696748125911,0.00600117428374109,0.00238243810837893,-0.00203994630953409,0.00351775662908045,0.00440771135984644,0.00813253401746432,0.00277110655586285,-0.00115762279959921,-0.0009311740309795,0.00176786315829595,0.00120989013407596,0,0,0,0,0
"5",0.0117603204045235,0.0240330545339727,0.0243715196983584,0.0756258666596364,0.345774402491107,0.0689113776338393,0.0625535215199145,0.0402944624090299,0.0329254203167777,0.0148681311130037,-0.00125739269879408,0.0160227271306215,0.0170632443908662,0.023539073709345,0.00904804496108839,0.00177311260273668,0.00298901850978515,0.00464126199200635,0.00588983639733791,0,0,0,0,0,0.00307775349464064,0.00672182880582337,0.00650204578642133,0.0245339848233168,0.129068511736706,0.0219564402558421,0.019471818629058,0.0118201163022622,0.0101759132564054,0.00449323903733295,-0.000277638431060453,0.00399009765830906,0.00435756958414085,0.00643753270541936,0.00220681740348242,4.36775773056592e-05,0.000392777218504169,0.000682971614363196,0.00121827066189798,0,0,0,0,0
"6",-0.00126224370426169,0.0201853237361393,0.0507124630114307,0.0532855512087191,0.0689113776338393,0.331220786070213,0.0469431143519864,0.0316247403235403,0.0515686145173577,0.0247451719476426,0.00531295638886199,0.0389349835183821,0.0120182434984175,0.0213022542132164,-0.00363214553653473,-0.0101574508200345,-0.0114610320038345,-0.00689354251464365,0.00837708897411405,0,0,0,0,0,-0.00127636668366146,0.00568208671618557,0.0162057816161134,0.0166309924364522,0.0219564402558421,0.124114850275396,0.014233954386127,0.00910088331432435,0.0167474598898552,0.00786155026949723,0.00189172287582599,0.0123577079355301,0.00303274308722203,0.00599594918864183,-0.00203918745361201,-0.00367282242594496,-0.00423659792320848,-0.00291253480988288,0.00227256090138201,0,0,0,0,0
"7",0.0160676722114978,0.0271889433665652,0.0226849412308757,0.0556768185756502,0.0625535215199146,0.0469431143519864,0.340786097572949,0.0781093537134172,0.014836649030296,0.0103650384015039,-0.00675028460034605,0.00749557236340238,0.0204678009301851,0.0285244791894777,0.017186113846047,0.00438812346803564,0.00977868610059879,0.00967215464534641,0.0125754117871545,0,0,0,0,0,0.00438009560613792,0.00772468572302723,0.00603401206539862,0.0173273232500958,0.019471818629058,0.014233954386127,0.127420096026452,0.0256320200442371,0.00399825403794525,0.00316362617655526,-0.00208379648347311,0.000984303920895541,0.00534424246977096,0.00812191998238527,0.00491330556119583,0.000618684716511647,0.00247297377437747,0.00215091164745521,0.00356079151981847,0,0,0,0,0
"8",0.0240014194119759,0.0379733534256626,0.0254627447046822,0.0390985779927176,0.0402944624090299,0.0316247403235403,0.0781093537134172,0.325906610496914,0.0114591403260007,0.00419369165635373,-0.00661927285529725,0.00657455382651527,0.0248322460470059,0.0321088538144571,0.0164010472785621,0.00712625905007892,0.00906924881163651,0.0139398426470722,0.0169437900431979,0,0,0,0,0,0.00726546312773425,0.0118721006196008,0.00732550984735157,0.0116696748125911,0.0118201163022622,0.00910088331432434,0.025632020044237,0.122721901215011,0.00314337172969338,0.00109969102634332,-0.00197484074742373,0.00077089704709044,0.00696012178217022,0.00956732412447503,0.00461792191343871,0.00144641739285531,0.00206428600719567,0.00358696778340076,0.00519602075956549,0,0,0,0,0
"9",-0.0132724654148967,0.00613428817830037,0.0195555859892014,0.0205753790810538,0.0329254203167778,0.0515686145173578,0.014836649030296,0.0114591403260007,0.359811743966705,0.0644194248840745,0.0280072693898095,0.0114962604682583,-0.00182772291665124,0.00493480332888298,-0.0121862120238255,-0.0170530015221291,-0.012848799588191,-0.0132243645141698,-0.00209444888775896,0,0,0,0,0,-0.00464883117685618,0.00166590571634992,0.00590860366169971,0.00600117428374112,0.0101759132564055,0.0167474598898552,0.00399825403794525,0.0031433717296934,0.135666442479542,0.022115737598935,0.00946209373523763,0.00362351318471966,-0.000721001419971885,0.00120134301790424,-0.00426971740191751,-0.00518117867802827,-0.0037120023317374,-0.0040748049174778,-0.000945776101522018,0,0,0,0,0
"10",-0.0109684477057755,0.00784540670503073,0.0109652712372309,0.00854063846821265,0.0148681311130038,0.0247451719476426,0.0103650384015039,0.00419369165635374,0.0644194248840745,0.309609229776202,0.0411155730918516,-0.00742798544895751,-0.00466811242291181,0.00403548155767982,-0.00320412391725865,-0.0173082491113378,-0.0216817992196057,-0.0207729968011308,-0.000856906009420423,0,0,0,0,0,-0.00359133826220261,0.0027642336630871,0.00346681549415778,0.00238243810837895,0.00449323903733298,0.00786155026949726,0.00316362617655527,0.00109969102634332,0.022115737598935,0.118327777971886,0.0143196579124485,-0.00257565388674069,-0.00134885756264358,0.00131424924345567,-0.000864848349347314,-0.00511680402146979,-0.0067200870289616,-0.00659881131721112,-0.000300932076417476,0,0,0,0,0
