"Germplasm","Plot","Rep","Row","Range","GNDVI_62","GNDVI_76","GNDVI_90","GNDVI_96","GNDVI_104","GNDVI_110","GNDVI_114","yld1","GNDVI_124","GNDVI_130","GNDVI_138","GNDVI_144","GNDVI_150","yld2","GNDVI_166","GNDVI_174","GNDVI_180","yld3","GNDVI_188","GNDVI_194","GNDVI_200","GNDVI_206","yld4","GNDVI_216","GNDVI_222","GNDVI_228","GNDVI_236","GNDVI_240","yld5","GNDVI_264","GNDVI_270","GNDVI_278","GNDVI_284","GNDVI_292","yld6"
"AFX_149092","141","4","6","7",-0.0029454999196774,0.0237433029917074,-0.0560259736192964,-0.0200671870460109,-0.0709416421865558,-0.0328597140091693,-0.0194889547882696,-1.49273823665892,0.0139177870140954,0.000298036643631056,-0.08447171319485,-0.052541653301642,-0.0381071752954957,-1.65328091308558,-0.0270899749053599,-0.00876537932434175,-0.0633675541762374,-0.734056926819404,0.0114302075053313,-0.0485238459230515,-0.0291281565994841,-0.0657905590212733,-0.20756609748833,-0.000413653782306367,0.00579414506982909,-0.00655758676751629,-0.0354413744757815,-0.0593376564618831,-0.163699608447714,-0.0238227933071512,-0.0105294608038277,-0.0211731198586145,-0.00862928065348701,-0.0528037853824034,-0.304203003685867
"NM1705PAR","142","3","6","6",-0.00251020182407677,0.0148556123040549,-0.0730468462817648,-0.0387736892038413,-0.079646249058659,-0.0382277614348492,-0.0397191935019246,-1.73461651077254,0.0128229793217798,-0.00510705114957116,-0.0987490857552497,-0.0546860568857436,-0.0202867277102127,-1.241589306994,-0.0121339872187747,-0.0208602306593253,-0.0644073328469141,-0.753589635152165,0.0360648204262824,-0.0579744823412999,-0.0339250150785704,-0.0771886598031509,-0.26309084850067,0.0089216257628776,0.00339146253778923,-0.0106572205163668,-0.0421842936583878,-0.0698080906493594,-0.600236777653972,-0.0262687381769945,-0.00926651310250825,-0.0247098383282167,-0.0088770872900149,-0.0566615222093436,-0.414285519422388
"DONA_ANA","143","3","6","5",-0.0141200745004916,-0.000932798245184585,-0.105213225558888,-0.0736791100694938,-0.103451303379616,-0.0364521442208642,-0.0695353498888384,-2.35208712603653,0.00320360287675071,-0.028883657280357,-0.115037967424181,-0.0715163459304908,-0.0176799432103476,-1.18536358983458,-0.00357399949024237,-0.0232093459175843,-0.0822569537917098,-1.01311619799976,0.0303500214166706,-0.0787099948260192,-0.0561298091880179,-0.0990900915469225,-0.511125574113909,0.000939994784274147,-0.00814202966298647,-0.0169637058958954,-0.05625261572182,-0.0895178125151463,-1.10145265810331,-0.0369871427246689,-0.0153059385021176,-0.0283729972370868,-0.00469674297500639,-0.0531520118365119,-0.459508282744781
"NUMEX_BILL_MELTON_FG2011","144","2","6","4",-0.0349539214564309,-0.0202260796417419,-0.112882015691229,-0.0747266623654358,-0.106877117472999,-0.0421716482979652,-0.0726817808357211,-3.01292350360537,0.000828494397118898,-0.0377367474255402,-0.1191372577565,-0.0948003232572908,-0.0736880188319535,-2.35343384006887,-0.0435916984298097,-0.0634918399538826,-0.103267995545081,-1.87435132860204,0.0312792232226781,-0.0842571725834709,-0.0608251701203003,-0.1137378552068,-1.15803844071369,-0.0119501846474591,-0.0177807835715808,-0.0229873885362738,-0.0722890396083595,-0.110767443976114,-1.64268655403496,-0.0432553501572991,-0.0297291117224468,-0.042278860296521,-0.00868922369804197,-0.0677239121103717,-0.596219811964918
"SW_8888","145","2","6","3",-0.0408784491742348,-0.0319081388750241,-0.118390286776672,-0.0853604500369201,-0.102930881742093,-0.0624245617177357,-0.0689330380476535,-3.10473402840167,0.0173780788267811,-0.0162715992874469,-0.0881434506392556,-0.0845231825160752,-0.0505474402582889,-1.99851210035759,-0.0194617370937312,-0.0439335959998981,-0.0795557606928646,-1.75091603417259,0.044179580119033,-0.0834379702920892,-0.0542792893261663,-0.0988946945097579,-1.30133849118887,-0.000960151507874512,-0.0200325458977259,-0.0174985833203983,-0.0657460373313297,-0.106832437307003,-1.7335596815328,-0.0443932166109758,-0.0340906225612463,-0.0296509971439285,-0.00146709444262026,-0.0658331015746658,-0.539604712151462
"DONA_ANA","146","1","6","2",-0.0304428522801872,-0.0142527528370475,-0.106621063477707,-0.0668277558937818,-0.0811149651511478,-0.0642276646969515,-0.045997882315433,-2.24419313898138,0.020947385690388,0.00173004081064624,-0.0675280876379441,-0.0735939863883692,-0.0344755625987003,-1.59756570243,-0.0451669249267153,-0.0606561973845904,-0.0802561117284016,-1.56459912792595,0.0344166099377244,-0.091040002031328,-0.0521401279263426,-0.101165361572264,-1.20580870353102,-0.000124642358950127,-0.0164525875379732,-0.0137217856261946,-0.0583636001027235,-0.0977906188548707,-1.3082574146996,-0.0440006387221009,-0.0335904420950616,-0.0239714180599048,-0.00227658200878344,-0.061177066596287,-0.36103175660292
"AFX_149092","147","1","6","1",-0.0223929507724364,-0.0136711371877834,-0.0941961780425679,-0.0597273631342056,-0.0658175484031355,-0.0501763554353177,-0.0361716278399731,-1.8265147310826,0.0201940400297364,0.00451450404644008,-0.0297318695816593,-0.069681950336062,-0.000117880838211718,-1.19147791083876,-0.0186574373485465,-0.035630221851462,-0.0370793965547866,-1.18687464094568,0.0294585039623182,-0.0888059751366964,-0.0519361487229976,-0.0827154429299116,-0.973813740161877,0.0225026644551059,-0.0101788314017126,-0.00577002725408152,-0.0544082035518458,-0.0911456616651273,-1.22189213046828,-0.0442648232288671,-0.0479953657747862,-0.0276657269836523,-0.00687907432402088,-0.068547734225333,-0.44120345469547
"NUMEX_BILL_MELTON_CA_2019","148","1","7","1",0.00106211725355761,0.0122761711288541,-0.0343708768441168,-0.00522911559116369,-0.0368583310446532,-0.0156672679115986,0.0323051708560682,-0.341178686620212,0.0145287412685939,0.0397027218572308,-0.0461436676102118,-0.00924520198960692,0.00915708403101187,-0.55049848242854,0.0266000219986532,-0.0049564632814815,-0.0114010536579933,0.261201339820157,-0.0190967117359677,-0.00915510862314867,0.00604451301230548,-0.00420353179716793,0.489770089485436,-0.0118785741716034,3.24634066257711e-05,0.00512345924102915,-9.01626590562692e-05,-0.00337835951447598,1.02494041492574,0.00946154162991352,0.0245249157355762,0.00500631273324201,0.000208333714026097,0.0013328739120461,0.0957523676532366
"NM170506PAR","149","1","7","2",-0.00201313434687496,0.0196741196824474,-0.038803957262796,-0.00757477243352314,-0.0374822454267426,-0.0287395636365824,0.01983437169207,-0.874308077245331,0.0189773401892835,0.0420926398437765,-0.0656569899679558,-0.0252853023709854,-0.0287065133645353,-1.32160693703766,-0.0104509586411499,-0.0105791981228771,-0.0465286634940149,-0.154614642950752,0.0155892933745862,-0.0226355419694185,-0.0085304519351826,-0.0279794401305805,0.315940097927809,0.0011719757526928,0.0099391367700081,0.00264778206277578,-0.0229860656799346,-0.0447802814535243,0.508030867333927,-0.0127658584943546,-0.00168194115539406,-0.00980026405710572,-0.0101800944335034,-0.0353469006472014,-0.113570756252459
"SW_9720","150","2","7","3",0.00542857577611686,0.0236013972485248,-0.0494741664245832,-0.0104189264034752,-0.039404407210406,-0.0325515252165657,0.0198106280004909,-0.592424302270969,0.0185208046825023,0.041599173496897,-0.0719099798349912,-0.0172787187281693,0.014694119279547,-0.642393682929411,0.0181951625010747,-0.00630341903760385,-0.036723939401733,0.178891276890817,0.0252136859751718,-0.031919038933473,-0.0104175705579477,-0.031135239243309,0.418310259661815,0.00728067906680109,0.00802305476960972,-0.000630962146397193,-0.0263960221197829,-0.0480675779654044,0.261467327392366,-0.0125976570945691,0.00230438258306093,-0.00954010891827488,-0.00731604030900935,-0.0328843723085148,-0.163662598202262
"AMERISTAND_803T","151","2","7","4",-0.00663705887519025,0.0173524326822507,-0.0772603088290076,-0.0377264420770487,-0.0626865675247271,-0.0116911070350364,-0.00315390876549637,-1.17039064074947,0.0135069612367305,0.0170784058723135,-0.0895082277196139,-0.0378893368446477,0.00247869594841171,-0.841424920842471,0.00806071134627334,-0.0204800126411716,-0.0558519265401108,-0.153190830646011,0.0270804337368091,-0.0505785673024046,-0.0287366037797276,-0.0484595181527292,0.200028456032795,0.000651438750660337,-0.000835424948268355,-0.00602916301516983,-0.0376037636503678,-0.0678658838963851,-0.278643693810908,-0.0218987230250494,-0.00339874486023378,-0.0112806434879939,-0.00586935405599084,-0.0330972958036715,-0.193936182795802
"SW_8421S","152","3","7","5",-0.0285953079634864,-0.00493946042851524,-0.0925876613290182,-0.0564719821159733,-0.0832881654520034,-0.00159855006449634,-0.0320985429587348,-2.23677617312262,0.0131076920862603,0.00249747993144552,-0.0947433921161675,-0.0630969842726323,-0.041464380240723,-1.94602207372688,-0.0100973049300358,-0.0378093406130225,-0.072092564393214,-0.981928366074807,0.0285569007511,-0.0577339324383571,-0.0335825738352067,-0.0640573836264333,-0.400627920971166,-0.00417256291110678,-0.0090459929968241,-0.0102317985962478,-0.0513097751143974,-0.086653123120221,-0.900210927777347,-0.0279055876851884,-0.0157179460137702,-0.0228182505510669,-0.0085167224408911,-0.0468316723661835,-0.31692788841476
"NM1713PAR","153","3","7","6",-0.031226527547333,-0.0167172193646349,-0.0968030376991915,-0.0683284147068317,-0.0859866609303133,-0.0104362127706862,-0.043299005046747,-2.27837908885806,0.0266409634861158,0.0199641435353622,-0.0702862606538016,-0.0540599658991628,-0.0227214932014918,-1.54907000903884,0.0128067838091671,-0.0199340384176171,-0.0500050131345205,-0.778180754087066,0.0320829088289096,-0.0567234028297371,-0.0287501175024502,-0.0554816707068431,-0.493949222054709,-0.00386711560533564,-0.0122470003457374,-0.00567756785815604,-0.0460997782080452,-0.088168491189667,-0.877624407398937,-0.0299426750421087,-0.0189160002496435,-0.0160063925457418,-0.00447530210966439,-0.0482349121737473,-0.2313152402404
"NUMEX_BILL_MELTON_FG2011","154","4","7","7",-0.0244934509806602,-0.00617437850507185,-0.0884470424246536,-0.0554483076955179,-0.069585801971354,-0.000578490484264734,-0.0352450809953408,-1.65495928272652,0.0261739534832935,0.0320060670132095,-0.0543825931885204,-0.0471704511569313,-0.0186947821363639,-1.21526255191579,-0.0209439992240989,-0.0385256349452239,-0.0509047952045381,-0.676576541840525,0.0258155713758401,-0.0643764373528858,-0.0286838374787811,-0.0608341746950331,-0.444118260288639,-0.000764976515868409,-0.00865840545330111,-0.00304392867740804,-0.0394098677443286,-0.0807979878712518,-0.580878907927059,-0.0317085104428973,-0.0195566945199047,-0.0149650748113741,-0.00770139599296364,-0.0499386301636971,-0.102740806144406
"TMA_990","155","4","7","8",-0.0179159624074328,-0.0119650435310523,-0.0780236612158359,-0.0481670763505484,-0.0535699289088334,-0.00316342024673678,-0.0241738869672471,-1.30107339919367,0.0192271394857637,0.0267350726303045,-0.017924129390936,-0.0447065264097652,0.0122221562188921,-0.860047081748725,-0.00781573282234467,-0.0224574197437047,-0.0123039672124997,-0.45397616815417,0.0188979665873111,-0.0621229010858563,-0.0297811888349039,-0.0458359889486931,-0.278187276523656,0.0151777898319284,-0.00408021730042079,0.00276346808193319,-0.0381684795797591,-0.0780389872659862,-0.606539056137906,-0.0333535022647268,-0.0347707805485782,-0.0193038569170924,-0.00965273596850534,-0.054624025043054,-0.206712503269342
"NUMEX_BILL_MELTON_CA_2019","156","4","8","8",-0.0214690248987869,-0.0277602900262943,-0.0521397154986665,-0.0171988726890327,-0.0593446880686976,-0.00283618865243026,0.0481494000271782,-1.30037792737325,0.0208241409786739,0.0324365749095437,-0.0679300066871512,-0.0298574133518958,-0.0266802562806196,-1.03676105124339,0.00721944317363867,-0.0331266290361618,-0.0254969172821692,-0.263628258291721,-0.00281202042719944,0.00910538972531202,-0.0066026769100803,0.00034893904273514,0.223592271657102,-0.0192072767495387,-0.00961384940968934,-0.00574706151926283,-0.0217323105472202,-0.013627439450316,0.722020526986488,-0.00431785980191617,0.0145846511086436,-0.0123268492713648,-0.0154226255548078,-0.00377529342547479,0.163074431187599
"NUMEX_BILL_MELTON_CA_2019","157","4","8","7",-0.0193001441657992,-0.0208652193102862,-0.0512089722891817,-0.0171165746266231,-0.0577622325277986,0.00657775429772585,0.0382750252242377,-1.43925905449266,0.0262063377141687,0.0393135341581021,-0.0795755502364395,-0.0387660423202259,-0.0559544912000636,-1.42424982214688,-0.0221762304824676,-0.0260991866831689,-0.0544425773233027,-0.374714550545894,0.0210230108877582,-0.0026691773127274,-0.0193829571411432,-0.0175271864005345,0.240370683321919,-0.00192250670554919,0.00315429178101962,-0.00640020782491863,-0.0415216697609871,-0.0485196089802073,0.484711840305165,-0.0222734831669817,-0.0090921653906201,-0.0250492373516617,-0.0249157354522613,-0.0415965123699635,0.0306667414286689
"NUMEX_BILL_MELTON_CA_2019","158","3","8","6",-0.00274911657572814,-0.00153857205945669,-0.0524462850275524,-0.00315991763358214,-0.0493884111198818,0.00134871311319456,0.0510409282912991,-0.515185432020354,0.0239377934410695,0.045515693541094,-0.0751678327591108,-0.0204311713453622,0.0128414221164321,-0.240894769697328,0.0298327856389923,-0.00145671778910484,-0.0324460504426506,0.404885985968823,0.00370147650412415,-0.0117781446729969,-0.018481406507274,-0.0116252430899086,0.567131056100428,-0.00298518672081628,0.0024448475600609,-0.00857484740825153,-0.0404617387790031,-0.0434725589349216,0.533457140249716,-0.0188229645261012,-0.0011055108854315,-0.0207672316193586,-0.0179802717628436,-0.0315705103150592,0.0706231406705034
"NUMEX_BILL_MELTON_CA_2019","159","3","8","5",-0.0117575660653338,0.00853611745025679,-0.0734976244214998,-0.0262827352863918,-0.0715276241485869,0.0247012062509573,0.0215020908392495,-1.01312589468419,0.0178345496659808,0.0235173609682881,-0.0925029906187777,-0.042535801988104,-0.0103695138696907,-0.530578140930653,0.00897784362765249,-0.0213692896311095,-0.0527314596285304,0.0366596610993249,0.0103288353351021,-0.0288236415923223,-0.0335089115362102,-0.0247903216748948,0.387268493550319,-0.00708607839162397,-0.00429010704719984,-0.0129811794425315,-0.0496518195758015,-0.0627051789492133,-0.0959083205492088,-0.0255833672828836,-0.00597852369876667,-0.0210256636812911,-0.0182658693356602,-0.0346775263854452,0.063372232913829
"NUMEX_BILL_MELTON_CA_2019","160","2","8","4",-0.0262824551984236,0.000426493163803342,-0.0819875414111266,-0.0394262877761929,-0.0807880534174033,0.0209285603229633,-0.0044241662625433,-1.83450683010943,0.016049734985453,0.0143044189090856,-0.0911522057481716,-0.0580310512824059,-0.0337860144637907,-1.30643957117603,0.0102536111414584,-0.0230819038032933,-0.0624995634525338,-0.537721911976682,0.00919673372160801,-0.0365665903266241,-0.0364177890062137,-0.0384020805969583,-0.0516631329658128,-0.00775072359560875,-0.0098847663968343,-0.0146940285821363,-0.0597786921191827,-0.0727114174524528,-0.638743257784523,-0.0268927217783754,-0.0150108395837003,-0.0293257254021558,-0.0185976882994633,-0.044120381705089,-0.0141545514091179
"NUMEX_BILL_MELTON_CA_2019","161","2","8","3",-0.0216510554647289,0.00126657851723144,-0.0720477767188511,-0.0367518522274311,-0.0677202783548933,-9.04650246509383e-05,-0.00288820014687571,-1.45725200207421,0.0257043313416426,0.0341824366610481,-0.0656014337272887,-0.0404097118978375,-0.0168541519756715,-0.827478858332003,0.00766781479934873,-0.0167309423391601,-0.0429129849499389,-0.154339432336929,0.0109948380109696,-0.0338200449430029,-0.0303383813709293,-0.0323374624786851,-0.0512712787004427,-0.0145476400386094,-0.0125020243925463,-0.00983036407613891,-0.0538708400519137,-0.0731422881953357,-0.389317992609857,-0.0273112348801887,-0.0166179166317129,-0.0245273954863801,-0.0154791595656002,-0.0467851751675857,0.0994365025411998
"NUMEX_BILL_MELTON_CA_2019","162","1","8","2",-0.0105345603694924,0.016778380416251,-0.0557211561848877,-0.0100406870213643,-0.0392728262727026,0.00349886845590448,0.0264307305638996,-0.458921263546215,0.0213758504046552,0.0508533112279338,-0.045123839777835,-0.0253369056543904,-0.00213207100709981,-0.272286702107278,-0.00937632304326899,-0.0258593990789364,-0.0341243183738813,0.117538285904086,0.0060642898779626,-0.0389719572694741,-0.0279763988128897,-0.0332971703201093,0.105324845944568,-0.0128701580789789,-0.00832547593318871,-0.00709045412698454,-0.0464132965569223,-0.0626394903154049,-0.0111367821100176,-0.0277582732726957,-0.0165650852492885,-0.0252772094237444,-0.0173846236920661,-0.0484239377342826,0.189251394572325
"NUMEX_BILL_MELTON_CA_2019","163","1","8","1",-0.00501937808628866,0.00377200074759758,-0.0473886357921481,-0.00668837648392824,-0.0232020700864276,0.00600378428151814,0.0400828023736439,-0.0375823978692534,0.00989644646753051,0.0441409594564214,-0.00343422300007311,-0.0199841408760301,0.0274693767138024,0.0222880530610249,-0.000919562365661962,-0.0146084484219238,0.0036934237377233,0.238310207706885,0.00415264555366698,-0.0358200923268174,-0.0276173067146186,-0.0174598519857985,0.205270270138213,0.0036093392556121,-0.00293458545522114,-0.000807686653112044,-0.0457088800966189,-0.0643605111270749,-0.131475802803773,-0.0268279462814347,-0.0306761312414591,-0.0275152404624951,-0.014825657526258,-0.0500415285385006,0.036384740817604
"NUMEX_BILL_MELTON_FG2011","164","1","9","1",-0.0318248540379223,-0.0466609635286911,-0.0769445012052925,-0.0244197326609834,-0.07491138831099,-0.0367967773052529,0.00683684435577675,-1.69747638798071,0.0303126752825569,-0.00475074386949884,-0.0877758982625503,-0.0456620771936766,-0.0387172382576613,-0.807166474748664,0.00934690033798858,-0.0527617139161738,-0.0379019237613271,-0.628801716763843,-0.0102920192113344,0.0195295879556488,-0.0270631570082374,-0.0202001701633365,-0.0492771363852672,-0.0191949012037501,-0.0171912978961449,-0.0107514372049853,-0.0538819008606932,-0.0223498992673371,0.170328650436941,-0.0101747233223391,0.0086852672832692,-0.0365717252612537,-0.0195987398646642,-0.0139787291432638,-0.0406057493071571
"SW_9720","165","1","9","2",-0.0281956495763177,-0.0427228177575412,-0.0751159499741451,-0.0293724654853977,-0.0735961811401202,-0.0190877317179579,-0.00546554891804206,-1.87552100503771,0.0342829362308971,0.00117271883530633,-0.0957386706747405,-0.0500599797479106,-0.0571851604737201,-1.12043514477304,0.000481821089214671,-0.0309002617492011,-0.0609020788276732,-0.640181599921401,-0.000206575007060276,0.00970544803243181,-0.0380394156900067,-0.0324324522903861,0.0755424372847174,-0.00510627525435746,-0.00180202589902716,-0.00898498046208117,-0.0717143037682536,-0.0530622177876246,0.0725829000475411,-0.0205701546111914,-0.012160529170889,-0.0482367947772317,-0.0281908045838793,-0.0519054225954832,-0.127912814656351
"NM1712PAR","166","2","9","3",-0.0217108604492069,-0.0299222400383675,-0.0795504859786303,-0.026814020180135,-0.0739626252707114,-0.0178380909323658,0.00403082317358875,-1.20970714420632,0.0277815888855097,0.00314978045428948,-0.0950304537879143,-0.0356563488801366,-0.00638861331136717,-0.305109210020069,0.0218583709955231,-0.00749128825884014,-0.0423985399014731,0.0119199878687927,-0.0111776578718738,0.00110457954415422,-0.0361663721110395,-0.021092786189242,0.388591510844177,-0.0017688509317071,-0.00127670834130052,-0.0112453797196663,-0.0695009490946158,-0.0468271322818887,0.12448115757187,-0.0166887117365027,-0.00518509035228337,-0.0439441330108249,-0.0209214696534502,-0.0387432930458643,-0.0919012813501376
"NUMEX_BILL_MELTON_FG2012","167","2","9","4",-0.0305210626975119,-0.0150567006717491,-0.0991871166904636,-0.0514798726424048,-0.0995448386408653,0.00876606761256342,-0.0351971752443775,-1.726902238212,0.0171571262216066,-0.0163648533175411,-0.113734237021245,-0.0588076473542551,-0.0380255274844764,-0.822718552333626,0.000220478421276518,-0.0256306586530308,-0.0643693978989661,-0.458967405061926,-0.00419572992157036,-0.0132833958805903,-0.0477422065345898,-0.0319723905864309,0.237451050910468,-0.00359532933194587,-0.00555107213118099,-0.0134203743972702,-0.0760664454871523,-0.0625347982907812,-0.414215744657535,-0.0188354295943687,-0.00810732983860033,-0.0411266074225383,-0.0177231258415823,-0.0387316783286348,-0.0199471870987442
"NM1702PAR","168","3","9","5",-0.0415013056599125,-0.0198570758463681,-0.106192794844822,-0.064510164004149,-0.108017888145691,0.00463095742806012,-0.0510047854329681,-2.40447704463696,0.0130047020752869,-0.0231654355590585,-0.110875294336062,-0.0671156189459591,-0.0534877071408573,-1.54658274115326,0.00080333832662624,-0.0227577159632095,-0.0688693542208211,-0.919302272838759,0.00240227363568695,-0.019349066998872,-0.0473480205028966,-0.0407641456073058,-0.0296307175692532,-0.00184360688754561,-0.00863189372010086,-0.0132907898132339,-0.08158282218664,-0.0658298388548779,-0.764001990827786,-0.0167925938827393,-0.0127147986311294,-0.0462665481628113,-0.0147774195295966,-0.0418783169224701,0.0014922166760736
"AFX_779","169","3","9","6",-0.0264704607017151,-0.00417447056136208,-0.0812984629201078,-0.0383996309300544,-0.079920779693196,-0.0124462542790815,-0.0162696359563186,-1.61190736119982,0.0183578926956334,0.0048414433022001,-0.0797037059480378,-0.035667366585527,-0.0253802966580285,-0.962886379911347,0.00951537205324541,-0.00926583614659083,-0.0384045651465294,-0.256614149312571,0.00360686760682304,-0.0101388692024173,-0.0345964130451602,-0.024350512209932,0.174372691282642,-0.0102468799967098,-0.00765545341568041,-0.00664256183496796,-0.0691294569839246,-0.0512448182050779,-0.127564399283102,-0.0118579074209195,-0.00881963069748807,-0.0386094767025572,-0.00927782643719875,-0.0420539564841745,0.208515607625356
"SW_8421S","170","4","9","7",-0.00885567030351542,0.0147244681413607,-0.0621990355329859,-0.00174807006338433,-0.0487377568912222,-0.0119203928878557,0.0225710792494856,-0.399367998627399,0.0126137216006875,0.0261202020051272,-0.0561896210559381,-0.0135070110981823,-0.0025347767140893,-0.109439158727496,0.0119920098499746,-0.0020679953598867,-0.0176644523741412,0.385069738085836,-0.00193851494317235,-0.0100829641701728,-0.0268620547051122,-0.0157061006221124,0.539020137270323,0.00359368747700577,0.000376424236528159,-0.00273376855656126,-0.0574435356205332,-0.030989503971203,0.482852865300058,-0.00853908373215726,-0.00466218196932851,-0.0401867970874849,-0.0122042605948237,-0.0488475601692488,0.348929801707932
"SW_8888","171","4","9","8",-0.00428230482423386,-0.00235375269295171,-0.0541450729081633,0.00513495608017862,-0.0346186753544265,-0.0109017638383793,0.04767848181461,-0.0625035043627486,-0.00283566724951368,0.0214895959164339,-0.0123797940899582,-0.00358991134911099,0.0256089874162955,0.107810110025229,0.0138467481650455,0.00764189304954537,0.0173680548886611,0.506170571307077,-0.010105182043631,-0.00605226371325833,-0.0248153624870245,0.0018545688026279,0.599020112721359,0.0149565751986079,0.00673484615542494,0.00379048642633105,-0.0552348611242207,-0.030879755103726,0.333160180606546,-0.00888132125451562,-0.0197968266257467,-0.0436181473600702,-0.0127558560506729,-0.0517876051075624,0.173693144793869
"NM1703PAR","172","4","10","8",-0.0341149234286652,-0.0617863803627168,-0.108950570575991,-0.0533170854510327,-0.0962628240885144,-0.00900450280703223,-0.0713737689620028,-2.13353924439641,0.0401448876583335,-0.0396338062362675,-0.091733780403729,-0.0546333604607103,-0.0385465583844591,-0.770319701954657,0.0191143157514892,-0.0312824293294939,-0.0356838505889154,-0.82085625240627,0.0150795131762705,0.0263607452664505,-0.027662533311049,-0.0391298132205943,-0.328631936835883,-0.00341113154721671,-0.0178168998793125,-0.00332459069512957,-0.0611301864528818,-0.0305128947841684,-0.525875881896362,-0.00993560540012091,0.00593303688566082,-0.0490682852909226,-0.0120706749547112,-0.0175901925993708,-0.292333662523406
"SW_9813","173","4","10","7",-0.0259008352629639,-0.0537139914793915,-0.100748700971255,-0.0556782253242232,-0.0861899569524953,0.00417829309297551,-0.0909197280211068,-2.12064917323598,0.0441928121298493,-0.0306020213235881,-0.0986023411497176,-0.0536306701861523,-0.053040640712349,-0.922941222333158,0.0219412805454175,-0.0243370413578622,-0.0588631647935971,-0.676573308149389,0.0190580253015561,0.019542905929789,-0.0361416386648953,-0.0517316999127118,-0.0999627113456819,0.00321001683924704,-0.00134984177676421,0.00114947983715829,-0.0774811337935628,-0.058274133030819,-0.421784518451747,-0.0134496538753955,-0.01268753074676,-0.0585087930465054,-0.0197566135533841,-0.0579088132686075,-0.315665112717251
"TMA_990","174","3","10","6",-0.0207484203136723,-0.0390267237555842,-0.0969553258396901,-0.0460954259461528,-0.0785217092641871,0.0175632655436651,-0.0735138283529382,-1.48456935267963,0.0376415131962869,-0.0240943871285518,-0.0987194250597229,-0.039230365625547,-0.0209353023917476,-0.393871408262733,0.0330117968117493,-0.0156338251926185,-0.046851601045514,-0.0850571892790707,0.0127611077197337,0.0131299284613024,-0.0321233977289103,-0.0404737294114258,0.170292068908141,0.00258383396778001,0.000815804718704187,0.00124355585483938,-0.0747134164597465,-0.0517117408615847,-0.225365004571846,-0.00768712838596418,-0.00689960701799219,-0.0539294582364832,-0.0131821291535577,-0.0478773072153242,-0.254015190352127
"NM1704PAR","175","3","10","5",-0.0263283174913436,-0.0210203834835149,-0.105763658823643,-0.054479832949014,-0.0946604769083314,0.0465469349105189,-0.0966553882285665,-1.84381434046483,0.025778684219495,-0.0389533554735094,-0.117432900028761,-0.0623395453981131,-0.0559791716796558,-0.9402347178716,0.00328921181692991,-0.0356626374714431,-0.0716121720175349,-0.632014356793051,0.0152351138617433,0.000140290224368294,-0.0430967445260484,-0.0541164018322596,-0.0106195541926636,-0.00379278859914961,-0.00470565324519693,-0.00122590028503455,-0.0848057361271027,-0.0716488132810002,-0.693392772287528,-0.00941943969653991,-0.00855280132486908,-0.0508095742921757,-0.00789509284965103,-0.0419738808308456,-0.0952522349749637
"MESQUITE","176","2","10","4",-0.0294732586862424,-0.0151446516994301,-0.101089325554182,-0.0517233460471733,-0.0830742213480047,0.0460637337077007,-0.0847333570378594,-2.04710445511572,0.0226646514302684,-0.0387528284335658,-0.110092335673146,-0.0602182397852914,-0.0585697637728609,-1.40118882328445,0.00652639987035153,-0.0263257512059677,-0.0702530079515299,-0.908478756248215,0.0172117222545851,-0.00527913601438612,-0.0410557312469226,-0.0608999119186046,-0.113979043638303,-0.00859173484015984,-0.0076637782566031,-0.00128671028964641,-0.0897151443099949,-0.0712551646920147,-0.780614355751212,-0.00780222834647226,-0.00921765523906505,-0.0549186748554729,-0.00295993627586165,-0.0407207620325073,0.0335543143380851
"TMA_990","177","2","10","3",-0.00535049762033209,0.0160116972046546,-0.0583199355914377,-0.00299751065443302,-0.0373576798942796,0.0241067297247835,-0.0239423122244413,-0.774227986801292,0.0259341618321922,-0.0054114968480226,-0.0757295538741214,-0.0196224280233084,-0.0269516338436274,-0.717072130565237,0.00923004123275357,-0.00665769846706436,-0.0347920570563344,-0.051638437770968,0.0163079730077836,0.00800328301801077,-0.0249002596692602,-0.0359468916428562,0.255993003569818,-0.0225540992799801,-0.00506205011870312,0.00504350668066393,-0.0750806635081558,-0.0486321227507488,0.144914308136022,-0.000674505090180185,-0.00082743867931746,-0.0448786771612566,0.00422436816520409,-0.0383540631903114,0.343652314503424
"AMERISTAND_803T","178","1","10","2",0.0135742113540686,0.0318673497558193,-0.0372954823790402,0.0373306577614337,-0.00792007667691648,0.0199255620277208,0.0135626752954425,0.560724229022461,0.0204607582947507,0.0125969060705622,-0.0542867829867943,0.00325045528644591,0.00231793930459016,0.313286202423605,0.0159367166834009,0.0073267501716183,-0.0124073555782975,0.798017803343742,0.00417423438402977,0.00963457227077129,-0.0166668604137635,-0.0225287711810954,0.739025941003997,-0.0107283535960934,0.00362245430648908,0.00715988886497199,-0.064353276060631,-0.0281824222625914,0.904323969891594,0.00312117796417019,0.00476891092984576,-0.0447152808412301,0.00131450145676458,-0.0439677457803533,0.544535127386628
