"Germplasm","Rep","Plot","Row","Range","GNDVI_62","GNDVI_76","GNDVI_90","GNDVI_96","GNDVI_104","GNDVI_110","GNDVI_114","GNDVI_124","GNDVI_130","GNDVI_138","GNDVI_144","GNDVI_150","GNDVI_160","GNDVI_166","GNDVI_174","GNDVI_180","GNDVI_188","GNDVI_194","GNDVI_200","GNDVI_206","GNDVI_216","GNDVI_222","GNDVI_228","GNDVI_236","GNDVI_240","GNDVI_250","GNDVI_256","GNDVI_264","GNDVI_270","GNDVI_278","GNDVI_284","GNDVI_292"
"DONA_ANA",2,345,6,3,-0.0780923603667323,-0.0367411042870199,0.0347837165706298,0.26760127690853,0.17333995822695,0.260031328743368,0.339617402470682,-0.0230264840985057,0.288892179418985,0.168116470372766,0.35309743862404,0.30984600262712,0.0578463249685458,0.111281035253703,0.137195317515777,0.297465219609637,0.05345763041766,0.0742055244430226,0.0187874153259474,0.0917906644522293,0.0222409880171394,0.0211418830121027,0.0445046932092558,0.0449646771026396,0.0095299767387233,-0.0263967927838523,0.062884387861397,0.191142248470664,0.345415325111167,0.231288785029823,0.223079968009612,0.273542025365495
"AFX_149092",1,346,6,2,-0.0815551765690484,-0.041518159277055,0.0421731928659022,0.274668969096224,0.197951485238098,0.348080823653865,0.354372356384242,0.00784601404310215,0.322244784286084,0.201372689715838,0.367466399954786,0.321622895749809,0.0664441365965856,0.0948517044221481,0.155746549837117,0.310283778101007,0.0689115298646299,0.0910168830634674,0.0258863276747881,0.111224234995559,0.0468798857528844,0.0346678727924027,-0.0260819205751713,0.0623860824872829,0.0182283695003985,-0.0175026499060778,0.053134712835255,0.206487369735209,0.362404648358985,0.236798981847287,0.236314590884137,0.307591852264967
"DONA_ANA",1,347,6,1,-0.101200043940423,-0.0672154576838944,0.0671568543194275,0.297433364715097,0.201484635358532,0.318414943512567,0.36493263011644,0.0728057224689337,0.273554628516692,0.209353060021969,0.326210243447505,0.271107725650943,0.00931898209272116,0.0326004932320087,0.143568582270308,0.321147517785998,0.0278590493136363,0.0480571944421215,-0.0235726991459359,0.0837882717583596,0.033355959591029,-0.0525046596262845,-0.113500023162526,-0.0437790469282542,-0.0497707435969543,-0.0218931657908146,0.0522483833479209,0.220363300302459,0.343477160304,0.249278063257036,0.230339571407863,0.311163262771944
"NM170506PAR",1,348,7,1,-0.0843369380457338,-0.051205000301997,0.0596550450910005,0.290460590580253,0.220387931626826,0.333847762765573,0.350429579269208,0.00501344245265155,0.300126925993704,0.216423076165741,0.352096133378068,0.318409299939656,0.0179363971134044,0.0578358671398342,0.156788028554391,0.333340790651213,0.0451307694803553,0.0677790532596917,0.00105726788741091,0.0857394960081933,0.0348512094799947,-0.051654513193602,-0.120749052472105,-0.0361600229575683,-0.0488189363892958,-0.00839906891067309,0.0402581865901995,0.210879098748002,0.327374436491797,0.241962036703152,0.236070383138546,0.337047593767483
"NUMEX_BILL_MELTON_CA_2019",1,349,7,2,-0.0821984670817021,-0.0435241183727628,0.0346559496542297,0.261837236463662,0.200984429429252,0.316991855575375,0.335675579479356,0.0617923851089259,0.260812011765419,0.175440766021607,0.352245703539543,0.311568584943433,0.0428691361232229,0.0256693108917618,0.123150977974672,0.30915108547513,0.0446885111116123,0.0410428631474127,0.00799286421711407,0.0842016385090698,0.0391290295066679,0.0300554268661925,-0.0663503057518826,0.0641058673534203,0.0230748017992878,-0.0176552899064161,0.0237682113473983,0.188313652649687,0.317856172727954,0.200971495972805,0.208374771416348,0.288024380850191
"SW_8421S",2,350,7,3,-0.0754092234844832,-0.0421681784949213,0.0326539017733264,0.251212249204868,0.167875541043579,0.283389379245667,0.308526613473718,0.0571802418903834,0.291555141608645,0.161479314172712,0.365712015999682,0.303266487019385,0.0387826714553217,0.0941929528310243,0.122398535889894,0.310743391424218,0.0517229908213194,0.0721156785236857,0.00912746020736267,0.0823964953011197,0.00994824873529751,0.0149958922317431,0.0171443479919929,0.0291150751885996,0.0101442599132519,-0.0200249816827876,0.0401772527814499,0.177411646188991,0.332975788296473,0.210189547854955,0.205297054264249,0.27695501223368
"NM1713PAR",2,351,7,4,-0.130205860650905,-0.0719887474142019,0.00805811100817184,0.224668285225481,0.154753941248233,0.308063016951302,0.34238313250761,0.0164951864077765,0.220011953787571,0.139427266673915,0.342802803075412,0.261835353663698,0.0313505061857185,0.0471989238743068,0.101045868302865,0.300761644258039,0.0480632612374182,0.0405319234464992,-0.0386407536248262,0.0527577931985588,0.0232690271788256,0.0132807951446604,0.0548197651850776,0.0697141154684547,0.0310854860239655,-0.0815642309135841,-0.0689745273249855,0.0645520296825597,0.178659803166863,0.150660334420225,0.172292468071196,0.278073353957259
"SW_9720",3,352,7,5,-0.0796536909300704,-0.0360315126177077,0.0180575897501242,0.260025866202007,0.158775497885167,0.236816682977417,0.340783883229887,-0.00713806260205248,0.273972432144303,0.138573950296327,0.347952434876896,0.268988277578989,0.0251008077743863,0.0517993794213212,0.0835308011462558,0.297306380628292,0.0475374273826043,0.0558253100442748,-0.0129141924372239,0.0825501584542482,0.0373599953970622,0.0308597906606898,0.017974155433986,0.0799571687147292,0.0418304295339116,-0.049394068639643,-0.0257227796600683,0.122582956619923,0.2469464800565,0.17232105178417,0.190275031596912,0.294149983846317
"AMERISTAND_803T",3,353,7,6,-0.0783111279496461,-0.0373341392685833,0.0207848581955782,0.259586368379756,0.144863444780742,0.197041026135895,0.341541821678244,0.054914693002842,0.276502983423834,0.153445455083907,0.359706120849573,0.284372696492545,0.0111404542576554,0.07798197157557,0.097163966109805,0.291527925434665,0.0356550933129405,0.0470340161719727,-0.0230834327103695,0.063678598530229,0.0264524382309999,0.00613957353935621,0.00774051747802329,0.0194803964066305,0.0256737267152729,-0.0466442656586724,-0.014783445212237,0.129447946475887,0.303414653136114,0.171768592526074,0.188647211812605,0.297323126463368
"TMA_990",4,354,7,7,-0.0529054555732132,-0.0154068086944836,0.0595151001872743,0.279292698206014,0.185533011996598,0.172817199120492,0.3650510826885,-0.00435491020518377,0.280241125803311,0.181678537895277,0.378490168684508,0.306623916764348,0.0201189066458573,0.0929741901526432,0.105929553514583,0.330884381919962,0.0446517807271271,0.0785713211153564,-0.00163681684645791,0.0848729869262961,0.0318187306484275,-0.00236827687528558,0.0480988161238237,0.0639138410738613,0.0336211703778269,-0.0158630222113677,0.0203036691156634,0.170280097829627,0.339834947345207,0.191720514864737,0.161995204616768,0.263409474277585
"NUMEX_BILL_MELTON_FG2011",4,355,7,8,-0.106103736394445,-0.0386064156286354,0.014774151055432,0.227848409160226,0.163017800708587,0.219787215408204,0.354417163922327,0.0240787348259009,0.189712218195118,0.154989430055933,0.318187980809632,0.213904656661763,-0.0156268790426838,0.0145607280176813,0.0532108554468903,0.323528319371305,-0.00880269477515783,-0.0167813250655987,-0.094404470560032,0.00479744214700569,-0.0442658141023887,-0.0767258329724377,-0.0507912507971244,-0.0489606468513003,-0.0734496908391569,-0.0653981192449336,-0.0773153976055799,0.059262195627291,0.195356272424651,0.144195064076457,0.170689601790534,0.31634777678936
"NUMEX_BILL_MELTON_CA_2019",4,356,8,8,-0.0989412992340945,-0.0426815140096864,0.0130954611823493,0.228204023384165,0.159735382165528,0.272674565759229,0.366095848050015,-0.0231145566907219,0.201457621391893,0.158853090468234,0.333202162343192,0.211630155242546,-0.021253247089869,0.0242762179990432,0.0633665299977454,0.328439699123781,-0.0194294815194231,-0.00901963407617256,-0.093198920070403,0.0197109067481187,-0.0497516617727923,-0.0679451909452693,-0.0721680744637677,-0.0577233387241729,-0.064816462622953,-0.0510813641133268,-0.0348155488877602,0.113649665012965,0.277642339349607,0.151130889408384,0.169190739417684,0.317177789502177
"NUMEX_BILL_MELTON_CA_2019",4,357,8,7,-0.111033844644798,-0.0617512416434086,0.00479702945484092,0.232459947172814,0.145947654043096,0.25843720501285,0.345421312745129,-0.00973500787909983,0.18944890979505,0.14442116790317,0.328738528725401,0.229430728122758,0.00490824544335555,0.0199149141194911,0.0576577302408191,0.30665706446999,0.0335616609324561,0.0130140108115543,-0.0594846673682345,0.0437514787210243,0.0258996396414703,0.0262993300786859,0.0324753097924528,0.0466119825312122,0.0226461052667669,-0.0538478201765424,-0.0328092469877395,0.126908488336219,0.295054513379627,0.161832035336509,0.171133216469012,0.284505810709519
"NUMEX_BILL_MELTON_CA_2019",3,358,8,6,-0.104553009981452,-0.0529004685122298,0.00100250445058328,0.250950321530975,0.12518036187632,0.265740700971112,0.350521718197009,-0.0134076830050623,0.188811323766011,0.122958290546711,0.327064450470048,0.240439288233618,-0.00223902728981428,0.0263625383952201,0.0609309921263947,0.280146103352181,0.0233140795735217,0.0254935004395157,-0.0378075053118766,0.0556833432538687,0.0282991281924673,0.034707942599328,-0.00403017722861205,0.0120281161828515,0.0269477790296474,-0.0605703949808092,-0.0270581867226741,0.110395735885077,0.28891995613368,0.143245496414771,0.179916023510533,0.301530185440612
"NUMEX_BILL_MELTON_CA_2019",3,359,8,5,-0.103393393064932,-0.0616255107717724,0.00899604500941619,0.264737865137365,0.16312975944479,0.263855766648732,0.360118259143904,-0.0164493649818557,0.225699637435769,0.123883183729466,0.334496115226458,0.258904959216092,0.0160738583600902,0.0238982791102415,0.0689320718558417,0.291015759657244,0.0461756717158123,0.017676528443842,-0.0449551349537042,0.0540165175632519,0.0392291330071409,0.0508413728915539,0.00633792725056769,0.0645973191219859,0.0357910654711203,-0.0436743236618325,-0.0181294561183812,0.125663898777359,0.28412080842584,0.156823160116568,0.188517440692911,0.314990394040232
"NUMEX_BILL_MELTON_CA_2019",2,360,8,4,-0.0797171656274594,-0.0409449388691238,0.0182581876717424,0.264162783961736,0.163512329522778,0.28496746733904,0.359911979531169,-0.0279431279193795,0.237685255686622,0.147113987553255,0.364265026511108,0.274396014646229,0.0192593237277966,0.0188746827363912,0.092766799187513,0.292687249997956,0.0456078192323186,0.0566747825660445,-0.00837373993345398,0.0732487954165013,0.0253571326531421,0.0415681257663883,0.0459920854423557,0.0534955844480687,0.0253190462331836,-0.0565697433075887,-0.00534304766452879,0.138635191733954,0.285867748236791,0.181568917438106,0.205273200318752,0.307902345298794
"NUMEX_BILL_MELTON_CA_2019",2,361,8,3,-0.0717509059718366,-0.0446147581498059,0.03702930634162,0.271125625078034,0.178401448814089,0.329389987647749,0.339734073412374,-0.0106793843086614,0.237442178412908,0.144014067998107,0.349671909943412,0.297281563667173,0.0103018725213669,0.0239242688056152,0.096261726266054,0.292135984956463,0.0227524821305605,0.0431604683014628,-0.0012659269642504,0.0757365758960873,0.0124584585243703,0.0390436373346568,0.00448193163101763,0.0180691036308864,0.0220483153836692,-0.0379016834644022,0.031477747730913,0.165609266131339,0.322298817004991,0.179023307396999,0.192884003945355,0.27708146244483
"NUMEX_BILL_MELTON_CA_2019",1,362,8,2,-0.0811707051526982,-0.0518773609571884,0.0488051056051345,0.296716738199775,0.211730962400067,0.30621592397615,0.393615715330933,-0.00252788043850174,0.280721867965396,0.183141778376561,0.369995760879193,0.326130420238941,0.0332204167024074,0.0289755853796956,0.124745740710669,0.322519871320324,0.0462303064377836,0.0452133042230918,0.00351688860935996,0.0783672512443462,0.0336289585895068,0.037500069158479,-0.0797731512991901,0.0503801876488104,0.0207350188464872,-0.0335668933739598,0.0215386497978578,0.179089379211146,0.347073195726119,0.181694111790643,0.197925558853467,0.295872882085397
"NUMEX_BILL_MELTON_CA_2019",1,363,8,1,-0.0959799396897907,-0.0740951223035115,0.0449809803527115,0.28302230761705,0.212722346880215,0.304692119875861,0.386978685160976,0.00257127144557409,0.249094607124454,0.205843200469449,0.337920033911492,0.29655638883112,0.0190946430949277,0.0217842628987138,0.129476054099445,0.330293596203185,0.0468679798861017,0.0503928684859931,-0.00632745851184225,0.0724777221498435,0.0313587432320845,-0.0526012783054373,-0.126460328581888,-0.0429550140456646,-0.0488676026744585,-0.0178586098283587,0.038347536361857,0.204463226078825,0.335207129789997,0.216604652544312,0.218674573151602,0.329656220263322
"SW_9720",1,364,9,1,-0.103184153293252,-0.0794606858043454,0.0195768362931432,0.258839722481727,0.166015432491543,0.27444043140674,0.351578121865362,0.06997624430161,0.249168852376282,0.192022111568687,0.32344420357327,0.247085150515425,0.0147304154134547,0.0427208482551158,0.121481111288017,0.320144798574621,0.0597481121252262,0.0566335424367003,-0.0112789346373347,0.0724264932094272,0.0406374585182246,-0.0402610645628127,-0.123696671943818,-0.0416088090654945,-0.0398567480580696,-0.0447707688083845,0.012404875488577,0.172825173796467,0.287995837147225,0.186557935528498,0.202402876773646,0.307455008683986
"NUMEX_BILL_MELTON_FG2011",1,365,9,2,-0.10085168638766,-0.0597949642488432,0.0196923169478574,0.27655210595874,0.167193615428553,0.285737305523914,0.362315640083638,0.0328376696490756,0.232490521396986,0.168132398024397,0.349143596500438,0.275511290524631,0.0369388446765267,0.0370820467842762,0.121888743055946,0.296279949675215,0.0562700440106919,0.0560392663439392,0.0021950779304969,0.0845503784028953,0.0483288541575346,0.0613082449608134,-0.0431691543831665,0.0461901745698644,0.0242974651012642,-0.0629852438992109,-0.0124955689879402,0.137004489466397,0.27463751198238,0.144975191110712,0.19585062251224,0.301982196325359
"NM1702PAR",2,366,9,3,-0.0842816121457591,-0.0472113959297231,0.013240399258128,0.265111086585846,0.139597980711469,0.269376097623746,0.329131839658567,-0.00785666577310866,0.250298068119875,0.148354012195292,0.349608813404798,0.260061832531757,0.0148910782572019,0.0589545817772452,0.126558830986553,0.290904216810951,0.0405958787220795,0.0807700242423162,-0.00194430738530576,0.0904080294870573,0.0371918435059591,0.0748277399947864,0.0265196053934972,0.0414374190141799,0.0326837607856897,-0.0405765485963832,0.0167535582077772,0.154688113036383,0.307485060485202,0.163229881826415,0.202944136724071,0.298615547968287
"AFX_779",2,367,9,4,-0.106528394999817,-0.0639164873241208,0.00423108153565748,0.249253644122931,0.139155071000013,0.234028156604223,0.347750851343336,-0.0321946807588114,0.231018532510149,0.149989880820392,0.338810354603973,0.223620801880945,0.0200869375563637,0.0482433550407588,0.111650906405364,0.296132373895395,0.0622559746755512,0.0584918008183401,-0.0218435600861717,0.0697165863106156,0.04172018633151,0.0778516444593508,0.0515038417530744,0.0494185938982361,0.032152663956721,-0.0619137189690874,0.0117605968265619,0.151449239569975,0.284560411581521,0.18591974111206,0.22994855299907,0.328064578977865
"NM1712PAR",3,368,9,5,-0.139301861673964,-0.084916204565187,-0.0119624176464471,0.236473875008467,0.119571116199066,0.163871872556177,0.353896774745223,-0.00196068885290513,0.199504715332157,0.112643239690822,0.308662316971932,0.196992714276316,0.00814798487090153,0.0257172948826336,0.0714217750642129,0.269019981654241,0.0473041602153647,0.0082524413158869,-0.063425789275096,0.0441819770420436,0.0452055137859552,0.0744475252197082,0.0201355364812199,0.0528756058540808,0.0338143709126016,-0.0903217476434891,-0.0654015019889825,0.0641863080461233,0.175928077280269,0.114136083828368,0.177558500912334,0.295986694299507
"NUMEX_BILL_MELTON_FG2012",3,369,9,6,-0.117072496395728,-0.0576374495709239,-0.00456762726138292,0.259070354741444,0.123987787145789,0.251756154767561,0.34619507258038,0.0110522766529957,0.198955565311331,0.130744019538778,0.328936781577207,0.223046214267293,-4.72343372585463e-05,0.0217276039012976,0.0845646124261979,0.275076319716693,0.0219072490400251,0.0232250895614952,-0.0405933478404125,0.0523547422132907,0.0398605818697529,0.0701136576724223,0.00976469376065803,0.0349521405837049,0.0313826157056446,-0.0821821207195776,-0.029979890801803,0.115960929414579,0.265807182670282,0.131884313003739,0.179379835041267,0.300917039453863
"SW_8888",4,370,9,7,-0.1135176844421,-0.0658183642168097,-0.0182436789140336,0.222862462967697,0.121334765278766,0.248444523787837,0.332933256080643,-0.0202652713729308,0.212953854487757,0.156759737158717,0.329439603084986,0.223412785365879,0.00731928147763149,0.055116754646082,0.0871429652488108,0.286456453897834,0.0482675871634994,0.0313665993315512,-0.0481939087869593,0.0544710537776345,0.037421114748894,0.0670137964208225,0.0336147251794576,0.0462908156829154,0.0285880985973558,-0.0663620791752024,-0.0234021003316737,0.11416456601468,0.25632176206585,0.160181824407183,0.184837251253271,0.286801311095542
"SW_8421S",4,371,9,8,-0.10435033103399,-0.0482430435776285,0.00221373499918642,0.228409986713266,0.137430619290951,0.285716232467701,0.328776191420933,0.00583426237023697,0.236994532952362,0.181619686875529,0.338787370103138,0.238281972900462,-0.0292859401535577,0.0863473044512481,0.0852914164884195,0.310210473901947,-0.0002678953473993,0.0191482108203832,-0.0669676004444492,0.0447011042133663,-0.0334417490925272,-0.0414583504294992,-0.0956385403024896,-0.044618506419834,-0.0439941002291086,-0.0404523294711414,0.0185439823853752,0.142437822422134,0.312999483711898,0.154686328021956,0.174212569952546,0.306954793523778
"SW_9813",4,372,10,8,-0.0864454053264272,-0.0435290072996071,0.00551872017234805,0.241030605710038,0.159873991402852,0.318268855839566,0.3432675814954,0.0460330308317251,0.239932692082422,0.208422681791303,0.338947318868186,0.22891785802243,-0.0410996849317842,0.0789944484304826,0.0806510472613104,0.299630982949037,0.0218085545086187,0.0215074329363862,-0.038409510883303,0.0405882148141416,-0.0327340047788046,-0.0478616529108917,-0.102485077359969,-0.0356822771586337,-0.0494314762052222,-0.072505070546097,-0.0121447436093106,0.13319311811047,0.282759973601865,0.1522485239305,0.213852073293112,0.319383601156091
"NM1703PAR",4,373,10,7,-0.0620402885875883,-0.0171781625053706,0.0170185742155824,0.266200222390028,0.160593408688166,0.312285853064104,0.351124470152974,-0.00450019717305384,0.267216274398397,0.194798020987871,0.378643241614992,0.289035323336934,0.0174736296418646,0.113595104669425,0.113909422970795,0.287882642172073,0.0533069477534042,0.0579686126138914,-0.00137057402177616,0.0693722663839882,0.0422891276565357,0.0627105793938127,0.0453454562561952,0.0507131132977252,0.0240642678107678,-0.063741179076764,-0.00080125384079737,0.147550184544936,0.293130623028815,0.151169739920126,0.211658161478745,0.303879849469319
"MESQUITE",3,374,10,6,-0.0724760196996062,-0.0245324351421773,0.00981541937927296,0.284862852313623,0.168827317137099,0.320397652967413,0.35983337066063,0.00986457827826528,0.294659908974039,0.191628955958518,0.381649345108357,0.265812051827949,0.0174321910402022,0.0911042378711681,0.121033996109845,0.291019021949771,0.0511852331248169,0.0826419274680493,0.0159442128301453,0.0728707614365303,0.0429036614450775,0.0682423232267401,0.0483967004709788,0.0510778306746463,0.0314902188522876,-0.0706156570537859,0.000914468229905434,0.16050350172343,0.299090133077991,0.15698411538428,0.215581633018672,0.301849987868162
"TMA_990",3,375,10,5,-0.0700474629958962,-0.0281791234652611,0.0606730500028511,0.326925438945445,0.201380650854162,0.227637596471197,0.370015244502451,0.0365048871820325,0.302539597443003,0.167934693446189,0.355751702981561,0.232095977783376,0.012308809690832,0.0804222298738653,0.100468688351296,0.27446899324855,0.0566538947567524,0.0642792574340487,-0.000263914045798767,0.0668400733569073,0.0414503927301375,0.0680591836719832,0.0499544742865818,0.0500797162341511,0.0319905176956814,-0.0691653381068707,-0.0019615991866011,0.160987424613759,0.290552592181055,0.14812386617068,0.192201926894763,0.258682556977896
"TMA_990",2,376,10,4,-0.05399920496265,-0.0227828085020493,0.0670609134294144,0.322026485266053,0.194668249769313,0.235529083695835,0.351185152108673,0.0287022801561217,0.314166257577673,0.183238319365223,0.3738892562149,0.269865042133835,0.0229110156347525,0.0805037936832842,0.135428802479094,0.290521754576951,0.066838261360261,0.097052279532913,0.0305659116416157,0.0892104061288985,0.0435013732555223,0.0695952003488009,0.0632211773306324,0.0547892005972475,0.0407804121816624,-0.0388138144039681,0.0396274540271402,0.197050294358477,0.346512458859061,0.15817412435795,0.201412715207784,0.259929696979269
"NM1704PAR",2,377,10,3,-0.0638928822974682,-0.0245507231660146,0.0306109840548185,0.285463946829977,0.179181395305808,0.263971419880627,0.323520234976435,0.05963699233777,0.2794169916562,0.177499126411001,0.370758654700718,0.299045832939808,0.0293232972324888,0.0840459417339852,0.136177599571675,0.291695637213836,0.0397687555616959,0.0669331659274592,0.0134241244259971,0.0721896215165837,0.0320922889992489,0.0660636120158211,0.0507406670104822,0.0528726694658054,0.0359132879115725,-0.0273537346688054,0.0391131407485174,0.189044039866235,0.349153976692321,0.164303714505077,0.230835843487361,0.301845795520716
"NUMEX_BILL_MELTON_FG2012",1,378,10,2,-0.0834062831685224,-0.0363340850914527,0.0255427833232651,0.289660861172296,0.193671860244829,0.257725650401613,0.334677312077596,0.0569601824300719,0.248193724217308,0.188593276909472,0.362498648226467,0.293989828654132,0.0481134184423777,0.0564552299605359,0.133690381661745,0.284291296051793,0.0501053726599192,0.0568549550955617,0.0241771310528239,0.0798983192677746,0.0492478785744589,0.056998167393752,-0.00289608046770548,0.0507619990564183,0.0287557799531459,-0.060593536389833,0.00686155685132667,0.17313669589498,0.318092043620845,0.142220990552906,0.215037408587517,0.298589035508248
"AMERISTAND_803T",1,379,10,1,-0.0859391518813514,-0.055901463909576,0.0437765848543411,0.289949965824078,0.20429980261849,0.229080872519156,0.364515039104051,0.0775412272036256,0.294588284344808,0.222504279347099,0.343631442675634,0.28868608580758,0.00830000706912707,0.0807340878244285,0.152768951832077,0.335709228683932,0.0623335303725859,0.063078167916954,0.0123986022051293,0.0704323963695175,0.0501687180130218,-0.0328487927062355,-0.108545362473604,-0.0304129302352908,-0.0275886190328324,-0.0362640653041088,0.037625489907433,0.200367019205584,0.316244298208134,0.186155863719546,0.229829563049554,0.331810518264482
"NUMEX_BILL_MELTON_CA_2019",1,380,11,1,-0.0655056694503394,-0.0279772963249608,0.042231318758043,0.269160732365107,0.218325191195917,0.280477325355116,0.356407185949364,0.0340629103998403,0.256857796448876,0.225375797318584,0.353654352737192,0.311567626558376,0.0175603556441775,0.0678118342619215,0.138992422238992,0.33594509382042,0.06554704161529,0.0446231645076428,0.021684423965704,0.0681490460606881,0.0656431889760377,-0.0158924934815746,-0.0915930431076179,-0.011852656520869,0.00793080891240196,0.0433086772541251,0.0811783148675287,0.21438304953256,0.342442126477262,0.168529739550717,0.215030636207818,0.31357981287418
"NUMEX_BILL_MELTON_CA_2019",1,381,11,2,-0.0743674095581299,-0.0332076732619399,-0.0114676312924179,0.238372591903839,0.173726094932015,0.304014694944359,0.3396147393162,0.0212362497677183,0.243878176067654,0.195894082351869,0.34094062939939,0.304308892317767,0.0579019824631539,0.0840173070898322,0.130915293424145,0.289554632878538,0.070889476966731,0.0665164652660211,0.0413554055633515,0.0781802529618105,0.0657265092924356,0.0561889925823091,0.0060197225568694,0.0664326325361241,0.038619200082724,-0.000121435589418868,0.0504628569324583,0.194094726125982,0.338247389011951,0.141246449402439,0.208469046907729,0.279572294402481
"NUMEX_BILL_MELTON_CA_2019",2,382,11,3,-0.0610348200768864,-0.0222140816162118,-0.00244276554370992,0.24059462449205,0.174488746555091,0.276032800015174,0.330845425197029,0.0155189898066687,0.248443917447249,0.177059387390849,0.344851860387738,0.284008326166261,0.0325177232423236,0.0676819152062639,0.114960907152337,0.283497325358352,0.0557279118824179,0.0565485434495464,0.0298308395559942,0.0582507875837432,0.0328544329329766,0.047411197803465,0.0477796794360588,0.0476811467948829,0.0242010032252854,-0.00760496502053808,0.0366200046783093,0.185015898330599,0.32156119487414,0.149190528554976,0.213536834821316,0.282146118173036
"NUMEX_BILL_MELTON_CA_2019",2,383,11,4,-0.0972282143954529,-0.0479755284028892,0.00133640731698862,0.247282348057005,0.165334420803082,0.235670917239274,0.353414106958216,-0.0353789004963033,0.211694229346102,0.152645279796003,0.326175607231756,0.222857820713191,0.017547394341274,0.018469351658284,0.0960760763369409,0.275614605103468,0.0546053383649956,0.0245953601156025,-0.0215612480822867,0.0302766126849898,0.0511410477908314,0.0474857281274415,0.0599348048863115,0.0422601038341761,0.025487561143866,-0.0610634801664576,-0.0123200890228964,0.146712124002475,0.267615649578597,0.135889723847368,0.220000832688908,0.295194815105331
"NUMEX_BILL_MELTON_CA_2019",3,384,11,5,-0.106739999500756,-0.0455279800710189,-0.00471742063043828,0.248329652606114,0.161410677626329,0.266661562094006,0.345864541906364,-0.0381783241702066,0.211264646030881,0.137625441358714,0.319044768360808,0.206279916844127,0.0108682615710452,0.0161327740681768,0.0772624669706751,0.270762220905254,0.0584617812973796,0.0198568499682683,-0.0243642632977181,0.0378804288781355,0.0631766320452385,0.0637252276213487,0.0616406779966273,0.0471005566483096,0.0309967147992316,-0.0795182969488332,-0.0429953797163862,0.105324227001057,0.221602337653023,0.117138805153753,0.201877192573223,0.267036123789561
"NUMEX_BILL_MELTON_CA_2019",3,385,11,6,-0.0906014445383197,-0.0335853254150342,0.00287678516809565,0.255069773250073,0.142193287045925,0.313232648602548,0.339145257231481,-0.0031922901962327,0.262875538340911,0.174747590857055,0.349183705264202,0.240837446212319,0.0137165492883979,0.0372159071551565,0.0989985171050291,0.28166230637116,0.0532140450788765,0.0545582456316559,0.00286473778290031,0.053385518643816,0.0587257150289925,0.0606216394145261,0.0591636507709801,0.0454660139912806,0.0287185255521208,-0.0734119381493879,-0.0110016036015925,0.131055314366665,0.263450964382073,0.124167832405294,0.201936813446478,0.270903577607774
"NUMEX_BILL_MELTON_CA_2019",4,386,11,7,-0.0674498877876378,-0.0352377107559087,0.0177452223513779,0.26000449925373,0.158799431758606,0.305044898639762,0.348345768236605,0.0123380711038646,0.232890718261923,0.189677557681443,0.357050086614547,0.250911750780096,0.0108497070944568,0.0449094449944589,0.0881545927114337,0.277869056343495,0.0562014998166527,0.0338785478853103,-0.0123876984538231,0.0519467278745479,0.0589893766107367,0.0524121599259551,0.0488095615853226,0.0467994485695623,0.0216345413015992,-0.0430116388149318,0.0142655084433799,0.147626091022693,0.296629560302777,0.130420503702692,0.203591895724157,0.276858768161224
"NUMEX_BILL_MELTON_CA_2019",4,387,11,8,-0.0774975218111457,-0.0537801123166663,0.0209966060275315,0.261970098441449,0.158462443638739,0.275540145153362,0.36264659556293,0.0207364331168969,0.221581487072757,0.204221459253237,0.354475472857932,0.228475737635224,-0.0485433669665267,0.0364183409738522,0.0755685991481001,0.305212523004073,0.0337675193686192,0.015180387884958,-0.0317045369405135,0.0361093417262323,-0.0121069825553833,-0.0504187178639691,-0.0985487649220148,-0.0435999685442593,-0.0519712419191816,-0.0657114080416873,0.0036408207921034,0.1338673637423,0.292858620222959,0.12119378930409,0.19515634423948,0.307733697331253
"NUMEX_BILL_MELTON_FG2012",4,388,12,8,-0.0929613544675096,-0.0880099918748603,0.0113433641879898,0.243987834709304,0.13486721462711,0.257611860581386,0.356629836334658,0.0361979095161406,0.162112810671945,0.180791278774563,0.313119239442712,0.191820094661735,-0.0526127231690393,0.0013176643125458,0.0471404143647954,0.30871921719926,0.0226284448825981,-0.0508610262430289,-0.0938371874040798,-0.00456120562816114,-0.00187002740630709,-0.075342127011668,-0.0981377063366753,-0.0765593206353437,-0.0700740510594091,-0.0893833095719385,-0.0200707893464981,0.110010855864422,0.272608215292142,0.110428312927526,0.205764776940984,0.328534542657637
"NM170506PAR",4,389,12,7,-0.0528400725347353,-0.0336265990299989,0.0291747045094583,0.258082070638017,0.147270925873287,0.298255832587403,0.369972276337714,0.0644333274046749,0.284522066040873,0.209090782538981,0.383416805858533,0.281027890194893,0.0062003152640238,0.0912041600772831,0.103182733565238,0.322249886654218,0.0645574072698953,0.0440840741531483,-0.00415520442080275,0.0518766534150846,0.0730592521995572,0.0227878545006441,0.0407182644255503,0.0231948329388097,0.00196061892097931,-0.0567828935803523,0.000883395085771012,0.136737964902112,0.301382585737363,0.147309150039693,0.226065268762621,0.321615412947035
