"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48"
"11",-0.000231396997424618,-0.00298325795376685,-0.00327100178902279,-0.00204307603913167,-0.000537622575378009,0.00148730106135656,-0.00216198179531947,-0.00201581238611458,0.00803864024144626,0.0127879733395194,0.227505074262821,-0.00277197016699348,-0.00332754575702154,-0.00339616438794564,-0.0018856022220455,-0.00347959797855612,-0.00373657874566931,-0.00168834456691816,-0.00216668643582091,0,0,0,0,0,-0.00245375688294408,0.00249936188841732,0.00365434847268477,0.00192354456132432,0.000159298824036687,-0.00179015007837885,0.00158726199408308,0.00100935425421046,-0.00770855619543478,-0.0155915473625416,-0.489200544020992,0.00140601132424669,0.00145810449472424,0.00274777336825029,0.000318345340471057,0.000820603181712678,0.00117990476434265,-0.00146864233993458,0.00176133428302233,0,0,0,0,0
"12",0.00635408388069076,0.00204366900071404,0.0166103667818667,0.00455690731955485,0.00510780631723402,0.0120880022592353,0.00268276474177144,0.00238149025023196,0.0034433117801817,-0.00235271494353876,-0.00277197016699347,0.247054437811495,0.00673742593175765,0.000281484352245737,0.0037581708655884,0.00951932800245744,0.011292759053881,0.00980534329075472,0.00447039001721776,0,0,0,0,0,-0.00275484519247865,0.00331576332832912,-0.0153628419440431,0.000331656738081021,0.000277100576671707,-0.00965957028962007,0.00308671113327051,0.00302254526640631,-0.00242891597864783,0.00287709361215351,0.00140601132424668,-0.505474956723582,-0.00105213727585028,0.0056732530307325,-0.000561790965427484,-0.00382203803749809,-0.00579499901064571,-0.00413891024827098,-0.00285997278096699,0,0,0,0,0
"13",0.00868918655802537,0.0119869940865748,0.00479553518299002,0.00537435378031074,0.00551686643938263,0.00402414858598291,0.00645855403348744,0.00774800605665761,-0.000345718773678878,-0.00133415921459906,-0.00332754575702153,0.00673742593175764,0.231455181159394,0.0140309628882243,0.00704375327147644,0.0151723507849702,0.0104254974949502,0.0130590698049786,0.00547074340518669,0,0,0,0,0,-0.00368689197839442,-0.00903091758231759,-0.000442770088373939,-0.000487644155714826,-0.000346064719990834,-0.000430867991434797,-0.000512966404377562,-0.00239845971732121,0.000506249665850957,0.000329776030124807,0.00145810449472422,-0.00105213727585025,-0.486461670354279,-0.0114212896223451,-0.00266028163847281,-0.00905392750235299,-0.00305582024164124,-0.0065501030778265,-0.00339125881678273,0,0,0,0,0
"14",0.00862214005215578,0.0166473992922505,0.0104696664736574,0.00860107003458709,0.00721824851239782,0.00664073874515006,0.00871397010635009,0.00980281699866742,0.00158298993406318,0.00123769533738425,-0.00339616438794563,0.000281484352245723,0.0140309628882242,0.218754320386827,0.00779254377153427,0.00404264507689613,0.00262978822464064,0.00518221944723986,0.00642524451337875,0,0,0,0,0,-0.00611220824663732,-0.0173240766390871,-0.00848338187500678,-0.00406027344460969,-0.00130155100372333,-0.00216233762692241,-0.00283522598070823,-0.00494637059249521,0.000167983146369399,-0.00110640511477422,0.00274777336825028,0.00567325303073253,-0.0114212896223451,-0.470966530444431,-0.00514956502326504,-0.000151253259412047,0.00179309517715487,-0.000620334708897329,-0.0052134304126092,0,0,0,0,0
"15",0.00574516323376432,0.00784904568910997,0.00362523054117816,0.00339821109092453,0.00305321276656137,-0.000976030267463051,0.00544209533781601,0.00501926149913367,-0.00350009999789294,-0.000782616539601939,-0.0018856022220455,0.0037581708655884,0.00704375327147643,0.00779254377153428,0.236404490189779,0.00422009539603994,0.00605388313210055,0.007433492751883,0.00544009743675652,0,0,0,0,0,-0.00243142803601626,-0.00568936169486586,-0.00127886193627094,-0.000509818763966925,-6.95895036049836e-05,0.00424189975474777,-0.00226351454160326,-0.0014256448894586,0.00400838993448723,-0.000363303754220887,0.000318345340471053,-0.000561790965427506,-0.00266028163847279,-0.00514956502326507,-0.498638987828644,0.000518496880832206,-0.00160164387942605,-0.00312160481132022,-0.00456903581541676,0,0,0,0,0
"16",0.00816964909679819,0.00334924379716996,-0.00130372688153738,3.11401622721596e-06,0.00111286975015039,-0.00255118163631791,0.00183969731697988,0.00259258871356693,-0.00485802265925387,-0.004992714066813,-0.00347959797855612,0.00951932800245745,0.0151723507849702,0.00404264507689615,0.00422009539603995,0.254065308174345,0.0201272218949932,0.0171186192266715,0.0016630788043235,0,0,0,0,0,-0.00248559074336073,0.00102650825768886,0.00384406239195639,0.00203009009184017,0.000372507334875563,0.00294843189439225,0.00099143332421198,0.000715380191958213,0.00222945468089777,0.0018087088307434,0.000820603181712666,-0.00382203803749812,-0.00905392750235297,-0.000151253259412082,0.000518496880832207,-0.509094161341386,-0.00992053826465066,-0.00760570724601106,0.000646693043433643,0,0,0,0,0
"17",0.00987040233160584,0.0050187445949439,-0.00128623346273013,0.00022357484894881,0.00146981212734822,-0.00300950664520685,0.00353016426251243,0.00312299923783636,-0.00347114521797182,-0.00639991959485082,-0.00373657874566929,0.011292759053881,0.0104254974949502,0.00262978822464064,0.00605388313210053,0.0201272218949931,0.249427777994635,0.0207508352599993,0.00143599704647079,0,0,0,0,0,-0.00463103527846024,-0.00141722886318109,0.00422726247701686,0.0021503497208774,0.000273867820049526,0.00403120765976658,-0.00099079582063719,0.000412014340539026,0.000414173007921944,0.00391750354439336,0.00117990476434263,-0.00579499901064568,-0.0030558202416412,0.00179309517715487,-0.00160164387942601,-0.00992053826465055,-0.504129052780477,-0.0123072932239836,0.00104536499767415,0,0,0,0,0
"18",0.0117411161464774,0.00670640718004215,0.00157654191405429,0.00280778857279016,0.00188714375536003,-0.00165446751883301,0.00335933697506713,0.00458524733727964,-0.00360544275345749,-0.00623627637584233,-0.00168834456691815,0.00980534329075474,0.0130590698049786,0.00518221944723988,0.007433492751883,0.0171186192266715,0.0207508352599994,0.24147277692264,0.00222696235642515,0,0,0,0,0,-0.00723785574735314,-0.00285026010652903,0.00131127159418851,-0.000348802719397038,0.00107410298490488,0.00357025733034757,0.000579003149115324,-0.000581859612498265,0.00155935241246069,0.00468201246306828,-0.00146864233993459,-0.00413891024827103,-0.00655010307782651,-0.000620334708897354,-0.00312160481132021,-0.00760570724601104,-0.0123072932239837,-0.496479103659094,0.000428684562557699,0,0,0,0,0
"19",0.0034361267267627,0.00781407155560631,0.00504460034963003,0.00165495723860553,0.00183517411049273,0.00264463738133891,0.00391557717212402,0.00530182669912725,-0.000604373802387193,-0.00023281318850514,-0.0021666864358209,0.00447039001721776,0.00547074340518669,0.00642524451337876,0.00544009743675652,0.0016630788043235,0.00143599704647079,0.00222696235642515,0.214170938726525,0,0,0,0,0,-0.00159989275675705,-0.00800158723231965,-0.00375133400050943,0.00150247440876585,0.00124193353876118,-0.000575498446941727,-0.00135093603874448,-0.00355006454278964,0.00158012192835048,0.000250808551281569,0.00176133428302232,-0.002859972780967,-0.00339125881678275,-0.00521343041260921,-0.00456903581541676,0.000646693043433646,0.00104536499767414,0.0004286845625577,-0.471442589767802,0,0,0,0,0
"20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236689232116744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.502762837434211,0,0,0,0
