"Germplasm","Rep","Plot","Row","Range","NDVI_62","NDVI_76","NDVI_90","NDVI_96","NDVI_104","NDVI_110","NDVI_114","NDVI_124","NDVI_130","NDVI_138","NDVI_144","NDVI_150","NDVI_160","NDVI_166","NDVI_174","NDVI_180","NDVI_188","NDVI_194","NDVI_200","NDVI_206","NDVI_216","NDVI_222","NDVI_228","NDVI_236","NDVI_240","NDVI_250","NDVI_256","NDVI_264","NDVI_270","NDVI_278","NDVI_284","NDVI_292"
"NUMEX_BILL_MELTON_CA_2019",3,110,2,6,0.507060839165461,0.476340424468789,0.374635124798341,0.468638768875461,0.390081596364036,0.592281330644827,0.439497317,0.362371820016944,0.440287833794891,0.368062982768865,0.473434337238545,0.443306109446669,0.182476457448206,0.400364755522462,0.340028140458557,0.476682853253872,0.160261054568455,0.346829883345743,0.389953703703704,0.451376543515266,0.173480846299571,0.339438914027149,0.405870113338719,0.471798583125939,0.429629312965496,0.276999779273811,0.332334654522228,0.42297669608267,0.506525999359949,0.490877960018155,0.450092483448885,0.47287366918456
"NUMEX_BILL_MELTON_CA_2019",3,111,2,5,0.578294970161978,0.483388161743811,0.38323251,0.474376273807014,0.425844283791948,0.586027090385953,0.465062943766113,0.351643300967048,0.456698757708396,0.398764696858955,0.49423214541291,0.454356892918498,0.222478049764209,0.437712441373746,0.337438812,0.482339697605121,0.171251966460695,0.41127308937911,0.408973506069094,0.479148732663797,0.205326560419817,0.349780365716621,0.399869574796211,0.458827884387586,0.440953163732715,0.223739469521392,0.362569406164965,0.434655522365196,0.511862324175125,0.476889132292782,0.442670992982412,0.4683827290507
"NUMEX_BILL_MELTON_CA_2019",2,112,2,4,0.560704578506594,0.477032132878635,0.378304261823413,0.486385228342634,0.429888401,0.580901977380034,0.47537317851489,0.321358165994086,0.443631907734862,0.377780857354028,0.472395486097908,0.428060537,0.230782318387767,0.445694610488302,0.308534562,0.450358126111354,0.173129038144518,0.392858376768429,0.37698148582142,0.436587014957371,0.216793801452058,0.323000904977376,0.422233230134159,0.459783017684686,0.427022785864117,0.239135121215466,0.358449970774218,0.443434523254467,0.518903921746251,0.472933181767079,0.462725432053163,0.497323270314093
"NUMEX_BILL_MELTON_CA_2019",2,113,2,3,0.56627956541565,0.484966876111243,0.376925965494991,0.501522338900426,0.44923182948393,0.567251862307888,0.496861430951249,0.23504640003439,0.449645992955513,0.40250778268049,0.479940808440164,0.428556743139796,0.228477716244726,0.449995698516433,0.3407876,0.474095206562925,0.165282237791725,0.395605857532887,0.391626595082477,0.452559136224846,0.22502044984111,0.329296789713945,0.427159579936844,0.470569770196636,0.440679054567563,0.325030645843984,0.35301782292569,0.435882844650206,0.520956352,0.463477779304544,0.461617720994884,0.496120065822082
"NUMEX_BILL_MELTON_CA_2019",1,114,2,2,0.537087703298374,0.469926449693262,0.402578762940483,0.487584433137485,0.439425001042231,0.601735082522218,0.491199503294678,0.252738954355836,0.445771790966471,0.389348651507905,0.482518384482747,0.413097366924443,0.371756724531461,0.447131602653669,0.32863901,0.481351028216165,0.174446606025553,0.415536957061306,0.387019919078743,0.462781011853391,0.284595850062468,0.312496732026144,0.413649408827201,0.475769785526151,0.440770202233444,0.297959570319685,0.360349283845622,0.427007903608194,0.504900162889289,0.450677925874108,0.455628815628816,0.486915066111696
"NUMEX_BILL_MELTON_CA_2019",1,115,2,1,0.504305368,0.468420171636291,0.406561275832038,0.508774906144837,0.469872336189378,0.619920802468365,0.528752372228213,0.345511260135734,0.462675854148722,0.428971061963672,0.510234179141742,0.419779539514987,0.475285625,0.43696507096459,0.382995887873937,0.513788765036972,0.24311014728472,0.428708729183301,0.419762909147723,0.493508211620318,0.416836266477586,0.344027810327318,0.429521921128002,0.4761460554371,0.461969902050266,0.32784276937792,0.358990988917685,0.453826482315076,0.537808908161785,0.486786837053785,0.470709912924446,0.507389619143916
"AFX_779",1,116,3,1,0.49456386,0.472487671,0.479552658854819,0.511315762711308,0.423613311376996,0.601972359978181,0.532101436671653,0.296311396721497,0.477002208673689,0.447670972616506,0.535745423,0.451532296,0.442065142463235,0.44171450213047,0.408621506660722,0.535321315713473,0.2801831,0.443544105237032,0.434210608546207,0.510881985064195,0.364860508276428,0.340740807509029,0.412402378495258,0.443689772258481,0.460133921465017,0.387437200901253,0.380650269925016,0.454742533587509,0.554049905337123,0.454116814,0.459212573918456,0.514886414924026
"NM1703PAR",1,117,3,2,0.523223008,0.468556915519831,0.482247162486645,0.499188720159303,0.39939069644952,0.579370856256171,0.51361841507248,0.319622888892471,0.460100694503086,0.389309078440396,0.488385152257554,0.442100480180112,0.312910226835832,0.461995948,0.338677727501257,0.483562929445282,0.225116480724959,0.4171385455448,0.421001206037971,0.503512828432068,0.231479645252959,0.321533634992459,0.376207387824043,0.41861881238739,0.436175522941495,0.391794499376199,0.384883674130071,0.431133491009893,0.548002003591544,0.429189967202284,0.431755157568306,0.491196783153007
"SW_1011",2,118,3,3,0.539828661217258,0.472449918595597,0.468468607,0.499786057625517,0.418364502663811,0.570263700298552,0.506352690996654,0.324729099256687,0.453506132452032,0.394937720099126,0.497978899589033,0.45719877,0.225490770526961,0.444804846140383,0.323121627696791,0.44988548125803,0.189523727379515,0.412538098783817,0.417438530967943,0.494913797684292,0.215899443536159,0.32378780503927,0.36908531002913,0.392830320403651,0.416015605208492,0.367373517308158,0.365953557574791,0.429606317235065,0.526790220975574,0.40514492482064,0.409638389292369,0.456023770121859
"NM1715PAR",2,119,3,4,0.476949880053133,0.465580095,0.488602004325574,0.466238883038576,0.392046499972538,0.55744508891157,0.460047421184235,0.36979672110006,0.441355116072652,0.324634958447254,0.448395255538113,0.422243459329311,0.240309496347559,0.454580981114015,0.306155829031646,0.41781744036646,0.190126057689763,0.412342245626836,0.363222795094133,0.409485891917743,0.21335249986613,0.356948416289593,0.32913759761083,0.342111731,0.39386681511246,0.404805827538905,0.364712357053486,0.37989855664488,0.489099182676922,0.387117036947149,0.398417514818899,0.468781267141167
"NM1703PAR",3,120,3,5,0.491016871865025,0.465934078945588,0.440158007933769,0.498704183028406,0.448915424012742,0.575185273089911,0.526228282758008,0.389012494127203,0.469863707757005,0.417156495969132,0.516968150935772,0.4671036559745,0.227129672181373,0.438923976469402,0.350180058676791,0.514503859601899,0.207074677378283,0.419751998014396,0.440866596638655,0.513511473180993,0.219492436653099,0.339733874957686,0.390133176077449,0.448151869990938,0.453970968232254,0.346794778690204,0.391636090705344,0.454090218496007,0.550178130994793,0.434464667158008,0.446786406870441,0.476653962522776
"SW_9720",3,121,3,6,0.495906089631078,0.456850610280213,0.487981777857699,0.465484028645756,0.396765495413852,0.570993004904035,0.451695561543546,0.251431048348818,0.437437539266079,0.350227479855265,0.459603618219535,0.449308067690347,0.202799500192234,0.406326246268339,0.323290691395267,0.451198443289947,0.190051093751284,0.393674063042939,0.365501328021248,0.450584188647316,0.188127089992226,0.309628758169935,0.34153386698,0.384095821389156,0.390782232093491,0.319977468670279,0.334527478104138,0.385750229779412,0.484993134856987,0.389707393748866,0.385475915856539,0.426429466927436
"NUMEX_BILL_MELTON_CA_2019",4,122,3,7,0.492168229610685,0.470255876116993,0.429432999992862,0.464685288969301,0.406268193551931,0.588550418680957,0.476920442818276,0.407933031973676,0.44170752806817,0.371502869440459,0.488165266106443,0.494179354,0.218213273590686,0.411448399,0.347735597,0.478240880397743,0.19190181626476,0.413565649044428,0.38382314,0.47578052994864,0.187907940638914,0.315005838886786,0.370988225502436,0.383476613648998,0.423048645240468,0.384597694728414,0.400551216,0.413830890476957,0.506167147593485,0.432395204843458,0.429583380863658,0.479205244618913
"AMERISTAND_803T",4,123,3,8,0.511855739936689,0.464926115373686,0.427643145012006,0.463922651208718,0.434181221508211,0.599363554139387,0.4851207175728,0.38609772218013,0.461664126597778,0.407662849769452,0.498561784811248,0.505124266391496,0.240875432525952,0.429186208751492,0.373783120188349,0.503564791538648,0.216781257957729,0.407805857333529,0.408765561780268,0.510437910329069,0.198184903493368,0.3246139768728,0.375476928349367,0.403943958450131,0.437250911992704,0.392789403732734,0.377467867111146,0.418877482299064,0.524655433418554,0.42126947,0.424442331985585,0.462605853935777
"NM1702PAR",4,124,4,8,0.499440349029637,0.470391822543169,0.462964767268393,0.465177133259193,0.458677964452968,0.59689072656032,0.469454472,0.413145153923449,0.440794597100013,0.364868664446911,0.472227523488028,0.474770512211662,0.237534735909752,0.420017671878878,0.382999484972225,0.482808005003127,0.187400913444557,0.399700173740382,0.382881220217171,0.477018823602705,0.193199758479529,0.319766515837104,0.390346184915914,0.396969633624594,0.431701842479798,0.405026855019681,0.426290084083611,0.45034064353512,0.509643066648617,0.388560578616666,0.380433223062981,0.43471734834817
"AFX_779",4,125,4,7,0.490904524937714,0.471112554599245,0.46245015179242,0.469718069593573,0.451027292561248,0.561186593977413,0.484297569214952,0.379373702527508,0.461777935406146,0.361473958,0.494503910623932,0.490582841329495,0.223511185,0.419262142297032,0.396206762203893,0.473167052937498,0.179533778914584,0.404558153387937,0.394842826019297,0.47161792296656,0.193079926965523,0.314044575844435,0.372645761425669,0.377360222696044,0.414700562395501,0.401222639149468,0.445325004,0.466707138102154,0.521162482964945,0.409106901330147,0.399023712048922,0.453892984303696
"AFX_149092",3,126,4,6,0.476029956977735,0.468627034589584,0.464383249,0.486340121,0.449865608007909,0.580504748937162,0.521336306296199,0.364986199101912,0.480888075074388,0.3822219214423,0.520789512386151,0.488942763390615,0.225157218012546,0.436707179719939,0.370633659,0.495782808838763,0.185260262086638,0.399233070280626,0.412805835,0.486186007904704,0.201867039775536,0.323872499,0.389220502235982,0.424137192,0.454966952914614,0.404602692859508,0.396510618700958,0.483078969205975,0.559111010806076,0.417443776831183,0.401008608571634,0.448314465658188
"NUMEX_BILL_MELTON_FG2011",3,127,4,5,0.485631278939538,0.465207696036641,0.440618366753697,0.471351661,0.406562894765749,0.594397450897414,0.498300028145229,0.410930741164649,0.442862359540148,0.334449407996754,0.480039290655435,0.445351203772648,0.245649509803922,0.440720711099509,0.323939147181615,0.482392304013538,0.188434083310744,0.394922809630181,0.374255368814192,0.456993426953109,0.246425804203322,0.336193286181568,0.349942571785268,0.409149107404156,0.435843189797691,0.316398320845954,0.347776640330385,0.402687660066669,0.517591107463911,0.3981017575856,0.415633378539953,0.471842225262198
"NUMEX_BILL_MELTON_CA_2019",2,128,4,4,0.490025742607358,0.470732139957278,0.471393916314953,0.474382190553986,0.432355515735706,0.572676268638694,0.521878297952323,0.391429113894576,0.435973991844901,0.326172725878202,0.497088640809122,0.501156575457852,0.25467575762,0.437997427020634,0.340487437001067,0.478295074127212,0.183874742388674,0.414775477786051,0.423775482415188,0.498691461575249,0.232222302236649,0.348376269482152,0.353494210668037,0.387804848307482,0.445192616236848,0.386175366957289,0.426564821377011,0.430991498161765,0.521465637832228,0.396229497957603,0.385353393242667,0.456831120897557
"AFX_149092",2,129,4,3,0.484557144633752,0.473164836266988,0.459866735190618,0.511105479501488,0.46182546548031,0.567947192419075,0.536308561666338,0.363638708429384,0.476632157313112,0.356777060417663,0.526011212931628,0.47944704045278,0.247277162447257,0.455663768356705,0.350649871022898,0.494319979398889,0.196136343,0.452321469347233,0.417293961409265,0.510263838270567,0.224287529156557,0.329124728,0.384242246211843,0.4142787463244,0.432514149917064,0.36820053,0.372754810090033,0.443078479410211,0.562996084184637,0.409638614417948,0.357373547709682,0.416297243535095
"TMA_990",1,130,4,2,0.510181770719747,0.468438825944478,0.461683961482453,0.508049319778104,0.451082001428022,0.587338554874063,0.532092417,0.363246085864692,0.476918703168893,0.40210209072124,0.527101862642867,0.474508435887063,0.270912940008468,0.434438171859596,0.374756679204312,0.486341721922784,0.205706574127627,0.45893237880786,0.432421607531902,0.5197189419858,0.238040468105828,0.33974721,0.409510835913313,0.422038964839667,0.428316423468612,0.391823382260972,0.410143101431014,0.433326525054466,0.548112742859088,0.415534375143134,0.346588036924171,0.394550423750063
"NM1704PAR",1,131,4,1,0.475455426842519,0.468571737890314,0.480404715296787,0.501961764951042,0.477266462140412,0.617593952519645,0.530892047409075,0.365722008178443,0.471803306,0.435350636928829,0.539149747490237,0.462712783301457,0.378187244043187,0.436574476479785,0.42793789895655,0.528487841665747,0.322414813733599,0.446434350955572,0.419929193899782,0.508705984963839,0.347107574358917,0.344087701481655,0.398322097378277,0.448775941603407,0.481614339677875,0.419185855820695,0.387664120534425,0.453202868696117,0.580326613841478,0.443268334728243,0.428720483668581,0.505986493489126
"NUMEX_BILL_MELTON_CA_2019",1,132,5,1,0.479535015893786,0.46425809567828,0.477226729569728,0.489791750730742,0.464280050255396,0.627905039,0.506565863877583,0.402279252799137,0.457409753067654,0.408250453425733,0.524052832811957,0.451144947164553,0.370015047158104,0.441321732182711,0.411360940772706,0.504292756502226,0.40448651601403,0.440945115782066,0.405454987550576,0.483089174367065,0.380052403,0.386548126085877,0.395994614574919,0.465326274368766,0.483272815298959,0.434343707464224,0.427012593655348,0.459909745711226,0.570755259741894,0.423702164379591,0.414855317692688,0.488679229696597
"NUMEX_BILL_MELTON_CA_2019",1,133,5,2,0.486771475853769,0.476416041039478,0.4846408202888,0.486045363435654,0.454036393969352,0.600744839876915,0.487199515619873,0.415291834887468,0.452352215442502,0.346435481066041,0.495903616921221,0.43056736299623,0.221238569391519,0.44398213,0.334348174217455,0.474153331126071,0.219471343929548,0.375873517001737,0.384335590776395,0.452121388691913,0.2973674552067,0.336728100168456,0.386995471347091,0.411459439331786,0.425773176530637,0.436101628764766,0.452508421485506,0.445174525062943,0.538605437607582,0.408527184073884,0.381687516635614,0.452295939688748
"NUMEX_BILL_MELTON_CA_2019",2,134,5,3,0.489939655316517,0.470943282683918,0.487214000867385,0.479129315797509,0.446296753995716,0.591950246031549,0.4634671057463,0.306015974,0.439291498013695,0.364917210326376,0.477049452259536,0.403052769382759,0.2136399773517,0.412981382981353,0.348100481433815,0.459788470735386,0.193904580028868,0.373968329610325,0.367816576829935,0.429017400581246,0.270324741630337,0.33055002513826,0.394876796161661,0.394433925341401,0.407582791967726,0.41411691130486,0.442318992746585,0.43947875060518,0.511740016234775,0.402469603966737,0.379910347245987,0.433207963492302
"NUMEX_BILL_MELTON_CA_2019",2,135,5,4,0.49443073151067,0.469677172206746,0.486202672048351,0.453200503892372,0.405360747240072,0.582637002985522,0.440512072597634,0.409496810772502,0.440301525807998,0.332757861842829,0.465796984315409,0.43928226802532,0.212296731052808,0.407983751269432,0.350079865112545,0.479006737830267,0.193606187414237,0.393003524447754,0.396191106541069,0.467955166367079,0.287109564851876,0.341323894968142,0.383762936753649,0.398566875050686,0.428524281805746,0.426284810359416,0.457584411720958,0.453941961085727,0.522942806427403,0.400921389579404,0.393932444772781,0.45687034503724
"NUMEX_BILL_MELTON_CA_2019",3,136,5,5,0.490160096173776,0.463561224022418,0.485625138297037,0.45623714434745,0.412473911133081,0.606382879855285,0.443061343599139,0.375506764320783,0.441919575754505,0.319000027,0.466237264136424,0.426138644434152,0.230670800757012,0.420195218134659,0.333610174,0.45241731964831,0.184765200538445,0.381824343788657,0.367443754394188,0.441637052569621,0.291754882572673,0.337594440307769,0.353114097574111,0.411191209085684,0.422611044706108,0.424774307471582,0.445733567,0.444302810968137,0.521938814036526,0.406114262792963,0.424090988,0.451154238336426
"NUMEX_BILL_MELTON_CA_2019",3,137,5,6,0.484857329120907,0.465926650285007,0.501096219822221,0.463912645533368,0.444787106905129,0.58310552592241,0.466256853963397,0.390987169652392,0.440045299390691,0.361310558961205,0.487058959836976,0.451196932475771,0.206738206824055,0.382240311526295,0.34530529,0.465885847772505,0.193806320182032,0.36764199553239,0.377849677142306,0.44496024743885,0.242261222885827,0.322216413381166,0.398653252,0.393169693700174,0.428499584349004,0.408706168197585,0.462138024640346,0.446627803256577,0.514308692,0.413818845015177,0.418758803672299,0.459543820938435
"NUMEX_BILL_MELTON_CA_2019",4,138,5,7,0.491339451381576,0.470106721,0.504189775655439,0.459007062636368,0.434510043333573,0.586874777,0.469934254,0.425110469875353,0.451562119,0.43595282567698,0.480534768651986,0.456715674107816,0.24873417721519,0.428798185268358,0.403336109218462,0.45428797410146,0.183368334451926,0.410966691486721,0.42729711328976,0.475198579572003,0.220512990957754,0.345009351432881,0.415303616,0.389578859776243,0.416350002533313,0.443937755214656,0.472735910964118,0.445696192874037,0.510230928135363,0.462604536399397,0.408675277048979,0.445190067570368
"NUMEX_BILL_MELTON_CA_2019",4,139,5,8,0.495611200327789,0.473585243133912,0.504370949795245,0.46598808504496,0.429422406217389,0.568274018462768,0.477581553918452,0.401070419594217,0.456836286050452,0.387798097166289,0.491588273318377,0.491376987802995,0.248081409779102,0.40945832,0.388150989,0.50377255714415,0.209989012147456,0.398379349714569,0.412793502089928,0.478376813213415,0.206995697120843,0.344169425866168,0.411644208560617,0.416046979842108,0.4363017782412,0.412105359967627,0.446100742840644,0.452690593984507,0.514573963320598,0.417616190784397,0.3964717510936,0.440448991190679
"NM1713PAR",4,140,6,8,0.490062199853203,0.46357205018342,0.518013053090324,0.452666102412188,0.425607252705004,0.553451328902276,0.456497765288248,0.352196411587381,0.447455146284756,0.373149797424722,0.456248311290328,0.471878096399529,0.22185619105237,0.416779345759182,0.363307907210346,0.462469742118236,0.199308345038895,0.404311512617858,0.411190531989688,0.432783082394718,0.202621826581654,0.333058515059921,0.436807324178111,0.410130777720187,0.424252237283442,0.430349851009822,0.44389535398622,0.426800755321584,0.48986185,0.386019928464059,0.373310180784229,0.445848946251908
"AFX_149092",4,141,6,7,0.486755784214596,0.461625006766351,0.501393810536263,0.468309073671295,0.436635291371451,0.540679133407451,0.480163867779967,0.37662373252946,0.478797961245806,0.439142682202223,0.513432088163733,0.488039078882824,0.245225254162226,0.436383826817327,0.430797741235331,0.494078468160247,0.193763065280093,0.41575041,0.436609477124183,0.479644013478674,0.256432699757914,0.372698441427853,0.430267263959267,0.445647030615879,0.458776428554004,0.448526159365718,0.449035707098547,0.470740825513085,0.531435419,0.400939211105976,0.390714137842166,0.447456329505374
"NM1705PAR",3,142,6,6,0.484051858019918,0.473839660331311,0.494841609741822,0.45787721440164,0.428443685166374,0.54910109282816,0.476691209209385,0.40378544036597,0.4662406947658,0.427815164722124,0.509679993938323,0.488542770794096,0.203341012037726,0.45019940095661,0.376709523624875,0.509469889269028,0.184715616451859,0.420608389178456,0.385085978835979,0.484784608027076,0.281962779,0.34268136103149,0.444517882059191,0.430724654544429,0.449707212342301,0.46279917595556,0.462227296987514,0.466368047990801,0.535216318613685,0.403502846031171,0.404597724459316,0.461891413001688
"DONA_ANA",3,143,6,5,0.480309245607877,0.473817263,0.492721545,0.482827472632018,0.445090569892025,0.569845977040211,0.494664795940059,0.401545055767808,0.464131785201951,0.431331789922177,0.510055726664723,0.471187825274633,0.235353296443919,0.448928535053136,0.374835339541222,0.506090267352821,0.198651806763761,0.426986944651278,0.43441235059761,0.502874204536501,0.297285039003639,0.353752438411262,0.362352351466903,0.41729005574537,0.455599166216902,0.460838575580326,0.464644810177529,0.486762986887602,0.552871631934214,0.389475472499469,0.414574034742102,0.436417586920174
"NUMEX_BILL_MELTON_FG2011",2,144,6,4,0.494289153001354,0.475544451800682,0.497109681149489,0.456588491176963,0.425294186301972,0.596547924290326,0.471444065958276,0.375597038852081,0.435469101613041,0.393379533129405,0.485142816250588,0.454727243234581,0.1925371137379,0.433231383228565,0.328819596394919,0.476496155685539,0.188969494161206,0.418184427957549,0.421971872082166,0.472359562962145,0.326202939976254,0.392490971258255,0.430931335830212,0.424902595456453,0.4309955545047,0.449915756171136,0.469136333846999,0.430210980997337,0.511993757708475,0.382591699665638,0.394779691665505,0.469291911137857
"SW_8888",2,145,6,3,0.48561298466134,0.470139411263227,0.487673501791992,0.476990391271114,0.434112223320701,0.588148018604341,0.498822903962223,0.288322524,0.455348011536895,0.39580688520789,0.508175727712009,0.450550243021558,0.242551696280398,0.443323107470836,0.331330611,0.495293198,0.198359167714006,0.420248001985604,0.450079170557112,0.493383268827137,0.295246701441023,0.353030065359477,0.399910112359551,0.436435442184219,0.447656685413183,0.444366753336228,0.447761961673479,0.465415617608911,0.541788331300365,0.405249355635225,0.382431778141121,0.443026394919275
"DONA_ANA",1,146,6,2,0.486182980101377,0.476115739988924,0.484468338675157,0.510783088,0.455125775800516,0.600689386207297,0.534626092127744,0.383471163198083,0.486645247521115,0.414000342889111,0.534835207084342,0.465461677349023,0.279736946202532,0.442793333985972,0.365555266272626,0.496573225913255,0.252213693533055,0.461113328369322,0.452824193422389,0.511006301408518,0.31953176788184,0.378492665837404,0.395853418520966,0.445980057191012,0.440840301,0.444571791193025,0.441084249853444,0.480132094150049,0.569571874406072,0.411657610166598,0.380512820512821,0.426534842266716
"AFX_149092",1,147,6,1,0.497702388713371,0.461339785701152,0.47986984018216,0.494181617770079,0.460469874224199,0.622314549943995,0.513200449902019,0.321146808956523,0.479880052317606,0.443769836094083,0.542259658693877,0.480265321,0.376492390949927,0.443790289326684,0.407576135266236,0.516751512734296,0.412843877,0.457168528,0.454873755057579,0.510875179340029,0.356075166213485,0.37097094017094,0.414362573099415,0.469713445529264,0.483111225110199,0.420557333627635,0.411685609540559,0.484007920297749,0.59518497,0.428683212599471,0.408607374573761,0.465466125068953
"NUMEX_BILL_MELTON_CA_2019",1,148,7,1,0.497707792250705,0.463038742066875,0.467838518252113,0.488473461996477,0.462636451639479,0.631121715197015,0.536335334771867,0.302361240511727,0.460401907028646,0.433738569337565,0.529955972656703,0.473385826771654,0.408438100730488,0.439825211440166,0.436898497290654,0.523861981639759,0.436162198543603,0.416904641,0.434965764083411,0.505451387171073,0.389460737972633,0.409175062845651,0.40132853540917,0.464520011984893,0.492443596253699,0.394210751727092,0.391180232914228,0.443132104982071,0.574476130088465,0.429089228386194,0.420432547076146,0.489412623829444
