"Germplasm","Rep","Plot","Row","Range","yld1","yld2","yld3","yld4","yld5","yld6","GNDVI_62","GNDVI_76","GNDVI_90","GNDVI_96","GNDVI_104","GNDVI_110","GNDVI_114","GNDVI_124","GNDVI_130","GNDVI_138","GNDVI_144","GNDVI_150","GNDVI_160","GNDVI_166","GNDVI_174","GNDVI_180","GNDVI_188","GNDVI_194","GNDVI_200","GNDVI_206","GNDVI_216","GNDVI_222","GNDVI_228","GNDVI_236","GNDVI_240","GNDVI_250","GNDVI_256","GNDVI_264","GNDVI_270","GNDVI_278","GNDVI_284","GNDVI_292"
"NUMEX_BILL_MELTON",3,110,2,6,5.3,5,4.4937223042,4.05,6.35,5.5,-0.0373083082462242,-0.0302589063151538,0.0182310370692666,0.117661039812151,0.169058140542414,0.350297311218424,0.192376581126762,-0.0368785923974981,0.10924894934036,0.160350504516235,0.231535037677082,0.215296679588959,0.028201809821037,0.0769987177772129,0.142651018377977,0.270706803544183,0.0302751187543917,0.0151374232720752,0.135747333632853,0.215866704696943,0.0199198496100454,0.0778641859172338,0.126342471748037,0.239512737413748,0.219137514326786,0.0530529768002229,0.0408730808171007,0.13222135520344,0.289218767101026,0.210674801696753,0.169752308957741,0.276360614943807
"NUMEX_BILL_MELTON",3,111,2,5,7.55,5.6,4.7881249142,4.45,6.6,5.85,0.0014307516373706,0.0106658016031397,0.072841601741571,0.18123340813314,0.231448657632515,0.319549215875354,0.240274302744543,-0.0371655284778057,0.140747945821025,0.170052685734203,0.254602606047811,0.226740884149855,0.0132734199409833,0.077191283805412,0.129259986836183,0.257756452460508,0.0209082982670175,0.0206013415284855,0.12964187428721,0.211027996110987,-0.011875512755443,0.0707366524568083,0.134783418589707,0.233159758531337,0.216817110441304,0.0401377302533834,0.0589913223938608,0.137787962655259,0.288781449095342,0.202943506222664,0.169744982577601,0.27228155053267
"NUMEX_BILL_MELTON",2,112,2,4,7.2,5.15,4.1551414542,4,6.2,6.05,0.00223832453150583,0.00768794442128214,0.0777119977233166,0.186030414961233,0.230633531878578,0.333428636358903,0.256747612908371,-0.0298432178499772,0.140616749981484,0.175185693912394,0.238647299545802,0.209720135999137,0.00194314149300285,0.0608729331701248,0.116872656446059,0.244857438373451,0.0153814108387192,0.0134007056150212,0.143630611348312,0.213674344818397,0.00169223534130855,0.0771613740513186,0.149480045534116,0.239456544784629,0.228536571157051,0.0471165789474851,0.0717260707851518,0.156876292802866,0.292206881428632,0.1895375971841,0.188454712603517,0.271913892816214
"NUMEX_BILL_MELTON",2,113,2,3,8.1,5.15,4.2371084442,4.6,7,5.95,0.00905965287228169,0.0158132128438726,0.109675796833907,0.184170355812111,0.240634269601201,0.33147623913118,0.252726050490674,-0.019278042100474,0.147753041354409,0.20041324735625,0.254434147449601,0.204431866184392,-0.000184408261328704,0.0611819300460838,0.140351536447432,0.260669126603334,0.0227755792627611,0.0388027987395411,0.165015964045066,0.238234689241122,0.0100941396836844,0.0993996305862714,0.147290265222571,0.250697109283259,0.237182018814932,0.0580064398084677,0.0813461672893656,0.161662294849941,0.290888497830218,0.180898721709753,0.185596106630963,0.268383592494437
"NUMEX_BILL_MELTON",1,114,2,2,7.2,4.45,4.7169582174,4.1,6.5,5.85,-0.00671307208996708,0.0201194397323273,0.119908839752101,0.19249228265847,0.256719868173787,0.36740263501205,0.265344593588491,-0.031566392718237,0.141095358532425,0.219068346370883,0.262515422313875,0.190101104772381,-0.0272576430415058,0.0274610660654477,0.128025200677571,0.266100531053776,0.00902175827338889,0.0239194237742748,0.149245324858295,0.234142881280888,-0.00791872802827191,0.0872658745237899,0.131637506672944,0.251252334683659,0.245905962906385,0.0711816756883164,0.0751953683969522,0.162451143308981,0.285509683630517,0.183716699979906,0.193096956818153,0.28144424135574
"NUMEX_BILL_MELTON",1,115,2,1,8.9,4.95,5.2052737314,4.7,7.25,6.2,0.00265125032304157,0.0388107779934469,0.14572562221955,0.236478650423903,0.300870012395015,0.380991959063619,0.302926223208689,-0.0353971243101055,0.173944649547651,0.225835925690801,0.28389022263878,0.191610409109779,-0.0398986059317934,0.0381411503664069,0.123861989331056,0.2984669869991,-6.0406160161362e-05,0.0651865094187376,0.175148287229423,0.261434552562797,-0.0152290446720039,0.0902637332894493,0.135440081223486,0.262394201439637,0.265609887656165,0.0592487593321364,0.104502112846882,0.197421053569426,0.320759711601785,0.203664665203127,0.2004561328848,0.302832640777031
"AFX_779",1,116,3,1,9.3,5.3,6.3925766834,5.05,7.8,6.6,-0.00799051991720703,0.0848040046619892,0.109144585799002,0.242932488074895,0.248761513246751,0.382648710021719,0.333017009069572,0.0410915365304831,0.198150647993983,0.225984329949305,0.304252251968035,0.237067473876397,-0.034407119882762,0.0677962523295786,0.133388261816279,0.321458631660618,0.000812668090783758,0.0956986120649763,0.177682777516588,0.285432323103284,0.000405628444344957,0.0825126234608277,0.143446655720869,0.261890693022116,0.270999534776128,0.0345048354984084,0.080887140399113,0.208222918567112,0.326726613247679,0.216699274182969,0.225806858791481,0.316918751682324
"NM1703PAR",1,117,3,2,7.45,3.9,4.9663417054,4.55,7.15,5.85,0.00324107511561749,0.0755707056129148,0.0768023129514694,0.205201430132838,0.205503704728123,0.357422262283423,0.266875410891536,0.00055347648324966,0.178166250531684,0.202063331924339,0.260008796617445,0.220178651518834,-0.00830723988955807,0.0474776702262353,0.125423700605479,0.270810969963315,0.00824509517134281,0.064812725432884,0.155985262046474,0.247916636662558,0.0249132954913656,0.0950120721912702,0.135924464508381,0.234978846860971,0.229963866104946,0.0713987481365652,0.0769920476253662,0.181855015088136,0.297420617464256,0.184877512684164,0.198948108450077,0.274795125213425
"SW_1011",2,118,3,3,7.65,5.4,4.9954860002,5,7.55,5.7,0.0142698221854887,0.0713838675931129,0.0767016554684338,0.202581598412091,0.214003697340575,0.332824739310453,0.285207019385739,0.00420093943848832,0.19639938874813,0.187337165955398,0.273724084468312,0.260231867731329,0.0203597073698112,0.0861906968154559,0.106789841266828,0.261492511975364,0.0207630504815135,0.0641897365350481,0.159172456877024,0.24140025616632,0.0133429492886803,0.0938183341908365,0.147569878761942,0.233988502418076,0.222715072223093,0.0647584526925145,0.0739156825146127,0.174637586287451,0.28302751829665,0.173168735402279,0.182439935478394,0.245461734385323
"NM1715PAR",2,119,3,4,4.35,3.15,3.1800087862,2.6,5.05,4.4,-0.0777308967306718,-0.0178882981316873,-0.0105957962767715,0.11779714402222,0.153452720939503,0.312109539799275,0.220503093041613,0.0104837573951309,0.0804494313534109,0.112018055301896,0.19382830527153,0.190831397608867,0.00790539666117852,0.0476056957160934,0.0556582625407109,0.196709170350917,0.0202687615892283,-0.026241803896073,0.0713016387195874,0.14142971556956,-0.0066495658873455,0.0254794046130079,0.104437636230788,0.18103790602234,0.172280971600188,0.0349752162235847,0.015215297722638,0.125874418162819,0.245939244821865,0.160578509050267,0.182757976504011,0.25514321010286
"NM1703PAR",3,120,3,5,8.1,5.4,5.5028958682,5.05,7.3,6.3,0.00126071317437016,0.0602717153571413,0.0579543659711813,0.212970720371566,0.223986933031398,0.311720338391561,0.285518018475039,-0.0293944629054474,0.192617044931933,0.165173165967959,0.265660304111911,0.250355157133647,0.0228403798739841,0.114496103831621,0.110697236030937,0.280272924882918,0.0153319350788962,0.0583992834534818,0.143399092260459,0.244487154220724,0.0074555501678689,0.0807832230764075,0.140624129116335,0.223770379021545,0.20223677518025,0.0520017490190828,0.0673926224457297,0.1612161705996,0.310378868514009,0.186654112718455,0.179648262660834,0.267675982452039
"SW_9720",3,121,3,6,5.45,4.8,4.4679731242,4.3,6.2,5.2,-0.0476851045140996,-0.00469458150702915,-0.0180672476173142,0.10771887080976,0.133520774019822,0.330252674771639,0.182433406759518,0.0470264782594969,0.128012718405077,0.128047063020754,0.203126053270172,0.206960676421353,0.0352977434369986,0.0673157263925052,0.0817234721149274,0.240904515724234,0.0169474145404715,0.00876113980635769,0.101240393266234,0.202763129071024,0.0148259224854468,0.0500261281968005,0.115885063071926,0.211878424510978,0.17938621240038,0.0462598526654403,0.0191754192399978,0.127372493795427,0.241118184383837,0.179826015276426,0.15901113843136,0.242468231152507
"NUMEX_BILL_MELTON",4,122,3,7,5.7,5.15,4.6783561028,4.15,6.15,6,-0.0638574523374976,0.0126164010118117,0.00272201519184656,0.123485627811258,0.151573409587587,0.372231074408525,0.204965403931914,0.0011508869384693,0.130049946503025,0.152516992269851,0.233193499236373,0.27462417860061,0.0204587907769473,0.0379725341200943,0.0901839348617938,0.259302715535372,0.0125364865727478,-0.00271066833367982,0.105483878537888,0.21780441023873,0.0326561196231128,0.0558274664744924,0.132355923788207,0.211467137187587,0.201641139274362,0.0503296162463898,0.00955240080925761,0.129436015591167,0.271993610115599,0.181467221766747,0.183445571772255,0.276871689804635
"AMERISTAND_803T",4,123,3,8,6.65,5.95,5.2588247328,5.3,6.95,6.3,-0.0503102991008805,0.0297880128983095,0.0163081346225518,0.133096256535776,0.17474071783856,0.35439298843074,0.222821455165997,0.0332451210228934,0.177938294633721,0.196789765243261,0.246566925103565,0.297686899775116,0.0498006081755166,0.0678703326977093,0.114336837729906,0.304287888329366,0.0061775413089103,0.036052409340309,0.127009990539434,0.26594431550405,0.0566057072773246,0.0835887809727321,0.177579474729203,0.235057981973777,0.231973604975381,0.0497737707554779,0.0483349386543736,0.162058861455528,0.284507442549204,0.202686717105618,0.18982994233989,0.274377373029542
"NM1702PAR",4,124,4,8,5.15,4.85,4.5013290248,4.75,6.6,5.8,-0.0784692502216698,-0.000774977072376424,-0.0481105879898556,0.079160972523329,0.111995926107067,0.363646038857185,0.163349490628421,0.0449657604855385,0.156061464298253,0.151787678181757,0.191449388467731,0.262316604394685,0.0727322197886409,0.0655765265699553,0.0752350801112093,0.276338336887899,0.0230474948090807,0.0207420109192355,0.0655304243774117,0.233050254794697,0.0585431704159113,0.0619678354532276,0.140153313482171,0.189352633284506,0.19760704388988,0.0521551810215488,0.0219724053494434,0.124354169656969,0.231988423669119,0.152899482538787,0.17532614632615,0.219979128286668
"AFX_779",4,125,4,7,5.9,5.2,4.5217422428,4.4,6.55,6.25,-0.0613574776979831,0.0306159246804111,-0.00169213095802671,0.13816467422167,0.165360847608733,0.325833379091282,0.202241335513613,0.0634855316489017,0.183185775913173,0.15998017683006,0.234455942299506,0.277348421933582,0.0443201565328738,0.0457803861775312,0.0683054712264916,0.250599335169814,0.0374225842659354,0.0345315269612028,0.0900765328408294,0.226231302255347,0.0441980586021465,0.0728500803091355,0.151371611258582,0.205811640674752,0.208853921059151,0.0500996791231889,0.0348584005161382,0.156849542898746,0.286766650252153,0.184239036328953,0.210691926146423,0.251344098936711
"AFX_149092",3,126,4,6,6.4,5.1,5.5463229742,4.85,7.25,6.2,-0.0308481227230292,0.0537863097569001,0.0310965739686727,0.177909826856184,0.194345595131684,0.345316528504006,0.226922959807436,0.0707790158420264,0.22811142391374,0.169263178255256,0.27541859094293,0.255156108373487,0.0510418088970207,0.102332229018178,0.087361736288195,0.276930369468722,0.0480454415635631,0.0835270849757791,0.123910499868793,0.252071031559472,0.033968723336578,0.0947069700655524,0.156992190086909,0.219631713101131,0.208159809901134,0.0555034662866513,0.0768444210390105,0.172331553015576,0.30781366930852,0.183804212912502,0.198196275501651,0.22213666552017
"NUMEX_BILL_MELTON",3,127,4,5,6.75,4.45,4.3946939002,4.1,6.45,5.45,-0.0635887805501423,0.023592554377775,0.0060686983460609,0.177557533004071,0.164290774988667,0.345915699491998,0.239672346647909,0.00447495258192437,0.109226193688544,0.0898763046066815,0.216925213619019,0.21905059500808,0.00356556411368365,0.0442065807637848,0.0497580948032726,0.238310682466708,0.0121764774430836,0.00981628404499604,0.0655734047815207,0.204728306749735,-0.0181299377143556,0.0374230557714664,0.10028027333686,0.176190439484159,0.169285900521832,0.0387234318579861,0.00849060103144616,0.114578676751795,0.238397280740174,0.134402825352393,0.181108377964742,0.235084649365071
"NUMEX_BILL_MELTON",2,128,4,4,6.6,5.45,4.7243216482,4.65,7.15,5.95,-0.0403662841089513,0.0261602090883474,0.00463903673509874,0.157133523459759,0.169267823719392,0.332715627615981,0.216691772925127,-0.00811522918154916,0.111700114962924,0.107457913455155,0.241420357835674,0.267583160953448,0.0296644831824675,0.0568751432514544,0.0704193192600501,0.226840494728687,0.0195744818795318,0.0082072038814471,0.0696942328501878,0.196820509661461,-0.00522802184830602,0.0558200239647465,0.125980929800337,0.198107180159559,0.185086884864257,0.0433147863547097,0.0193226855354915,0.135905080467626,0.264066807277917,0.150274017380353,0.193568439073672,0.231284083766447
"AFX_149092",2,129,4,3,7.3,4.6,5.7148866562,5.2,7.7,6.2,-0.00758975230162565,0.100857206999041,0.0868301040731932,0.229258693247529,0.209455912340741,0.315827614150715,0.251401432288558,0.0472024968153755,0.216819585924509,0.150976795311953,0.280092634109105,0.252969147027345,0.0261693788328803,0.086504319723311,0.0985423969428312,0.27347251302801,0.0578809497333403,0.101931627928972,0.148149057116647,0.249398698426095,0.0380873931761805,0.121839281685986,0.161310209501125,0.235980324266813,0.229416753211098,0.101578643088108,0.105195117297532,0.195271322817395,0.307237695480448,0.178347496688955,0.194760824049422,0.223662332902954
"TMA_990",1,130,4,2,9.05,5.7,6.3818189194,6.4,8.75,6.75,0.0201940832930899,0.114177967206822,0.0850715024170569,0.229748406595568,0.181766089456312,0.336460972384652,0.244136581299152,0.041921888969888,0.211000874000366,0.180017215755259,0.282833172301666,0.260085443560708,0.0232920566406845,0.0702987528082251,0.118962159248983,0.276996073129895,0.0192945659628148,0.115141298911024,0.15496308228491,0.278182295684086,0.0360547478297917,0.121579107647167,0.165918487935949,0.249257887987585,0.240857317916947,0.0752821992113289,0.069286982517607,0.193742093730476,0.300913104782044,0.16971558812201,0.186020383007516,0.214548254029969
"NM1704PAR",1,131,4,1,8.45,4.95,6.0681502754,5.2,8.55,6.7,-0.0211499849603486,0.0759258999441007,0.0624062348012899,0.22291986011202,0.177522332393775,0.38768368024259,0.249961350687062,0.0354138896034549,0.179222181771385,0.176096608873315,0.288477540418406,0.244016369564139,-0.0184873190585457,0.0848352631055426,0.106348137011197,0.304912781138858,-0.0210043300949749,0.0924523062633837,0.144558881447929,0.28136593309152,0.00883301826028298,0.0821744174789083,0.137626612562366,0.255111924878504,0.271563583621924,0.0280600797976647,0.0564187473114389,0.200331583642997,0.318755764549345,0.197400080622604,0.221000141760898,0.291963615012192
"NUMEX_BILL_MELTON",1,132,5,1,8.25,5.5,6.2589806194,5.6,9.25,6.95,-0.0366349065211099,0.0525773736740221,0.0322413924086221,0.190363844846329,0.154295604589619,0.357226470075465,0.260779463485786,0.0152461085339668,0.151989847101624,0.152351152310116,0.276616965811599,0.24936264229841,-0.0131692753837273,0.0757707647117966,0.09312178504132,0.301371042573532,-0.0325180860596334,0.0830608357306435,0.123534891875333,0.266688661250585,-0.00692570607877742,0.0669998375670806,0.140363553748646,0.255716615305384,0.265400642679804,0.0223872559327511,0.0258299813930144,0.191948297896826,0.328332601889597,0.185051696600748,0.223623274613221,0.280921111920286
"NUMEX_BILL_MELTON",1,133,5,2,7.05,4.25,5.1416499614,5.05,7.85,6.15,-0.0524837700744669,0.0519841401045214,0.0103840958431622,0.166359024204294,0.139512389372647,0.335233876898846,0.198841778457325,0.00605308941387619,0.128799196128832,0.12081154189097,0.224311005532568,0.205890383232507,0.0141833966580811,0.0224831946833896,0.101399809690083,0.259391245840865,0.00783564525085131,0.0752434702244838,0.106793566884063,0.247372435534263,0.00319152792245255,0.0735210292094197,0.131638201617439,0.217467176095375,0.211734085996463,0.0378303124752112,0.00265514497609893,0.147721515452113,0.275512916492397,0.158444470984566,0.20242836988785,0.239179347740481
"NUMEX_BILL_MELTON",2,134,5,3,5.5,3.55,4.2172668642,4.15,6.3,5.4,-0.0630917631690544,0.0274662754615782,-0.0264467172067335,0.127342141756522,0.122246220638647,0.307799392427953,0.185098538391904,0.0259159025419116,0.118022918033547,0.0710916724583963,0.191499662937599,0.184401511237225,0.0189617531786672,0.0282443579987776,0.0664222684434515,0.227117464147172,0.0468496286084554,0.0350738617910141,0.0753922873861921,0.197842908500193,0.00928425702170472,0.0597059916649655,0.118426065888411,0.191419343140914,0.174687599474286,0.033111670010608,0.0224881566602943,0.120467754910121,0.242653071812288,0.141229642069762,0.178656291531657,0.20418165391661
"NUMEX_BILL_MELTON",2,135,5,4,4.65,4.5,4.7657685042,4.55,6.75,6.1,-0.0750320010925946,-0.000768660110605148,-0.0684121903391188,0.0826011731945032,0.092646246456399,0.316249701302658,0.150651412512764,-0.013502518989778,0.0950060002625681,0.0644220397845939,0.195106386963323,0.22465914666267,0.0509508259324558,0.0738235475000573,0.0763976926165657,0.223851195634252,0.0403472922083827,0.007849416350808,0.0481835144743181,0.178015922655119,0.0140948758703203,0.059494499886664,0.124080271721457,0.196368191732468,0.185525144422161,0.0265769293039505,0.0178922268340717,0.1189347869355,0.268806885151619,0.147577647553904,0.200914413545567,0.22847148632266
"NUMEX_BILL_MELTON",3,136,5,5,5,3.75,3.9032470442,3.75,6.05,5.6,-0.0781910243554659,0.000495216068192658,-0.0561257779344394,0.108810399090675,0.089435092979466,0.34063048824414,0.165110556964448,0.0195716629738948,0.0901542004220123,0.0551196446792559,0.178812856803276,0.181142601889802,0.00123582791579057,0.0250959762365613,0.0329380215781353,0.194846755206139,0.0220834781221695,0.00553010865499893,0.0325653569471288,0.159233997420363,-0.0196181700649489,0.0336185602904105,0.100070603190412,0.1646444214987,0.144795135299246,0.000294262112936491,0.00783529234010544,0.0953020446722974,0.221343837522525,0.105861090232592,0.164096295868846,0.190220542725357
"NUMEX_BILL_MELTON",3,137,5,6,5.15,4.55,4.1677077882,3.85,5.6,5.2,-0.0813431480999628,0.00596087279888453,-0.0482782216073261,0.106263292705395,0.122032817894184,0.317425837215836,0.181286607940312,0.0254224249198358,0.141983925743526,0.120270414279644,0.213293434902556,0.225490771987157,0.0431250902120229,0.0642670712149172,0.0696652376660267,0.243002629306046,0.0452768794917216,0.0197726295135356,0.0632861442101387,0.200076091423214,0.0164296693170035,0.0441297507748368,0.125590623409159,0.18117522351842,0.158867433691744,0.0272823632130571,-0.000134823262564288,0.101636892523909,0.226428395941285,0.14232515151338,0.181980082579801,0.190328574439635
"NUMEX_BILL_MELTON",4,138,5,7,5.4,4.55,3.9154834668,4.05,5.9,5.6,-0.0953768229785987,-0.00195221927672861,-0.0567155989863342,0.0856494919927508,0.105240793462137,0.328104507241793,0.161173460443449,0.0206392625107441,0.136811463627984,0.125038703434026,0.182580199467644,0.221669407242522,0.0240105848473561,0.0074939678318566,0.0349785232153814,0.205947478512668,0.0275339513779615,-0.0194402597508113,0.0283602610667211,0.174006435334366,0.0249370126660763,0.0475387172282308,0.127928937756103,0.177835574463412,0.160490126590298,0.0240178946422247,0.00706526330147318,0.0990943100316512,0.21552861504775,0.13732039863926,0.167727267358774,0.177541902860334
"NUMEX_BILL_MELTON",4,139,5,8,5.6,5.65,5.0876603808,4.7,6.35,6.05,-0.0957804839014738,-0.00772655017300119,-0.0553984896298158,0.0920230796364753,0.117909800240026,0.324681187392779,0.169075391937597,0.0457233104745,0.150495772813094,0.1695149519412,0.201433133305376,0.280514908212716,0.0517708338606628,0.0535905587718685,0.0812831958008389,0.283698613426585,0.0163352853981149,-0.0091910708895297,0.0374449355333008,0.206273931691308,0.0497213341352495,0.056998035757526,0.136561538696126,0.186493364878153,0.180363364054134,0.0395829651314119,0.0215041607652367,0.103154353417118,0.220738034186707,0.138949283411306,0.173246199250606,0.193456892130324
"NM1713PAR",4,140,6,8,4,3.9,3.5175534648,3.15,4.55,4.55,-0.118201411835042,-0.0237896010850637,-0.0695440078649225,0.0579128372521331,0.0882719425953822,0.308570190832128,0.160470583553701,0.0937305300259683,0.12481777933813,0.145785188622445,0.16415937489799,0.244970514882871,0.0516030240312393,0.049424117616351,0.0636635288227323,0.262366659494321,0.0296969482879182,-0.0262810939805668,0.0143013610553507,0.174214229148592,0.0541074491352239,0.0427702181289955,0.121231213844709,0.166516656495619,0.144005424683665,0.0424491244712982,0.0211410745747096,0.0951382596105449,0.194201990221697,0.137010692510731,0.168959039334716,0.193781145961968
"AFX_149092",4,141,6,7,5.3,5.35,4.9389831528,4.9,7,6.4,-0.0675837999174359,0.0250480141631213,-0.045092454385661,0.0994825432090531,0.109273375940725,0.271733247255498,0.180203629514701,0.0746263574129718,0.200352979021532,0.158831228889646,0.23352984393638,0.263859201857134,0.0340022296544036,0.0584813659240213,0.0639823504372778,0.260151686299823,0.035055385092233,0.0357857309265845,0.0716216434252899,0.217693425116448,0.0402183641665292,0.0729859837483003,0.14690436584497,0.199062533127936,0.181645343653404,0.026313266688632,0.0851501251095239,0.146838487501274,0.275693321894949,0.169255041417589,0.191139215216958,0.216333551457024
