"Germplasm","Plot","Rep","Row","Range","ndvi_62","ndvi_76","ndvi_90","ndvi_104","ndvi_114","yld1","ndvi_124","ndvi_130","ndvi_138","ndvi_144","ndvi_150","yld2","ndvi_166","ndvi_174","yld3","ndvi_194","ndvi_200","ndvi_206","yld4","ndvi_222","ndvi_236","ndvi_240","yld5","ndvi_256","ndvi_264","ndvi_270","ndvi_284","ndvi_292","yld6"
"NUMEX_BILL_MELTON_CA_2019","115","1","2","1",2.09315157045354,-0.30578602361083,-2.5796279261305,-1.44530154948247,-1.05670523236522,-0.735139391434366,0.118273803214238,-0.896121520478158,-0.984080361961146,-1.30605341820858,-0.823936519352724,-0.831638289808187,-1.26001659036242,-1.40017065997115,-1.18468133320006,-1.77121935811429,-0.97574689264997,-0.954457273195251,-1.42579836029256,-0.758440123369548,0.571520048150915,-0.578057523365418,-1.28620780754517,-2.4458709660077,-1.52870459726522,-1.58728807375373,0.725859508083922,0.122729202516045,-1.26025660480904
"AFX_779","116","1","3","1",0.542578967610455,0.399641937577832,0.0531037958559856,-1.10675460119264,0.175074178516,0.573042121560704,0.187217990131095,0.00347101610198307,0.511412187575468,-0.0015603097617537,-0.659435606099697,-0.462556103578662,0.648812357986592,0.693556635725527,-0.141766163358582,0.37297593706256,-0.126197955008483,0.116940973396658,-0.568297867271171,-0.570399141272303,-0.37638533970189,-0.426623651150642,-0.424016243669118,-1.74129450456586,-1.88077875173484,0.0330920012227543,0.335797533819104,0.923603854827781,-0.687356436696146
"NM1703PAR","117","1","3","2",1.68580600966352,0.139366903391329,-0.0258788072580168,-1.92372130959877,-0.338701305341055,-0.171806557249107,-0.0239525907257503,-0.499067958404951,-0.717337578289939,-0.795845897017289,-0.944617069327449,-1.07651065392446,1.14100083627067,-1.58406748233311,-0.898773481147744,-0.460900297974009,-0.78865990635327,-0.562898072008099,-0.945107262279375,-1.58831099803503,-0.741884289767924,-1.234148453747,-1.05093804594612,-1.65332344354559,-2.303169414375,-1.18378952714601,-0.295813320693601,-0.302707751324971,-1.26180872949516
"SW_1011","118","2","3","3",1.86712631581738,0.104763446331233,-0.216370481256697,-1.1968545094486,-0.257314480119269,-0.0448355111656583,-0.101559703681408,-0.763148458681705,-0.953648095346242,-0.745625669394684,-0.320816980214318,-0.515923416215164,0.763373960566544,-1.44838929792877,-0.962527028782894,-0.657236638068896,-0.871186216616299,-0.523598639724352,-0.804350701849263,-1.10160111905884,-0.812709139375791,-1.39078850300107,-1.03985018574324,-1.75210448467454,-2.37756340110025,-1.06176370428656,-0.353413751773537,-0.559118232241863,-1.30567155434038
"NM1715PAR","119","2","3","4",1.00526357867279,-0.704911192460799,-0.061198158907069,-1.43939358447781,-0.630840129925396,-0.354932747667371,0.542537092118911,-0.998366770790908,-1.24523755193747,-0.90196547556132,-0.000315417332474956,-0.313681456570339,0.646689714480112,-1.58408259497145,-0.916921413732916,-0.666286240135533,-0.932712750972867,-0.66216322670761,-0.978188451152575,-0.108485367343373,-0.880248281719152,-1.29539394165723,-1.28458604951764,-1.54554774459713,-2.32103958188471,-1.47289045976362,-0.326302421303214,-0.533302865143914,-1.28362647227903
"NM1703PAR","120","3","3","5",0.765172102781048,-0.852345235582912,-0.351041186400766,-0.759407187340622,-0.703397598644839,-0.454962847079165,0.49369659391243,-1.0259619858427,-1.25613897132049,-1.16182881514177,-0.919266377355092,-1.09882989238412,0.423295961306973,-1.98087540976816,-1.28608545070644,-0.603412771671924,-1.11517057358139,-0.869112214022049,-1.325213813194,-0.664740238320763,-0.820230438108159,-1.3441005335841,-1.37344052634496,-1.4877874236827,-2.4208447270166,-1.5574702279367,-0.136633576327539,-0.671391631242404,-1.38435504444614
"SW_9720","121","3","3","6",-0.101343183037775,-1.43787564018568,-0.0225563971828514,-1.39195195811347,-1.15277874101086,-1.16942982825915,0.0232157000387193,-1.14017358191371,-1.38502608387841,-1.38515265214922,-0.800940837252403,-1.28301121706471,-1.21190767594275,-1.56789670812147,-1.38091692907278,-1.42471927566351,-1.55058821055995,-1.3082304568972,-1.5434723358016,-1.53057402548587,-0.906525634542233,-1.55291345322246,-1.62471901443408,-1.44455753145217,-2.45430071678112,-1.96055646969259,-0.170486203027502,-0.443200852993559,-1.44293325815349
"NUMEX_BILL_MELTON_CA_2019","122","4","3","7",-0.0254723539156035,-0.134103410182943,-0.419769554830389,-0.766426872455325,-0.79239779553225,-0.740244306029901,0.289890491385999,-0.729254686860177,-0.922270731172516,-1.05684764940257,-0.367194595248125,-0.944503129841799,-0.9918031000367,-0.982586351893888,-1.12564924226909,-1.0882987900486,-1.31585150044738,-0.94691383130817,-1.47342088168302,-1.47087683912073,-0.826492051920294,-1.28981646522321,-1.28916201663089,-1.25049161609576,-2.33729328066809,-1.42498056821149,0.161890128402854,0.379305889174559,-0.936622885730675
"AMERISTAND_803T","123","4","3","8",0.590057670731867,-0.0150605880193056,-0.490603951615385,-0.0448146681571353,-0.553590472327255,-0.536787848421873,0.210979283938958,-0.675850516728384,-0.901468510978892,-1.10698834398377,-0.155452155698296,-0.635210268390597,-0.717119235780447,-1.16486147913928,-0.935768977727431,-0.995543072236969,-1.37524442804228,-0.657155226462327,-1.17342121306882,-1.26268922385395,-0.663452713362176,-1.03028031779795,-1.12363975722934,-1.36837104832078,-2.37026394325001,-1.63492453083137,0.0628301202129222,-0.0138817183690619,-0.997264723752268
"NM1702PAR","124","4","4","8",-0.318537836710638,0.0375219051942156,-0.147746791219156,0.751923584868333,0.515459005342661,0.579604625308758,0.675321767911698,0.400593352988004,0.214839091647578,0.409611381164807,-0.0517788384206734,-0.299766717754334,0.269119460395798,1.32583835184705,0.114735055677028,0.64841400518537,-0.206432069190153,0.2117728159032,-0.114201799009874,-0.0580963943576652,-0.256986188811347,-0.0613445672298302,0.205943598300947,-1.16791381742397,-1.07104661481213,0.802525355853873,-0.558071939061382,0.100649718236261,-0.204238996609533
"AFX_779","125","4","4","7",0.556575650202516,0.367503992264527,-0.272941081929265,0.111659189514465,0.249037202131497,0.0400778083632038,0.633874164101773,0.0444253828671891,-1.07534110194745,-0.244156662046194,-0.251565061683518,-0.862713341882087,0.639831803263619,-0.89139497390141,-0.532872738492504,-0.133876957686231,-0.785551134339211,-0.311653349535269,-0.433416802951323,-1.07694492942245,-0.67035782465625,-0.933674622002899,-0.446829672703938,-0.989386564357096,-1.42921848247389,-0.516936492432684,-1.26917586468602,-1.39271207474402,-0.762661097354817
"AFX_149092","126","3","4","6",0.524712386598035,0.105353390915591,-0.414330357915717,0.318203362031122,0.340829146326306,-0.0317931875183536,0.456980704495446,-0.32533854020646,-1.52087493034812,-0.251146318292649,0.265419400198419,-0.499751142258702,0.371216331137605,-0.799763766397534,-0.612270358799911,-0.355595070874001,-0.870853221715609,-0.203048853375436,-0.401213256366697,-0.906021449493153,-0.734783931667003,-1.06118486486958,-0.618278474355076,-1.03020880364298,-1.44880112710299,-0.557653654036842,-1.29129190884362,-1.70284524718291,-0.890722980783653
"NUMEX_BILL_MELTON_FG2011","127","3","4","5",-0.0503936841696564,-0.318075176453341,-0.269614250088278,-0.547284155890848,-0.00972530059606473,-0.414885196395958,1.01026797613841,-0.674324866933619,-1.96437340636444,-0.513807739295287,0.676051104329177,-0.259894676784242,0.285683928617714,-0.984528841087757,-0.680867348876415,-0.476386933488997,-0.914987675289746,-0.235686401370784,-0.595834980115673,-0.0308821897802045,-0.80810252385647,-0.922808190507468,-0.858118571239055,-0.742907245543684,-1.31069550445077,-0.929897155532181,-1.06211323728905,-1.18673839107902,-0.885994484784646
"NUMEX_BILL_MELTON_CA_2019","128","2","4","4",-0.253945928447834,-0.836708518243923,-0.409198149486452,-0.724482439342727,-0.117757199067777,-0.544876387663644,0.94602291601242,-0.741357919770874,-2.03435898880298,-0.932449329328084,-0.538188922611648,-1.18385816231011,0.381088472789351,-1.54457823982148,-1.25312039373151,-0.50151517336983,-1.31937684188142,-0.744648511674447,-1.08830066968507,-0.760494273066752,-0.81207991728613,-1.00818289120571,-1.10455237532348,-0.675308682713017,-1.34738936559805,-1.03289650059877,-0.682264997615637,-1.12166226572512,-1.05643973681159
"AFX_149092","129","2","4","3",-0.853930408845195,-0.635266364999262,0.0136540166129886,-0.123596999358344,-0.306452969941615,-0.991088667809556,0.479233755606024,-0.657175286253594,-1.73616052917243,-1.00453200701784,-0.374975601666887,-1.17452323387346,-0.838650454148801,-0.962555957883454,-1.28840751465878,-1.18200131850087,-1.66584904331205,-1.13184716559452,-1.28145521455519,-1.49919449405199,-0.89910369999441,-1.19372302888891,-1.32147492136463,-0.443482376306015,-1.22291841905658,-1.40597784208951,-0.70044230442776,-0.906558887111088,-1.06246436075439
"TMA_990","130","1","4","2",-0.605780639657378,0.514413132231753,0.0802342195276954,0.688303868287128,-0.139604617940726,-0.566125819984802,0.595883386872267,-0.180155520454063,-1.10338537546459,-0.779263037615493,-0.17349940816713,-0.836648406595431,-0.599389192238547,-0.0492007651779688,-1.09079167166448,-0.875542765574868,-1.29632677638733,-0.809480522138647,-1.17105655026774,-1.34908660182825,-0.828037886870923,-1.00788493550397,-0.936631586833512,-0.165634110302419,-1.04249201600436,-1.00905185321969,-0.516999218489401,-0.419481529459113,-0.566820071993343
"NM1704PAR","131","1","4","1",-0.0240416298070199,0.54577467844299,0.134937274597646,1.08339853019083,-0.0704491936395045,-0.441382804749221,0.492079316054032,-0.156077664058555,-1.23117115279665,-0.863274045922236,-0.00560394318071451,-0.533080969040856,-0.629766779892922,-0.372882793956391,-0.81677623628675,-0.882334376423479,-1.3893186840982,-0.574686520477562,-0.853941479176753,-1.26934338320479,-0.657676882953891,-0.799832105159791,-0.770057910249344,-0.273135051072138,-1.03791351687762,-1.18814844790744,-0.669325476986392,-0.689885968386517,-0.615127855106734
"NUMEX_BILL_MELTON_CA_2019","132","1","5","1",-0.350248395351902,-0.390827885352351,0.0721685238929926,0.647722081857011,-0.765381334184325,-0.0346939578264242,0.807034591501842,0.0321104677240476,-0.105092410737718,0.0252933895324509,-0.673314782468281,-0.409124206672,-0.354215262189341,1.29335003695731,0.0763407647155541,-0.129010661163912,-0.267188209490858,-0.591644651579998,-0.0864252648458485,1.19460165912986,-0.0106905876988096,-0.104086542702886,0.451759368007443,-0.0967127330190638,-0.0895655988806814,1.18069735178951,-0.369283049188769,0.161048399605814,-0.150762143610161
"NUMEX_BILL_MELTON_CA_2019","133","1","5","2",0.196844174651524,0.882427274087623,0.138536171044911,0.193778048157848,-1.12845509922984,-0.654353127373898,0.849897536119776,-0.207587464616245,-1.38830911457309,-0.60623855410543,-1.19639039720481,-1.19073956934357,-0.260264693011122,-1.06099315391732,-0.62890832883346,-0.978649687167821,-0.840191842891289,-1.1624617630512,-0.474071833556941,-0.34085895314369,-0.475097309510253,-1.04847525057167,-0.349491949468085,0.18133747549728,-0.386802711068356,-0.251625758500434,-1.07373842662808,-1.34408310752016,-0.757236743389155
"NUMEX_BILL_MELTON_CA_2019","134","2","5","3",0.225968019800544,-0.148343655475761,0.145030187391223,-0.0242660668041389,-1.290989686994,-0.91586838617638,0.479694025134863,-0.562148451860222,-1.51420250045073,-0.666471817150624,-0.939157398102388,-1.00183853888592,-0.930853996017588,-0.710146532990515,-0.757214095238781,-1.19692164210245,-0.908093918772045,-1.0517793600309,-0.570859299474464,-0.516404894146224,-0.535682051871675,-1.19301923878664,-0.799356995686618,0.256334116527589,-0.397301721653109,-0.536749738809003,-1.03943102390257,-1.6573941600253,-0.995848456870933
"NUMEX_BILL_MELTON_CA_2019","135","2","5","4",-0.119458018853479,-0.37314318121263,0.317519140815871,-1.11215047429166,-1.76215910464699,-1.35879536462839,0.986634961205419,-0.864322442109809,-1.82867708342552,-0.981853678659525,-0.50418589095945,-0.839574183803285,-1.14089598141062,-0.849815453683921,-0.889768718354684,-1.20347405495117,-0.916969660485087,-0.924355369702028,-0.820379179416519,0.196526433208266,-0.614483666122754,-1.09413166133201,-1.17012276783486,0.579479203332909,-0.291881394139766,-0.930982367364857,-0.781483065666043,-1.14601213153801,-1.0428912490234
"NUMEX_BILL_MELTON_CA_2019","136","3","5","5",-0.289529798861206,-1.0509635067976,0.469258982130055,-0.953866741350729,-1.75920814743557,-1.56691895103888,0.919077532894239,-0.901783736374351,-1.8715061164662,-1.41916860476217,-1.54172646055078,-1.80810654121369,-0.944214971225134,-1.3496009990777,-1.62465070513267,-1.04926561089361,-1.25244888859027,-1.44453917786264,-1.47082143982283,-0.478189671127268,-0.67895571542548,-1.2105541362485,-1.6137243260215,0.702347487822593,-0.368087565234364,-1.1004310808687,-0.35374235834237,-1.18103563769518,-1.30875226963585
"NUMEX_BILL_MELTON_CA_2019","137","3","5","6",-0.73447469355496,-0.786552228678631,0.853129143759846,-0.201224213061375,-1.51965068396265,-1.68228512609695,0.530984056640126,-0.628918810712329,-1.23819585769484,-1.2710295728695,-1.12882412967199,-1.57188949914505,-1.89935370130411,-0.740088210440895,-1.56317977396714,-1.44383739827293,-1.43172289152428,-1.64856772993789,-1.62955405720694,-0.886920541709071,-0.745489998643345,-1.34715586706314,-1.79408553355549,0.898552792482538,-0.286650867576667,-1.51130832209312,-0.366204132817355,-0.930044195707911,-1.29375419270489
"NUMEX_BILL_MELTON_CA_2019","138","4","5","7",-0.516250130830929,0.346490381689237,1.1377402471359,0.335737019454314,-1.07866752488515,-1.08666295060469,0.598441300522081,0.0014380681778096,-0.278541572070356,-1.00069286872207,-0.858745860350264,-1.17603482705351,-1.3386519064174,0.454092261883182,-1.31834981345536,-1.06073029922303,-0.779624814194219,-1.21396483425007,-1.47725028031285,-0.135990393121986,-0.608860053202387,-1.15157295512721,-1.3398487012772,1.04291175420455,-0.136800899717549,-1.15953042957738,-0.25232789779773,-0.587875848674459,-0.835476032167826
"NUMEX_BILL_MELTON_CA_2019","139","4","5","8",-0.0872900749203558,0.71319674644026,1.21726182315471,0.335454743004119,-0.820409707759186,-0.843360403161874,0.467482259188321,0.128530741670358,-0.603976193931984,-1.00186381688737,-0.338289292209465,-0.725986267075542,-1.50227035223089,0.0582801838363154,-0.887636793072243,-1.10783686343564,-0.830711899693202,-0.964719321292746,-1.13347936190269,-0.28155483042323,-0.404102503186021,-0.971007210260768,-1.13881043572462,0.855971273917994,-0.122778762407973,-1.28614565791108,-0.479707037992233,-0.934347410235552,-0.867562345950083
"NM1713PAR","140","4","6","8",-0.0378073139445438,-0.683185838052247,0.0327266479860653,0.218293055965854,-0.330566293092945,-0.0700258401321032,0.381440163317843,-0.18651733107158,0.299831064784413,0.143889402474635,-0.124888511161452,-0.130633582654161,0.48834590305421,0.944453293151876,0.163945605089043,0.416177849784589,0.62103164669418,-0.268157305524242,0.193205866714293,1.84329079799999,0.122762525516096,0.172261160346027,0.650535459931121,-0.119900219558531,-0.276882984810124,1.09256136322825,-0.436556247373514,-0.110028138370606,0.0509898759921833
"AFX_149092","141","4","6","7",0.160130767990986,0.964520203553969,0.151098941020528,-0.0690485268570878,-0.466626589069649,-0.536581450320493,0.581802805454029,-0.296364760101097,-0.844891383822882,-0.311705481710748,-0.64964439243436,-0.867252934029443,0.708587454878725,-1.50618705427872,-0.434980757279988,-0.200054122442591,0.127285948944337,-0.723980420624767,-0.143221194039641,0.733120204840857,-0.295397513784012,-0.714837475110075,-0.0312683582299685,0.204414809167521,-0.510306287561992,-0.282378399697292,-1.12882708796738,-1.47706978605444,-0.459191324747464
"NM1705PAR","142","3","6","6",0.107420021606082,-0.10769436468938,0.195807628087295,-0.323949766116756,-0.567196823576304,-0.687018872249012,0.254651788804264,-0.658031707271937,-0.706390314284302,-0.270189718690123,-0.238299473690941,-0.540187171683033,0.301722504219703,-1.0782103045325,-0.452590371568378,-0.389540777396834,0.0361575799701993,-0.54332613820114,-0.204042694208966,0.631188635622867,-0.295923691842455,-0.779370122432681,-0.435448866013184,0.395789025835364,-0.503796768013679,-0.570494928957547,-1.07146007546401,-1.46748632713185,-0.667179879091742
"DONA_ANA","143","3","6","5",-0.239862395892185,0.307863744436642,0.392900191486628,-0.649707793936221,-1.05154348595887,-1.07105785969977,0.706388395424907,-0.993445293244903,-0.762174421689652,-0.585925863674843,0.107704492537691,-0.495519010432915,0.321615936729568,-1.22206442687591,-0.686565230122563,-0.440825448289155,-0.154729521245259,-0.477622162851398,-0.475738538509671,1.43582781043579,-0.37396362950237,-0.706871612569496,-0.89951402096293,0.743589421020412,-0.438130502698297,-1.08951539785595,-0.904748235311367,-1.03695355563466,-0.752623213157531
"NUMEX_BILL_MELTON_FG2011","144","2","6","4",-0.437562549271027,-0.0166107636900831,0.642160179038575,-0.423295503205751,-1.2050543245047,-1.48206840342202,0.712570903008139,-1.07025184315721,-0.814038774393585,-1.11275572939788,-0.853544967413055,-1.42348494710557,0.592978455095273,-1.41496479833843,-1.46300740102626,-0.277422194627433,-0.588352951742179,-1.10064641163219,-1.184363256461,0.453332620384493,-0.492671904252837,-0.819848796826281,-1.40063100782775,0.894371650590649,-0.514323472911404,-1.37264045507374,-0.575867964770856,-1.11747532793672,-1.01092429879722
"SW_8888","145","2","6","3",-0.785016463161464,-0.175933630925344,0.845268174261237,-0.545152336500228,-1.07698700566824,-1.53917042594502,0.300278854337246,-0.7061599270101,-0.354157838473655,-0.962223036574892,-0.480986475077757,-1.1415196418762,-0.11040254615327,-0.698315469391962,-1.3517249363805,-0.604472060711954,-0.91671098724327,-1.36565767214168,-1.34133332630073,0.154388241147601,-0.502011440204353,-0.928365612961661,-1.48476850952712,1.02909523262638,-0.455999441586286,-1.8695890464541,-0.603233904414418,-0.78972682191785,-0.903956423967385
"DONA_ANA","146","1","6","2",-0.590425536716492,-0.312256217647251,1.22504660987933,0.0829923371551995,-0.821415180527649,-1.00395264608087,0.320549531341952,-0.123202279313508,0.270645840701617,-0.802486223490483,-0.358821172650469,-0.822990341404941,0.136016044323795,0.549797576788005,-1.18375187301854,-0.465700237664508,-0.32123311922193,-1.09697690842209,-1.23669053384739,0.780402488511477,-0.310194385745099,-0.735281229657394,-1.09099015960436,1.07112221229896,-0.33446254750698,-1.62463063293713,-0.534150762190307,-0.444448983494008,-0.566562873129372
"AFX_149092","147","1","6","1",-0.267490191971308,-0.277421768722225,1.34420905508494,0.178360797034521,-0.652962465329483,-0.744175437442501,0.209335739721794,-0.0126642909417254,-0.262961530138038,-0.886319150287197,0.127846442305333,-0.500376493633622,-0.359069817016441,0.0659470620398163,-0.843216274488846,-0.694966189830277,-0.445402911745424,-0.964241243980028,-0.982564554953705,-0.0126642723153504,-0.116341361804611,-0.635917155877909,-1.01102637439237,0.888333779360802,-0.315883645824046,-1.77621725566975,-0.79527753842893,-0.903061922987134,-0.71803829567064
"NUMEX_BILL_MELTON_CA_2019","148","1","7","1",0.089968221211007,-0.614643239248077,-0.139280468064308,0.662758743016499,0.310326660052701,0.17963686461429,0.244991393873242,0.323004757339774,0.405455258778914,0.267416018710715,-0.17347823492239,0.00884551210900599,0.430565646947086,1.44929275347904,0.462289293256697,0.0654135463786553,0.416248962370964,-0.0638711246301382,0.620636945633517,2.52691654253757,0.194889780623494,0.449200153458283,1.06926823317204,-0.427883448941702,-0.213051574128304,1.72981594355109,-0.216320050084873,0.513238805995977,0.296479445769375
"NM170506PAR","149","1","7","2",0.174485749422413,0.943097316812328,0.0351336935124576,0.593057786769963,0.239320584853859,-0.151945669509016,0.517582893735945,0.343424359086677,-0.568511349993443,-0.0292078967830707,-0.647314324263441,-0.603756665897012,0.649465818868611,-1.08386945768731,0.0874124995832666,-0.376678999398388,-0.0847409941693133,-0.396494510147121,0.43022454993261,0.379154934732523,-0.222737120459021,-0.389991264470064,0.590672644614177,-0.11533987217877,-0.352605041821638,0.580145208761427,-0.824374904354157,-0.570159631591826,-0.0990130958089602
"SW_9720","150","2","7","3",0.155371637582821,-0.261954185147343,0.0919470727626608,0.528710298155333,0.262672620774576,0.0233733770073414,0.232178345862228,0.091444729785259,-0.125293503008777,0.159795253618515,0.0658208768970426,-0.0641600419588325,0.22281045815625,-0.483746871990853,0.388083072821421,-0.441855443578746,-0.223631872109054,-0.116299794215022,0.542360249701078,-0.00472554411819661,-0.189856058990889,-0.441257029044473,0.362384691596089,0.109885997047452,-0.286738915703178,0.426450850028556,-0.756127007166906,-0.283370160024911,-0.193656007282004
"AMERISTAND_803T","151","2","7","4",-0.228718019770273,-0.184867712863635,0.301069497704942,0.260751454786489,-0.229000903477297,-0.33609572471665,0.444180768398586,-0.259128450949795,-0.0910802431058288,-0.16866631026869,0.233755077571648,-0.222279135463753,0.247270595107457,-0.880237416143002,0.0886961303567576,-0.500445917568349,-0.498827019833104,-0.0855580344969441,0.303255588908768,0.243955563652304,-0.274402450369073,-0.433900367069171,-0.137692649369362,0.392412068209937,-0.196796407834968,-0.134670239517823,-0.707166731549785,-0.131575673892901,-0.2508545465078
"SW_8421S","152","3","7","5",-0.271406561101752,-0.416650974302099,0.697083465368374,0.349043203612779,-0.560820794305184,-0.999339626468367,0.411899788790706,-0.431075057896273,-0.214763735893953,-0.725764088164986,-0.545791028723766,-1.09981927606466,0.124551383710307,-1.0477548377486,-0.658447998178417,-0.301906889003509,-0.891549111517116,-0.694424704739506,-0.354700030334501,-0.287257339909802,-0.428007248743199,-0.586152375203985,-0.713188570375949,0.558936029146213,-0.214487325407985,-0.436284116064234,-0.511306146505467,-0.389199683510516,-0.483233565799574
"NM1713PAR","153","3","7","6",-0.517197718983903,-0.762016232044098,0.764632943703626,-0.0089085998804528,-0.440823191319817,-1.02521477135636,-0.0908086483505859,-0.0808273656031728,0.17762418066611,-0.537316318478274,-0.156135774148934,-0.784463248078758,-0.568049982491214,-0.402665200392926,-0.474760370320534,-0.511517053483741,-1.17236325207799,-0.871039165632273,-0.456923659007647,0.0252023829271365,-0.432882221559147,-0.692596038469971,-0.692276190126174,0.696984333897661,-0.0859776608267575,-0.931516179946872,-0.531461601066321,-0.208408828612189,-0.321478078942881
"NUMEX_BILL_MELTON_FG2011","154","4","7","7",-0.27235722635898,-0.372516941188428,1.08615305920462,0.290729813971472,-0.312364030244229,-0.637475654408839,0.0728209199278584,0.32055157768073,0.5865899509918,-0.450812276851545,-0.113892667134769,-0.519272049556767,-0.304215740530467,0.603056743478535,-0.383159607269339,-0.512374284259041,-0.652274078205186,-0.664144731641057,-0.402339103575439,0.411244415375826,-0.267686056382135,-0.538567406956756,-0.41752582493503,0.723765077264059,0.0360446193151963,-0.820972460423167,-0.491538850673368,-0.114868412942705,-0.0785511209755908
