"Germplasm","Rep","Plot","Row","Range","NDRE_125","NDRE_136","NDRE_144","NDRE_150","NDRE_152","NDRE_156","NDRE_164","NDRE_166","NDRE_172","NDRE_177","NDRE_179","NDRE_186","NDRE_192","NDRE_195","NDRE_198","NDRE_213","NDRE_223","NDRE_228","NDRE_244","NDRE_248","NDRE_251","NDRE_255","NDRE_263","NDRE_274","NDRE_278","NDRE_300","NDRE_305"
"GUARDSMAN_II",1,2121110,1,41,0.332543807108844,0.290426510360737,0.383079582774215,0.419106404893796,0.457774287103432,0.413067283867526,0.292310864932725,0.325273955602702,0.282282897603486,0.349254748399605,0.415044777397719,0.349724855160447,0.331583653428992,0.442024938816383,0.337067822604155,0.418309584703447,0.318864172874868,0.273673221725337,0.290752631929103,0.266576667945836,0.264933691318851,0.217476512728985,0.252322880149655,0.150606877497921,0.315295616063019,0.176912822528843,0.361961144752018
"SEEDWAY_9558_SBR",1,2121120,1,40,0.308103679182111,0.262143953254053,0.404740421401605,0.445739407870772,0.462136232175398,0.423827092240405,0.298945381215944,0.323500601034656,0.279414161220044,0.330431520625871,0.400026415823723,0.336167875495252,0.367069828471054,0.384978954497671,0.326696592786558,0.371566922421142,0.257005015755321,0.218292427103,0.27785370040272,0.26693413939059,0.253235724114207,0.222750551548053,0.272753801592126,0.174041334728146,0.325855524160174,0.160936481022564,0.382498294877575
"BORDER",1,2121121,1,39,0.333611794886305,0.295658998397738,0.397450111431434,0.467155957608578,0.467557817113221,0.400282551362778,0.321232282814104,0.351872019832729,0.314150541795666,0.350652190079572,0.362811395273269,0.381571444862584,0.397361394195067,0.388323204525475,0.381697656438141,0.332011053579681,0.416337585481889,0.31771040281017,0.40696724226136,0.347223587876533,0.297823787409701,0.229378024562824,0.304414982344403,0.240636663112519,0.358200497569236,0.21633839639142,0.329316971459202
"BORDER",1,2121122,1,38,0.342176314970433,0.275034168470721,0.400087641754856,0.441863561568125,0.468612856825663,0.375488721804511,0.307173804019424,0.360508470451968,0.313159694989107,0.358458144319675,0.386867899405107,0.416267645158189,0.404805667544946,0.404307228853344,0.354430208755468,0.325277747462621,0.461681256555555,0.341288021816656,0.418978336625395,0.348479203768272,0.28750687994496,0.221691579286582,0.311365973568215,0.255647505128474,0.376511021681841,0.233449323391328,0.312614866842259
"BORDER",1,2121123,1,37,0.337878198417414,0.272006760459678,0.381857463179919,0.441313025210084,0.464832815965528,0.377572002612385,0.321239518625582,0.337668828585709,0.309143355119826,0.378974074211182,0.377506062211945,0.41523951352693,0.4024089182354,0.425330676746799,0.370312686160437,0.34273830744419,0.457908613523587,0.31517362305546,0.431339972516443,0.343726104291618,0.22674828393904,0.210457034337826,0.317532880442747,0.239115230958749,0.361284974931263,0.237398253216044,0.340308242327558
"SW4412Y",1,2121130,1,36,0.303444812268342,0.237173063045739,0.388550417161283,0.458820514752986,0.454606726801466,0.38656666175242,0.296521339389147,0.302905406391894,0.280503095975232,0.35582571354533,0.370243719977951,0.417004644257064,0.379113726575451,0.386428649754721,0.380095493417293,0.275254829204409,0.44002884993854,0.293872333074199,0.433841939724293,0.363342196151527,0.241958386324611,0.212189583798121,0.328361858813845,0.224046699391111,0.346773173121747,0.242116356239257,0.357556962649149
"AMERISTAND_427_TQ",1,2121140,1,35,0.301297993945053,0.275922362617936,0.340240037620888,0.391043448769642,0.453684796922621,0.364175927172293,0.305383805530331,0.317297732340725,0.303002178649237,0.355745258455805,0.350853313206254,0.393986838662937,0.376337259134631,0.387930738402779,0.364871668124263,0.329721706864564,0.463411813082304,0.30577677963011,0.443266464835092,0.37101150633087,0.255462062527566,0.219191875373552,0.297601361984971,0.245362114750141,0.367283276726508,0.238352081990856,0.33519595649205
"VERNAL",1,2121150,1,34,0.334734954587896,0.274137476624958,0.343288811875115,0.419857054929595,0.45602571543064,0.388588888390342,0.337490668818115,0.316304347298135,0.255355991285403,0.278153739371855,0.287968824439413,0.369916255297243,0.394756780208036,0.405424964007695,0.359160168571933,0.308212560386473,0.354796632121504,0.269505149098308,0.417817970759147,0.375923145404536,0.295145338837289,0.256423985523413,0.395283515368843,0.200821205913392,0.335142730066311,0.228329218106996,0.391465322281828
"HI-GEST_360",1,2121160,1,33,0.297200911948219,0.273248682368656,0.364684245531618,0.436841642486591,0.453003471364508,0.343763207037201,0.319328956965718,0.330219341149217,0.282366271069831,0.37502217209401,0.365047116570859,0.390969972206011,0.370993242851801,0.384337725804683,0.404070310583643,0.321411764705882,0.410840276449259,0.321825787583756,0.426299332181685,0.380583663693989,0.315012899896801,0.24376964158328,0.340628261443006,0.256088567334242,0.37011528289142,0.230907361379607,0.327589460634443
"55V50",1,2121170,1,32,0.31573378509653,0.280069970411448,0.406887876805223,0.478342942558189,0.460216512476327,0.397940628069178,0.294371382847991,0.305963953120697,0.292015468409586,0.39058922247313,0.387239431945314,0.402791473528629,0.3932621186629,0.419215603172822,0.398350114820703,0.303747655583973,0.374346003757768,0.341687688720712,0.470255129078658,0.404399653377184,0.366733039579667,0.27411516819117,0.347886118309102,0.231816206646817,0.378542088839417,0.227216085522307,0.366159033265047
"PLUSS_III",1,2121180,1,31,0.302338629054315,0.268716893200634,0.355565546098216,0.433396858743497,0.468322356975852,0.400218929677134,0.294573654789427,0.30907829997226,0.290764379084967,0.345533878749738,0.345764877692589,0.382492209260638,0.322473889717787,0.377161578765857,0.362402208687574,0.346012909511631,0.346112624706718,0.33963104184405,0.428196531137708,0.337027392504066,0.257651512231886,0.211905505565058,0.327713998447888,0.275331822420048,0.361442784294698,0.241267891734176,0.348822233457879
"WL_358LH",1,2121190,1,30,0.296324826226787,0.259541677263545,0.402892702093003,0.460300296589224,0.465891578294806,0.392191885653321,0.287857222967913,0.289605254274417,0.271498000515996,0.325149599662874,0.343632739493306,0.403200221815263,0.3707562423304,0.416779892715722,0.407017437605673,0.325388822195545,0.343900757507633,0.342788383096753,0.427820333702687,0.36078431372549,0.277895250696916,0.228919640619276,0.316188226119069,0.248973229769078,0.354979378942261,0.213920648071435,0.354156452663915
"NY1614",1,2121200,1,29,0.305505569231059,0.27057961738141,0.365029340203235,0.384250920098981,0.459157811585992,0.415142021720969,0.315668782796962,0.286971515337334,0.255092919389978,0.2881083760938,0.33252926143075,0.391244110827134,0.343360528237199,0.426452677634777,0.362863569702568,0.268495411632667,0.281730644483879,0.279957057712953,0.42020982020982,0.35501047493766,0.316168300653595,0.26531370070152,0.370723949552525,0.234699121968657,0.313496922301186,0.214120470097272,0.328415276558385
"LANDER",1,2121210,1,28,0.310988974714465,0.274675135898502,0.359392102339719,0.361317405886121,0.462000057922326,0.412836706002004,0.300384583380065,0.279294974448944,0.251875490196078,0.272843445748343,0.311496095025507,0.36346763740658,0.369030083701047,0.440692818767685,0.38024882024882,0.274834782397808,0.308413810018088,0.300915414898903,0.441752982929454,0.375602211653714,0.339612143102855,0.2702879480209,0.369797779383411,0.195832461575601,0.339166571529145,0.18208761454816,0.407637488234503
"LIGHTNING_BOLT",1,2121220,1,27,0.338224094351545,0.296551062479194,0.384591804948686,0.396916004069789,0.472836757281035,0.421702663521549,0.305035656183871,0.299049732576078,0.295625,0.332545564481299,0.345749227848212,0.37192203372397,0.332011923759566,0.396668868861382,0.344579269024618,0.299370172311349,0.358718640534603,0.317354853835807,0.44278120748709,0.375101382624735,0.346597007223942,0.24306784660767,0.338704304754332,0.226890909578606,0.370824889878319,0.19739276491959,0.304318568585469
"N-R-GEE",1,2121230,1,26,0.328015627932778,0.310474839730694,0.393761171742528,0.368563138259788,0.469892707097289,0.432408932357781,0.299744077370215,0.304913760024558,0.259374945533769,0.281349412921511,0.320499108734403,0.380222664958331,0.359224735209625,0.388880163211714,0.361801801801802,0.328435513335769,0.315179421549937,0.264547522386341,0.364152731799791,0.325460957915319,0.257886600807609,0.240168122312839,0.362308646081426,0.193087626450225,0.333182949051445,0.188484580686735,0.333055795847751
"SW4602Z",1,2121240,1,25,0.364111823180451,0.33357014543478,0.445502129277726,0.467995126301642,0.452295855050881,0.399762243358882,0.303656746541411,0.310526331157929,0.304766404368765,0.353655090354726,0.357703799949252,0.422878276638515,0.351763965165127,0.427036718480569,0.351440187467055,0.28327950310559,0.410648090120875,0.349914979207542,0.430587959999725,0.409197786526744,0.286492898098309,0.236868694380407,0.34225568566284,0.175078842725902,0.398788661510213,0.184650403510387,0.283960289052475
"ONEIDA_VR",1,2121250,1,24,0.301481198540022,0.287383499714964,0.399109747116819,0.369552821128451,0.456627577914005,0.434026025125769,0.335349230411151,0.347418107176979,0.24347559912854,0.272310369081553,0.283581977699625,0.378553174668836,0.335467391361594,0.386696666375811,0.310439346909935,0.354350018268177,0.304959553622655,0.30323214080954,0.443557537675185,0.394311806735742,0.246297033773107,0.261680355524707,0.3783732639088,0.179655588637644,0.348314400966597,0.201880594563521,0.31315356688491
"REGEN",1,2121260,1,23,0.338461883069726,0.291502122394786,0.404124433015465,0.375101933149942,0.443186193904388,0.377274848400899,0.278440689185959,0.312861070961023,0.259816230936819,0.279314404175767,0.278566458346756,0.361962260100756,0.335363956699787,0.373907666589907,0.294066500701958,0.387931704082599,0.302669718779067,0.323515838053283,0.414785603020897,0.341180899737351,0.231910044719642,0.251491534666964,0.369261039048751,0.19016463510083,0.380352674791411,0.214906639086727,0.303235050239001
"NY2003",1,2121270,1,22,0.357584363711815,0.312530492250991,0.490422860141624,0.434472770907361,0.445342846223606,0.366820244262699,0.301759146367201,0.305579752275455,0.255297557619539,0.300039661882452,0.300911805051239,0.383383979660971,0.370817857634149,0.365844790978481,0.327275847275847,0.423887373131071,0.28929083754052,0.249563310395132,0.32452574805516,0.325320523755262,0.206826625386997,0.296646229780014,0.377566751663296,0.133618592096101,0.32996451370456,0.174148577740956,0.374976894906658
"NY0651",1,2121280,1,21,0.367618646785313,0.325328334138033,0.4272189528452,0.391808167213074,0.438125837957182,0.391808785052483,0.271142832678923,0.274065573610929,0.273158061002179,0.284480305396495,0.289717801688036,0.387286616475001,0.363838460444613,0.361872945830165,0.372984807444404,0.378071713533898,0.263582449913912,0.293629487037106,0.390902488941705,0.3689194875259,0.216418558651531,0.289105872437471,0.35659259089351,0.178233472702305,0.339017205620725,0.207874122488502,0.336254401223673
"NY1517",1,2121290,1,20,0.385474021258335,0.353728174839916,0.479699373666742,0.414953209983545,0.436461680215696,0.393029987914898,0.326548312910255,0.291828470594064,0.250664596949891,0.287381631066524,0.310877722642429,0.391914475905541,0.378774218807868,0.384059849835251,0.427365685012744,0.39056010282901,0.294361157462762,0.301903929213011,0.431302348949408,0.398452479240159,0.271519597137829,0.248324037579634,0.377920358330618,0.162123467718141,0.341211790393013,0.196396237518148,0.316594966344747
"SEEDWAY_9558",1,2121300,1,19,0.388480377212772,0.324543196250779,0.431688682342838,0.377008704827222,0.438098670483742,0.385744451626805,0.295456791031511,0.281735457151339,0.25843524251806,0.285917480061041,0.301798041840565,0.383081666923811,0.354516258743109,0.374704677378474,0.421287844389819,0.352660821904519,0.361212664947105,0.338400523204877,0.434459975636446,0.392192496756391,0.270999747354718,0.243338731756223,0.377260406989858,0.192465464982162,0.333367226075292,0.221385475585569,0.317275620043786
"ALFABAR",1,2121310,1,18,0.385241301907969,0.318533904669939,0.413252502947651,0.372626550620248,0.453234695334559,0.412406996243313,0.277936081253339,0.270138268589905,0.24794302832244,0.291386122731031,0.292815168109286,0.399614369892354,0.360033812074387,0.351643937261725,0.381522194463371,0.391003876297994,0.337024894066632,0.31673960822704,0.415548627313333,0.353122771584351,0.252527523348278,0.229755831536154,0.369163681590138,0.181508190919547,0.313802075900714,0.216910675381264,0.377053950012686
"SW4107",1,2121320,1,17,0.404510794216677,0.332340097972928,0.402473471140281,0.403143757503001,0.473129321814741,0.404327902844527,0.308717826265754,0.297586334689936,0.270183660130719,0.367199127438586,0.312445707739825,0.406707228449596,0.368217411087479,0.326853063751459,0.374012193112539,0.342980392156863,0.364864205186392,0.306990392828693,0.387433626649313,0.336571208926675,0.210870313037496,0.215419727379644,0.378417355113879,0.208523214578578,0.334377348707557,0.218090398600755,0.370557506584723
"GUARDSMAN_II",1,2121330,1,16,0.367075517075517,0.302943247955031,0.384612010540584,0.396313574757257,0.478743698817533,0.393552497922246,0.267285119737173,0.278883486877004,0.264325657894737,0.361680176495377,0.296786929854494,0.371609435198415,0.37333725817266,0.368040753067491,0.401008447894261,0.395856290342224,0.339819292077042,0.29087180246548,0.373766738472621,0.345580672821269,0.204780701754386,0.219906298802707,0.370027920182176,0.204444229357724,0.318905133620649,0.202357973549357,0.36455754734947
"SW315_LH",1,2121340,1,15,0.383420102047553,0.348800830181594,0.435241554042542,0.475917649571039,0.478111318511567,0.364736485452598,0.302314133107576,0.288898538433927,0.243954248366013,0.381204111600587,0.315299470593588,0.41630263919914,0.406990462045683,0.399704573501365,0.423616614066441,0.442331993667032,0.325594870514657,0.301207812559722,0.360504889916655,0.325000739189075,0.201809625357022,0.239008425395724,0.37871554418869,0.182953222941381,0.322016725176242,0.169689723635204,0.388626148942216
"SEEDWAY_9558_SBR",1,2121350,1,14,0.388920719803073,0.337674501849421,0.411901009437695,0.453643843187499,0.499387431985684,0.388632006648813,0.281482759042482,0.256906447860852,0.245689106753813,0.375359518256642,0.306208577626012,0.367689655403728,0.354890320942192,0.341825494766671,0.368815008780407,0.42082474729022,0.306290034237313,0.318776391613914,0.372825231648761,0.350774811322479,0.22783423043819,0.235775513745321,0.384980955402893,0.213194925028835,0.318421240403003,0.187823554517838,0.365694566383767
"FSG_415BR",1,2121360,1,13,0.413828292259665,0.33420467195086,0.395816891233379,0.48126781179367,0.491094426518849,0.353641175533759,0.267598277394481,0.257378331946616,0.247980843653251,0.390146996851838,0.288375739573997,0.370590694939169,0.375992825624583,0.371725974340353,0.404305867143237,0.387214347018269,0.351266866213618,0.328141525822272,0.412761271584801,0.361276835107208,0.238672713024935,0.244689783484682,0.360660195708881,0.231713910906185,0.369406270514028,0.202439964405167,0.34829277849471
"NY1615",1,2121370,1,12,0.3805581491856,0.32053031658911,0.395447259195649,0.450678271308523,0.495709261723166,0.405219072244282,0.260804985749758,0.253160955620769,0.257954466230937,0.398276691207456,0.304973262032086,0.377150381953062,0.358652362368531,0.355896111742154,0.40255411120463,0.397821674124195,0.31891276191984,0.316409136341761,0.386875288836073,0.34564663123108,0.224865841073271,0.21958156714013,0.38889322155066,0.210899653979239,0.344478931795911,0.239593076736868,0.345901773996594
"REBOUND_6XT",1,2121380,1,11,0.418998841534053,0.326120838802052,0.391100308736633,0.485674769907963,0.490993816507749,0.391804864643739,0.359715946160739,0.338644436446332,0.314853376906318,0.449110304914918,0.329408552937965,0.383045890268526,0.341903960720824,0.318674106764158,0.355824429319239,0.264181793929693,0.429261979529359,0.382431296105187,0.414780097133038,0.376884079231971,0.219987100103199,0.23349049354255,0.356082101391931,0.237026769668196,0.38906417977186,0.251376945644127,0.361912365436371
"NY0465",1,2121390,1,10,0.392154151222779,0.337169570290496,0.399157931957669,0.450109658213061,0.496501434713304,0.464936867054514,0.259123579562829,0.265540128188282,0.25296138630891,0.370620071817273,0.286010053285036,0.384285104165968,0.394510227188555,0.407039954316643,0.434673254569448,0.394744564492464,0.363425666330231,0.34001258653241,0.436790342672696,0.388898972186021,0.26031604747162,0.259734031272293,0.381390835400905,0.182968876547495,0.364079639619069,0.237155518651669,0.370535241123476
"WL_349HQ",1,2121400,1,9,0.404780178064492,0.337373556589641,0.395123550330879,0.477239577445328,0.499973819942404,0.467980351560914,0.324496479024315,0.314342024481025,0.300018845315904,0.418502268163903,0.308645758057523,0.383291407565421,0.347731905010191,0.33075743751125,0.380173644118281,0.27191279990257,0.404550901890419,0.371642528768727,0.427639557051322,0.365341355554337,0.226885740100801,0.222593887112367,0.369481622505374,0.225244728358915,0.38138249826039,0.238551044831078,0.376239141822987
"FSG_421LH",1,2121410,1,8,0.408137514264965,0.366401682376805,0.453977473985415,0.55054904473,0.473286841694015,0.476747375873426,0.274207307377099,0.256292370509882,0.276394801341589,0.412412186113383,0.325607878135636,0.428566044326779,0.429238754325259,0.445932975746071,0.475492793831894,0.312116131476745,0.431528672924816,0.367542047656067,0.422982034746741,0.359430765755591,0.243511084276471,0.219904756396167,0.371117329755064,0.16318347166098,0.368550984197658,0.209305131929315,0.349895254121549
"SW3407",1,2121420,1,7,0.416318884456139,0.345702485850701,0.429986104945925,0.541865822562209,0.474129343084555,0.466846038303839,0.322601418942631,0.318136562757581,0.298787145969499,0.433010279001468,0.323665697783345,0.408042144899926,0.361843010274806,0.352074425871217,0.398812629124048,0.268519303373523,0.409351938228944,0.370716278714215,0.422108574069358,0.359032308170239,0.24260627159796,0.217767036017947,0.374212143311558,0.203383084577114,0.394587983179686,0.212297444507924,0.372004475604124
"SW5606",1,2121430,1,6,0.416765578285186,0.363083081440825,0.450554494593294,0.570362889550439,0.482537951900619,0.475282913165266,0.320753544306125,0.329108473371975,0.305456644880174,0.434147509223954,0.326569164357967,0.398151241338136,0.390763395437046,0.364811421495914,0.419851512412066,0.253454146876142,0.419281961971735,0.379491849603277,0.423272929155282,0.360631927054548,0.230671654626763,0.21558650008676,0.373207711628227,0.205024409216491,0.396676013928133,0.210339293270164,0.394660791675717
