"Germplasm","Rep","Plot","Row","Range","yld1","yld2","yld3","tot23","NDRE_125","NDRE_136","NDRE_144","NDRE_150","NDRE_152","NDRE_156","NDRE_164","NDRE_166","NDRE_172","NDRE_177","NDRE_179","NDRE_186","NDRE_192","NDRE_195","NDRE_198","NDRE_213","NDRE_223","NDRE_228","NDRE_244","NDRE_248","NDRE_251","NDRE_255","NDRE_263","NDRE_274","NDRE_278","NDRE_300","NDRE_305"
"FSG_421LH",2,222,2,27,1.79,2.04,0.9,4.72,0.395207679031208,0.357193768311922,0.369987624074963,0.488215950057153,0.423679012093827,0.279235632714624,0.329702764924163,0.281120389893429,0.335169526143791,0.450304157061055,0.401549785079197,0.371847797164253,0.41090177031417,0.358133971291866,0.52856126022216,0.338478626233102,0.463452416928353,0.445551132733795,0.462050897345015,0.459378034939762,0.378014721940316,0.307917847571674,0.266368605023084,0.206134542120701,0.396531761661482,0.197567891006168,0.318218588430397
"SEEDWAY_9558_SBR",2,223,2,26,1.92,2.3,0.94,5.16,0.346298182572692,0.322881209597382,0.362507667300497,0.417435974389756,0.416048345834902,0.272647357951571,0.304231381955575,0.332847750865052,0.279779847494553,0.390973728698528,0.312397739104566,0.290361545462067,0.315648709564776,0.344466050883163,0.485669670583165,0.271602459165484,0.415314655636843,0.398229727524882,0.445804921295117,0.412578783489904,0.29671740626075,0.288284375697182,0.262566786144687,0.226252322518733,0.357440404047713,0.214003859735567,0.288406445210659
"ALGONQUIN",2,224,2,25,1.47,1.61,0.74,3.82,0.348918220486848,0.308283949144228,0.35555022352436,0.403059223689476,0.432077043508185,0.2950049142464,0.320975795132057,0.358057216297304,0.26671815875473,0.373654660101926,0.296410421116304,0.290643733830629,0.295847224197227,0.430360397825903,0.489959163315565,0.270339893533171,0.384540654884809,0.362418780532281,0.424313083136613,0.404888655380955,0.289742002063983,0.302739644530378,0.305536632018116,0.179305276146026,0.335482014251601,0.17047305352921,0.307256185746089
"AMERISTAND_427_TQ",2,225,2,24,2.31,2.04,0.87,5.22,0.414413155834724,0.364340638216071,0.367880570719772,0.427185690419666,0.434187006205071,0.254667519181586,0.37504308322751,0.277735729685272,0.361444989106754,0.457278203316725,0.346585056804759,0.304531958118456,0.342819804662286,0.363023377547706,0.48780156406454,0.346819940097251,0.439368986292923,0.410075149002332,0.44625037566214,0.401561167327388,0.286129600963192,0.294335993984615,0.292491879444961,0.235639869549904,0.372139333656801,0.192560679984044,0.307733269924885
"REBOUND_6XT",2,226,2,23,2.15,1.79,0.74,4.69,0.429029675843401,0.352593646897884,0.3909007484488,0.464138372837924,0.424363181747148,0.263107892279719,0.405341210720096,0.295798707900015,0.374031481481481,0.460583029672046,0.364476895195849,0.35958355973248,0.367847934280746,0.307421683456542,0.4870512380893,0.37118854275717,0.425789766431478,0.414884092038375,0.431930937813291,0.380849460007675,0.282379490341671,0.25629210976426,0.289045119575093,0.241295510654598,0.376648138634396,0.203293149358509,0.297937364662562
"SW4602Z",2,227,2,22,1.97,1.51,0.71,4.2,0.421627088735622,0.336559628922563,0.415224863473015,0.501926115737775,0.397501901170849,0.255196103358709,0.328696389949945,0.275588843628789,0.343927911076711,0.428824393193401,0.364571655606383,0.390456577202668,0.357019165442164,0.329188378838648,0.510937044501058,0.320363902082572,0.379152401119694,0.42690951270376,0.422261681085211,0.361918343488654,0.307665429132998,0.282798311064839,0.261725011054659,0.197944663501516,0.355888893645765,0.193118731518715,0.310602191225029
"NY1615",2,228,2,21,2.1,1.72,0.79,4.61,0.34403252883645,0.284532754620316,0.350012080263371,0.391408222481818,0.410018688707782,0.238398692810458,0.288044108473084,0.333030052666116,0.286137254901961,0.374792383913918,0.318338017161547,0.325384021400403,0.311593282752928,0.265959484986355,0.487560917318703,0.274062111801242,0.284755490174089,0.304130795734838,0.407499363381716,0.35386952421622,0.293956639218256,0.290846533303587,0.278805638067276,0.191677454043054,0.337130033964095,0.211393135999598,0.277578894741976
"GUARDSMAN_II",2,229,2,20,1.99,1.69,0.86,4.54,0.380057460694716,0.332518742791234,0.382651931446531,0.411475325424287,0.439731422123716,0.343033183270766,0.303788550293111,0.320536891847829,0.315194662309368,0.393306065789148,0.326896693527924,0.31610240173159,0.364633926965282,0.349380026358966,0.488309061181033,0.251029107295092,0.279494774247032,0.370451264206123,0.428325498913734,0.425054643130887,0.319101737186103,0.342536680355525,0.248837890911222,0.182937439338823,0.35754143239052,0.218151174049867,0.32801189113744
"SW4412Y",2,230,2,19,2.28,2.31,1.15,5.74,0.403878420054891,0.31655662941309,0.400344886266947,0.443209283713485,0.437159216549431,0.406900461939162,0.341469059239416,0.289782054663377,0.331241185070519,0.424581443196748,0.379950003479415,0.334276942616481,0.319007441816372,0.346243595976216,0.488231657262799,0.306539033004506,0.352632408782141,0.418801838474181,0.472567601979367,0.456991250275774,0.333504901960784,0.336683770853474,0.277983834074346,0.225186789373641,0.370130029207219,0.259390837399122,0.333529977603727
"FSG_415BR",2,231,2,18,2.02,2.02,1.02,5.06,0.38827254807647,0.290975463372764,0.370173849746334,0.446323246787504,0.452209329582747,0.420414990303266,0.305687227224982,0.312627081112912,0.30267908496732,0.390929327483206,0.31887134595025,0.311997738617247,0.281311704390337,0.351092163926389,0.477904102817598,0.276513213981245,0.318807236989055,0.412115583075335,0.471865601277366,0.442772436662868,0.301395338837289,0.323339984961536,0.27254226575273,0.213846167489714,0.362365856094985,0.267500076713001,0.31027460735538
"LANDER",2,232,2,17,1.55,1.64,0.82,4.02,0.343296173688331,0.277307633668748,0.280284473886878,0.369885066134077,0.444989238976326,0.435445177308147,0.299099482587795,0.324074382296974,0.280238453159041,0.344072360221622,0.28066576466293,0.289391103687455,0.332665100578818,0.382147822156266,0.510314684432332,0.271390980634678,0.285515879560302,0.366485272523106,0.429486744192627,0.396985018343261,0.315994159183656,0.309116779455145,0.246918266884319,0.189928784099139,0.331692567856837,0.206249207780923,0.272242432207314
"SW5606",2,233,2,16,2.01,2.12,0.83,4.96,0.426830277565572,0.317083697914595,0.357351636231994,0.477679717626961,0.434212688601248,0.427226645043983,0.395237750675644,0.293007787474275,0.388714955280358,0.449454213403423,0.385239357004063,0.331264995449657,0.298234609449474,0.383130357461908,0.483271487993654,0.343046794475366,0.400668034400033,0.464661212502622,0.463615028320911,0.376397192270738,0.303182045912927,0.291992265932922,0.252817440747664,0.235011802258523,0.376056621095794,0.231326898830486,0.282089978139144
"VERNAL",2,234,2,15,1.72,1.33,0.68,3.73,0.315087076230407,0.259907107507846,0.324534594859842,0.370010174473377,0.444709334977873,0.326051684340148,0.297532807433696,0.369081122645136,0.235721459694989,0.328601037268398,0.289129721500381,0.28378147320813,0.341394453086145,0.376732774058977,0.507128977717213,0.283585434173669,0.268356392567947,0.302480492931387,0.42097697391815,0.381300563375797,0.320995872033024,0.320758864017583,0.284808158656977,0.168521304078811,0.321945015269572,0.176119917763663,0.31294622260669
"SW5210",2,235,2,14,2.43,2.34,1.15,5.92,0.407715577813617,0.322022199684471,0.380891655932446,0.459899762595621,0.447522656431451,0.261524030664898,0.34468680393001,0.287830936085202,0.343723202614379,0.431580278128951,0.395663470957589,0.311733177704883,0.302820016295779,0.387143753453914,0.516502006711655,0.31404076782228,0.374987627394045,0.438415646960539,0.477275136098666,0.40754609696796,0.334151616787066,0.334466671624402,0.276763807492192,0.224729057947051,0.390244241801524,0.253408205222621,0.280397815252951
"55V50",2,236,2,13,2.09,2.18,1.07,5.34,0.396441657471069,0.290350061023041,0.358090535484267,0.443520908363345,0.438965233732676,0.269834931175623,0.324035325920761,0.288124431207082,0.329269865841073,0.415308184947988,0.383862938384554,0.296856797229098,0.318873396875008,0.424815410376908,0.51080576374694,0.313186037700104,0.360636105961954,0.431599051759715,0.47276443747032,0.369581800937519,0.334293515651875,0.323773304798812,0.272212179517019,0.249804602160198,0.394365361379875,0.281890159365052,0.263432622870726
"N-R-GEE",2,237,2,12,1.92,1.75,0.76,4.43,0.33075774080676,0.277146389319758,0.299610789786073,0.365740915200161,0.431226008697219,0.278793306796403,0.285393434965135,0.334117860773579,0.283527559912854,0.356685546465282,0.330381143670904,0.288617706810807,0.31703490894469,0.296889099267371,0.48947950753365,0.274795274631592,0.313582120074676,0.405352484606177,0.443470182685869,0.323766179711648,0.31370151030493,0.274976822587442,0.275832412642707,0.248081462407124,0.360950209778234,0.290152846998079,0.269484684421032
"WL_358LH",2,238,2,11,1.71,1.63,0.74,4.08,0.369215969215969,0.259197142345782,0.327980790856489,0.437842464867772,0.439192679557228,0.272783087300519,0.342399178011816,0.29626667445335,0.325163725490196,0.399131404774299,0.36289156626506,0.325654321484552,0.373267515316974,0.340052935774861,0.506033260150907,0.332160272804774,0.345277471760264,0.445128271572946,0.445531398472575,0.323687324294509,0.310820497668384,0.277414348236837,0.276232801562817,0.236761412366949,0.388490381596598,0.269799380158949,0.295562301005672
"HI-GEST_360",2,239,2,10,1.86,1.68,0.65,4.19,0.339564765300059,0.283088654408412,0.291690534522096,0.401412367637638,0.439160719486916,0.295052705292643,0.329552501239133,0.298827531706284,0.318510276917785,0.374753724498649,0.324770331829155,0.326828242986099,0.421376920362558,0.259197487004974,0.485720250304008,0.304442820606503,0.394949786928397,0.363958916900093,0.38637246872541,0.296893358897903,0.280283819140235,0.281305371706205,0.292060015011399,0.21693070367346,0.350778819533636,0.249507625272331,0.308752677848376
"NY0651",2,240,2,9,1.97,1.72,0.75,4.44,0.346524182063398,0.283944421243819,0.283552192166404,0.352304078582105,0.439306090532596,0.274209304876286,0.307564437916135,0.327930603613995,0.297027668845316,0.34160391910068,0.308697097759229,0.310211328230688,0.407237336380856,0.283660961735828,0.493839049133167,0.279576557895886,0.44497731805518,0.343309051471788,0.408764914647268,0.328208592333813,0.323062435500516,0.305121753716236,0.273245558703107,0.19942665164561,0.352931649318809,0.260873654605342,0.272839844893181
"REGEN",2,241,2,8,2.08,1.82,0.93,4.82,0.369782091240252,0.285543938670803,0.299415974204194,0.364899825401012,0.447523225874799,0.309241363211951,0.284693623620126,0.340541349190968,0.285849350705194,0.340676916875414,0.319879451644158,0.323380491437081,0.421446409108706,0.28127718983334,0.504460692980945,0.285706269039602,0.414386268132912,0.376809862466768,0.439395545277898,0.320509653809326,0.353493722050224,0.311633821670261,0.307130924118526,0.195767951503447,0.361179372282635,0.269995731967563,0.271414920376858
"SW4107",2,242,2,7,2.04,1.84,0.86,4.74,0.374284629676786,0.295007510528151,0.299094577003551,0.4175,0.442832992329835,0.307853108189627,0.32894626083412,0.303162561624302,0.314399673202614,0.38496368458888,0.36139509911303,0.320459551137139,0.386661610655543,0.279440336378135,0.463557170615994,0.310324372173112,0.36888138089916,0.379955823739187,0.427649982551943,0.340087019612392,0.365281217750258,0.301605066805483,0.286487957111746,0.228100413877411,0.395751990752633,0.2750367949649,0.294042080170263
"PERSIST_III",2,243,2,6,2.01,1.89,1.02,4.92,0.371469008478812,0.273325163398693,0.306085924279544,0.472071828731493,0.438068070416422,0.343945034154013,0.310453683656869,0.301116611027973,0.305209477124183,0.351044842715847,0.315850709096896,0.33484758026828,0.448606393447827,0.235937324707378,0.508862411081015,0.264486400620854,0.36747165249839,0.377166227114628,0.454035242270536,0.362683712323405,0.391106029657987,0.341750080563199,0.280311492895072,0.206589584963287,0.384203722731208,0.268313848230998,0.307231123792801
"LIGHTNING_BOLT",2,244,2,5,1.59,1.86,0.97,4.42,0.320057130596346,0.274261269145141,0.279241605567546,0.43532778133675,0.44745435773292,0.402494478594896,0.325399067075901,0.298176845322393,0.298318928448572,0.316192944138008,0.32166226402938,0.329193899782135,0.437404632657164,0.278523615422011,0.482024377318495,0.301484350261844,0.407832582399339,0.375997235898765,0.43570476511653,0.347248283375524,0.373674789854793,0.30190327458417,0.297049584765342,0.238626293974723,0.381702557296572,0.275792907962973,0.310009935646459
"SEEDWAY_9558",2,245,2,4,1.43,1.68,0.89,4,0.294837968857577,0.288269763618767,0.283619961217102,0.435191619248596,0.442778100778488,0.440670917489803,0.311323254192507,0.341227276414294,0.273677777777778,0.251263218943965,0.278900290664997,0.309069605718898,0.456457210872531,0.274067702944708,0.499924846169503,0.324178297405919,0.388352277100141,0.321655485493267,0.434845387786564,0.362800833287649,0.36810503192323,0.311017602714636,0.321983416099916,0.287308012124138,0.346017305515122,0.249670666492761,0.335004687945864
"ONEIDA_ULTRA",2,246,2,3,1.95,1.75,1.03,4.73,0.347775019098549,0.281347028331278,0.305048989844875,0.461797032186655,0.446287084248781,0.460042226908562,0.308717826265754,0.339577961738182,0.26822788671024,0.236639647009246,0.294643716478113,0.330201087163113,0.450309898771852,0.234975838184394,0.499555858379388,0.308518518518519,0.411056650988308,0.33107121262602,0.449598223127635,0.405770678530083,0.396626676986584,0.318208274460227,0.319430204004654,0.344248043382991,0.349256738114945,0.239664917610237,0.350216320358989
"SW315_LH",2,247,2,2,2.03,1.76,0.84,4.64,0.416548420715087,0.308254036908881,0.391907189962667,0.540210774892917,0.44311851532585,0.460226055334414,0.29407813780534,0.343768247718716,0.272334128826969,0.238474009072656,0.325540513775808,0.36387808756883,0.425535697279451,0.320820646657967,0.488932554656145,0.391592741444404,0.409773701752311,0.332530673087949,0.429366111719053,0.422038296817393,0.384210096319229,0.288814660574161,0.312622063188049,0.371876664940756,0.3506505028018,0.219695234588358,0.324250826094549
"ALFABAR",2,248,2,1,NA,1.79,1.09,NA,0.432547154585266,0.304768863993979,0.346805158007344,0.494451280512205,0.471766224552361,0.48129919526339,0.301184622935834,0.325030489733744,0.279238562091503,0.226915049205523,0.296708402236397,0.359527658708597,0.426882179140794,0.348668918722395,0.479147749597577,0.323194738765071,0.432103080231423,0.346063688633348,0.451010674540086,0.436235730807809,0.379705022359821,0.306209067697876,0.338634459323165,0.386919904393953,0.365456517395896,0.265205928380742,0.280490683835723
"55V50",3,313,3,36,2.23,1.99,0.85,5.06,0.423485673730772,0.412396260059128,0.389384066206989,0.460745374382937,0.383204416383049,0.423964445427294,0.314592943395453,0.315362932465118,0.346644414344685,0.293354557682104,0.431618412648415,0.32180341175129,0.31737616795234,0.404193639178159,0.433686108253582,0.297392654031309,0.333385228039853,0.385158311978732,0.45825779943427,0.40237404786761,0.320493814472721,0.271768658299111,0.29892741134928,0.273434993696521,0.357170039291796,0.202985050864292,0.296262724533137
"SW4107",3,314,3,35,2.27,2,0.84,5.12,0.45013215724,0.404138411618873,0.385406997348818,0.42950538168314,0.374275332073807,0.393344401070878,0.293682707218555,0.312651670690818,0.350199019607843,0.299311195843976,0.421999325528737,0.332925479463082,0.293899664560913,0.416081007524858,0.453291253152845,0.325294723950186,0.342158072155631,0.379652759782327,0.458285940638882,0.365503535990351,0.310535308248654,0.257696140403064,0.293917452598769,0.282911268474558,0.385222645584192,0.198883058700789,0.286123548922056
"ONEIDA_ULTRA",3,315,3,34,2.25,1.9,0.92,5.07,0.440456974035405,0.396449766637161,0.346657703761529,0.357103841536615,0.380283224400871,0.408069477473166,0.280515286254732,0.291537138524562,0.292844662309368,0.244594829082075,0.379814895109013,0.297116277359514,0.317479578455073,0.442501111485069,0.488811164105282,0.314372927915127,0.291312932306459,0.352583323777854,0.44377456142162,0.366928429379432,0.336932404540764,0.278917230609058,0.283042471554164,0.257334334770682,0.367806295249784,0.192768942144759,0.317676750161386
"SW5606",3,316,3,33,2.01,2.01,0.76,4.78,0.467698526273506,0.415130205226107,0.409544038337504,0.439021608643457,0.357467635900258,0.387246056317264,0.359200997577209,0.311415667781136,0.344544311145511,0.325449707906761,0.448142679651066,0.355441964675025,0.271122609864237,0.395974969771761,0.453309639000663,0.345426866398733,0.36952769220282,0.375757968385592,0.446867493926317,0.336597137405014,0.323665290677675,0.254875684787189,0.276809937596927,0.250951086591225,0.382307394088154,0.195837982141213,0.352154057171358
"REBOUND_6XT",3,317,3,32,1.91,1.96,0.77,4.64,0.446118278961416,0.409109311405428,0.398719171943216,0.427520317544058,0.396279145147453,0.322950599003904,0.387171846904701,0.337368170781404,0.355840740740741,0.339669048236034,0.432478896008308,0.332191163613353,0.298183655545327,0.390169901399848,0.430837055542938,0.354726099135306,0.375990782092808,0.378146324609139,0.432331949979009,0.353677155857683,0.265899738362259,0.251193437060173,0.29208639140172,0.251078833722271,0.384223344844973,0.19089690527846,0.3479905618964
"NY1615",3,318,3,31,2.28,2.08,0.8,5.15,0.42705014665799,0.38374725061023,0.410447347909484,0.373964904347389,0.406717848112599,0.316792594230675,0.305540679612061,0.295737374622224,0.266629302832244,0.293377262799393,0.405624637587784,0.345341183824678,0.286276137686291,0.42767273068427,0.441666536191267,0.29804457435148,0.278773085997885,0.327498488382137,0.438815795678541,0.341009072692991,0.32550090138698,0.252757244490717,0.336577222687346,0.231322865834984,0.34362209949482,0.19799115014323,0.32920015308075
"SEEDWAY_9558_SBR",3,319,3,30,2.04,2.01,0.8,4.84,0.411303157626687,0.370478363759297,0.398517399660594,0.383098315559408,0.379243634335996,0.234145964513443,0.31078394676648,0.319631983190363,0.276960569315445,0.276979251877742,0.391036134173389,0.326737012515121,0.262860967376697,0.410790754106262,0.404465137406314,0.284496343992142,0.268058092122263,0.313271413828689,0.438418709006944,0.337315205672204,0.313615439624201,0.277511216876131,0.328321845408079,0.216920065708993,0.36543760881354,0.207973119764338,0.347171322061577
"ALFABAR",3,320,3,29,2,1.83,0.86,4.69,0.429155466900565,0.375641496338618,0.365980181681947,0.395952820590119,0.357659356906963,0.240371025603224,0.331280051229545,0.342321794441281,0.27954651416122,0.256515207853053,0.364925799454502,0.319582128666269,0.300171423129424,0.436166269856109,0.420360947147025,0.298876250837035,0.282136566637421,0.330210762719185,0.45048945048945,0.3762610894821,0.316425008599931,0.268549848651358,0.31945518052545,0.199246466147256,0.36611915023166,0.216152075853816,0.328770119988294
"SW4412Y",3,321,3,28,2.15,2.11,0.76,5.02,0.439217100981807,0.413991054501584,0.39720041301192,0.43344037615046,0.364413431392424,0.242201856588046,0.341028262508504,0.331721729787806,0.336056753812636,0.313878502943027,0.423145284321755,0.358365737293511,0.276651235299384,0.412441153617624,0.371224670048199,0.335085791892515,0.35475177398536,0.370834783252508,0.445636469165881,0.369644575148236,0.327154282765738,0.269228328499541,0.30127762549746,0.212883640460288,0.384757779870803,0.231821684081368,0.345402740486147
"GUARDSMAN_II",3,322,3,27,2.35,2.01,0.86,5.21,0.442698459855323,0.402895603812857,0.402207460914808,0.388466886754702,0.384451830487473,0.274257825937393,0.326779497086983,0.300483553063817,0.303758492432061,0.272283221658708,0.375340140518501,0.30887283411483,0.288365977799647,0.428724929259689,0.40140548101061,0.310648865606849,0.28758990867851,0.324969527703397,0.434693517046458,0.372397087822485,0.3274978500172,0.258602290473712,0.290208056966856,0.200697674418605,0.348955865703875,0.214606468426664,0.342175511095616
"NY0651",3,323,3,26,2.48,2.1,0.77,5.35,0.437666043796947,0.422202328263727,0.416783039249763,0.403800538944145,0.381491719281782,0.25365835074275,0.317689136790087,0.283215532788458,0.307084749455338,0.272887385042513,0.366115206115206,0.319279368720918,0.279278964688952,0.398500851499361,0.363276049158402,0.301130191206918,0.287984119267542,0.309880092387832,0.426633279574456,0.35862451696837,0.308925658055316,0.254140452641234,0.277766308967208,0.212974753273261,0.365037644309215,0.225588634201725,0.345024870242215
"VERNAL",3,324,3,25,2.11,1.64,0.69,4.44,0.422717251883919,0.394611903246762,0.413009033583378,0.364359196593436,0.401776617241891,0.252444854865023,0.41488828510062,0.376819821003606,0.258001805985552,0.235982747081133,0.292163862421363,0.286309839251016,0.295499613768875,0.448091664649399,0.419521729373144,0.314972597734746,0.259709257707793,0.264494255852121,0.394846030140148,0.352872649525794,0.317459501817761,0.28012753774076,0.296738142842761,0.177265199237518,0.318056269086965,0.165828837951456,0.332625121913972
"SW5210",3,325,3,24,2.4,2.1,0.91,5.41,0.455206712314555,0.447709932519323,0.469995297389029,0.446443833138637,0.416037721949655,0.211844898494515,0.299272321620114,0.287208734716359,0.365197494553377,0.344961314922445,0.430860807331396,0.369055826737634,0.273052707321461,0.438854026363104,0.414219093042622,0.333297771282426,0.345770911257853,0.364999568109182,0.464354652589947,0.42080692153906,0.341976371242972,0.302833841501202,0.283958447224994,0.232520586894128,0.416321079620592,0.185379621175891,0.253894037212738
"EZRA",3,326,3,23,2.36,2,0.93,5.29,0.415557418253497,0.357061069982028,0.4387311730188,0.390161661076987,0.431705449386708,0.227858651152769,0.343888814520826,0.293863509166387,0.280916013071895,0.285392465356187,0.36780576852866,0.328794170194021,0.278783213231326,0.414200324004246,0.406657898719775,0.324053234820498,0.289282203853842,0.328278291247972,0.463694863694864,0.402511327548865,0.327294891640867,0.275848805598936,0.296264735828692,0.228319823590665,0.388826930578151,0.199426724251426,0.294492244659058
"SEEDWAY_9558",3,327,3,22,1.79,1.66,0.74,4.19,0.398214875175659,0.338097747550677,0.416507612777471,0.377867380135911,0.440169473911955,0.196313388231547,0.352079189754504,0.305033128215739,0.27718513501892,0.26627302248333,0.332020255549667,0.305699444791031,0.300681459847836,0.378321509040463,0.387968304438893,0.316780287872725,0.275463698993111,0.303614428227431,0.442337065866478,0.3968271730453,0.30171138630891,0.252492005651818,0.292332080684357,0.219446662526247,0.377034040205116,0.187118352818436,0.305248613238078
"REGEN",3,328,3,21,2.16,1.86,0.85,4.88,0.438161965122749,0.394743049408546,0.413557952163261,0.353688975590236,0.451494310835053,0.20853953889248,0.362738752850047,0.322333182466335,0.271052069716776,0.268216454723482,0.342796855872689,0.315623305112012,0.283245842123338,0.366906190676401,0.426085685804798,0.318324178156111,0.286613144753247,0.295120113635273,0.446524535740222,0.386827878117956,0.301017371861025,0.258948464341489,0.319876850460728,0.204837733722721,0.393322059537061,0.183391067538126,0.322883564323424
"HI-GEST_360",3,329,3,20,2.11,1.77,0.75,4.62,0.452241957389016,0.413644536584072,0.401805478882551,0.410185024682519,0.448800987362172,0.213051784816491,0.304010005749024,0.310673740625087,0.337961111111111,0.309772331840225,0.37346009110715,0.35172879506461,0.293255240574373,0.334755618712838,0.403973553385318,0.314234299780518,0.310647870228051,0.309801453621096,0.399335164041046,0.382267054072328,0.292390666683795,0.249284226965122,0.281239364645885,0.205800541830959,0.395903972942889,0.170397735309732,0.297994829772705
"SW3407",3,330,3,19,2.17,1.94,0.83,4.94,0.460161324452957,0.415059029020668,0.410366226353143,0.451639095099923,0.437790176471722,0.22626195093422,0.314056649168063,0.329929189844218,0.362075808393533,0.351307189542484,0.440565967574,0.369301393724327,0.312951440695004,0.365499503467418,0.430497841936881,0.33520268713546,0.349417174069359,0.353962838194504,0.429472558884324,0.40813608357158,0.310794376715526,0.262266676582137,0.293018170418879,0.230724229500282,0.399946247300473,0.183071158571795,0.301984403887518
"SW4602Z",3,331,3,18,2.08,2.03,0.7,4.8,0.445024710220789,0.413673436200746,0.419392562377749,0.464016426934794,0.439030293818255,0.222225844629937,0.312452543380591,0.323603386213164,0.37361862745098,0.315130739520478,0.429392601157307,0.379096917716923,0.287304106747934,0.340804590537211,0.417818154288743,0.315455677220383,0.370212438457496,0.355709226421846,0.429666182607359,0.390802871860287,0.287780104398169,0.24134565330557,0.270160958384784,0.233511239969782,0.40596464689709,0.200088477366255,0.280803515746448
"PERSIST_III",3,332,3,17,2.33,2.18,0.83,5.34,0.442327806543493,0.378253059168224,0.402200418722437,0.420262024092148,0.457436800779566,0.236709479778533,0.307005953866878,0.332300896776259,0.334314705882353,0.297676805235368,0.376495640025052,0.337886359926568,0.298680994254151,0.321515442371057,0.395521756213798,0.304694677871148,0.321064571979292,0.324212150747238,0.43121740278603,0.370811356673513,0.31733918128655,0.263381671252572,0.283093953770499,0.238139042810323,0.421868072799231,0.226625793979564,0.307599746366208
"SW315_LH",3,333,3,16,1.81,1.72,0.63,4.16,0.422721142328985,0.413300173010381,0.451351245737768,0.441118438406753,0.440062260821963,0.227837227198572,0.351609666561747,0.341201485309934,0.295074389404885,0.297163183857614,0.377808401361437,0.363273474516959,0.297617006867507,0.364384770872246,0.451438116317009,0.294477164778955,0.278764730070564,0.299601700690066,0.39565677212736,0.326024686640693,0.30093653250774,0.239701544334548,0.280499326525957,0.187232586713556,0.384616262807889,0.177089324618736,0.335161540956098
"N-R-GEE",3,334,3,15,1.93,1.92,0.61,4.46,0.437613766045139,0.400203941015531,0.381841103168651,0.356222488995598,0.445731573942796,0.226778836395205,0.284520935011559,0.327848926981925,0.308677668845316,0.299954342970668,0.347080770610182,0.320740373036228,0.260282213263071,0.308282329672704,0.393748304751765,0.252856899281452,0.276812961362632,0.254696133960192,0.338780950545656,0.278108839062186,0.302003605547919,0.249981904266131,0.282834886082853,0.225705263014612,0.385596417120948,0.22009731460951,0.349145065914162
"NY2003",3,335,3,14,1.62,1.45,0.52,3.6,0.403312419243792,0.395090084715428,0.470455457442808,0.422774109643858,0.452372015218433,0.220779511804722,0.324727443910038,0.346320743238968,0.291817864923747,0.341514085810536,0.388357708910508,0.346276880007334,0.315421203559675,0.364970561227246,0.452472022195206,0.289789307027159,0.278928330331796,0.237428138166671,0.317653023535376,0.316743656051912,0.276917213707933,0.24504887500723,0.300048296435621,0.164249751884338,0.343200521353617,0.186036981858107,0.349023509901473
"LIGHTNING_BOLT",3,336,3,13,2.22,2.26,1,5.48,0.462261857604995,0.403256985320264,0.412393424523094,0.370442778008064,0.455668969416177,0.215902244955953,0.331354201069074,0.333420664954034,0.344443046955624,0.381840311345777,0.38998933574097,0.350030745563136,0.291227262626583,0.324194225263744,0.422041395743818,0.32951881089136,0.335466677177907,0.358772421249201,0.427709757121522,0.381477527490125,0.381073014486424,0.262776331771647,0.284672826692255,0.250787472209772,0.418784665734319,0.252580195771579,0.286705520946083
"PLUSS_III",3,337,3,12,1.95,2.04,0.9,4.89,0.435176932725952,0.363249654179926,0.43255558642521,0.398973006242856,0.453307393217068,0.225887154861945,0.321676199848289,0.329557083692251,0.352052614379085,0.404056914801319,0.417102635139488,0.345868839800336,0.317387278710729,0.354902376292751,0.448501615802654,0.355164611299065,0.374459448464818,0.387001526014224,0.440995388054212,0.365799882184633,0.385752923976608,0.239330884762951,0.302355821122236,0.278288205450835,0.425258536214097,0.272065843621399,0.267999613039121
"NY1517",3,338,3,11,2,1.65,0.78,4.43,0.418727456838476,0.381213606184855,0.45035363293736,0.362471015311954,0.456720153959814,0.215947837328912,0.317774549644803,0.323490603107898,0.263989651416122,0.351611912508518,0.368941561882738,0.345407507283903,0.303143142160951,0.355282774266731,0.437732740154886,0.274071325499897,0.272272614327777,0.31833166746875,0.427382156793921,0.343384940102941,0.367947626418989,0.258153739371855,0.320734972353795,0.196234006598535,0.371977956636318,0.227989842450206,0.270694204152249
"NY1614",3,339,3,10,1.91,1.8,0.69,4.4,0.385973766611022,0.378251400410815,0.413552479815456,0.341305096029443,0.457098466250875,0.211655000461723,0.333493485960717,0.312447792718477,0.2753130374957,0.309536889645726,0.346041683072158,0.328289272146309,0.27933557664836,0.372903448304518,0.394332221494851,0.256968726884693,0.27741898598623,0.2714131467565,0.363960752196046,0.328846341923848,0.343881148950808,0.25781463027689,0.31336371293822,0.198344256828035,0.350253184728525,0.215186847356912,0.279734749269429
"NY0465",3,340,3,9,2.06,1.87,0.97,4.9,0.423129521168737,0.392948041179986,0.403433502354713,0.357715642310736,0.452706122620136,0.206387678817346,0.360526096901643,0.311423679060665,0.273861002178649,0.298265784189782,0.350086128909658,0.349693997795264,0.274544723447933,0.402581969426889,0.415333916371979,0.265539398368043,0.294549633685575,0.308678067718315,0.435038552685612,0.350295561908791,0.372948113510528,0.265778818902192,0.300848054826012,0.20262405798738,0.400774593618738,0.225307803246494,0.296145662783064
