"","Germplasm","Rep","Plot","Row","Range","GNDVI_125","NDRE_125","NDVI_125","GNDVI_142","NDRE_142","NDVI_142","GNDVI_145","NDRE_145","NDVI_145","GNDVI_150","NDRE_150","NDVI_150","GNDVI_152","NDRE_152","NDVI_152","GNDVI_156","NDRE_156","NDVI_156","GNDVI_164","NDRE_164","NDVI_164","GNDVI_166","NDRE_166","NDVI_166","GNDVI_172","NDRE_172","NDVI_172","GNDVI_178","NDRE_178","NDVI_178","GNDVI_184","NDRE_184","NDVI_184","GNDVI_187","NDRE_187","NDVI_187","GNDVI_193","NDRE_193","NDVI_193","GNDVI_198","NDRE_198","NDVI_198","GNDVI_213","NDRE_213","NDVI_213","GNDVI_223","NDRE_223","NDVI_223","GNDVI_228","NDRE_228","NDVI_228","GNDVI_251","NDRE_251","NDVI_251","GNDVI_255","NDRE_255","NDVI_255","GNDVI_265","NDRE_265","NDVI_265","GNDVI_277","NDRE_277","NDVI_277","GNDVI_300","NDRE_300","NDVI_300","GNDVI_306","NDRE_306","NDVI_306"
"52","ALGONQUIN",2,2112010,2,1,0.27523235853003,0.380403601,0.483936373,0.271804169245434,0.446974076,0.60896823,0.283739086292254,0.461684933,0.597252055,0.253510726152895,0.424572315,0.541604605,0.266556791686793,0.457093692,0.540370245,0.275033242772874,0.470738563,0.53988362,-0.0825155558406646,0.406004662,0.465243725,-0.157106060207598,0.390049336,0.490436907,0.0423584241842705,0.406037422,0.364807522,0.19579296127944,0.218390319,0.464656974,0.198229150801021,0.31632991,0.496749795,0.159505094932925,0.27812132,0.530713643,-0.110940392485201,0.40330959,0.419046442,0.0655634305981339,0.416179085,0.33728061,0.175211970116341,0.337909641,0.394002192,0.257661369426802,0.412530541,0.548518756,0.189778407203666,0.332552011,0.446802545,-0.010930584866336,0.414881149,0.497848477,-0.0110557777750524,0.326926236,0.433641056,0.117141141408271,0.33623769,0.371231747,0.204633237296675,0.325328163,0.413630078,0.135363190309119,0.26811008,0.474473832,0.50678557061733,0.285200166,0.599677545
"53","NY2003",2,2112020,2,2,0.253629199531978,0.360719852,0.452459672,0.272760102009063,0.429228298,0.599795803,0.275804690578969,0.458819658,0.581215924,0.273612199955455,0.457343347,0.539631229,0.292751246583572,0.478576931,0.536932655,0.292984812388566,0.478473236,0.52774039,-0.0788156588080684,0.40621132,0.461717765,-0.155120438353152,0.396225174,0.514295066,0.02464509498704,0.444104104,0.40512277,0.176958788428434,0.25637618,0.40819513,0.212528133763516,0.335257777,0.471498131,0.180663973406664,0.302534655,0.514759391,-0.151469877781774,0.420234807,0.523573151,0.0257009438137129,0.430714383,0.305878781,0.184503912229432,0.340335636,0.377188874,0.256596765056917,0.387741845,0.52326762,0.193571111530583,0.377226791,0.403209361,-0.0105798431722326,0.437074822,0.471787509,-0.0271940559202724,0.304481193,0.449627057,0.097983403502898,0.349198692,0.355606715,0.181343125575188,0.302566647,0.367179874,0.156064858765439,0.307590133,0.476149883,0.504027548413831,0.290264659,0.592583011
"54","SW5210",2,2112030,2,3,0.283694335110432,0.41807178,0.511572191,0.284605179659074,0.449650962,0.597032804,0.275291237129758,0.457977885,0.576045752,0.272579674363595,0.435989482,0.533894974,0.288202445097612,0.460896483,0.529329507,0.292700671963601,0.466500809,0.530991915,-0.0541204562582736,0.417212112,0.445919538,-0.133537958331898,0.425221472,0.479090646,0.112957170089111,0.374462462,0.380479448,0.247946532389942,0.308918086,0.490671972,0.243695024850454,0.382987522,0.500231844,0.22278863606874,0.360579138,0.538367928,-0.160292144954354,0.491430024,0.558664522,0.0683785599979369,0.392015999,0.342026579,0.224101292305646,0.393937199,0.430727422,0.291893843389074,0.413982541,0.54765024,0.210455597743643,0.415086888,0.429428608,-0.0339076856571311,0.527372596,0.500954964,0.00576544918982359,0.336971916,0.37483072,0.218559664885241,0.312283733,0.491441923,0.280376073503649,0.429535307,0.513535114,0.177280200307622,0.286655187,0.454562573,0.540918986609651,0.300391442,0.621754583
"55","SW3407",2,2112040,2,4,0.270275559891799,0.426724088,0.509425265,0.290461331328474,0.459717028,0.607232555,0.285147174399844,0.478530677,0.579477422,0.272670425058852,0.433931034,0.53740305,0.284631364078527,0.467176163,0.524239769,0.290425638369231,0.475477242,0.528209418,-0.0331421715788388,0.419770183,0.42904451,-0.117245353779035,0.428945288,0.44901518,0.124284546768828,0.385628088,0.397958279,0.253180872225884,0.349897292,0.499011753,0.246914170055446,0.393810599,0.494698356,0.227494259153718,0.367104072,0.536285642,-0.170832860702535,0.518205089,0.551948,0.0626778922935301,0.363079739,0.348000871,0.222895287949714,0.389474973,0.424087691,0.286721007144397,0.400557653,0.545793751,0.197325185562242,0.424881807,0.417553985,-0.0344816258558142,0.495544772,0.502780356,0.0175750993335964,0.332766157,0.335374496,0.227131064241212,0.323827945,0.516390898,0.278147126997098,0.434699435,0.524506205,0.176207848946522,0.28144761,0.460820299,0.542891808884331,0.304493327,0.631826572
"56","LIGHTNING_BOLT",2,2112050,2,5,0.225016299742911,0.349270085,0.483641069,0.257703770923352,0.415331395,0.601245638,0.25864010666699,0.437663026,0.568906796,0.245980010478422,0.405894346,0.534865084,0.262913513023721,0.445438372,0.510510326,0.262918204818352,0.459739473,0.524273441,-0.0360129926587888,0.389842301,0.436219759,-0.121504045239836,0.403539207,0.476577441,0.0854073179030985,0.393593847,0.37301102,0.209153611082499,0.27635217,0.469946794,0.225918347062628,0.359037663,0.490174343,0.205498746857271,0.338931056,0.529299859,-0.181093648884391,0.564805163,0.566583777,0.0214381496180156,0.390025708,0.331813943,0.203845163604837,0.370346854,0.419371756,0.265506994658718,0.370624533,0.53583722,0.183475741335362,0.417162961,0.420479045,-0.0351736171014122,0.490252304,0.493484519,-0.0151706719584074,0.34421379,0.341926483,0.192910795979349,0.293079594,0.476764533,0.257998263487962,0.386646497,0.509205258,0.182354096184137,0.306837121,0.456862355,0.53990131782417,0.318405185,0.63464685
"57","N-R-GEE",2,2112060,2,6,0.228705306638391,0.347100397,0.497328258,0.252629424416478,0.426221963,0.57832827,0.252865431420471,0.41601471,0.557555049,0.241137834803332,0.399796276,0.521810577,0.267538525148016,0.442928916,0.495645928,0.252586246384489,0.449151611,0.497099667,-0.0238989476333422,0.392914957,0.424471287,-0.109243953458799,0.386611796,0.480265497,0.0754640289992399,0.402105635,0.378181283,0.195305512473472,0.267118551,0.458949358,0.223078214157926,0.343909346,0.477537391,0.207925938123001,0.334332998,0.526656611,-0.177363792579815,0.575018092,0.553303586,0.0154370536529151,0.389127429,0.32943843,0.199084677333189,0.360890157,0.412439126,0.253558499784988,0.381375905,0.517019817,0.17686132768886,0.403620714,0.414629217,-0.034008564229993,0.471962018,0.507626444,-0.033256135115939,0.34007031,0.392446324,0.170306889733424,0.301372427,0.440802158,0.242802850205052,0.35967454,0.492072136,0.180555830575132,0.305014909,0.448408973,0.538954802035306,0.315727537,0.628781689
"58","SW5210",2,2112070,2,7,0.246129056206336,0.405458646,0.487372091,0.287418057092185,0.490783756,0.602198309,0.285278152489021,0.464570388,0.570693586,0.252124492516211,0.423728195,0.522796785,0.280503242917323,0.464257032,0.489112126,0.279078265022783,0.465117407,0.496160894,-0.0205505596201916,0.394543099,0.435140355,-0.091836405045985,0.388500129,0.459298623,0.0955526734375167,0.381055046,0.376148927,0.226970508106708,0.323140071,0.471756258,0.241312792130508,0.388656891,0.488036456,0.228731103394618,0.370925806,0.527197802,-0.173268237798044,0.572413212,0.546588928,0.0465837324499557,0.359159187,0.334441249,0.221088193668153,0.378261223,0.420342451,0.270121290924963,0.419879242,0.511264024,0.191953375660605,0.422747944,0.431576265,-0.0378772933590085,0.492282688,0.5135123,-0.00931373674292834,0.322710797,0.362717393,0.217601117682024,0.317207815,0.498359596,0.276076893769599,0.40894084,0.522558211,0.201077668002118,0.345553006,0.470339247,0.547594960359508,0.3269597,0.637092452
"59","NY2003",2,2112080,2,8,0.196128618764042,0.368992049,0.397784244,0.29031294269286,0.506685077,0.610044739,0.293373089252895,0.463335139,0.57668723,0.252283532567849,0.450416197,0.522849523,0.283216831661698,0.486108834,0.488343581,0.27289683302187,0.490528104,0.493233073,-0.0405209412182525,0.374580265,0.450539538,-0.112574128886314,0.366474446,0.506902604,-0.000974369877489099,0.457737952,0.381136109,0.143911169639102,0.249258666,0.407697301,0.209158687293024,0.336810118,0.446405342,0.204632788942212,0.33124702,0.500761689,-0.166377935176611,0.529618005,0.55004875,-0.00150353651394234,0.385562913,0.323636416,0.190961829943382,0.360203332,0.389018797,0.235325646872325,0.390000548,0.479326841,0.178825096278468,0.426668787,0.415453954,-0.0263989520488507,0.431714395,0.506787045,-0.044233012480684,0.330732379,0.438235042,0.106573971598823,0.334179533,0.368439807,0.191403091750542,0.312561547,0.420802263,0.183215795962939,0.350824013,0.471338508,0.516055938047987,0.304007944,0.601078321
"60","LIGHTNING_BOLT",2,2112090,2,9,0.189308692488633,0.328696316,0.463860352,0.260505438207008,0.464460316,0.597693195,0.265374624754722,0.420233597,0.575303348,0.232602310260588,0.418228548,0.523158392,0.261748827446023,0.442700752,0.485638016,0.251357089403207,0.446028037,0.478587926,-0.0356740824420123,0.367574083,0.433745155,-0.0834402559264874,0.395845509,0.455200664,0.0613032022821954,0.414193741,0.350276793,0.19768636677745,0.317999941,0.474119722,0.223983014331132,0.361114254,0.482602956,0.221996602338827,0.368605425,0.527732529,-0.190892637270607,0.557393239,0.563582892,-0.0116825667569546,0.405030065,0.327366158,0.194334418627777,0.359505616,0.416348337,0.25649499669656,0.407147558,0.498187571,0.192713234199777,0.410403453,0.438836278,-0.055759038970213,0.477957356,0.499480007,-0.0106499738255161,0.346698382,0.360370846,0.201092050494084,0.297378051,0.4871774,0.249672062530545,0.351083309,0.515286858,0.187872086768037,0.32272192,0.457115487,0.542463016657879,0.314830853,0.635595066
"61","SW3407",2,2112100,2,10,0.218109315955108,0.394220206,0.482633095,0.284400968765296,0.508391163,0.61343335,0.295590563323378,0.46704793,0.586040081,0.256650995638253,0.441170174,0.532264646,0.27781385352028,0.470040607,0.481323942,0.269350436277977,0.469082783,0.480159056,-0.0200220761607096,0.380591559,0.388100215,-0.0555103115778962,0.396640417,0.40649067,0.0943624582478953,0.405475636,0.349690653,0.226070807709196,0.402348347,0.523992412,0.245329502658852,0.392506239,0.485104019,0.239452267684,0.395646293,0.519983241,-0.173168925479555,0.517039242,0.573284828,0.0328304164381174,0.37544643,0.32288031,0.211077599406404,0.372244306,0.424266079,0.259134984702055,0.424158637,0.483753673,0.212442134164004,0.391616573,0.446799205,-0.0467518537105389,0.448595082,0.507131234,0.00549324377225631,0.327706756,0.337597256,0.226735580136654,0.328545567,0.517062778,0.266097237778269,0.37732042,0.527686373,0.185864826618449,0.333734558,0.459409117,0.543174975786724,0.312138582,0.635921519
"62","N-R-GEE",2,2112110,2,11,0.193137215817517,0.334273069,0.489962306,0.267647911649427,0.472585161,0.601324018,0.28519990261801,0.414075216,0.583190108,0.239297689866649,0.412622042,0.526173991,0.257529641960739,0.440296509,0.480204687,0.24390167823334,0.451975848,0.474509959,-0.01582997746513,0.359064282,0.360799169,-0.0537629713023851,0.395265831,0.43118965,0.0577050200437228,0.44225978,0.337992363,0.181399164745322,0.302005098,0.503213582,0.217766836829172,0.336028294,0.469061257,0.200767450291631,0.338764395,0.495209605,-0.168199024283019,0.471797581,0.569987965,-0.00334953534620465,0.393397676,0.328596078,0.196624814791702,0.361427153,0.438823438,0.238308183109879,0.430119534,0.462468806,0.206020611962483,0.366452496,0.456160702,-0.0553303325814006,0.450531485,0.511770277,-0.0225454709328503,0.359691409,0.372251672,0.191419900219633,0.281485607,0.470403677,0.246083963383282,0.336258619,0.511185008,0.178005203308913,0.326919228,0.467685866,0.535316127541157,0.320328008,0.631941143
"63","ALGONQUIN",2,2112120,2,12,0.182767404358362,0.375532929,0.458547722,0.269709724615835,0.478101699,0.61552025,0.295870236039325,0.425483033,0.597228639,0.238169725625923,0.420895049,0.537584254,0.250881370264798,0.452023468,0.475157478,0.245162006383516,0.448418197,0.476690489,-0.00998044185884143,0.35675263,0.324804082,-0.0514249612478746,0.395367211,0.432067996,0.0311301139963618,0.459114194,0.323351266,0.153218401026951,0.255389267,0.466998651,0.207994033575093,0.331898798,0.470413547,0.190824826018278,0.336669951,0.495090619,-0.0593374779967212,0.366793822,0.425069973,0.16547995231121,0.362989688,0.419208569,0.187564992584343,0.324412711,0.435471746,0.212929366979777,0.415630837,0.446480046,0.185198799241384,0.341370313,0.454604881,-0.0527987332708905,0.445330655,0.533496935,-0.0342434111943232,0.362227279,0.413529082,0.133083484186103,0.307931903,0.396975864,0.20625965270364,0.304064206,0.450138015,0.153131979902346,0.314865595,0.463208305,0.510836942846756,0.295503555,0.600272873
"64","BORDER",1,2112121,2,13,0.194451306265751,0.396796053,0.477413462,0.284659691118612,0.478826981,0.609106127,0.301439553919218,0.44215463,0.590571858,0.256024115851045,0.439944834,0.538286862,0.264482296663902,0.456434416,0.474985262,0.274180456764824,0.474360408,0.481805673,-0.00784726492723339,0.375178305,0.329223849,-0.0214337562378222,0.410686757,0.388744937,0.114727341840718,0.419193021,0.386698191,0.218884898877819,0.357319372,0.506393224,0.255020783680884,0.396789973,0.489467787,0.241805547308736,0.409688405,0.510771385,0.255715005616627,0.397963542,0.531074339,0.330102026083855,0.475539552,0.570295091,0.154098789161042,0.269363432,0.388495039,0.215402825811139,0.388347955,0.429779883,0.190550191266924,0.321927127,0.463807674,-0.05467718013895,0.492607745,0.50613576,0.00265419052564661,0.382188326,0.352588118,0.197258611688521,0.299202665,0.488217552,0.261379398673401,0.369522768,0.521342424,0.182435868908284,0.335221705,0.45932354,0.535975486232299,0.310327953,0.632119947
"65","BORDER",1,2112122,2,14,0.184606645066975,0.387853127,0.477156805,0.283957111664801,0.477131471,0.610919788,0.302638460290538,0.451294655,0.5868714,0.261139133071451,0.441328027,0.536312886,0.267956431429729,0.458405461,0.469419764,0.275813944685006,0.482099496,0.484284064,0.00526865854641635,0.363213279,0.31963541,-0.00843218584096236,0.425995889,0.363421932,0.118390064339734,0.415358032,0.383191962,0.223460900395169,0.362935841,0.493171046,0.256661577871233,0.408821344,0.486066356,0.238769311637264,0.415286935,0.499180732,0.298012284586883,0.444053443,0.594092078,0.329685552896304,0.502741176,0.592106754,0.158766171914551,0.294371098,0.403804855,0.216145718330415,0.376788298,0.421086121,0.189441236158388,0.323679258,0.459079372,-0.0598340886197701,0.555256204,0.486880696,-0.0307895531779411,0.426639127,0.39117713,0.187678705349578,0.284886194,0.470825351,0.25657444914982,0.354085461,0.517460733,0.177291412397872,0.310083307,0.455711988,0.527259965066609,0.299107772,0.624702911
"66","BORDER",1,2112123,2,15,0.176399926145535,0.375758906,0.479098149,0.279100086764517,0.462685669,0.604399422,0.299898799882091,0.449110756,0.582611855,0.255410703539019,0.431119525,0.529485088,0.260784959830939,0.446337985,0.466635885,0.265939011070784,0.464593878,0.471894688,0.0101444704731337,0.367081673,0.306356064,-0.00297628372740265,0.418829538,0.367205408,0.130798397168044,0.410092264,0.398453331,0.228845960646113,0.362147674,0.491131712,0.255587844700032,0.411767926,0.4825734,0.237860905299878,0.40635406,0.4930678,0.291975347296716,0.440782628,0.578148237,0.330329360626586,0.491681481,0.598663762,0.17095031969846,0.316102806,0.430349918,0.227258913940675,0.388371241,0.430755138,0.19406902766305,0.342137696,0.46324691,0.00506312819153449,0.507839135,0.44639114,-0.0256731082462501,0.435111715,0.36352421,0.182323133329477,0.275320971,0.458630924,0.253730968791442,0.360344466,0.517443981,0.178667994956006,0.31667566,0.461614015,0.531092792387352,0.300279483,0.627559225
"67","SW5606",2,2112130,2,16,0.191151036223915,0.40488226,0.490722778,0.2934506215444,0.498962668,0.609335711,0.31365806032474,0.465428112,0.582203612,0.258269707544606,0.429687627,0.525823004,0.270263045008112,0.441346246,0.466147093,0.275930870752446,0.479786497,0.478570985,0.00447969484047505,0.384182016,0.333692012,-0.0144712519359683,0.41428126,0.381415943,0.125929500361089,0.404973744,0.388805276,0.23879326305127,0.374825189,0.486619833,0.257884773615467,0.413872733,0.471460035,0.242092482846982,0.394001652,0.482151117,0.292535684576157,0.463227637,0.567090106,0.301979107915498,0.432565287,0.580991285,0.170821562612169,0.309581365,0.418588547,0.235754973274283,0.395719833,0.415840906,0.209285622306326,0.404065898,0.474351826,-0.0477727768715907,0.522867393,0.494771706,-0.0209890093112857,0.407995503,0.371492864,0.193913782498434,0.29699382,0.480460438,0.261837229267276,0.375850942,0.519963458,0.184293943680684,0.328801288,0.467189638,0.530628041155034,0.293223493,0.623259969
"68","ONEIDA_VR",2,2112140,2,17,0.146353480060706,0.296569063,0.479147645,0.243085334363387,0.395189681,0.589404769,0.266774268608933,0.376854687,0.569073179,0.214677992963475,0.385759748,0.514317933,0.232123848920296,0.406835703,0.461404461,0.236549814613544,0.417869014,0.470634522,-0.0216438508342917,0.387425741,0.392205871,-0.0598810694225472,0.44212587,0.482181056,0.0259607980017435,0.485260065,0.361563627,0.156340261673818,0.2298884,0.444479125,0.207736936865447,0.32429084,0.447634984,0.187332077211894,0.32133939,0.456003136,0.246073533653445,0.441005645,0.550761385,0.268978700650741,0.455524473,0.578647785,0.0894479846959716,0.298619235,0.339284227,0.176326510538059,0.286018941,0.366454942,0.161766288542532,0.329613448,0.475420355,-0.0493081456304816,0.543553191,0.484514323,-0.062284505469775,0.446591468,0.430100595,0.115651940651307,0.303561768,0.383912126,0.201005687827778,0.28487395,0.469185531,0.170509008285248,0.314686342,0.470556566,0.524354916191774,0.309309661,0.631095069
"69","LANDER",2,2112150,2,18,0.154601852904993,0.309151486,0.487113666,0.251053041454579,0.417436604,0.596485858,0.274863426505015,0.399442732,0.571883216,0.213555759565453,0.377126582,0.516314385,0.232232578908065,0.403985218,0.464019999,0.224692369025719,0.413321406,0.467348577,-0.00944169475272326,0.378386959,0.365376068,-0.0505056988496796,0.419192441,0.43368074,0.0498383436461071,0.437333911,0.34077136,0.172327993992751,0.241884754,0.466427015,0.213802044648516,0.337447642,0.456180517,0.191542179840839,0.346020411,0.459905245,0.24009015013971,0.429809167,0.536757939,0.232858194975842,0.430890922,0.518099782,0.099512020534623,0.292732776,0.343946326,0.175649366523328,0.306003917,0.379360057,0.160616101463268,0.346090338,0.492128403,-0.0609143182956548,0.538926845,0.518436956,-0.0531040844619824,0.433655181,0.418238902,0.136161723680016,0.283787446,0.400449921,0.202374986463223,0.297277906,0.477441266,0.15445837151613,0.278334492,0.480962599,0.510472561771053,0.292618281,0.620024181
"70","WL_358LH",2,2112160,2,19,0.178869049316596,0.36383225,0.479152326,0.270753380880155,0.458620611,0.602837936,0.28737841447953,0.435641508,0.573473304,0.23496156707689,0.402929933,0.515565899,0.254519750106359,0.430982827,0.458864049,0.234677936705412,0.426433783,0.452059243,-0.00935035329368295,0.375896887,0.366103226,-0.0491568283190571,0.397492607,0.43374367,0.0727755702879657,0.422874349,0.35448154,0.199117708973066,0.29607191,0.469117573,0.233512409924742,0.380621586,0.4557156,0.216927974863718,0.371196461,0.455786708,0.26231852761481,0.447416982,0.511426872,0.222011100757126,0.390169792,0.450331083,0.128619124261799,0.282863276,0.360466098,0.212291030872578,0.341859673,0.395941407,0.190143982227719,0.40156584,0.483342045,-0.0517611794025027,0.527070381,0.514326991,-0.0243006210579567,0.418907139,0.377703293,0.167606433155893,0.292509174,0.4306528,0.222321300501071,0.315768404,0.489372496,0.169480717916911,0.307387856,0.478957355,0.521267764486063,0.300629331,0.629999049
"71","SW4412Y",2,2112170,2,20,0.188641960377763,0.345349076,0.485276011,0.272103248173166,0.484908947,0.602462671,0.291235122016213,0.450315482,0.572205101,0.238324244310083,0.408026895,0.521897528,0.252596903645765,0.42718624,0.463597903,0.231009131212015,0.426790013,0.450093995,-0.0155100215097391,0.40463188,0.405466703,-0.056336560422803,0.391898482,0.43047976,0.0978054927891121,0.383545899,0.392083849,0.211562635981528,0.304961837,0.48932284,0.235413187545788,0.368037261,0.454603301,0.231849458201267,0.376874716,0.465933946,0.274083795999686,0.462246587,0.511500503,0.231847780123437,0.411737026,0.440470414,0.131780525449741,0.265845897,0.373386037,0.232056229197004,0.358922493,0.408431441,0.199251632349934,0.408429456,0.487433789,-0.0633560464851754,0.531989995,0.504883654,-0.0481200093444851,0.425878829,0.416698298,0.174120722619233,0.32261901,0.457273817,0.242838870695293,0.343141696,0.517837118,0.179933479650567,0.31365902,0.484678763,0.526519556749333,0.313987506,0.636627302
"72","GUARDSMAN_II",2,2112180,2,21,0.176060082698674,0.323158723,0.478289558,0.24559493083955,0.464150864,0.604394773,0.28164871798644,0.427280121,0.573462709,0.229374164901139,0.391715423,0.520802344,0.241851262901266,0.421182905,0.457935394,0.201417829211493,0.370341002,0.425779981,-0.0170018777808536,0.394850165,0.407900569,-0.0620249244985169,0.371179092,0.456878857,0.0730837451797528,0.387961899,0.378684277,0.185637111456964,0.255018896,0.472754139,0.214788586133628,0.337305266,0.442321818,0.205901195550768,0.356329814,0.448084105,0.245477739127266,0.431304739,0.489067656,0.225716557853539,0.389692665,0.418876253,0.0960964359160695,0.294795609,0.344180611,0.204683890517959,0.333688442,0.393333858,0.181176673963275,0.381932296,0.480750656,-0.062796691911461,0.536145415,0.523333304,-0.0609592650769057,0.419855868,0.431914444,0.144384067103303,0.30022474,0.405327607,0.213042369794971,0.297880153,0.488301194,0.17209484172306,0.312026769,0.474362483,0.514097291434767,0.299401972,0.623316086
"73","SW315_LH",2,2112190,2,22,0.184105908090941,0.376656731,0.459301752,0.247934554258922,0.478787347,0.607865785,0.301700391826557,0.454572595,0.577825187,0.240117000965306,0.420897194,0.523538706,0.25433892604884,0.448395635,0.463270293,0.211090643624561,0.386122696,0.428562334,-0.0142771917288207,0.381843133,0.3784842,-0.0673730171203814,0.343192758,0.456652119,0.0360608683344926,0.424115131,0.37614363,0.154703069334267,0.236148089,0.431017148,0.202737799109808,0.324320281,0.423115405,0.202918194300988,0.338184085,0.438152824,0.240297924844454,0.459293144,0.481049186,0.250192240135122,0.451715759,0.450685403,0.0617427729279542,0.318039651,0.32703722,0.187842357814967,0.312834137,0.36182071,0.16416931498115,0.359262325,0.472033559,-0.0595184321527335,0.509037061,0.500197474,-0.0671113943790666,0.392954265,0.437069143,0.111202474927322,0.312469271,0.369507782,0.170132416147095,0.302237374,0.399936136,0.14598417562529,0.306831856,0.494485343,0.486860309546069,0.264668081,0.588902438
"74","SEEDWAY_9558",2,2112200,2,23,0.158774756688804,0.313470542,0.462029215,0.216489132308714,0.435960589,0.600431042,0.269669970640063,0.366245775,0.570398559,0.222363079636093,0.385089944,0.52748411,0.238168748725775,0.4188004,0.476604669,0.182695143296258,0.332369713,0.421355559,-0.0149925371749622,0.391765104,0.401426596,-0.0679072335218801,0.362509646,0.468300285,0.0640945310812647,0.382651067,0.378904841,0.166606260630871,0.226531798,0.44997599,0.204657104196961,0.302601703,0.438966245,0.207378273543307,0.336409059,0.458222845,0.235169144940728,0.444452633,0.493069648,0.255088667127601,0.459633059,0.454378215,0.0750026158778084,0.324172136,0.33350005,0.180481003194,0.301142878,0.371620506,0.149931755405043,0.330153738,0.47539872,-0.0567950450462543,0.533426458,0.507305378,-0.0562035472700655,0.37973336,0.412013055,0.150733761570625,0.333238076,0.400867988,0.184635767157735,0.280789276,0.457217595,0.159455080385291,0.286547171,0.469501553,0.505349742667339,0.29649243,0.624180943
"75","LIGHTNING_BOLT",2,2112210,2,24,0.168262893204819,0.311464128,0.468790705,0.234730108489863,0.467050068,0.602373434,0.281032074742503,0.408100546,0.574380577,0.225457345148907,0.399415671,0.526558335,0.240869380404099,0.425134249,0.470932568,0.180661655364993,0.318020238,0.409369555,-0.00714062705718799,0.395895264,0.379749844,-0.043925526584912,0.363670363,0.427878978,0.107696638695331,0.345627232,0.388522854,0.202629588793757,0.28870274,0.482272465,0.217764117797734,0.336464033,0.446802944,0.220528980160561,0.362203668,0.452929206,0.246513456937213,0.45454961,0.485136346,0.249681462569228,0.443931155,0.449388962,0.103160178370372,0.26656901,0.349499216,0.208607802138844,0.354175667,0.398518402,0.171340546720246,0.362224555,0.484487675,-0.0620191328268094,0.551226869,0.497087864,-0.0386710978381242,0.384493973,0.369594485,0.18981747931579,0.395525672,0.469570259,0.212739079696595,0.304144883,0.499828178,0.170475868312624,0.289928525,0.483884782,0.503710754495578,0.308744994,0.629702251
"76","PERSIST_III",2,2112220,2,25,0.169528405561355,0.295116044,0.449926238,0.24609552362533,0.464713717,0.611759968,0.287743499219498,0.41154302,0.589380202,0.240038652912581,0.410469987,0.538282623,0.251926065495942,0.444035477,0.480074779,0.191309707513319,0.323232735,0.417399986,-0.0102067247305509,0.387758231,0.392314608,-0.0473865878440504,0.369318153,0.465023087,0.0706733091968929,0.377868221,0.387315315,0.176173278596306,0.256604271,0.459189454,0.210857530036387,0.32410616,0.446911241,0.219192111679688,0.340847565,0.452523476,0.241611244862727,0.449287009,0.490743993,0.26042596968373,0.454822387,0.462219222,0.0928293650484639,0.304741652,0.355385291,0.198936040581622,0.336541609,0.382327087,0.159330706621723,0.344006133,0.475389572,-0.0603403323515823,0.546601758,0.498728893,-0.0494139344489676,0.379464036,0.398681232,0.161959909793531,0.349946265,0.425542169,0.215135963547998,0.309546836,0.487466213,0.172799642784416,0.295165333,0.481107418,0.511991001250854,0.313676801,0.638243547
"77","EZRA",2,2112230,2,26,0.171382881334538,0.300202076,0.452247601,0.262344754177943,0.488642501,0.608381757,0.294306060146266,0.422548423,0.59049706,0.238195168419199,0.410829885,0.533280266,0.251162811172251,0.426474501,0.477284466,0.187328111943972,0.314394511,0.410548262,-0.00526558149199316,0.396589494,0.387301843,-0.0425512434229059,0.37835014,0.456374718,0.0747150737916276,0.376628103,0.377083146,0.179625041992617,0.25321373,0.460439435,0.215609485223419,0.332742568,0.44742453,0.223651366989536,0.342698892,0.463102301,0.249275372050453,0.45320839,0.497783897,0.267266878727687,0.466045316,0.464163689,0.101636656539846,0.300048859,0.343953447,0.205412997536438,0.348593718,0.394549377,0.158494082212544,0.350544367,0.487338759,-0.0495192940239714,0.544701724,0.497161856,-0.0544257510859574,0.365007174,0.407915368,0.140108363995991,0.32061375,0.385724195,0.201272725162711,0.293605512,0.468812763,0.168595352791169,0.291640274,0.480604391,0.510710564182403,0.306665398,0.630992055
"78","AMERISTAND_427_TQ",2,2112240,2,27,0.175853938688999,0.308487171,0.462050074,0.276411869972833,0.473234395,0.613117191,0.297373840214603,0.419903375,0.592691798,0.24886005752214,0.412707621,0.542414403,0.260902878255761,0.43605078,0.482792922,0.21469835725757,0.349777571,0.451679431,0.00978935289733859,0.396290238,0.377109991,-0.0170141698511961,0.364729347,0.415345387,0.137797459355626,0.323315508,0.430198862,0.231293353892443,0.336972419,0.506545433,0.239310972285604,0.368457133,0.46514266,0.244670941244832,0.367138667,0.47360758,0.268178914129173,0.45003737,0.497647208,0.261125263121189,0.462414388,0.448398765,0.147910435133456,0.278487555,0.40995336,0.244422762597366,0.404317474,0.433224987,0.18365065256406,0.379684306,0.494780051,-0.0532328624522686,0.531658267,0.481649335,-0.0295067612968348,0.362550446,0.352369973,0.180971018769302,0.358980049,0.465689056,0.236119485953264,0.332793172,0.521889324,0.175420116643993,0.292907612,0.481557058,0.511651113288912,0.305553575,0.629683845
