"","Germplasm","Rep","Plot","Row","Range","GNDVI_125","NDRE_125","NDVI_125","GNDVI_136","NDRE_136","NDVI_136","GNDVI_144","NDRE_144","NDVI_144","GNDVI_150","NDRE_150","NDVI_150","GNDVI_152","NDRE_152","NDVI_152","GNDVI_156","NDRE_156","NDVI_156","GNDVI_164","NDRE_164","NDVI_164","GNDVI_166","NDRE_166","NDVI_166","GNDVI_172","NDRE_172","NDVI_172","GNDVI_177","NDRE_177","NDVI_177","GNDVI_179","NDRE_179","NDVI_179","GNDVI_186","NDRE_186","NDVI_186","GNDVI_192","NDRE_192","NDVI_192","GNDVI_195","NDRE_195","NDVI_195","GNDVI_198","NDRE_198","NDVI_198","GNDVI_213","NDRE_213","NDVI_213","GNDVI_223","NDRE_223","NDVI_223","GNDVI_228","NDRE_228","NDVI_228","GNDVI_244","NDRE_244","NDVI_244","GNDVI_248","NDRE_248","NDVI_248","GNDVI_251","NDRE_251","NDVI_251","GNDVI_255","NDRE_255","NDVI_255","GNDVI_263","NDRE_263","NDVI_263","GNDVI_274","NDRE_274","NDVI_274","GNDVI_278","NDRE_278","NDVI_278","GNDVI_300","NDRE_300","NDVI_300","GNDVI_305","NDRE_305","NDVI_305"
"39","FSG_415BR",1,2121360,1,13,0.32005319798896,0.413828292259665,0.599840138075432,0.22234460091152,0.33420467195086,0.47125303438749,0.208640345585528,0.395816891233379,0.506649679336455,0.38949083503055,0.48126781179367,0.671408547592078,0.0306142332065038,0.491094426518849,0.39173630070875,0.0855061337768898,0.353641175533759,0.390742374987899,0.0983810364438222,0.267598277394481,0.373939742573947,0.120293301024481,0.257378331946616,0.408666327637349,0.17794685892655,0.247980843653251,0.49297084623323,0.203625183286933,0.390146996851838,0.573379936045215,0.165491876273722,0.288375739573997,0.493897601305009,0.228429081494109,0.370590694939169,0.579196322159837,0.260994641062012,0.375992825624583,0.51275356337894,0.232561069598125,0.371725974340353,0.470152505446623,0.254868639515578,0.404305867143237,0.484866091232873,0.0871997990469291,0.387214347018269,0.36267059012157,0.185084752213358,0.351266866213618,0.539659314260756,0.189643822343392,0.328141525822272,0.544851381570739,0.235826733573644,0.412761271584801,0.435988777165248,0.222900368105923,0.361276835107208,0.392280436005439,0.15061570199598,0.238672713024935,0.324244526375739,0.186486521419402,0.244689783484682,0.393860739969537,0.0250253689053639,0.360660195708881,0.252934422615475,0.198391083770485,0.231713910906185,0.413971688247369,0.203842728788304,0.369406270514028,0.520831668426711,0.170309854725672,0.202439964405167,0.430989597717021,0.0607069286275375,0.34829277849471,0.355387182955225
"40","NY1615",1,2121370,1,12,0.313816855140258,0.3805581491856,0.585130954738798,0.221490852556147,0.32053031658911,0.474394132230309,0.210821606172291,0.395447259195649,0.50165281741722,0.384211705464898,0.450678271308523,0.666615146058423,0.0223112126796695,0.495709261723166,0.406550787942389,0.0697658812760399,0.405219072244282,0.394275248560963,0.0943297865528489,0.260804985749758,0.372620087336245,0.117083491126158,0.253160955620769,0.412227137566369,0.184429573421539,0.257954466230937,0.496458061002179,0.203664819635091,0.398276691207456,0.575890533204432,0.174030458228825,0.304973262032086,0.492319223417735,0.234651988280295,0.377150381953062,0.579791419615197,0.27525132865301,0.358652362368531,0.517292084709253,0.237403202965744,0.355896111742154,0.459682575150985,0.236917591075209,0.40255411120463,0.445968806176419,0.0865456888728051,0.397821674124195,0.334130258163872,0.174645586747443,0.31891276191984,0.531031055463567,0.183949107120897,0.316409136341761,0.526648650649687,0.224937112112703,0.386875288836073,0.424563091229758,0.214701182953556,0.34564663123108,0.383958004962802,0.145621173902673,0.224865841073271,0.318068885448916,0.153067273921911,0.21958156714013,0.376090329937285,-0.0112285626165079,0.38889322155066,0.293400718966991,0.187542954950011,0.210899653979239,0.405011789440855,0.193561142762633,0.344478931795911,0.511494634243799,0.202950277086683,0.239593076736868,0.456596102638586,0.0660644979515217,0.345901773996594,0.385063918514314
"41","REBOUND_6XT",1,2121380,1,11,0.322917388212688,0.418998841534053,0.597180946642421,0.225807892726188,0.326120838802052,0.477223779978523,0.213367493204567,0.391100308736633,0.500045748226298,0.402877491871505,0.485674769907963,0.673177270908363,0.0339935082605822,0.490993816507749,0.402168793608555,0.0906029984239183,0.391804864643739,0.423030019142551,0.182215014984921,0.359715946160739,0.487549700980091,0.185561460656223,0.338644436446332,0.491349360968594,0.220069812064343,0.314853376906318,0.511268300653595,0.236105696671615,0.449110304914918,0.579996256946244,0.19617063561192,0.329408552937965,0.500242702595644,0.248073997543177,0.383045890268526,0.581555792575897,0.240634286549423,0.341903960720824,0.479202247547697,0.210142095789113,0.318674106764158,0.418269204906823,0.223309421075311,0.355824429319239,0.424285841033246,0.14624379678487,0.264181793929693,0.439899596202117,0.213574246527907,0.429261979529359,0.561263451103023,0.222567206282813,0.382431296105187,0.548864809081527,0.241530362763268,0.414780097133038,0.444345797286974,0.229690671653776,0.376884079231971,0.402607404172665,0.148226976456933,0.219987100103199,0.317865927072583,0.157052716415824,0.23349049354255,0.369973971889641,0.0320415372958451,0.356082101391931,0.308694505292856,0.205346954475693,0.237026769668196,0.444213674525898,0.219497815107574,0.38906417977186,0.545936914309635,0.208358370585642,0.251376945644127,0.466892498856449,0.0673869342155224,0.361912365436371,0.353753003652441
"42","NY0465",1,2121390,1,10,0.30931038360604,0.392154151222779,0.565029378754869,0.22294616634449,0.337169570290496,0.479879747726724,0.210837762796961,0.399157931957669,0.505763476708846,0.388880007089199,0.450109658213061,0.65588976397734,0.0217542997963154,0.496501434713304,0.405694559673909,0.0457220648248,0.464936867054514,0.419612398805676,0.0909620746891306,0.259123579562829,0.370792264504055,0.093681888229672,0.265540128188282,0.397613284082558,0.173008082899241,0.25296138630891,0.485440316477468,0.193938087043065,0.370620071817273,0.580736682338133,0.159636159770647,0.286010053285036,0.491057913571497,0.230619052197314,0.384285104165968,0.579673046091512,0.271038802031512,0.394510227188555,0.522035279303303,0.241111874635691,0.407039954316643,0.476591210505517,0.25719809103677,0.434673254569448,0.469380279933913,0.0787380774612129,0.394744564492464,0.32155795651594,0.18280582496542,0.363425666330231,0.544714106344568,0.204406181879346,0.34001258653241,0.552002862819136,0.247467325783391,0.436790342672696,0.465933007109478,0.233654622498163,0.388898972186021,0.426992455722574,0.158634148824916,0.26031604747162,0.368796869625043,0.161001509551819,0.259734031272293,0.402841884049588,-0.0219296926731647,0.381390835400905,0.314881291439043,0.185596203520368,0.182968876547495,0.38281097930321,0.195960686739917,0.364079639619069,0.508163631779738,0.212311626928244,0.237155518651669,0.460258861984568,0.0633729489301243,0.370535241123476,0.372967983854727
"43","WL_349HQ",1,2121400,1,9,0.32215839034472,0.404780178064492,0.591739052523366,0.223772561551214,0.337373556589641,0.483281629081653,0.210445697162491,0.395123550330879,0.496415518241298,0.397559787810881,0.477239577445328,0.660582080365779,0.00636951891770346,0.499973819942404,0.4180944998079,0.0294129916198167,0.467980351560914,0.422355751665215,0.157459543436937,0.324496479024315,0.466551002932686,0.163969696513818,0.314342024481025,0.474222209431718,0.21016036668263,0.300018845315904,0.512088126361656,0.226430254711085,0.418502268163903,0.589155449790536,0.191464485314044,0.308645758057523,0.503603710662534,0.244349879505966,0.383291407565421,0.570938175703626,0.245619355562846,0.347731905010191,0.482994949255555,0.216803447132913,0.33075743751125,0.41962439507828,0.233108994307474,0.380173644118281,0.434067708531376,0.145816393299307,0.27191279990257,0.434546827426623,0.210018741800209,0.404550901890419,0.565281561766795,0.221403733022923,0.371642528768727,0.56060004030981,0.23895089693183,0.427639557051322,0.445419445419445,0.211893384851011,0.365341355554337,0.384215960382289,0.143479095119737,0.226885740100801,0.317886429522672,0.155050164518043,0.222593887112367,0.367410326962643,0.0240787858421402,0.369481622505374,0.295790819089708,0.198570796523784,0.225244728358915,0.43204953447168,0.209602421052399,0.38138249826039,0.54389990943176,0.19599862347842,0.238551044831078,0.459853079259873,0.0627746929130662,0.376239141822987,0.360344906262378
"44","FSG_421LH",1,2121410,1,8,0.329364564019884,0.408137514264965,0.584414287600562,0.248115045207165,0.366401682376805,0.480421820519959,0.238861010656005,0.453977473985415,0.499747175844515,0.418818909966877,0.55054904473,0.663633417492558,0.0544911502323464,0.473286841694015,0.330415368210106,0.0554256023587285,0.476747375873426,0.40218659771601,0.0830272152249939,0.274207307377099,0.348041539760009,0.104050673018267,0.256292370509882,0.383423804865704,0.183122811342719,0.276394801341589,0.480660259717922,0.215573635958639,0.412412186113383,0.585234376936615,0.192264652775521,0.325607878135636,0.484819889580107,0.266256245938739,0.428566044326779,0.584337166652878,0.286068086233057,0.429238754325259,0.520561252023745,0.273753390493681,0.445932975746071,0.478565573944544,0.285943366820917,0.475492793831894,0.477790766545092,0.121521290803292,0.312116131476745,0.369250734110069,0.212263277512307,0.431528672924816,0.545951663159376,0.217416274007464,0.367542047656067,0.541927713816804,0.249399417797284,0.422982034746741,0.443357490416314,0.213843616041748,0.359430765755591,0.373078302927225,0.162691709544723,0.243511084276471,0.292958048036861,0.148399468645354,0.219904756396167,0.365279464784931,0.00410477482959309,0.371117329755064,0.291677976188201,0.176336807200464,0.16318347166098,0.350653998058842,0.185709466024626,0.368550984197658,0.475974089296077,0.192954505222163,0.209305131929315,0.422186032437666,0.0611015382452793,0.349895254121549,0.32571992976295
"45","SW3407",1,2121420,1,7,0.343540074870328,0.416318884456139,0.616870384517443,0.242573577084347,0.345702485850701,0.48938676872938,0.235864066507353,0.429986104945925,0.498552924509209,0.413471772371917,0.541865822562209,0.674350027006318,0.0280228641961074,0.474129343084555,0.363467486295137,0.0428402360309636,0.466846038303839,0.411104678214653,0.132483729442632,0.322601418942631,0.430153917769826,0.173444122340476,0.318136562757581,0.467314513806216,0.209930735430671,0.298787145969499,0.50625,0.234710509005002,0.433010279001468,0.588719011833808,0.207982112502163,0.323665697783345,0.499901184607067,0.260602166454522,0.408042144899926,0.587214317817445,0.268288437222336,0.361843010274806,0.505387130567284,0.247445408448474,0.352074425871217,0.45578408519585,0.26346531570317,0.398812629124048,0.453189855127571,0.153113878715834,0.268519303373523,0.420873949579832,0.219328573593603,0.409351938228944,0.541678820288446,0.226074315199407,0.370716278714215,0.541812865497076,0.255939125387437,0.422108574069358,0.449466655349008,0.212396684674701,0.359032308170239,0.376586627195146,0.163262870346405,0.24260627159796,0.321696234728877,0.157059005748907,0.217767036017947,0.356995116630723,0.0301058043722243,0.374212143311558,0.281429184704744,0.197761933561036,0.203383084577114,0.402337151452042,0.196706838273393,0.394587983179686,0.521961307570093,0.18671015202643,0.212297444507924,0.439679107644432,0.0610620986183062,0.372004475604124,0.326764124832606
"46","SW5606",1,2121430,1,6,0.348383217838935,0.416765578285186,0.615699714229126,0.250166805932976,0.363083081440825,0.480813662517069,0.243765294218122,0.450554494593294,0.502103058302502,0.415629565029357,0.570362889550439,0.67541671377071,0.0287454760678841,0.482537951900619,0.335516323590457,0.0498344793894056,0.475282913165266,0.405700249330501,0.147889093265545,0.320753544306125,0.415252805717473,0.184783935839119,0.329108473371975,0.45524564554042,0.214385058501711,0.305456644880174,0.505247930283224,0.232545443996505,0.434147509223954,0.59685336689742,0.210413810224137,0.326569164357967,0.500619805424908,0.25868412274926,0.398151241338136,0.58784175090951,0.281812084830755,0.390763395437046,0.530838332288775,0.247974642129245,0.364811421495914,0.460141522173608,0.268141096738968,0.419851512412066,0.468773444725002,0.162372327300591,0.253454146876142,0.435586895627816,0.229932857375061,0.419281961971735,0.570802630797749,0.230662994630817,0.379491849603277,0.555928380162638,0.246307876453593,0.423272929155282,0.450060908884438,0.209407433381726,0.360631927054548,0.397575914718051,0.158904072088514,0.230671654626763,0.31015694874441,0.140678383068182,0.21558650008676,0.359951414193996,0.0230705535251026,0.373207711628227,0.273349924879291,0.182982628737269,0.205024409216491,0.387017113274859,0.195339927374329,0.396676013928133,0.517811527813454,0.178816493294533,0.210339293270164,0.429266455653183,0.0528767907990229,0.394660791675717,0.315410838676862
"47","EZRA",1,2121440,1,5,0.341437108506954,0.398516561506758,0.619553023229494,0.252537547953747,0.359138871006679,0.50963485086237,0.221822927329037,0.385046549033239,0.495285802885631,0.398359428017565,0.539986509309606,0.664955099686934,0.0256509354915581,0.488239098819463,0.353890307607303,0.0396043253272544,0.484049602003566,0.423408997935852,0.0920418522209367,0.272541301408933,0.375136063405004,0.125988281866425,0.277794211147265,0.418853818621258,0.16682245446833,0.240824733402133,0.483417505159959,0.200859723310021,0.34056319873082,0.583290944696463,0.170283928911509,0.282093858564447,0.496104165167346,0.243803371813588,0.358755504076924,0.593658016418007,0.276981973861876,0.392648381532861,0.54350285176132,0.260891664510128,0.391502852465419,0.485546954530912,0.281359334181809,0.408510336261201,0.484730217879007,0.0925855978802436,0.421525216147065,0.351870202626505,0.187948703462163,0.331077082503672,0.527303247134189,0.205536899762164,0.358856161162458,0.542361291065619,0.26283550311596,0.434018586959763,0.477829854300443,0.239008157482285,0.389158256969416,0.434478052907742,0.172110048785156,0.242383470932233,0.3524935500516,0.154980173276499,0.265019211224313,0.408476735827074,-0.0117161321678196,0.413447944980293,0.29682364919712,0.178435596457205,0.18717955539729,0.367931765824654,0.161771875216412,0.349136389150517,0.510105269667304,0.184873191341743,0.21140135560397,0.447373517308158,0.0596924225215626,0.392767900692615,0.373374914642474
"48","SW5210",1,2121450,1,4,0.370663115347325,0.443795990440564,0.629189874840248,0.274706523075647,0.385956744090469,0.51945969056994,0.247531490174878,0.441640778252048,0.514388486180217,0.423733440778425,0.569747396716534,0.675831229352728,0.0154280247498204,0.492965787780547,0.371029864637795,0.0274179013078298,0.487657586111368,0.431639855942377,0.179920087675403,0.299448705246291,0.456784582828765,0.206659740980875,0.331161335221604,0.485247154210406,0.217290690519383,0.307005119825708,0.518703376906318,0.240505996625164,0.414668768195577,0.592456668016272,0.213915901710454,0.331927281317785,0.51342160084187,0.266006976591687,0.37588116783947,0.588958876970791,0.295531425346318,0.387516798408516,0.536551749679904,0.261938986273777,0.361738736605047,0.461837627613029,0.275537237853818,0.395014911104877,0.462377775699575,0.145638398150548,0.28623473631877,0.402709932457832,0.23398866503064,0.414636066381246,0.55581297675513,0.242406251951333,0.387661743111341,0.557119411641309,0.281980156344771,0.45776364599894,0.488079064549653,0.253510139698894,0.413878559195398,0.44704563184745,0.211276206337228,0.297197282421741,0.371453818369453,0.168079041862204,0.270167929512021,0.409364817706827,0.0345424591542933,0.373696537820951,0.2772637202018,0.214290056995955,0.215221821623206,0.405616586412434,0.2157691999037,0.414480406427491,0.541485548610517,0.214335983739216,0.242431249808218,0.464429715548191,0.0998484560803921,0.313864809712561,0.3861401060363
"49","PERSIST_III",1,2121460,1,3,0.362478715409091,0.436465495289025,0.632290458270851,0.247656632748,0.343886552254438,0.529089276007901,0.228659893314981,0.394498797085744,0.517277580131809,0.416135506973238,0.551484091394405,0.680997349612491,0.0331059043999719,0.481004384876313,0.362595258450309,0.0255722050740476,0.48467015791824,0.420160197858408,0.157671197853321,0.273053958652161,0.437647082942901,0.186426913746392,0.288557469112146,0.468884831546629,0.183978367276493,0.254773311546841,0.517155773420479,0.21194820358809,0.353382445489209,0.597276373104308,0.177421784090617,0.274607441666265,0.515216606981313,0.238994015183976,0.355338659582889,0.596199177584137,0.269800469760003,0.347953105496832,0.544481311192218,0.24304077137974,0.353401734769593,0.464108862335713,0.267051395297454,0.370571251124884,0.477346413678594,0.108927056739701,0.394726914334757,0.367741372643333,0.215491948725709,0.374173882195273,0.547306713616874,0.225595108305272,0.387378645415281,0.56023439590261,0.263807647974985,0.450830433183374,0.490502598345736,0.219353561632215,0.36782931830966,0.412529177019803,0.207484270745172,0.304575448873587,0.387447383408485,0.16018198462285,0.273950571378994,0.41891871792965,0.0480377806839636,0.353670592822818,0.26671916833283,0.21576129208978,0.221822376009227,0.417526622139964,0.221821334726948,0.408096797671033,0.549719582156006,0.234634856715061,0.270085868893637,0.4926051592368,0.116156029616571,0.298837717977314,0.420593376519628
"50","ALGONQUIN",1,2121470,1,2,0.355977222697255,0.411489663205349,0.618660696601873,0.244327572709749,0.351505290898849,0.540936821034844,0.224689565645319,0.384443378038205,0.527013697707507,0.404264043773855,0.567664769943852,0.673485824823203,0.0473689500046736,0.480451996994393,0.337151768400557,0.033823664663143,0.48261261427648,0.416003078154339,0.135563822243458,0.275164175079222,0.389720807360143,0.160277085291433,0.273602947259817,0.427696942266606,0.155296054773587,0.235822045923633,0.508317315961472,0.186203225828859,0.266293512999914,0.59052011994225,0.143791188389382,0.255766202063155,0.502524695732822,0.215786319206629,0.335266080177969,0.586558101909306,0.261069090716349,0.342880649291557,0.54246055680772,0.23377585113942,0.364738292011019,0.468678143009694,0.249626354708713,0.337914211789644,0.467090620031797,0.0673932742395173,0.430320976875599,0.297219008815647,0.174704207011508,0.267470594832079,0.494929491365908,0.177389044232645,0.350014684287812,0.515561643159466,0.230390565808194,0.389535601300307,0.462910733498969,0.186870089514755,0.322644043637958,0.392198892604572,0.178519095515126,0.247291342831083,0.331277485879698,0.125415780414244,0.253751903908073,0.367785875412112,0.0461096386862167,0.350498064956794,0.238800260469431,0.191329849528597,0.165060878915954,0.332364034819065,0.180348164442638,0.331168003348841,0.460688462672794,0.203913201002837,0.223711408682714,0.413019240709341,0.0793138491902919,0.365958808896693,0.350292898253829
"51","ONEIDA_ULTRA",1,2121480,1,1,0.390715966985119,0.41816425223288,0.638702147525677,0.243532393354205,0.340709723713691,0.538408055920137,0.214178416216479,0.32446184069735,0.517162570624357,0.406975241400956,0.554389720013566,0.668465915514188,0.0459646951735822,0.466345935982201,0.35440286340723,0.016080226056816,0.482406534950619,0.418082165487604,0.12390332236593,0.302967526884055,0.401410259657095,0.151377920936119,0.296461029357122,0.424696488617989,0.154949486708302,0.247347930283224,0.489002287581699,0.204688534003732,0.275226495884697,0.576059428176557,0.149148452100719,0.267981992687875,0.500722968958263,0.232043631530256,0.340684094369873,0.58236747544268,0.265126625285397,0.3319661809678,0.52717479868364,0.244993781224743,0.376548288312994,0.465583436171671,0.25194884052663,0.326344159285336,0.452309788780377,0.0911448172434306,0.444608388810069,0.347367068039337,0.219156117670733,0.335907398733857,0.550175804312978,0.19212489907418,0.365166565892142,0.536185732246888,0.247265479930256,0.423896470955294,0.492710892710893,0.184141351856999,0.317120301316211,0.398514343679706,0.180012525722466,0.238969464177897,0.365206890793006,0.11767372838694,0.24018244465928,0.372886641382217,0.0230671358110019,0.363031818303457,0.259959578814303,0.178849949043865,0.168852900941498,0.344793326359271,0.171266975641427,0.325328462292243,0.475387923243048,0.174028243234676,0.20339304673356,0.416253091533953,0.0519290718892341,0.422901147923097,0.355611814962122
"52","SW5606",2,2122010,2,51,0.308307695553224,0.382073182808477,0.595864339001594,0.178979579390403,0.289301929355524,0.525276728428374,0.21024641341739,0.372896433512578,0.50818211712909,0.384593991261691,0.520866846738696,0.645241596638656,0.0884695196648846,0.45298503656708,0.369453199463705,0.121338778475134,0.401217503723898,0.405038394399008,0.169854697032003,0.315110148863039,0.37753391312857,0.174486825664408,0.289946807216309,0.440587894626702,0.228746636504095,0.367109259259259,0.568152178649237,0.215769495900248,0.354914917508854,0.555315136333535,0.193888814058529,0.35409166076069,0.50823207267573,-0.0793977548121117,0.350858975132989,0.294448581120212,0.0777261260276682,0.26704072886575,0.404997195856216,0.303670902248168,0.408799425647646,0.483295988016395,0.189728529428116,0.350234940823176,0.498641330406036,0.204980202290428,0.350382577273334,0.461001370245068,0.240661575348548,0.332126561513918,0.500254415997643,0.180000522013656,0.246711391360264,0.405051682934554,0.114598541284924,0.202448743625214,0.295088059793942,0.162007377256311,0.249586538930006,0.29983833605726,0.186030250872278,0.234396156366019,0.247830033957239,0.131451528279542,0.171762392272543,0.313418454894249,0.192762796342376,0.196495896077285,0.335604412688582,0.227760239687972,0.169250422467209,0.293803680158794,0.0657645998263736,0.227809292081704,0.30802925003092,0.140209740358714,0.141249655812066,0.269106294895391,0.030582356622763,0.278837226066897,0.339814254133026
"53","WL_349HQ",2,2122020,2,50,0.279387163770193,0.342702586084939,0.569592870818361,0.171781909394384,0.289522040520924,0.517689562703682,0.187960584050371,0.319589068774783,0.498225022941766,0.376254563669908,0.489029907927297,0.658588888470186,0.103610866073281,0.437468082429781,0.369878767066621,0.135927173708648,0.401306984332194,0.402135007849294,0.212637184881769,0.333888681864283,0.425066780510101,0.179329838723682,0.294274144545975,0.464762468191716,0.222876635536785,0.357003461472308,0.559238476092191,0.211364459699125,0.330835276842014,0.539143869001345,0.188767210685836,0.341633398103986,0.507920540861717,-0.135806196079561,0.414958679205391,0.325957640440142,0.0429116592362862,0.303958604488746,0.387552776102346,0.284250115635134,0.386904931857728,0.472336534064929,0.151712350337546,0.334687146085477,0.469726575751408,0.194866893885761,0.333777632265027,0.454208350006669,0.200785440431103,0.283016577720019,0.470877614250814,0.14411338152278,0.278452103308284,0.300265797949136,0.122326776711488,0.236623330740978,0.302066772655008,0.162441790268323,0.296483654039435,0.319829413592091,0.164961858128712,0.264235276989153,0.290003382877501,0.138385956488828,0.226220470489081,0.328035001611264,0.193254226002287,0.240905551796334,0.353883530405728,0.205650870044434,0.163402957850964,0.29247578795489,0.0494139759480067,0.210007991551788,0.289182507063961,0.148339002552564,0.168619368049521,0.283123268982181,0.0449011333176537,0.277552070879551,0.33577654104432
"54","VERNAL",2,2122030,2,49,0.253031419725494,0.319618571334258,0.538447618104481,0.164324686096943,0.276386516222011,0.504435305283138,0.174415507994954,0.3243112208387,0.497846766443804,0.357213438503028,0.434455037620429,0.632334225169889,0.0953198418464022,0.444912992211214,0.381142593283496,0.117725207544485,0.403401191022674,0.39150757738993,0.114369934212714,0.399224880324121,0.345470582105928,0.0374193359955986,0.334794601881457,0.377264051314246,0.136530623105855,0.264432244008715,0.510041830065359,0.169662342210775,0.218821546317642,0.506013732926799,0.145991698337474,0.295946093743164,0.48651446745588,-0.152787296667254,0.38082684322446,0.359753498845085,-0.0146903847660841,0.386025922590363,0.341752118521327,0.271320619675482,0.37141438405055,0.470170712581751,0.108156236620658,0.267737653620007,0.428036944507533,0.198725128801491,0.368976883682766,0.448597553499514,0.184494159432525,0.30809492611196,0.436195504626834,0.16052878194716,0.311399038323112,0.340961964815295,0.127621702167876,0.270701411877882,0.318752888360732,0.152126288298165,0.296541277455188,0.32077166790623,0.128550215307745,0.248559511523908,0.307056673546612,0.117393791025911,0.221204715907995,0.301398769930785,0.167109845812205,0.231150818681928,0.325515554892913,0.18415482824181,0.150104451488535,0.278988178296137,0.0264707811723945,0.231942303850215,0.304951907982989,0.1103515484744,0.181738132498696,0.273127742489797,0.00882548964031564,0.282432645382601,0.365347044890504
"55","REGEN",2,2122040,2,48,0.27177327664086,0.351204859047996,0.53729074121231,0.192667940696405,0.298340683948366,0.497729393982627,0.199212077260558,0.346501485952904,0.484254203184065,0.369713433324775,0.44715077062215,0.635211214530655,0.108531120614012,0.447262233110105,0.372422726222175,0.130364913785761,0.392770154215532,0.39397863760889,0.17955123814347,0.379091640346402,0.373610151361116,0.0931880979954464,0.290973320141304,0.399968622788113,0.177658442970129,0.295401960784314,0.520467320261438,0.196231307498313,0.26709551077068,0.515239086785157,0.176067264888895,0.305453046629517,0.501641962818433,-0.13414973145802,0.387227286854986,0.373650046174246,0.0406516590430286,0.353843793318731,0.361771583970879,0.273229508818636,0.380981199063988,0.479216620588023,0.150356365701338,0.296534051469936,0.454624831034357,0.211596895048843,0.379622879454812,0.455397674221204,0.203065016626872,0.294251227406308,0.457208740096441,0.193635196548389,0.331134208069193,0.368975379625534,0.135863068204038,0.243063843063843,0.2884906296671,0.15546733688117,0.276582717531973,0.302729086066627,0.139184552832966,0.259149896800826,0.304229446164431,0.142779009535769,0.218897895441362,0.300436280706973,0.188680009866181,0.216535603648101,0.331999765526539,0.197825202957554,0.146376057621732,0.270856555977663,0.0347742433827291,0.208093348935887,0.29854451484621,0.144702279491415,0.17262962962963,0.292223311546841,0.0462379141544158,0.281105501902253,0.344999878060677
"56","GUARDSMAN_II",2,2122050,2,47,0.26738530847728,0.342789119014609,0.542340538909166,0.175160321095848,0.280990725285207,0.476366420261298,0.188313982759369,0.335530440886817,0.476589601777451,0.365357662278377,0.432989913454171,0.622765698207534,0.0944605305365484,0.454070037178183,0.37536165962229,0.126195315490712,0.293010939046745,0.398956371846397,0.20037921301373,0.372365662422174,0.377273127591648,0.0941524367614106,0.275843565522511,0.400383007509283,0.175359670240294,0.308674213106295,0.515769801341589,0.189360720744071,0.276652969557867,0.490848110169178,0.179603185439612,0.303202113265898,0.488909864055151,-0.130608978087585,0.37404925401947,0.352569335282167,0.0300143633594782,0.341745764684719,0.365248722262785,0.262777547237906,0.362992342658283,0.465435202254374,0.145987420352804,0.288587074469427,0.44007722007722,0.191600827846435,0.387781269029351,0.448279137742053,0.192764989486797,0.276856939927479,0.436974098824233,0.187049980101853,0.326401005825727,0.365346520399643,0.134761513424232,0.2356240120946,0.281115951704187,0.134047782367224,0.244138003188748,0.284427219443629,0.143765733070855,0.262611799105607,0.306477898176815,0.13174684147708,0.204950160988683,0.304825322459367,0.183823070111298,0.229913716315148,0.348883511291044,0.189895375010439,0.136368363381451,0.266750923903057,0.0334527307366313,0.234934854582299,0.311429702885521,0.113481234265231,0.185393164167388,0.286209723888306,0.0186300646210484,0.358166851933314,0.33696748007547
"57","SEEDWAY_9558_SBR",2,2122060,2,46,0.254800680447526,0.328454715219421,0.511927986682889,0.177049755384337,0.289750947515988,0.447008868294761,0.195355818663926,0.345210264440684,0.481120652640618,0.35806048794605,0.447725063119418,0.619762595621208,0.0975870407485295,0.464051720913786,0.379355607915671,0.12703100618195,0.257377535629636,0.376484501492905,0.16309736322586,0.41932539157371,0.365447967333758,0.0740664059316199,0.318308894565282,0.372696191360192,0.171556362807976,0.267983660130719,0.489679956427015,0.190957224699771,0.283377632991523,0.501048630906107,0.17236857438952,0.284186365014252,0.492117389720876,-0.140565373253577,0.385105283988382,0.375141485491448,0.0227392913802221,0.360869107245369,0.336642913947744,0.277261754806118,0.387073761656187,0.482104248262563,0.136435871794114,0.28301993142213,0.432986268768886,0.201500200262756,0.387969309462916,0.441872609913531,0.183609310015241,0.277080790822553,0.444724001521658,0.174233585437603,0.323549402139711,0.380866496378287,0.111068228142752,0.24789663613193,0.316194422076775,0.105089868992549,0.23186639914606,0.290594701851827,0.123336070795225,0.307787041438108,0.419419429706803,0.120292873990047,0.168495575221239,0.270030490072135,0.176239731163038,0.210413170272333,0.326796366171087,0.193401895305081,0.145777742013358,0.257648802338993,0.0400803687992273,0.226124168735908,0.287434355110312,0.118801938916493,0.169816621567586,0.266587306981754,0.0300029002337514,0.400715512568015,0.299225652342421
