"","Germplasm","Rep","Row","Range","Plot","yld1","yld2","yld3","tot23","GNDVI_125","NDRE_125","NDVI_125","GNDVI_136","NDRE_136","NDVI_136","GNDVI_144","NDRE_144","NDVI_144","GNDVI_150","NDRE_150","NDVI_150","GNDVI_152","NDRE_152","NDVI_152","GNDVI_156","NDRE_156","NDVI_156","GNDVI_164","NDRE_164","NDVI_164","GNDVI_166","NDRE_166","NDVI_166","GNDVI_172","NDRE_172","NDVI_172","GNDVI_177","NDRE_177","NDVI_177","GNDVI_179","NDRE_179","NDVI_179","GNDVI_186","NDRE_186","NDVI_186","GNDVI_192","NDRE_192","NDVI_192","GNDVI_195","NDRE_195","NDVI_195","GNDVI_198","NDRE_198","NDVI_198","GNDVI_213","NDRE_213","NDVI_213","GNDVI_223","NDRE_223","NDVI_223","GNDVI_228","NDRE_228","NDVI_228","GNDVI_244","NDRE_244","NDVI_244","GNDVI_248","NDRE_248","NDVI_248","GNDVI_251","NDRE_251","NDVI_251","GNDVI_255","NDRE_255","NDVI_255","GNDVI_263","NDRE_263","NDVI_263","GNDVI_274","NDRE_274","NDVI_274","GNDVI_278","NDRE_278","NDVI_278","GNDVI_300","NDRE_300","NDVI_300","GNDVI_305","NDRE_305","NDVI_305"
"39","SW3407",2,2,34,215,1.84,1.64,0.73,4.21,0.282043318350905,0.380813621744994,0.52666263475087,0.202749665803579,0.352541760548269,0.464489200262868,0.17846043090485,0.356064067962952,0.477069404404097,0.362501120210786,0.480505457788497,0.599864340354976,0.128080412403209,0.43341032146567,0.395556635687561,0.156524106943505,0.248430466947091,0.39933110367893,0.176864253934754,0.319533105818747,0.411385514904652,0.184972098334691,0.295375683159836,0.468093187138345,0.197473116937242,0.361601198257081,0.513168409586057,0.194454211631712,0.427660262342823,0.503850244943792,0.226912553449018,0.361659042587462,0.491330455511887,0.264382521588392,0.42141097414118,0.562762564003567,0.201009046216663,0.323370150606251,0.45118170694319,0.230365927797492,0.336629146254815,0.430018822532192,0.252786705955391,0.464631608299428,0.43909147369355,0.185887363737955,0.384104348810231,0.44416763338332,0.239825448305764,0.470861781967469,0.512569293726238,0.213881006729535,0.434217749752862,0.453823193496684,0.261395682018081,0.434981199687082,0.440945911534147,0.226474838790933,0.399222145649815,0.413411391699703,0.23532103347173,0.302206149985655,0.407904371619799,0.0935874027809176,0.276244515505317,0.356427455938127,0.131571597402716,0.284115952223484,0.350448876502573,0.203604617462193,0.208784667633107,0.443375325833214,0.245792584388397,0.417575348916859,0.585586665525016,0.184138793488635,0.20420630823767,0.452400293679822,0.097539338674226,0.293655240977453,0.397792376018891
"40","PLUSS_III",2,2,33,216,1.86,1.72,0.77,4.35,0.27091637133086,0.353520263324185,0.544878288015543,0.182418670610131,0.318845454003102,0.464066787972796,0.14936658188738,0.318333459618283,0.463583798482897,0.35156007666439,0.425551745361822,0.606927685872555,0.136027400290212,0.429339797880889,0.398155949276422,0.159408304785436,0.268338350724905,0.397651983870471,0.183855805284382,0.318206387050792,0.443046083677336,0.180412122920682,0.292947947342627,0.479543660710339,0.190081333537466,0.33765479876161,0.512912689198486,0.177418651636026,0.394332111699305,0.492913782252989,0.21707187466832,0.331119140530905,0.495484575484576,0.261283939760361,0.393027577093102,0.552017244347847,0.203372941522943,0.368385659714506,0.456362760970551,0.246621031304631,0.333737207533999,0.42108497563043,0.263951379699064,0.494508868730322,0.470730072633187,0.169212115279175,0.389609904567888,0.464984054227752,0.235455620087867,0.432192749254014,0.510849731840701,0.22181804672244,0.43023828033416,0.462668591665741,0.263043299959708,0.418229535876595,0.451408933761875,0.231238873025501,0.408892056356559,0.429324050216545,0.225317154005255,0.277909381704199,0.379528880781402,0.0987082154134086,0.290698324560896,0.375223648948272,0.126146076062215,0.311062304950576,0.376262875332755,0.21716699984243,0.245517689976127,0.463545237520453,0.234629089221149,0.402475002616282,0.562568499015327,0.200699293630812,0.236582610309044,0.466510396669832,0.113075401135786,0.290946249146425,0.410857843137255
"41","NY1517",2,2,32,217,2.05,1.87,0.87,4.79,0.267502578252687,0.359354752001811,0.516266893962972,0.199867476717738,0.341052181521696,0.458553159262353,0.163025003983289,0.352989139694807,0.450072498585809,0.347627270545362,0.433177270908363,0.585394657863145,0.145603772925101,0.426314112774769,0.382986963501552,0.161001275198741,0.255239219433593,0.380075383553644,0.107428694980264,0.355879472138965,0.370924614922555,0.114763307057303,0.273989264109714,0.416009032553205,0.157950075179155,0.28412440087146,0.480474945533769,0.161642432465363,0.37183857613842,0.483133288713716,0.203677809657489,0.322695356589758,0.486801891662511,0.250707597678958,0.41081036360262,0.543200534860997,0.208690673086543,0.352338550098939,0.44747732876205,0.247124834489879,0.365624440293734,0.438051497240915,0.263261938407226,0.503202910123325,0.472087405097786,0.107855639028543,0.299000084882438,0.369829386299975,0.191509577154392,0.370111634957543,0.486666324096793,0.203119200580608,0.409822156958721,0.449622335473592,0.257322067908658,0.434738940621294,0.460248177895237,0.237932758874364,0.418432418785865,0.442428543160682,0.236914610583392,0.329712762297902,0.423623151014792,0.108914338888478,0.296641134329838,0.418466076696165,0.0629461422754041,0.282605000146546,0.301080999111804,0.187999104841305,0.226307794473884,0.38293501961322,0.224339690181477,0.393777649342124,0.552737225409329,0.194647259956324,0.213201404018397,0.448596102638586,0.106304757696336,0.312817714046862,0.424860654535808
"42","NY1614",2,2,31,218,2.01,2.14,0.86,5.01,0.26348220268364,0.323999566156429,0.518866064944496,0.171473005976845,0.290034635605268,0.446772316997935,0.169185796126368,0.327058402579581,0.465802456663215,0.335684776768184,0.400129630327467,0.596881335493839,0.124689727075766,0.423881034356457,0.383970393741209,0.147217660166863,0.280097885307969,0.397141872133469,0.117770835466081,0.342414035544718,0.394004165415474,0.130811600561725,0.279123711215022,0.439885973463427,0.152516467645986,0.27340871459695,0.476068409586057,0.160868673633063,0.358284623583947,0.473099824000397,0.202189416757214,0.324770545947017,0.487097578862285,0.237753307507272,0.380059843909434,0.531710377540608,0.17538575745728,0.254911967472995,0.402563818973735,0.231395370603394,0.349400629079773,0.440359581001292,0.22113274808651,0.424829327597494,0.42909068237788,0.0947948743924547,0.29254562431033,0.395177707446615,0.1689861122206,0.326204960429559,0.45095805577089,0.182969519996402,0.361294412501843,0.425755565384048,0.231770422230136,0.387410048194362,0.425613747182375,0.215342855097648,0.380200817620927,0.390254543199706,0.213649694379925,0.287853887168903,0.364051427588579,0.105521941736736,0.256109375903754,0.405373840785085,0.0437278826980428,0.303010817636992,0.330735265445621,0.173783858270105,0.247866658753402,0.404487230650532,0.191160736383193,0.352853174263398,0.526446328167366,0.18789758045572,0.234667034889073,0.449820000613704,0.115911542327879,0.29408978100813,0.43814278247992
"43","NY2003",2,2,30,219,1.29,1.39,0.63,3.31,0.221472664368002,0.299799868731103,0.429277626543575,0.160594956771638,0.236976577311114,0.371601771202058,0.187338880579204,0.353755103014442,0.445492819999046,0.332198108416697,0.416183190765095,0.580481591739835,0.149224903656821,0.394659788674368,0.373446815663333,0.16436990622371,0.264873824669221,0.4265576197034,0.084050881178593,0.336085036634741,0.350645970178464,0.0954177565423832,0.285821422140462,0.403408231498109,0.143165145817719,0.272198142414861,0.444618270553836,0.157562684972309,0.356597852062998,0.458306700066223,0.203757943947707,0.341710370895346,0.44596568090544,0.237684296041772,0.345178536690078,0.494716011618469,0.208943963734427,0.324897622297705,0.444793286985598,0.263419069964249,0.388594708915565,0.447971695565278,0.263375020013164,0.521315639377923,0.481066707225877,0.0668272740256443,0.288625989526245,0.337736207526489,0.17503323548238,0.361950185479597,0.437750320493791,0.189287863151142,0.351310068814604,0.382662462929371,0.238714365878566,0.355839567604273,0.407027348203819,0.222541831972388,0.379004300943205,0.400090522231396,0.189751320145245,0.259077657378741,0.321295149638803,0.107066214942499,0.275624798592003,0.392044817927171,0.0231192037543595,0.298804312782499,0.328584098876439,0.154959254182234,0.211417746305088,0.33800917357367,0.17546843013818,0.365155763906727,0.500314667351657,0.198283561797083,0.20737959341633,0.415213790459815,0.11016694107378,0.297759034986544,0.408840349865436
"44","ONEIDA_VR",2,2,29,220,1.63,2.07,0.99,4.69,0.224300608639172,0.327036117477294,0.46945623367192,0.141980255136791,0.279645546659156,0.416413353987286,0.155146920057758,0.28939324291331,0.470629404187609,0.316223205397832,0.33713783271156,0.575286832221678,0.133973562958325,0.418739256133771,0.377870508259563,0.155547124361172,0.268574999230461,0.410908609597685,0.13261212872744,0.28499435278164,0.393707747838557,0.149316378471517,0.26242617733759,0.44831031771127,0.161635490512399,0.271792265795207,0.483816775599129,0.159493578887861,0.35888201976826,0.489166944310764,0.186802362886478,0.307078102067209,0.479402278095089,0.204855174654148,0.332948734289017,0.50659743883869,0.185421122082177,0.301759203411532,0.432146069436949,0.260155689963201,0.34455496968866,0.426561376828756,0.23481855364261,0.487302181073807,0.466530544385216,0.130017785720402,0.279417921758075,0.393872785829308,0.208807560699499,0.388679037836958,0.504082750067617,0.193678371353033,0.377411369834277,0.448198521699429,0.267081571667714,0.449981073510485,0.468255115313939,0.240645252730454,0.422232532962147,0.451221936402446,0.237057861571683,0.345967738482159,0.438041956245263,0.121054906574016,0.310048778606821,0.426419014016619,0.0371435310194275,0.289288768084084,0.31084376039361,0.195286510954639,0.216062369411492,0.417156488419734,0.221959083463239,0.391223920426977,0.566353069612124,0.195154590521066,0.21991133235753,0.448627475133931,0.125525335439114,0.298330166460105,0.446407926126978
"45","WL_349HQ",2,2,28,221,1.37,1.96,0.83,4.16,0.227500291218684,0.31832069528148,0.460451503833857,0.148820264604997,0.286127020111628,0.404064998210237,0.160855427133523,0.30151224723466,0.464684754680461,0.331879413754696,0.394411428512318,0.597742330907567,0.121632952322074,0.426016517236338,0.394816235262384,0.150206833884204,0.275381679985261,0.415641431600511,0.192040682315247,0.349980673492104,0.459840250510685,0.197230394689934,0.301991152380535,0.498086130456154,0.198911638976753,0.34288137254902,0.512417647058824,0.189038020936621,0.442567115341712,0.504422299893409,0.221360208881384,0.341657754010695,0.485754354315658,0.204665816749027,0.296728808729305,0.477717566163831,0.211521425882908,0.356212837001575,0.43028603329594,0.262810581553485,0.357742376458954,0.443708994511134,0.258722273672154,0.512792121373436,0.464553531819968,0.190056600437608,0.374690537084399,0.431262939958592,0.239423798555397,0.457596087666871,0.517637383539263,0.236391266906438,0.435800389661494,0.460920599272504,0.279218693641433,0.424993519111166,0.447000094058918,0.246488978586704,0.423000383750891,0.4341456060523,0.235444463321747,0.329065340921256,0.408495732864013,0.111354549126573,0.300614263404477,0.374525668674549,0.130073716760208,0.303402796096017,0.397691710726014,0.234589390543893,0.255609461664825,0.473288649067196,0.254280723623677,0.41775278039406,0.590048853117181,0.182672017367588,0.216201049433858,0.431594218908221,0.114597044008371,0.321533460251634,0.422206078571311
"46","FSG_421LH",2,2,27,222,1.79,2.04,0.9,4.72,0.277805673486954,0.395207679031208,0.502618623206859,0.19713973540845,0.357193768311922,0.444964469898845,0.197527572490397,0.369987624074963,0.471560966164053,0.359564305629849,0.488215950057153,0.595839268442803,0.125541584812508,0.423679012093827,0.386558637095668,0.144313081108122,0.279235632714624,0.404343152645674,0.144528955009316,0.329702764924163,0.400937519973855,0.141649643343351,0.281120389893429,0.444939453152511,0.185050258163657,0.335169526143791,0.485822905916753,0.183067285023394,0.450304157061055,0.484846186262115,0.239414496972788,0.401549785079197,0.493210215563157,0.232503943718967,0.371847797164253,0.483675783005642,0.22309270724435,0.41090177031417,0.444647788959081,0.25890054703614,0.358133971291866,0.461058942933415,0.273730878213764,0.52856126022216,0.473263401810115,0.132984579698019,0.338478626233102,0.388705395201559,0.216747971062641,0.463452416928353,0.481925046096169,0.229076432165328,0.445551132733795,0.436746768882992,0.283553547759829,0.462050897345015,0.455307102365926,0.255765141829668,0.459378034939762,0.449339164966532,0.262530932361237,0.378014721940316,0.42452329261034,0.131447076583148,0.307917847571674,0.413419418898336,0.0752895481258658,0.266368605023084,0.32954747896429,0.211404429104639,0.206134542120701,0.407218444761697,0.229657403215678,0.396531761661482,0.553259054713588,0.198019014158117,0.197567891006168,0.420215532848507,0.127663328556753,0.318218588430397,0.42047629499561
"47","SEEDWAY_9558_SBR",2,2,26,223,1.92,2.3,0.94,5.16,0.278504711396855,0.346298182572692,0.516232940987843,0.184348937269542,0.322881209597382,0.43711994715807,0.200867041053876,0.362507667300497,0.475496074342146,0.345173766763062,0.417435974389756,0.57968637454982,0.142606571800627,0.416048345834902,0.400750150910374,0.15535799698248,0.272647357951571,0.382094693967086,0.102168609223526,0.304231381955575,0.385063355559334,0.0862290528475137,0.332847750865052,0.407865916955017,0.155069027063158,0.279779847494553,0.47617211328976,0.160230725652778,0.390973728698528,0.483414652204494,0.206295393387224,0.312397739104566,0.481744406821185,0.188780925504075,0.290361545462067,0.476316972221663,0.19009349818207,0.315648709564776,0.426406040019894,0.252410631864824,0.344466050883163,0.441634776394135,0.23857833600915,0.485669670583165,0.461426923710661,0.116595726010167,0.271602459165484,0.379673323875005,0.190883914481372,0.415314655636843,0.485377347081033,0.207838988677508,0.398229727524882,0.454156709183918,0.266863957093467,0.445804921295117,0.468298295749276,0.23912402487244,0.412578783489904,0.44334542491042,0.232846280225045,0.29671740626075,0.435229188166495,0.118725709248366,0.288284375697182,0.405617114102278,0.0665835691412471,0.262566786144687,0.311012020212992,0.204003735231807,0.226252322518733,0.420976648903227,0.223828359579579,0.357440404047713,0.562103643351676,0.174852068642399,0.214003859735567,0.414795371215744,0.11193154975416,0.288406445210659,0.434391817359333
"48","ALGONQUIN",2,2,25,224,1.47,1.61,0.74,3.82,0.268954056669815,0.348918220486848,0.501324637599147,0.187182612443274,0.308283949144228,0.440681054369009,0.183931513462583,0.35555022352436,0.452066611101289,0.342108456480228,0.403059223689476,0.577765106042417,0.123867868749783,0.432077043508185,0.414061269328027,0.140702835497297,0.2950049142464,0.393885080347929,0.0788146277514881,0.320975795132057,0.404241153791933,0.0535684959753936,0.358057216297304,0.412941594185793,0.137851714906469,0.26671815875473,0.448552954076367,0.151430348258706,0.373654660101926,0.482866767852515,0.188189031718976,0.296410421116304,0.472975435328376,0.189456419130151,0.290643733830629,0.481819869012721,0.172793676450431,0.295847224197227,0.400497174427117,0.298767400602525,0.430360397825903,0.474283456128046,0.236058937369695,0.489959163315565,0.459978490601328,0.0923058333552585,0.270339893533171,0.351678610838275,0.172240875428356,0.384540654884809,0.46936475162006,0.203110582687583,0.362418780532281,0.436123827896308,0.265400549309674,0.424313083136613,0.443591490650314,0.236394197704352,0.404888655380955,0.419321265218766,0.213779985981587,0.289742002063983,0.415119539043688,0.114895352277134,0.302739644530378,0.392701717855284,0.0341163867441429,0.305536632018116,0.348219084865375,0.184316734625897,0.179305276146026,0.36590099514498,0.190610177900254,0.335482014251601,0.519694061515921,0.172263153223946,0.17047305352921,0.395287651302362,0.0939242827904305,0.307256185746089,0.388682854530089
"49","AMERISTAND_427_TQ",2,2,24,225,2.31,2.04,0.87,5.22,0.328045342524255,0.414413155834724,0.575359689330278,0.211249942169025,0.364340638216071,0.474707092099856,0.176750214259204,0.367880570719772,0.487347931873479,0.354964815239093,0.427185690419666,0.5879082036402,0.11435063007457,0.434187006205071,0.399175799370691,0.1412724377466,0.254667519181586,0.379718495585369,0.192937969184112,0.37504308322751,0.466634587902447,0.168852089844186,0.277735729685272,0.487776755775529,0.204894488274068,0.361444989106754,0.516786383442266,0.187713521031228,0.457278203316725,0.505217520636573,0.228009597656695,0.346585056804759,0.487652213130597,0.210007386590683,0.304531958118456,0.466652877747442,0.194357635963821,0.342819804662286,0.425002380876798,0.264282480073458,0.363023377547706,0.438508090795673,0.242845516240856,0.48780156406454,0.455973230921328,0.184445053458312,0.346819940097251,0.437858537354336,0.212574406579537,0.439368986292923,0.496874478116208,0.235141388232496,0.410075149002332,0.46640703858636,0.278879160118837,0.44625037566214,0.44867158984806,0.230971971128449,0.401561167327388,0.412596236731556,0.225007298559751,0.286129600963192,0.429449604403165,0.130430398467304,0.294335993984615,0.381387491082962,0.119103740228569,0.292491879444961,0.377292647090681,0.23227162170869,0.235639869549904,0.451446861481464,0.246408656731346,0.372139333656801,0.577933089781279,0.179922240732372,0.192560679984044,0.409826014913007,0.109768256146842,0.307733269924885,0.406224880499463
"50","REBOUND_6XT",2,2,23,226,2.15,1.79,0.74,4.69,0.332359662870646,0.429029675843401,0.577309863339275,0.202150637933433,0.352593646897884,0.450305031383278,0.191781021686985,0.3909007484488,0.470494784431591,0.364246453590757,0.464138372837924,0.593550137543807,0.124611429963936,0.424363181747148,0.375687607438662,0.15761613043753,0.263107892279719,0.402064597768932,0.225085532883475,0.405341210720096,0.476377869925263,0.195219052467576,0.295798707900015,0.494935203143161,0.21143242600663,0.374031481481481,0.507918409586057,0.193275640419368,0.460583029672046,0.498627203093627,0.231027792653415,0.364476895195849,0.482701219738257,0.234923871139889,0.35958355973248,0.489235922445156,0.202359568749156,0.367847934280746,0.411570099265728,0.24185977700967,0.307421683456542,0.448748776708109,0.240354223588234,0.4870512380893,0.451196005694276,0.178130557566917,0.37118854275717,0.439260956908016,0.201928956779383,0.425789766431478,0.479734766365782,0.236965223255904,0.414884092038375,0.44455863241983,0.272455654770397,0.431930937813291,0.432575126692774,0.220721884619679,0.380849460007675,0.381226815050344,0.218667827556582,0.282379490341671,0.377351849234999,0.124952327590672,0.25629210976426,0.367883790684415,0.132925346737178,0.289045119575093,0.384776428281067,0.227717452710862,0.241295510654598,0.454444628632513,0.238817290068232,0.376648138634396,0.565139471606207,0.172860613558505,0.203293149358509,0.401365892035827,0.0956610934361931,0.297937364662562,0.384520713054515
"51","SW4602Z",2,2,22,227,1.97,1.51,0.71,4.2,0.323912822703147,0.421627088735622,0.555203950978599,0.20423777790578,0.336559628922563,0.432844794442456,0.195123210026121,0.415224863473015,0.479094236358782,0.367127246144567,0.501926115737775,0.598033940033412,0.14871416163144,0.397501901170849,0.375644159750485,0.159864948037777,0.255196103358709,0.424150476361407,0.159909743895813,0.328696389949945,0.397719478582569,0.127749424211941,0.275588843628789,0.414232111310645,0.1790749132202,0.343927911076711,0.475691326969384,0.165428599145128,0.428824393193401,0.478487998234046,0.218286540291904,0.364571655606383,0.480876017438739,0.247628489359999,0.390456577202668,0.51397369074212,0.205480390157959,0.357019165442164,0.441121170466575,0.253506646008601,0.329188378838648,0.433781379131683,0.250889497460889,0.510937044501058,0.46562784389774,0.118113738310652,0.320363902082572,0.390951650225307,0.17187090480212,0.379152401119694,0.447050907387739,0.219880036028231,0.42690951270376,0.436059181381804,0.264552176442192,0.422261681085211,0.42110452698688,0.209768788126896,0.361918343488654,0.372458042490863,0.23638069441003,0.307665429132998,0.374286277079078,0.140650770476991,0.282798311064839,0.404416102724276,0.0575971544886456,0.261725011054659,0.312994544669106,0.195348000677912,0.197944663501516,0.380872964780988,0.199159930501556,0.355888893645765,0.532457354606083,0.188698175130305,0.193118731518715,0.405610288836187,0.114130244433051,0.310602191225029,0.400767576200102
"52","NY1615",2,2,21,228,2.1,1.72,0.79,4.61,0.282503865564944,0.34403252883645,0.530607899725547,0.171503268733909,0.284532754620316,0.428207984630241,0.177818274057555,0.350012080263371,0.45976423527731,0.32820439940457,0.391408222481818,0.554612302320031,0.14004111003798,0.410018688707782,0.393138784905327,0.143572922462681,0.238398692810458,0.382724212492014,0.114400922562584,0.288044108473084,0.387801059288344,0.0916994128173079,0.333030052666116,0.419160402152885,0.14278572659045,0.286137254901961,0.462346187363834,0.146053707545508,0.374792383913918,0.465332000641666,0.202007982270538,0.318338017161547,0.471861380096674,0.207159567799776,0.325384021400403,0.511955452598292,0.193741989849971,0.311593282752928,0.440539453773954,0.224088984637957,0.265959484986355,0.417802440169906,0.240431111317661,0.487560917318703,0.466805906252273,0.0602303606195022,0.274062111801242,0.356744367312142,0.114478641347964,0.284755490174089,0.422436984213894,0.173153633801944,0.304130795734838,0.408750587851391,0.257772781611439,0.407499363381716,0.435675145479067,0.215843935644059,0.35386952421622,0.40113385644639,0.222670527634062,0.293956639218256,0.403241139216114,0.135516773166603,0.290846533303587,0.409527279938524,0.0279911131361308,0.278805638067276,0.321734160616869,0.170612509165112,0.191677454043054,0.380911175994174,0.191266180109885,0.337130033964095,0.52746085090999,0.184142362760252,0.211393135999598,0.426026302591865,0.100321204304965,0.277578894741976,0.433491732513901
"53","GUARDSMAN_II",2,2,20,229,1.99,1.69,0.86,4.54,0.308688004947792,0.380057460694716,0.557583774250441,0.202097043149492,0.332518742791234,0.476230876055628,0.182754440904241,0.382651931446531,0.483167000862276,0.341375278891731,0.411475325424287,0.583299864063272,0.125891160390044,0.439731422123716,0.374980735147892,0.139093808547219,0.343033183270766,0.412490589930353,0.142912593237708,0.303788550293111,0.411956816677098,0.116565215330732,0.320536891847829,0.432977189883151,0.164971701294098,0.315194662309368,0.485981154684096,0.154706102437191,0.393306065789148,0.492144964180362,0.202538885579564,0.326896693527924,0.477326736138454,0.205373746163556,0.31610240173159,0.51381001254419,0.191686097976128,0.364633926965282,0.420322106176523,0.265538664313189,0.349380026358966,0.459357329509835,0.246042329127774,0.488309061181033,0.459685412626589,0.0944675749624879,0.251029107295092,0.321941785409816,0.155835992109026,0.279494774247032,0.449726123487412,0.199634155920318,0.370451264206123,0.4384219943484,0.291005247000856,0.428325498913734,0.452676205617382,0.26222172136511,0.425054643130887,0.433719758637709,0.234633908130219,0.319101737186103,0.415803663570691,0.158618790382375,0.342536680355525,0.418792777681377,0.0645638166909164,0.248837890911222,0.313959071638014,0.210162731124891,0.182937439338823,0.409870195164313,0.236389907680882,0.35754143239052,0.574314415237225,0.224917878516819,0.218151174049867,0.450389615105301,0.145747959262297,0.32801189113744,0.449659857737118
"54","SW4412Y",2,2,19,230,2.28,2.31,1.15,5.74,0.329397145970126,0.403878420054891,0.579889346310915,0.208305855139577,0.31655662941309,0.449964536186347,0.200701312098211,0.400344886266947,0.475180248034068,0.35720147601476,0.443209283713485,0.581497599039616,0.108780542954789,0.437159216549431,0.363145386742261,0.129065111527087,0.406900461939162,0.402457983193277,0.183925005647502,0.341469059239416,0.444012452142429,0.147514890462827,0.289782054663377,0.467423314045577,0.183385329337635,0.331241185070519,0.476608509631923,0.171046724638613,0.424581443196748,0.479594457251927,0.237308192481455,0.379950003479415,0.479066660243131,0.221117526589021,0.334276942616481,0.511195186251031,0.199513299832496,0.319007441816372,0.435111363911667,0.26303729412225,0.346243595976216,0.452834806310742,0.241548358945487,0.488231657262799,0.454952357201492,0.131749258700907,0.306539033004506,0.383932773109244,0.202518137350622,0.352632408782141,0.464415947303648,0.221789423185843,0.418801838474181,0.448139548216948,0.296943602502261,0.472567601979367,0.474877780760134,0.26981207986705,0.456991250275774,0.451731863143123,0.246525453099835,0.333504901960784,0.423567251461988,0.177036674412979,0.336683770853474,0.429857960883468,0.0715093361561205,0.277983834074346,0.356175890776145,0.216863640589794,0.225186789373641,0.415097340183845,0.244805502472647,0.370130029207219,0.554722745478589,0.230765704445592,0.259390837399122,0.445136702568351,0.147197149026399,0.333529977603727,0.430575750329921
"55","FSG_415BR",2,2,18,231,2.02,2.02,1.02,5.06,0.316123003134516,0.38827254807647,0.581201958898037,0.181789594520523,0.290975463372764,0.434659913897159,0.191082286199728,0.370173849746334,0.490705535401775,0.352154767573622,0.446323246787504,0.595117760108528,0.100323701230282,0.452209329582747,0.377989322780214,0.12516754372359,0.420414990303266,0.401803991365171,0.139227104419861,0.305687227224982,0.40676174522949,0.102822809399827,0.312627081112912,0.434331196861966,0.158334308456828,0.30267908496732,0.475023747276689,0.14876371915353,0.390929327483206,0.483369276914306,0.197123967694233,0.31887134595025,0.478129292770209,0.197368206172425,0.311997738617247,0.512478512267542,0.171313711365389,0.281311704390337,0.424200819021618,0.254384841776983,0.351092163926389,0.432047750229568,0.228484491973323,0.477904102817598,0.458390052853721,0.0971416102787567,0.276513213981245,0.363113573931988,0.201629627989333,0.318807236989055,0.477038195220013,0.199921708518609,0.412115583075335,0.458232345569807,0.27471909894449,0.471865601277366,0.466144066144066,0.250898847969367,0.442772436662868,0.44307129649215,0.206484337788266,0.301395338837289,0.406834795321637,0.156813006787586,0.323339984961536,0.427262035591031,0.0587293663471778,0.27254226575273,0.335669020321458,0.19757507974014,0.213846167489714,0.408910336566175,0.22614602473221,0.362365856094985,0.557951237263464,0.23152703651604,0.267500076713001,0.467743471723588,0.14588261138954,0.31027460735538,0.455906009169837
"56","LANDER",2,2,17,232,1.55,1.64,0.82,4.02,0.282261076672869,0.343296173688331,0.556661149308208,0.154665534151522,0.277307633668748,0.415953661721619,0.149821622680566,0.280284473886878,0.472591274952804,0.323557266451098,0.369885066134077,0.588431246938237,0.0996210075688545,0.444989238976326,0.35787832733232,0.131362283335968,0.435445177308147,0.43441991594502,0.116485504844298,0.299099482587795,0.400473744082786,0.0819775825918641,0.324074382296974,0.42467249694616,0.12465485448145,0.280238453159041,0.45871220043573,0.131564021759214,0.344072360221622,0.467857698145337,0.160269640716115,0.28066576466293,0.459935571161652,0.185983125647629,0.289391103687455,0.5076930989068,0.176764208632312,0.332665100578818,0.426643598615917,0.262436423141196,0.382147822156266,0.459319482468934,0.243893715944712,0.510314684432332,0.478071012188659,0.0855054246359724,0.271390980634678,0.358580765639589,0.180091148424031,0.285515879560302,0.465130495396544,0.16477744075873,0.366485272523106,0.423516455040166,0.249599002288262,0.429486744192627,0.446084561770836,0.234232895520104,0.396985018343261,0.4289652945043,0.177948606909674,0.315994159183656,0.361593206839407,0.142078436450668,0.309116779455145,0.400224089635854,0.067438974282274,0.246918266884319,0.323305642527369,0.16747569440582,0.189928784099139,0.369495587564711,0.185998727196773,0.331692567856837,0.523454847732397,0.193241904953885,0.206249207780923,0.421358777419965,0.0907553184426258,0.272242432207314,0.411807417601974
"57","SW5606",2,2,16,233,2.01,2.12,0.83,4.96,0.333622037332966,0.426830277565572,0.578595124918654,0.203684080026924,0.317083697914595,0.44686170106988,0.194796555709514,0.357351636231994,0.493067293040016,0.366175740812254,0.477679717626961,0.602291140671515,0.107685527915917,0.434212688601248,0.343879023200518,0.148454467799076,0.427226645043983,0.443040321391715,0.224229702591223,0.395237750675644,0.465624468620095,0.193093624299927,0.293007787474275,0.487652678550179,0.208016454508683,0.388714955280358,0.511643661850705,0.192469327131363,0.449454213403423,0.496054492281494,0.220644588096749,0.385239357004063,0.479795303324715,0.211922036886975,0.331264995449657,0.508122865978413,0.174004921314606,0.298234609449474,0.409105033364407,0.273430074869113,0.383130357461908,0.447611865258924,0.229623286856664,0.483271487993654,0.450617670544396,0.176409510491505,0.343046794475366,0.437179962894249,0.246866413043015,0.400668034400033,0.503068164576585,0.213833970732455,0.464661212502622,0.451350584286578,0.262027466624004,0.463615028320911,0.452193522781758,0.22729521096557,0.376397192270738,0.423525408348457,0.213999975745018,0.303182045912927,0.364041296798256,0.15445726639881,0.291992265932922,0.411402295431447,0.103566007206663,0.252817440747664,0.323968157484609,0.203342149765067,0.235011802258523,0.421675250127411,0.247233637828795,0.376056621095794,0.570789094385935,0.20305357557427,0.231326898830486,0.432158022114981,0.123024885332803,0.282089978139144,0.42320341547734
