"Germplasm","Rep","Row","Range","Plot","yld1","yld2","yld3","tot23","sca_yld1","sca_yld2","sca_yld3","GNDVI_125","NDVI_125","GNDVI_136","NDVI_136","GNDVI_144","NDVI_144","GNDVI_150","NDVI_150","GNDVI_152","NDVI_152","GNDVI_156","NDVI_156","GNDVI_164","NDVI_164","GNDVI_166","NDVI_166","GNDVI_172","NDVI_172","GNDVI_177","NDVI_177","GNDVI_179","NDVI_179","GNDVI_186","NDVI_186","GNDVI_198","NDVI_198","GNDVI_213","NDVI_213","GNDVI_223","NDVI_223","GNDVI_228","NDVI_228","GNDVI_244","NDVI_244","GNDVI_248","NDVI_248","GNDVI_251","NDVI_251","GNDVI_255","NDVI_255"
"N-R-GEE","1","1","26","123",1.86,1.46,0.55,3.87,0.22190541758576,0.180668661550415,0.144327698161009,0.263214890786127,0.551590828392817,0.222961313523493,0.433120339449049,0.205944081815655,0.484156491983557,0.314819885235069,0.609045986107447,0.0555557523840482,0.374283590090565,0.0690083886943766,0.404754347669949,0.101268788439575,0.383163735491423,0.108679669356176,0.413628985840912,0.169588611829035,0.496848801742919,0.169444541042162,0.571400890739777,0.154319906780462,0.482253376371023,0.232669204353234,0.53592222155141,0.248586073436782,0.450705831882302,0.0891834896980231,0.361726464498843,0.132353142099834,0.473388350517958,0.171896835095876,0.474161891873734,0.227546558784644,0.406318082788671,0.212667460908832,0.36874166255505,0.16090671227735,0.316426653649012,0.0791084677388817,0.32953949524746
"SW4602Z","1","1","25","124",1.73,1.74,0.65,4.11,0.206395899152347,0.215317445957344,0.170569097826647,0.279981289436686,0.558479637646304,0.231423209895544,0.424459756857442,0.230179077643392,0.48511640121601,0.351765309357673,0.604274786147643,0.0538648503493633,0.365639637740536,0.071928012315038,0.400796503216671,0.0970119668532126,0.381937421256712,0.108795190963286,0.407196355831983,0.182052486462961,0.498973920708634,0.188988166347148,0.565219999504226,0.188585706184056,0.484423532911603,0.260514879943968,0.546337253113128,0.249305006918808,0.464900551649992,0.127821431485248,0.396876872488126,0.184808809858611,0.514100187568579,0.215431586551104,0.510896728735547,0.275879449772582,0.471023659258953,0.256451989758263,0.447922651255143,0.179138914675583,0.31795237422333,0.102617152131259,0.371495500855209
"ONEIDA_VR","1","1","24","125",1.93,1.75,0.77,4.45,0.230256696742214,0.216554902543306,0.202058777425412,0.250927339094786,0.552876689396297,0.199731998194737,0.413866516856912,0.209190804748614,0.492018677537803,0.334681321703393,0.616440076030412,0.0520248422848767,0.363396426138804,0.0654604316870752,0.40819063857427,0.0632716837443384,0.353859400947168,0.0785878936688869,0.390607236478777,0.156158089207784,0.492333333333333,0.160180365750988,0.577522427473192,0.156421786275555,0.48703120232532,0.220784339721688,0.547852605646103,0.226751108598833,0.460115073056249,0.0861865407319952,0.367942028985507,0.146931060916403,0.522787931344081,0.189949524802211,0.53224687535833,0.259772335000958,0.481298563651505,0.249605046482908,0.464087769310893,0.163090654271398,0.350060592046384,0.100050967967661,0.410023232498506
"REGEN","1","1","23","126",1.93,1.85,0.71,4.48,0.230256696742214,0.228929468402924,0.186313937626029,0.27119308050085,0.562514972318894,0.210769736501433,0.40481847321692,0.209947225647349,0.48686024500875,0.338746563927823,0.611961161146073,0.0751708359175155,0.318826431206732,0.0949331804315224,0.395410348754887,0.103279337643196,0.369147711601052,0.101399293813571,0.39554115019053,0.153191126303995,0.497035403050109,0.158613675352258,0.574790903145399,0.156917505141893,0.483972037884157,0.220393453348575,0.545056001645726,0.210422074650745,0.436713690000887,0.0668258781929086,0.361301032490291,0.137364738108509,0.509981594970611,0.192250883136929,0.5309833536939,0.229759487019733,0.439133556780616,0.211780444670674,0.403127422190923,0.154054833349837,0.325839353285174,0.0817459045234654,0.392287251183659
"NY2003","1","1","22","127",1.44,1.14,0.39,2.97,0.17179774264704,0.141070050799639,0.102341458695988,0.256524401497116,0.513333498382518,0.213978150796658,0.393650320168635,0.224378422716268,0.482142090412807,0.35078572831703,0.605023249078054,0.0782205050701311,0.331340123874277,0.0951468460542962,0.41274687801542,0.0798560624922606,0.330444435600675,0.0735559417248327,0.359855820254233,0.153954345549488,0.463158217234262,0.17413280553869,0.571391884187303,0.163495179096332,0.450785644031831,0.229067159601407,0.534790337619824,0.221111872891399,0.434195876548818,-0.000491260621139001,0.32074745049535,0.0761273352778539,0.380853769767352,0.149225040501003,0.420558002936858,0.201213783321948,0.367660250013191,0.204001939644209,0.36167861878541,0.12396686024617,0.291899294805642,0.062968138994573,0.370926118726743
"NY0651","1","1","21","128",2.15,1.62,0.56,4.33,0.256503574091067,0.200467966925803,0.146951838127573,0.274007698792086,0.579306369012251,0.223551279845508,0.45868857460905,0.204177696761093,0.488239587805925,0.351721689465383,0.627581615605884,0.078552081759606,0.354216830524384,0.0851630872562658,0.405781389478868,0.140793193931354,0.415804802270253,0.138453818160094,0.441700125073609,0.171511307127089,0.512936710239651,0.174838757980081,0.577819092238665,0.16227341003697,0.486814423469278,0.237239826442411,0.552800989125139,0.232821524158332,0.450710569029315,0.0751390891741269,0.362237016018529,0.121025805064526,0.489028447534672,0.173213136519679,0.509673613938968,0.23808225459638,0.455648454668063,0.236968316575005,0.431287030529646,0.146591980179355,0.311842965256278,0.0861776425396224,0.375146377134925
"NY1517","1","1","20","129",2.05,1.55,0.64,4.24,0.244573175296134,0.191805770824071,0.167944957860083,0.275923170676553,0.574960270303408,0.234582828845131,0.452189559055536,0.235261357101998,0.486364728373101,0.359371375917493,0.614627626835488,0.0823818876876547,0.360926887372486,0.0758259273537828,0.394716406071905,0.0495391806294527,0.338272015860899,0.0596324863874408,0.372649854115393,0.147161476089005,0.466278104575163,0.169705959414475,0.567233554214637,0.171972534332085,0.474141521200345,0.240776365920605,0.547405633481583,0.243186935837982,0.463069119539708,0.0655953277756893,0.304276862260056,0.138186123878201,0.513675123835552,0.186311297626733,0.531653480105493,0.267981684827451,0.497333544392368,0.263092509710723,0.465621794478144,0.171444225290379,0.368020674091869,0.10926223138691,0.420202771374036
"SEEDWAY_9558","1","1","19","130",1.86,1.62,0.6,4.07,0.22190541758576,0.200467966925803,0.157448397993828,0.270318713456622,0.579347266008409,0.210724736720853,0.43130924445505,0.204189540972104,0.480123927630305,0.350879232772076,0.616076170378465,0.0802922266734139,0.355754342659554,0.0783208726681473,0.382462523470927,0.0755340600461136,0.374510416858209,0.0840627265593098,0.413760432939619,0.153161058707602,0.487698120915033,0.171188829798293,0.563298398164944,0.171111972360641,0.487052786308633,0.237268974311578,0.547967326969561,0.245331574554428,0.464119264953786,0.0794184905638641,0.359898141074612,0.144504387412664,0.509961364830781,0.189375846938662,0.53784967731586,0.266652373874331,0.489736795619149,0.25598392800822,0.450335782029494,0.173029101041815,0.340962364417267,0.140724002510172,0.392464862051015
"ALFABAR","1","1","18","131",1.84,1.49,0.62,3.95,0.219519337826774,0.184381031308301,0.162696677926955,0.271898450833389,0.575613747182375,0.209938061011667,0.439042340602452,0.191745132351578,0.487413529888841,0.345099440580683,0.613853041216487,0.0667035300541465,0.354634581105169,0.0821804168629244,0.383850681855797,0.0835413332802056,0.34907351463865,0.0961833263018082,0.386678964979437,0.153309154822333,0.491897930283224,0.174078373092419,0.575077678648552,0.149078674548815,0.4763169586699,0.232334362226972,0.559719809161358,0.231708878153703,0.447507507507508,0.0676092520345466,0.316622810740458,0.130223639709779,0.498825112640099,0.169742846488311,0.534933728753371,0.231560496876612,0.459106623812506,0.217406985954558,0.403339135518676,0.141262028553757,0.314478715705544,0.154601720788232,0.38896110656652
"SW4107","1","1","17","132",1.78,1.47,0.54,3.79,0.212361098549814,0.181906118136377,0.141703558194445,0.285533718753643,0.58781783757274,0.217069476236698,0.448991021357833,0.190409817630479,0.484368163323724,0.357878252063837,0.624120148059224,0.0294327141758823,0.38912105141515,0.0702982797049576,0.393405843942928,0.123988299158607,0.407183593038667,0.147246586948521,0.443454232742169,0.180290857225561,0.507706318082789,0.208083611590098,0.56678317344637,0.177669323474449,0.484041260511849,0.240220742708203,0.571185929041476,0.221101075421493,0.43532048113363,0.0844477305953722,0.387446596029716,0.143650538980433,0.505802751738803,0.164713718450381,0.515184321403549,0.219194749120725,0.431961538824284,0.205764843561453,0.389452567942848,0.130315362953134,0.278234004127967,0.174552771693645,0.379652283725683
"GUARDSMAN_II","1","1","16","133",1.9,1.56,0.58,4.04,0.226677577103734,0.193043227410033,0.1522001180607,0.276056042826972,0.558281696516991,0.202551084423514,0.440502492410081,0.191106548216559,0.488570117613383,0.353098861153166,0.6285151549409,0.0397754300203195,0.380937989606918,0.0866836560124812,0.390195339674331,0.0904162122729314,0.350183329349245,0.107542472540359,0.387120630332053,0.162778261399701,0.492074303405573,0.195700090093984,0.562349470761756,0.161513489974069,0.479841588576528,0.21989756966096,0.571172960003935,0.228526531679929,0.451100408366844,0.0575051959576331,0.324425283156741,0.154669514756062,0.518890332851768,0.15850682277686,0.520525672824196,0.205431660041373,0.413711496064437,0.197476746496212,0.380914365514214,0.132912811018256,0.293555641554868,0.184696148694456,0.371614982276096
"SW315_LH","1","1","15","134",1.86,1.39,0.49,3.74,0.22190541758576,0.172006465448683,0.128582858361626,0.293791014639071,0.533170524101897,0.240860422462729,0.455206573053298,0.229570917742438,0.481024964730418,0.377481607626403,0.627382145683385,0.046140245502632,0.362562857638287,0.0994837629672216,0.395662853770271,0.0261708405789628,0.319900290517831,0.0394206016744702,0.350306559245859,0.145425841778226,0.432495860566449,0.199071729850713,0.55037253667987,0.169049051920168,0.455502775502776,0.237464627321999,0.57287903440795,0.247384728530668,0.472088926068165,0.0178993930137261,0.28449299719888,0.146786173409892,0.473767447564239,0.157174946097213,0.473625444329779,0.212554369952649,0.397595762301645,0.196752446834247,0.363243425197477,0.134825237295508,0.282467702084109,0.1952310458446,0.380806196618274
"SEEDWAY_9558_SBR","1","1","14","135",2.11,1.46,0.54,4.12,0.251731414573094,0.180668661550415,0.141703558194445,0.308790031271846,0.575163516585085,0.231896771781495,0.475383804637474,0.222459026539286,0.499660209296256,0.374646780517067,0.641715340844858,0.0257680729802889,0.402731679343028,0.0778746881056783,0.386320558992828,0.0673309846183702,0.336804153976001,0.0904837615129679,0.371664354994914,0.172182471935831,0.479859150326797,0.204809799771195,0.55502412418712,0.171658920871921,0.483499774499066,0.225250215672935,0.572802139443986,0.217874636626857,0.436833546349117,0.0596093400296118,0.294355864084764,0.167622844959361,0.505350212306522,0.164693753016205,0.504434654919236,0.221874131823661,0.414579132226191,0.214267327179261,0.386164409845951,0.134826229890522,0.316280633240411,0.190395127141678,0.373773084455021
"FSG_415BR","1","1","13","136",2.15,1.5,0.7,4.35,0.256503574091067,0.185618487894262,0.183689797659466,0.32005319798896,0.599840138075432,0.22234460091152,0.47125303438749,0.208640345585528,0.506649679336455,0.38949083503055,0.671408547592078,0.0306142332065038,0.39173630070875,0.0855061337768898,0.390742374987899,0.0983810364438222,0.373939742573947,0.120293301024481,0.408666327637349,0.17794685892655,0.49297084623323,0.203625183286933,0.573379936045215,0.165491876273722,0.493897601305009,0.228429081494109,0.579196322159837,0.254868639515578,0.484866091232873,0.0871997990469291,0.36267059012157,0.185084752213358,0.539659314260756,0.189643822343392,0.544851381570739,0.235826733573644,0.435988777165248,0.222900368105923,0.392280436005439,0.15061570199598,0.324244526375739,0.186486521419402,0.393860739969537
"NY1615","1","1","12","137",1.96,1.53,0.56,4.05,0.233835816380694,0.189330857652148,0.146951838127573,0.313816855140258,0.585130954738798,0.221490852556147,0.474394132230309,0.210821606172291,0.50165281741722,0.384211705464898,0.666615146058423,0.0223112126796695,0.406550787942389,0.0697658812760399,0.394275248560963,0.0943297865528489,0.372620087336245,0.117083491126158,0.412227137566369,0.184429573421539,0.496458061002179,0.203664819635091,0.575890533204432,0.174030458228825,0.492319223417735,0.234651988280295,0.579791419615197,0.236917591075209,0.445968806176419,0.0865456888728051,0.334130258163872,0.174645586747443,0.531031055463567,0.183949107120897,0.526648650649687,0.224937112112703,0.424563091229758,0.214701182953556,0.383958004962802,0.145621173902673,0.318068885448916,0.153067273921911,0.376090329937285
"REBOUND_6XT","1","1","11","138",1.8,1.43,0.6,3.82,0.2147471783088,0.17695629179253,0.157448397993828,0.322917388212688,0.597180946642421,0.225807892726188,0.477223779978523,0.213367493204567,0.500045748226298,0.402877491871505,0.673177270908363,0.0339935082605822,0.402168793608555,0.0906029984239183,0.423030019142551,0.182215014984921,0.487549700980091,0.185561460656223,0.491349360968594,0.220069812064343,0.511268300653595,0.236105696671615,0.579996256946244,0.19617063561192,0.500242702595644,0.248073997543177,0.581555792575897,0.223309421075311,0.424285841033246,0.14624379678487,0.439899596202117,0.213574246527907,0.561263451103023,0.222567206282813,0.548864809081527,0.241530362763268,0.444345797286974,0.229690671653776,0.402607404172665,0.148226976456933,0.317865927072583,0.157052716415824,0.369973971889641
"NY0465","1","1","10","139",1.93,1.44,0.75,4.12,0.230256696742214,0.178193748378492,0.196810497492285,0.30931038360604,0.565029378754869,0.22294616634449,0.479879747726724,0.210837762796961,0.505763476708846,0.388880007089199,0.65588976397734,0.0217542997963154,0.405694559673909,0.0457220648248,0.419612398805676,0.0909620746891306,0.370792264504055,0.093681888229672,0.397613284082558,0.173008082899241,0.485440316477468,0.193938087043065,0.580736682338133,0.159636159770647,0.491057913571497,0.230619052197314,0.579673046091512,0.25719809103677,0.469380279933913,0.0787380774612129,0.32155795651594,0.18280582496542,0.544714106344568,0.204406181879346,0.552002862819136,0.247467325783391,0.465933007109478,0.233654622498163,0.426992455722574,0.158634148824916,0.368796869625043,0.161001509551819,0.402841884049588
"WL_349HQ","1","1","9","140",1.92,1.45,0.72,4.09,0.22906365686272,0.179431204964454,0.188938077592593,0.32215839034472,0.591739052523366,0.223772561551214,0.483281629081653,0.210445697162491,0.496415518241298,0.397559787810881,0.660582080365779,0.00636951891770346,0.4180944998079,0.0294129916198167,0.422355751665215,0.157459543436937,0.466551002932686,0.163969696513818,0.474222209431718,0.21016036668263,0.512088126361656,0.226430254711085,0.589155449790536,0.191464485314044,0.503603710662534,0.244349879505966,0.570938175703626,0.233108994307474,0.434067708531376,0.145816393299307,0.434546827426623,0.210018741800209,0.565281561766795,0.221403733022923,0.56060004030981,0.23895089693183,0.445419445419445,0.211893384851011,0.384215960382289,0.143479095119737,0.317886429522672,0.155050164518043,0.367410326962643
"FSG_421LH","1","1","8","141",1.92,1.41,0.56,3.88,0.22906365686272,0.174481378620607,0.146951838127573,0.329364564019884,0.584414287600562,0.248115045207165,0.480421820519959,0.238861010656005,0.499747175844515,0.418818909966877,0.663633417492558,0.0544911502323464,0.330415368210106,0.0554256023587285,0.40218659771601,0.0830272152249939,0.348041539760009,0.104050673018267,0.383423804865704,0.183122811342719,0.480660259717922,0.215573635958639,0.585234376936615,0.192264652775521,0.484819889580107,0.266256245938739,0.584337166652878,0.285943366820917,0.477790766545092,0.121521290803292,0.369250734110069,0.212263277512307,0.545951663159376,0.217416274007464,0.541927713816804,0.249399417797284,0.443357490416314,0.213843616041748,0.373078302927225,0.162691709544723,0.292958048036861,0.148399468645354,0.365279464784931
"SW3407","1","1","7","142",2.1,1.42,0.66,4.17,0.2505383746936,0.175718835206568,0.17319323779321,0.343540074870328,0.616870384517443,0.242573577084347,0.48938676872938,0.235864066507353,0.498552924509209,0.413471772371917,0.674350027006318,0.0280228641961074,0.363467486295137,0.0428402360309636,0.411104678214653,0.132483729442632,0.430153917769826,0.173444122340476,0.467314513806216,0.209930735430671,0.50625,0.234710509005002,0.588719011833808,0.207982112502163,0.499901184607067,0.260602166454522,0.587214317817445,0.26346531570317,0.453189855127571,0.153113878715834,0.420873949579832,0.219328573593603,0.541678820288446,0.226074315199407,0.541812865497076,0.255939125387437,0.449466655349008,0.212396684674701,0.376586627195146,0.163262870346405,0.321696234728877,0.157059005748907,0.356995116630723
"SW5606","1","1","6","143",2.06,1.5,0.57,4.13,0.245766215175627,0.185618487894262,0.149575978094136,0.348383217838935,0.615699714229126,0.250166805932976,0.480813662517069,0.243765294218122,0.502103058302502,0.415629565029357,0.67541671377071,0.0287454760678841,0.335516323590457,0.0498344793894056,0.405700249330501,0.147889093265545,0.415252805717473,0.184783935839119,0.45524564554042,0.214385058501711,0.505247930283224,0.232545443996505,0.59685336689742,0.210413810224137,0.500619805424908,0.25868412274926,0.58784175090951,0.268141096738968,0.468773444725002,0.162372327300591,0.435586895627816,0.229932857375061,0.570802630797749,0.230662994630817,0.555928380162638,0.246307876453593,0.450060908884438,0.209407433381726,0.397575914718051,0.158904072088514,0.31015694874441,0.140678383068182,0.359951414193996
"EZRA","1","1","5","144",2.26,1.39,0.77,4.43,0.269627012765494,0.172006465448683,0.202058777425412,0.341437108506954,0.619553023229494,0.252537547953747,0.50963485086237,0.221822927329037,0.495285802885631,0.398359428017565,0.664955099686934,0.0256509354915581,0.353890307607303,0.0396043253272544,0.423408997935852,0.0920418522209367,0.375136063405004,0.125988281866425,0.418853818621258,0.16682245446833,0.483417505159959,0.200859723310021,0.583290944696463,0.170283928911509,0.496104165167346,0.243803371813588,0.593658016418007,0.281359334181809,0.484730217879007,0.0925855978802436,0.351870202626505,0.187948703462163,0.527303247134189,0.205536899762164,0.542361291065619,0.26283550311596,0.477829854300443,0.239008157482285,0.434478052907742,0.172110048785156,0.3524935500516,0.154980173276499,0.408476735827074
"SW5210","1","1","4","145",2.3,1.76,0.82,4.87,0.274399172283467,0.217792359129268,0.215179477258231,0.370663115347325,0.629189874840248,0.274706523075647,0.51945969056994,0.247531490174878,0.514388486180217,0.423733440778425,0.675831229352728,0.0154280247498204,0.371029864637795,0.0274179013078298,0.431639855942377,0.179920087675403,0.456784582828765,0.206659740980875,0.485247154210406,0.217290690519383,0.518703376906318,0.240505996625164,0.592456668016272,0.213915901710454,0.51342160084187,0.266006976591687,0.588958876970791,0.275537237853818,0.462377775699575,0.145638398150548,0.402709932457832,0.23398866503064,0.55581297675513,0.242406251951333,0.557119411641309,0.281980156344771,0.488079064549653,0.253510139698894,0.44704563184745,0.211276206337228,0.371453818369453,0.168079041862204,0.409364817706827
"PERSIST_III","1","1","3","146",2.38,1.59,0.92,4.89,0.283943491319414,0.196755597167918,0.241420876923869,0.362478715409091,0.632290458270851,0.247656632748,0.529089276007901,0.228659893314981,0.517277580131809,0.416135506973238,0.680997349612491,0.0331059043999719,0.362595258450309,0.0255722050740476,0.420160197858408,0.157671197853321,0.437647082942901,0.186426913746392,0.468884831546629,0.183978367276493,0.517155773420479,0.21194820358809,0.597276373104308,0.177421784090617,0.515216606981313,0.238994015183976,0.596199177584137,0.267051395297454,0.477346413678594,0.108927056739701,0.367741372643333,0.215491948725709,0.547306713616874,0.225595108305272,0.56023439590261,0.263807647974985,0.490502598345736,0.219353561632215,0.412529177019803,0.207484270745172,0.387447383408485,0.16018198462285,0.41891871792965
"ALGONQUIN","1","1","2","147",2.14,1.23,0.59,3.95,0.255310534211574,0.152207160073295,0.154824258027264,0.355977222697255,0.618660696601873,0.244327572709749,0.540936821034844,0.224689565645319,0.527013697707507,0.404264043773855,0.673485824823203,0.0473689500046736,0.337151768400557,0.033823664663143,0.416003078154339,0.135563822243458,0.389720807360143,0.160277085291433,0.427696942266606,0.155296054773587,0.508317315961472,0.186203225828859,0.59052011994225,0.143791188389382,0.502524695732822,0.215786319206629,0.586558101909306,0.249626354708713,0.467090620031797,0.0673932742395173,0.297219008815647,0.174704207011508,0.494929491365908,0.177389044232645,0.515561643159466,0.230390565808194,0.462910733498969,0.186870089514755,0.392198892604572,0.178519095515126,0.331277485879698,0.125415780414244,0.367785875412112
"ONEIDA_ULTRA","1","1","1","148",2.2,1.39,0.73,4.32,0.262468773488534,0.172006465448683,0.191562217559157,0.390715966985119,0.638702147525677,0.243532393354205,0.538408055920137,0.214178416216479,0.517162570624357,0.406975241400956,0.668465915514188,0.0459646951735822,0.35440286340723,0.016080226056816,0.418082165487604,0.12390332236593,0.401410259657095,0.151377920936119,0.424696488617989,0.154949486708302,0.489002287581699,0.204688534003732,0.576059428176557,0.149148452100719,0.500722968958263,0.232043631530256,0.58236747544268,0.25194884052663,0.452309788780377,0.0911448172434306,0.347367068039337,0.219156117670733,0.550175804312978,0.19212489907418,0.536185732246888,0.247265479930256,0.492710892710893,0.184141351856999,0.398514343679706,0.180012525722466,0.365206890793006,0.11767372838694,0.372886641382217
"EZRA","2","2","36","213",1.9,1.79,0.92,4.61,0.226677577103734,0.221504728887153,0.241420876923869,0.266446587868529,0.520652132907035,0.181235834123514,0.432790355831312,0.197694749891155,0.481775525596502,0.345930517388052,0.594989637110449,0.137542599680972,0.380196129539307,0.156434825986818,0.414627266291132,0.120076320032202,0.383670813303487,0.128186364413517,0.416934757256466,0.153364976684937,0.469927330581355,0.163673534530586,0.492619419449196,0.196858684484578,0.488503690856632,0.236618360783635,0.583758292916893,0.28025731918739,0.465024242329351,0.118069463382762,0.41366410912191,0.204872144293829,0.490531562189316,0.194281352410797,0.462030825975614,0.276502296212243,0.480396515690633,0.244036547435888,0.450164099974754,0.222546561238306,0.410672084623323,0.0992582464376463,0.391009642795171
"NY0465","2","2","35","214",1.69,1.78,0.87,4.34,0.201623739634374,0.220267272301191,0.22830017709105,0.249086275093087,0.487632628809099,0.177363702270163,0.434181150485887,0.172156103136902,0.464163686118042,0.339317162735783,0.587809724786776,0.14413431472654,0.395017289038036,0.163986694120516,0.409365173048038,0.109683418804101,0.392775162835907,0.121177511911982,0.434234578173215,0.145077154936267,0.46148082788671,0.160590623044186,0.481245878882527,0.187193075185731,0.477776687362744,0.236166945864101,0.568813489587875,0.270688591456728,0.46972619678502,0.104412820740609,0.393126293995859,0.202305274101557,0.480140763028464,0.180278790841072,0.432145559978377,0.262980392910357,0.459549274255157,0.230890405015802,0.43172569120845,0.213463906520027,0.410616185070519,0.0841409531082823,0.418738311450441
"SW3407","2","2","34","215",1.84,1.64,0.73,4.21,0.219519337826774,0.202942880097727,0.191562217559157,0.282043318350905,0.52666263475087,0.202749665803579,0.464489200262868,0.17846043090485,0.477069404404097,0.362501120210786,0.599864340354976,0.128080412403209,0.395556635687561,0.156524106943505,0.39933110367893,0.176864253934754,0.411385514904652,0.184972098334691,0.468093187138345,0.197473116937242,0.513168409586057,0.194454211631712,0.503850244943792,0.226912553449018,0.491330455511887,0.264382521588392,0.562762564003567,0.252786705955391,0.43909147369355,0.185887363737955,0.44416763338332,0.239825448305764,0.512569293726238,0.213881006729535,0.453823193496684,0.261395682018081,0.440945911534147,0.226474838790933,0.413411391699703,0.23532103347173,0.407904371619799,0.0935874027809176,0.356427455938127
"PLUSS_III","2","2","33","216",1.86,1.72,0.77,4.35,0.22190541758576,0.212842532785421,0.202058777425412,0.27091637133086,0.544878288015543,0.182418670610131,0.464066787972796,0.14936658188738,0.463583798482897,0.35156007666439,0.606927685872555,0.136027400290212,0.398155949276422,0.159408304785436,0.397651983870471,0.183855805284382,0.443046083677336,0.180412122920682,0.479543660710339,0.190081333537466,0.512912689198486,0.177418651636026,0.492913782252989,0.21707187466832,0.495484575484576,0.261283939760361,0.552017244347847,0.263951379699064,0.470730072633187,0.169212115279175,0.464984054227752,0.235455620087867,0.510849731840701,0.22181804672244,0.462668591665741,0.263043299959708,0.451408933761875,0.231238873025501,0.429324050216545,0.225317154005255,0.379528880781402,0.0987082154134086,0.375223648948272
"NY1517","2","2","32","217",2.05,1.87,0.87,4.79,0.244573175296134,0.231404381574847,0.22830017709105,0.267502578252687,0.516266893962972,0.199867476717738,0.458553159262353,0.163025003983289,0.450072498585809,0.347627270545362,0.585394657863145,0.145603772925101,0.382986963501552,0.161001275198741,0.380075383553644,0.107428694980264,0.370924614922555,0.114763307057303,0.416009032553205,0.157950075179155,0.480474945533769,0.161642432465363,0.483133288713716,0.203677809657489,0.486801891662511,0.250707597678958,0.543200534860997,0.263261938407226,0.472087405097786,0.107855639028543,0.369829386299975,0.191509577154392,0.486666324096793,0.203119200580608,0.449622335473592,0.257322067908658,0.460248177895237,0.237932758874364,0.442428543160682,0.236914610583392,0.423623151014792,0.108914338888478,0.418466076696165
"NY1614","2","2","31","218",2.01,2.14,0.86,5.01,0.23980101577816,0.264815709395814,0.225676037124486,0.26348220268364,0.518866064944496,0.171473005976845,0.446772316997935,0.169185796126368,0.465802456663215,0.335684776768184,0.596881335493839,0.124689727075766,0.383970393741209,0.147217660166863,0.397141872133469,0.117770835466081,0.394004165415474,0.130811600561725,0.439885973463427,0.152516467645986,0.476068409586057,0.160868673633063,0.473099824000397,0.202189416757214,0.487097578862285,0.237753307507272,0.531710377540608,0.22113274808651,0.42909068237788,0.0947948743924547,0.395177707446615,0.1689861122206,0.45095805577089,0.182969519996402,0.425755565384048,0.231770422230136,0.425613747182375,0.215342855097648,0.390254543199706,0.213649694379925,0.364051427588579,0.105521941736736,0.405373840785085
"NY2003","2","2","30","219",1.29,1.39,0.63,3.31,0.15390214445464,0.172006465448683,0.165320817893519,0.221472664368002,0.429277626543575,0.160594956771638,0.371601771202058,0.187338880579204,0.445492819999046,0.332198108416697,0.580481591739835,0.149224903656821,0.373446815663333,0.16436990622371,0.4265576197034,0.084050881178593,0.350645970178464,0.0954177565423832,0.403408231498109,0.143165145817719,0.444618270553836,0.157562684972309,0.458306700066223,0.203757943947707,0.44596568090544,0.237684296041772,0.494716011618469,0.263375020013164,0.481066707225877,0.0668272740256443,0.337736207526489,0.17503323548238,0.437750320493791,0.189287863151142,0.382662462929371,0.238714365878566,0.407027348203819,0.222541831972388,0.400090522231396,0.189751320145245,0.321295149638803,0.107066214942499,0.392044817927171
"ONEIDA_VR","2","2","29","220",1.63,2.07,0.99,4.69,0.194465500357414,0.256153513294082,0.259789856689816,0.224300608639172,0.46945623367192,0.141980255136791,0.416413353987286,0.155146920057758,0.470629404187609,0.316223205397832,0.575286832221678,0.133973562958325,0.377870508259563,0.155547124361172,0.410908609597685,0.13261212872744,0.393707747838557,0.149316378471517,0.44831031771127,0.161635490512399,0.483816775599129,0.159493578887861,0.489166944310764,0.186802362886478,0.479402278095089,0.204855174654148,0.50659743883869,0.23481855364261,0.466530544385216,0.130017785720402,0.393872785829308,0.208807560699499,0.504082750067617,0.193678371353033,0.448198521699429,0.267081571667714,0.468255115313939,0.240645252730454,0.451221936402446,0.237057861571683,0.438041956245263,0.121054906574016,0.426419014016619
"WL_349HQ","2","2","28","221",1.37,1.96,0.83,4.16,0.163446463490587,0.242541490848503,0.217803617224795,0.227500291218684,0.460451503833857,0.148820264604997,0.404064998210237,0.160855427133523,0.464684754680461,0.331879413754696,0.597742330907567,0.121632952322074,0.394816235262384,0.150206833884204,0.415641431600511,0.192040682315247,0.459840250510685,0.197230394689934,0.498086130456154,0.198911638976753,0.512417647058824,0.189038020936621,0.504422299893409,0.221360208881384,0.485754354315658,0.204665816749027,0.477717566163831,0.258722273672154,0.464553531819968,0.190056600437608,0.431262939958592,0.239423798555397,0.517637383539263,0.236391266906438,0.460920599272504,0.279218693641433,0.447000094058918,0.246488978586704,0.4341456060523,0.235444463321747,0.408495732864013,0.111354549126573,0.374525668674549
"FSG_421LH","2","2","27","222",1.79,2.04,0.9,4.72,0.213554138429307,0.252441143536197,0.236172596990742,0.277805673486954,0.502618623206859,0.19713973540845,0.444964469898845,0.197527572490397,0.471560966164053,0.359564305629849,0.595839268442803,0.125541584812508,0.386558637095668,0.144313081108122,0.404343152645674,0.144528955009316,0.400937519973855,0.141649643343351,0.444939453152511,0.185050258163657,0.485822905916753,0.183067285023394,0.484846186262115,0.239414496972788,0.493210215563157,0.232503943718967,0.483675783005642,0.273730878213764,0.473263401810115,0.132984579698019,0.388705395201559,0.216747971062641,0.481925046096169,0.229076432165328,0.436746768882992,0.283553547759829,0.455307102365926,0.255765141829668,0.449339164966532,0.262530932361237,0.42452329261034,0.131447076583148,0.413419418898336
