"Germplasm","Rep","Plot","Row","Range","yld1","yld2","yld3","tot23","NDVI_125","NDVI_136","NDVI_144","NDVI_150","NDVI_152","NDVI_156","NDVI_164","NDVI_166","NDVI_172","NDVI_177","NDVI_179","NDVI_186","NDVI_192","NDVI_195","NDVI_198","NDVI_213","NDVI_223","NDVI_228","NDVI_244","NDVI_248","NDVI_251","NDVI_255","NDVI_263","NDVI_274","NDVI_278","NDVI_300","NDVI_305"
"SW4412Y",2,230,2,19,2.28,2.31,1.15,5.74,0.579889346310915,0.449964536186347,0.475180248034068,0.581497599039616,0.363145386742261,0.402457983193277,0.444012452142429,0.467423314045577,0.476608509631923,0.479594457251927,0.479066660243131,0.511195186251031,0.435111363911667,0.452834806310742,0.454952357201492,0.383932773109244,0.464415947303648,0.448139548216948,0.474877780760134,0.451731863143123,0.423567251461988,0.429857960883468,0.356175890776145,0.415097340183845,0.554722745478589,0.445136702568351,0.430575750329921
"FSG_415BR",2,231,2,18,2.02,2.02,1.02,5.06,0.581201958898037,0.434659913897159,0.490705535401775,0.595117760108528,0.377989322780214,0.401803991365171,0.40676174522949,0.434331196861966,0.475023747276689,0.483369276914306,0.478129292770209,0.512478512267542,0.424200819021618,0.432047750229568,0.458390052853721,0.363113573931988,0.477038195220013,0.458232345569807,0.466144066144066,0.44307129649215,0.406834795321637,0.427262035591031,0.335669020321458,0.408910336566175,0.557951237263464,0.467743471723588,0.455906009169837
"LANDER",2,232,2,17,1.55,1.64,0.82,4.02,0.556661149308208,0.415953661721619,0.472591274952804,0.588431246938237,0.35787832733232,0.43441991594502,0.400473744082786,0.42467249694616,0.45871220043573,0.467857698145337,0.459935571161652,0.5076930989068,0.426643598615917,0.459319482468934,0.478071012188659,0.358580765639589,0.465130495396544,0.423516455040166,0.446084561770836,0.4289652945043,0.361593206839407,0.400224089635854,0.323305642527369,0.369495587564711,0.523454847732397,0.421358777419965,0.411807417601974
"SW5606",2,233,2,16,2.01,2.12,0.83,4.96,0.578595124918654,0.44686170106988,0.493067293040016,0.602291140671515,0.343879023200518,0.443040321391715,0.465624468620095,0.487652678550179,0.511643661850705,0.496054492281494,0.479795303324715,0.508122865978413,0.409105033364407,0.447611865258924,0.450617670544396,0.437179962894249,0.503068164576585,0.451350584286578,0.452193522781758,0.423525408348457,0.364041296798256,0.411402295431447,0.323968157484609,0.421675250127411,0.570789094385935,0.432158022114981,0.42320341547734
"VERNAL",2,234,2,15,1.72,1.33,0.68,3.73,0.497514498757249,0.403213516938923,0.456861126445712,0.564392860283127,0.379850299180172,0.422187074677316,0.385617686899705,0.401708203758048,0.413444226579521,0.464918927256252,0.453109824920597,0.493551841739978,0.436033247621769,0.430613415105394,0.471099502864209,0.326732389925667,0.416909248958374,0.384320923670496,0.442205383381854,0.452869986876551,0.376296869625043,0.431666088264214,0.369608926302698,0.317113459167893,0.470760315285746,0.388779895056614,0.373781598423683
"SW5210",2,235,2,14,2.43,2.34,1.15,5.92,0.579840067340067,0.449293623805168,0.475461992439741,0.584017284043662,0.384371988535922,0.415496830311072,0.432888933911716,0.449694023612566,0.479337037037037,0.492082992489031,0.472633060868355,0.501661602033903,0.418324815085235,0.438655996410007,0.466753302332378,0.380035165581384,0.481666644768249,0.453332350484053,0.47411154469978,0.465443024443277,0.410281217750258,0.432629334919809,0.361704367195634,0.419972818415725,0.548752747095927,0.444890239037712,0.427049660587852
"55V50",2,236,2,13,2.09,2.18,1.07,5.34,0.58729769685652,0.425846610874172,0.469744917431693,0.59499449779912,0.347835168833801,0.422304856343758,0.414668085574841,0.434770463161686,0.474861971104231,0.476307950492972,0.468779932564483,0.488557954827501,0.424762261345662,0.476727372449298,0.473449920508744,0.393186037700104,0.473047076854741,0.449294578330598,0.471344836050718,0.449600724177851,0.393252923976608,0.405670754043997,0.337219730941704,0.421671941251336,0.53404638905538,0.451842311203861,0.428630237585461
"N-R-GEE",2,237,2,12,1.92,1.75,0.76,4.43,0.549887177093059,0.410760864521603,0.475289992338713,0.581193051211516,0.351165465897358,0.409276254361394,0.402926401244382,0.423741183659175,0.475691176470588,0.482835671713619,0.474635201650452,0.483870181921808,0.422078664169391,0.419344727886805,0.456656593965774,0.379053464864207,0.472840377599958,0.444447241451647,0.450218808061945,0.420164623093176,0.353075635145956,0.382741131850971,0.32477849266697,0.426508274992624,0.541832443797509,0.463533306267762,0.449801482782168
"WL_358LH",2,238,2,11,1.71,1.63,0.74,4.08,0.543361250223995,0.388656551193838,0.46803613172763,0.583081705380649,0.348099112484714,0.417344565591301,0.433009430846574,0.443833968434731,0.47690522875817,0.487328028556555,0.466823443506647,0.497685474007142,0.446190597123901,0.450473887372283,0.463601080071668,0.383684325904275,0.449235322703714,0.429503901413723,0.433398256927669,0.397027685847479,0.351348654770928,0.38504733260069,0.348524282657757,0.411423659001514,0.518696901370932,0.428925097425512,0.394128172881465
"HI-GEST_360",2,239,2,10,1.86,1.68,0.65,4.19,0.54937222363693,0.417273963278882,0.476697227624412,0.593939028526209,0.363094165473831,0.41452442380461,0.454238075081192,0.468076309767882,0.482127515479876,0.498347091048809,0.47199884376355,0.511408057349978,0.465482190727486,0.379048402577814,0.46846253007458,0.397663134819145,0.397038020032672,0.41171507199371,0.402575379045967,0.377925312335815,0.33737993996463,0.39053667484693,0.331147632901214,0.390730155611631,0.51123371959167,0.423004115226337,0.397099618697512
"NY0651",2,240,2,9,1.97,1.72,0.75,4.44,0.550657485216309,0.419439970038049,0.461625842551132,0.589403976837372,0.363986396203475,0.409305000922311,0.433509163552253,0.447772106881969,0.475197821350762,0.488172855045102,0.477690063084582,0.511515387315834,0.481548204818895,0.422905733600921,0.470778509602039,0.359806468041762,0.376477185020021,0.400399738945994,0.428280992986875,0.421717147594451,0.378246044031648,0.426660979042551,0.296623582168293,0.400895630482015,0.518795261508257,0.455215602995828,0.439344088381621
"REGEN",2,241,2,8,2.08,1.82,0.93,4.82,0.566292107965679,0.434385647430034,0.472770355029088,0.583309844117019,0.363523170602514,0.406444911297852,0.409418139246946,0.429052772487528,0.470590707774338,0.498985056577697,0.48295696766285,0.510675381263617,0.475614530755637,0.436494106012823,0.475806207497638,0.331363589206726,0.396733711988777,0.435411687925293,0.454893243128537,0.424795358347492,0.407578259373925,0.414088396420515,0.320088768593809,0.393344867358708,0.53037848084406,0.462707745101101,0.444826833754169
"SW4107",2,242,2,7,2.04,1.84,0.86,4.74,0.587728475228475,0.443979171696038,0.471365529180042,0.605357643057223,0.370872679344842,0.403665938788432,0.451383065065623,0.46271687131045,0.481819281045752,0.496334746287896,0.490603053926938,0.509882630210255,0.453373044087364,0.424867589489036,0.448670351023292,0.377403810008852,0.450564597972843,0.432672663779168,0.448201435456337,0.442666903207171,0.391845545235638,0.40654269574103,0.34716280741191,0.414908045812348,0.535491528003729,0.45758992979908,0.437723939918848
"PERSIST_III",2,243,2,6,2.01,1.89,1.02,4.92,0.590504484622132,0.431303278579857,0.478053612170502,0.640834333733493,0.3467914696079,0.408602142611431,0.429120276931733,0.440586957862736,0.484830283224401,0.514409657668377,0.491994608988073,0.515032232530371,0.507061151497836,0.378819041920646,0.48112595051329,0.32566044599658,0.485332439877894,0.454465753162864,0.467097961215608,0.45803930465108,0.441092540969216,0.45237946506036,0.326708438623386,0.403706616336374,0.547920055940863,0.470332811684924,0.441421690566774
"LIGHTNING_BOLT",2,244,2,5,1.59,1.86,0.97,4.42,0.55044256759943,0.403289711917599,0.447813697427969,0.643831631307231,0.353536064446008,0.424772164141527,0.42842668919511,0.439408504032042,0.472388738390093,0.500652772122065,0.490668556579258,0.522641864997288,0.507275959493349,0.41192716968118,0.462303984656926,0.369240287419316,0.500581616520108,0.45807969002579,0.45451792510616,0.465910646824557,0.42202852750622,0.427718202325178,0.328198237116384,0.370610286460992,0.539854772573755,0.471412939180232,0.432365505236445
"SEEDWAY_9558",2,245,2,4,1.43,1.68,0.89,4,0.526727003932886,0.432902961725596,0.458116865518306,0.644478778058308,0.366879847135664,0.4146851196619,0.4115956600981,0.422761495789576,0.452324618736383,0.509309344883328,0.482457216574864,0.520385761785613,0.51295181516066,0.416520615451097,0.486410204220096,0.320039946413348,0.498993990329114,0.439148983137063,0.458150893445011,0.458489574767465,0.420054040397552,0.426940540227891,0.317893893113234,0.295882621174325,0.513817178982219,0.460020458047718,0.420355602445155
"ONEIDA_ULTRA",2,246,2,3,1.95,1.75,1.03,4.73,0.582902083392279,0.461394573042199,0.472528440641587,0.656632064590542,0.376273220117269,0.416663176839513,0.393905034798223,0.396542712393967,0.438254901960784,0.51344537815126,0.476767199517022,0.526211095682429,0.50931222641962,0.381369432706331,0.479940444646327,0.328705124561902,0.489703518505081,0.422581226323128,0.457618198794669,0.459117840385197,0.415268317853457,0.410820753079993,0.316643665329913,0.266916704978989,0.492001550741597,0.44313197704747,0.394911350112184
"SW315_LH",2,247,2,2,2.03,1.76,0.84,4.64,0.61275016740703,0.491618719991417,0.493959658223088,0.672529173104219,0.363919274449042,0.437685758513932,0.359819700806087,0.366576372182305,0.43015200378397,0.523141716863737,0.478330737154267,0.538258275649688,0.503703057045808,0.467935760646146,0.478861941369574,0.284220679576178,0.487737762069313,0.402285192829568,0.451007921596157,0.456247512344458,0.396459838321293,0.397705670272042,0.311456194878029,0.228061802600872,0.450313002445034,0.430276350915953,0.375551860363098
"ALFABAR",2,248,2,1,NA,1.79,1.09,NA,0.646110889938562,0.506340717031303,0.49836006047835,0.669431272509004,0.420103110893511,0.459095584722183,0.397823226713651,0.406150312197353,0.471160348583878,0.53464019236013,0.493929968238969,0.554547995501086,0.505710659230117,0.493848397591713,0.483825747493568,0.319609304591402,0.527483390050235,0.428727701606959,0.477223288987995,0.469068917440541,0.418151874785002,0.411810812820704,0.320890033671079,0.257089123871131,0.492879551141175,0.470386572156249,0.410282411472052
"55V50",3,313,3,36,2.23,1.99,0.85,5.06,0.537970272283998,0.468821341924194,0.467557733269349,0.58846239841228,0.366993634052662,0.420649171949482,0.412772533824404,0.466793492279016,0.516072626418989,0.476303508187416,0.498964704132434,0.528918046862946,0.541597621239537,0.503837985825039,0.484818728763365,0.39664787126972,0.463418849652679,0.421006689508892,0.458371587783352,0.443560753381506,0.383703522902937,0.374183970540035,0.314282746958535,0.432529438588021,0.543384731379209,0.447215338463545,0.379125285885602
"SW4107",3,314,3,35,2.27,2,0.84,5.12,0.570190348866819,0.481932926990945,0.494507060731835,0.603848123264077,0.38503025873676,0.408267899074199,0.476663663277127,0.512021212160953,0.535172222222222,0.491560853416256,0.494352748470396,0.526225853552734,0.550878808080167,0.490893717096926,0.506672750548183,0.434498647944026,0.473445082866611,0.43339429163736,0.457345160286337,0.428100158982512,0.378973061161569,0.366450509407303,0.336890066353441,0.466527721895872,0.573075367944364,0.464995427905121,0.407613647449029
"ONEIDA_ULTRA",3,315,3,34,2.25,1.9,0.92,5.07,0.559799559554461,0.476701687857085,0.474899443687615,0.589673369347739,0.384233004923839,0.396284829721362,0.415866687409326,0.45712614853467,0.50562788671024,0.474405691480132,0.495906387671094,0.514262338784553,0.534448289119569,0.493075136390644,0.506410275822041,0.369973477313631,0.469716586068964,0.431389271108053,0.445420363067422,0.415869198368301,0.369112917096663,0.394152833208013,0.309254183248655,0.415792012104567,0.541255553652805,0.428421205519245,0.400449507385416
"SW5606",3,316,3,33,2.01,2.01,0.76,4.78,0.573969306032272,0.468513105039176,0.476521556442142,0.590499199679872,0.379410543794105,0.404568037741412,0.4485348084741,0.493139055572589,0.50187424750602,0.487276110050707,0.504698095213096,0.517759755287678,0.451519528480577,0.45026530213696,0.461951285704593,0.422458653026428,0.474020762280464,0.399819565613813,0.427531733414086,0.373610267677422,0.368204764361885,0.347650281351479,0.313162499028337,0.412968788228304,0.524700078964143,0.388285740587315,0.337554762641268
"REBOUND_6XT",3,317,3,32,1.91,1.96,0.77,4.64,0.569743890822322,0.481009127789047,0.482508729053248,0.589132155104194,0.376865555770889,0.426282760752407,0.47255819358311,0.507851637273602,0.520728976034858,0.492264218462716,0.496620684855979,0.51166475485165,0.40457710337238,0.43349995221653,0.432768062179827,0.443973693825356,0.486762671873729,0.417933587531929,0.428263557675322,0.386448111397401,0.336585606070338,0.32005273102358,0.351142023678371,0.444384941391057,0.554603585733177,0.410118482295014,0.360449346405229
"NY1615",3,318,3,31,2.28,2.08,0.8,5.15,0.57019011308227,0.468404901290201,0.480210511719956,0.58466392835161,0.378683539770454,0.365733451275247,0.387745928956845,0.438389324456514,0.490454139433551,0.487054874813362,0.493974185512102,0.510090731088497,0.439748003809245,0.456043121902959,0.461603699238546,0.385674339300938,0.45847609874947,0.403657155471097,0.436584330701978,0.393345933664035,0.374948721572053,0.39730497508738,0.339662205299355,0.395879698634053,0.512754492869443,0.429948939418093,0.409838297810203
"SEEDWAY_9558_SBR",3,319,3,30,2.04,2.01,0.8,4.84,0.548995439926812,0.460852092696443,0.470155799546096,0.572012912788434,0.365518824141413,0.380401255340682,0.374785390138588,0.433584885315319,0.491425116099071,0.477877097741752,0.492792138543773,0.491554249707638,0.426117160301789,0.453854048506455,0.433520579402932,0.385212994288625,0.452801026597818,0.391451176962013,0.426069461363579,0.390293386692981,0.374270433222426,0.388483180882973,0.331188156031893,0.392962900229336,0.530728468000495,0.421813495351192,0.405959805959806
"ALFABAR",3,320,3,29,2,1.83,0.86,4.69,0.559298399494478,0.461830003889381,0.468352907500484,0.586092374169399,0.358404957002768,0.389981817288319,0.374958183039499,0.424238973325741,0.476771786492375,0.485280979648497,0.491885187810064,0.501130318702917,0.451736981894755,0.456581030377822,0.450952209470426,0.392898169368758,0.459544338089615,0.392431833232559,0.442787631022925,0.401841640202501,0.376633556931545,0.403666107544296,0.324633093635192,0.386122725192084,0.533531576143315,0.431930774187609,0.390472758755243
"SW4412Y",3,321,3,28,2.15,2.11,0.76,5.02,0.55774540455913,0.48406539593525,0.471795749930142,0.575326130452181,0.365953710975543,0.377768056116421,0.422756130898749,0.472712462824561,0.495452941176471,0.478668789101544,0.5006968465792,0.501019001130691,0.408409305167138,0.441937266536197,0.415262825851061,0.420445511537949,0.480063856876159,0.417554510791101,0.443761255525961,0.392738206522604,0.407850447196422,0.379371359163134,0.325026473837732,0.402562297148682,0.552562053448259,0.417419894787183,0.392262120971515
"GUARDSMAN_II",3,322,3,27,2.35,2.01,0.86,5.21,0.572646516519066,0.475305668244309,0.462222615108731,0.576190476190476,0.388011895655769,0.369051550444739,0.377953206007171,0.445298059655731,0.48547235122119,0.487135329902886,0.492201485681287,0.484049649053372,0.432980963567294,0.456231172273953,0.438544520816045,0.36283022299829,0.465426471137967,0.396788651828818,0.430122253651665,0.412586229248688,0.384201066391469,0.403767327973471,0.325048774302728,0.38564389367238,0.526148547725738,0.434726475456364,0.401192520946691
"NY0651",3,323,3,26,2.48,2.1,0.77,5.35,0.573357674269025,0.485406775569325,0.478026624275014,0.578394132646464,0.388719001848471,0.369669705117275,0.402015216566976,0.466393941138099,0.502058387799564,0.484941292151079,0.500392799216329,0.495592539672957,0.417228024507158,0.442633999668743,0.411328134857547,0.390610157106321,0.461953620073519,0.391832031058037,0.432983900630959,0.401158593584749,0.365701476047943,0.388345355841452,0.32018192082188,0.420241995834621,0.550365589374934,0.434027555310074,0.411619088811995
"VERNAL",3,324,3,25,2.11,1.64,0.69,4.44,0.571213771703968,0.471138255843243,0.47142735668763,0.576705229176873,0.391644708285025,0.351181703450611,0.347793258394446,0.367353160176952,0.44078345373237,0.478484420316799,0.483739970776352,0.507270487166243,0.446394823444758,0.47634251759161,0.451516907002354,0.324614785044453,0.410135300054753,0.353701784188957,0.405626558567735,0.400435374522596,0.372108817320333,0.407712514701062,0.297785117816542,0.321352734155502,0.471146692544072,0.38285986068919,0.349302892410882
"SW5210",3,325,3,24,2.4,2.1,0.91,5.41,0.581003664091899,0.490913806360949,0.47662887539444,0.564984738289935,0.384154378472966,0.38007625792792,0.449777074943763,0.499699779339515,0.510784204793028,0.488035637162354,0.503289599760188,0.504817848377044,0.429247748748717,0.458346419711707,0.432120019178843,0.406104006820119,0.475035787557145,0.410041091326398,0.450595438830733,0.443668106379543,0.417403406000968,0.41727473290201,0.319075308033137,0.429242911939057,0.561547078802409,0.427563898188002,0.398248576123905
"EZRA",3,326,3,23,2.36,2,0.93,5.29,0.579402215431627,0.445689744776159,0.469447713821467,0.575625981334238,0.359411948946833,0.3935797088066,0.39696807439379,0.442760282072621,0.483232352941176,0.489305642962031,0.495750918110946,0.504969153815021,0.433632265642361,0.462484404968065,0.433714843403425,0.353331912475135,0.459908040820904,0.411398078565739,0.461900403076874,0.444651580984777,0.393939628482972,0.419023174658261,0.301430415540493,0.409257270419449,0.535563475754203,0.431434885562232,0.410088771827139
"SEEDWAY_9558",3,327,3,22,1.79,1.66,0.74,4.19,0.551811179017061,0.455903813519999,0.478279474806954,0.577725188730201,0.374645239948915,0.378427687686,0.398867442173376,0.441205759224099,0.487328108875129,0.465594308519868,0.492566858797796,0.497200700328027,0.445229251981419,0.439652657517581,0.424406591465415,0.333170359052712,0.450024745211911,0.399677134011499,0.45199806376277,0.438257697232704,0.377120313037496,0.420815547457921,0.284413249279695,0.379840862712835,0.521641526576667,0.420007241707325,0.397493028924109
"REGEN",3,328,3,21,2.16,1.86,0.85,4.88,0.57257472012374,0.470825453984603,0.474901960784314,0.583360344137655,0.369845637000782,0.360211900144673,0.386856877308818,0.425987473172441,0.467834640522876,0.480104112441437,0.499631252281855,0.50673358888797,0.460659482030232,0.446056984630543,0.453560673670586,0.351914341494173,0.454157403681446,0.390547349630014,0.44974959680842,0.428085545783097,0.406129170966632,0.427930393396297,0.288302195512637,0.38450050583501,0.540479588244808,0.431122609537642,0.415634558040177
"HI-GEST_360",3,329,3,20,2.11,1.77,0.75,4.62,0.591447976496996,0.486696429755134,0.48641533255638,0.590267174134228,0.375098911884273,0.37751908790272,0.433272418137561,0.478109926127552,0.496732788671024,0.498826490948802,0.503760444936916,0.510334310483231,0.436476090706115,0.424732724197965,0.437105508870215,0.3873311748942,0.46568242638538,0.388238255654685,0.420786561963033,0.404940792719697,0.343689648823058,0.396923380955135,0.312959744699779,0.413883211287251,0.542122613237435,0.41851542278321,0.395243390888694
"SW3407",3,330,3,19,2.17,1.94,0.83,4.94,0.596260390626588,0.468373072690875,0.473118227969591,0.577229277361169,0.364765609151007,0.369465570843722,0.40428745949453,0.456521493680619,0.479313832989336,0.489779543731345,0.501770043135505,0.513860994277971,0.439453244870533,0.424852390627792,0.440123795059679,0.379889167788327,0.456875718774669,0.393201078767288,0.437495555142614,0.415732217953879,0.381752159260734,0.380591457822067,0.330721885166623,0.413066307234248,0.525501374737183,0.414049970883079,0.387502248055881
"SW4602Z",3,331,3,18,2.08,2.03,0.7,4.8,0.587570735364853,0.468479335988842,0.476943745868177,0.573996720819692,0.361657615829982,0.38077163529849,0.371755389245414,0.434068754951261,0.487635620915033,0.464669109934723,0.497545674016262,0.493185516119247,0.423747394262616,0.409825943515783,0.427832033714387,0.347113525544898,0.450097742360374,0.384139981983983,0.418307077130607,0.38893199927362,0.341977655879998,0.384521468371026,0.297769443775431,0.402934710850671,0.520562310319567,0.416500363108206,0.407078463619289
"PERSIST_III",3,332,3,17,2.33,2.18,0.83,5.34,0.593112025955163,0.462804591072399,0.486071016141733,0.595021291027622,0.358832672053443,0.370151235522079,0.407294903938573,0.468671116790743,0.485203159041394,0.47323963213604,0.499634607869902,0.502064536614053,0.445798546077902,0.415166057946807,0.438094731105112,0.391843624406284,0.457620960519919,0.38796869625043,0.43276226315442,0.393860409260561,0.362248452012384,0.404809499020847,0.295369658879344,0.423741003325778,0.542734704265015,0.447930160483599,0.422820700419471
"SW315_LH",3,333,3,16,1.81,1.72,0.63,4.16,0.576701539201539,0.483179712047091,0.499995924224184,0.610730677921393,0.356728047296419,0.393133499553668,0.345209350115592,0.381627708914293,0.449772424320605,0.458716938102675,0.492408632350754,0.498716736095738,0.452787213104346,0.44094832365308,0.454501387200349,0.301173547679942,0.419874793025879,0.352548635704894,0.400249141425612,0.361581728155826,0.345216718266254,0.382460427632213,0.27054490867641,0.315478850253937,0.480124344740322,0.384271625395072,0.354745168616986
"N-R-GEE",3,334,3,15,1.93,1.92,0.61,4.46,0.587650902111686,0.478703629194496,0.488815416877133,0.607376950780312,0.366653066636747,0.364307917146792,0.410555208983157,0.45318213985785,0.478223965141612,0.480735448364368,0.498033862739745,0.491125911217745,0.429418113710676,0.381617906751597,0.416143072613661,0.346558031908416,0.411243999674559,0.323624921334172,0.360532419355949,0.320035908119072,0.340850600996022,0.341114003123373,0.274269086330834,0.395413629526785,0.523268140346871,0.432203913839495,0.411112956679243
"NY2003",3,335,3,14,1.62,1.45,0.52,3.6,0.559486791349536,0.462157707910751,0.489187555017721,0.608831532613045,0.375705246551542,0.385929633391818,0.351425824436472,0.37368276076874,0.441809259259259,0.460211009513938,0.471851899576917,0.490662963782845,0.450313746653545,0.411468863875281,0.441030476843626,0.371199610278894,0.372938229906743,0.283405315136334,0.353227023815259,0.352317073448101,0.324099362391823,0.354348140436115,0.275562768163092,0.29789182157131,0.440999039111035,0.383913497943445,0.368445761389133
"LIGHTNING_BOLT",3,336,3,13,2.22,2.26,1,5.48,0.596888351300116,0.487554562682765,0.490997226141065,0.612594741932648,0.372948783357694,0.369693687954557,0.475409098137071,0.512460784556583,0.507553857069143,0.499561240425374,0.498050992168639,0.508215885282155,0.435851771901421,0.40315661759512,0.437509157509157,0.415395316375709,0.477825224349289,0.389803430143987,0.453174947292594,0.421962296715419,0.390785298613877,0.379508688431125,0.340657060900658,0.452581327559378,0.560088977366784,0.463721623860812,0.439659961170058
"PLUSS_III",3,337,3,12,1.95,2.04,0.9,4.89,0.594943600335757,0.481584507260671,0.49302241978801,0.611710944467473,0.392250219906086,0.388217810201003,0.471721363371599,0.504440843103188,0.512840631808279,0.499620733249052,0.499137512617314,0.503353465155401,0.438605652730601,0.40391367396715,0.436529609193969,0.419500163701844,0.490070739521557,0.418303532866891,0.455439077988098,0.407462398020338,0.375173718610251,0.378991458923786,0.344017167535111,0.464648749942868,0.570163089495866,0.462320866618252,0.442406288235963
"NY1517",3,338,3,11,2,1.65,0.78,4.43,0.567166636180721,0.47378669362926,0.480754053446196,0.59529160543141,0.38022645358065,0.359410421916816,0.366687996861764,0.392585457973722,0.468113180827887,0.489878878619485,0.483772970831794,0.499658556546122,0.458131231363827,0.414856416685857,0.443993054235269,0.333640365237004,0.452981416857424,0.384969212354545,0.445387327740269,0.411697837701372,0.377759287925697,0.414903943878436,0.307959864260255,0.342137818191572,0.492336315894626,0.427757274484698,0.410807141484045
"NY1614",3,339,3,10,1.91,1.8,0.69,4.4,0.560708508992823,0.488323230294892,0.487788413776846,0.595921669116077,0.373557776668546,0.361337765875581,0.399402321971903,0.434621834834703,0.475084601823185,0.475085822875406,0.489874093323184,0.50224386709867,0.4497724939949,0.407638291595511,0.442011388551181,0.358833472783053,0.435834614209034,0.352154655303139,0.413411884000119,0.389100486500133,0.362463020295838,0.37135123075779,0.311724819907816,0.366860090790915,0.512228025611021,0.432140549920977,0.427746068483558
"NY0465",3,340,3,9,2.06,1.87,0.97,4.9,0.581596898018467,0.483966147884863,0.491222815160127,0.611867115614381,0.354775027171726,0.351097995496972,0.382620209655915,0.415911323433483,0.474443790849673,0.485338489378052,0.49608774549951,0.515312632066169,0.44674772229453,0.439329120077783,0.443611797660241,0.36384703446596,0.448872485053177,0.376976264189887,0.449090954973308,0.399889007917284,0.390879505329103,0.404518287157538,0.290906762393006,0.37079982685519,0.5184993168188,0.443899229801467,0.429398196737968
"ALGONQUIN",3,341,3,8,1.88,1.89,0.73,4.5,0.577120292561469,0.492635862317088,0.492010961533604,0.606127951180472,0.370762090584007,0.354523347800659,0.377496988093472,0.404643491549015,0.469489164086687,0.485939862670732,0.495413462127377,0.51591471093829,0.452318444917093,0.464624027190872,0.457960555711421,0.357035142559439,0.450870005959095,0.357544652711794,0.4176092058445,0.387048948435999,0.338024399539244,0.37989340869091,0.307661420322987,0.317395810648406,0.460491884769434,0.39678044057129,0.373892059311287
"FSG_415BR",3,342,3,7,2.05,2.12,1.01,5.19,0.595511487423252,0.490891451950953,0.492512625488151,0.615113489341925,0.379297694454928,0.335828422784945,0.385731447940226,0.423624806260288,0.480383006535948,0.502782117252187,0.501833812422048,0.519129553976911,0.444735616858724,0.446915057610245,0.437262760307743,0.38824016563147,0.48108723808016,0.393959451622058,0.450891737166247,0.41547156851373,0.405212628838388,0.40392012262132,0.295320444189282,0.396806528234341,0.526973627879099,0.45643575815136,0.419546878546001
"LANDER",3,343,3,6,1.57,1.81,0.88,4.26,0.588235294117647,0.480489544758112,0.492186413423248,0.616827825300524,0.368124321755115,0.357653461384554,0.369198959490309,0.399387869319979,0.471949346405229,0.495130492725725,0.493027511113975,0.515532211287982,0.473564860374803,0.475977193835342,0.466023982459969,0.362799658994032,0.473224310471076,0.394715575902412,0.44737403560933,0.413650661517362,0.370182318541452,0.384828338415012,0.295857338191012,0.376430621496204,0.526010598319871,0.447340501423392,0.411886148321618
"ONEIDA_VR",3,344,3,5,1.71,1.76,0.89,4.37,0.578812518273303,0.478637449432515,0.479137701309234,0.614892414364849,0.377818815556574,0.357483800655156,0.374971682996343,0.398344876358728,0.450513523391813,0.490546590317543,0.492137453357497,0.532733974977708,0.467775626170598,0.461029879211697,0.440985588805658,0.354146992130185,0.468269630836476,0.394314708339476,0.464294546647488,0.423967011697383,0.400808823529412,0.415267896735882,0.294250430398974,0.359904849808274,0.514077142259136,0.457357540547083,0.430961003804507
"WL_358LH",3,345,3,4,1.94,1.7,0.7,4.34,0.598578637601007,0.504326710542912,0.494713880399734,0.627075152931128,0.375133377513304,0.383208175577923,0.402382165304868,0.423454367599609,0.467655010893246,0.514487053425107,0.492361316925456,0.526941386658438,0.469499910055765,0.456207903801487,0.43088001496306,0.40415487407084,0.464698625889741,0.377116025068863,0.415329309446957,0.393095291706753,0.327612229102167,0.335487965097543,0.326779927542603,0.398516170488489,0.522272288342799,0.438058240510602,0.400831720727914
"FSG_421LH",3,346,3,3,2.28,1.96,0.76,5,0.600134750870045,0.514244230645965,0.482969732905328,0.62953159739232,0.371835328130315,0.402070768106574,0.379072449940675,0.390313864404787,0.441125381263617,0.521189057120646,0.503040366569778,0.537907378711548,0.492671132133371,0.460805089147335,0.450033841590935,0.357481443755954,0.447153817229482,0.35928084008934,0.424067943675787,0.410190028824597,0.330546527412013,0.358495286020013,0.281450982940781,0.363701617445884,0.490062410213964,0.429518986008569,0.382083833005694
"AMERISTAND_427_TQ",3,347,3,2,2.28,2.05,0.9,5.22,0.62767815880561,0.537837991607994,0.502379797775701,0.644959983993597,0.399986513303663,0.421281620340444,0.43993432295115,0.465947371750885,0.478207666838665,0.538318587346833,0.50972539395053,0.530609102525211,0.491396569421077,0.449198276471004,0.446802685037979,0.433941334109401,0.48427084638947,0.407786991448562,0.440428358075417,0.429883708500219,0.339515434913865,0.365945316179569,0.303120790787232,0.432246428595735,0.523302865542141,0.450633668101387,0.384228367964101
"WL_349HQ",3,348,3,1,2.17,1.94,1.02,5.13,0.635340213526488,0.531658082435138,0.497504804841645,0.664398994892075,0.438346397089346,0.430422443576973,0.45101765870462,0.483214794501119,0.477066339869281,0.547511198311924,0.512188552188552,0.527861293907459,0.504405632144434,0.455983846344105,0.453161228455346,0.439049316696375,0.48718618545321,0.417386690358963,0.454740454740455,0.44055350477971,0.374033203584994,0.377926179321286,0.3036031179873,0.460361712400418,0.529846424256262,0.461837061585197,0.390331940639228
