"plotNumber","germplasmName","replicate","rowNumber","colNumber","name","value","trait","doy","harvest","GDD_sum","loc","year"
2122470,"SW315_LH",2,2,2,"GNDVI_124.5",0.422483215906095,"GNDVI",125,"1",263.75,"NY-mus","2023"
2122480,"ALFABAR",2,2,1,"GNDVI_124.5",0.439098118956997,"GNDVI",125,"1",263.75,"NY-mus","2023"
2123010,"GUARDSMAN_II",3,3,51,"GNDVI_124.5",0.333179236828811,"GNDVI",125,"1",263.75,"NY-mus","2023"
2123020,"SW5606",3,3,50,"GNDVI_124.5",0.328975860212013,"GNDVI",125,"1",263.75,"NY-mus","2023"
2123030,"VERNAL",3,3,49,"GNDVI_124.5",0.29389297590833,"GNDVI",125,"1",263.75,"NY-mus","2023"
2123040,"SEEDWAY_9558_SBR",3,3,48,"GNDVI_124.5",0.284550349933579,"GNDVI",125,"1",263.75,"NY-mus","2023"
2123050,"REGEN",3,3,47,"GNDVI_124.5",0.279558478659232,"GNDVI",125,"1",263.75,"NY-mus","2023"
2123060,"VERNAL",3,3,46,"GNDVI_124.5",0.246476422678597,"GNDVI",125,"1",263.75,"NY-mus","2023"
2123070,"GUARDSMAN_II",3,3,45,"GNDVI_124.5",0.271390988878281,"GNDVI",125,"1",263.75,"NY-mus","2023"
2123080,"WL_349HQ",3,3,44,"GNDVI_124.5",0.271871173089375,"GNDVI",125,"1",263.75,"NY-mus","2023"
2123090,"REGEN",3,3,43,"GNDVI_124.5",0.287123321806727,"GNDVI",125,"1",263.75,"NY-mus","2023"
2123100,"WL_349HQ",3,3,42,"GNDVI_124.5",0.273027150198352,"GNDVI",125,"1",263.75,"NY-mus","2023"
2123110,"SEEDWAY_9558_SBR",3,3,41,"GNDVI_124.5",0.276229347685524,"GNDVI",125,"1",263.75,"NY-mus","2023"
2123120,"SW5606",3,3,40,"GNDVI_124.5",0.289321850220401,"GNDVI",125,"1",263.75,"NY-mus","2023"
2123121,"BORDER",1,3,39,"GNDVI_124.5",0.294051320798582,"GNDVI",125,"1",263.75,"NY-mus","2023"
2123122,"BORDER",1,3,38,"GNDVI_124.5",0.298931972325167,"GNDVI",125,"1",263.75,"NY-mus","2023"
2123123,"BORDER",1,3,37,"GNDVI_124.5",0.299864747865638,"GNDVI",125,"1",263.75,"NY-mus","2023"
2123130,"55V50",3,3,36,"GNDVI_124.5",0.289205342231373,"GNDVI",125,"1",263.75,"NY-mus","2023"
2123140,"SW4107",3,3,35,"GNDVI_124.5",0.305365669491564,"GNDVI",125,"1",263.75,"NY-mus","2023"
2123150,"ONEIDA_ULTRA",3,3,34,"GNDVI_124.5",0.302961072171753,"GNDVI",125,"1",263.75,"NY-mus","2023"
2123160,"SW5606",3,3,33,"GNDVI_124.5",0.324066497311692,"GNDVI",125,"1",263.75,"NY-mus","2023"
2123170,"REBOUND_6XT",3,3,32,"GNDVI_124.5",0.307841109799718,"GNDVI",125,"1",263.75,"NY-mus","2023"
2123180,"NY1615",3,3,31,"GNDVI_124.5",0.311979921599643,"GNDVI",125,"1",263.75,"NY-mus","2023"
2123190,"SEEDWAY_9558_SBR",3,3,30,"GNDVI_124.5",0.302488024535547,"GNDVI",125,"1",263.75,"NY-mus","2023"
2123200,"ALFABAR",3,3,29,"GNDVI_124.5",0.299482608873612,"GNDVI",125,"1",263.75,"NY-mus","2023"
2123210,"SW4412Y",3,3,28,"GNDVI_124.5",0.315585436805527,"GNDVI",125,"1",263.75,"NY-mus","2023"
2123220,"GUARDSMAN_II",3,3,27,"GNDVI_124.5",0.316901953875366,"GNDVI",125,"1",263.75,"NY-mus","2023"
2123230,"NY0651",3,3,26,"GNDVI_124.5",0.316791426634514,"GNDVI",125,"1",263.75,"NY-mus","2023"
2123240,"VERNAL",3,3,25,"GNDVI_124.5",0.300193263610369,"GNDVI",125,"1",263.75,"NY-mus","2023"
2123250,"SW5210",3,3,24,"GNDVI_124.5",0.333365559191386,"GNDVI",125,"1",263.75,"NY-mus","2023"
2123260,"EZRA",3,3,23,"GNDVI_124.5",0.319979293713622,"GNDVI",125,"1",263.75,"NY-mus","2023"
2123270,"SEEDWAY_9558",3,3,22,"GNDVI_124.5",0.291295250607947,"GNDVI",125,"1",263.75,"NY-mus","2023"
2123280,"REGEN",3,3,21,"GNDVI_124.5",0.318543512851357,"GNDVI",125,"1",263.75,"NY-mus","2023"
