"Germplasm","Plot","Rep","Row","Range","gndvi_138","gndvi_145","gndvi_152","yld2","gndvi_160","gndvi_165","gndvi_173","gndvi_179","yld3","gndvi_187","gndvi_192","gndvi_201","yld4","gndvi_215","gndvi_223","gndvi_228","gndvi_237","gndvi_242","yld5","gndvi_257","gndvi_263","gndvi_278","yld6","gndvi_293","gndvi_299","gndvi_307","yld7"
"NUMEX_BILL_MELTON_CA_2019","157","4","8","7",0.00027845688761352,-0.0125080201180866,-0.00320278388358887,-0.423606071600593,0.0245178338595002,0.0429386625813621,-0.0422230942985997,0.00701111588896686,0.153287244260156,0.031733377843298,-0.0255371294154768,0.010954562385618,0.287470714106456,-0.0143353536939381,0.0144104053720587,-0.0129667115117541,0.0259562261838704,-0.0354274790180362,0.16475568369271,0.000401931745812808,0.00120569831267961,0.00938719173866929,0.189830266766722,-0.00602969577374178,-0.00452329785829858,-0.0245290353781345,-0.0278153799459672
"NUMEX_BILL_MELTON_CA_2019","158","3","8","6",0.00960784429075378,-0.001324565393256,0.0215963410270941,-0.115904767073143,0.0187371098901493,0.0434641244282635,-0.0303368758348548,0.0320776945228965,0.540819066409568,0.0370034879700591,-0.0242929667923725,0.0153175979023457,0.506043182991177,-0.0197462530567696,0.0198841105197162,-0.00333829283972816,0.0320253305869903,-0.0186203237779779,0.571218494209126,0.0257052328274115,0.0177692206746216,0.0197110939572437,0.386820908164555,0.00257140605303499,-0.00139917829429772,-0.0145860456299891,-0.00924152850262191
"NUMEX_BILL_MELTON_CA_2019","159","3","8","5",-0.00374613109208885,-0.0181536324307623,-0.000790794157571526,-0.473715733258731,0.0171231598818082,0.033674946842938,-0.0364730619315666,0.010505208087846,0.201636357002006,0.0294940812304089,-0.0309792034938252,0.000283618515211971,0.283669996775674,-0.0184215407383878,0.0121744752344054,-0.0141893740624971,0.0356969660960974,-0.0287749867651702,0.352967291423431,0.0288873736523018,0.013201322176032,0.00558305041033498,0.0695211023490663,0.00433801543589117,-0.00447605768388001,-0.0196349131096236,-0.171833161460352
"NUMEX_BILL_MELTON_CA_2019","160","2","8","4",-0.00938856400109974,-0.0228776834033579,-0.0209414635305485,-0.742278518843675,0.0187743962945541,0.0300959286025372,-0.0380375513101576,-0.00173750658427236,-0.275997380106394,0.030267010158553,-0.0326470300075403,-0.00775458411153425,-0.104407842877245,0.0155500436017601,0.00956898032317672,-0.019389510421413,0.0309468254382717,-0.0363632540897717,-0.0363655051534404,0.0226591055715414,0.00216202179335382,0.0145250400566737,-0.285312048593316,-0.00269110319797408,-0.0073462710656471,-0.0151020872713987,-0.348114365462177
"NUMEX_BILL_MELTON_CA_2019","161","2","8","3",-0.000452266094056027,-0.00697489622589513,-0.0185499035679287,-0.277102398308497,0.0179486873446188,0.0383044386365203,-0.0250685389083378,0.00742406277689884,0.123617399246369,0.0262729121843553,-0.0258792722659017,-0.000566997605826733,0.193953926913091,0.0104873703787905,0.00730813041279167,-0.0271205717464103,0.0427662038153761,-0.0360820247358823,0.155004315724419,0.0226517483738384,0.00661697582843097,0.0227081718776288,0.0327731345292026,0.00668690388304214,0.00540420703020254,-0.0138790209026523,0.0674172673489978
"NUMEX_BILL_MELTON_CA_2019","162","1","8","2",0.00926757086167597,-0.00215060534292795,0.0028864612992783,0.253500211375139,0.0223581817524874,0.0467181713149433,-0.0239338654383136,0.00540264035848902,0.430151637138437,0.0385637113573101,-0.0221737021468032,-0.00121801893422883,0.321393521940032,0.0068552275057388,0.0067793519355239,-0.0365728790096456,0.0214833487373628,-0.0450885763754722,0.326308205216671,0.0138713551223891,0.0106686281739596,0.0293300132018282,0.312443021231671,0.0120796743194495,0.00478965248935452,-0.0328038563068042,0.214802306845233
"NUMEX_BILL_MELTON_CA_2019","163","1","8","1",0.00501767664719463,-0.0130014178901259,0.00540561273759857,-0.0375028749934322,0.0266990614549799,0.0493306362716778,-0.0203069997730833,0.0055831189732063,0.252001443742707,0.0418556174141363,-0.0235479159243031,0.00967024162494688,0.131869512010849,0.00837521001769931,0.0170508066281632,-0.0295173562676255,0.0192211061216617,-0.0498705045971885,-0.0113087622919824,0.00776434356920059,0.00374126001346598,0.0234333952693896,0.0968485147422961,0.00148407312085365,-0.00573749427384318,-0.0386786355298829,0.017788291004027
"NUMEX_BILL_MELTON_FG2011","164","1","9","1",-0.0149725078724643,-0.0290237764589734,-0.0173961584734079,-0.698067135249525,0.0145520029417849,0.0148619567862881,-0.0713803541009623,0.00561783853409885,-0.290287144946288,0.043132699343933,-0.023940560444952,0.0142691491258841,0.0561100530159242,-0.0141836672444958,0.0101732058683538,-0.00509136665762806,-0.0113593265689199,-0.0266714866085483,-0.17853148370339,0.00325775941475754,0.00141925994878907,0.00357072128121761,-0.0839423977316165,-0.0290285070372915,-0.00585541642189687,-0.00310386186866289,-0.293788397616991
"SW_9720","165","1","9","2",-0.0298349432486009,-0.034967850280105,-0.0201384644487923,-0.578937286190063,0.0208227463309325,0.0190967498883998,-0.0592626896107932,0.00146412064439308,-0.0787665947764256,0.0409752958200437,-0.0213967986025541,0.00129266846444942,0.101057262447457,-0.0182489322949941,0.0107184082448052,-0.00622101843671672,-0.00450808643530443,-0.024372671317014,-0.00543001140457732,0.00862611167351926,-0.00257990305694439,0.00899260222289244,-0.00115331770957064,-0.0212012931505727,-0.019434852856034,-0.00648957083873651,-0.166921446425097
"NM1712PAR","166","2","9","3",-0.022574613526269,-0.024358750067501,0.00419553378363775,-0.320884031100642,0.0136680302010194,0.017742037773591,-0.0472806762011559,0.0246475520554369,0.285688491744126,0.0424971414438071,-0.0209033144896495,0.00466994940116926,0.286423130255341,-0.0139854214815863,0.0139597093343968,0.00501299429514006,0.00356040685511375,-0.00949321125685397,0.377167149213152,0.0217762832968595,0.0120329097869446,0.0141606462352167,0.179150479271412,-0.0155238338078485,-0.0173314790058068,0.000891360759611148,-0.147265677313075
"NUMEX_BILL_MELTON_FG2012","167","2","9","4",-0.0332335122535087,-0.0382100052502502,-0.00906803198418906,-0.708349303247778,0.0118570191007075,0.0110299759319451,-0.0512761298621726,0.00407112440954493,-0.0847780732127138,0.0386719441203566,-0.0223714913075758,-0.00775263825938493,0.0734594893591241,-0.0132738367391336,0.00771392368332443,-0.000503453385213478,0.011484069168957,-0.0186635158781139,0.152667307029734,0.0285458704581928,0.00804006020074043,-0.00517942132691522,-0.106240531315498,-0.0121530265068606,-0.0173883677380592,-0.00570674564033455,-0.254099555213631
"NM1702PAR","168","3","9","5",-0.0333971951736684,-0.0373179397466347,-0.0155581847340235,-0.856292292539668,0.0165386031961523,0.0139366421889494,-0.0455461183213961,0.00117415706533946,-0.408420463199575,0.0373103266411453,-0.0199851106258547,-0.0111195384395087,-0.144013488604155,0.0111007850877788,0.0103380321992361,0.000882465608921854,0.0151865814553274,-0.0199389811750923,-0.0257578321026083,0.0233958230980295,0.00485570868195212,0.00903309089908701,-0.260429863819859,-0.0145997727666194,-0.0171090597170386,0.00185397256981504,-0.280720445076822
"AFX_779","169","3","9","6",-0.0175037082655373,-0.0152201432407091,-0.00346866332824815,-0.194639408580613,0.0204298041675331,0.0279892415476753,-0.0269263600814065,0.0203109805941308,0.185086459031515,0.0422346159584436,-0.0084942634338948,0.00118628439179176,0.316604423722331,0.0143683990419847,0.0134587876194844,0.000941090212048941,0.0246489549351455,-0.012106453597607,0.337835817201591,0.0233182244388551,0.0160156009130263,0.0321186228060608,0.319683391520703,-0.000967616837909096,-0.00122835685038753,0.0091232532343317,0.283145386344416
"SW_8421S","170","4","9","7",-0.00896128640584428,-0.0123081930654907,0.0111341768099284,0.347707085851293,0.0264321825140232,0.0370168837035058,-0.024813186209791,0.0201611739848736,0.54494027858213,0.0602330875192443,-0.00199725606026692,0.00200420394540715,0.530806445249389,0.0222151981206617,0.0145255217107108,-0.00402407035286507,0.0308196471108175,-0.0205789910104599,0.574016581855948,0.00975567140595628,0.0237384455974356,0.0377172603473409,0.674813298699775,0.00584036133425955,7.14962872781411e-06,-0.00397490146194323,0.449269350974111
"SW_8888","171","4","9","8",-0.0150643547453362,-0.0244607492850704,0.00339464680905355,-0.0238278118268197,0.0259843321411053,0.0353229063479628,-0.0244788122336211,0.0142539027718011,0.303771104341768,0.0512000777290001,-0.00649737662809919,0.0108830177079877,0.281509147767745,0.0179268664279942,0.0210708221248309,0.00139953320353899,0.0231214427743042,-0.025857582543158,0.182125208414212,0.000814193584169078,0.0161512447007064,0.0289340592056855,0.396272876361812,-0.00435080446687066,-0.00983407975894706,-0.0102316738485323,0.206135912324228
"NM1703PAR","172","4","10","8",-0.0302913881941291,-0.0488064324384401,-0.0387963159621912,-0.995753095837449,0.0129608647937688,-0.00910388846637556,-0.0894615183698575,-0.0141829465779483,-0.516118103145414,0.0434182934445649,-0.00661634236343411,-0.00278944727706361,0.0127694632039067,-0.0134138108803599,0.0042421034717601,0.0035523538368528,0.0368704315320251,-0.0467047416055188,-0.39027479004028,-0.00384811825834726,-0.00202809073531787,-0.00452286462288937,-0.42047476562011,-0.0419192557467757,-0.0207154302544652,-0.0298495619309459,-0.518749286440314
"SW_9813","173","4","10","7",-0.0435020985339471,-0.0525873530102757,-0.0358004117663266,-0.771633074862778,0.0203436529744782,-0.00384286248810783,-0.0724050064033112,-0.0120270672036647,-0.171863857441533,0.0416004806521777,0.00199484829958185,-0.00843267096538823,0.135679123093797,-0.0183834637521165,0.00898582383472083,0.00986155073011324,0.0224763283682972,-0.0406005602053435,-0.0629924201529099,0.0126480700555572,-0.00218508204287131,0.00394315024779297,-0.199545658497747,-0.0301610742590638,-0.0308064482638328,-0.0305742641927463,-0.301955260343194
"TMA_990","174","3","10","6",-0.033054009593092,-0.0379032520335452,-0.00308193742840629,-0.463220049555338,0.0165260620072242,-0.00271871099962089,-0.0546770947214541,0.018133239773657,0.240977989154814,0.0490815236130431,0.00478209229827524,-0.000412018961816509,0.333268174902219,0.00504990548238353,0.0142771275401321,0.025271147512756,0.0217423172455527,-0.0276960041966391,0.295106432495193,0.026492140452715,0.0104647047314311,0.000720462657104999,-0.0345206748116671,-0.0242899677565002,-0.0272698754898218,-0.0246713496867243,-0.256238640223118
"NM1704PAR","175","3","10","5",-0.0399217661428138,-0.0486657440048463,-0.0112853811438257,-0.805996089339984,0.0143442857770815,-0.00819243724882779,-0.0563577792195963,0.00112395278885298,-0.13162744313771,0.0376328507526018,0.00172099409394353,-0.0118609342602765,0.11712023926625,0.00295931970348454,0.00759694252964848,0.0212968899755688,0.0153520790408228,-0.0361450112024046,0.0447619661369818,0.023778065603508,0.00552371760661855,-0.0249716911065706,-0.29880028643612,-0.019031156746931,-0.0237752209305734,-0.0324255906416694,-0.299316992747912
"MESQUITE","176","2","10","4",-0.0343274675904922,-0.0411800126531466,-0.00635856572320991,-0.812422704947245,0.0210884287417614,-0.00129631519548627,-0.0453596354055591,0.00796759488087083,-0.270003035313351,0.03406215680071,0.00397300800621066,-0.0098938706571785,0.0389306075496891,0.0252146434938677,0.0109716766955899,0.0237623191870499,0.00177228574500806,-0.0318374558381522,0.0514152911341387,0.0280981442950072,0.00949589804303746,-0.00523203038143976,-0.248317056328122,-0.0163350110732177,-0.0194723460792888,-0.018876634418596,-0.209239547899905
"TMA_990","177","2","10","3",-0.0107061154581123,-0.0121341169982751,0.0154666825615145,0.0354213610486575,0.026576922198613,0.0173250485566825,-0.0203068707920015,0.0365397339110449,0.517759681204426,0.0425412053353617,0.0185197955015904,0.00700830182059191,0.640589544063901,0.028307777932356,0.0172558521807965,0.0300925081698974,0.00721510596271477,-0.0175456691584448,0.595618397224658,0.0136719144222338,0.0251223805127456,0.0238781825901958,0.590945015797521,0.00124845383348403,-0.000926211495272594,-0.00146099838572099,0.48497133486666
"AMERISTAND_803T","178","1","10","2",-0.00566970578933328,-0.0124736633384786,0.0236998633544688,0.531682371972396,0.0322260046180037,0.0245607574879475,-0.0181409539386182,0.0351566055744127,0.883859411015143,0.0561849558258434,0.0221571629750195,0.00584419116129238,0.831781749748511,0.0365908366886267,0.0127314699158859,0.0205947409337071,-0.00993369024984173,-0.0253371483502143,0.822816558448337,-0.0125283091642638,0.0317654370269697,0.0278589343709937,0.958437524783525,0.00752455600126153,0.000523430935253674,-0.00178670723727764,0.616658048142415
"NUMEX_BILL_MELTON_FG2012","179","1","10","1",-0.0132408472930412,-0.0243323641169313,0.00869582134944241,0.151751108021273,0.0304751677436647,0.0204846883477158,-0.0198547929500702,0.0260799343593585,0.666774206677746,0.0454147196831198,0.0160592418035441,0.0145428956276598,0.600262120027435,0.0377113629498241,0.0186470531960413,0.0266480449154092,-0.0379435155688044,-0.0294808650728273,0.472656819307308,-0.0219179197283642,0.0224544358868194,0.0166225632034309,0.69043572651471,-0.00330242357340146,-0.0096710686642699,-0.00578430292080043,0.355240337970682
"NUMEX_BILL_MELTON_CA_2019","180","1","11","1",-0.0259797703243915,-0.0471863983041014,-0.0375909606159428,-0.883942366278118,0.00521970547651925,-0.0238282577885209,-0.0962640517131982,-0.0203750606280316,-0.512037964541867,0.0411957080242351,0.000205549791269881,-0.00170788138257799,-0.134388148250045,-0.00937901651608765,0.00165386643840881,-0.00561049632409041,-0.0169722290806013,-0.0467926231786164,-0.527782281279638,0.0100797440348513,-0.00763938851432899,-0.00793707659499527,-0.531403420467378,-0.0503691433159679,-0.0295762887171062,-0.0446290626866126,-0.569313561994496
"NUMEX_BILL_MELTON_CA_2019","181","1","11","2",-0.0396025963201103,-0.0518027858030305,-0.0399105439207637,-0.690062340211856,0.0099955401766817,-0.0180712973918063,-0.0789485751029585,-0.0192242730751827,-0.142372977632776,0.0386062466879605,0.0108106881782073,-0.00657848950492235,0.0326786810058152,-0.0196552034103889,0.00598649376240275,-0.000594668999754756,-0.015699538115283,-0.0417903494970703,-0.155693650732198,0.0244711975752314,-0.00814689160950557,-0.00551879498590828,-0.230909116438424,-0.0367864907068309,-0.0374367728811323,-0.0489143178092142,-0.273289031441484
"NUMEX_BILL_MELTON_CA_2019","182","2","11","3",-0.0311227625635396,-0.0398883304716364,-0.020788689904146,-0.542171483771883,0.0035251541325317,-0.0185911429799501,-0.0654003341659335,0.00264201483822914,0.104216711964603,0.0362776471744066,0.013346061040813,-0.00310090289237896,0.109358479574794,0.00157900557175654,0.00449164399891803,0.00682296892246969,-0.0188381311235937,-0.0363969352733642,0.0269243448866137,0.0243568575349677,-0.00250397605532546,-0.0210217209120255,-0.24153964371612,-0.0353331570961868,-0.0354609067827838,-0.0513120788407647,-0.290634780001473
"NUMEX_BILL_MELTON_CA_2019","183","2","11","4",-0.0357603504848419,-0.0483277602183511,-0.0326661279112001,-0.866217585185599,0.00259111304440762,-0.0218441451456369,-0.0678293631528563,-0.0151626888906555,-0.266506356740369,0.028092379897359,0.0138128493369378,-0.0131787422283116,-0.082756841534851,0.000722405293865375,-0.00218321685737795,0.00304639585281677,-0.0273132864536978,-0.0459339851813826,-0.230686236159347,0.021348066332259,-0.00868657830869739,-0.0429091647495355,-0.478525031199361,-0.0294737540332435,-0.0294706950770958,-0.0663937628514136,-0.279818338716234
"NUMEX_BILL_MELTON_CA_2019","184","3","11","5",-0.0240403659862269,-0.0335735088049809,-0.0110750506090638,-0.745747583245151,0.0107561771618542,-0.00934842630493451,-0.0500178240326333,0.00547357391475002,-0.209638670210373,0.0269481565673117,0.0224871805311868,-0.00337196698409245,0.000972746547310526,0.0232349603673189,0.00542931082357845,0.00921855326303274,-0.00294417251540303,-0.036365366803418,-0.115350865688145,0.0238571238865577,0.00167187708312311,-0.0138658382992853,-0.308581345949276,-0.0226583758168378,-0.0213582735635074,-0.050740975354541,-0.132893337212886
"NUMEX_BILL_MELTON_CA_2019","185","3","11","6",0.00420298037019158,-0.000536402598265775,0.0203205497445948,0.311849545386184,0.0156520975768251,0.0137663439836937,-0.0202878572545985,0.0423078444297248,0.80212377182913,0.0363725690469468,0.0424554408204986,0.0199010051336574,0.770639084871802,0.0214124915858339,0.0177074582645459,0.0242271612806751,0.0177236185116325,-0.0126651491024247,0.654025183062132,0.00703202165816549,0.0242157210120235,0.0286117655027808,0.793793874103115,-0.000112069056727821,1.72431422368797e-05,-0.0213529041565346,0.653440993212797
"NUMEX_BILL_MELTON_CA_2019","186","4","11","7",0.00517001272673402,-0.00511545695121205,0.0219912865034031,0.687200475942899,0.0195540419750264,0.018102334034964,-0.0204850852230418,0.0377162020949182,1.08757772708094,0.0508393497541468,0.0454647296793263,0.0163531426011308,0.911827220572685,0.0365011739335162,0.0115496025621999,0.0197954512669948,0.0115634007238944,-0.0172951094312237,0.870879473555904,-0.0273622477801368,0.0322951239962427,0.0306190094684463,1.06243384767841,0.00625931721736948,0.00145732081520268,-0.00810432817081239,0.68335370144664
"NUMEX_BILL_MELTON_CA_2019","187","4","11","8",-0.00421876739658527,-0.0177821854905462,0.00586123709451065,0.282651201416935,0.0177317980421219,0.0121455047238044,-0.0237433262709398,0.0264877972820614,0.818633492839509,0.043954012936799,0.0389204600318134,0.0225411277613713,0.692303181088183,0.0347170071489753,0.0147806715896014,0.027341327854908,0.00542966572640777,-0.020424038917849,0.546674794309226,-0.043710406059474,0.0218611360823077,0.0126248638466933,0.703016984963932,-0.00653775977866668,-0.0102406975969074,-0.0110447896553873,0.336751900208396
"NM170506PAR","188","4","12","8",-0.0142792597765551,-0.0301713341110438,-0.0222304109805622,-0.635215764120234,0.00564661975038694,-0.0270406816586435,-0.0871813868360054,-0.0233665065766499,-0.42170603091036,0.023836080767105,0.00760669593642074,-0.00452071929071755,-0.176321775913137,-0.00791401350724682,-0.00769309962530826,-0.00698228871818272,0.0106074540224347,-0.0277471786213158,-0.553848395971811,-0.00299339696405158,-0.00786418930247271,-0.0177031917654112,-0.572615231301202,-0.0472398531233162,-0.0317462337747393,-0.0390924127027443,-0.600764696398774
"NUMEX_BILL_MELTON_FG2012","189","4","12","7",-0.0292730586755912,-0.0349864310477643,-0.0279523316604227,-0.42011489429761,0.00908846536816984,-0.0200832606028899,-0.0710982627298184,-0.0246669037811173,0.00274260136655909,0.0192731630818076,0.0180201059006375,-0.00821478577905971,0.0684845892921089,-0.0273980217000125,-0.00281237439435182,-0.00143151969236903,0.00850862113012423,-0.0240187198468384,-0.0974743292483461,0.0114603149455385,-0.00566497353929368,-0.0196409692965267,-0.203271570649429,-0.0283613039835839,-0.0369332205188284,-0.0422062987216061,-0.216902899103608
"AMERISTAND_803T","190","3","12","6",-0.0236109303977543,-0.0261228750406608,-0.0172993077460704,-0.357886593869968,0.00166252497330044,-0.0191282098543917,-0.0617859142278105,-0.0101765992545511,0.0916744651653033,0.0135763094397614,0.0188805442637931,-0.00991147656442296,0.0551464687551432,-0.0167454313440063,-0.00807409952012958,0.00181577609675426,0.00555242651992624,-0.0255067448398979,-0.0713901479929436,0.00415151158047748,-0.00332706496015016,-0.0317148300391017,-0.271826577661803,-0.0274691006099154,-0.0354044211537228,-0.0471183249599854,-0.249609534894898
"NM1701PAR","191","3","12","5",-0.0301131647715197,-0.0348797798785317,-0.0304074260223266,-0.620539729356686,0.00101566908567638,-0.0214700778615579,-0.0648006438175937,-0.0231482732670897,-0.23124172833917,0.00618167971314319,0.0188132669055817,-0.0176831551420446,-0.099842372094877,-0.0193001024292736,-0.0152005152192329,-0.00265224613051957,-0.0243633453780492,-0.035225915307165,-0.32295148606483,0.00145742593255439,-0.00743984932715463,-0.0411739056434896,-0.406363447867033,-0.0196057013747063,-0.0284156608979724,-0.0645202330860417,-0.215058653603053
"NM170506PAR","192","2","12","4",-0.0189732325467362,-0.0176790936953149,-0.00347997162155467,-0.438275805383011,0.00886590239755223,-0.00766433954423347,-0.0457258404249122,0.00195709004323192,-0.0395900037021669,0.00772476148673902,0.0272493765124175,-0.0053972425852703,0.0752145529084057,0.00844573591731979,-0.00679111776906159,-0.00149586034862501,-0.040124664159905,-0.0272245640047306,-0.18656306468636,-0.000172361248194217,0.00462115750994151,-0.0190966265481637,-0.218277673858924,-0.011217103537644,-0.0195459165789347,-0.0543105986964717,-0.0752460499039154
"NM1702PAR","193","2","12","3",0.0122909789314329,0.0187977668724369,0.0437465950075682,0.793072992014185,0.0151010200927687,0.0168422203752933,-0.0113776031072209,0.0464405681781887,1.1607842354681,0.0155321854407923,0.0484620248856041,0.0230253907029315,0.99464198504873,0.0158206540111869,0.0123288059084267,0.0211233476631809,-0.0502031664677671,0.000971822652871028,0.786722701401866,-0.00725379400315679,0.030767006558147,0.0240472412988835,1.02954344937773,0.0121549634613103,0.00186620894058482,-0.0287268161871524,0.763213370649629
"NM1713PAR","194","1","12","2",0.0104504372314931,0.0123819873223505,0.0440712918803937,1.13339862118683,0.0177305585812038,0.0188383550208553,-0.012892963382458,0.0407444746623115,1.44500773231926,0.0252172197531024,0.0490887495044588,0.0184718197889574,1.14366963173542,0.0201873288936641,0.0089381810653481,0.0258737977115403,-0.0529417775363321,0.000736914443235369,1.0794390764717,-0.024077359166578,0.0401027550347006,0.0262522096990803,1.2710765858931,0.0153246343369825,0.00149219599347472,-0.0134366406612329,0.730537644973413
"NM1705PAR","195","1","12","1",6.06746940862838e-05,-0.000519751268200652,0.0262149089109384,0.740566722935934,0.0168830174512358,0.0128359878197713,-0.0171078747637717,0.028233936584986,1.22080237261797,0.0198522449489976,0.0433540293271755,0.0228495098708877,0.966434830341594,0.0226754598402748,0.0124104862814579,0.0373260396163966,-0.0237985115895584,0.000322882326581883,0.854630638070641,-0.0305586158264163,0.0330172991028135,0.010239030589496,0.939459900675703,0.00122105947436888,-0.0106996216391325,-0.0154997788011638,0.379380955423006
"SW_9812","196","1","13","1",-0.0204265885879243,-0.0289641175364915,-0.0287093650338892,-0.638521708308172,-0.00646104547109555,-0.0311855660499315,-0.0843929423035719,-0.0314275373189093,-0.723549593413495,0.0118472228818009,-0.0055235001097272,-0.0257102978971565,-0.270955670177864,-0.0197316680321536,-0.027357801607763,-0.0390177576107327,-0.0440530510096921,-0.0213482744748802,-0.725012912705343,-0.0488271500564471,-0.0163072132739224,-0.0441974738518983,-0.723182627757274,-0.0600444166135364,-0.0350575459234149,-0.0452208626772649,-0.634243725269554
"NM1712PAR","197","1","13","2",-0.0297053665998063,-0.0280230232502595,-0.0232408449637573,-0.202892726503747,0.00497907275955115,-0.015150031413896,-0.0597383452809963,-0.024653858671485,-0.0238301873092876,0.0213462856376139,0.0125290723329129,-0.0160607728666013,0.1746219335315,-0.0211920067447802,-0.0144457320494422,-0.0209643264464849,-0.0273134345817164,-0.0114429146775854,0.00286940949071471,-0.00520957786760879,-0.00656956248628614,-0.0253710246037943,-0.0730942058559056,-0.0337376830537398,-0.0349383280344895,-0.0363395568099529,-0.0973647920200448
"AFX_779","198","2","13","3",-0.024805380610074,-0.022509553009381,-0.0196499143090135,-0.162650239737505,-0.00146390073203108,-0.0121579890817899,-0.0531776126145979,-0.0166713148011938,0.00956383899300616,0.0151612989940889,0.0129849993694436,-0.0193525895284977,0.126007219114988,-0.0330605447423231,-0.023587098465126,-0.022261857010588,-0.0393478934220664,-0.0163704529127703,-0.0257937917706121,-0.0262718779728476,-0.00862692999173756,-0.0309058368170362,-0.17199414512506,-0.0326852409455944,-0.0334422596913225,-0.0363980178598063,-0.13197477831993
"SW_8421S","199","2","13","4",-0.0355825157555621,-0.0362027267211368,-0.0395344807454883,-0.393007721943009,-0.00149422439926541,-0.0159744879821229,-0.0622035023227287,-0.0323777946191121,-0.235163959245961,0.00393688283317576,0.0109626710368875,-0.0261249155799771,0.0159349197933856,-0.0264493993794836,-0.0340286006392131,-0.0321442076592301,-0.0359601396306422,-0.0257570212210364,-0.230872383431261,-0.0324985815443078,-0.0129049338404174,-0.0355321670330617,-0.256328119084717,-0.0230067066718655,-0.027024750859262,-0.0537545393894261,-0.0847255543289179
"SW_1011","200","3","13","5",-0.0274690107982189,-0.0209424694053697,-0.0171228727570075,-0.156215990076911,0.00530308267430901,-0.00178787321156611,-0.0460099974982736,-0.0130163072124545,0.0363052957172276,0.0079015462316551,0.0202890678161833,-0.0156854702768627,0.257351329919893,0.00481025024997829,-0.0282110733004545,-0.0381199435377046,-0.0214708934329037,-0.0196292456082626,-0.0232110672479356,-0.0320165301343724,-0.000530831629924349,-0.0222809464491514,-0.0820222409868024,-0.0129514563232526,-0.0186641734804394,-0.0501668817373882,0.0358758222713433
"SW_9813","201","3","13","6",0.00559319311430198,0.0165831786968039,0.0414882192492793,1.21750378147351,0.015260947544796,0.0241657587074946,-0.00808093156728958,0.0366896177876023,1.36112777777027,0.0178330464984968,0.0425802706783542,0.0161705510002507,1.23536336225176,0.000495944065308045,-0.00274916151016595,-0.0064649577249699,0.0179756245218804,0.0113529499684014,1.10296845198327,-0.0257994593235802,0.0287850180338073,0.0227720484463186,1.24493844976815,0.0121711521390974,0.00233546215045681,-0.0336406775481666,0.869336170971226
"SW_9812","202","4","13","7",0.00242447741141853,0.0101196771939525,0.0403642198655405,1.44787661908507,0.0213220067456704,0.0258642744145543,-0.00969025398993024,0.0296464926828562,1.59458776633798,0.0305106290797454,0.0460733542768706,0.0125733341286222,1.34653660373337,0.012118998642439,-0.00055936864288913,0.0157003741281676,0.0294591260112473,0.0120148759600293,1.34724941387293,-0.00954707324133127,0.0401473829116417,0.024755528568102,1.42997164082436,0.0153976009567303,0.0012175390634682,-0.0220252934817617,0.783345897128124
"DONA_ANA","203","4","13","8",-0.00594237715919053,0.000228679779753821,0.030333938754512,1.11064609253429,0.0229795693219336,0.0209023951460578,-0.0111434195528445,0.0207793732522192,1.39317338729032,0.0274973435115379,0.0445540879586976,0.01786958150259,1.17806363658751,0.0203963285643348,0.00654416227841765,0.0343992392691845,0.0343112386818593,0.0143228583812249,1.19407818501691,-4.88191924832036e-05,0.0381259587785462,0.0132069998000323,1.19008949005113,0.0023255648501277,-0.0106760261700074,-0.0267230812027157,0.420366122164856
"NUMEX_BILL_MELTON_CA_2019","204","4","14","8",-0.0152160576460265,-0.0176810459118234,-0.0335080434319192,-0.649607091346542,-0.0116639190916496,-0.0393037771772823,-0.0728138927991309,-0.0306667654432694,-0.586135578134895,-0.00846719713466395,-0.00964664320373289,-0.0286871151270934,-0.221423754742652,-0.00933098736744311,-0.0260924754769639,-0.0321901040526984,0.00159378349690431,-0.0109825902449494,-0.634882409404181,-0.0447684653394103,-0.0120382341069155,-0.0415097783112502,-0.729467448782089,-0.0631329686301377,-0.0304105900625719,-0.0467044776040705,-0.524705404611
"NUMEX_BILL_MELTON_CA_2019","205","4","14","7",-0.0283542251716361,-0.0215070910075602,-0.0317206487697691,-0.280896103412967,-0.00564710643557121,-0.0283826267091062,-0.0515359115825956,-0.0316983413135356,-0.0359537235924869,-0.00166807351685065,-0.00144161560768853,-0.0304086600798455,0.0743441641083822,-0.0200779711795569,-0.0259738787242112,-0.0287331016471871,-0.00160610663810301,-0.00705719392341123,-0.122251993200709,-0.0310507463664273,-0.00974745525347524,-0.0358531954947642,-0.228880635497855,-0.0451407036880638,-0.0349334210115626,-0.0454442828642163,-0.122572189799248
"NUMEX_BILL_MELTON_CA_2019","206","3","14","6",-0.0234793906477863,-0.0164461982914873,-0.0265140503242099,-0.230585061041754,-0.0109267617905688,-0.0248193469685335,-0.0479796208980584,-0.0288389619431692,-0.0680327299122623,-0.00105658737519028,-0.00235104236201487,-0.0360549674720496,-0.00874597711656868,-0.0304732417839917,-0.035911468693037,-0.0308055252671802,-0.00667256281207532,-0.0169979764115707,-0.182876535285453,-0.0431242228235277,-0.0159761850955216,-0.0388098959460216,-0.335475023784472,-0.0468653893228808,-0.0344999407336376,-0.041979917240454,-0.146073237329123
