"plotNumber","germplasmName","replicate","rowNumber","colNumber","name","value","trait","doy","harvest","GDD_sum","loc","year"
361,"NUMEX_BILL_MELTON_CA_2019",2,8,3,"GNDVI_72.5",0.037438406901298,"GNDVI",73,"1",89.4,"NMSU-ET","2023"
362,"NUMEX_BILL_MELTON_CA_2019",1,8,2,"GNDVI_72.5",0.0455233927970381,"GNDVI",73,"1",89.4,"NMSU-ET","2023"
363,"NUMEX_BILL_MELTON_CA_2019",1,8,1,"GNDVI_72.5",-0.00485639780459286,"GNDVI",73,"1",89.4,"NMSU-ET","2023"
364,"SW_9720",1,9,1,"GNDVI_72.5",0.00083583828925766,"GNDVI",73,"1",89.4,"NMSU-ET","2023"
365,"NUMEX_BILL_MELTON_FG2011",1,9,2,"GNDVI_72.5",0.0218627989531233,"GNDVI",73,"1",89.4,"NMSU-ET","2023"
366,"NM1702PAR",2,9,3,"GNDVI_72.5",0.000154659052400547,"GNDVI",73,"1",89.4,"NMSU-ET","2023"
367,"AFX_779",2,9,4,"GNDVI_72.5",0.000524777290641345,"GNDVI",73,"1",89.4,"NMSU-ET","2023"
368,"NM1712PAR",3,9,5,"GNDVI_72.5",-0.0442132489782593,"GNDVI",73,"1",89.4,"NMSU-ET","2023"
369,"NUMEX_BILL_MELTON_FG2012",3,9,6,"GNDVI_72.5",-0.0235561782189294,"GNDVI",73,"1",89.4,"NMSU-ET","2023"
370,"SW_8888",4,9,7,"GNDVI_72.5",-0.0161239815028615,"GNDVI",73,"1",89.4,"NMSU-ET","2023"
371,"SW_8421S",4,9,8,"GNDVI_72.5",-0.0385645075837163,"GNDVI",73,"1",89.4,"NMSU-ET","2023"
372,"SW_9813",4,10,8,"GNDVI_72.5",-0.00804892348744994,"GNDVI",73,"1",89.4,"NMSU-ET","2023"
373,"NM1703PAR",4,10,7,"GNDVI_72.5",0.0261867280366745,"GNDVI",73,"1",89.4,"NMSU-ET","2023"
374,"MESQUITE",3,10,6,"GNDVI_72.5",-0.00356911275747421,"GNDVI",73,"1",89.4,"NMSU-ET","2023"
375,"TMA_990",3,10,5,"GNDVI_72.5",0.010603775807634,"GNDVI",73,"1",89.4,"NMSU-ET","2023"
376,"TMA_990",2,10,4,"GNDVI_72.5",0.0190724861597625,"GNDVI",73,"1",89.4,"NMSU-ET","2023"
377,"NM1704PAR",2,10,3,"GNDVI_72.5",-0.00530383072663711,"GNDVI",73,"1",89.4,"NMSU-ET","2023"
378,"NUMEX_BILL_MELTON_FG2012",1,10,2,"GNDVI_72.5",0.0113919778217443,"GNDVI",73,"1",89.4,"NMSU-ET","2023"
379,"AMERISTAND_803T",1,10,1,"GNDVI_72.5",0.00889637203215442,"GNDVI",73,"1",89.4,"NMSU-ET","2023"
380,"NUMEX_BILL_MELTON_CA_2019",1,11,1,"GNDVI_72.5",0.0182737829269574,"GNDVI",73,"1",89.4,"NMSU-ET","2023"
381,"NUMEX_BILL_MELTON_CA_2019",1,11,2,"GNDVI_72.5",0.0046016680000088,"GNDVI",73,"1",89.4,"NMSU-ET","2023"
382,"NUMEX_BILL_MELTON_CA_2019",2,11,3,"GNDVI_72.5",-0.0203235390414481,"GNDVI",73,"1",89.4,"NMSU-ET","2023"
383,"NUMEX_BILL_MELTON_CA_2019",2,11,4,"GNDVI_72.5",-0.0192694793386406,"GNDVI",73,"1",89.4,"NMSU-ET","2023"
384,"NUMEX_BILL_MELTON_CA_2019",3,11,5,"GNDVI_72.5",-0.020748840610144,"GNDVI",73,"1",89.4,"NMSU-ET","2023"
385,"NUMEX_BILL_MELTON_CA_2019",3,11,6,"GNDVI_72.5",-0.0144456449818437,"GNDVI",73,"1",89.4,"NMSU-ET","2023"
386,"NUMEX_BILL_MELTON_CA_2019",4,11,7,"GNDVI_72.5",0.0100598558775089,"GNDVI",73,"1",89.4,"NMSU-ET","2023"
387,"NUMEX_BILL_MELTON_CA_2019",4,11,8,"GNDVI_72.5",-0.00293767214485402,"GNDVI",73,"1",89.4,"NMSU-ET","2023"
388,"NUMEX_BILL_MELTON_FG2012",4,12,8,"GNDVI_72.5",-0.0282431790158269,"GNDVI",73,"1",89.4,"NMSU-ET","2023"
389,"NM170506PAR",4,12,7,"GNDVI_72.5",0.00889488254885496,"GNDVI",73,"1",89.4,"NMSU-ET","2023"
390,"NM170506PAR",3,12,6,"GNDVI_72.5",0.0229740335015191,"GNDVI",73,"1",89.4,"NMSU-ET","2023"
391,"NM1702PAR",3,12,5,"GNDVI_72.5",-0.0146913371529589,"GNDVI",73,"1",89.4,"NMSU-ET","2023"
392,"AMERISTAND_803T",2,12,4,"GNDVI_72.5",-0.0103346806287607,"GNDVI",73,"1",89.4,"NMSU-ET","2023"
393,"NM1701PAR",2,12,3,"GNDVI_72.5",-0.00288576529108962,"GNDVI",73,"1",89.4,"NMSU-ET","2023"
394,"NM1705PAR",1,12,2,"GNDVI_72.5",-0.00139815293751028,"GNDVI",73,"1",89.4,"NMSU-ET","2023"
395,"NM1713PAR",1,12,1,"GNDVI_72.5",-0.0230099060211435,"GNDVI",73,"1",89.4,"NMSU-ET","2023"
396,"NM1712PAR",1,13,1,"GNDVI_72.5",-0.0352568633452728,"GNDVI",73,"1",89.4,"NMSU-ET","2023"
397,"SW_9812",1,13,2,"GNDVI_72.5",0.00242959986845777,"GNDVI",73,"1",89.4,"NMSU-ET","2023"
398,"SW_1011",2,13,3,"GNDVI_72.5",0.0170921551520143,"GNDVI",73,"1",89.4,"NMSU-ET","2023"
399,"SW_9813",2,13,4,"GNDVI_72.5",-0.011118300367914,"GNDVI",73,"1",89.4,"NMSU-ET","2023"
