"Germplasm","Rep","Plot","Row","Range","GNDVI_73","GNDVI_88","GNDVI_95","GNDVI_101","GNDVI_107","GNDVI_117","GNDVI_131","GNDVI_138","GNDVI_145","GNDVI_152","GNDVI_160","GNDVI_165","GNDVI_173","GNDVI_179","GNDVI_187","GNDVI_192","GNDVI_201","GNDVI_206","GNDVI_215","GNDVI_223","GNDVI_228","GNDVI_237","GNDVI_242","GNDVI_257","GNDVI_263","GNDVI_270","GNDVI_278","GNDVI_283","GNDVI_293","GNDVI_299","GNDVI_307"
"AFX_149092",4,340,6,8,-0.0318467860682035,0.187032349009423,0.279222669161711,0.324226550182195,0.323682319085967,0.473822866916067,0.0567524925993114,0.14256657539242,0.353211499077209,0.398291900086668,-0.0529510161286924,0.171106919335822,0.199475999519044,0.375887433550335,0.0029674109851636,0.0713388884490877,0.0922133655795827,0.0930293168223158,-0.00877644462281188,-0.0327309676544515,-0.034508254782326,0.0580914149564702,0.0509659820868621,-0.0140508288684272,0.119182550842915,0.122520529034219,0.33858472835251,0.0354268433932359,0.222657567956268,0.201456425406204,0.307675019216493
"NM1713PAR",4,341,6,7,-0.0522301931081409,0.135249609508287,0.206325223786267,0.268517468279274,0.281610608025636,0.451538821215074,0.0669234387370415,0.087874257710814,0.307697123975705,0.343208582932985,-0.0941953736475015,0.0610384867479286,0.160612318025912,0.296255037075722,0.0571111547317929,0.0224075331273579,-0.010130360055459,0.103022454430642,0.0294211923676326,-0.00670222090691251,-0.00308714196701226,0.0823930673091545,0.092861086903395,-0.00392624424302079,0.0356833656451968,0.149696994620299,0.306725938343486,0.0548369181631631,0.0911500877693547,0.11583993723271,0.202109724490322
"NUMEX_BILL_MELTON_FG2011",3,342,6,6,-0.0461906041690603,0.138728995861777,0.232135509701668,0.308313032357612,0.32023764495879,0.422838241487821,0.0719353116179724,0.102211223953055,0.337959134474817,0.364813699393867,-0.111422468729275,0.0289424982265017,0.146847030202432,0.275564626758077,0.0400213483988739,0.0123279574156558,0.0275934225199751,0.124375286987947,0.012186428405259,-0.0189729318806128,-0.000542584918058777,0.0704831647767133,0.0969848660293214,-0.00772775759585079,0.0534672649380546,0.148995917195045,0.322696926995728,0.0722981674780694,0.104690914305426,0.128791594776578,0.252894752244607
"SW_8888",3,343,6,5,-0.0276299597495459,0.140342003175361,0.236133084723915,0.312294744138234,0.321759315821625,0.405038287334105,0.0798526307885428,0.112205211795218,0.349734768421997,0.382250348619389,-0.0757558937728092,0.0985897047742016,0.176350824137306,0.318136777116477,0.0395800409104698,0.0365352626279104,0.0432432827387331,0.0837182578727121,0.0419984721601812,-0.00643274916114271,0.0102829200881634,0.0854012317808288,0.113931919259012,-0.0274753729782572,0.0227499911115488,0.155351151113811,0.302832573698656,0.0925493560850377,0.150050133593963,0.160082132265516,0.25625887184514
"NM1705PAR",2,344,6,4,0.0202293594641476,0.182971925546663,0.241295662279568,0.30273471799883,0.344042168352915,0.40015222167222,0.0726808593458114,0.105753518565372,0.346566439229504,0.39459686235955,-0.045148084704342,0.154041349886517,0.20258688911712,0.344565188666517,0.064884543607824,0.105295179335748,0.108993931408445,0.160124396277233,0.0492941075646188,0.0198875499720398,0.0672107057984535,0.0670080462743082,0.12201156170571,0.00340973133336044,0.10229230941409,0.146761947029472,0.340018541588624,0.0797816794074921,0.21634790628568,0.186460804201537,0.286525061325889
"DONA_ANA",2,345,6,3,0.0294651019389785,0.213647877955932,0.258074416907843,0.322052483870549,0.359228056898654,0.395057461554566,0.0851589087475057,0.161907157182719,0.381515269950817,0.404058668233995,-0.0256602459971934,0.174554360484786,0.213593447476275,0.370184177505642,0.055528782178925,0.132699797373209,0.17434862955397,0.206137760052782,0.0437541758554567,0.00594088977196025,0.0607584814575322,0.0585203001482353,0.089228201201703,0.0116486298589874,0.134715114239647,0.177749511144701,0.374128808384589,0.0845633790174231,0.231468492367277,0.180789864662722,0.285689231293566
"AFX_149092",1,346,6,2,0.0212280796040126,0.20151465349559,0.241711850956135,0.351204832637979,0.377145546534886,0.372586402508114,0.0864188957714137,0.170849735237014,0.396201545041593,0.42914616744941,0.023779460719737,0.209892266673318,0.243441590325613,0.360759644022053,0.0660527542974759,0.138616323436061,0.154464187571753,0.179089155788467,0.0475923240221115,0.00480251698590311,0.0501550594771327,0.0665275400731863,0.124295153081211,0.0395864349103846,0.141484399563521,0.212160069902481,0.396209786383828,0.113358308757512,0.264097519025453,0.176603535796717,0.305209475733338
"DONA_ANA",1,347,6,1,-0.0263445294281248,0.23264938030299,0.255937194648938,0.354214680233666,0.395014060002453,0.432950739946152,0.101539472963349,0.206259635704517,0.424616839843328,0.438686758284463,0.0263513890358005,0.207350011776886,0.272087435416279,0.388712608377314,0.0549726266219621,0.0821058959710112,0.0977213868482007,0.122572959090206,0.00688756839780546,-0.0205604567316934,0.0240967230124857,0.079730707127533,0.100808018384148,-0.0340985109880533,0.0706594923674056,0.220089783285195,0.380106787250206,0.0883750030415757,0.20770490241742,0.185230332768679,0.315988115383255
"NM170506PAR",1,348,7,1,-0.0135416758510939,0.216651569599267,0.24028768665411,0.352731376159799,0.392347091791698,0.464787487350227,0.0986459123019887,0.196002527381952,0.410620005368751,0.435620878239231,0.0125628312922682,0.197571733132525,0.258218380284279,0.351042974127407,0.0670722081026924,0.0841287504114372,0.0806260682252151,0.115045355571261,0.0307694066764137,0.00357972501728948,0.0319582791114834,0.0788878012244521,0.103822071171129,-0.0310122831458552,0.0684513921416978,0.21586674762524,0.376233528464459,0.107404250556882,0.163104324350322,0.130030904724135,0.30588763693367
"NUMEX_BILL_MELTON_CA_2019",1,349,7,2,0.0343333625824729,0.162051698903322,0.207171549967688,0.312252488466753,0.3419574773275,0.414011630774147,0.077745143858108,0.143343295337722,0.369025520698664,0.422636312188751,-0.0532143400518219,0.0895691551649171,0.195366523664505,0.301397571835433,0.0344296273589362,0.0383541138755867,0.0829098333813212,0.129716627976586,0.0406668680899192,0.034906296759556,0.0644433951407484,0.090651966025512,0.117019312877261,0.0248061047633911,0.0862412428554626,0.1934638487331,0.345245829944192,0.109752415087251,0.135061369124815,0.0723272725290975,0.246894196405638
"SW_8421S",2,350,7,3,0.0353090268537176,0.183296876395216,0.241067384232637,0.335866481455808,0.363760282693715,0.415293160400723,0.062611786164005,0.129886582580764,0.362870566712403,0.403125184834251,-0.0344351048924248,0.164342265138021,0.194114636888458,0.325824282822731,0.0441235598704569,0.0951637432690351,0.124496857082466,0.1715171220182,0.0308590412456265,0.0140165667362095,0.0813047439915908,0.0861275039349182,0.111599653674784,-0.0182798306103676,0.112533606539533,0.172892450125926,0.366648508569927,0.0887481393271807,0.211558328549895,0.120935145388804,0.278723327391096
"NM1713PAR",2,351,7,4,-0.0145802700762712,0.101982977773537,0.191158172200256,0.249859075510445,0.29837703787826,0.3697070118656,0.0492735812248685,0.0551461339052524,0.311221986995133,0.336604209277643,-0.085962091618679,0.0666901267847293,0.140849825380736,0.215033743279234,0.0584231093818344,0.0241980853737044,0.00121616371048483,0.0762119388028356,0.035230184969817,0.0171617337223632,0.0677873243473699,0.0776648229098784,0.107627660592479,-0.0306757255570317,0.0022440594080312,0.200785770310515,0.246110361701371,0.0707289545771633,0.0772679703265327,0.0806074943690142,0.168649251646951
"SW_9720",3,352,7,5,0.0092585394169796,0.151684745988194,0.25675450544871,0.352456848171678,0.360721140030477,0.417067681259411,0.045067181953268,0.0899139972119951,0.34838396601253,0.386442937043641,-0.0729765434571156,0.118249503129306,0.178211782613261,0.284945940262973,0.0523022459132406,0.0404688876657991,0.0526453547291393,0.0933414769053189,0.0366953527365851,-0.00219132827354287,0.0140170258447023,0.0840862878384618,0.112327228380814,-0.039938438174096,0.0282371177464522,0.169929244312498,0.324245433881061,0.0941795062909375,0.163489394073112,0.144765216335264,0.251787698349863
"AMERISTAND_803T",3,353,7,6,-0.0291845602283621,0.155957979354306,0.257613373612423,0.350385192324428,0.353663127187495,0.412861605030185,0.0533196435856559,0.09943960021021,0.339445306204915,0.384952636362327,-0.0839649069469479,0.104375135330529,0.177766131946576,0.288075413589758,0.0366183047981585,0.0281550357058913,0.0327036354866684,0.129526250271611,0.0166559897501603,-0.0265039122280216,-0.00537980615355968,0.0659866341137736,0.0979925339820011,-0.0319760053891711,0.0711897570608883,0.14227080438003,0.339409566160011,0.0746933444159067,0.160111700531977,0.158658113998901,0.258696884216395
"TMA_990",4,354,7,7,0.0396728825698117,0.190754401955701,0.293070751826279,0.360582192877144,0.369905440152691,0.425208252543945,0.0435008891426471,0.109559964499045,0.34927846223673,0.409524244507556,-0.0676213532552981,0.144596092097217,0.204358245300544,0.316025629766651,0.0731493990159085,0.070507017501881,0.069876792144601,0.1610162235928,0.0155549624025982,-0.013513688560159,0.00646063713897721,0.0923017589271488,0.108689595798228,-0.0219265391703116,0.110465591746075,0.133350678869907,0.34140855430263,0.0562354931423475,0.207601160142919,0.163548028759883,0.262739492454397
"NUMEX_BILL_MELTON_FG2011",4,355,7,8,-0.0503202589041787,0.146838117520807,0.26088206655248,0.328078978814246,0.329939393382525,0.431456509600627,0.0206951523452411,0.102909887124523,0.334081311510388,0.39040106184029,-0.112935901821115,0.0742286471511904,0.151971663986905,0.33301315352267,0.00902798942102671,0.000629943211513749,0.0633638830918363,0.074322981401234,-0.0104038847575037,-0.0518497489617902,-0.0495803980046595,0.0886888620250269,0.0497108060209021,-0.0457318871963466,0.0317438402861478,0.150168627913616,0.309551264085125,0.0103377543257006,0.1147624010683,0.139265923706588,0.24957774105896
"NUMEX_BILL_MELTON_CA_2019",4,356,8,8,-0.0431455460199355,0.115804936198766,0.239435602661521,0.311788700899648,0.36496857907708,0.457962830084779,0.0450480974475487,0.11933389899054,0.331027578771834,0.395286950221699,-0.11963475637547,0.0910852947701741,0.152577459115201,0.337162279960686,0.0230080718687438,-0.00882025262650099,0.0579734623645303,0.0601016578452387,-0.00403082494578386,-0.0519746111766236,-0.0451585149465581,0.0789319613811239,0.0653685338066073,-0.0487936694271918,0.0701075487528921,0.152286260631453,0.342903650072272,0.00732923041995053,0.114274082574268,0.146599644246308,0.246894277006908
"NUMEX_BILL_MELTON_CA_2019",4,357,8,7,0.00322516011016073,0.112081562475536,0.223706842987629,0.295072829724427,0.350662082793538,0.460233179035263,0.0538955911883291,0.0670718662686197,0.320461766326542,0.386118197197257,-0.112408896068017,0.0535645876573494,0.149928637451453,0.274947497880269,0.0698611852848865,0.0345768556556444,0.049878151244867,0.132970601848113,0.027985197679117,-0.00251319511132216,0.02378402521125,0.083684944070062,0.119963091939193,-0.00966891545463836,0.0740649526767332,0.152801887879517,0.335401288095843,0.0656407821738977,0.100170463467007,0.113270455810103,0.233186227238198
"NUMEX_BILL_MELTON_CA_2019",3,358,8,6,-0.0177571826513171,0.147544422268381,0.245248232111883,0.33152586640279,0.368007030853323,0.433931305822695,0.0624736489670396,0.0976282315054443,0.347141427294608,0.370094448769814,-0.111891059472962,0.051091480498756,0.147618478456919,0.256192513355406,0.0333640973284218,0.00449180576853643,0.0124217234662356,0.0904841912772444,0.0283622251026739,-0.0168263022182443,0.00369821673176165,0.0812339691164611,0.106298853613777,-0.0204549987051915,0.0560303483498503,0.157460002238998,0.311919359012308,0.0777009539917334,0.102333177302751,0.122253406112113,0.233373797340066
"NUMEX_BILL_MELTON_CA_2019",3,359,8,5,0.00182527762156649,0.151542826002384,0.246736228519818,0.335770814017648,0.387128060154749,0.417228320387395,0.0680932339827487,0.102083542916835,0.356957183455224,0.38599268924668,-0.104187555844532,0.0776300284744152,0.161497556128242,0.26890298876683,0.0529889567581547,0.0278282302096104,0.0357600468373998,0.0873039074126117,0.0512874365061551,0.0156584143580443,0.0254842479979821,0.0866828028417293,0.113657235203608,-0.0211264372360432,0.0512005301826014,0.172150344048231,0.322224785120491,0.0973755084262253,0.114607095894537,0.124701341608002,0.224254886891524
"NUMEX_BILL_MELTON_CA_2019",2,360,8,4,0.033405616925998,0.163446246780761,0.233820573266699,0.301560833102044,0.378691023326255,0.423714588502141,0.0456337305163192,0.0748913967661678,0.347035583173921,0.36258346922528,-0.101070530212078,0.0718047818677213,0.154581674670138,0.255313486014148,0.0570519582406147,0.0366002319419197,0.0444154736965485,0.0925771153219043,0.0354239294315861,0.0257638286620032,0.0683616183441713,0.089205751246408,0.1169024636545,-0.0281724809458377,0.0579263160770902,0.172699821299746,0.334177556313636,0.0776106571789564,0.124377085140205,0.118366950295113,0.224862098178726
"NUMEX_BILL_MELTON_CA_2019",2,361,8,3,0.037438406901298,0.179902179880789,0.218747188767626,0.314074387646193,0.376833547674682,0.412812694584646,0.060845236393172,0.116306818997361,0.377969313570785,0.398166255333389,-0.0853773805733069,0.0681690403655882,0.163620260661024,0.293217020589368,0.0234794865368221,0.0233251292855135,0.0860277429909934,0.107698657337521,0.0269722120738973,0.0151563132556754,0.0764014953778384,0.0714054463343773,0.114056828087703,-0.0160112955981702,0.100238182255687,0.193190922666906,0.372039849746856,0.0864352456928783,0.128897087809099,0.0858472620555681,0.251130239290102
"NUMEX_BILL_MELTON_CA_2019",1,362,8,2,0.0455233927970381,0.21203642146942,0.248023152239103,0.346167644490821,0.407826851670901,0.396827987446014,0.0926594376593236,0.163678929056784,0.400934111702325,0.433488892524336,-0.0554820318451792,0.0976300587341194,0.195640107814925,0.302727212768764,0.0321615303413781,0.0520687256375963,0.107475019506723,0.133407878670207,0.0442925847579842,0.0455864156690565,0.0604403134482162,0.102390753928006,0.108375559197633,0.0186643274555378,0.0817899627696635,0.179968705262495,0.361513431956727,0.105258978658608,0.141456869027123,0.0832694246981965,0.264866078172069
"NUMEX_BILL_MELTON_CA_2019",1,363,8,1,-0.00485639780459286,0.219344540532555,0.248313433539354,0.334312263211195,0.391588834737703,0.407206896602968,0.0979970038350553,0.183623239058807,0.421631003264337,0.431473582832495,-0.0325068167430175,0.123980795877234,0.230121710960287,0.324654272172857,0.0723674725370683,0.064860272405629,0.0703486896031453,0.10352053545475,0.0405359371530114,0.0163717483792377,0.0316851727712952,0.0930717624432278,0.105546571562019,-0.0170107176412212,0.0678822118756199,0.21485030547029,0.359150389655628,0.0867026165827872,0.138409737051451,0.102995206198838,0.275862076546123
"SW_9720",1,364,9,1,0.00083583828925766,0.188940159663615,0.207392051206114,0.274684373062207,0.354594264541921,0.424013417856393,0.0777191452104396,0.132958702342571,0.386325914896771,0.391630814478555,-0.0159580450706787,0.139840409738055,0.211191667395783,0.313592978192364,0.0671621788810741,0.0778678094853445,0.0520653517011401,0.085717251485921,0.0443434841411286,0.0132738376312429,0.023479113880889,0.0794822058800666,0.112495788888832,-0.0229829965193405,0.0411072213962996,0.191436513099533,0.337687171486859,0.0724752892397487,0.154675023737231,0.105835810935946,0.253414735099338
"NUMEX_BILL_MELTON_FG2011",1,365,9,2,0.0218627989531233,0.193155889148291,0.226186748581752,0.285497910845274,0.377906237045969,0.434020248670536,0.0903565927045178,0.124671112265246,0.394689336549315,0.402573560209193,-0.0664995177943903,0.0836654970181111,0.17984132455602,0.290429519807691,0.0343868414961066,0.0473544567657773,0.103465326092219,0.115581937625109,0.0626787063022422,0.0398445969028818,0.0528941982842589,0.0855438328063423,0.116168572209507,0.0226334448073832,0.0665923824608406,0.168537724729726,0.344176189398238,0.10647513652482,0.11687870390138,0.0825022417287824,0.251736989169381
"NM1702PAR",2,366,9,3,0.000154659052400547,0.188260729268711,0.230472558687062,0.28615058674119,0.361287307484807,0.414149305027273,0.0683521703890147,0.0937331186506459,0.366703898412164,0.372658530170093,-0.0622285130278518,0.123137425204104,0.171181217968959,0.284174575835793,0.0306501094441799,0.0420320428796624,0.0733441668876589,0.0589612350995292,0.0481648169811878,0.0109289553596076,0.0587625018857039,0.094962035404957,0.124338840151559,-0.0145200925808896,0.12473991987235,0.176376055832225,0.363545619716362,0.103391131643316,0.149611884058672,0.11177554370136,0.249797342069049
"AFX_779",2,367,9,4,0.000524777290641345,0.16571882026187,0.232784180312884,0.290289471782108,0.386887543822014,0.418240789383523,0.0857277223487136,0.117033172632772,0.381535414748405,0.393459394149388,-0.0785906462707338,0.139283479479565,0.19307043907623,0.288241250112818,0.0534155829408689,0.0526686362207277,0.0500567647570956,0.0832909913433687,0.0513282472659634,0.0141426956107503,0.0500254745264884,0.0780422779659628,0.109169180560178,-0.0323603819256239,0.0845351775546961,0.164594982853676,0.377738567263235,0.0917044060209427,0.140560190797285,0.149921408763881,0.262243800610069
"NM1712PAR",3,368,9,5,-0.0442132489782593,0.10718094789226,0.191667171793878,0.268843038113285,0.367552188931507,0.39442503097959,0.0830682959554402,0.0884904462643026,0.347652300137154,0.351705366204818,-0.102911075563931,0.080425418607192,0.137343697555102,0.231229480484677,0.0523175817059013,0.0165890996608573,-0.00488997596527322,0.0602957378667102,0.0602464431380809,0.00836531488406601,0.0183802842802246,0.070684355099098,0.101145328475157,-0.039305254245152,-0.00537330495729103,0.152261494169055,0.271997502477205,0.0880744824953447,0.0613256072725746,0.0940924496134357,0.192144812333828
"NUMEX_BILL_MELTON_FG2012",3,369,9,6,-0.0235561782189294,0.159593368903963,0.241470727562296,0.290662894113247,0.366021106789016,0.410492024910726,0.0733517708702675,0.102819494015434,0.360744475554713,0.381833838063133,-0.118016091677602,0.0556003756368191,0.150640222508218,0.256865982853407,0.040545163198354,0.0151974592314181,0.0396344297830191,0.0752482811306342,0.0442712096971898,-0.00409067662109521,0.0126329177910806,0.0723406281536065,0.107822012236149,-0.0299412605382934,0.0374918168623702,0.183498385418432,0.302258375274462,0.0858813965832272,0.0816085597378881,0.103957508578022,0.211988176255917
"SW_8888",4,370,9,7,-0.0161239815028615,0.11154475643474,0.199314584531832,0.263556404947826,0.351146008015902,0.369416754472906,0.0704273070872931,0.0854120494368864,0.328276683980194,0.35967719599319,-0.0993513384064642,0.0955916526156744,0.168711158091013,0.266237987251212,0.0663294283600034,0.0572285416845746,0.0549955681157034,0.111341263258887,0.0366371227072266,-0.00111633765692681,0.0195445871045674,0.096993000780661,0.116889948102153,-0.0139941676273932,0.077158884373539,0.178578622303418,0.31328210202194,0.0810024436804631,0.105170588600676,0.105521924174631,0.220909617131013
"SW_8421S",4,371,9,8,-0.0385645075837163,0.122438868201635,0.242371814736157,0.285592317432586,0.38153378368889,0.403084349214536,0.0426783304332432,0.117727847777749,0.339649641768477,0.387035985378408,-0.0900423719157856,0.144263564871752,0.174296869455151,0.33770988891013,0.0445123041685343,0.0398367231567965,0.088537991516613,0.0724291805038492,-0.00272596684858996,-0.0412040818674428,-0.0367416668132659,0.0869143853032165,0.0794776375122968,-0.0441803802294498,0.11295843277067,0.185888546497835,0.340856020861826,0.0142914659636751,0.185527904811481,0.175260174302622,0.262308188984992
"SW_9813",4,372,10,8,-0.00804892348744994,0.131266896935303,0.212846071731587,0.272959934491772,0.372443401391437,0.442566608254973,0.061697578749836,0.118179321547246,0.34593112351044,0.377441959146929,-0.0989672204427718,0.12824683041144,0.161609920879345,0.3230744830811,0.0573219176042966,0.0355699372639382,0.0646187971827986,0.0573105737156702,0.00301759175354297,-0.00391317335592545,-0.00308454872302831,0.072239294700378,0.0820883093964873,-0.0323476833973076,0.0933060024050944,0.179077681771195,0.326029969691417,0.00680269362318899,0.158071627554786,0.158407686196553,0.238116894819532
"NM1703PAR",4,373,10,7,0.0261867280366745,0.185193771796257,0.266903690562713,0.32618268989946,0.409506237950894,0.450426571820119,0.0733064658756215,0.121259935192508,0.35064777587274,0.409343810583062,-0.0931690219956341,0.150699267921207,0.186241796845383,0.299755052818563,0.0665159468446365,0.0699429601237411,0.11080693034568,0.150543017105336,0.0520809406585153,0.0319205436573931,0.0422388429132754,0.0821057299293389,0.124314012466522,-0.0120842695827021,0.103461170582102,0.175359980287396,0.316943587047112,0.0823456828432653,0.15149639889706,0.131364999068433,0.242333714084878
"MESQUITE",3,374,10,6,-0.00356911275747421,0.175485996092066,0.238063259331023,0.308583395399126,0.38897222724773,0.428194092959537,0.0733231268865208,0.105395279095982,0.359005490320698,0.410914963955538,-0.0791903956948506,0.149548073675991,0.184755159002517,0.287642200723635,0.059937136980416,0.0591199203730611,0.0670627133612048,0.0866089729067778,0.0575784662184058,0.0094040343579002,0.020881310423798,0.0917803445591781,0.108674545809874,-0.047226310114977,0.0371637128327486,0.191938624448512,0.287543329711111,0.08075509320118,0.129419949788927,0.134985887655893,0.215533821592957
"TMA_990",3,375,10,5,0.010603775807634,0.221738818606947,0.285386394016812,0.349896036404593,0.430042527333635,0.42389037258865,0.0746387437024093,0.145896824670752,0.391913263697133,0.414763936820116,-0.0630186518730341,0.193203982699797,0.194252066413202,0.293793369873926,0.0626665688181994,0.0558879143306825,0.0478740501311694,0.0985543655306184,0.0710534660890719,0.0128017309098037,0.0239232119353167,0.0805270882070452,0.108496003505864,-0.0507713633992162,0.0697787892532181,0.168729770633503,0.326895644329539,0.0777808908138757,0.198071517946804,0.16722386486951,0.243350125005153
"TMA_990",2,376,10,4,0.0190724861597625,0.204761851417076,0.245808029380531,0.314556102367947,0.4069833361548,0.445429949101176,0.0674714121307447,0.129879236924983,0.375773769605382,0.401968961895387,-0.0682000753526302,0.170962022845439,0.192809916307286,0.300668172954633,0.0605878546791167,0.0806689615557861,0.0588309194221011,0.0911178591255587,0.0714516141165892,0.0107805301333012,0.036326422605248,0.0703013113679351,0.112451239657462,-0.0373540466896977,0.1238774268541,0.154941373534338,0.342859818214326,0.0933758322411534,0.212212777575443,0.177940747805576,0.250586455372906
"NM1704PAR",2,377,10,3,-0.00530383072663711,0.230435621111157,0.244205243192692,0.316013077264289,0.394994199441674,0.431571596983873,0.0747175102353582,0.115794873369811,0.372265618011456,0.402627257566769,-0.0860078735159494,0.122167841107791,0.177241962623032,0.305267368659911,0.0392485590533234,0.0510776661522897,0.0852668756943623,0.0687976173240398,0.0719694501111212,0.0156646789745062,0.0454848224338757,0.0756508687944928,0.109442430157184,-0.00567951998280869,0.126761128046087,0.203057378141526,0.360937502666268,0.093526934434686,0.14596408034773,0.128699079786695,0.242614139933806
"NUMEX_BILL_MELTON_FG2012",1,378,10,2,0.0113919778217443,0.217189723191591,0.245628387306571,0.31253815316533,0.410017488721613,0.436210481305521,0.104764089846979,0.142399716221619,0.403639336096295,0.41259006460073,-0.0742676312847177,0.0862596206882355,0.178095854243564,0.306464601481,0.0388267731512735,0.0551650362559805,0.104645533000597,0.126063603991228,0.0783732178876042,0.0296588791180108,0.0434484461064721,0.104670453133533,0.118390928831812,0.0186270189958905,0.0707705842602653,0.194317785931866,0.343943459042278,0.0964935439703814,0.118709267744022,0.113169213423238,0.249478924378429
"AMERISTAND_803T",1,379,10,1,0.00889637203215442,0.207275919497904,0.228422667819779,0.308407442040918,0.384339581627427,0.404595330984947,0.0946453363499767,0.165853011616841,0.418866932512004,0.421968521132732,-0.0141749368654342,0.165486039950178,0.222387177759851,0.335214618615183,0.0537180376364702,0.0770386530211845,0.0433878076154499,0.0866409035757943,0.0510315658988982,0.0127435399450251,0.0199147859182788,0.075129385695471,0.117363493584687,-0.0312137962193869,0.0670170927883599,0.172934764581749,0.361021536741447,0.0554034685278638,0.205128935394345,0.159150644438307,0.281937865903703
"NUMEX_BILL_MELTON_CA_2019",1,380,11,1,0.0182737829269574,0.215614770881875,0.234101599435652,0.311165797060828,0.399658448908846,0.44636737033011,0.118552444367942,0.180003936467796,0.43702885574505,0.429362771697587,-0.036592290407629,0.120044696995946,0.20297884493868,0.343670192192614,0.0537427475417699,0.0569192728923721,0.0431834228514984,0.0906966513903468,0.0611412059915329,0.0161992110406423,0.0219337289702495,0.0879761605599327,0.161599318193808,-0.035121872477237,0.0387530321463105,0.175096158879462,0.34067385415663,0.0550585282914233,0.146135946198473,0.136871214370467,0.250838017110293
"NUMEX_BILL_MELTON_CA_2019",1,381,11,2,0.0046016680000088,0.190510929286225,0.198186163089079,0.279140014512871,0.367750340360491,0.423024717555465,0.10615686429077,0.127385029956694,0.408788199931022,0.385875132048971,-0.064217240103362,0.0864312869687595,0.170163795758372,0.301265650038419,0.0575597151224894,0.0633881212650202,0.0583572469014121,0.109871579926383,0.090403693210418,0.0180929585714745,0.0324871865755818,0.0924437160849658,0.156909263856072,0.0174695943455174,0.0593531044685715,0.16665062485331,0.333800328433142,0.104994393576624,0.133500274683973,0.127458230834968,0.215857834070033
"NUMEX_BILL_MELTON_CA_2019",2,382,11,3,-0.0203235390414481,0.192181870026181,0.179727648302215,0.263126374841594,0.358074097402844,0.400290877236329,0.0979609188029878,0.127456789643254,0.359354129677502,0.393693925128845,-0.0999759895805588,0.0889562636294395,0.150673959263531,0.293381551807738,0.0537703099257909,0.0522779842544858,0.0484616364461276,0.0813846451288968,0.080028626720961,0.0115387251211548,0.0328523220786902,0.0827018785683871,0.116580916265245,-0.0155584487673596,0.0521506376943389,0.144137147658148,0.329661920874573,0.0824016635249824,0.0978133962590042,0.109111370200679,0.193589832968565
"NUMEX_BILL_MELTON_CA_2019",2,383,11,4,-0.0192694793386406,0.189170296294446,0.20484749927309,0.275267684616155,0.375828976911268,0.424179043099582,0.101008673623251,0.123576077567815,0.351451118977072,0.396592652556171,-0.104052152381108,0.100630783906297,0.16623966237491,0.296044224328597,0.0584152895012213,0.0432018526888976,0.028112879225175,0.0852281845070684,0.0763787316405655,0.00765556069857238,0.0278674173911381,0.0784904961845905,0.131867935107274,-0.0366716643530011,0.0242529675557458,0.137274861865583,0.30645601379665,0.0826146974225582,0.106582118375413,0.115571989191859,0.218039174778075
"NUMEX_BILL_MELTON_CA_2019",3,384,11,5,-0.020748840610144,0.156861690695588,0.171855555015925,0.258760841001016,0.364050502959563,0.421365595135315,0.111388191076468,0.119169181219806,0.348058344303734,0.406972463371558,-0.103210518935293,0.098697573879144,0.150938439900545,0.277613995736627,0.0580583014737654,0.0161338463082026,0.0136189773469371,0.080263131200422,0.0775583819088639,0.015227083338182,0.0270867664991895,0.0712774561009972,0.137670516210701,-0.0453193017584954,0.0213404597598542,0.156735961791806,0.29955055515949,0.089565217871871,0.0887809726498974,0.0992258104968471,0.210221811689579
"NUMEX_BILL_MELTON_CA_2019",3,385,11,6,-0.0144456449818437,0.173166713580681,0.198514387769948,0.277301482577423,0.353418625880506,0.417178317877645,0.109415872164619,0.119843808677923,0.346682524203171,0.40588291711854,-0.103779137501179,0.111816438041917,0.151931289334694,0.271761170481519,0.0640175528615772,0.043599063720061,0.0695778118529568,0.0982549424806958,0.0691481558387737,0.0186157015868365,0.0281604405361947,0.0774529146340207,0.133743129091762,-0.0402458126354377,0.0208696553803094,0.177846195983452,0.282558394892376,0.0976666085510842,0.0972756498570015,0.111704985370792,0.210601117227886
"NUMEX_BILL_MELTON_CA_2019",4,386,11,7,0.0100598558775089,0.193119450673701,0.225092028920113,0.304056420874475,0.371402647797925,0.425737083195403,0.104602747150828,0.125358624264112,0.353753420401127,0.41106276645495,-0.103225066301195,0.121899320466478,0.167834123911767,0.29312582658376,0.0647285266705346,0.0515351001166789,0.102538367423967,0.153435781023776,0.0598015148350787,0.0373864315484348,0.043109877864202,0.0994558942064007,0.144145415240855,-0.0140257014403875,0.0665312508860884,0.177198278868815,0.320209673593236,0.0841421942912087,0.102920622964725,0.113313605332405,0.217662766816702
"NUMEX_BILL_MELTON_CA_2019",4,387,11,8,-0.00293767214485402,0.176597895628118,0.213213492077831,0.296715371203571,0.370057931856115,0.434895697430253,0.109224717289982,0.134030649708379,0.373056218743375,0.406624979609592,-0.112918059695653,0.102923193610303,0.157697371835797,0.339125368152984,0.0563926880227818,0.0335614541433221,0.099666934773313,0.0978925117683863,0.0142771248958281,0.0293495862808276,0.029636733937346,0.0829984243071049,0.108174442589828,-0.0104464784548259,0.102321713168206,0.156434941560959,0.342159644145564,0.00326727983127515,0.110059511347396,0.141984351425651,0.242382552299786
