"","X","Germplasm","Rep","Plot","Row","Range","yld1","yld2","yld3","yld4","yld5","yld6","GNDVI_62","NDRE_62","NDVI_62","GNDVI_76","NDRE_76","NDVI_76","GNDVI_90","NDRE_90","NDVI_90","GNDVI_96","NDRE_96","NDVI_96","GNDVI_104","NDRE_104","NDVI_104","GNDVI_110","NDRE_110","NDVI_110","GNDVI_114","NDRE_114","NDVI_114","GNDVI_124","NDRE_124","NDVI_124","GNDVI_130","NDRE_130","NDVI_130","GNDVI_138","NDRE_138","NDVI_138","GNDVI_144","NDRE_144","NDVI_144","GNDVI_150","NDRE_150","NDVI_150","GNDVI_160","NDRE_160","NDVI_160","GNDVI_166","NDRE_166","NDVI_166","GNDVI_174","NDRE_174","NDVI_174","GNDVI_180","NDRE_180","NDVI_180","GNDVI_188","NDRE_188","NDVI_188","GNDVI_194","NDRE_194","NDVI_194","GNDVI_200","NDRE_200","NDVI_200","GNDVI_206","NDRE_206","NDVI_206","GNDVI_216","NDRE_216","NDVI_216","GNDVI_222","NDRE_222","NDVI_222","GNDVI_228","NDRE_228","NDVI_228","GNDVI_236","NDRE_236","NDVI_236","GNDVI_240","NDRE_240","NDVI_240","GNDVI_250","NDRE_250","NDVI_250","GNDVI_256","NDRE_256","NDVI_256","GNDVI_264","NDRE_264","NDVI_264","GNDVI_270","NDRE_270","NDVI_270","GNDVI_278","NDRE_278","NDVI_278","GNDVI_284","NDRE_284","NDVI_284","GNDVI_292","NDRE_292","NDVI_292"
"38",38,"NUMEX_BILL_MELTON",3,137,5,6,5.15,4.55,4.1677077882,3.85,5.6,5.2,-0.0813431480999628,0.466658977316417,0.484857329120907,0.00596087279888453,0.447871052939505,0.465926650285007,-0.0482782216073261,0.404365486529084,0.501096219822221,0.106263292705395,0.4111245066874,0.463912645533368,0.122032817894184,0.431439078111755,0.444787106905129,0.317425837215836,0.418303707127361,0.58310552592241,0.181286607940312,0.415282162208798,0.466256853963397,0.0254224249198358,0.449768759992603,0.390987169652392,0.141983925743526,0.425089182002593,0.440045299390691,0.120270414279644,0.282662529165399,0.361310558961205,0.213293434902556,0.428384346439306,0.487058959836976,0.225490771987157,0.413376055096613,0.451196932475771,0.0431250902120229,0.189849668,0.206738206824055,0.0642670712149172,0.382086644734045,0.382240311526295,0.0696652376660267,0.307156024803084,0.34530529,0.243002629306046,0.305726740977817,0.465885847772505,0.0452768794917216,0.246254014802402,0.193806320182032,0.0197726295135356,0.316653065276744,0.36764199553239,0.0632861442101387,0.250861216497851,0.377849677142306,0.200076091423214,0.330944148521945,0.44496024743885,0.0164296693170035,0.310166308913431,0.242261222885827,0.0441297507748368,0.316665965599643,0.322216413381166,0.125590623409159,0.240088125137696,0.398653252,0.18117522351842,0.276332018151623,0.393169693700174,0.158867433691744,0.298522609349989,0.428499584349004,0.0272823632130571,0.441795800649014,0.408706168197585,-0.000134823262564288,0.308090621657457,0.462138024640346,0.101636892523909,0.278132597132623,0.446627803256577,0.226428395941285,0.403557783760257,0.514308692,0.14232515151338,0.298309703154993,0.413818845015177,0.181980082579801,0.270392368108631,0.418758803672299,0.190328574439635,0.277167477391639,0.459543820938435
"39",39,"NUMEX_BILL_MELTON",4,138,5,7,5.4,4.55,3.9154834668,4.05,5.9,5.6,-0.0953768229785987,0.479444695184127,0.491339451381576,-0.00195221927672861,0.453302853526206,0.470106721,-0.0567155989863342,0.446730301,0.504189775655439,0.0856494919927508,0.41940346855176,0.459007062636368,0.105240793462137,0.450303369210932,0.434510043333573,0.328104507241793,0.429767742899106,0.586874777,0.161173460443449,0.430544481936279,0.469934254,0.0206392625107441,0.446968190765847,0.425110469875353,0.136811463627984,0.438487586032155,0.451562119,0.125038703434026,0.31628849607031,0.43595282567698,0.182580199467644,0.432841433410347,0.480534768651986,0.221669407242522,0.410286793297612,0.456715674107816,0.0240105848473561,0.236932241250931,0.24873417721519,0.0074939678318566,0.434033140211554,0.428798185268358,0.0349785232153814,0.34086990819017,0.403336109218462,0.205947478512668,0.298592134790126,0.45428797410146,0.0275339513779615,0.299752878700247,0.183368334451926,-0.0194402597508113,0.406807048895508,0.410966691486721,0.0283602610667211,0.273607998755058,0.42729711328976,0.174006435334366,0.336265073266013,0.475198579572003,0.0249370126660763,0.295826939872851,0.220512990957754,0.0475387172282308,0.310884263448969,0.345009351432881,0.127928937756103,0.263129519473208,0.415303616,0.177835574463412,0.280823381321599,0.389578859776243,0.160490126590298,0.310546651429258,0.416350002533313,0.0240178946422247,0.468780303866387,0.443937755214656,0.00706526330147318,0.305582066829409,0.472735910964118,0.0990943100316512,0.281196688792248,0.445696192874037,0.21552861504775,0.403310189009021,0.510230928135363,0.13732039863926,0.312646165566106,0.462604536399397,0.167727267358774,0.2645406880701,0.408675277048979,0.177541902860334,0.280347717945529,0.445190067570368
"40",40,"NUMEX_BILL_MELTON",4,139,5,8,5.6,5.65,5.0876603808,4.7,6.35,6.05,-0.0957804839014738,0.488435535993973,0.495611200327789,-0.00772655017300119,0.439411597546094,0.473585243133912,-0.0553984896298158,0.356162809997919,0.504370949795245,0.0920230796364753,0.427930268644182,0.46598808504496,0.117909800240026,0.425387042071731,0.429422406217389,0.324681187392779,0.41470259286556,0.568274018462768,0.169075391937597,0.428087799010259,0.477581553918452,0.0457233104745,0.451600984240996,0.401070419594217,0.150495772813094,0.420508951977767,0.456836286050452,0.1695149519412,0.338073912692649,0.387798097166289,0.201433133305376,0.432801923182546,0.491588273318377,0.280514908212716,0.450269414852555,0.491376987802995,0.0517708338606628,0.210569255252362,0.248081409779102,0.0535905587718685,0.409038059724369,0.40945832,0.0812831958008389,0.311983879304141,0.388150989,0.283698613426585,0.318650624389505,0.50377255714415,0.0163352853981149,0.312034333998281,0.209989012147456,-0.0091910708895297,0.39091288160834,0.398379349714569,0.0374449355333008,0.262233666475819,0.412793502089928,0.206273931691308,0.347442787181349,0.478376813213415,0.0497213341352495,0.278503806537449,0.206995697120843,0.056998035757526,0.287891570971018,0.344169425866168,0.136561538696126,0.258504889675168,0.411644208560617,0.186493364878153,0.258649347,0.416046979842108,0.180363364054134,0.280851717158017,0.4363017782412,0.0395829651314119,0.366058382077033,0.412105359967627,0.0215041607652367,0.300983104531415,0.446100742840644,0.103154353417118,0.279366943536674,0.452690593984507,0.220738034186707,0.400468746921441,0.514573963320598,0.138949283411306,0.299612489938845,0.417616190784397,0.173246199250606,0.254662035754473,0.3964717510936,0.193456892130324,0.253882620396837,0.440448991190679
"41",41,"NM1713PAR",4,140,6,8,4,3.9,3.5175534648,3.15,4.55,4.55,-0.118201411835042,0.493421075810003,0.490062199853203,-0.0237896010850637,0.456554865734784,0.46357205018342,-0.0695440078649225,0.356356065173777,0.518013053090324,0.0579128372521331,0.42317314411125,0.452666102412188,0.0882719425953822,0.459849748723019,0.425607252705004,0.308570190832128,0.413689809398156,0.553451328902276,0.160470583553701,0.424877942062344,0.456497765288248,0.0937305300259683,0.436229282980206,0.352196411587381,0.12481777933813,0.420134772255155,0.447455146284756,0.145785188622445,0.354937873907041,0.373149797424722,0.16415937489799,0.402292882965152,0.456248311290328,0.244970514882871,0.428028877254081,0.471878096399529,0.0516030240312393,0.247810599714569,0.22185619105237,0.049424117616351,0.405911919460406,0.416779345759182,0.0636635288227323,0.352587943549206,0.363307907210346,0.262366659494321,0.306771879483501,0.462469742118236,0.0296969482879182,0.276115108800118,0.199308345038895,-0.0262810939805668,0.422148260453081,0.404311512617858,0.0143013610553507,0.274162565424576,0.411190531989688,0.174214229148592,0.348876685521419,0.432783082394718,0.0541074491352239,0.295386922072718,0.202621826581654,0.0427702181289955,0.320436304054771,0.333058515059921,0.121231213844709,0.286831460674157,0.436807324178111,0.166516656495619,0.281060678,0.410130777720187,0.144005424683665,0.30264781706505,0.424252237283442,0.0424491244712982,0.385617665452673,0.430349851009822,0.0211410745747096,0.327082735533238,0.44389535398622,0.0951382596105449,0.268797398336767,0.426800755321584,0.194201990221697,0.40216071024045,0.48986185,0.137010692510731,0.308632364391924,0.386019928464059,0.168959039334716,0.255795277386973,0.373310180784229,0.193781145961968,0.296665278851682,0.445848946251908
"42",42,"AFX_149092",4,141,6,7,5.3,5.35,4.9389831528,4.9,7,6.4,-0.0675837999174359,0.471911120363211,0.486755784214596,0.0250480141631213,0.455000229014944,0.461625006766351,-0.045092454385661,0.445335068680583,0.501393810536263,0.0994825432090531,0.423021910788742,0.468309073671295,0.109273375940725,0.436253398418191,0.436635291371451,0.271733247255498,0.415774715917371,0.540679133407451,0.180203629514701,0.429528098,0.480163867779967,0.0746263574129718,0.433450654400794,0.37662373252946,0.200352979021532,0.435991938770383,0.478797961245806,0.158831228889646,0.354698346448705,0.439142682202223,0.23352984393638,0.452877452684237,0.513432088163733,0.263859201857134,0.446773490618215,0.488039078882824,0.0340022296544036,0.308119856530351,0.245225254162226,0.0584813659240213,0.421467072884931,0.436383826817327,0.0639823504372778,0.346817864106243,0.430797741235331,0.260151686299823,0.30945315086635,0.494078468160247,0.035055385092233,0.288597203648406,0.193763065280093,0.0357857309265845,0.368707470836436,0.41575041,0.0716216434252899,0.229209461562403,0.436609477124183,0.217693425116448,0.33359260908363,0.479644013478674,0.0402183641665292,0.29068655255636,0.256432699757914,0.0729859837483003,0.295656913021619,0.372698441427853,0.14690436584497,0.30582928202492,0.430267263959267,0.199062533127936,0.310951091459781,0.445647030615879,0.181645343653404,0.321801692253129,0.458776428554004,0.026313266688632,0.447147142194884,0.448526159365718,0.0851501251095239,0.343386093393181,0.449035707098547,0.146838487501274,0.309598584113474,0.470740825513085,0.275693321894949,0.428621325208626,0.531435419,0.169255041417589,0.313004301317044,0.400939211105976,0.191139215216958,0.259301621100929,0.390714137842166,0.216333551457024,0.25357086739214,0.447456329505374
"43",43,"NM1705PAR",3,142,6,6,5.25,5.5,5.3966780582,4.7,6.65,6.45,-0.0683478944711959,0.475950653264339,0.484051858019918,0.00889699167026032,0.449172893368771,0.473839660331311,-0.0608928035777589,0.447942853879812,0.494841609741822,0.0863881492515558,0.422271417527585,0.45787721440164,0.0954473225253204,0.430058006108426,0.428443685166374,0.278116880513962,0.404536274094911,0.54910109282816,0.167265964191968,0.428441463801675,0.476691209209385,0.0394241038363439,0.431042258869383,0.40378544036597,0.172994857165069,0.420207393896404,0.4662406947658,0.120662471211974,0.356563529231297,0.427815164722124,0.219702411825827,0.45036024886554,0.509679993938323,0.251960227135453,0.448031964336988,0.488542770794096,0.076538195614421,0.222604283010673,0.203341012037726,0.109920377792359,0.401163081602604,0.45019940095661,0.0977618134616758,0.265586656547919,0.376709523624875,0.274058412370432,0.327490711106206,0.509469889269028,0.0476740314332428,0.259870253086572,0.184715616451859,0.0369433548975801,0.330392256142963,0.420608389178456,0.0704339614526867,0.222574891067538,0.385085978835979,0.215271155914295,0.349096862009344,0.484784608027076,0.0278029540041207,0.317807518524879,0.281962779,0.0600330336668203,0.292862336476117,0.34268136103149,0.135970112344717,0.278203813860126,0.444517882059191,0.190047779750931,0.304340452239159,0.430724654544429,0.172024316748263,0.3125,0.449707212342301,0.0225770722377703,0.448690174005812,0.46279917595556,0.0597369187104287,0.310784226229537,0.462227296987514,0.133320713460331,0.294748547567175,0.466368047990801,0.272262143922237,0.416255379767633,0.535216318613685,0.157653408641237,0.301337030883706,0.403502846031171,0.189371524993034,0.258965993637274,0.404597724459316,0.214814293513066,0.249664845,0.461891413001688
"44",44,"DONA_ANA",3,143,6,5,6,5.15,5.3550556142,5.15,7.25,6.15,-0.048155306413493,0.468958260200926,0.480309245607877,0.0511694843886092,0.455436773137796,0.473817263,-0.017988061847353,0.43541223718403,0.492721545,0.135272005712941,0.42370672545411,0.482827472632018,0.123466586580459,0.431189290032101,0.445090569892025,0.302934750024447,0.434215832011292,0.569845977040211,0.181274847119918,0.434592517866599,0.494664795940059,0.0144677386684752,0.441570705198129,0.401545055767808,0.172492838646366,0.419624797606029,0.464131785201951,0.0972958368817873,0.3654995072678,0.431331789922177,0.221907762047975,0.443570900456714,0.510055726664723,0.21633686138728,0.430721364594876,0.471187825274633,0.0216907452191442,0.337418422320529,0.235353296443919,0.0680412640140569,0.418218711156862,0.448928535053136,0.0669608054207276,0.293571825566087,0.374835339541222,0.240554867733599,0.318195650046439,0.506090267352821,0.0322353588571862,0.251421301658493,0.198651806763761,0.0644402865654004,0.328685033507074,0.426986944651278,0.0832401297801757,0.243131591281931,0.43441235059761,0.201389393948426,0.33497877237055,0.502874204536501,0.0146524667407749,0.314452269567029,0.297285039003639,0.0767896588168973,0.287516540975364,0.353752438411262,0.140464958438538,0.282148311956361,0.362352351466903,0.188667553985219,0.331805536456625,0.41729005574537,0.1640961201109,0.320752552353987,0.455599166216902,0.00544542945506193,0.45877129088033,0.460838575580326,0.0902108994102422,0.279807508902713,0.464644810177529,0.15448810346745,0.320372395487474,0.486762986887602,0.283388309321774,0.401918756763118,0.552871631934214,0.143191889384088,0.320026649011696,0.389475472499469,0.181800403125921,0.244524647465824,0.414574034742102,0.196148362980781,0.215392355122029,0.436417586920174
"45",45,"NUMEX_BILL_MELTON",2,144,6,4,5.1,4.45,4.4516589362,4.3,6.15,5.4,-0.0756516782547364,0.492277886,0.494289153001354,0.0124741867931242,0.449529853138962,0.475544451800682,-0.0558675865185677,0.374620619999001,0.497109681149489,0.090329085999117,0.418056799430497,0.456588491176963,0.0974260301981518,0.443045257318614,0.425294186301972,0.319584633768026,0.456914855658726,0.596547924290326,0.162927613386822,0.431156241863446,0.471444065958276,0.0478614055831778,0.419522762973829,0.375597038852081,0.10369557604055,0.429109991510312,0.435469101613041,0.0669576134058885,0.403734964763632,0.393379533129405,0.202757096102864,0.434853503445174,0.485142816250588,0.223672730014478,0.426249650662617,0.454727243234581,0.0330636764374141,0.263916294365848,0.1925371137379,0.064792462106469,0.419574024576798,0.433231383228565,0.0764198824203938,0.274048551523444,0.328819596394919,0.228614292199878,0.278679505573336,0.476496155685539,0.0285518884260324,0.279838097389895,0.188969494161206,-0.00792756394037534,0.387244286,0.418184427957549,0.0370053049409796,0.254600256769374,0.421971872082166,0.174207450721556,0.316748703233639,0.472359562962145,-0.00823740291944376,0.334832126654221,0.326202939976254,0.0302331438289375,0.322918281624633,0.392490971258255,0.0984153337112253,0.336676213556584,0.430931335830212,0.169580182282332,0.290470397833652,0.424902595456453,0.152879424306596,0.309954419130079,0.4309955545047,0.00402462417250426,0.484448000588603,0.449915756171136,0.0213612870464771,0.29392776803585,0.469136333846999,0.107840991530278,0.274831495098039,0.430210980997337,0.246213800343724,0.390284175287573,0.511993757708475,0.139587411875938,0.273417860667308,0.382591699665638,0.185992337822443,0.2660270141239,0.394779691665505,0.230423783587066,0.28116410076392,0.469291911137857
"46",46,"SW_8888",2,145,6,3,5.75,4.7,5.2385209642,5,7.5,6.15,-0.0504496061692946,0.482702703595763,0.48561298466134,0.0416655294233524,0.449110877087408,0.470139411263227,-0.0153642763059927,0.421106248743059,0.487673501791992,0.140306473520137,0.412786761015264,0.476990391271114,0.137035012376674,0.412905579,0.434112223320701,0.320642592334359,0.436332429765281,0.588148018604341,0.203306916542846,0.43955077086656,0.498822903962223,0.0626469725260317,0.379342536,0.288322524,0.170850557536283,0.421063466060173,0.455348011536895,0.107919763577672,0.37466577540107,0.39580688520789,0.238516049160378,0.450534496036858,0.508175727712009,0.225975694568588,0.418368990175558,0.450550243021558,0.0238711485737585,0.35378038631685,0.242551696280398,0.068970203028128,0.420659220650285,0.443323107470836,0.0853642081829472,0.27907387,0.331330611,0.249028913894355,0.318038847809293,0.495293198,0.0430494998369466,0.215012280572053,0.198359167714006,0.0547341530041375,0.34070786795731,0.420248001985604,0.0928221068919714,0.263546140678494,0.450079170557112,0.216314561419224,0.347335119658762,0.493383268827137,0.0237679113579158,0.308948835726387,0.295246701441023,0.085238249041702,0.2728,0.353030065359477,0.148505698877355,0.263999804166361,0.399910112359551,0.222986955129362,0.329085245420782,0.436435442184219,0.213538721691236,0.339787276763514,0.447656685413183,0.0181195531136123,0.474107056148317,0.444366753336228,0.0771915944727538,0.269031149560255,0.447761961673479,0.1605799910184,0.305788319218738,0.465415617608911,0.296410062845604,0.414219850724614,0.541788331300365,0.166384239490128,0.306062067213804,0.405249355635225,0.19444157161737,0.247611273770443,0.382431778141121,0.229187771763208,0.239650039321425,0.443026394919275
"47",47,"DONA_ANA",1,146,6,2,8.1,5.1,6.5881225694,6.25,8.9,7,-0.0160761577912373,0.460400351579796,0.486182980101377,0.0961878995899739,0.459433458666966,0.476115739988924,0.0574012341750797,0.37590467224473,0.484468338675157,0.233395334329376,0.417239604018652,0.510783088,0.194922697673926,0.388720855989455,0.455125775800516,0.33376837057031,0.45778895222922,0.600689386207297,0.279217858067463,0.432828308505771,0.534626092127744,0.0626604399675849,0.434564219402934,0.383471163198083,0.23653235586418,0.424835659392258,0.486645247521115,0.167263778685025,0.313571731499779,0.414000342889111,0.287463647437118,0.463428689726268,0.534835207084342,0.255980989803171,0.432225774896705,0.465461677349023,0.0075328935987703,0.377369733494664,0.279736946202532,0.0783510008127396,0.408676932874113,0.442793333985972,0.118732113177486,0.27380777,0.365555266272626,0.284980864180448,0.335803075451569,0.496573225913255,0.0091368559858103,0.248376394053936,0.252213693533055,0.115751360513032,0.320768230330107,0.461113328369322,0.142090578842043,0.279682056,0.452824193422389,0.260276186588652,0.348655522390248,0.511006301408518,0.0161568744512157,0.335834030382093,0.31953176788184,0.10772774295907,0.262173027347623,0.378492665837404,0.163416042595446,0.229207803970527,0.395853418520966,0.244089614735173,0.346883054606486,0.445980057191012,0.23680303215977,0.331412203638241,0.440840301,0.0304477232584396,0.457570908288268,0.444571791193025,0.0632645484034862,0.296359118390774,0.441084249853444,0.195311150021902,0.346189718621752,0.480132094150049,0.320446173090368,0.439265420816393,0.569571874406072,0.172456806124792,0.295552030113383,0.411657610166598,0.19399861446471,0.237634553067079,0.380512820512821,0.224658739466215,0.219438875761721,0.426534842266716
"48",48,"AFX_149092",1,147,6,1,7.75,5.75,6.9887429894,6.3,9.55,7,-0.00511851900096929,0.49338314695017,0.497702388713371,0.0689006068541924,0.444887919362118,0.461339785701152,0.0439606327417953,0.424201624588678,0.47986984018216,0.188492728869387,0.413199290089133,0.494181617770079,0.166436329304537,0.454049438402812,0.460469874224199,0.364384490052298,0.485547158340932,0.622314549943995,0.268761195826361,0.406119131271669,0.513200449902019,0.0223213978711063,0.421613764716629,0.321146808956523,0.22347956265899,0.425386799374741,0.479880052317606,0.194204859570146,0.336155493239424,0.443769836094083,0.300526270566403,0.465178693203344,0.542259658693877,0.287838171251914,0.426267825978194,0.480265321,0.00906935926209365,0.404366772273566,0.376492390949927,0.142765362721125,0.391797515819077,0.443790289326684,0.12746211583149,0.330554001429181,0.407576135266236,0.317741258305814,0.342508341504037,0.516751512734296,-0.0138791769525427,0.391354929068402,0.412843877,0.117584775225266,0.318644427897741,0.457168528,0.14766831430858,0.268586990351696,0.454873755057579,0.275688607239115,0.3887087517934,0.510875179340029,0.016298322310043,0.46739081889814,0.356075166213485,0.104595558637819,0.274785118149824,0.37097094017094,0.165385988633952,0.239542778514915,0.414362573099415,0.266903329578944,0.364947234063559,0.469713445529264,0.276947210212177,0.371645956832345,0.483111225110199,0.0389400107149459,0.399402751719825,0.420557333627635,0.0638590480036146,0.305135312491797,0.411685609540559,0.220674850266735,0.346303104575163,0.484007920297749,0.353816209579919,0.44852244403921,0.59518497,0.191302661716958,0.293123397,0.428683212599471,0.212497987244235,0.250481047119703,0.408607374573761,0.267090135432498,0.226726509870785,0.465466125068953
"49",49,"NUMEX_BILL_MELTON",1,148,7,1,8.8,6.2,6.7833621534,6.4,9.7,6.9,-0.0347076675184583,0.480197367116715,0.497707792250705,0.0432796447706903,0.449413388543823,0.463038742066875,0.0424516430731497,0.400311165645902,0.467838518252113,0.196547248083885,0.410193322769965,0.488473461996477,0.197176524949484,0.43033585983413,0.462636451639479,0.363743213855469,0.509920344438476,0.631121715197015,0.299523993575817,0.45599978109266,0.536335334771867,0.0396332770547962,0.414173459646031,0.302361240511727,0.202078466061492,0.424662729527432,0.460401907028646,0.176356756697746,0.324712512499457,0.433738569337565,0.290600715250825,0.45244672078077,0.529955972656703,0.281981996345573,0.422769221861973,0.473385826771654,-0.01145430270019,0.406594386774318,0.408438100730488,0.0944348918444711,0.410663921627958,0.439825211440166,0.103671217361266,0.340200734,0.436898497290654,0.315393627640851,0.323256428877344,0.523861981639759,-0.0307572695333338,0.434891500024327,0.436162198543603,0.0940852196911115,0.331753983618764,0.416904641,0.134704453132651,0.227773692810458,0.434965764083411,0.299102281239013,0.390637854992478,0.505451387171073,-0.0164341300875192,0.490523988003218,0.389460737972633,0.0617211854003085,0.275716641528406,0.409175062845651,0.148153457155961,0.263937920736334,0.40132853540917,0.258083601061334,0.338028171467592,0.464520011984893,0.270366287314815,0.365168071248023,0.492443596253699,0.01776534603607,0.388368992,0.394210751727092,0.0104538965194703,0.36367640496627,0.391180232914228,0.18661225787425,0.30296749828336,0.443132104982071,0.317502975575719,0.421517758469059,0.574476130088465,0.18272648858794,0.290672762628092,0.429089228386194,0.202195551068229,0.256530751063623,0.420432547076146,0.284870221488936,0.250087399300806,0.489412623829444
"50",50,"NM170506PAR",1,149,7,2,7.35,4.65,6.3783812754,6,9.2,6.65,-0.0290205883714521,0.462146670860858,0.485208010904897,0.0581125813788896,0.460516336498498,0.477321879413619,0.0301528149799564,0.390880642852358,0.483457446996061,0.185056696036413,0.426139744838876,0.495618498361366,0.183695490365782,0.423778972,0.468703486296479,0.33294589780372,0.488141694257051,0.620529735381245,0.278557307778415,0.454894170001122,0.527871838500181,0.0238892545415063,0.443971398735798,0.418725158831231,0.239651210459423,0.434955779613022,0.483660506024594,0.158460899292151,0.290968300803985,0.394292520505671,0.279450392041631,0.452936046213357,0.524850966027437,0.235242414091756,0.422411727573517,0.447891956543407,0.00381441503463954,0.396051432291667,0.296125919,0.0907174479899451,0.40681987858939,0.452831908899522,0.103882275568349,0.301504305425874,0.345924823049006,0.28381655555862,0.299316683630409,0.488279128802005,0.0157689442919432,0.260875553754811,0.25205671521461,0.11581574654267,0.282177306894493,0.430440351627408,0.13061249497531,0.262748222795094,0.410674751972502,0.273739147338503,0.359284295331641,0.488172938969209,0.0205255656635107,0.331291889461824,0.312512886369096,0.0986342140513811,0.269806645714778,0.354048061149069,0.152934130338381,0.251874785,0.397040247678019,0.240975943806012,0.32057429937149,0.43884795211617,0.239679297430241,0.345210880624527,0.458656433702847,0.0286206459205623,0.462017205742696,0.451545723702586,0.0527882978963383,0.315458435,0.421891312526796,0.185113353096068,0.32992352033406,0.46314054557008,0.316459325070456,0.443854794806241,0.581455612,0.172183224112196,0.30851570844165,0.422669427483224,0.188481963084579,0.255000974748874,0.396170947011283,0.24995260944795,0.249885829864768,0.46741922
"51",51,"SW_9720",2,150,7,3,7.3,5.55,6.1758687902,5.75,8.15,6,-0.0206530277657122,0.491202213195594,0.49604082042024,0.0516386867609042,0.45028668507114,0.47015997734834,0.00456926247374621,0.368114898511767,0.484754986408381,0.160013882320362,0.413238328625745,0.48373339631988,0.167259912318518,0.394116083712011,0.455586880393547,0.310819098659322,0.43763206875445,0.590598062117181,0.255500796042509,0.44450381295826,0.516933090602691,0.0435111091748324,0.376944128131827,0.316569030030676,0.215656204389413,0.399671271688769,0.458324126114874,0.124415358514707,0.305982299391885,0.411356300844318,0.266771958346495,0.433373576137196,0.506782680440145,0.262650299179668,0.421162712069778,0.455000068401725,0.0333170167259086,0.350757593233372,0.220366974240677,0.106963728744756,0.377301417314114,0.435883074799338,0.0990823137677645,0.280855084776653,0.352692001058014,0.268167048575592,0.286369477,0.48601661,0.027483292451012,0.239279348102878,0.210603596277221,0.0660640065900615,0.307659270290395,0.415419012161827,0.0952933300974504,0.259937363834423,0.401568432928727,0.242392960942272,0.339382062515689,0.485476526840995,0.0100530628833441,0.340065753548046,0.315386780609459,0.0630195434329267,0.287807340372046,0.344865761689291,0.136561657949426,0.279448532471665,0.401790898631612,0.214777497583601,0.298411130621403,0.431939218473459,0.207604570605765,0.310341047271622,0.433947788417693,0.0122947206075311,0.451191925963168,0.415216468353723,0.0656109232016191,0.269861487503764,0.448656676762846,0.15105770287749,0.278758028647401,0.438920490134854,0.262189749435097,0.401345699511192,0.53223230646054,0.159193997671648,0.265967463222282,0.394048109793928,0.172820813533,0.22174510829973,0.364776850911305,0.226312587189551,0.229399227721779,0.436799391538372
"52",52,"AMERISTAND_803T",2,151,7,4,7.95,5.5,6.5209327862,6.5,8.9,6.85,-0.0228297423524575,0.461795931719503,0.480399756801946,0.0700796884966053,0.451938456542037,0.470101083911826,0.0140445778228579,0.385084323245572,0.485784578172215,0.171772549931999,0.409295461,0.489007219125043,0.185085420434538,0.409617709592696,0.454090236378038,0.333966791686147,0.448858131487889,0.587264776414163,0.273052560544907,0.45149342836058,0.526349262106037,0.0684871320370044,0.386014254061906,0.328692613429769,0.228827155744503,0.41974745683516,0.468483896573272,0.138252572681731,0.306432419263149,0.432573924185413,0.286964486582598,0.452397711221241,0.531454120109582,0.274344882843405,0.437107636303467,0.480362470130768,0.0219392900172604,0.3958161,0.241794385723039,0.105699229621436,0.426770116654257,0.453982824522214,0.0911028603691556,0.291337836435876,0.358963071,0.274062927855256,0.304026218274584,0.507344841070331,0.0318400471655112,0.284927456444484,0.215603385,0.0912839150986495,0.32518620004964,0.440462844378258,0.120588363679084,0.26523572377158,0.43080384344973,0.268195579882868,0.365129676636133,0.517046683589008,0.0122624417722758,0.336217361,0.319890909560924,0.0901663830164178,0.283085255759266,0.347195231141798,0.159972326505487,0.214965215049815,0.401466598124893,0.234060745474599,0.329692225148766,0.439614776258762,0.219936287458609,0.340272609,0.45176350023124,0.00461801052348016,0.467050828656518,0.455639121454362,0.0979315731944708,0.284777804026564,0.46001189944965,0.17817737888644,0.318491096284193,0.47012924382716,0.306160915045601,0.416594107522527,0.55798408139413,0.184604811821205,0.31722368851271,0.414234815466499,0.201449132252113,0.259816385075901,0.39626804567981,0.255761852973855,0.250430709281598,0.476199311860051
"53",53,"SW_8421S",3,152,7,5,5.8,5,5.7947836482,5.4,7.75,6.05,-0.0433917039509351,0.474391013567544,0.492086480699459,0.0516288526702645,0.446119723460985,0.468903181007662,-0.0169284228178221,0.37660692234666,0.500831923595794,0.126342992027015,0.412375216106185,0.482132816318764,0.124595186980188,0.424313486078192,0.463192969495491,0.349711659578606,0.460125167076812,0.600980351,0.211770199571645,0.423358664039779,0.489357663320512,0.0693362741411637,0.417936827725088,0.375042005430844,0.197384478753515,0.420744922843038,0.46608851928147,0.115028338626187,0.311945132820312,0.416574279379157,0.242696151451869,0.433920818935847,0.509761836608123,0.247387639989244,0.4226652,0.470581673614328,0.0338100728315012,0.351200692041522,0.221563821607074,0.107162157425638,0.407342187467553,0.434497107128695,0.088631736316244,0.282940431633242,0.360950226244344,0.264428205407349,0.307030519710258,0.499337094761931,0.0304091720206691,0.251517615843992,0.20976490302866,0.0847766273907256,0.284994192107223,0.422830479027054,0.106245438201892,0.262335434173669,0.407940787426082,0.250638863086446,0.360089674595191,0.489827961836075,0.0208126387111929,0.346037095117873,0.292917042029517,0.0809412179155485,0.301396480643539,0.338841025641026,0.149332453674715,0.275364421923576,0.386694475043451,0.214057499549122,0.31088289095068,0.428631998028455,0.190606201989085,0.324989726008118,0.450326046774342,0.00725037037760213,0.448037167383573,0.427434035342532,0.0762283226330159,0.279998600064747,0.458813204889274,0.147578726540428,0.308366182616583,0.459006637674525,0.277938959988762,0.400457641721163,0.546442126681677,0.16433003028885,0.286968216889644,0.40628033927523,0.172698488176524,0.248882467013955,0.406203362189521,0.216584125055839,0.235406616184411,0.457432258495896
