"Germplasm","Plot","Rep","Row","Range","ndvi_145","ndvi_152","yld2","ndvi_160","ndvi_165","ndvi_173","ndvi_179","yld3","ndvi_192","ndvi_201","ndvi_206","yld4","ndvi_263","ndvi_270","ndvi_278","yld5","ndvi_299","ndvi_307","yld6"
"NUMEX_BILL_MELTON_CA_2019","383","2","11","4",0.0020644551898562,0.00938737277932361,0.642382707831905,0.0640586379646445,0.00586912202798637,-0.0118568711808985,0.00148685275973686,1.24383688452247,0.0118882492000572,0.000833656169902129,-0.0136442089201578,-0.106571894619129,-0.00595992674557999,-0.0423271729036004,-0.014709736411685,-0.129994621657059,-0.00772447438765904,-0.0305044468611883,-0.074748035579882
"NUMEX_BILL_MELTON_CA_2019","384","3","11","5",-0.00016751537163121,0.013050002885257,0.869347559404778,0.0840783771618332,0.00911272463533946,-0.0233221364321169,-0.0288568940016677,0.666047213149828,0.0435545721256737,0.0187980026342792,0.00725404086593777,-0.303241433887553,-0.00657423934398811,-0.0347759656751914,-0.0335156013997338,-0.499781243344964,-0.00701128596148905,-0.0418868140075336,-0.0283977952964712
"NUMEX_BILL_MELTON_CA_2019","385","3","11","6",0.00401805408703952,0.0154479311324243,1.14375902511036,0.073178815132784,0.0102619224772225,-0.00582044771871115,-0.0232957760793836,1.44859229568375,0.040499725935101,0.00647230050685958,-0.0085923239702247,0.192092908969107,-0.00527723401334422,-0.0167086217907356,-0.0327659539639287,-0.38501961479894,-0.0170997041411349,-0.0434067493715615,-0.0643602019653813
"NUMEX_BILL_MELTON_CA_2019","386","4","11","7",0.0071769332253727,0.00986135971773124,1.04388829947824,0.0656340877963365,0.00887155515177484,0.00807009148255206,-0.0102293936410265,2.00787670650654,0.0181589078964637,-0.00170374263295985,-0.010764618484184,0.525767563977547,0.000465301309569537,-0.012471815798665,0.0228089652050009,0.865265517265806,-0.01314752467414,-0.0225396624094854,0.229353561199985
"NUMEX_BILL_MELTON_CA_2019","387","4","11","8",0.010489467004275,-0.00262459219319608,0.334021762513669,0.0963787628112975,0.00571212284554272,-0.00734588372208233,0.00213149651107186,1.02396766267151,0.0178436823186702,0.000772764037800618,0.00397881234469309,0.567379220373822,0.00357368674565672,-0.0195436871556446,0.0299065529068251,1.02713467758622,-0.00926534946319447,-0.0267102296984855,0.00866357455597706
"NUMEX_BILL_MELTON_FG2012","388","4","12","8",0.0150596607240603,0.0100968013710367,0.278723687047993,0.0403078056954539,0.00348126200337586,-0.0162098514069414,0.025040685491304,1.17189670496553,0.0175937007184029,0.00470854329065213,-0.01507633743741,-0.0116138011275866,-0.00573260064106747,-0.0294050943418593,0.0124393956728918,0.481849454880221,-0.020713518794347,-0.0246559113715767,0.307754625959974
"NM170506PAR","389","4","12","7",0.00184999392384866,-0.00258280553225732,-0.270930678197122,0.0393917752622232,0.00218542920025635,-0.0114238657997811,0.00278807164733057,1.0796740639169,0.0135566881664582,-0.00680607321621101,-0.058041591188922,0.281836820130994,-0.0104615513791432,-0.0432400232328995,0.0288025980833563,0.568688051184135,-0.0177564983525741,-0.0101640759066453,0.10812367088912
"NM170506PAR","390","3","12","6",0.00513324967494997,0.00937117597994996,0.0548801989206533,-0.0127133540018187,-0.00109521919385682,-0.00757076332484088,-0.00241254711738627,1.02447015125181,0.0132089818116751,-0.00804451047297345,-0.0488128944237127,0.0384860685969056,-0.00784579432036103,-0.0395188800918095,-0.00333190554578824,0.0183337494107254,-0.018513077607338,-0.0238180369941785,0.0333204810680553
"NM1702PAR","391","3","12","5",0.000292291996379415,0.00467478626252907,0.104098942062442,0.0274578639566242,0.00261645223530954,-0.0086789065770772,0.00439342661445595,0.900025544143382,0.0126805608502297,-0.00264489980993529,-0.0251063243675965,-0.12696297187078,-0.00932514049456204,-0.0383862127580069,-0.0232733936815018,-0.212144085937054,-0.0154689006551337,-0.0356930716438684,-0.0326949171219233
"AMERISTAND_803T","392","2","12","4",-0.00182996164640019,0.00766240107961329,0.424426587710866,0.0658890783863,0.0064737805840589,-0.0137795914466377,-0.00917738389719077,0.781031537809196,0.0423783410394398,0.0144807775528575,0.00264497364371951,-0.247944674986676,-0.00370593620325829,-0.0322108025381865,-0.0265184148790544,-0.261015760577056,-0.0139059497660595,-0.0409463599222547,0.070911026916995
