"Germplasm","Plot","Rep","Row","Range","ndvi_145","ndvi_152","yld2","ndvi_160","ndvi_165","ndvi_173","ndvi_179","yld3","ndvi_192","ndvi_201","ndvi_206","yld4","ndvi_263","ndvi_270","ndvi_278","yld5","ndvi_299","ndvi_307","yld6"
"NUMEX_BILL_MELTON_CA_2019","356","4","8","8",1.49070095008726,1.58355503274948,2.85764676995396,-1.32501288578054,1.02643920546427,1.52550098445701,0.844216599979534,2.20896772513541,-0.207597427747344,-1.24492619285203,-1.38520170082581,0.841788756494259,-0.995086917609773,0.447266140805813,1.64431910441379,1.83555599793469,-1.19488531477126,0.53775650905664,2.55883073063395
"NUMEX_BILL_MELTON_CA_2019","357","4","8","7",0.591362633419525,1.01597811825681,1.60563531580285,-0.198351172085554,1.07273988961027,1.33737489325185,0.718838468635984,1.9866607465476,-0.12813676305917,-0.768683523775333,-0.990864695557861,1.81717832531902,0.83689799889895,-0.0669266143196185,2.35603811373786,2.45053463608037,-0.682194160165871,0.951114257189355,1.82790040080401
"NUMEX_BILL_MELTON_CA_2019","358","3","8","6",0.42885809502445,0.548368649048914,0.990938224339307,0.211587108788893,0.83083696721019,0.0136576564384195,-0.0339484057893854,0.883582433519959,-0.112728810975132,-0.702389665424403,-0.267859027453267,0.783981411583335,2.06183661809248,-0.0505659726437603,1.41740059924229,1.34984016461945,-0.569200602242498,0.261868540672548,1.14713213536122
"NUMEX_BILL_MELTON_CA_2019","359","3","8","5",-0.647281415492882,-0.772821010119765,-0.294732282648644,1.66079275386804,0.955001708481985,-0.441462820726683,-0.87797280885271,-0.25273201629669,0.0761745575559904,0.0106290504169584,0.424678651507079,-0.169177002630547,0.317179388756145,-0.392604055698322,0.132867454944734,0.353866976433654,-0.226750689115233,-0.434708648032449,0.388368456416593
"NUMEX_BILL_MELTON_CA_2019","360","2","8","4",-0.898569798677396,-1.028577699977,-0.655222558114087,1.6301145550372,1.11076386366872,-0.911443261958868,-1.88353889492895,-0.761330294314541,1.07119470003051,1.16049185113896,0.372586742631958,-1.09337228506689,-0.80559825806043,-0.47298263850183,-0.594828513453518,-0.615096632662999,-0.0905311012623881,-0.875208412116989,-0.589610984433662
"NUMEX_BILL_MELTON_CA_2019","361","2","8","3",-1.03010738407994,-1.16738348476365,-0.986941664686243,0.487429724451551,0.654208142413902,-1.34619447943777,-2.32030788044671,-1.00925832752048,0.787624546600474,0.265960638776131,-0.00484142125856326,-0.990029852573701,-1.13922008868073,-0.145938870693326,-0.508140250631694,-0.992900691544691,-0.807836363210959,-1.1048695415556,-1.21161687389627
"NUMEX_BILL_MELTON_CA_2019","362","1","8","2",-1.08534090701138,-1.129446914827,-1.06239467820869,0.0412617811393855,0.728988806027852,-0.578210583734545,-0.920722308842265,-0.36612284864735,0.255808675173581,-0.895337778882197,-0.313652583699212,0.0942094600650939,-0.360566937534329,0.0717299924823137,0.557351122762161,0.360153432606896,-0.855445034947508,-0.791987962017113,-0.698017776334816
"NUMEX_BILL_MELTON_CA_2019","363","1","8","1",-1.17675093962735,-1.14587894827788,-1.54368719821188,2.16767952582691,0.691685145281746,-0.318960721739204,-0.488305691388733,-0.712720856196249,0.200068174628322,0.034085274721548,0.0691379029625965,0.286207278267012,0.593392160313885,-0.107697810033751,0.177268513498398,0.0566538737647454,-0.722429702677624,-0.984672429058224,-0.857289364412445
"SW_9720","364","1","9","1",1.49175183978724,1.18347948812626,1.94624486161169,-1.04651878731532,0.0930845171869777,0.425911494413915,0.27574129728108,1.5714712480408,-0.0510637243475765,-0.617537072870181,-1.23736023809093,0.602083164873494,-1.6458187044738,0.00678537338570197,1.14091156954007,1.41912768365669,-1.30967522524667,-0.18038272461999,1.74811617850147
"NUMEX_BILL_MELTON_FG2011","365","1","9","2",0.795638250591618,0.827064407931971,1.11901774781755,-0.489102197798067,0.356316347456861,0.832112468756261,0.689626002170364,1.74219476668469,-0.0111618163175588,-0.387787108076613,-0.759074941284935,1.60629515180692,0.350116210445995,-0.519301074532725,2.12323615493387,2.06075389025245,-0.855906352172504,0.564869174867465,1.36424688852229
