"Germplasm","Plot","Rep","Row","Range","gndvi_138","gndvi_145","gndvi_152","yld2","gndvi_160","gndvi_165","gndvi_173","gndvi_179","yld3","gndvi_187","gndvi_192","gndvi_201","yld4","gndvi_215","gndvi_223","gndvi_228","gndvi_237","gndvi_242","yld5","gndvi_257","gndvi_263","gndvi_278","yld6","gndvi_293","gndvi_299","gndvi_307","yld7"
"NUMEX_BILL_MELTON_FG2012","167","2","9","4",-1.11814894080423,-1.30616137930889,0.0450891761641152,-0.44565935367031,0.137907132258807,0.211546151808174,-0.733134204457079,0.320805364985812,-0.0455815016152845,0.694381318458574,-1.30848458984898,-0.00394569889569293,0.059242782971273,-0.469884527115494,0.529990961604699,0.293084019491183,0.477844678450991,0.181797528541186,0.242773930959899,1.40458730283553,0.403816371711111,-0.151143932124688,-0.102007717725876,-0.161691217218345,-0.513795415263781,0.260082462592361,-0.459780775723507
"NM1702PAR","168","3","9","5",-1.12713586779549,-1.26487693186116,-0.136432590618393,-0.588062823509628,0.277529353843091,0.329020126850637,-0.555847152657401,0.21032830600607,-0.381205243855404,0.647518324922194,-1.18022624985929,-0.176616659256475,-0.23520081102687,0.654469553272449,0.681459083545444,0.348687301958544,0.627073600180903,0.163109924730068,-0.0169621156892925,1.17421628855265,0.284721284988469,0.483593837295144,-0.332303461335471,-0.260609741496,-0.494894324906477,0.473257348343238,-0.518393567287369
"AFX_779","169","3","9","6",-0.254512100205386,-0.242199432437529,0.201696783175972,0.0488153885363822,0.393579415783395,0.896961046235733,0.0202497749140876,0.940119059741692,0.234273508148314,0.816998330849768,-0.562639543260104,0.454485580974537,0.388444456700291,0.805198254157873,0.861594531327101,0.351039330021517,1.00845242682167,0.27786896408179,0.512326400022488,1.17074515895503,0.702102445715616,1.51460501923765,0.5341482662032,0.290519228993915,0.579770837673839,0.678215135695922,0.723103265347623
"SW_8421S","170","4","9","7",0.214505201701838,-0.107435501434726,0.610120659176726,0.570854472861734,0.572592626363502,1.26181649076802,0.0856315569528842,0.934406122162481,0.607449239491422,1.43645443309304,-0.213451592223999,0.496432460081431,0.678459398560074,1.16715589291614,0.923168284252516,0.151836327136806,1.25716078171154,0.153732758399551,0.856138143167074,0.564067417965248,0.990937661302998,1.76464291881748,1.06456697107371,0.565756250985644,0.663378961470158,0.308911909029247,1.08886824775965
"SW_8888","171","4","9","8",-0.120580643150919,-0.669851116173155,0.393655313293939,0.213231182640307,0.559236065265947,1.19335377919664,0.0959771166453623,0.709129868523891,0.35735189972454,1.12556397679581,-0.455314928700302,0.95178106480097,0.340927844378138,0.969343460339886,1.30097444404097,0.369432133106597,0.946886394068503,0.0763929613251236,0.285656222577511,0.16409880196252,0.707175537854422,1.37238084633037,0.648541603781598,0.153741691774224,-0.00258818549441879,0.132501850935842,0.553546940507065
"NM1703PAR","172","4","10","8",-0.956613124513351,-1.796559942656,-0.786375172843193,-0.72230171101108,0.170827909672894,-0.602171308232888,-1.91459342180367,-0.375321252091667,-0.492889887361216,0.857737136886095,-0.461708857316379,0.250590790908974,-0.022927377148578,-0.476341263058071,0.329591441549459,0.455803626882388,1.50103628163112,-0.229051216629136,-0.547594705086324,-0.0444549127803138,0.0272664519576604,-0.121821787581617,-0.571345028429428,-1.36509817369329,-0.738941506726564,-0.420625634364167,-1.04247578004303
"SW_9813","173","4","10","7",-1.68194041712753,-1.97153948846218,-0.70258333562359,-0.506573552481818,0.391010067306205,-0.389545027874949,-1.38686346890289,-0.293105892204252,-0.135891231437692,0.79517320065539,0.00110792134470742,-0.0388210721293643,0.143483927529373,-0.705581721603434,0.603407257485752,0.708929573263566,0.920885203591635,-0.139615209339945,-0.0711650421705392,0.693449686519351,0.0213949602968111,0.25627459041556,-0.241367382224172,-0.889731365094199,-1.42181213283789,-0.441058656408992,-0.56514751907115
"TMA_990","174","3","10","6",-1.10829343906753,-1.29196495875104,0.212513041483858,-0.20970862391958,0.277155329020777,-0.34411203618413,-0.838360350841874,0.857070004477984,0.292234161881806,1.05264938120758,0.150911048380095,0.372516838139619,0.411006040363919,0.375354200321591,0.908830539342032,1.32716495804375,0.89130105101822,0.0494571477209241,0.450124618853298,1.31272021281908,0.494498335982464,0.112347781395277,0.00511238855421488,-0.652370752487077,-1.1824882447787,-0.274625641655288,-0.464490526015206
"NM1704PAR","175","3","10","5",-1.48536409888881,-1.79004893621122,-0.0169274130511714,-0.539649891679197,0.212086660373191,-0.565334675432473,-0.890360874324358,0.208413744965013,-0.0941652512794034,0.658618685766026,-0.0136106380550594,-0.214639030437893,0.118356463391278,0.278919528735802,0.523238605312146,1.16771713650918,0.633743942997399,-0.0743342999140319,0.0856945709991452,1.19131469319457,0.30970489007894,-1.03507641161342,-0.389613165356509,-0.439764389057729,-0.94600100982367,-0.493256912350731,-0.559338688883781
"MESQUITE","176","2","10","4",-1.17821199891425,-1.44361217641662,0.120869688840505,-0.545835871604152,0.413222046219796,-0.286625391890945,-0.550077355140506,0.469398892950332,-0.237663555325937,0.535725575077681,0.10742602983012,-0.113758474654625,0.012493029728717,1.30551449672189,0.71803414942356,1.26663053435521,0.0864134403250887,-0.0112217336746317,0.095379912090862,1.38455969471452,0.458264862419337,-0.153493478312525,-0.314211885457934,-0.330762995792049,-0.654820591649038,-0.111243310650828,-0.361009837871861
"TMA_990","177","2","10","3",0.118706255240828,-0.0993793281831611,0.731295634394889,0.270261852650163,0.576909301211551,0.465963803861229,0.225057345053665,1.55900934200414,0.579262407078655,0.827550263538794,0.889257206486597,0.753066853624916,0.827098233959,1.44819479559171,1.0807677227185,1.52059868658812,0.305785080291844,0.198175768441732,0.887584217142966,0.739248112965597,1.04269697486649,1.14658291600342,0.939302088850495,0.380111862326809,0.600217356313726,0.379791551169998,1.16747542246585
