"","X","Germplasm","Rep","Plot","Row","Range","yld2","yld3","yld4","yld5","yld6","yld7","GNDVI_138","NDVI_138","GNDVI_145","NDVI_145","GNDVI_152","NDVI_152","GNDVI_160","NDVI_160","GNDVI_165","NDVI_165","GNDVI_173","NDVI_173","GNDVI_179","NDVI_179","GNDVI_187","NDVI_187","GNDVI_192","NDVI_192","GNDVI_201","NDVI_201","GNDVI_206","NDVI_206","GNDVI_215","NDVI_215","GNDVI_223","NDVI_223","GNDVI_228","NDVI_228","GNDVI_242","NDVI_242","GNDVI_257","NDVI_257","GNDVI_263","NDVI_263","GNDVI_278","NDVI_278","GNDVI_293","NDVI_293","GNDVI_299","NDVI_299","GNDVI_307","NDVI_307"
"38",38,"NUMEX_BILL_MELTON",3,137,5,6,4.35,4.02193575944444,2.8,3.2,3.6,2.35,-0.0179774788385981,0.45164789,0.198743668315547,0.465659848,0.215404443611671,0.480835668,-0.0638994000675052,0.544263456,0.0624398648714562,0.417760597,0.0611629368051694,0.404418315,0.158607555116402,0.46153672,0.0668789595657043,0.315992385,0.0321520189476283,0.439072579,0.089600576828035,0.368242538,0.16973612550314,0.447517824,-0.026121117647003,0.2799601,0.112055684086746,0.445556413,0.0621453299954409,0.355787632,0.215082339365267,0.394925505,0.0146762907678242,0.309389035,0.129370511051315,0.418551453,0.307219273236233,0.450207659,0.12842655419804,0.407012138,0.0936753106111901,0.424489015,0.214367718213556,0.412693187
"39",39,"NUMEX_BILL_MELTON",4,138,5,7,4.8,4.24299389322222,2.95,3.7,3.95,2.75,-0.000296015649871969,0.457107674,0.207577510811263,0.483000797,0.219274560698146,0.486283292,-0.0652692192319542,0.529615676,0.0564885123352033,0.43260971,0.0589944485452617,0.393550197,0.159038993910128,0.440319201,0.0626851988741454,0.301202171,0.0156536830144115,0.443371447,0.100922496438062,0.351489298,0.162235100933744,0.435562189,-0.00704982668839425,0.253447267,0.124356921035784,0.44851998,0.0799931496176343,0.353424977,0.228972013141542,0.383850702,0.0546981714442396,0.310282532,0.147266009233937,0.41980347,0.310970041031363,0.449778131,0.145356306284698,0.4063286,0.114012398653521,0.411968897,0.228185933018815,0.402771989
"40",40,"NUMEX_BILL_MELTON",4,139,5,8,4.9,4.68673120922222,3.4,4.15,4.15,3.05,0.032740045514235,0.429840546,0.22712564147511,0.502013838,0.22301100205453,0.489875506,-0.0560089344032202,0.525998821,0.0696755456379136,0.420698585,0.0791865751524273,0.385477156,0.185672738344061,0.451719656,0.0685671637327948,0.305621428,0.00498237159745508,0.43835009,0.11890002306892,0.344702487,0.179920686291677,0.454118453,0.0140007738577026,0.233730219,0.142308657697587,0.449474292,0.0946227471308054,0.353339958,0.258924970561499,0.415857825,0.0605155332206577,0.313360045,0.157621649634487,0.438775705,0.308759776467236,0.469613092,0.145349846344653,0.425097199,0.110638370640881,0.433999863,0.203115587508247,0.414119354
"41",41,"NM1713PAR",4,140,6,8,3.9,3.41181900322222,2.4,2.35,2.85,1.4,0.0118939604439419,0.428655531,0.220561997254659,0.453636246,0.231358619329796,0.456378938,-0.0458684576565356,0.501612708,0.0667854085794102,0.420501089,0.0661867586611027,0.386350109,0.161352901063869,0.412621882,0.0674087616335304,0.298697615,0.0151858503003258,0.433375316,0.110388217604268,0.316430785,0.153841378876672,0.412393537,0.015009502337074,0.208181661,0.12328658877575,0.413683827,0.0731064096550943,0.323013554,0.223543592531278,0.374695303,0.0540936330543159,0.277442814,0.154848307992153,0.403646462,0.284667164964529,0.428116399,0.101303181851775,0.418721989,0.0613005992051674,0.423616816,0.145421327140373,0.409455535
"42",42,"AFX_149092",4,141,6,7,5.05,4.82028630722222,3.55,4.1,4.55,3.3,0.0460138999017932,0.431686598,0.272651842276162,0.501985507,0.272663865945481,0.501543902,-0.0458654290941068,0.535832587,0.0994741415253168,0.424566893,0.113880007419832,0.40186477,0.218185449059024,0.472577477,0.0629292220937799,0.279479305,0.0637342839086679,0.441898991,0.138038794752691,0.393464904,0.218762885481781,0.473287757,0.016658087355926,0.255908491,0.1705537023554,0.448393187,0.0926506293270919,0.373311828,0.296289129133544,0.434700627,0.0868382471577595,0.317859049,0.198050251711627,0.441306714,0.3391141318003,0.492382399,0.207361821150609,0.445289184,0.143407881596548,0.454012022,0.239631587907048,0.447519232
"43",43,"NM1705PAR",3,142,6,6,4.95,4.91205984344444,3.8,4.3,4.55,3.35,0.0133132542073946,0.44206917,0.253881483115825,0.487016795,0.25107159692664,0.489686364,-0.0495859082453931,0.546665743,0.0817593233840563,0.426622919,0.0993867069998973,0.405246478,0.210575535284362,0.478627063,0.0669879360815564,0.29615401,0.0660761586831422,0.441991122,0.137095256582753,0.388991375,0.225789236476336,0.473583623,0.000642111782229172,0.263882743,0.151476219921978,0.443680022,0.0834653329595081,0.375446162,0.294213293147783,0.434278944,0.054372661782419,0.317838002,0.184583805829456,0.439127618,0.343587702898369,0.506228952,0.190856735110005,0.437478037,0.131248005347205,0.451600356,0.25234740360251,0.454638146
"44",44,"DONA_ANA",3,143,6,5,5.5,5.21464816077778,3.85,4.2,4.35,3.35,0.0383307057763085,0.425689124,0.27318840794889,0.519327181,0.260471220300274,0.508453159,-0.0462116372300989,0.516650306,0.0819556177379997,0.402738498,0.118031818880057,0.411555281,0.220321974520673,0.489906334,0.0503780199007236,0.291447434,0.0542424997132107,0.431584734,0.149757498702908,0.37859491,0.22266813360104,0.468461896,-0.0148555947014698,0.276234521,0.173076282040641,0.44456681,0.100388897390677,0.370852638,0.302239761132616,0.425173724,0.0452079556781895,0.328554951,0.193421936944006,0.413510462,0.336925848755492,0.495931891,0.20408906124162,0.432210626,0.140036780016641,0.445295947,0.257217495559656,0.440954367
"45",45,"NUMEX_BILL_MELTON",2,144,6,4,4.65,4.05255136411111,3,3.65,3.65,2.1,0.0040446087028364,0.432369762,0.23164301872819,0.471307824,0.236137129778508,0.487173975,-0.0507439482998626,0.504644708,0.0499797969154586,0.411561011,0.0662382575588027,0.410561564,0.185342438376773,0.448133365,0.0312078896708015,0.321784644,0.00900619398642413,0.433228559,0.102587639078529,0.395225081,0.165587297478665,0.434072071,-0.00187294318733645,0.283437274,0.124420384352427,0.432516805,0.0853079795731463,0.338768371,0.286860035435536,0.421993066,0.0527810420445556,0.331114086,0.186382337711481,0.399877156,0.323467133979157,0.476212706,0.127743921315168,0.387175802,0.0744370482058015,0.395466599,0.189781810924074,0.404443227
"46",46,"SW_8888",2,145,6,3,5.25,5.18296287222222,4.05,4.6,4.75,3.2,0.0583035060203528,0.419325836,0.281279877577196,0.495384578,0.273213509720826,0.498525954,-0.0393042293308861,0.484875028,0.106739652842483,0.410514197,0.108896482387398,0.411033786,0.244406729303957,0.490774095,0.0716716407103365,0.322499958,0.0783818347243532,0.431214839,0.166894845343796,0.406217189,0.225254244376494,0.462544206,-0.00495687791386362,0.311519149,0.167982810595782,0.442690116,0.116980286182079,0.401183526,0.321095970353404,0.442266347,0.0640407384569023,0.349998232,0.203086596560291,0.432000321,0.35848293817327,0.512397833,0.19153755617127,0.421962694,0.145645813650606,0.434393461,0.250572739141044,0.442941804
"47",47,"DONA_ANA",1,146,6,2,6.75,7.20542550044444,5.25,5.65,5.8,4.25,0.112706414239935,0.451885644,0.344874047787936,0.565094959,0.346004653979689,0.566794447,-0.0312608664306846,0.509921508,0.154372339877738,0.4117797,0.16702397951576,0.453405437,0.30422049203461,0.531352979,0.075347783680695,0.303647898,0.103182704195347,0.446576568,0.212321223290429,0.436740822,0.283980984026542,0.499867834,-0.00331809642069776,0.325913681,0.212977505961332,0.466716531,0.166594605550868,0.396162312,0.349837301340854,0.477388302,0.0853209433676426,0.36081799,0.241006567089672,0.467426978,0.376129941464297,0.539374682,0.231175945932762,0.471811179,0.190967142197196,0.473577734,0.296389208430845,0.492585518
"48",48,"AFX_149092",1,147,6,1,5.5,5.95304117488889,4.4,4.7,5.5,4.2,0.0994472491493491,0.432218721,0.323751136252353,0.524948326,0.321102171180319,0.52914341,-0.0287095430207568,0.468384376,0.162733880708056,0.394257045,0.144213267648717,0.438039642,0.300324581789674,0.506389596,0.0824327670977045,0.322959105,0.115774407069777,0.433601404,0.211067407245908,0.40532725,0.26243589746533,0.470668926,0.0206080666586265,0.331016384,0.210327480735757,0.462990811,0.148402785344949,0.399655259,0.327192926416983,0.448628321,0.0671626573897925,0.413335699,0.23677195315021,0.450683883,0.376048073025197,0.529347207,0.21844550894501,0.455856477,0.205806966952954,0.463629678,0.290767880543086,0.476851736
"49",49,"NUMEX_BILL_MELTON",1,148,7,1,6.25,6.19281017488889,4.7,5.45,5.85,3.85,0.0967848986931481,0.424927912,0.306960246829145,0.505617902,0.33621142378755,0.540389007,-0.0443134038244014,0.481387913,0.12055238426856,0.402222576,0.129782452289943,0.430335263,0.295761107419738,0.507408428,0.0738145156057751,0.378636672,0.0556196960231691,0.427276243,0.198114539287568,0.43592831,0.265067666042455,0.482819271,0.00445253726203875,0.327269895,0.167598691455938,0.45284194,0.150534047091514,0.402330273,0.35493658893334,0.474436522,0.0478377174585719,0.409135674,0.214439873255566,0.45428453,0.385102772344754,0.529996195,0.164437590071364,0.433780776,0.168518660929795,0.455527283,0.27349881058638,0.470055863
"50",50,"NM170506PAR",1,149,7,2,5.7,6.13121955444444,4.45,5,5.3,3.8,0.0755782048846282,0.425024204,0.295792916279828,0.500413191,0.321944797943808,0.535161069,-0.0273632757758462,0.48264456,0.145190196972949,0.411273536,0.139862801030844,0.431695995,0.273457113073113,0.497549343,0.0747944051540353,0.359712174,0.0669851912467987,0.429274864,0.187965240401298,0.414537127,0.255058384643669,0.480193165,0.0148027838075666,0.308865963,0.176839106951933,0.448690077,0.142273405845291,0.402895823,0.334974087875855,0.466819559,0.062105799357243,0.41430025,0.211892902294925,0.465735974,0.373996956816323,0.525974794,0.19497540117167,0.46225136,0.157491378897918,0.465899982,0.271133497887074,0.483028137
"51",51,"SW_9720",2,150,7,3,5.35,5.53318333422222,4.25,4.9,5.25,3.55,0.0328720889359502,0.422660241,0.250120709037398,0.468594217,0.29662314403873,0.523537636,-0.0395318919450984,0.489841454,0.11186801394811,0.407559017,0.112751851554045,0.416029813,0.235806275595951,0.474015496,0.0624014932205328,0.368253862,0.034593592601833,0.441215898,0.147970843737217,0.391498463,0.200086913026536,0.463346654,-0.0159753882423273,0.297409263,0.130793287369495,0.435534424,0.116372550431591,0.372651478,0.335004106240706,0.454673348,0.0520819891231514,0.342724584,0.198380663037824,0.44189744,0.35023832786058,0.502048211,0.175434412245353,0.433362793,0.124933761595548,0.443482993,0.233861460839913,0.42812896
"52",52,"AMERISTAND_803T",2,151,7,4,6,6.24223452411111,5.15,5.65,5.5,4,0.0675058740210192,0.432934448,0.282712517600387,0.505271786,0.318429317885079,0.542260009,-0.0333167049530948,0.487728108,0.137928131992719,0.404836601,0.145686320227821,0.41803241,0.269712597085221,0.512087376,0.0601450342881041,0.377238567,0.0573191847016419,0.428942104,0.184501896364166,0.404462258,0.250347925523866,0.500956297,0.015135095053983,0.300945965,0.1900701822956,0.45857476,0.140500441987929,0.430443256,0.386652040371169,0.501978206,0.086440626654348,0.375667737,0.241194518632062,0.477992114,0.38392616135773,0.543888913,0.23301354749636,0.464862842,0.166143558791828,0.460701159,0.277640451927595,0.473411479
"53",53,"SW_8421S",3,152,7,5,5.05,5.36733857877778,4.15,4.85,5,3.2,0.0449644097569012,0.433301924,0.239717232570362,0.491933549,0.258994296836652,0.512911253,-0.0294804578689285,0.45831748,0.121853612664579,0.405075345,0.125191331692704,0.426270955,0.221821752169799,0.501887424,0.0631129484319862,0.365272996,0.0514703441283233,0.428108973,0.161099781879045,0.387760574,0.237044460298622,0.487475241,0.00164027631208995,0.285071655,0.157819346744979,0.448489963,0.107241243776322,0.412316405,0.347024472671825,0.4696243,0.0596361113838654,0.331295535,0.207509289992705,0.461215761,0.365602715360785,0.521193825,0.214850721373614,0.434385014,0.145473438407451,0.446007565,0.255721571756692,0.449072388
"54",54,"NM1713PAR",3,153,7,6,4.8,4.36029614744444,3.35,3.6,4,2.35,0.0416947632119455,0.440142675,0.227820503124221,0.475497694,0.226432681341818,0.463493862,-0.0446281918115853,0.48708572,0.0819567241523237,0.429545495,0.0974498560691178,0.394445003,0.192922626217544,0.465084016,0.0636890185638868,0.356409645,0.0326976090051391,0.444757065,0.125306432317678,0.381507442,0.201354882372904,0.448932022,-0.00492482871781947,0.263776307,0.111711210095386,0.420919899,0.0740663969702998,0.386685282,0.261138395942637,0.391345304,0.0373963291335067,0.296751008,0.167524470344004,0.434330797,0.323806891384535,0.459228533,0.128811262225793,0.434092051,0.1033262219683,0.416536484,0.214645306615817,0.439480469
"55",55,"NUMEX_BILL_MELTON",4,154,7,7,5.1,4.71499521922222,3.25,4,3.9,2.2,0.0385254206096764,0.419633932,0.235001795507278,0.483919988,0.246544904339414,0.484894699,-0.0481054883235456,0.509840375,0.0775208039497859,0.423877641,0.100821927776763,0.400699876,0.198041692998305,0.475673044,0.0538575525640314,0.362237489,0.0203873562471624,0.437053384,0.129502003790631,0.377582642,0.210178388682216,0.469214532,-0.00895430808826129,0.269967513,0.132160979657348,0.435455685,0.0836012927580285,0.358327234,0.303351413577596,0.443112981,0.0614021476712567,0.318780627,0.183855583289409,0.439639425,0.337683027426535,0.480895065,0.142251827250072,0.411117229,0.100889760951927,0.423960152,0.19754738488127,0.420015334
"56",56,"TMA_990",4,155,7,8,5.7,6.38091335722222,5.1,5.15,5.45,4.05,0.04962606445475,0.42259313,0.240400468276883,0.499807893,0.268717056729174,0.52403939,-0.0166579863543693,0.457822102,0.161218215324009,0.409927276,0.15064398726224,0.403447007,0.232796992064138,0.489406849,0.0741545862169216,0.330332193,0.075829874335606,0.422402445,0.179721138216084,0.400151156,0.248619119729665,0.482969889,0.0192148623804821,0.266505222,0.201422808746684,0.479626477,0.12609369784275,0.398446047,0.341420909081595,0.457400989,0.0998207063301911,0.337774063,0.219670390457832,0.466605668,0.343867547612011,0.494406281,0.218925743371889,0.434289256,0.15407951807592,0.453558183,0.22952957988133,0.430485528
"57",57,"NUMEX_BILL_MELTON",4,156,8,8,5.8,5.51565660522222,3.95,4.55,4.7,3,0.0422382568079158,0.428329592,0.222653707052775,0.478974522,0.288382428524207,0.526172253,-0.053648135328283,0.47628657,0.0871675275831905,0.420850382,0.119564739025205,0.389505987,0.23256627775802,0.488829018,0.0516762416237677,0.345696847,0.00530991890379097,0.435322045,0.160867099325033,0.384691986,0.250322264386977,0.465694854,-0.00753525730768132,0.253246074,0.166859515548192,0.415286047,0.113387232212936,0.360640656,0.338615287945024,0.458483508,0.0715371160808279,0.322267429,0.203731701261431,0.423066383,0.358038961516196,0.520004315,0.150307653588414,0.415459957,0.113743929132561,0.443334054,0.238808931158163,0.435896044
"58",58,"NUMEX_BILL_MELTON",4,157,8,7,5.7,5.59096486122222,3.9,4.8,4.95,3.15,0.0336335466989296,0.424382277,0.222110512255133,0.493194112,0.268334065565256,0.519762536,-0.0607401885083074,0.495376533,0.0730185785370855,0.424277769,0.100424280446022,0.408913772,0.215380509577126,0.496961485,0.045921433750191,0.369470942,-0.0100560962385545,0.445571716,0.126960612764457,0.381622105,0.22611928977215,0.476830358,-0.01116935528511,0.253601365,0.131370869951922,0.441583587,0.0929409638617375,0.375440333,0.34385538314407,0.481649037,0.0770099055995154,0.338947625,0.206370698960755,0.430105951,0.355506350032429,0.515045743,0.159324656434291,0.425497358,0.118451213862653,0.441583743,0.218976030911772,0.452674652
"59",59,"NUMEX_BILL_MELTON",3,158,8,6,6,5.73124003744444,4.5,5.15,5.05,3.65,0.0452537922783577,0.425808035,0.236117725726523,0.490288972,0.26535878162578,0.505495333,-0.0656047674888061,0.508645995,0.0705557903813665,0.431071134,0.102113637520614,0.414519001,0.225603304901557,0.491476289,0.050814883700553,0.373260356,0.0133769299512045,0.448774475,0.13827429034684,0.369244273,0.232059057261073,0.48098324,-0.00275333192491154,0.265355536,0.131403079287229,0.44628281,0.101966828422855,0.36861948,0.345549396287407,0.462407975,0.0722774577088764,0.331562482,0.21093420696739,0.439781092,0.35628432248646,0.509075701,0.181250392105633,0.427756055,0.151660842143975,0.451450862,0.276648430008963,0.467384693
"60",60,"NUMEX_BILL_MELTON",3,159,8,5,6.25,5.86729370477778,4.3,5.1,5.1,3.45,0.0498703633725511,0.437756123,0.238468594352549,0.498288268,0.281109387788191,0.531197907,-0.05418247329525,0.474269251,0.0839817499011557,0.410175254,0.110421194562912,0.401734674,0.238499570743733,0.488732145,0.0581824248587966,0.352776165,0.0223286181520131,0.433219249,0.148148729239901,0.388833369,0.244282866817352,0.485379863,0.0057830686468559,0.257456057,0.148608915425152,0.452969225,0.122248902282871,0.371721125,0.369635501996017,0.484045429,0.0779090243762481,0.347113379,0.214959557651628,0.427153429,0.369043576995135,0.52242752,0.182745244747069,0.432583079,0.141621135450166,0.439979969,0.278376397618441,0.460050762
"61",61,"NUMEX_BILL_MELTON",2,160,8,4,5.75,5.56026753411111,4.3,5,5,3.35,0.0564488346555032,0.434435073,0.242981017508116,0.474778075,0.301242637196467,0.534768951,-0.0609270857004637,0.493040894,0.068621342936111,0.415954089,0.1015737595802,0.392770236,0.240903024614859,0.472319883,0.0498187109906871,0.35632074,0.0082647420844745,0.440115398,0.132182543069287,0.381674215,0.208140675674202,0.457315633,-0.0104996526288859,0.27701153,0.127865946030048,0.436330115,0.108214091267513,0.367853925,0.341400511054385,0.459017362,0.0643789855736226,0.348953023,0.20147760327642,0.422940151,0.351337147528785,0.508504145,0.158533146130355,0.420550197,0.127235759035805,0.439662319,0.275473562954006,0.459878087
"62",62,"NUMEX_BILL_MELTON",2,161,8,3,6.75,6.31664868422222,4.9,5.6,5.65,3.7,0.0851065012763532,0.438974708,0.282344099496824,0.502079304,0.345812517082647,0.557047362,-0.057695155326943,0.476518592,0.0965942664914437,0.409092209,0.115736873364509,0.427535268,0.267886607368925,0.512958066,0.0577703411032735,0.375943429,0.0227792031229841,0.434800545,0.165163956120498,0.41995044,0.25359246795704,0.491549085,-0.00827660018273595,0.30811714,0.15587103945079,0.453749668,0.137079509812802,0.41309559,0.387807401377102,0.510376537,0.0712739955446637,0.369434833,0.229526555247364,0.447357822,0.376548239322307,0.540119805,0.175152031253231,0.437890724,0.143245209352234,0.452080065,0.284632983934105,0.482594207
"63",63,"NUMEX_BILL_MELTON",1,162,8,2,5.55,5.58342417444444,4.2,4.5,5,3.1,0.0807708629487423,0.429715133,0.277776182936653,0.488813279,0.319927403687641,0.536138272,-0.0602538593143632,0.501348339,0.0931051192318964,0.411337124,0.105675301433924,0.413672516,0.263264941277955,0.481469981,0.0588426203771667,0.389906944,0.0131178430356877,0.440015502,0.151237907122979,0.412408322,0.220015544730282,0.468989075,-0.0108336037929998,0.313857222,0.144412442368368,0.44230415,0.12561853639599,0.370537445,0.33415004541862,0.46698966,0.0325368430690101,0.436373433,0.192985315162415,0.43570757,0.366274130432962,0.505410703,0.135237978786206,0.422304161,0.130281905960052,0.423799017,0.262961876312186,0.463571144
"64",64,"NUMEX_BILL_MELTON",1,163,8,1,5.8,5.84986495888889,4.3,4.95,5.1,3.35,0.0979702319666913,0.425077855,0.288761067776834,0.48434756,0.333795653570577,0.53231593,-0.0654422585749471,0.493404765,0.0925023381343671,0.417366972,0.105389954125281,0.427073519,0.284048579574273,0.486369121,0.0650803909161352,0.395414006,0.0273345703145375,0.439745584,0.174480351177399,0.432632063,0.250750616687315,0.474848148,-0.00453719961704838,0.377708453,0.157508081547174,0.44755107,0.148059850447984,0.438735963,0.364810418444759,0.494589688,0.0392688972856303,0.417601428,0.221590849140386,0.448190177,0.371520870736629,0.519608257,0.141079925206353,0.426517698,0.161464240475166,0.456890278,0.27989819048863,0.48658772
"65",65,"NUMEX_BILL_MELTON",1,164,9,1,5.65,5.12208674688889,3.65,4.2,4.5,2.7,0.0680218968220122,0.442163581,0.258324405013688,0.473548866,0.305531696305919,0.520709444,-0.0718468230161916,0.470812751,0.0568900640331597,0.407153836,0.0715840025436014,0.426528695,0.259183357569261,0.483724263,0.0690508501099771,0.363494038,0.011746332035608,0.438110258,0.156521741637625,0.428265864,0.212100340385316,0.457174609,-0.00873296881952742,0.341725042,0.132193282864322,0.44357422,0.135568059640902,0.451279544,0.347274033854866,0.473147456,0.0333803274262835,0.404928638,0.194825056053312,0.436301833,0.345021785557629,0.492603543,0.111435877338716,0.438935091,0.12408615260218,0.442983013,0.269636951056676,0.47816931
"66",66,"SW_9720",1,165,9,2,5.7,5.76962481644444,4.25,4.55,4.8,3.35,0.0430687057272605,0.440960723,0.245030992984789,0.467358899,0.294832714838053,0.529212586,-0.0503785680982263,0.42894611,0.102416768826195,0.41215208,0.0991938897241463,0.429423537,0.252793346060641,0.484248126,0.0693042767585499,0.360324561,0.0315076326876307,0.434604426,0.13534023197655,0.426829539,0.205621203265009,0.465351048,-0.012676485891939,0.319678401,0.137842719540824,0.440012368,0.138278567062901,0.438643345,0.339912219349062,0.47212911,0.0412519527972064,0.416997213,0.181884773113102,0.42965469,0.350594323427666,0.483688453,0.133560309204831,0.426967913,0.113089949120641,0.439279938,0.262444953509934,0.450347875
"67",67,"NM1712PAR",2,166,9,3,4.95,4.77740644822222,3.5,4.2,4.4,2.45,0.0162643198160629,0.449577601,0.212521012560692,0.443859681,0.281848535203774,0.517180033,-0.0574637999009363,0.354059493,0.0548584603291387,0.415366916,0.0751895887513472,0.415802628,0.226634305795691,0.468899553,0.0644706709162054,0.357138264,0.0123072037877891,0.437056625,0.133321756372343,0.376346411,0.192781604197314,0.464495164,0.00393441742539001,0.285796017,0.120062772458942,0.438691619,0.125073550816598,0.442289252,0.34729244392857,0.460663304,0.0524004750345972,0.387371786,0.200980778844494,0.43788293,0.355194368690959,0.519280637,0.124160352136194,0.437299655,0.0954661146110003,0.425381406,0.274210005219777,0.461504899
"68",68,"NUMEX_BILL_MELTON",2,167,9,4,5.3,4.92543453811111,3.55,4.3,4.6,2.6,0.0218463203868529,0.421740281,0.227191225895598,0.472332798,0.296886850577174,0.532602836,-0.0688870734109981,0.491353706,0.0364139406104087,0.411963984,0.0723016309982367,0.411567156,0.222245587372086,0.481674215,0.0602859230813295,0.348736143,0.0146998115020675,0.436175941,0.128398159960766,0.368701736,0.205349232028384,0.468712655,-0.00727073891855572,0.284689991,0.120578731000246,0.441659203,0.12283760203054,0.450548995,0.349993547361861,0.461052056,0.0587846068187459,0.357049657,0.200603608179673,0.448028297,0.341185335040626,0.504710377,0.135995023322068,0.43643324,0.107169976334771,0.433856294,0.285712202554325,0.467356495
"69",69,"NM1702PAR",3,168,9,5,4.8,4.65243300277778,4,4.8,4.8,3.3,0.00383434794779919,0.425257631,0.188509721733836,0.423168908,0.260988497396836,0.491303213,-0.0555261862480778,0.476841111,0.070793976876742,0.416020688,0.0773646437647863,0.402260267,0.208265488735453,0.453375973,0.0686784882698923,0.352515649,0.0334478430407578,0.431665517,0.126816750290545,0.379780324,0.216071753599996,0.467561031,0.008922350410084,0.294894162,0.141668492161471,0.443936397,0.136147960570664,0.450376338,0.356701705090549,0.472185521,0.065885634936372,0.368220793,0.202354310634281,0.456528991,0.335875641913882,0.514656605,0.161166851729594,0.437324608,0.100602515285477,0.440713381,0.277398562519273,0.471728468
"70",70,"AFX_779",3,169,9,6,5.8,5.71298656544444,4.15,4.95,5.25,3.7,0.0411265468985465,0.436599076,0.247205547380795,0.475885555,0.304773816683498,0.524158826,-0.0492334950649564,0.447835334,0.091895887631135,0.419633172,0.129899801598365,0.417343376,0.267310584407277,0.51430164,0.0709694477550204,0.352248037,0.0460649854967944,0.429434119,0.157861564393217,0.395814185,0.249453097182702,0.493972709,0.0109229041396101,0.285442833,0.148657084363005,0.441942807,0.143517185881345,0.448396908,0.37472400257,0.466964661,0.0761521658574717,0.337014489,0.227889707028581,0.465991112,0.388793549886448,0.5403501,0.173203537462714,0.445109914,0.139025726102956,0.438867228,0.317244427786626,0.499338392
"71",71,"SW_8421S",4,170,9,7,6.5,6.60304539722222,5.6,5.95,6.05,4.3,0.0428028657978905,0.427969497,0.237857363815799,0.502892745,0.288743695415691,0.541713179,-0.0275903049060177,0.42085174,0.130908140789059,0.402547025,0.14123788175319,0.423298354,0.2640770028344,0.520871529,0.0797239035629481,0.366733375,0.0669889727684656,0.436324159,0.174199249352152,0.431588381,0.284113478579607,0.520255574,0.0229354864803965,0.304170328,0.189549818805907,0.474227841,0.159342598238475,0.453738889,0.383018568706401,0.500423895,0.0842631687221676,0.380041506,0.246477780551035,0.492035769,0.374170825045039,0.554866168,0.205517622420102,0.464861715,0.146856749790725,0.461151025,0.266530459917956,0.482089143
"72",72,"SW_8888",4,171,9,8,5.45,5.56036551722222,4.3,4.9,5.25,3.4,0.0306126129192057,0.431527919,0.217106562110582,0.500986877,0.286167984950738,0.547264589,-0.0492697137557765,0.447573782,0.0955839954640916,0.410615359,0.127774064499022,0.420051687,0.247303814704921,0.523223218,0.0640163980731095,0.349279235,0.0481879668368395,0.43616336,0.177510307494136,0.428123793,0.280144995320118,0.509487843,0.0164769504962705,0.297226394,0.191434151469869,0.480798945,0.166446949877165,0.416702227,0.366816820839541,0.477888643,0.080730223437603,0.335151165,0.248139405863058,0.479869161,0.372905933279827,0.556685759,0.182109316837732,0.414201842,0.1311982419554,0.449530704,0.268683330640861,0.471467069
"73",73,"NM1703PAR",4,172,10,8,5.75,6.68501238722222,5.2,5.7,6.25,4.4,0.031365212733542,0.436990811,0.217095645909951,0.496619896,0.28266256514191,0.53697089,-0.0388294027218377,0.396542288,0.0923587010622307,0.405534478,0.139023358945893,0.409518993,0.276618009613261,0.521657326,0.0640260473612859,0.320182349,0.0745422404844972,0.424917951,0.184468037703821,0.421799058,0.309199944189298,0.50250169,0.0442145124238098,0.250114961,0.195059665117998,0.458118377,0.202752253554001,0.449110807,0.385526474897912,0.498077982,0.0578053674545831,0.32195983,0.251442402604475,0.482949027,0.368879522126195,0.560331259,0.201276583716016,0.451271612,0.141151152782726,0.458289492,0.286882185654941,0.498241056
"74",74,"SW_9813",4,173,10,7,6.4,6.59912195522222,5.45,6,6.25,4.4,0.0273731881403122,0.428632703,0.213293738691194,0.49110129,0.286376074224136,0.543735405,-0.0352440206038593,0.390526727,0.0915557972593993,0.403054913,0.133758866935789,0.416743944,0.261808674555544,0.510463916,0.068277676728837,0.332598028,0.0718518100281956,0.426181271,0.166394751396936,0.398749725,0.272849337663454,0.495796251,0.0243544179732165,0.278599509,0.160020131649012,0.451139545,0.162244947353944,0.456746795,0.369660589849351,0.485854963,0.0580912793688467,0.327197959,0.244236455540924,0.455356788,0.362099692759306,0.533045957,0.195523176282095,0.44411153,0.145772762710382,0.449520013,0.269115027527731,0.48614546
"75",75,"TMA_990",3,174,10,6,6.5,6.95394762344444,5.9,6.4,6.25,5.15,0.0653100031304689,0.427725085,0.271407057778699,0.511234589,0.328902827322164,0.562072254,-0.0303357549249635,0.398770599,0.121295936262923,0.397933294,0.154267214600861,0.396630838,0.290963467721088,0.517767541,0.085608775500068,0.331221947,0.12746364156862,0.419982006,0.189840473015399,0.401091912,0.297272132761285,0.502204668,0.0489722579731173,0.291534728,0.208761186576525,0.457485065,0.216434821988747,0.462178011,0.392898890387993,0.495161963,0.0960068053604572,0.345070507,0.266272413092245,0.470475443,0.370267431209972,0.543641629,0.235387996205109,0.482655868,0.172572421284268,0.474080911,0.298709841044025,0.506053648
