"Germplasm","Rep","Plot","Row","Range","NDRE_73","NDRE_88","NDRE_95","NDRE_101","NDRE_107","NDRE_117","NDRE_131","NDRE_138","NDRE_145","NDRE_152","NDRE_160","NDRE_165","NDRE_173","NDRE_179","NDRE_187","NDRE_192","NDRE_201","NDRE_206","NDRE_215","NDRE_223","NDRE_228","NDRE_237","NDRE_242","NDRE_257","NDRE_263","NDRE_270","NDRE_278","NDRE_283","NDRE_293","NDRE_299","NDRE_307"
"NM1705PAR",2,344,6,4,0.433470741304057,0.411580814989844,0.424995400942648,0.388678830635621,0.431077118445354,0.424601695881973,0.405040158956707,0.364960391396378,0.42332880875446,0.442159456375143,0.387788757596763,0.393945979998425,0.361654158849281,0.404315905987312,0.298781199249484,0.436645784733555,0.39475145258552,0.406689497591392,0.299651208900719,0.443420955907597,0.430574311436637,0.217941260050482,0.488271480343969,0.479480968858131,0.433067065080204,0.256485554510613,0.421924105548273,0.261062970447282,0.379094625322021,0.305286560723712,0.285579720109587
"DONA_ANA",2,345,6,3,0.437810409930263,0.419614889378211,0.433813844595391,0.407564775910364,0.421580602501224,0.415565610859728,0.404234345908626,0.391420037094778,0.430023183461663,0.43464879186607,0.299078578799941,0.382807374494723,0.372584213172448,0.407105880892666,0.3382668004531,0.440581877083139,0.372944804498755,0.399714888291547,0.310923293273691,0.44580026382901,0.420646586924149,0.348490636468491,0.404634397717186,0.480082132400471,0.43339985544924,0.291120632580915,0.422624003845514,0.277976283002116,0.366642259216568,0.284459803504203,0.283529655643352
"AFX_149092",1,346,6,2,0.445130301716083,0.40496316688977,0.430817807550066,0.426767789784544,0.42638711416846,0.405474310387805,0.404880642543307,0.363059347419209,0.434355367632044,0.473871598021925,0.339193834106219,0.377819075867741,0.376553495491803,0.40124470193961,0.33251177203297,0.437826450908325,0.3737760749255,0.383654102102503,0.249919795943549,0.434710236420197,0.411782532900231,0.318572288250339,0.491190199533398,0.456937377026935,0.403514613392527,0.306631509402798,0.442664531682626,0.194008277117183,0.365034101970898,0.292550041800373,0.301438942777255
"DONA_ANA",1,347,6,1,0.461986841130986,0.425246010275768,0.446557699449068,0.452569709702063,0.438886972699528,0.423874672040762,0.421838865085214,0.398625946104938,0.453062699451845,0.484991093608415,0.393936419240353,0.387167668495332,0.388969703740946,0.42574027592542,0.339118118267946,0.438807780810636,0.392299323589234,0.415365366618716,0.362610686778434,0.460468136646869,0.462504005493248,0.351490229510389,0.498869134967351,0.533559207996924,0.429640456952999,0.299946452142123,0.422443251500919,0.36591008688153,0.346997411235615,0.289914610416872,0.2932189105355
"NM170506PAR",1,348,7,1,0.474236934519307,0.432285204991087,0.44283371711674,0.470964719998524,0.448153251536652,0.466327214646542,0.41015489060203,0.345138397239238,0.446826388304965,0.510111526091918,0.402348713740411,0.369017682932164,0.369458301144097,0.402604622565357,0.191950454670606,0.441214802808109,0.404143607208741,0.433008093434552,0.334447618697765,0.444793878208114,0.434044196532434,0.208128961055268,0.472749212345127,0.575907998191735,0.43034846801365,0.290060910043921,0.41018706333108,0.297638399651525,0.3457777277777,0.231274057073588,0.286339387400348
"NUMEX_BILL_MELTON_CA_2019",1,349,7,2,0.437402121387324,0.410922512320436,0.429653744755562,0.439834497370608,0.428464173773599,0.442549484348792,0.421585699474098,0.346148373879466,0.437578629573128,0.488395850345058,0.460801921057219,0.399309463682872,0.33515009380863,0.340762176136122,0.314851079261467,0.453301047547325,0.409683812979333,0.425164919812647,0.314183070115206,0.384663813012077,0.352659838254368,0.217786557617699,0.480991262392391,0.475323021365409,0.425826222658511,0.3002973863149,0.408637591549087,0.180638566062022,0.363942805851447,0.256773668320428,0.281053095395462
"SW_8421S",2,350,7,3,0.425127375172331,0.405878207519794,0.420523790159906,0.404035545252584,0.409837908379637,0.423555437257859,0.397968345970794,0.357870669635376,0.413002158184082,0.413380581148122,0.290817582581542,0.360307810763752,0.333926534966707,0.353266772734916,0.273369746176698,0.442353930638698,0.375290277882119,0.4114148606323,0.337745451257315,0.438764610746423,0.35000493996048,0.226102836701603,0.43094557483008,0.489194231614214,0.428405482860667,0.275447218598631,0.40387600494366,0.306809285070565,0.350815118599153,0.257944991439138,0.267435501443879
"NM1713PAR",2,351,7,4,0.458578699044234,0.426347249934753,0.39238881710495,0.382761305751676,0.402996192281126,0.411748482198309,0.406511858374447,0.405235795298512,0.351214228799545,0.390224675355997,0.393561379246884,0.416832102307951,0.302765667901966,0.343212459066665,0.146842991272468,0.465685073388511,0.431897687886469,0.435070595098642,0.336357257030689,0.43071617577597,0.367978751812009,0.184186015412132,0.485957925783686,0.509102042200963,0.441413605479007,0.290881790813586,0.352586788001348,0.320567641218713,0.400874244961414,0.304775987584081,0.322392240478281
"SW_9720",3,352,7,5,0.433865534842609,0.408773576596414,0.414581363285282,0.431109501271773,0.428943062870331,0.43542238614903,0.420355380839264,0.357688125023765,0.405826696616976,0.460734516028634,0.46889193216919,0.390151009943834,0.318029466946253,0.310885422563148,0.258480918501453,0.441613962646693,0.409821809937902,0.416511192833362,0.318856289213096,0.462693721661202,0.464705788161448,0.17987238710786,0.505707840099848,0.499009087798015,0.442085724587869,0.294780848560844,0.369124746043486,0.260426266623459,0.378106840791939,0.30635274403934,0.258816653796926
"AMERISTAND_803T",3,353,7,6,0.434091413943747,0.412813253643703,0.412009248862923,0.419044220729379,0.422780190142972,0.425194198342987,0.378941950957491,0.381987485793714,0.406652131957541,0.44310452348221,0.345640415816162,0.390942841454558,0.320507118419601,0.322565373336216,0.314276342899802,0.453016015566532,0.409214508375603,0.41583451061015,0.374468453856058,0.475406790244628,0.478420881971466,0.208548096885813,0.371741069332958,0.52276442439721,0.432529674257379,0.279370417098672,0.375729306078909,0.316466570307514,0.351285638327273,0.292945907040603,0.252461209202782
"TMA_990",4,354,7,7,0.422170353398003,0.388584083044983,0.404819562128267,0.397301725942555,0.419273582477407,0.42336284941327,0.398946531256376,0.367333258089561,0.415344728865612,0.488670498989422,0.347055626308862,0.373229318402326,0.341528528859949,0.36549843761838,0.215253141604781,0.435581794627953,0.379353565370143,0.397167292251558,0.385022987433913,0.461083628026585,0.457585499316006,0.199178409641777,0.444757293161167,0.497531684242324,0.42094278019295,0.276800082247099,0.404737809477083,0.347765965824081,0.362154301510972,0.293236918673632,0.236804989933395
"NUMEX_BILL_MELTON_FG2011",4,355,7,8,0.455217004982176,0.413865660060816,0.420611695408314,0.421972561751974,0.412984946146984,0.421749383514089,0.449820811541811,0.371439515977331,0.399803601244459,0.47841896906364,0.496486939164457,0.425216182227182,0.311431045720859,0.377602483927848,0.475424298663224,0.452525235867639,0.394661984750383,0.370845981834387,0.469363369116682,0.48544570219634,0.484212443732357,0.231980342008926,0.507650932022628,0.281099972861117,0.447702191783294,0.276560945040577,0.361968751903414,0.433335880148629,0.398460612656545,0.293896483927652,0.286190545870089
"NUMEX_BILL_MELTON_CA_2019",4,356,8,8,0.454081993190432,0.402849533396246,0.406217525694998,0.409228767794597,0.440034882587424,0.471198313412846,0.430990135701764,0.36869758461454,0.406828110047368,0.484197959626655,0.41765368612047,0.414617423944143,0.298819246597024,0.354553081245692,0.474913257484064,0.456548975258749,0.408992284298422,0.385518670602527,0.463514265772601,0.487346509830072,0.489121165111094,0.221879878976313,0.430997383227806,0.292471988795518,0.439365810509056,0.27464733185693,0.386368647629183,0.42071474175732,0.38614176811924,0.281662778684365,0.263830028198274
"NUMEX_BILL_MELTON_CA_2019",4,357,8,7,0.442709203803802,0.391601714107713,0.39956207786833,0.38596256684492,0.437652855442053,0.469881829051379,0.381614457553654,0.376643471868385,0.404838896963727,0.488173392813916,0.351277763993916,0.413406654942209,0.283069933414266,0.335266584251267,0.141726214564612,0.450512046702617,0.417564605900068,0.404633798197346,0.332579919127184,0.454737377154746,0.4606216750266,0.224699926601657,0.356130168253554,0.505369109936584,0.418025875305193,0.272207662423644,0.381511899529352,0.271024496519475,0.382249485081537,0.262641247244351,0.252368061652522
"NUMEX_BILL_MELTON_CA_2019",3,358,8,6,0.445640940216408,0.413530124777184,0.406627221592609,0.396928770280968,0.419049300196632,0.445489858085014,0.392559193100462,0.368821716720876,0.408289388861528,0.448259205281128,0.355590483201593,0.412984257411674,0.294114843134451,0.298431081604486,0.318828111160268,0.449370986525312,0.43309219772387,0.435623929340905,0.291178118939366,0.471593878861872,0.478996337834745,0.220229176069405,0.346058156175389,0.505880317524934,0.428668874481757,0.288054283085075,0.347796711115667,0.281368640975448,0.355445223383282,0.27293270687534,0.245243132318563
"NUMEX_BILL_MELTON_CA_2019",3,359,8,5,0.438015979634076,0.410622543776869,0.415036538717719,0.418511586452763,0.440158799838343,0.439693826248448,0.424078253583358,0.363068646261924,0.415586573612496,0.456984991527475,0.451979662211483,0.410930344471568,0.28450244638193,0.287484165142505,0.21268198306237,0.453044703536961,0.429427253612764,0.440879584415006,0.228320179491309,0.448999760519901,0.4510671778439,0.224775253664978,0.412233853942208,0.492378383879503,0.430642195212185,0.275376896139641,0.381226284485753,0.220356255549203,0.378327444051826,0.285683214506249,0.270053095865212
"NUMEX_BILL_MELTON_CA_2019",2,360,8,4,0.430192235138976,0.383400733983433,0.415958331628966,0.375313383012632,0.430671911349751,0.444592708878423,0.397595926032337,0.369199645670234,0.419329561516254,0.42449137096413,0.402761075198326,0.408260870702258,0.301099752341582,0.328788844724583,0.121413220834465,0.447741185998743,0.430455271839591,0.432985605338766,0.292754884535358,0.410972087924693,0.348666578126663,0.233185898400281,0.457064962773355,0.508371780084583,0.428852439563759,0.256413251221066,0.388141563110991,0.297889392689938,0.356476371980127,0.276999451179963,0.258182941061448
"NUMEX_BILL_MELTON_CA_2019",2,361,8,3,0.436501495392478,0.401846115130544,0.424204838842687,0.400876992660539,0.41298095446357,0.431380928439752,0.386541358210651,0.375636237400943,0.434036845287431,0.429815679358163,0.338258666752966,0.405080190041211,0.311344038553508,0.330260495490251,0.223494724033126,0.4470843242584,0.414227558896521,0.423719425159093,0.288608198239184,0.434205035369728,0.303487802097583,0.207594505609731,0.40185716563048,0.521056567423349,0.432165600514917,0.278180039057458,0.413682689094444,0.254605983314735,0.352611754627968,0.255758047028158,0.262624552308486
"NUMEX_BILL_MELTON_CA_2019",1,362,8,2,0.436066893703919,0.414900302615761,0.423156135281044,0.443702630477478,0.44194903383488,0.438345860214372,0.419904652315128,0.354832790959521,0.444862600952164,0.490342853008362,0.395281543694485,0.403644381447358,0.313819328198413,0.306438966201337,0.288067513084416,0.43695671731632,0.423368957819162,0.438370381500124,0.26319439146173,0.352695119163308,0.337336919203479,0.21681744479548,0.45003245849949,0.479583587760364,0.4315553949436,0.265892060795437,0.410823999764823,0.245054567713232,0.359789749500828,0.258686628626502,0.2794614806901
"NUMEX_BILL_MELTON_CA_2019",1,363,8,1,0.469524686467233,0.422925280486526,0.432410729252637,0.447923604899741,0.45103974675372,0.426105597593487,0.421115923491385,0.363106835494379,0.465174156246121,0.505887367292596,0.390003523874248,0.399290759739631,0.32315417724313,0.352274925982309,0.120638035630801,0.446057887702643,0.412281497434128,0.436145914777623,0.298623014561063,0.415888303555938,0.410524910353246,0.246586597128195,0.428058872626302,0.544688750932899,0.427000893316369,0.279438205522175,0.417574790809616,0.3278682189945,0.349381782909116,0.237570430471039,0.290376548629402
"SW_9720",1,364,9,1,0.45202478042107,0.397818679268748,0.419551378452146,0.38498180881548,0.422278661991065,0.462725774070312,0.40468489625623,0.341390231306198,0.398659042951467,0.462445519413177,0.307287048323822,0.381630924569739,0.2746220881515,0.312519564417983,0.194689994629894,0.445702710576801,0.418948776237234,0.443300882636953,0.269598282700696,0.402554723648232,0.390663195239185,0.226064557110142,0.389058485306392,0.534032587393932,0.432553406471703,0.289577654803693,0.36198328951897,0.372390941417101,0.332982495921594,0.243284742681284,0.250667058333945
"NUMEX_BILL_MELTON_FG2011",1,365,9,2,0.444361228291826,0.42767526246222,0.434042063930069,0.425718404475993,0.446734802967036,0.479297188961054,0.414158439801074,0.359649162832554,0.440370655102964,0.48241121139814,0.347763287282575,0.412519970951343,0.279471360776956,0.30291140067725,0.381687519980191,0.446594821134561,0.43454849850599,0.455859357106079,0.168261799603831,0.333028028248892,0.315256855492353,0.248285039174232,0.394218750284126,0.471412578872379,0.437020096870584,0.268217139478429,0.391524829359936,0.232561472656425,0.362796274950713,0.253827754080678,0.297550761598172
"NM1702PAR",2,366,9,3,0.431995972433466,0.405733123623781,0.398338783298324,0.389181077593225,0.420573955170991,0.438845794728148,0.41656353247369,0.358586511527688,0.396493651575394,0.451562839157803,0.301386177063894,0.384429840046097,0.289237845185558,0.306893228339558,0.371438826701392,0.448210264387972,0.432047197574456,0.419659040003116,0.168627074214419,0.410407378611475,0.288673190369485,0.250535579960885,0.372014260249554,0.530459495216772,0.428609223717098,0.286497528720556,0.408019533802151,0.194359594511876,0.34445424204498,0.25355157143848,0.28177163900386
"AFX_779",2,367,9,4,0.442963601552831,0.397373429799727,0.415729251907816,0.388893239113827,0.43691734438509,0.445767350680845,0.412366390599561,0.377969927035671,0.426309625340845,0.43437458934191,0.339860862587476,0.400809337568137,0.326362107136856,0.354197743144921,0.331395093142337,0.450171598402935,0.441141504612819,0.454828875403338,0.178109331833805,0.397389053145639,0.345790583675331,0.219343396352573,0.406458241276665,0.490770405047832,0.438862220112692,0.275351912691175,0.405064891635728,0.280476327969831,0.367779488923742,0.298966307804075,0.291537236785261
"NM1712PAR",3,368,9,5,0.459399201981484,0.427645758624305,0.424461399891081,0.40638580298156,0.439337230838947,0.447292038987541,0.421865680653234,0.389401230577701,0.399286878320861,0.448430614558246,0.393613157714947,0.419999075965246,0.299630933094985,0.318187748193236,0.372014791442333,0.466216153787875,0.463071756302919,0.465910094530289,0.159578285846692,0.446743456580094,0.447465857938506,0.188532504220785,0.380612547346677,0.50217659713458,0.4520983232831,0.273748974637636,0.338711149840242,0.28551836912487,0.405206817709416,0.299730394466711,0.295319925723098
"NUMEX_BILL_MELTON_FG2012",3,369,9,6,0.452880882617388,0.414533878578169,0.397996626555887,0.395286759155296,0.422183867351154,0.451604497002421,0.391202233559027,0.360832709152037,0.409693609933252,0.47550057059861,0.361959852909831,0.415888915137675,0.279410661074937,0.30207436492881,0.416379658149623,0.455997499515392,0.439364639474824,0.43465962814096,0.195306249511382,0.456060029581808,0.463639540458543,0.299119844132156,0.341199382470228,0.508689870411833,0.441498114008119,0.298320695872318,0.350787641501681,0.244769675685027,0.3938394021277,0.284835575198213,0.28985447412796
"SW_8888",4,370,9,7,0.449609974619244,0.389503785257418,0.398455351082523,0.379501754724878,0.440065795655836,0.440468289880055,0.380948735803615,0.376764431262701,0.390084765782972,0.478515612887221,0.316621719291054,0.4017646183864,0.283534439416792,0.336863000646172,0.293940065895362,0.454130854366249,0.425320155162336,0.395569059656406,0.227235470255739,0.46602069257373,0.462662397908195,0.267975360647243,0.301941711963498,0.506016181559129,0.431266433863007,0.281787982128507,0.389863728266586,0.248347160783962,0.394872536377543,0.279094519952833,0.285836050838246
"SW_8421S",4,371,9,8,0.444481173156189,0.401902416780666,0.404152860296315,0.411186017596945,0.462889492847945,0.457492849326759,0.440191222152533,0.357763447259246,0.403391031724105,0.491316180793305,0.317968393167078,0.395128767729917,0.294004272770413,0.375914953581507,0.439912594336254,0.443349542386308,0.40364030482766,0.394706689260066,0.438433520115064,0.47835026895857,0.47921682626539,0.32579325677415,0.414927272958706,0.287716771829839,0.43923682345481,0.282836454182437,0.419291175534905,0.401822540707492,0.372542248508784,0.313453482420204,0.273668770990983
"SW_9813",4,372,10,8,0.443222902626147,0.401402369717941,0.39979178647366,0.389035706236518,0.440352454594497,0.46125674402491,0.402702724948598,0.380100929260593,0.402850484690507,0.464993574305491,0.297454759742574,0.390794900735841,0.290025199573263,0.34371009736474,0.42510723981187,0.443297950897021,0.40086941924019,0.40255372871511,0.379334951543186,0.452207659758077,0.458871595330739,0.228977650736339,0.418709915571533,0.223339100346021,0.429110022287792,0.285373273539613,0.40880237579038,0.402879929739599,0.366015696352425,0.298225218219852,0.265109501512048
"NM1703PAR",4,373,10,7,0.432062578672901,0.386972267130954,0.394459723595742,0.402141647758216,0.461449883546975,0.481327807140956,0.370584987445817,0.353378445395252,0.403373416336357,0.516736003043193,0.305840641776608,0.372659138356089,0.278589559651253,0.330419263419586,0.413035492210266,0.426904472457387,0.409420223318503,0.399905084919679,0.175390965340356,0.403483387186666,0.402396429388876,0.248174981650414,0.347705715693521,0.473996265172736,0.432459196772419,0.291128605473477,0.392624215958843,0.309207088577358,0.36386390405825,0.292092975711975,0.261956694204386
"MESQUITE",3,374,10,6,0.429766162016317,0.400401635734508,0.395410933703795,0.384881998776522,0.416204946617873,0.458248602608464,0.388230463984277,0.372282680794792,0.413219177807942,0.50463298821507,0.301621896589091,0.371856051657611,0.284495050492181,0.305684445109681,0.423756644230939,0.440605880703837,0.424282525081363,0.412689773889784,0.157311473371594,0.381377697365518,0.396973182269017,0.262862277050633,0.36129238908632,0.507355859010271,0.429279439632079,0.288819990089899,0.371172964190294,0.301394513105999,0.362893010202147,0.267490824909501,0.276403969827631
"TMA_990",3,375,10,5,0.426468296363681,0.404712425290972,0.392390902448434,0.411355818148424,0.476154898142652,0.455528938573921,0.398036746391949,0.375469451732428,0.425201225591518,0.495219075284435,0.305943301582507,0.37166312839599,0.289062833388515,0.299553520905663,0.413880286516953,0.44402199904352,0.427093529810581,0.448504022014652,0.138249564128865,0.36146404353945,0.361865756925796,0.235407953462715,0.372790907660064,0.501329126806432,0.427562629673179,0.277906878756316,0.378917846237213,0.367250964642885,0.34178791658006,0.300014420216048,0.253754614595344
"TMA_990",2,376,10,4,0.425358366604155,0.375351030064237,0.395790814382774,0.3841716013112,0.441756178442175,0.4896187534843,0.404291798156589,0.36342426676553,0.427870004444498,0.466271822382089,0.301868718621092,0.364160257588087,0.304351616819336,0.321513191083615,0.410267184811914,0.432395187865601,0.424900968381298,0.444818058052115,0.126110475318532,0.301923463737244,0.266362439917601,0.189150159637598,0.382911736520631,0.488801139833096,0.419166238055277,0.273657368659929,0.399673533046518,0.292576078395816,0.347920485251601,0.296457372746157,0.248879203422663
"NM1704PAR",2,377,10,3,0.442186306630406,0.402648044458425,0.410125625903816,0.405372838790689,0.430495593528613,0.457344305243465,0.392827418501909,0.346525789803101,0.433086310175166,0.491288515406162,0.329884970676332,0.395894043254158,0.29414928447927,0.317003680785087,0.439228114499194,0.448993545670479,0.425495482711319,0.414563784583079,0.13987662798222,0.322092084887348,0.245072289616236,0.407032651777288,0.39100455777285,0.484634879592863,0.426253402516334,0.274905196735734,0.413748353401695,0.234405366930218,0.345415021132128,0.263166784006978,0.272278931353156
"NUMEX_BILL_MELTON_FG2012",1,378,10,2,0.456565506979631,0.412597001153403,0.434027832919072,0.406503384271858,0.43524177620168,0.482415701323264,0.388648187242618,0.354440750659238,0.461846188342603,0.49117503223225,0.358848068322058,0.413066025770109,0.296712884230818,0.330432533016976,0.431796822017847,0.453868811684508,0.439875866149875,0.459356273610149,0.13999059968898,0.279222051775434,0.273698405432212,0.440301389097839,0.391879630319949,0.482586539517768,0.44089581917491,0.28237492661112,0.408315924808342,0.287805936187347,0.364161641445747,0.26398998810813,0.294752357871988
"AMERISTAND_803T",1,379,10,1,0.445655153215272,0.403946062703156,0.423850836272613,0.400746071734212,0.422692720210761,0.445652620022368,0.387173168318625,0.376142764798227,0.442117144501455,0.47480271120794,0.32395155751646,0.386070814956516,0.289821763602251,0.334182300736344,0.331654224529791,0.446936767233264,0.425044264587235,0.452716843970648,0.23725537291825,0.332745892535465,0.330111146765147,0.433835648496398,0.395088420760033,0.568378621344732,0.420209418812454,0.270709583472378,0.402232457778331,0.414186593870033,0.331182170908839,0.25885218730948,0.286512511856028
"NUMEX_BILL_MELTON_CA_2019",1,380,11,1,0.449246503132812,0.399573031351578,0.413983955039585,0.42023458364258,0.446784118762388,0.480126578534883,0.400487438699768,0.365462311621481,0.458257957052537,0.451383615174465,0.330460117294671,0.399100373711037,0.288684544351689,0.361343297096428,0.348460152236478,0.454511884813505,0.447995206786182,0.443477703201643,0.258073167009995,0.333154857341786,0.356466788265694,0.263251425037193,0.379937737869886,0.59640511567949,0.425493252499973,0.273718994499477,0.393591522747962,0.404324530173406,0.340671000170065,0.256611987929655,0.267291518597489
"NUMEX_BILL_MELTON_CA_2019",1,381,11,2,0.458829440244171,0.411988675684177,0.419743390463724,0.390413889693809,0.429389203017018,0.450859831111932,0.353709620864549,0.359488795518207,0.427858392693406,0.452853146178521,0.324684173477558,0.403437366021822,0.283455486658101,0.311943224506336,0.419614310713448,0.451118000699953,0.442043715907071,0.446153099123959,0.151084285373851,0.248145696554858,0.261855878538186,0.267437894516095,0.309008006429874,0.48475948164733,0.425463847757235,0.265900824830534,0.372091078643685,0.230844743504962,0.354820893541169,0.254373523753199,0.268598009245058
"NUMEX_BILL_MELTON_CA_2019",2,382,11,3,0.448924054426662,0.38566375170389,0.396643481074086,0.375417721278094,0.415081888893865,0.421493212669683,0.361941095806974,0.360032731041134,0.404124173663748,0.445678147802331,0.309679687022434,0.401622349966314,0.29430121767281,0.301671658183815,0.444397328488181,0.446493730657388,0.415074323566047,0.422138698095391,0.135969753227707,0.267460231541169,0.280510605020218,0.251797636360597,0.39939640305494,0.497822783092476,0.425981380999126,0.272497137313197,0.370407153710279,0.239323882013951,0.350296038749583,0.256153264034331,0.236742756804214
"NUMEX_BILL_MELTON_CA_2019",2,383,11,4,0.4462792345854,0.3921496487365,0.404301101141565,0.390194233704444,0.439283544892554,0.456867191320973,0.390176008394439,0.373331896861309,0.410650978790536,0.451825551868964,0.322959643343955,0.401684881483825,0.287509263914493,0.31777751907473,0.446583583057176,0.446918272056542,0.420948236444192,0.439841178418295,0.119942505512557,0.297642547891875,0.314229414684642,0.232636945656353,0.347062229107012,0.498799177790774,0.423893485507168,0.25325836712543,0.347799152027299,0.270729276168747,0.354715676826465,0.263080857637561,0.258649579591775
"NUMEX_BILL_MELTON_CA_2019",3,384,11,5,0.447873080794021,0.404883883820908,0.393278081209838,0.396839985994398,0.453854780591862,0.463031040470487,0.357846676576768,0.366246669608014,0.422651523341622,0.490685064149116,0.338974768341226,0.403561785267431,0.267673186611494,0.294997606996809,0.450515835398338,0.456268880003636,0.450090568368684,0.467852555469436,0.131609252241993,0.320546108279756,0.331000151998784,0.183631044915835,0.357137142160954,0.48926267046611,0.437581939065742,0.274203506843383,0.337732298863631,0.270959845546168,0.368382274207466,0.263754695696934,0.269038909095977
"NUMEX_BILL_MELTON_CA_2019",3,385,11,6,0.442143989042754,0.404382705301994,0.388008152088913,0.397921072957346,0.431241377147874,0.459358066001665,0.351344201520756,0.360154147128937,0.407526817138945,0.522330580448662,0.357689545170402,0.389427298950523,0.279870398301771,0.299938668448202,0.446328897199105,0.444293450789331,0.426107619150967,0.417374223776044,0.144881775547323,0.336897044484996,0.325077821011673,0.379127859914019,0.317719613116507,0.506658185765656,0.430757875170317,0.304935162994199,0.333636006375661,0.24838632904678,0.36965698916575,0.255678279503945,0.25765502748483
"NUMEX_BILL_MELTON_CA_2019",4,386,11,7,0.441156841331363,0.408112881906734,0.37863726011532,0.423220640569395,0.459916200994663,0.470314460625879,0.34906026888969,0.359233937919059,0.409428341481579,0.515003803990732,0.345168336911144,0.390741528204321,0.292706470956112,0.319453642534636,0.435911493991622,0.443652628330571,0.385779647831237,0.393325301361262,0.156296089075011,0.346757239239035,0.335405508506905,0.456357086739214,0.338268444850224,0.46596292150078,0.425774802860811,0.299537389812582,0.377618645476829,0.288089598718513,0.375980707091703,0.263710923113288,0.254349575651156
"NUMEX_BILL_MELTON_CA_2019",4,387,11,8,0.442123671456205,0.404048736499948,0.388850457685501,0.401782414115071,0.442013682796539,0.440892978609242,0.402068629532934,0.362864325217266,0.417240046927491,0.487464899859083,0.34424061028449,0.40003989815471,0.285101763402417,0.362398805531071,0.447538144911245,0.448939937358038,0.391280765652839,0.405346177068812,0.343111163858347,0.421454807770758,0.420365142742498,0.408772378516624,0.416060888045778,0.194802536399175,0.424675929421833,0.282215076162836,0.411990408844562,0.407673466663505,0.379131945100559,0.271054975704674,0.249666478206282
"NUMEX_BILL_MELTON_FG2012",4,388,12,8,0.445589381229924,0.414995910663731,0.385334100098091,0.437342918403207,0.442494052308073,0.448996692694172,0.411470036759562,0.379818936121457,0.425967679291443,0.490540685409966,0.307904099323047,0.404093629171586,0.295366221535519,0.3870652487396,0.412886737957835,0.460317250907465,0.407356025045655,0.426124001605128,0.369500606122259,0.471299687667015,0.462363813229572,0.216282533473748,0.44007688209291,0.226763688174232,0.433675139637079,0.296029547091718,0.402769231275753,0.4361191101603,0.386770486175174,0.273830739659662,0.2617957133102
"NM170506PAR",4,389,12,7,0.431668599933995,0.411130544196288,0.37748491826365,0.444246756173734,0.452595114873707,0.447763032814936,0.399403583110685,0.372258952600648,0.387164210180703,0.508969270364973,0.264131803640924,0.378080688768144,0.321553112402786,0.36103559012677,0.340420389337325,0.437295396618604,0.37996087891663,0.413843492728369,0.141111290074948,0.456219283579065,0.443765323778548,0.246665576176995,0.270350381080229,0.484911798629486,0.435466355990406,0.273832276592948,0.417106806074087,0.316489575182427,0.338082281787134,0.289908733260527,0.271121712486469
"NM170506PAR",3,390,12,6,0.43146195136227,0.417188633742267,0.397551646338578,0.429731478485927,0.448219117449461,0.440871009037099,0.408887319515162,0.362698754715561,0.400330534500915,0.512549711242522,0.286989243601416,0.363973643658005,0.323850936246919,0.330741867946877,0.324972106055421,0.43482080599881,0.402669261088659,0.40479080237175,0.146677157244221,0.452333017894997,0.445688770292307,0.225455335487751,0.199151351164596,0.49717598049778,0.418730290575794,0.310450493214912,0.394102008194765,0.293385130937694,0.343548998588597,0.274377831564575,0.268395940465739
"NM1702PAR",3,391,12,5,0.43879838934315,0.414689715209551,0.399647897773254,0.412661724402609,0.44203607093395,0.43877190091723,0.386149009614464,0.360698296412582,0.377853187425675,0.495687634410008,0.304462254147061,0.379527748502148,0.282167104258608,0.298219568668104,0.329348752034977,0.451759502043972,0.436872873173677,0.434444278135342,0.126852393452938,0.447183320375164,0.453240444037537,0.218473831135182,0.238364673514774,0.48551930576152,0.430835158196783,0.272355199600899,0.361423507118105,0.302098136697237,0.367397917809247,0.276603473264189,0.256016973821702
"AMERISTAND_803T",2,392,12,4,0.440411464913596,0.398125772084732,0.395429171345018,0.371225649350649,0.421224670411232,0.468891001347749,0.386506952709721,0.38350930115636,0.396465823413294,0.427740775322475,0.26997047453971,0.367320084311954,0.317348894529669,0.33880461884996,0.296110800405494,0.438031109515846,0.403831967325758,0.414894338260489,0.12690118464641,0.447018594856061,0.463296902418555,0.18932835197165,0.239447532699438,0.501390867765791,0.418582965629878,0.264251266869033,0.370710053814154,0.298755661175206,0.350213189655105,0.275410397782139,0.271862675418426
"NM1701PAR",2,393,12,3,0.441845991589181,0.395389241899969,0.381654270903764,0.380223404451567,0.417484961766615,0.472942021454132,0.337824156612523,0.368077197696575,0.407705197660032,0.429757856402093,0.282608718820439,0.374819006871855,0.309608020719132,0.329578177795082,0.374393776241872,0.446825805998585,0.411143177016625,0.411900665321731,0.143946454019952,0.440775718683634,0.467703149857724,0.185359253433994,0.371295379356382,0.499554074224846,0.416926973706413,0.289976977553958,0.364696769616183,0.293466891840267,0.354648717787031,0.258808744126956,0.247814964863845
