"","Germplasm","Rep","Plot","Row","Range","GNDVI_73","NDRE_73","NDVI_73","GNDVI_88","NDRE_88","NDVI_88","GNDVI_95","NDRE_95","NDVI_95","GNDVI_101","NDRE_101","NDVI_101","GNDVI_107","NDRE_107","NDVI_107","GNDVI_117","NDRE_117","NDVI_117","GNDVI_131","NDRE_131","NDVI_131","GNDVI_138","NDRE_138","NDVI_138","GNDVI_145","NDRE_145","NDVI_145","GNDVI_152","NDRE_152","NDVI_152","GNDVI_160","NDRE_160","NDVI_160","GNDVI_165","NDRE_165","NDVI_165","GNDVI_173","NDRE_173","NDVI_173","GNDVI_179","NDRE_179","NDVI_179","GNDVI_187","NDRE_187","NDVI_187","GNDVI_192","NDRE_192","NDVI_192","GNDVI_201","NDRE_201","NDVI_201","GNDVI_206","NDRE_206","NDVI_206","GNDVI_215","NDRE_215","NDVI_215","GNDVI_223","NDRE_223","NDVI_223","GNDVI_228","NDRE_228","NDVI_228","GNDVI_237","NDRE_237","NDVI_237","GNDVI_242","NDRE_242","NDVI_242","GNDVI_257","NDRE_257","NDVI_257","GNDVI_263","NDRE_263","NDVI_263","GNDVI_270","NDRE_270","NDVI_270","GNDVI_278","NDRE_278","NDVI_278","GNDVI_283","NDRE_283","NDVI_283","GNDVI_293","NDRE_293","NDVI_293","GNDVI_299","NDRE_299","NDVI_299","GNDVI_307","NDRE_307","NDVI_307"
"32","TMA_990",1,331,4,1,-0.0476447154600955,0.471442927107905,0.409732344655179,0.195321088885394,0.404431582258572,0.494238775296215,0.228801221713098,0.441645891614491,0.538920870839439,0.333991255958204,0.438087515449588,0.579660201299811,0.409325519297099,0.460052794351942,0.613565302205145,0.474984836972825,0.448204238960542,0.640472941313277,0.0766386382816179,0.408154103720239,0.408058130480805,0.193473465386592,0.382847668982123,0.515866346538615,0.39210644711876,0.451231646426183,0.623058735440265,0.429823494987879,0.452166372721928,0.625325587024933,0.0179105062503483,0.302276674469531,0.269744842738122,0.153826421325951,0.369625254831964,0.424444619436351,0.220809716276354,0.33653311027773,0.442483967878516,0.347000419193034,0.381066263089912,0.532598247102064,0.0349641695560698,0.431993218270232,0.322435820740481,0.0129466403613004,0.440927256858942,0.436885486894252,-0.0111835010974813,0.425052478634351,0.420924646157104,0.034381275150696,0.439767536549647,0.415557540361587,-0.00411452495112648,0.342465010215067,0.315936918073181,-0.0355673265643281,0.427241492809809,0.437433096119453,0.0147367189400401,0.471199420528093,0.399499717582506,0.0833959758051415,0.446784347157448,0.284593885294953,0.0363278970520001,0.434474569999807,0.278852191489185,-0.0578242647158484,0.568277868240722,0.378938869665513,-0.0268615659518004,0.451585563622111,0.466842680589566,0.20252327494144,0.287036838094762,0.466764601784651,0.317491138630081,0.379786322595763,0.523801898866522,0.00378789178995611,0.450586485375051,0.375521957109484,0.239401008982933,0.344571153228397,0.478305556080447,0.202631450610266,0.316384388294838,0.495555425708432,0.326186744975129,0.288958916900093,0.51971706593085
"33","NUMEX_BILL_MELTON_CA_2019",1,332,5,1,-0.0377659044541567,0.475111172973012,0.425092792850668,0.198755732126448,0.413251294956485,0.492958204886233,0.227437590019501,0.444791573929036,0.530101211343948,0.341458700784879,0.436604515410287,0.583660210924473,0.404867418183187,0.450784199557908,0.627196123220193,0.479137246017759,0.449564875724045,0.633020097933593,0.0890501980111637,0.376925761489215,0.371806255874863,0.185918372216576,0.359131187920115,0.500364779395921,0.405529343379506,0.438921188242501,0.621089542617129,0.441027703672139,0.468549469170384,0.633714251132552,-0.00523566873913546,0.36817977511929,0.24544017863885,0.118268408695408,0.387317108465202,0.413234367637794,0.231447483207693,0.368533090534525,0.466265312879373,0.381397853356804,0.436801669094374,0.600306657758989,0.0475763023888131,0.392996973634542,0.270749987710897,0.0336793411673809,0.447594599002109,0.441325989324802,0.0424064288712586,0.407115807867066,0.410440079726134,0.078006949758483,0.427714836986098,0.377589413487103,-0.00225077814046735,0.315400968476933,0.312791298966625,-0.0353108489184587,0.438554409844291,0.435931368463031,0.0168471481845701,0.479045067639459,0.429429814561484,0.0326286809644487,0.394183842334888,0.287223141601056,0.0812466744772917,0.484593759603443,0.229391216748222,-0.0419807222460582,0.573130639799172,0.288098242757311,-0.0129523807529022,0.441702895608312,0.450898279238064,0.186762524313706,0.270807841788942,0.443300906403476,0.344138522556543,0.376045055974172,0.539781733681896,0.0296655681679482,0.439626264236499,0.345716385922029,0.164254598231073,0.357243658786997,0.430625838514011,0.172712800547256,0.296971207026843,0.45109885696971,0.309640979705169,0.297550694437099,0.519703925447179
"34","NUMEX_BILL_MELTON_CA_2019",1,333,5,2,-0.011114428089191,0.450334084362031,0.424751331930003,0.173058416198777,0.402680926916221,0.481679354094579,0.206328156257957,0.43256119480557,0.512304248406116,0.310155419356478,0.408887440033485,0.558489487749123,0.364432043137029,0.423311257588537,0.590015932023367,0.44301236062292,0.425823880079935,0.613991406517358,0.0705146955096147,0.389136751165919,0.382645964103045,0.157281585277287,0.348484786071291,0.482170147470753,0.363158705099529,0.432077142556072,0.595882879815837,0.410851427090131,0.481742586333426,0.602864171498858,-0.0252055987189941,0.372147978584875,0.354510412916423,0.0989145948936223,0.392239458925025,0.410364420645545,0.21343646437909,0.344755041617787,0.456827923952107,0.360671795893229,0.40503861142987,0.583170442807224,0.0675631797896927,0.359935299033288,0.265509543299842,0.0752230131574187,0.443969064073218,0.444256738256651,0.118253859754235,0.393920487548351,0.407249276684788,0.141777691933803,0.409379368979626,0.356977632656651,0.0522570596021456,0.214729288938999,0.253274708547972,-0.00143399747393859,0.443295627828526,0.454854726753584,0.0387098494567584,0.451306744487678,0.427413214312963,0.0748240451086964,0.435633008283527,0.252082457795953,0.115804026713798,0.462817106811193,0.20951497727905,0.0394496031258564,0.451562585818641,0.301129827496609,0.0856799312770169,0.419536793791708,0.445079566385844,0.161172123029647,0.27340936629483,0.445892263042401,0.39232358287138,0.436111029452594,0.609493292569402,0.0812524133309909,0.192490583369999,0.275802356594539,0.175386681538304,0.364256155401447,0.442000182662207,0.163953754503762,0.295029359362117,0.456368676792887,0.288184528322789,0.282707610407347,0.523627485820199
"35","NUMEX_BILL_MELTON_CA_2019",2,334,5,3,0.0165296757286091,0.443352082044857,0.425698387292284,0.179577593206842,0.408391401908357,0.468014344133375,0.211288051353053,0.419889654341193,0.504047170469611,0.294237924625342,0.382496268438246,0.541558569678945,0.352867581319663,0.413386763761804,0.576427907123794,0.406218125757058,0.40177243748178,0.609364276630713,0.0479974157015256,0.398134201207979,0.402382539784447,0.1253690256457,0.353805111788305,0.466827243718,0.315961462108367,0.4122157623515,0.589641116810212,0.394138509165836,0.477708268492582,0.594813950271467,-0.0628190584792107,0.38245632014038,0.386331503076198,0.0841412969337358,0.397176789414953,0.414118178436686,0.180377438764967,0.324608313991384,0.452450010986596,0.354752691134862,0.391375579541024,0.58511016130135,0.0602882135815185,0.363701929739948,0.243257921394927,0.0788526226741132,0.441144472547072,0.445451872627392,0.163732827951175,0.377265809119164,0.414424902452348,0.177092367492567,0.386376810787699,0.371610595896274,0.0569339990656526,0.211630765579037,0.259779949833611,0.00349716079599951,0.444255266101756,0.454715297529418,0.0401609582043101,0.449937819485771,0.419733539330129,0.0701750358532031,0.439978603547131,0.253009043344533,0.076664551066305,0.374019970146226,0.187448371809921,0.00506632861771592,0.488981952642649,0.47350939683832,0.0367952305064333,0.434460613513698,0.451351477689921,0.143005862390381,0.279983786535071,0.455207690777876,0.341462002466377,0.38260638916756,0.578591577715779,0.0752224979762811,0.197618464235248,0.303006383724269,0.143182693314435,0.355987124056586,0.442882991365469,0.154829317858036,0.284973587275163,0.447862339871715,0.267981365251008,0.272082359287898,0.50251647503094
"36","NUMEX_BILL_MELTON_CA_2019",2,335,5,4,-0.0132166448474367,0.444213830417496,0.425554794178319,0.160389820951961,0.411969214637727,0.460928677781273,0.206618661111909,0.424136246718592,0.501416349253327,0.281271161019768,0.377094079010915,0.530011751827168,0.329521579802554,0.408695841520688,0.56319139596137,0.391955957019175,0.41684525393868,0.58730682619956,0.0392168872622973,0.397751989307084,0.389535432775786,0.106444478354939,0.344025302428664,0.458104609365114,0.319446059003244,0.401976995841743,0.574070471512292,0.381277580790358,0.439359696219216,0.593259602333798,-0.0723131774161878,0.48409914436223,0.44139911194221,0.0863863776496064,0.397071332867829,0.424980495021109,0.175177977274395,0.327420628270301,0.457406290151388,0.330565290263599,0.382904552704995,0.564072444919384,0.059152463169366,0.362524079685325,0.237300441201976,0.0634471966656443,0.439464992751748,0.443010375712652,0.11170627486931,0.397797050800832,0.411013262028713,0.138282159797768,0.393115876500546,0.390872860188965,0.0533606266405591,0.226315596133251,0.272952818539146,4.31241352781337e-05,0.450310780309456,0.460281737100942,0.0352673812223465,0.462910875067229,0.428676600101538,0.0666317611840115,0.469957770772616,0.243801588717725,0.100707970333545,0.449210412231362,0.192444035775132,-0.015359641639266,0.481302692645686,0.492779047893667,0.0295040239792401,0.432858689046864,0.448154460757345,0.153546505160189,0.268537094175109,0.454740068038258,0.311967862818762,0.375104979541092,0.576213316149315,0.0649064132541908,0.181536994248588,0.321525068127309,0.13347442822299,0.365441097736878,0.445849158809042,0.1567821547302,0.268492923142074,0.452231117731025,0.277443014413146,0.278891931304357,0.508646579730519
"37","NUMEX_BILL_MELTON_CA_2019",3,336,5,5,-0.0137262434793111,0.434765576793566,0.416676539344384,0.196942405372785,0.402567683757995,0.479505420991926,0.271468668538297,0.443708013778141,0.531348919380111,0.365700526993297,0.418313165655676,0.589932603302703,0.391520969720636,0.435890248068592,0.622961911059941,0.458945818668787,0.450353474723223,0.641356371608472,0.064896134742629,0.377332371954743,0.36552930970054,0.14608048412366,0.364564458261937,0.479169445556,0.360498914850653,0.445581728709454,0.591357653945793,0.42506199297398,0.454978732233634,0.615031296469205,-0.0820035713282898,0.55514449682312,0.483863892155065,0.0880653661387238,0.402260835680252,0.429066723346972,0.188062852921886,0.34782566309826,0.446566420189089,0.345468072790987,0.397313824058761,0.567319774679561,0.0386798294354295,0.346925915723652,0.304112907638814,0.0335904762829226,0.450683992379347,0.430385412104716,0.0809464220859971,0.409126954315145,0.41344251621466,0.0939482424821401,0.416155387867305,0.374988774135608,0.0475092149165049,0.257542148338415,0.290899877268484,-0.00653372811810684,0.432170983171005,0.437409273436231,0.0266087323723152,0.451015161878705,0.433026675786594,0.0627510447258665,0.430273473413236,0.225935175434198,0.107109030622729,0.445336431892612,0.208709060921967,-0.021171234368126,0.489312707782075,0.475650654725558,0.0460410432806144,0.434754518466383,0.446247259142958,0.0908474359773669,0.267867676553172,0.426585700465505,0.342406047983617,0.375358183441018,0.572898883608383,0.0745044204539136,0.192889987069805,0.322874577111784,0.162472342370607,0.365676826464604,0.455795273457922,0.176390557743772,0.301810366970273,0.480189998909751,0.313758159387468,0.285560856243235,0.526702596161644
"38","NUMEX_BILL_MELTON_CA_2019",3,337,5,6,-0.0172851630166528,0.442957960022707,0.425656444919273,0.18077222403313,0.403782448285868,0.47191526758695,0.263231717598946,0.424916522409078,0.52240540138775,0.345739997488419,0.41498335334461,0.576160192878231,0.370609623186422,0.441621456513212,0.612007677916272,0.43597730018357,0.427810782432631,0.64229743179323,0.0630203058558285,0.38104668447851,0.362753822879164,0.11180317846272,0.3786403450269,0.475158268435579,0.333945558254803,0.425966815002148,0.578485681167878,0.379907236194975,0.470099675786674,0.599791207996114,-0.0935890242487482,0.368357164734899,0.365011454476739,0.0739996338675327,0.409750484464448,0.427543732559934,0.166500053931163,0.347828240507979,0.439929426661453,0.313205114947779,0.375782807704177,0.547722951210453,0.058264677659627,0.329799819277442,0.300862959451993,0.0442458620402671,0.447992399464225,0.423289192323972,0.0922054848787788,0.376974395074713,0.399402703231617,0.143273940149646,0.375156619044216,0.367155167832949,0.0143909259235346,0.324994560441268,0.343713801031774,-0.009504266031141,0.448229817201878,0.447815090276213,0.0243692602799187,0.450604638742657,0.430766956588083,0.0648229861590592,0.386672370766488,0.207813442382301,0.0898641191561184,0.348374074660004,0.213813864598051,-0.00768353293268228,0.477497834729669,0.398619803879319,0.0528298386404637,0.440713332829923,0.449514748132886,0.101937897554889,0.279416220087525,0.431186339050379,0.333020533618768,0.358365695753383,0.563872880576771,0.0596647872422916,0.234604018523251,0.296537472874222,0.138587993986424,0.35599793402745,0.454094940256861,0.150801986107197,0.284194257087939,0.466303130915014,0.287219555107157,0.278916865253564,0.508561882464429
"39","NUMEX_BILL_MELTON_CA_2019",4,338,5,7,-0.0149638220981445,0.449322493224932,0.418587597640682,0.186349562971026,0.414759848121301,0.477941386945504,0.255802219228605,0.435100822347182,0.518786618832095,0.327693198300483,0.409796999259474,0.571677130622364,0.353983579628775,0.438535423127015,0.597921271791737,0.434843971211209,0.435227766320203,0.627486037149903,0.0611921124704362,0.407480974087225,0.395806315137927,0.123943367796962,0.372168608016359,0.482322014778762,0.328442141537829,0.417506116189584,0.584606421698759,0.393101533615408,0.510359304215513,0.605618494311305,-0.0912037045969803,0.489950665760528,0.44602125831077,0.0774313600517667,0.41707370210957,0.433408434737942,0.170903085640304,0.327620857176094,0.450720406817968,0.323347047436582,0.385862802382286,0.544325810618282,0.0604022879824189,0.363961487343152,0.227903219373933,0.0361170536589659,0.453736843834536,0.451264233118308,0.0679837854321144,0.405466949761716,0.415937216466079,0.138003748101072,0.402191448453938,0.362140659679036,0.034987068193185,0.297573344560959,0.32048862779007,0.00541419482526425,0.447319223728522,0.458621176081447,0.0281698483004489,0.447239833676661,0.445517280842298,0.0804513756537715,0.444636343881116,0.222978118783745,0.0955818918241963,0.411461820500558,0.204576431459502,-0.00134028900819114,0.494591729425334,0.475330585521406,0.0539441493446205,0.440040560511753,0.446614743458359,0.103325900000039,0.279135023443794,0.412317008632575,0.333490668037397,0.366404756848588,0.56694663923082,0.0476881291385975,0.241060107475605,0.348618791808388,0.152018476997267,0.362392226394104,0.451606648462093,0.165046324188439,0.301502695131393,0.47786296499563,0.309066339177639,0.26841889066362,0.498464269721555
"40","NUMEX_BILL_MELTON_CA_2019",4,339,5,8,-0.0219377746410581,0.44743486677174,0.436779779345653,0.189592024912186,0.397444059976932,0.468457921778337,0.27103085982604,0.420028419002671,0.511365380833666,0.331816431322208,0.398753606240631,0.563433341594502,0.35359039872872,0.430290108608499,0.590955713140275,0.457257900567927,0.436908205212703,0.627864346341855,0.0720929315938774,0.413393460165973,0.417188445987866,0.148640519490867,0.356616009903207,0.491120490428449,0.347236613685041,0.410422796650698,0.571018651362984,0.415832205611062,0.501421531578888,0.612325751889695,-0.0871582011508968,0.475450342738721,0.478702375259047,0.0896600892846977,0.407914708944711,0.427214741318214,0.177419108267905,0.332347541105711,0.446464070908515,0.374216471876651,0.41870140723989,0.576667743565529,-0.0157044292562984,0.473501046823404,0.441753747960404,0.0300681916734005,0.414633230172734,0.41006338055267,0.0921147605886973,0.367809599597845,0.394875119528915,0.102703607692229,0.331760699171112,0.351425118555061,-0.00642173316153924,0.445772106507973,0.428337148088807,-0.016671070099387,0.460762260657569,0.462314053458898,0.0111516421416893,0.449620455378193,0.452081302329261,0.0847617471095346,0.441293113133356,0.268869988170529,0.041158353223442,0.469796852694042,0.40282607715198,-0.0221234875097402,0.32266350167518,0.253568510737628,0.0656125129235685,0.429627691898325,0.44972707953528,0.10468733108423,0.270120878251492,0.419890988886529,0.338586602659011,0.361123112259967,0.555992478737626,0.0397466643315994,0.347897779616169,0.366897197361499,0.170660288754508,0.372411393082771,0.454651115184268,0.192329981473517,0.293579900774311,0.464899003727352,0.31904835652175,0.272790839182115,0.491808383777981
"41","AFX_149092",4,340,6,8,-0.0318467860682035,0.448593490561475,0.429153479241336,0.187032349009423,0.402695019398134,0.467525636992765,0.279222669161711,0.41659147399296,0.508890059889461,0.324226550182195,0.416147456241874,0.554675701016284,0.323682319085967,0.419493675555052,0.559462604408449,0.473822866916067,0.454232902814218,0.613443012197337,0.0567524925993114,0.420427154994312,0.398421297828173,0.14256657539242,0.379942917337875,0.481084057554646,0.353211499077209,0.397344913052009,0.55322946822184,0.398291900086668,0.497790227201992,0.598179271708683,-0.0529510161286924,0.366483072629801,0.342660268638377,0.171106919335822,0.39272017525278,0.437931103620037,0.199475999519044,0.352871095905529,0.439573446639444,0.375887433550335,0.415515160922535,0.567984943482624,0.0029674109851636,0.462021107577414,0.455604433722782,0.0713388884490877,0.412999737523314,0.425283831899914,0.0922133655795827,0.387707558308315,0.395391169097127,0.0930293168223158,0.360921031976373,0.347561340678517,-0.00877644462281188,0.461588238119862,0.439085325247936,-0.0327309676544515,0.470026983870151,0.468020926800328,-0.034508254782326,0.481574158846418,0.465022697795071,0.0580914149564702,0.215464286311285,0.216167360379787,0.0509659820868621,0.502176628789325,0.404978242804123,-0.0140508288684272,0.252261686681593,0.202144480629622,0.119182550842915,0.424638173626318,0.46019442436795,0.122520529034219,0.266286273835647,0.40282640131865,0.33858472835251,0.374948761196665,0.563636763058267,0.0354268433932359,0.388144311336753,0.374359366176712,0.222657567956268,0.373643260709359,0.469939154588916,0.201456425406204,0.32136240416438,0.48323049887187,0.307675019216493,0.265270035365342,0.491136979877367
"42","NM1713PAR",4,341,6,7,-0.0522301931081409,0.460289798350558,0.442400506327329,0.135249609508287,0.418977540106952,0.460028436615288,0.206325223786267,0.409329053994261,0.477768296228872,0.268517468279274,0.381049663475872,0.514910143934636,0.281610608025636,0.396747819325996,0.533612404069434,0.451538821215074,0.436879709148617,0.615272946785552,0.0669234387370415,0.390417162583277,0.364188812121272,0.087874257710814,0.411983543417367,0.460818641181963,0.307697123975705,0.381761943086403,0.526291406903787,0.343208582932985,0.472455648926237,0.543339845163157,-0.0941953736475015,0.404050118121703,0.358034073706504,0.0610384867479286,0.427962656727126,0.433131567664995,0.160612318025912,0.326524961361563,0.405320186954174,0.296255037075722,0.379848204409301,0.502263791385107,0.0571111547317929,0.311752926893287,0.240468525520988,0.0224075331273579,0.474460280766722,0.454997865699856,-0.010130360055459,0.427628685455545,0.427214102139602,0.103022454430642,0.42283550556939,0.365465202995505,0.0294211923676326,0.338520647246265,0.360733827085141,-0.00670222090691251,0.449310203367835,0.447992063375321,-0.00308714196701226,0.483510366244783,0.463321738360522,0.0823930673091545,0.250674719513474,0.216460186641502,0.092861086903395,0.442360790182141,0.181979930019146,-0.00392624424302079,0.509993704872598,0.46070682873451,0.0356833656451968,0.436855949054847,0.439970262816295,0.149696994620299,0.297379319534142,0.440048967558992,0.306725938343486,0.317140175922071,0.519024960843791,0.0548369181631631,0.256546325252903,0.302892743069369,0.0911500877693547,0.425019368492659,0.462170027021409,0.11583993723271,0.296219154889318,0.415257874012141,0.202109724490322,0.319818275568934,0.460947538219268
"43","NUMEX_BILL_MELTON_FG2011",3,342,6,6,-0.0461906041690603,0.458766783014626,0.429150517141695,0.138728995861777,0.417894096676104,0.47197047289504,0.232135509701668,0.419819425295377,0.507944597235957,0.308313032357612,0.416460124279597,0.548683634373289,0.32023764495879,0.42258129390512,0.579434905596583,0.422838241487821,0.42072452912789,0.62559228819733,0.0719353116179724,0.367524499515195,0.346715262378984,0.102211223953055,0.408829685720442,0.481233519048645,0.337959134474817,0.397892867581993,0.564156326202117,0.364813699393867,0.443077428502265,0.569751703150396,-0.111422468729275,0.387328608249731,0.367560993521369,0.0289424982265017,0.421531354174869,0.429573982203323,0.146847030202432,0.330234743864586,0.412315697538079,0.275564626758077,0.364135644948726,0.502298290382994,0.0400213483988739,0.374286949724758,0.248408699074767,0.0123279574156558,0.462634058389265,0.449513422788048,0.0275934225199751,0.418048233335366,0.423161499073289,0.124375286987947,0.405947740242684,0.349622469488245,0.012186428405259,0.381833851857503,0.382306504770328,-0.0189729318806128,0.457176875918326,0.445572667676723,-0.000542584918058777,0.478061508841263,0.463410702590922,0.0704831647767133,0.36455493706434,0.272782708991525,0.0969848660293214,0.369424457161145,0.206455695511999,-0.00772775759585079,0.503482936427166,0.395778207476762,0.0534672649380546,0.442647645344378,0.445007624771031,0.148995917195045,0.291837986698891,0.445484499455619,0.322696926995728,0.33652864938664,0.548784466689286,0.0722981674780694,0.229150151805479,0.269936390441942,0.104690914305426,0.375380842214384,0.455678499639701,0.128791594776578,0.287566305613662,0.432177160568193,0.252894752244607,0.279557034106576,0.502212537595509
"44","SW_8888",3,343,6,5,-0.0276299597495459,0.445496513130188,0.429416404348416,0.140342003175361,0.405607428595117,0.462871118849231,0.236133084723915,0.416465390917688,0.504427104011319,0.312294744138234,0.41265454418584,0.546514073115497,0.321759315821625,0.420029573167557,0.579813536319112,0.405038287334105,0.425116200326284,0.600549792566599,0.0798526307885428,0.397081933219242,0.363598449360632,0.112205211795218,0.376018612573234,0.474815909269691,0.349734768421997,0.40774724020709,0.555227290017498,0.382250348619389,0.446145272377094,0.572409997209216,-0.0757558937728092,0.486051211241878,0.4277476330712,0.0985897047742016,0.401140049671227,0.428023184555021,0.176350824137306,0.337401634917975,0.424412044019887,0.318136777116477,0.37544652184678,0.529083540659375,0.0395800409104698,0.333324429530575,0.310479497602929,0.0365352626279104,0.454371132622753,0.450680621748746,0.0432432827387331,0.412791240142053,0.415750827079803,0.0837182578727121,0.426814358494923,0.378402342442109,0.0419984721601812,0.275383764400702,0.302983520256352,-0.00643274916114271,0.457033005606459,0.438574830969698,0.0102829200881634,0.481096169985504,0.457187571526665,0.0854012317808288,0.278538689132942,0.219285893385487,0.113931919259012,0.507517643058336,0.183580545266423,-0.0274753729782572,0.509254167353216,0.490272285384742,0.0227499911115488,0.440390790462526,0.440321751293585,0.155351151113811,0.288264191639705,0.427368035343252,0.302832573698656,0.345220186974966,0.528298606824142,0.0925493560850377,0.186633083833256,0.268773146379526,0.150050133593963,0.39469570995761,0.464820046232435,0.160082132265516,0.292205781959032,0.450962138718828,0.25625887184514,0.275212706805569,0.497086624912137
"45","NM1705PAR",2,344,6,4,0.0202293594641476,0.433470741304057,0.414980211659593,0.182971925546663,0.411580814989844,0.473206980889607,0.241295662279568,0.424995400942648,0.509373989000323,0.30273471799883,0.388678830635621,0.557138652082095,0.344042168352915,0.431077118445354,0.582758411735725,0.40015222167222,0.424601695881973,0.594252590930792,0.0726808593458114,0.405040158956707,0.404378223457967,0.105753518565372,0.364960391396378,0.496703465700006,0.346566439229504,0.42332880875446,0.596319875714223,0.39459686235955,0.442159456375143,0.600848462841927,-0.045148084704342,0.387788757596763,0.351779429228529,0.154041349886517,0.393945979998425,0.444277152181712,0.20258688911712,0.361654158849281,0.474508332413641,0.344565188666517,0.404315905987312,0.579271787878284,0.064884543607824,0.298781199249484,0.236334564098569,0.105295179335748,0.436645784733555,0.451440926398487,0.108993931408445,0.39475145258552,0.415714858974148,0.160124396277233,0.406689497591392,0.390653429860871,0.0492941075646188,0.299651208900719,0.341183629141718,0.0198875499720398,0.443420955907597,0.448836801642752,0.0672107057984535,0.430574311436637,0.425694666971847,0.0670080462743082,0.217941260050482,0.167619978937867,0.12201156170571,0.488271480343969,0.215388238203563,0.00340973133336044,0.479480968858131,0.480050206933985,0.10229230941409,0.433067065080204,0.467338180458319,0.146761947029472,0.256485554510613,0.421747110396505,0.340018541588624,0.421924105548273,0.600802246289611,0.0797816794074921,0.261062970447282,0.295743920356695,0.21634790628568,0.379094625322021,0.487146564375831,0.186460804201537,0.305286560723712,0.493986222304971,0.286525061325889,0.285579720109587,0.532221246707638
"46","DONA_ANA",2,345,6,3,0.0294651019389785,0.437810409930263,0.416303346966744,0.213647877955932,0.419614889378211,0.497641774142812,0.258074416907843,0.433813844595391,0.533203400393167,0.322052483870549,0.407564775910364,0.569246562261268,0.359228056898654,0.421580602501224,0.592177515367981,0.395057461554566,0.415565610859728,0.608833457968406,0.0851589087475057,0.404234345908626,0.403792342224439,0.161907157182719,0.391420037094778,0.504729288397108,0.381515269950817,0.430023183461663,0.609655971843506,0.404058668233995,0.43464879186607,0.604671118139753,-0.0256602459971934,0.299078578799941,0.301102469229027,0.174554360484786,0.382807374494723,0.460549033555538,0.213593447476275,0.372584213172448,0.484704020259576,0.370184177505642,0.407105880892666,0.592116887715801,0.055528782178925,0.3382668004531,0.256329077668199,0.132699797373209,0.440581877083139,0.454267239088889,0.17434862955397,0.372944804498755,0.419987686692283,0.206137760052782,0.399714888291547,0.390253613827551,0.0437541758554567,0.310923293273691,0.337562154611568,0.00594088977196025,0.44580026382901,0.455251901774181,0.0607584814575322,0.420646586924149,0.420446900958587,0.0585203001482353,0.348490636468491,0.194539331026528,0.089228201201703,0.404634397717186,0.207046866632923,0.0116486298589874,0.480082132400471,0.472119683469164,0.134715114239647,0.43339985544924,0.4786133195255,0.177749511144701,0.291120632580915,0.45862249592978,0.374128808384589,0.422624003845514,0.626212876217568,0.0845633790174231,0.277976283002116,0.282002183235457,0.231468492367277,0.366642259216568,0.494883096187399,0.180789864662722,0.284459803504203,0.485491160657064,0.285689231293566,0.283529655643352,0.53942437671586
"47","AFX_149092",1,346,6,2,0.0212280796040126,0.445130301716083,0.413982532412353,0.20151465349559,0.40496316688977,0.494820296517061,0.241711850956135,0.430817807550066,0.519087991068313,0.351204832637979,0.426767789784544,0.569266207730689,0.377145546534886,0.42638711416846,0.596230713362964,0.372586402508114,0.405474310387805,0.563746657033854,0.0864188957714137,0.404880642543307,0.412843787502408,0.170849735237014,0.363059347419209,0.493960818113067,0.396201545041593,0.434355367632044,0.595497643615339,0.42914616744941,0.473871598021925,0.607493343016219,0.023779460719737,0.339193834106219,0.318824568285339,0.209892266673318,0.377819075867741,0.452823056933617,0.243441590325613,0.376553495491803,0.470532102095947,0.360759644022053,0.40124470193961,0.574363593882908,0.0660527542974759,0.33251177203297,0.287190674008594,0.138616323436061,0.437826450908325,0.441398955209263,0.154464187571753,0.3737760749255,0.393094358977213,0.179089155788467,0.383654102102503,0.371502266296046,0.0475923240221115,0.249919795943549,0.299292904460627,0.00480251698590311,0.434710236420197,0.445391676218957,0.0501550594771327,0.411782532900231,0.393024944689331,0.0665275400731863,0.318572288250339,0.182669541815021,0.124295153081211,0.491190199533398,0.201863317895089,0.0395864349103846,0.456937377026935,0.309822918786892,0.141484399563521,0.403514613392527,0.43806177418045,0.212160069902481,0.306631509402798,0.476355307465947,0.396209786383828,0.442664531682626,0.61266068317862,0.113358308757512,0.194008277117183,0.257904821901987,0.264097519025453,0.365034101970898,0.488414653417782,0.176603535796717,0.292550041800373,0.478856495120856,0.305209475733338,0.301438942777255,0.554297964465412
