"Germplasm","Plot","Rep","Row","Range","gndvi_131","gndvi_145","gndvi_152","yld2","gndvi_160","gndvi_165","gndvi_173","gndvi_179","yld3","gndvi_192","gndvi_201","gndvi_206","yld4","gndvi_263","gndvi_270","gndvi_278","yld5","gndvi_293","gndvi_299","gndvi_307","yld6"
"NM1715PAR","321","3","3","6",1.16944638197791,-0.721470407780094,-0.554564475424154,-0.948670687254433,0.97430856613924,-0.368610660982847,0.890853694391275,-0.225665247965828,-0.427698744425729,0.801914802775057,0.478254216063226,0.465658174512525,0.218207685652269,-0.622404317090953,-0.634853139021829,0.465944562902602,-0.21362829372039,0.83569441133692,0.963138155101556,1.491040750943,0.298317938386738
"AMERISTAND_803T","322","4","3","7",1.79285816416074,-0.0218466297288159,0.682527773900256,-0.406018654217716,1.23761071654772,0.137261628674385,1.28141565334517,0.718205395185115,0.0301129389261599,0.998072605331556,1.25161023618146,0.81541677954195,0.0969324069954886,-0.673250207979583,-0.228536988640492,1.00665565510496,-0.141344233726339,1.08971961563548,1.02699956097946,1.70560637012501,0.351569238307399
"NUMEX_BILL_MELTON_CA_2019","323","4","3","8",1.47243149922309,0.372797285072881,1.20967846696012,-0.849438130683529,1.22212739124335,-0.919513678555028,1.0381445674882,0.876365866558663,-0.922997289176969,-0.708569908276213,0.0330474026726416,-0.557808153916095,-0.091948820528393,-0.62532119132564,-0.343907080249039,0.347624598484227,-0.734880777843428,1.13626594833459,1.35968338227211,1.50457294666239,-0.429374683710927
"AFX_779","324","4","4","8",-0.294174281333099,-0.2561778879928,0.92925107388963,0.918287050425007,1.08212676675096,-0.951317370966509,0.0778152446022031,0.449486977764044,-0.982695204919067,-1.16055013458179,-1.18378627232086,-0.703643501925788,-0.903907670010223,-1.68139190627459,0.74211016314519,0.472919043601699,-0.944392884258358,0.407168312396558,1.03287477136245,0.682348403841244,0.26585751675735
"NM1702PAR","325","4","4","7",-1.15027252692044,-1.5075588323508,0.229441905376276,-0.132311687588903,1.4635012502592,0.0378591618020531,0.998880030573432,1.48421074939106,1.21420682758655,1.45173287574393,2.15813209091112,1.60185115075976,2.17418738929509,1.95639831117207,0.294177207219453,2.45891821501504,2.38259989936548,1.90122610930844,1.71016089636433,1.32073854651348,2.04588751219165
"NUMEX_BILL_MELTON_CA_2019","326","3","4","6",-0.720273194403688,-1.53090533971421,0.115103655608573,-0.210552665795378,1.25036420136675,0.44963593224231,0.711513660775,1.17175253772631,0.989572841160039,0.945367222507386,2.28133048338964,1.62247515118125,2.46377785092937,-0.0995430028642828,-0.0895348257828463,-0.0836711395318621,0.723120040834923,1.3180867465559,1.16917899564181,1.09914706991118,1.49745323548351
"AFX_149092","327","3","4","5",-0.502058160021205,-1.69472394283604,0.130985406076073,-0.375641857975407,0.96725479509219,0.64219016423927,0.66179348484383,1.02358553825349,0.780652846889199,1.04773536813893,2.02957049092568,1.31979093018467,1.74623385469592,-0.341760181843547,-0.757377373147333,0.296745243514361,0.679229031851218,0.992301428348807,1.46085304482178,1.234720823649,1.7911564210999
"AFX_149092","328","2","4","4",0.0765504400714286,-0.999135895055391,0.395398216973473,-0.101788054684823,0.750470804387284,0.478806039217732,0.552072257548559,0.757749072105438,0.0306852696345922,0.177466885183312,0.683963189003731,-0.0303726821582851,0.415546731703974,-0.612621696774954,-1.44627431952289,-0.0143807550830405,0.0868934793642416,0.780672506759132,0.728563479557419,1.06329081361303,1.03453153819768
"NUMEX_BILL_MELTON_FG2011","329","2","4","3",-0.106474142965347,-1.39806757207527,-0.640605215407561,-0.399302232407721,0.376948241789335,-0.322084078486403,0.157424286795792,-0.18708154390141,-0.281851870262207,0.711042070365653,0.722975889265931,0.75456507639523,0.527191463432192,-0.587629256797483,-0.979429025474421,-0.0771459133703662,0.00371927543095055,0.457459659285598,0.447567560928778,1.07658484022409,0.629693836714492
"NM1704PAR","330","1","4","2",0.130843978803473,-0.990351365556616,0.138410558572601,-0.109691477850839,0.586225304999129,-0.317506889847933,0.404725385950328,0.172520173829971,-0.153694615073912,0.837180086266386,0.843239178716438,0.869622235203496,0.304511583464083,-0.497140661911551,-0.823825090190578,0.514693349642586,0.192263818767946,0.788624927695079,0.758739702338408,1.35881777051836,0.651644315320667
"TMA_990","331","1","4","1",0.723279998958606,-0.350397421554512,0.989079456065116,-0.334128819067848,0.658906647356238,-0.0220574124963388,0.388615092537712,1.14857583664832,-0.35406183078842,-0.086351521301835,0.532518992267488,-0.0161625431180001,0.571195440740552,-0.0362331244187566,-0.983778343467807,0.490610648975793,-0.0606296531864665,1.0121335240936,1.42592396321248,1.31055899270787,0.187954338280659
"NUMEX_BILL_MELTON_CA_2019","332","1","5","1",0.519707542666924,0.633382425831568,1.61294200988697,2.13169810442431,1.53479203694076,1.51057446077386,0.917610954078079,2.22165896670138,1.31474096738304,0.34147983309232,0.13173873107114,0.354674503610874,0.217732768404623,-0.374905050445292,-0.0348700489289119,1.45212812262094,0.342346433881667,0.661623995676469,1.68354520287519,0.520078262536944,1.68559033895835
"NUMEX_BILL_MELTON_CA_2019","333","1","5","2",-0.364040946265896,-0.901045658398963,0.822493182957175,0.738002047968109,1.24952323284771,0.786791758790327,0.808993211190484,1.70858151116425,1.88809284297091,1.67279069463141,1.75697077122789,1.79085167737297,2.63156232556949,2.28386767876602,-0.535028951646487,2.40896954467322,2.80422043080948,1.62100620032082,1.5205964025897,0.56345083078407,2.34838578331085
"NUMEX_BILL_MELTON_CA_2019","334","2","5","3",-0.535357947022528,-1.12468628364593,0.504028837961828,0.294851667051637,0.874621965329678,0.639662012972673,0.232663851587398,1.39015957386142,0.919076350644495,1.30827351288998,1.96161777940603,1.86030855877347,2.50824502288305,-0.10003466781478,-0.834818591645058,0.100279696842858,0.633249955944131,0.915655976288033,0.886497763837391,0.189021379674007,1.27487558981852
"NUMEX_BILL_MELTON_CA_2019","335","2","5","4",-0.83350526151526,-1.50511681438338,0.23742121318342,-0.1611477365161,0.540062611822496,0.767570061945078,0.139254037854662,0.711754449628083,0.317832476828557,0.887487513913221,0.956378779527961,1.13369446577504,1.39230827070856,-0.35473831204079,-1.40031446841147,-0.472723436534823,0.510602260410147,0.677407971286933,1.13508916337952,0.301728720267546,1.24193745073781
