"plotNumber","germplasmName","replicate","rowNumber","colNumber","name","value","trait","doy","harvest","GDD_sum","loc","year"
125,"AFX_779",4,4,7,"GNDVI_72.5",0.0578639166939516,"GNDVI",73,"1",89.4,"NMSU-NOR","2023"
126,"AFX_149092",3,4,6,"GNDVI_72.5",0.0973264935548151,"GNDVI",73,"1",89.4,"NMSU-NOR","2023"
127,"NUMEX_BILL_MELTON_FG2011",3,4,5,"GNDVI_72.5",0.0414975899339939,"GNDVI",73,"1",89.4,"NMSU-NOR","2023"
128,"NUMEX_BILL_MELTON_CA_2019",2,4,4,"GNDVI_72.5",0.069698403966122,"GNDVI",73,"1",89.4,"NMSU-NOR","2023"
129,"AFX_149092",2,4,3,"GNDVI_72.5",0.113695675210699,"GNDVI",73,"1",89.4,"NMSU-NOR","2023"
130,"TMA_990",1,4,2,"GNDVI_72.5",0.0959420835682875,"GNDVI",73,"1",89.4,"NMSU-NOR","2023"
131,"NM1704PAR",1,4,1,"GNDVI_72.5",0.090261856037146,"GNDVI",73,"1",89.4,"NMSU-NOR","2023"
132,"NUMEX_BILL_MELTON_CA_2019",1,5,1,"GNDVI_72.5",0.0638874649976915,"GNDVI",73,"1",89.4,"NMSU-NOR","2023"
133,"NUMEX_BILL_MELTON_CA_2019",1,5,2,"GNDVI_72.5",0.0560829255787768,"GNDVI",73,"1",89.4,"NMSU-NOR","2023"
134,"NUMEX_BILL_MELTON_CA_2019",2,5,3,"GNDVI_72.5",0.0438574856271578,"GNDVI",73,"1",89.4,"NMSU-NOR","2023"
135,"NUMEX_BILL_MELTON_CA_2019",2,5,4,"GNDVI_72.5",0.0509944556279487,"GNDVI",73,"1",89.4,"NMSU-NOR","2023"
136,"NUMEX_BILL_MELTON_CA_2019",3,5,5,"GNDVI_72.5",0.0392371290723133,"GNDVI",73,"1",89.4,"NMSU-NOR","2023"
137,"NUMEX_BILL_MELTON_CA_2019",3,5,6,"GNDVI_72.5",0.0171536972387193,"GNDVI",73,"1",89.4,"NMSU-NOR","2023"
138,"NUMEX_BILL_MELTON_CA_2019",4,5,7,"GNDVI_72.5",0.0217776526321023,"GNDVI",73,"1",89.4,"NMSU-NOR","2023"
139,"NUMEX_BILL_MELTON_CA_2019",4,5,8,"GNDVI_72.5",0.0376332987476644,"GNDVI",73,"1",89.4,"NMSU-NOR","2023"
140,"NM1713PAR",4,6,8,"GNDVI_72.5",-0.00758585218378305,"GNDVI",73,"1",89.4,"NMSU-NOR","2023"
141,"AFX_149092",4,6,7,"GNDVI_72.5",0.0499756612616605,"GNDVI",73,"1",89.4,"NMSU-NOR","2023"
142,"NM1705PAR",3,6,6,"GNDVI_72.5",0.0397733376948887,"GNDVI",73,"1",89.4,"NMSU-NOR","2023"
143,"DONA_ANA",3,6,5,"GNDVI_72.5",0.0736934473767032,"GNDVI",73,"1",89.4,"NMSU-NOR","2023"
144,"NUMEX_BILL_MELTON_FG2011",2,6,4,"GNDVI_72.5",0.0276632043302314,"GNDVI",73,"1",89.4,"NMSU-NOR","2023"
145,"SW_8888",2,6,3,"GNDVI_72.5",0.0607688825603997,"GNDVI",73,"1",89.4,"NMSU-NOR","2023"
146,"DONA_ANA",1,6,2,"GNDVI_72.5",0.110826334030681,"GNDVI",73,"1",89.4,"NMSU-NOR","2023"
147,"AFX_149092",1,6,1,"GNDVI_72.5",0.0677162195683222,"GNDVI",73,"1",89.4,"NMSU-NOR","2023"
148,"NUMEX_BILL_MELTON_CA_2019",1,7,1,"GNDVI_72.5",0.0550703674694662,"GNDVI",73,"1",89.4,"NMSU-NOR","2023"
149,"NM170506PAR",1,7,2,"GNDVI_72.5",0.0594201991305884,"GNDVI",73,"1",89.4,"NMSU-NOR","2023"
150,"SW_9720",2,7,3,"GNDVI_72.5",0.0633722933930376,"GNDVI",73,"1",89.4,"NMSU-NOR","2023"
151,"AMERISTAND_803T",2,7,4,"GNDVI_72.5",0.0910748409305451,"GNDVI",73,"1",89.4,"NMSU-NOR","2023"
152,"SW_8421S",3,7,5,"GNDVI_72.5",0.0567134027057423,"GNDVI",73,"1",89.4,"NMSU-NOR","2023"
153,"NM1713PAR",3,7,6,"GNDVI_72.5",0.0037523919145587,"GNDVI",73,"1",89.4,"NMSU-NOR","2023"
154,"NUMEX_BILL_MELTON_FG2011",4,7,7,"GNDVI_72.5",0.0139014847832441,"GNDVI",73,"1",89.4,"NMSU-NOR","2023"
155,"TMA_990",4,7,8,"GNDVI_72.5",0.0505356408326638,"GNDVI",73,"1",89.4,"NMSU-NOR","2023"
156,"NUMEX_BILL_MELTON_CA_2019",4,8,8,"GNDVI_72.5",0.0290822627654709,"GNDVI",73,"1",89.4,"NMSU-NOR","2023"
157,"NUMEX_BILL_MELTON_CA_2019",4,8,7,"GNDVI_72.5",0.0386253890022516,"GNDVI",73,"1",89.4,"NMSU-NOR","2023"
158,"NUMEX_BILL_MELTON_CA_2019",3,8,6,"GNDVI_72.5",0.0568913511908749,"GNDVI",73,"1",89.4,"NMSU-NOR","2023"
159,"NUMEX_BILL_MELTON_CA_2019",3,8,5,"GNDVI_72.5",0.0459761358704832,"GNDVI",73,"1",89.4,"NMSU-NOR","2023"
160,"NUMEX_BILL_MELTON_CA_2019",2,8,4,"GNDVI_72.5",0.0485925488294881,"GNDVI",73,"1",89.4,"NMSU-NOR","2023"
161,"NUMEX_BILL_MELTON_CA_2019",2,8,3,"GNDVI_72.5",0.0720467695611439,"GNDVI",73,"1",89.4,"NMSU-NOR","2023"
162,"NUMEX_BILL_MELTON_CA_2019",1,8,2,"GNDVI_72.5",0.0348293821416248,"GNDVI",73,"1",89.4,"NMSU-NOR","2023"
163,"NUMEX_BILL_MELTON_CA_2019",1,8,1,"GNDVI_72.5",0.0489343033259789,"GNDVI",73,"1",89.4,"NMSU-NOR","2023"
164,"NUMEX_BILL_MELTON_FG2011",1,9,1,"GNDVI_72.5",0.0469851554463137,"GNDVI",73,"1",89.4,"NMSU-NOR","2023"
165,"SW_9720",1,9,2,"GNDVI_72.5",0.056804614984902,"GNDVI",73,"1",89.4,"NMSU-NOR","2023"
166,"NM1712PAR",2,9,3,"GNDVI_72.5",0.0400795485845429,"GNDVI",73,"1",89.4,"NMSU-NOR","2023"
167,"NUMEX_BILL_MELTON_FG2012",2,9,4,"GNDVI_72.5",0.0498184022808111,"GNDVI",73,"1",89.4,"NMSU-NOR","2023"
168,"NM1702PAR",3,9,5,"GNDVI_72.5",0.0309161263668999,"GNDVI",73,"1",89.4,"NMSU-NOR","2023"
169,"AFX_779",3,9,6,"GNDVI_72.5",0.0675228089933236,"GNDVI",73,"1",89.4,"NMSU-NOR","2023"
170,"SW_8421S",4,9,7,"GNDVI_72.5",0.0679947278143877,"GNDVI",73,"1",89.4,"NMSU-NOR","2023"
171,"SW_8888",4,9,8,"GNDVI_72.5",0.0401805631229506,"GNDVI",73,"1",89.4,"NMSU-NOR","2023"
172,"NM1703PAR",4,10,8,"GNDVI_72.5",0.104830409849397,"GNDVI",73,"1",89.4,"NMSU-NOR","2023"
173,"SW_9813",4,10,7,"GNDVI_72.5",0.0854289389357471,"GNDVI",73,"1",89.4,"NMSU-NOR","2023"
174,"TMA_990",3,10,6,"GNDVI_72.5",0.131140869559999,"GNDVI",73,"1",89.4,"NMSU-NOR","2023"
175,"NM1704PAR",3,10,5,"GNDVI_72.5",0.0846074641375875,"GNDVI",73,"1",89.4,"NMSU-NOR","2023"
176,"MESQUITE",2,10,4,"GNDVI_72.5",0.0724282815580461,"GNDVI",73,"1",89.4,"NMSU-NOR","2023"
177,"TMA_990",2,10,3,"GNDVI_72.5",0.099263348628742,"GNDVI",73,"1",89.4,"NMSU-NOR","2023"
178,"AMERISTAND_803T",1,10,2,"GNDVI_72.5",0.0776133986117149,"GNDVI",73,"1",89.4,"NMSU-NOR","2023"
179,"NUMEX_BILL_MELTON_FG2012",1,10,1,"GNDVI_72.5",0.0432829813634676,"GNDVI",73,"1",89.4,"NMSU-NOR","2023"
180,"NUMEX_BILL_MELTON_CA_2019",1,11,1,"GNDVI_72.5",0.0738270277983327,"GNDVI",73,"1",89.4,"NMSU-NOR","2023"
181,"NUMEX_BILL_MELTON_CA_2019",1,11,2,"GNDVI_72.5",0.0716252385192321,"GNDVI",73,"1",89.4,"NMSU-NOR","2023"
182,"NUMEX_BILL_MELTON_CA_2019",2,11,3,"GNDVI_72.5",0.0619480827389302,"GNDVI",73,"1",89.4,"NMSU-NOR","2023"
183,"NUMEX_BILL_MELTON_CA_2019",2,11,4,"GNDVI_72.5",0.0656783795780002,"GNDVI",73,"1",89.4,"NMSU-NOR","2023"
184,"NUMEX_BILL_MELTON_CA_2019",3,11,5,"GNDVI_72.5",0.0893777625607605,"GNDVI",73,"1",89.4,"NMSU-NOR","2023"
185,"NUMEX_BILL_MELTON_CA_2019",3,11,6,"GNDVI_72.5",0.113486563682187,"GNDVI",73,"1",89.4,"NMSU-NOR","2023"
186,"NUMEX_BILL_MELTON_CA_2019",4,11,7,"GNDVI_72.5",0.0910447397904795,"GNDVI",73,"1",89.4,"NMSU-NOR","2023"
187,"NUMEX_BILL_MELTON_CA_2019",4,11,8,"GNDVI_72.5",0.0690261893211261,"GNDVI",73,"1",89.4,"NMSU-NOR","2023"
188,"NM170506PAR",4,12,8,"GNDVI_72.5",0.0745229908058017,"GNDVI",73,"1",89.4,"NMSU-NOR","2023"
189,"NUMEX_BILL_MELTON_FG2012",4,12,7,"GNDVI_72.5",0.0823982465391498,"GNDVI",73,"1",89.4,"NMSU-NOR","2023"
190,"AMERISTAND_803T",3,12,6,"GNDVI_72.5",0.145870021243169,"GNDVI",73,"1",89.4,"NMSU-NOR","2023"
191,"NM1701PAR",3,12,5,"GNDVI_72.5",0.108931674571944,"GNDVI",73,"1",89.4,"NMSU-NOR","2023"
192,"NM170506PAR",2,12,4,"GNDVI_72.5",0.0993182140197294,"GNDVI",73,"1",89.4,"NMSU-NOR","2023"
193,"NM1702PAR",2,12,3,"GNDVI_72.5",0.0601670608203954,"GNDVI",73,"1",89.4,"NMSU-NOR","2023"
194,"NM1713PAR",1,12,2,"GNDVI_72.5",0.0422909746501235,"GNDVI",73,"1",89.4,"NMSU-NOR","2023"
195,"NM1705PAR",1,12,1,"GNDVI_72.5",0.0947305509802834,"GNDVI",73,"1",89.4,"NMSU-NOR","2023"
196,"SW_9812",1,13,1,"GNDVI_72.5",0.0287090973345707,"GNDVI",73,"1",89.4,"NMSU-NOR","2023"
197,"NM1712PAR",1,13,2,"GNDVI_72.5",0.116880736711381,"GNDVI",73,"1",89.4,"NMSU-NOR","2023"
198,"AFX_779",2,13,3,"GNDVI_72.5",0.0886125678500092,"GNDVI",73,"1",89.4,"NMSU-NOR","2023"
199,"SW_8421S",2,13,4,"GNDVI_72.5",0.105222401393162,"GNDVI",73,"1",89.4,"NMSU-NOR","2023"
200,"SW_1011",3,13,5,"GNDVI_72.5",0.0879360769871785,"GNDVI",73,"1",89.4,"NMSU-NOR","2023"
201,"SW_9813",3,13,6,"GNDVI_72.5",0.1157190801521,"GNDVI",73,"1",89.4,"NMSU-NOR","2023"
202,"SW_9812",4,13,7,"GNDVI_72.5",0.141776624312379,"GNDVI",73,"1",89.4,"NMSU-NOR","2023"
203,"DONA_ANA",4,13,8,"GNDVI_72.5",0.120829446113962,"GNDVI",73,"1",89.4,"NMSU-NOR","2023"
204,"NUMEX_BILL_MELTON_CA_2019",4,14,8,"GNDVI_72.5",0.0390068612402814,"GNDVI",73,"1",89.4,"NMSU-NOR","2023"
205,"NUMEX_BILL_MELTON_CA_2019",4,14,7,"GNDVI_72.5",0.0666938215425776,"GNDVI",73,"1",89.4,"NMSU-NOR","2023"
206,"NUMEX_BILL_MELTON_CA_2019",3,14,6,"GNDVI_72.5",0.112213161020144,"GNDVI",73,"1",89.4,"NMSU-NOR","2023"
207,"NUMEX_BILL_MELTON_CA_2019",3,14,5,"GNDVI_72.5",0.0853156115928995,"GNDVI",73,"1",89.4,"NMSU-NOR","2023"
208,"NUMEX_BILL_MELTON_CA_2019",2,14,4,"GNDVI_72.5",0.0664384092450082,"GNDVI",73,"1",89.4,"NMSU-NOR","2023"
209,"NUMEX_BILL_MELTON_CA_2019",2,14,3,"GNDVI_72.5",0.0833627903407306,"GNDVI",73,"1",89.4,"NMSU-NOR","2023"
210,"NUMEX_BILL_MELTON_CA_2019",1,14,2,"GNDVI_72.5",0.0779436823273959,"GNDVI",73,"1",89.4,"NMSU-NOR","2023"
211,"NUMEX_BILL_MELTON_CA_2019",1,14,1,"GNDVI_72.5",0.0825292312271578,"GNDVI",73,"1",89.4,"NMSU-NOR","2023"
212,"NM1701PAR",1,15,1,"GNDVI_72.5",0.0820744662228012,"GNDVI",73,"1",89.4,"NMSU-NOR","2023"
213,"NM1715PAR",1,15,2,"GNDVI_72.5",0.0404000344482059,"GNDVI",73,"1",89.4,"NMSU-NOR","2023"
214,"NM1703PAR",2,15,3,"GNDVI_72.5",0.11018337829751,"GNDVI",73,"1",89.4,"NMSU-NOR","2023"
215,"SW_9812",2,15,4,"GNDVI_72.5",0.125443912586944,"GNDVI",73,"1",89.4,"NMSU-NOR","2023"
216,"MESQUITE",3,15,5,"GNDVI_72.5",0.0800865029079369,"GNDVI",73,"1",89.4,"NMSU-NOR","2023"
217,"SW_8888",3,15,6,"GNDVI_72.5",0.103612919220233,"GNDVI",73,"1",89.4,"NMSU-NOR","2023"
218,"NM1705PAR",4,15,7,"GNDVI_72.5",0.063988371077627,"GNDVI",73,"1",89.4,"NMSU-NOR","2023"
219,"SW_1011",4,15,8,"GNDVI_72.5",0.0471574417150189,"GNDVI",73,"1",89.4,"NMSU-NOR","2023"
220,"NM1715PAR",4,16,8,"GNDVI_72.5",0.00197454743159363,"GNDVI",73,"1",89.4,"NMSU-NOR","2023"
221,"MESQUITE",4,16,7,"GNDVI_72.5",0.0616040131166786,"GNDVI",73,"1",89.4,"NMSU-NOR","2023"
222,"NM1712PAR",3,16,6,"GNDVI_72.5",0.0501471520529521,"GNDVI",73,"1",89.4,"NMSU-NOR","2023"
223,"NUMEX_BILL_MELTON_CA_2019",3,16,5,"GNDVI_72.5",0.0912161815814995,"GNDVI",73,"1",89.4,"NMSU-NOR","2023"
224,"NM1704PAR",2,16,4,"GNDVI_72.5",0.1248893883664,"GNDVI",73,"1",89.4,"NMSU-NOR","2023"
225,"NM1701PAR",2,16,3,"GNDVI_72.5",0.0967135682717711,"GNDVI",73,"1",89.4,"NMSU-NOR","2023"
226,"NM1702PAR",1,16,2,"GNDVI_72.5",0.106412418800846,"GNDVI",73,"1",89.4,"NMSU-NOR","2023"
227,"SW_9813",1,16,1,"GNDVI_72.5",0.105527648743765,"GNDVI",73,"1",89.4,"NMSU-NOR","2023"
228,"NUMEX_BILL_MELTON_CA_2019",1,17,1,"GNDVI_72.5",0.0941831968679413,"GNDVI",73,"1",89.4,"NMSU-NOR","2023"
229,"NUMEX_BILL_MELTON_CA_2019",1,17,2,"GNDVI_72.5",0.123021540826599,"GNDVI",73,"1",89.4,"NMSU-NOR","2023"
230,"NUMEX_BILL_MELTON_CA_2019",2,17,3,"GNDVI_72.5",0.12492632301948,"GNDVI",73,"1",89.4,"NMSU-NOR","2023"
231,"NUMEX_BILL_MELTON_CA_2019",2,17,4,"GNDVI_72.5",0.107508172429619,"GNDVI",73,"1",89.4,"NMSU-NOR","2023"
232,"NUMEX_BILL_MELTON_CA_2019",3,17,5,"GNDVI_72.5",0.133183532561189,"GNDVI",73,"1",89.4,"NMSU-NOR","2023"
233,"NUMEX_BILL_MELTON_CA_2019",3,17,6,"GNDVI_72.5",0.165542018103578,"GNDVI",73,"1",89.4,"NMSU-NOR","2023"
234,"NUMEX_BILL_MELTON_CA_2019",4,17,7,"GNDVI_72.5",0.0563861030806148,"GNDVI",73,"1",89.4,"NMSU-NOR","2023"
235,"NUMEX_BILL_MELTON_CA_2019",4,17,8,"GNDVI_72.5",0.0559949954849652,"GNDVI",73,"1",89.4,"NMSU-NOR","2023"
236,"SW_9720",4,18,8,"GNDVI_72.5",0.0738427375522895,"GNDVI",73,"1",89.4,"NMSU-NOR","2023"
237,"NM1701PAR",4,18,7,"GNDVI_72.5",0.116379390391845,"GNDVI",73,"1",89.4,"NMSU-NOR","2023"
238,"NUMEX_BILL_MELTON_FG2012",3,18,6,"GNDVI_72.5",0.179791126274087,"GNDVI",73,"1",89.4,"NMSU-NOR","2023"
239,"SW_9812",3,18,5,"GNDVI_72.5",0.189838964939241,"GNDVI",73,"1",89.4,"NMSU-NOR","2023"
240,"NM1705PAR",2,18,4,"GNDVI_72.5",0.167185611148708,"GNDVI",73,"1",89.4,"NMSU-NOR","2023"
241,"NM1713PAR",2,18,3,"GNDVI_72.5",0.0956409450000719,"GNDVI",73,"1",89.4,"NMSU-NOR","2023"
242,"SW_8888",1,18,2,"GNDVI_72.5",0.166256686587857,"GNDVI",73,"1",89.4,"NMSU-NOR","2023"
243,"MESQUITE",1,18,1,"GNDVI_72.5",0.108196598091593,"GNDVI",73,"1",89.4,"NMSU-NOR","2023"
100,"SW_8421S",1,1,1,"NDRE_day.72.5.COMP.0023913",0.450887135,"NDRE",73,"1",89.4,"NMSU-NOR","2023"
101,"SW_1011",1,1,2,"NDRE_day.72.5.COMP.0023913",0.442845482,"NDRE",73,"1",89.4,"NMSU-NOR","2023"
102,"SW_9813",2,1,3,"NDRE_day.72.5.COMP.0023913",0.442895707,"NDRE",73,"1",89.4,"NMSU-NOR","2023"
103,"DONA_ANA",2,1,4,"NDRE_day.72.5.COMP.0023913",0.44721667,"NDRE",73,"1",89.4,"NMSU-NOR","2023"
104,"NM1715PAR",3,1,5,"NDRE_day.72.5.COMP.0023913",0.460642923,"NDRE",73,"1",89.4,"NMSU-NOR","2023"
105,"NM170506PAR",3,1,6,"NDRE_day.72.5.COMP.0023913",0.443661582,"NDRE",73,"1",89.4,"NMSU-NOR","2023"
106,"NM1704PAR",4,1,7,"NDRE_day.72.5.COMP.0023913",0.446836865,"NDRE",73,"1",89.4,"NMSU-NOR","2023"
107,"NM1712PAR",4,1,8,"NDRE_day.72.5.COMP.0023913",0.455412131,"NDRE",73,"1",89.4,"NMSU-NOR","2023"
108,"NUMEX_BILL_MELTON_CA_2019",4,2,8,"NDRE_day.72.5.COMP.0023913",0.443242722,"NDRE",73,"1",89.4,"NMSU-NOR","2023"
109,"NUMEX_BILL_MELTON_CA_2019",4,2,7,"NDRE_day.72.5.COMP.0023913",0.444711947,"NDRE",73,"1",89.4,"NMSU-NOR","2023"
110,"NUMEX_BILL_MELTON_CA_2019",3,2,6,"NDRE_day.72.5.COMP.0023913",0.441908281,"NDRE",73,"1",89.4,"NMSU-NOR","2023"
111,"NUMEX_BILL_MELTON_CA_2019",3,2,5,"NDRE_day.72.5.COMP.0023913",0.441558508,"NDRE",73,"1",89.4,"NMSU-NOR","2023"
112,"NUMEX_BILL_MELTON_CA_2019",2,2,4,"NDRE_day.72.5.COMP.0023913",0.433329175,"NDRE",73,"1",89.4,"NMSU-NOR","2023"
113,"NUMEX_BILL_MELTON_CA_2019",2,2,3,"NDRE_day.72.5.COMP.0023913",0.436527339,"NDRE",73,"1",89.4,"NMSU-NOR","2023"
114,"NUMEX_BILL_MELTON_CA_2019",1,2,2,"NDRE_day.72.5.COMP.0023913",0.438840525,"NDRE",73,"1",89.4,"NMSU-NOR","2023"
115,"NUMEX_BILL_MELTON_CA_2019",1,2,1,"NDRE_day.72.5.COMP.0023913",0.454282784,"NDRE",73,"1",89.4,"NMSU-NOR","2023"
116,"AFX_779",1,3,1,"NDRE_day.72.5.COMP.0023913",0.445988581,"NDRE",73,"1",89.4,"NMSU-NOR","2023"
117,"NM1703PAR",1,3,2,"NDRE_day.72.5.COMP.0023913",0.434336997,"NDRE",73,"1",89.4,"NMSU-NOR","2023"
118,"SW_1011",2,3,3,"NDRE_day.72.5.COMP.0023913",0.429645261,"NDRE",73,"1",89.4,"NMSU-NOR","2023"
119,"NM1715PAR",2,3,4,"NDRE_day.72.5.COMP.0023913",0.460853416,"NDRE",73,"1",89.4,"NMSU-NOR","2023"
120,"NM1703PAR",3,3,5,"NDRE_day.72.5.COMP.0023913",0.4365788,"NDRE",73,"1",89.4,"NMSU-NOR","2023"
121,"SW_9720",3,3,6,"NDRE_day.72.5.COMP.0023913",0.445331005,"NDRE",73,"1",89.4,"NMSU-NOR","2023"
122,"NUMEX_BILL_MELTON_CA_2019",4,3,7,"NDRE_day.72.5.COMP.0023913",0.4455046,"NDRE",73,"1",89.4,"NMSU-NOR","2023"
123,"AMERISTAND_803T",4,3,8,"NDRE_day.72.5.COMP.0023913",0.436245773,"NDRE",73,"1",89.4,"NMSU-NOR","2023"
124,"NM1702PAR",4,4,8,"NDRE_day.72.5.COMP.0023913",0.44889091,"NDRE",73,"1",89.4,"NMSU-NOR","2023"
125,"AFX_779",4,4,7,"NDRE_day.72.5.COMP.0023913",0.443583012,"NDRE",73,"1",89.4,"NMSU-NOR","2023"
126,"AFX_149092",3,4,6,"NDRE_day.72.5.COMP.0023913",0.437019459,"NDRE",73,"1",89.4,"NMSU-NOR","2023"
127,"NUMEX_BILL_MELTON_FG2011",3,4,5,"NDRE_day.72.5.COMP.0023913",0.441523777,"NDRE",73,"1",89.4,"NMSU-NOR","2023"
128,"NUMEX_BILL_MELTON_CA_2019",2,4,4,"NDRE_day.72.5.COMP.0023913",0.441531891,"NDRE",73,"1",89.4,"NMSU-NOR","2023"
129,"AFX_149092",2,4,3,"NDRE_day.72.5.COMP.0023913",0.436758624,"NDRE",73,"1",89.4,"NMSU-NOR","2023"
130,"TMA_990",1,4,2,"NDRE_day.72.5.COMP.0023913",0.431213287,"NDRE",73,"1",89.4,"NMSU-NOR","2023"
131,"NM1704PAR",1,4,1,"NDRE_day.72.5.COMP.0023913",0.442092317,"NDRE",73,"1",89.4,"NMSU-NOR","2023"
132,"NUMEX_BILL_MELTON_CA_2019",1,5,1,"NDRE_day.72.5.COMP.0023913",0.439579512,"NDRE",73,"1",89.4,"NMSU-NOR","2023"
133,"NUMEX_BILL_MELTON_CA_2019",1,5,2,"NDRE_day.72.5.COMP.0023913",0.431157191,"NDRE",73,"1",89.4,"NMSU-NOR","2023"
134,"NUMEX_BILL_MELTON_CA_2019",2,5,3,"NDRE_day.72.5.COMP.0023913",0.440444835,"NDRE",73,"1",89.4,"NMSU-NOR","2023"
135,"NUMEX_BILL_MELTON_CA_2019",2,5,4,"NDRE_day.72.5.COMP.0023913",0.431749647,"NDRE",73,"1",89.4,"NMSU-NOR","2023"
136,"NUMEX_BILL_MELTON_CA_2019",3,5,5,"NDRE_day.72.5.COMP.0023913",0.443639462,"NDRE",73,"1",89.4,"NMSU-NOR","2023"
137,"NUMEX_BILL_MELTON_CA_2019",3,5,6,"NDRE_day.72.5.COMP.0023913",0.447619274,"NDRE",73,"1",89.4,"NMSU-NOR","2023"
138,"NUMEX_BILL_MELTON_CA_2019",4,5,7,"NDRE_day.72.5.COMP.0023913",0.450107635,"NDRE",73,"1",89.4,"NMSU-NOR","2023"
139,"NUMEX_BILL_MELTON_CA_2019",4,5,8,"NDRE_day.72.5.COMP.0023913",0.445679117,"NDRE",73,"1",89.4,"NMSU-NOR","2023"
140,"NM1713PAR",4,6,8,"NDRE_day.72.5.COMP.0023913",0.447215431,"NDRE",73,"1",89.4,"NMSU-NOR","2023"
141,"AFX_149092",4,6,7,"NDRE_day.72.5.COMP.0023913",0.426561235,"NDRE",73,"1",89.4,"NMSU-NOR","2023"
142,"NM1705PAR",3,6,6,"NDRE_day.72.5.COMP.0023913",0.44067173,"NDRE",73,"1",89.4,"NMSU-NOR","2023"
143,"DONA_ANA",3,6,5,"NDRE_day.72.5.COMP.0023913",0.426778363,"NDRE",73,"1",89.4,"NMSU-NOR","2023"
144,"NUMEX_BILL_MELTON_FG2011",2,6,4,"NDRE_day.72.5.COMP.0023913",0.449387238,"NDRE",73,"1",89.4,"NMSU-NOR","2023"
145,"SW_8888",2,6,3,"NDRE_day.72.5.COMP.0023913",0.437932062,"NDRE",73,"1",89.4,"NMSU-NOR","2023"
