"Germplasm","Rep","Row","Range","Plot","yld1","yld2","yld3","tot22","sca_yld1","sca_yld2","sca_yld3","GNDVI_133","NDVI_133","GNDVI_159","NDVI_159","GNDVI_164","NDVI_164","GNDVI_168","NDVI_168","GNDVI_171","NDVI_171","GNDVI_175","NDVI_175","GNDVI_178","NDVI_178","GNDVI_181","NDVI_181","GNDVI_187","NDVI_187","GNDVI_189","NDVI_189","GNDVI_194","NDVI_194","GNDVI_196","NDVI_196","GNDVI_207","NDVI_207","GNDVI_223","NDVI_223","GNDVI_231","NDVI_231","GNDVI_236","NDVI_236","GNDVI_238","NDVI_238","GNDVI_243","NDVI_243","GNDVI_245","NDVI_245","GNDVI_252","NDVI_252","GNDVI_258","NDVI_258","GNDVI_259","NDVI_259"
"ALGONQUIN","1","1","16","113",2.14,1.94,1.43,5.51,0.487914878620742,0.251070639306264,0.220053674203608,0.349609145320225,0.544405112078424,0.212780024144719,0.499030702435633,0.226449764257024,0.48827232116088,0.054023437019382,0.277710952841525,0.121476266054482,0.344494232682502,0.102063296355222,0.352487030445174,0.128348830186426,0.394262731589721,0.255567894428851,0.521212284000358,0.249092601834381,0.572998930955361,0.274576977132246,0.551625807313447,0.293908662930202,0.605564349491005,0.270357373858996,0.527825453450511,0.271572411149354,0.412760889590736,0.217008783393612,0.453387628310229,0.24188112645492,0.478999404984294,0.251287469005697,0.463744282649701,0.304577983342423,0.534294843863471,0.222279790742012,0.428827500868521,0.286949166694842,0.517933565325224,0.263976625129675,0.43414981776719,0.200977947851692,0.427224008574491,0.11838209839094,0.362478547980278
"SW315_LH","1","1","17","114",2.18,1.77,1.31,5.26,0.497034782894027,0.229069603903138,0.201587631613095,0.343449511341316,0.533142380028442,0.227812338262245,0.491529593831384,0.215091181611321,0.459460063744693,0.0606071681103992,0.26540637181629,0.11833545797526,0.325275218209647,0.0688884741600339,0.326467364271108,0.107153023194021,0.344509434807942,0.235273054211516,0.492270421106038,0.252443593808769,0.553515722778473,0.283005450742102,0.540649210468001,0.301300295960136,0.592237306771275,0.269774876577799,0.504192017226872,0.267049019761893,0.410344489772046,0.218384709081565,0.436059250919932,0.261916954545442,0.484053855840148,0.255183103697013,0.445136777905988,0.316203771763053,0.534620882515527,0.204053901605889,0.384829185911653,0.301365813803388,0.515199380000139,0.274576376905004,0.434301843740209,0.229404184450404,0.426067923418027,0.127227139446366,0.361155572755418
"NY0465","1","1","18","115",2.34,1.97,1.59,5.9,0.533514399987166,0.254953174965639,0.244675064324291,0.360638926676845,0.553642760492238,0.218107115207192,0.488962945740439,0.211161322712557,0.481693799844097,0.0608849328456958,0.29596266010141,0.143376177080708,0.323090774364714,0.124628669018647,0.366311262995646,0.136540070700092,0.400690479352012,0.260496788268997,0.526992417104141,0.242354792160272,0.548412468710889,0.278867602341572,0.537576375336865,0.288393477561205,0.584457505494395,0.253369848025773,0.497745466643227,0.269780441101735,0.44450541737948,0.223988864821445,0.461258910794514,0.265808740107775,0.499625693608424,0.257293645767363,0.466702139545277,0.318041505401187,0.533166605072372,0.189845157813932,0.396229000074606,0.300616609909854,0.510537067451902,0.264110413887522,0.420549989064061,0.231652466863097,0.43051636088519,0.131189294110306,0.359844987768863
"HI-GEST_360","1","1","19","116",2.06,1.97,1.38,5.42,0.469675070074172,0.254953174965639,0.212359489790894,0.380428572429714,0.572800445641353,0.226851788801968,0.487736407275094,0.21133724054857,0.474845745637705,0.0608787110734913,0.299040124270934,0.188393401565184,0.349123088378487,0.206500017178612,0.445595911399323,0.184521731873657,0.457708271813156,0.308321162693385,0.571805739554548,0.274793938289389,0.562100803087192,0.310069934361478,0.555355736169787,0.31875682022971,0.598699076794753,0.291755127386985,0.520033351706117,0.285829387115457,0.43824991592461,0.261273938280701,0.486505777217852,0.28155608791692,0.506221235141904,0.291450963173535,0.48477825254678,0.335337247110881,0.537510013146634,0.201243455816462,0.376159654068784,0.313650335908352,0.519900445521964,0.268942669414326,0.418289500907387,0.220456999015225,0.412756026311918,0.120646107423274,0.350286069178803
"N-R-GEE","1","1","20","117",1.98,1.86,1.38,5.22,0.451435261527602,0.240717210881264,0.212359489790894,0.369925839212102,0.559631929644991,0.211144398963747,0.477242598265616,0.219373068129695,0.469965371469689,0.0579024914078899,0.273225475541487,0.183526159865132,0.33272447456784,0.207923681134205,0.440904429419748,0.178313932855919,0.448844389372071,0.296058567746789,0.558613242398409,0.252217430771435,0.540506883604506,0.282447291313153,0.537239365532943,0.292027553176869,0.577547885937204,0.255599189827993,0.492428499249778,0.252296231429563,0.42055957655247,0.239269272302897,0.468965345051433,0.258079004112691,0.485723460829286,0.271315954232723,0.465937365486977,0.316489687739794,0.522212467076383,0.18231171482615,0.355312688345739,0.300133356929114,0.511055737431449,0.257185208080659,0.406576814626966,0.210563378492695,0.406293174064972,0.115315317354325,0.342215039862099
"PLUSS_III","1","1","21","118",1.84,1.91,1.13,4.88,0.419515596571105,0.247188103646889,0.173888567727326,0.382011256760756,0.577353147732949,0.190863974095796,0.448168692158462,0.182661746522197,0.436655172098384,0.0793197214852963,0.285828717137079,0.215838063204164,0.379521359283671,0.25476019803094,0.486171649994166,0.203868941671026,0.482377592693659,0.318524707553861,0.573716815482867,0.275234888290297,0.553472569879015,0.300863378209758,0.5511403715697,0.306920694324116,0.590495914769388,0.276886056506173,0.505397055830591,0.249759965778821,0.36674036057376,0.259484035177935,0.479670805057802,0.2693804116247,0.496038302406354,0.275508665799177,0.458496387375874,0.318587520825048,0.520857152147758,0.178777095236387,0.336588875906218,0.318372445808757,0.523867388146325,0.273200871836303,0.421160982934024,0.19198586100824,0.390420738499044,0.110933438685729,0.333296439628483
"SEEDWAY_9558_SBR","1","1","22","119",2.22,1.68,1.26,5.16,0.506154687167312,0.217421996925012,0.193893447200382,0.351933589746826,0.544409893179004,0.217133008002367,0.476310910837765,0.20188394832978,0.445673832224021,0.0489595893873089,0.279774612386061,0.146924953992505,0.337054273186068,0.161622694974594,0.402743189733314,0.142841580578899,0.41257436096638,0.260954371786222,0.522721968543886,0.247237879004522,0.528489648518982,0.281267739536464,0.53638752475106,0.279826600824418,0.572499013861841,0.249121534443479,0.48800563432036,0.247472779338503,0.371338772645524,0.227681350452144,0.434382003731849,0.241391869594812,0.464201502760596,0.268675375571522,0.467876794592481,0.289797496334414,0.509943144229071,0.174598829459416,0.34934231994815,0.299300192267049,0.511166566563374,0.281030885284021,0.434505665998688,0.230643688517425,0.42681924216632,0.142642169575951,0.359154086974156
"NY1517","1","1","23","120",2.19,1.67,1.37,5.23,0.499314758962348,0.216127818371887,0.210820652908352,0.347392068702196,0.547117660829255,0.215948115926011,0.493545121166605,0.198519839294954,0.452842237812556,0.0406598647720654,0.28768691931182,0.136263820325568,0.348201534842267,0.125075380614456,0.393065770378476,0.115906213314114,0.382845024877565,0.237377695614367,0.511584630801215,0.240164806163275,0.524491421568627,0.287210740169211,0.544321653424403,0.28127689024324,0.580812031659489,0.244247653487985,0.493018179440559,0.260087928902967,0.414397216007954,0.224694387909674,0.434517666715809,0.244156633082972,0.473788312784535,0.268761000159623,0.461985280994425,0.283600519662531,0.511587776097143,0.188370400287925,0.366474273325149,0.290033915178459,0.50458518394951,0.280586328882707,0.426676440046424,0.232483281065587,0.444240590126726,0.1185271708923,0.321054792957907
"SW5606","1","1","24","121",1.88,1.86,1.25,4.98,0.42863550084439,0.240717210881264,0.192354610317839,0.389843725056304,0.563154580608978,0.243550021602632,0.519601802748007,0.210358479596711,0.459175752680935,0.0748454851083537,0.287466367713004,0.207869367525643,0.377018827045586,0.238619571031801,0.474425930799288,0.200997613574999,0.465794767550694,0.301136319776893,0.562772468255037,0.279069139901826,0.546122887984981,0.327464603414607,0.566667238532307,0.314494350643497,0.60095164072719,0.276966341354535,0.512299337368963,0.280215783471588,0.425223348101358,0.273943894552865,0.482893657197063,0.278129612849151,0.487397567354394,0.297345920684205,0.471395785871014,0.317589762246121,0.508985269729782,0.206407985125179,0.360727040345328,0.308726696336388,0.497329899701816,0.285013502729555,0.404944463163619,0.197330951722138,0.396135989879823,0.108625307553452,0.302644080256537
"EZRA","1","1","25","122",2.14,2.03,1.44,5.6,0.487914878620742,0.26271824628439,0.221592511086151,0.377170826446686,0.553088895648919,0.217265732871897,0.503571336307909,0.201842676169241,0.459311177070216,0.0496140846812758,0.294109147395879,0.176593101511272,0.370784754176512,0.17904503177429,0.428255546783504,0.151779937682701,0.429437612352837,0.269385594159431,0.542696600710299,0.243089075875524,0.532745880267,0.295660172196164,0.562993245283896,0.283509946139223,0.590364570623793,0.256950052934421,0.508076758810998,0.244271801486757,0.407935254638768,0.229742955452716,0.461109547487256,0.245355657002551,0.484755559245575,0.271783819163913,0.475794829800562,0.283970171969849,0.507393880271843,0.181575748968173,0.356031527488585,0.29841233016251,0.513787003635201,0.286055421583227,0.435857111611603,0.202533427467614,0.419204968160898,0.117897375161815,0.340713376200683
"FSG_421LH","1","1","26","123",1.61,1.68,1.14,4.43,0.367076146999717,0.217421996925012,0.175427404609869,0.322139231339066,0.529252678772504,0.23905643455567,0.494727447412869,0.238409043872509,0.473097526990893,0.0539948200924582,0.272928280430259,0.162370208696507,0.358383132545456,0.152963813319577,0.405589549735752,0.138068764939092,0.400715318639838,0.262394624959516,0.517549563361783,0.251962606481286,0.515943134045762,0.305930744371121,0.560059902925808,0.29111547929491,0.573638730387418,0.265860998628333,0.482032556513692,0.224580221538203,0.358000408496732,0.241405354022226,0.446498037399865,0.265278506966821,0.465440519185797,0.288410081009445,0.455341404238463,0.299135329984122,0.507179417989315,0.188339426204071,0.333341305871007,0.299689065578803,0.49506487556305,0.287257872871682,0.407360182541512,0.222439164535273,0.420826135384486,0.13183795520761,0.323055306681496
"ONEIDA_VR","1","1","27","124",2.01,1.87,1.49,5.36,0.458275189732566,0.242011389434389,0.229286695498864,0.315572593870677,0.53865204782364,0.232361971815145,0.509404236002701,0.242190348410983,0.471496372249205,0.0426791847812602,0.2941344998388,0.148815202271772,0.354813352402272,0.137025252292352,0.405935625111303,0.110908494985651,0.411452532148167,0.247527271643029,0.53219819739159,0.22092632920105,0.52818953379224,0.285201721967604,0.575415127543909,0.263929301132076,0.585590114392026,0.243716071420872,0.496278107807412,0.243381481251792,0.437950513538749,0.215258397745093,0.466388788370213,0.243498513114209,0.498869055032034,0.252675201458915,0.469491763865996,0.273827488849444,0.515508400614509,0.168260020999454,0.363355587055915,0.2782468710312,0.50621702775403,0.264438696241318,0.426916006076835,0.206319162146848,0.439399785637728,0.122844573278207,0.351348340241074
"PERSIST_III","1","1","28","125",2.2,1.94,1.4,5.54,0.501594735030669,0.251070639306264,0.21543716355598,0.355359567297237,0.557088075016294,0.238343778083405,0.496305276612182,0.240489350262728,0.469255470304064,0.0647556005251214,0.294447668454527,0.171383449594561,0.351031583519484,0.170256732501776,0.42568163814226,0.139526210202909,0.435206189508209,0.283701464775634,0.553019816754708,0.249633307573222,0.542219180225282,0.311777566488862,0.584775364028222,0.28603398206662,0.591774405540495,0.269470686912968,0.503354969221287,0.248544713457498,0.413254843604108,0.246079704992225,0.494726120113117,0.268313144453088,0.508795715886919,0.27659594209968,0.482240676388349,0.299449269823085,0.520422462849153,0.184645277665925,0.364256437038092,0.300567323681485,0.523920387013366,0.288123617374335,0.439348809164908,0.213874659364429,0.442068943706515,0.123366167567149,0.354538322116177
"ONEIDA_ULTRA","1","1","29","126",1.73,1.59,1.24,4.56,0.394435859819572,0.205774389946887,0.190815773435296,0.291993393838045,0.507865281314241,0.218889083457748,0.500689960379977,0.249242292404825,0.4755249745158,0.0680048917692367,0.271274070166183,0.153761325860009,0.322010892094681,0.109216688646027,0.386104407312565,0.0903821627943502,0.38049619688893,0.244806135494588,0.523090441363426,0.215843616396426,0.522478358364622,0.287200414885621,0.569670569649661,0.258559306759589,0.577286675798151,0.241755383891107,0.487222924775167,0.232955124255992,0.414300449346405,0.226698735801866,0.485570134486543,0.2570410763678,0.510061023703765,0.252227405203017,0.460632644276701,0.280611155420999,0.511167755991285,0.166909307297497,0.345865653229277,0.283624246496585,0.513152999696948,0.261732538096618,0.421105031836203,0.191722674037104,0.423322825378812,0.110426426262473,0.338378344050171
"WL_349HQ","1","1","30","127",1.76,1.76,1.18,4.71,0.401275788024535,0.227775425350013,0.18158275214004,0.350300568998254,0.545155626316176,0.228686519846825,0.493812070282658,0.234887756963736,0.456339269652815,0.123813534931962,0.308372314546147,0.226754005075583,0.369292292338877,0.212460756969428,0.462236780749503,0.16717753688557,0.4658234521193,0.308421554834257,0.570438863521055,0.257519213256846,0.539168231122236,0.314318602870735,0.583517688519082,0.286084602761548,0.57787058405204,0.25799244714931,0.489519857917139,0.238882261639371,0.394171455308447,0.262359777455847,0.528137336806067,0.281466171909435,0.524983879225649,0.257762628214145,0.452593709848612,0.297399954058465,0.510246096909661,0.175016590280311,0.341129596848155,0.30600886618971,0.523211030142607,0.268319473016095,0.424019223607441,0.180772320977502,0.384699997898409,0.119566061924556,0.325203112919376
"FSG_415BR","1","1","31","128",1.92,1.78,1.35,5.04,0.437755405117675,0.230363782456263,0.207742979143266,0.317945094298868,0.540708651461606,0.223535557610867,0.488041540726963,0.225248759053248,0.450845480340063,0.0936076427052513,0.324995750168528,0.171656451567041,0.357131241209564,0.127621256355921,0.424124064506895,0.132982651762834,0.429853256622214,0.265666492944448,0.538373324976871,0.240794416035243,0.530671542553191,0.303409906095436,0.57516301744905,0.281587801117444,0.577409117046754,0.252757532195832,0.502746887501426,0.239908376435871,0.409059964030355,0.2349550633443,0.510394822469126,0.265595942188093,0.528004068246918,0.244825275851945,0.452379947971595,0.285352640179919,0.509126970935966,0.169995088455909,0.359080882823939,0.300952400625229,0.519175163862071,0.262900106914908,0.430453339008199,0.200557275989488,0.426448101212618,0.120029652822483,0.344183427047289
"GUARDSMAN_II","1","1","32","129",1.79,1.77,1.36,4.93,0.408115716229499,0.229069603903138,0.209281816025809,0.287739188792201,0.514198029561656,0.236943522079291,0.498668640254318,0.247974405314474,0.451733675121425,0.113425999415728,0.314951786394677,0.182912040461976,0.362063564855118,0.126401305576311,0.404730136305366,0.132926720944268,0.414963449608778,0.259059249273712,0.53151927132409,0.238696798489494,0.521343085106383,0.298936618533713,0.565129141111421,0.281518987706403,0.564872205812469,0.247809500992985,0.498324497400369,0.23520297825508,0.402590837975757,0.235712851056712,0.51426191405718,0.266230952742135,0.533960694369491,0.248127749179399,0.454685410126928,0.288586373109168,0.508483595096413,0.186857936713231,0.371502084996895,0.309038018763447,0.508807716635041,0.262302289633533,0.423720938480909,0.193396630354689,0.401968664779502,0.111495116156021,0.333575040876079
"AMERISTAND_427_TQ","1","1","33","130",1.66,1.78,1.17,4.6,0.378476027341323,0.230363782456263,0.180043915257497,0.338459249099061,0.53141436105822,0.243175520627858,0.490605605439365,0.243840792387868,0.439171163878395,0.130730510082523,0.317784811981594,0.216642477383647,0.387021402524009,0.206248083111135,0.461808027504228,0.187355656833334,0.464105149926045,0.30712997112113,0.566579105909061,0.256919890268586,0.543406862745098,0.316655487715968,0.575472825659611,0.29562335826362,0.578093306288032,0.270142698034121,0.516987552438987,0.242825078177024,0.386863183752248,0.260736760505049,0.542489616793022,0.282306236259956,0.561579420759129,0.265226617821163,0.456723393980116,0.295597794276208,0.509628979286574,0.191539657333541,0.362573516253652,0.316841640987321,0.51900260903793,0.253941292351841,0.416325997387197,0.178825423865232,0.389948511022844,0.109150567082452,0.322499896800826
"LIGHTNING_BOLT","1","1","34","131",1.99,1.96,1.41,5.36,0.453715237595923,0.253658996412514,0.216976000438522,0.371374332828202,0.576376949298522,0.249384699337925,0.495703927239197,0.261224211034628,0.461169574863585,0.117074481772695,0.316177496409625,0.196184147463481,0.377041749575094,0.209391113649204,0.456842173136088,0.179963209995322,0.474943109199165,0.294923160365284,0.564443399886591,0.250356782237394,0.543110528785982,0.301238661000698,0.57880395641669,0.28187003342104,0.565354869969531,0.257212156006015,0.498699851878676,0.244295405346316,0.407517217177699,0.248068384101683,0.542855504775009,0.270627784310563,0.549639807934465,0.266661901619053,0.469527121389867,0.294886825788882,0.516315806587975,0.182698713498474,0.371671711862903,0.307676736428552,0.513688283662611,0.258918415470617,0.427213818297895,0.200170762580931,0.411603303700902,0.128430993625892,0.345654334131843
"VERNAL","1","1","35","132",1.78,1.51,1.2,4.49,0.405835740161178,0.195420961521886,0.184660425905125,0.341561699825628,0.551296611347086,0.234726762983563,0.499372115996157,0.274199612384706,0.458568915678594,0.0994915146470265,0.29872197309417,0.14960517936609,0.359466782493588,0.120341965697512,0.364635415707154,0.108284303128524,0.371796177788524,0.223035651251,0.505659951242129,0.205847940155135,0.530994472256988,0.265332491928513,0.563562294039015,0.245366133976883,0.559096448029648,0.244328421142345,0.504055961761253,0.246055993241607,0.432813820531941,0.21283626257137,0.517934765612784,0.247685313975827,0.553002476925844,0.254323509838017,0.472783795371485,0.269310517972289,0.507916594154864,0.158675693256634,0.373073539562309,0.285921573618391,0.513388208881568,0.24805863200027,0.432540980214817,0.181097681144503,0.4296639556144,0.106509314638911,0.3396578668232
"REBOUND_6XT","1","1","36","133",1.7,1.82,1.21,4.74,0.387595931614608,0.235540496668763,0.186199262787668,0.403507221101859,0.60668738045815,0.240908388164844,0.479431140044951,0.270681480923804,0.440311656772801,0.153700301456156,0.338187520150063,0.240457437898835,0.409512187538863,0.281489845976998,0.509056575965808,0.224533607035497,0.506559033120618,0.31749902934679,0.577560062076581,0.264819851764836,0.56265931372549,0.306366847746321,0.584264647802249,0.289110910432331,0.563896892949897,0.302529213492336,0.530058923269321,0.235182771475047,0.375720489538097,0.269508778224905,0.559547114965072,0.295163893156922,0.566953242835596,0.285944187702601,0.470219665235361,0.30851247156072,0.517026679741209,0.175060903932584,0.357052500849681,0.318717814323318,0.521643693896105,0.256271576246557,0.419959684808503,0.169024099872726,0.373783914423218,0.114428721275764,0.312029354728317
"SEEDWAY_9558","1","1","37","134",2.08,1.87,1.54,5.49,0.474235022210814,0.242011389434389,0.236980879911578,0.385134322428729,0.586515208828517,0.245302062041701,0.503981355388005,0.281829248449811,0.458550698566889,0.112924860445613,0.279987983235148,0.176373695799002,0.380575980392157,0.197986843984421,0.431058442794594,0.17268212016632,0.463750273539562,0.273307330431525,0.557373506229341,0.236667034237049,0.567493481435127,0.2765406532291,0.5846013739072,0.263380674276421,0.565034491540953,0.321672535799296,0.565697591079525,0.25905121822117,0.430916933514644,0.227478733578902,0.533383722373036,0.252118678611608,0.559541561155161,0.271524613306119,0.494311520788933,0.277371951978885,0.511366695932104,0.188597849504678,0.388198804425985,0.296491643339371,0.507691960158753,0.263854616799714,0.437852063345688,0.191769253570014,0.40854100780097,0.126764176868599,0.335817099309359
"NY2003","1","1","38","135",1.79,1.65,1.19,4.63,0.408115716229499,0.213539461265637,0.183121589022583,0.359123825159521,0.546561679987604,0.251299261572175,0.499018562189918,0.310068125765171,0.474435450020987,0.113011434533969,0.254360327090477,0.162057540778041,0.374285951166936,0.14548467812693,0.382017034812672,0.128587149250781,0.38878685533646,0.243589536035419,0.509467252957629,0.236275841066293,0.539141635377555,0.276788321332941,0.565323354277912,0.264770419677635,0.54964913777306,0.323505310301346,0.555817282665279,0.24000223621494,0.380773054934129,0.222815566157712,0.506832738411686,0.257030236671439,0.541219505445086,0.274477610426026,0.453772275291883,0.286782192685876,0.502255389718076,0.172183879382833,0.349509596682364,0.294362137358093,0.500356651199379,0.268143127589025,0.420730638954406,0.196670896413361,0.406693987348423,0.122958407194466,0.309927373664398
"LANDER","1","1","39","136",1.97,1.88,1.42,5.27,0.449155285459281,0.243305567987514,0.218514837321065,0.362120560504266,0.570271506241425,0.213803762694674,0.477294916457719,0.280632675987817,0.46323581759172,0.126116533086029,0.280473343298455,0.195680050698376,0.39440424112683,0.206098762883076,0.44306553953502,0.157611074283368,0.454919014478717,0.265194761315605,0.557836123795028,0.225032915479354,0.545700224238632,0.280890171389307,0.590413878821671,0.26083158141688,0.570328267533847,0.324989557364175,0.576519735436834,0.211742003278347,0.36630258367329,0.220108637412172,0.551870764254665,0.260257653895612,0.571710047462881,0.252849801874285,0.464328003555518,0.276512628077828,0.507579487600645,0.161220463073444,0.345762711864407,0.303507726030682,0.52607057711422,0.264221982720966,0.453020033458062,0.160975517303946,0.380242733749448,0.105490732832976,0.337657578868652
"NY1615","1","1","40","137",2.18,1.91,1.37,5.46,0.497034782894027,0.247188103646889,0.210820652908352,0.371166949116364,0.567330800253684,0.243427596339502,0.498385142374912,0.319405611036523,0.474306438482717,0.118258644933712,0.283942231601161,0.183285506995008,0.388177387762716,0.200824475899331,0.439815879259639,0.155687358920516,0.420790616034157,0.26143972462978,0.547939606048369,0.22680225995567,0.523034652690864,0.29435385944416,0.580338687425389,0.263421916329827,0.553411250320523,0.325489516520836,0.560361058470604,0.226887171159368,0.399880978491322,0.218239499664269,0.544434169201971,0.258137096368659,0.556053385362614,0.2652078691335,0.474366291549313,0.281070028294136,0.497355225705613,0.170974595149244,0.355765206270832,0.298720866214366,0.500663441555282,0.261055945779918,0.426510489634503,0.177978773386879,0.358878170775277,0.110122440049827,0.313894638737848
"55V50","1","1","41","138",2.19,2.02,1.27,5.47,0.499314758962348,0.261424067731265,0.195432284082924,0.386866501391905,0.578887799772913,0.224303776765904,0.466171150058618,0.290779846463478,0.437069466930503,0.145546880116471,0.291232304581025,0.206353706956226,0.396516570524778,0.233097842490187,0.454029988103867,0.179702039929974,0.45280518407681,0.290688723475958,0.569961815544975,0.25424559876725,0.526978645181477,0.326143345457133,0.593539895223492,0.287061033337098,0.564834631886915,0.341717130036705,0.568904191036123,0.226732686046915,0.383327923264757,0.247880289626614,0.556565358732541,0.284645735065467,0.559391700222785,0.274873932366117,0.465408937089024,0.28501159711395,0.491293597372614,0.181849615899845,0.346166187755705,0.310883122793277,0.508175553099652,0.263323629853122,0.427060596924932,0.157347410849609,0.344461311406283,0.0939568647906639,0.306621576565849
"SW5210","1","1","42","139",2.14,1.91,1.26,5.31,0.487914878620742,0.247188103646889,0.193893447200382,0.405843925536934,0.591247388312409,0.256323993000287,0.495664109979463,0.31942968895524,0.466908362124407,0.157148182525372,0.281407866584601,0.211323025873521,0.399083079961943,0.272909950728561,0.486296824671317,0.210112575315007,0.476654354090702,0.307477012385742,0.573904557256693,0.264407209660768,0.528617412390488,0.342462996016279,0.592678833108161,0.298694345649059,0.561004476856919,0.349181409799382,0.569039027288669,0.229987187071089,0.378399350791771,0.262383402064395,0.554224241530743,0.292621962770752,0.544373088685015,0.279567673949015,0.464507429752528,0.27224512901687,0.47502700204661,0.18187564511907,0.329540780530668,0.331456134298909,0.523452163914269,0.288682215852103,0.460863606086256,0.200283908166165,0.382043376836265,0.131030000176552,0.345862200083653
"NY1614","1","1","43","140",2.16,1.87,1.34,5.38,0.492474830757384,0.242011389434389,0.206204142260723,0.365982032937375,0.562782027833798,0.241479603066172,0.503172880922242,0.343306322369068,0.464946333273371,0.13703184975084,0.274368826753422,0.173304495371202,0.391390996144758,0.215640810023478,0.44323470488519,0.157452609397956,0.419155334421645,0.258708974876621,0.538852694395836,0.227283731841359,0.520598273884022,0.316967318030082,0.583022749976768,0.266618948266147,0.551732668575003,0.32045459458291,0.558042489201237,0.242124298156457,0.424722222222222,0.230784650853207,0.532386987824918,0.278341085997957,0.541166922661796,0.268002576652165,0.481981291534997,0.24327558045419,0.478144062863985,0.18526536067675,0.36469254368414,0.29032763380342,0.495710936710801,0.259086189950192,0.422618714051795,0.196944747864356,0.372884433516172,0.0953110450163071,0.304743146127229
"WL_358LH","1","1","44","141",1.65,1.68,1.07,4.4,0.376196051273002,0.217421996925012,0.16465554643207,0.394401543431315,0.581481523210063,0.235009910098161,0.46941664632658,0.32499198038376,0.455496941896024,0.177294577251161,0.258843313109997,0.217281732740596,0.403456192603624,0.27921361072536,0.485747007854191,0.19694795535437,0.448674169981324,0.297310873603185,0.561210642552303,0.262977932779536,0.524905350438048,0.3481779905257,0.58480538697433,0.286562346477162,0.542429254293195,0.335068046037414,0.551834343836441,0.236515842657557,0.374005310457516,0.273502373158203,0.542006233647101,0.316377145829797,0.542018625375344,0.279412669466027,0.451682956959332,0.264431854409315,0.469278264774646,0.177731764383513,0.33449507863409,0.302894022765223,0.503368816509234,0.262955400800626,0.424404050435369,0.181241990978749,0.34780341718681,0.0855831085500828,0.287388747354145
"SW3407","1","1","45","142",1.87,1.73,1.17,4.78,0.426355524776069,0.223892889690638,0.180043915257497,0.40866164849464,0.57982498259734,0.253537005092189,0.491612564758345,0.340369318563475,0.457517051292605,0.179370506350189,0.26636698027492,0.221023306431492,0.405489444720806,0.309054214913868,0.512682614542842,0.212685788980174,0.472329265173866,0.312903036639051,0.57396215716119,0.275184216662201,0.53250664893617,0.354466129881611,0.58793820991758,0.293201395544717,0.553655696890422,0.346010680899889,0.568759603366805,0.249301332612804,0.409966444911298,0.293003085953095,0.547709588886059,0.328744266503117,0.550763120615219,0.280053678802855,0.473119760454277,0.275390457229169,0.497864793678665,0.18975483658295,0.350374517473221,0.313681994242132,0.503271507114012,0.268242335379914,0.42411155840087,0.1786866907605,0.356048568554868,0.100735179294048,0.311364293085655
"ALFABAR","1","1","46","143",2.03,1.93,1.24,5.2,0.462835141869208,0.249776460753139,0.190815773435296,0.403865196491644,0.583514281036342,0.233863743292314,0.47636860629188,0.335682953223994,0.45437729019907,0.145742102148401,0.295184940941997,0.169908416458267,0.392360723297758,0.243094628729356,0.469549965304004,0.172500336102821,0.427572685141889,0.28546527528362,0.564296525627795,0.251738338116613,0.527255293074677,0.337373416779901,0.583734957253043,0.269672690282957,0.536741023036808,0.332640779500769,0.566737507576397,0.244756436637569,0.391485615079365,0.269404095336101,0.537606196120128,0.310035785878513,0.546181659678691,0.265562101302642,0.465487402938383,0.274236238255154,0.509650960881865,0.17668712337577,0.368826702396581,0.306220431294693,0.513226836720288,0.273798483877952,0.449076001820686,0.195369675508331,0.395241367715361,0.100116298939705,0.330346907993967
"SW4107","1","1","47","144",1.74,1.85,1.2,4.79,0.396715835887893,0.239423032328138,0.184660425905125,0.403361138078522,0.581977872250733,0.246320265325474,0.473244280737569,0.340165585562436,0.458768063800444,0.174270843476014,0.285527418740291,0.206334842965952,0.406502870704307,0.298160371271807,0.519242802685787,0.209029419984663,0.466270427176295,0.319076212561199,0.571974811233474,0.278983413614596,0.528315602836879,0.349613641138739,0.588678061089547,0.28463090696552,0.542577241081728,0.343534179287652,0.572546373220068,0.255179389318445,0.407040546270708,0.295331137581815,0.549644014969092,0.325144970253431,0.550383854318015,0.259412851310701,0.458858384688875,0.287578676078405,0.517357402689161,0.197626609441216,0.392666946370541,0.298235616374584,0.490540310416971,0.259068826362531,0.416477800043744,0.172039814179505,0.365700145009772,0.0877662372175685,0.311059102373981
"NY0651","1","1","48","145",1.72,1.81,1.11,4.63,0.39215588375125,0.234246318115638,0.170810893962241,0.368471614791434,0.559066361291933,0.240706367581547,0.478489683093264,0.351038593262109,0.464388529111951,0.164989619096794,0.259919253202028,0.180279467314057,0.393209233060313,0.258822032154163,0.484931770369242,0.175854431648313,0.44641599037703,0.298270294040918,0.568253838181043,0.259171158823711,0.526057441593659,0.327640260237489,0.580035690223957,0.270590747859677,0.528366602844812,0.322674774678126,0.563604918802503,0.218461830481208,0.374279071807694,0.271745216789707,0.538681224749336,0.31031278065055,0.545123777104349,0.224008588185963,0.418686627961911,0.285588355608474,0.527224690240542,0.170284892846292,0.376514146148101,0.301097313538954,0.50789196571929,0.267204240511892,0.444223147202806,0.18524165937317,0.383321564424269,0.101069525879245,0.319330266043069
