"Germplasm","Rep","Plot","Row","Range","yld1","yld2","yld3","tot22","sca_yld1","sca_yld2","sca_yld3","NDVI_133","NDVI_159","NDVI_164","NDVI_168","NDVI_171","NDVI_175","NDVI_178","NDVI_181","NDVI_187","NDVI_189","NDVI_192","NDVI_194","NDVI_196","NDVI_207","NDVI_223","NDVI_231","NDVI_236","NDVI_238","NDVI_243","NDVI_245","NDVI_252","NDVI_258","NDVI_259"
"NY2003",2,233,2,36,2.08,1.58,1.18,4.84,0.474235022210814,0.204480211393762,0.18158275214004,0.549523480464139,0.437834286235555,0.428126604169186,0.303183856502242,0.365351591586002,0.407324662853133,0.37688491828088,0.433498751140426,0.5083657957864,0.505967730694173,0.577551588239044,0.487139050139302,0.494527462208204,0.306382272521238,0.397758061225554,0.430827348582341,0.356011240476915,0.465783240659448,0.331811804405787,0.435680748726289,0.380088433323284,0.414316457558372,0.312449174406605
"NY0651",2,234,2,37,2.01,1.76,1.43,5.2,0.458275189732566,0.227775425350013,0.220053674203608,0.573413051615334,0.45809624684305,0.452249955027883,0.300697558545092,0.373601956638892,0.473121511378274,0.431199466748055,0.477707971974487,0.516140488110138,0.517008284903462,0.582542832954438,0.496638445192782,0.505409657677139,0.288388092000409,0.436577146679014,0.445196424370736,0.382756856445952,0.473667634023981,0.344851268216467,0.425298088679423,0.38832857472202,0.416792131643654,0.337190640962267
"NY1517",2,235,2,38,2.21,1.48,1.18,4.88,0.50387471109899,0.191538425862511,0.18158275214004,0.573932697640124,0.459026017082283,0.439910055765425,0.353284680090272,0.368794857077852,0.410257298115856,0.367597329729927,0.432529173008625,0.513126434084272,0.515985789138842,0.585780057672333,0.500926522719948,0.495684842347008,0.332465675308155,0.402536942475023,0.440397830268311,0.359208827203914,0.472170654652846,0.342954394734349,0.423379168239086,0.382727245857644,0.455217162133671,0.309802654093312
"SW3407",2,236,2,39,2.23,1.85,1.28,5.36,0.508434663235633,0.239423032328138,0.196971120965467,0.603023110540264,0.4609537549691,0.444178359417161,0.335997098390926,0.380220510508643,0.494974453921876,0.452410971111586,0.493823903321817,0.524536008552357,0.531442535545024,0.546306656720659,0.506264423512679,0.506220466896519,0.359658288371277,0.45499220421821,0.466785808183542,0.386991927825261,0.480115240789516,0.365082278121977,0.414277025946855,0.350736581236856,0.417139524620137,0.289601505760675
"ALFABAR",2,237,2,40,2.2,1.84,1.29,5.33,0.501594735030669,0.238128853775013,0.19850995784801,0.601307189542484,0.440454108740554,0.428305439643439,0.345999443125531,0.374159737734756,0.461010451784848,0.421596293525359,0.486442385173247,0.525399718397997,0.532113257990035,0.372900003374844,0.50635833127966,0.509889788815058,0.333829451243585,0.441444520391889,0.453387161498333,0.379513160815194,0.485442460898124,0.368888497018393,0.440314512729945,0.386870370698777,0.417170628165521,0.336861665475907
"SW5210",2,238,2,41,1.99,1.76,1.24,5,0.453715237595923,0.227775425350013,0.190815773435296,0.579469508633988,0.459978846310308,0.440053082343185,0.345385855388493,0.383190586198777,0.485889322844703,0.43807889248486,0.494687677201779,0.524507326866917,0.528309694730973,0.427273669129488,0.496820131505794,0.505463828938384,0.340514833823164,0.453782406104388,0.454658972975217,0.391672388391373,0.47391263256624,0.364978383066974,0.417883555407275,0.379922207049838,0.40749637475569,0.332471757085187
"SEEDWAY_9558_SBR",2,239,2,42,1.56,1.35,1.07,3.97,0.355676266658111,0.174714104671885,0.16465554643207,0.521881906296127,0.464482481618032,0.435672183246387,0.333372900729799,0.362602858268043,0.411364013190619,0.364072422223437,0.435926923019398,0.516521563412599,0.519605841607514,0.449898269548783,0.488920115258479,0.494853475570041,0.345744615519586,0.415762519787288,0.432111890627811,0.383815393014247,0.476108778783927,0.382058209347769,0.377678737529167,0.331884942098636,0.411472064094455,0.27599173606094
"WL_349HQ",2,240,2,43,1.91,1.88,1.2,4.99,0.435475429049354,0.243305567987514,0.184660425905125,0.585506619066349,0.440962173187237,0.406309806912849,0.331577566751663,0.40488851658807,0.522234565629442,0.470084790673026,0.51892410541081,0.528059553608678,0.5332652344113,0.435567162989726,0.493260095104096,0.501188361862184,0.334156687283414,0.459316222244416,0.453671800406825,0.397765348304564,0.486075504828797,0.364181680205039,0.413047278464736,0.35939243469471,0.407023306643129,0.301358987033727
"ALGONQUIN",2,241,2,44,1.64,1.5,1.23,4.36,0.373916075204681,0.194126782968761,0.189276936552754,0.49689700879552,0.461323624750735,0.439766144990106,0.326037251971043,0.355835457861792,0.393197351148292,0.356321993635426,0.413868843507616,0.517884856070088,0.527204220368424,0.415191353649894,0.505942312921376,0.508860228583412,0.375465485224664,0.423963354613509,0.452243624337526,0.404064349280672,0.482440879382056,0.381736602687052,0.428230034241446,0.388353402259306,0.432894310993422,0.322050138921966
"PLUSS_III",2,242,2,45,1.84,1.93,1.11,4.88,0.419515596571105,0.249776460753139,0.170810893962241,0.590584619771815,0.42679074264752,0.390284523595371,0.330284738708637,0.39751502130388,0.517723391059587,0.462603461249059,0.506215880707737,0.530351089904047,0.542885634020287,0.438628698929921,0.506060864564969,0.506561214414748,0.336762585720343,0.463782599695912,0.460540058913474,0.403946521306969,0.486149887272663,0.376676018806769,0.423453823216632,0.366210750135984,0.408446741724469,0.291752284624257
"SW4602Z",2,243,2,46,1.86,1.84,1.17,4.87,0.424075548707748,0.238128853775013,0.180043915257497,0.570844866070031,0.433915306346353,0.410757940246539,0.345178053284094,0.370502217800439,0.449521923202999,0.421055524396343,0.459606947801952,0.512791119107217,0.528505424681721,0.409236504842901,0.482085363846156,0.491046330036439,0.313417701159509,0.421773685550775,0.430747505777187,0.387313938961271,0.482993391486169,0.352670785828456,0.411479632966406,0.360653318909716,0.408777777777778,0.278604640385566
"NY0465",2,244,2,47,2.04,1.97,1.59,5.6,0.46511511793753,0.254953174965639,0.244675064324291,0.571031768386343,0.455426632664484,0.441933414097905,0.363305049972156,0.361177039381153,0.428277543400699,0.406947431860927,0.456570497001241,0.507295447434293,0.531732252507273,0.432699134404164,0.473697812995646,0.501057344830968,0.348761671335201,0.422667333812845,0.443081074349288,0.414077146528127,0.488643449419569,0.382031682729589,0.421089839382191,0.364377094823458,0.441177101065507,0.269555242911644
"VERNAL",2,245,2,48,1.95,1.64,1.33,4.91,0.444595333322639,0.212245282712512,0.204665305378181,0.573707238114552,0.438676744303343,0.431335372069317,0.388589349043055,0.36647400023597,0.398961576487783,0.356301560559682,0.420616502894064,0.500212765957447,0.544397012359446,0.425244064493267,0.48252345766439,0.484255032389896,0.360390697945845,0.41980485974294,0.454478115875849,0.390162273012007,0.480349364289663,0.356965453563894,0.449616670489536,0.411321593454988,0.432326881449257,0.312499674525681
"NY1615",2,246,2,49,2.4,1.89,1.35,5.63,0.547194256397094,0.244599746540639,0.207742979143266,0.589336678296422,0.432469434397675,0.427493553996522,0.387473695008646,0.394747714486639,0.462057319012791,0.420620389969824,0.48166472677351,0.511827023362536,0.555251370690456,0.435905612916127,0.492983830172265,0.477368631031387,0.332581553454715,0.431979487272606,0.455084340016882,0.395936711181695,0.469668557513754,0.364199858945035,0.440585316012261,0.40174182908014,0.434834079398104,0.304911720344246
"NY1614",2,247,2,50,2.22,1.76,1.4,5.38,0.506154687167312,0.227775425350013,0.21543716355598,0.575078022015165,0.449519553100116,0.431133663230492,0.365548667897652,0.379171848443394,0.444946205854719,0.398857392760008,0.463438626404032,0.509922037964122,0.556641314701236,0.401823470351996,0.503634212305612,0.489725183391299,0.37921510270775,0.437896881240534,0.467678331742012,0.428196099428527,0.461470991852231,0.386259671601516,0.402331963778554,0.374982236488204,0.419960995150748,0.276140014829461
"HI-GEST_360",2,248,2,51,1.92,1.87,1.25,5.03,0.437755405117675,0.242011389434389,0.192354610317839,0.587658795802289,0.440443557579107,0.433609578079897,0.338545531815118,0.389420322453876,0.498319459641639,0.444107308365885,0.503599803183888,0.516390279516062,0.566528990013796,0.38569787818509,0.512709269239678,0.499163335609449,0.349937266573296,0.472529064789127,0.491389984363541,0.41760697726384,0.477967818447394,0.352768241279179,0.451410986230721,0.43074630394817,0.401153142929197,0.283164759116316
"VERNAL",3,313,3,16,1.88,1.85,1.38,5.11,0.42863550084439,0.239423032328138,0.212359489790894,0.528654600977224,0.495638149858099,0.460048719793728,0.350928221811894,0.316398380176595,0.354016291392155,0.3585172542785,0.455657176112454,0.492908974760117,0.510275096412973,0.460408970351426,0.524713088149881,0.561232277918976,0.368068897954409,0.414717572302712,0.413129505860213,0.398047176135411,0.484232822814034,0.366685280515219,0.440030999993049,0.412448377066299,0.453573965491877,0.37016958819727
"ALGONQUIN",3,314,3,17,1.76,1.78,1.35,4.89,0.401275788024535,0.230363782456263,0.207742979143266,0.506565243111033,0.5051828724463,0.462367931882233,0.350087634455875,0.323177406511128,0.365377695080538,0.361599527534558,0.451852948654672,0.492315394242804,0.509421629388175,0.459873630844573,0.528878283508054,0.539820135697425,0.355359623342253,0.439578000259115,0.431903358379343,0.383850239807658,0.487543589243326,0.347824493782187,0.463267776465712,0.4019353656446,0.467702298123551,0.349208968655335
"REGEN",3,315,3,18,2.33,2.01,1.53,5.86,0.531234423918845,0.26012988917814,0.235442043029035,0.559037254086457,0.50635794062904,0.460562901001379,0.351399513467569,0.339127855158977,0.410743323323692,0.40367695876651,0.492620660773844,0.498760429703796,0.514364661741474,0.468361484086388,0.517449986489131,0.517344236450967,0.376580152894491,0.456313689750222,0.442999155907952,0.402485643195347,0.480356634227005,0.381313353966822,0.435497690537316,0.40442556763435,0.457144423360742,0.362615562061929
"WL_349HQ",3,316,3,19,1.82,1.95,1.22,4.99,0.414955644434463,0.252364817859389,0.187738099670211,0.583616281717601,0.501898045120551,0.440717968139822,0.358279990621062,0.392663700988347,0.498052725631436,0.467987509009196,0.54973238579543,0.510454604714226,0.521446677103215,0.483069308044503,0.514460348558055,0.510858697982056,0.3410966678338,0.482146244994542,0.445500435883598,0.394083281715328,0.473641356951649,0.342275365890236,0.41962539358175,0.353268072378183,0.415582666078221,0.314707946336429
"WL_349HQ",3,317,3,20,1.83,1.79,1.14,4.75,0.417235620502784,0.231657961009388,0.175427404609869,0.596028781594445,0.494393396043384,0.435764226179769,0.362039332923005,0.396838598018489,0.505023550290771,0.469052183671561,0.553874605524895,0.513940602836879,0.524469293048973,0.478825808705125,0.507542511042445,0.505520893938002,0.323684056956116,0.476620393488465,0.447092131003778,0.375351935646053,0.488256684491979,0.325350629894142,0.434970216374391,0.364688503076841,0.405124850003256,0.330184797901061
"SW3407",3,318,3,21,2.27,1.97,1.16,5.4,0.517554567508918,0.254953174965639,0.178505078374955,0.601154337748634,0.496707053484547,0.451147838340229,0.348793634045546,0.374572892053227,0.505487494089399,0.460535030201404,0.551014642317644,0.50966598873592,0.523777315519719,0.47980908929837,0.505487587082988,0.515767115355413,0.35188054388422,0.468362528424448,0.450222784950254,0.381787025433811,0.486417065001788,0.357129819912899,0.438767029284622,0.381295288088102,0.404634007944014,0.352088926068165
"N-R-GEE",3,319,3,22,1.77,1.79,1.14,4.7,0.403555764092857,0.231657961009388,0.175427404609869,0.582520564888153,0.46485079758737,0.425325077399381,0.349712183827193,0.362629529659965,0.466579561736004,0.420624536327789,0.529349240457218,0.495898779724656,0.507483433767236,0.455648024104972,0.493291912317618,0.500354951975585,0.353554561272682,0.453114217510502,0.427873441543166,0.374866545583073,0.474030606824387,0.335720578250132,0.435843002602686,0.368643293313708,0.411703563145688,0.295299694538449
"NY0651",3,320,3,23,1.94,1.79,1.27,4.99,0.442315357254317,0.231657961009388,0.195432284082924,0.558186083601544,0.481137031009154,0.440230407147569,0.352796096016882,0.3592318534179,0.449642731278211,0.394786516385867,0.507856149324718,0.497814325198164,0.511367147569928,0.444169324356249,0.492018958700223,0.499842322461882,0.349822198827331,0.452123177819772,0.445041720287268,0.368995741077084,0.470829137425671,0.332926120639827,0.439780080766798,0.392610743154998,0.409211693251792,0.328927585933159
"SW4107",3,321,3,24,1.89,1.91,1.15,4.96,0.430915476912711,0.247188103646889,0.176966241492412,0.586471802537014,0.45645371016215,0.414091365048585,0.360695946540051,0.380254870935716,0.512673921307005,0.443258535093478,0.533261991295374,0.49730274822695,0.511573416825717,0.451049254913989,0.491389700362781,0.498832915192946,0.333666564314018,0.465943974612705,0.441836799645758,0.372923579688286,0.457438168633954,0.337507507711182,0.422825424360542,0.359734700030148,0.389127209297438,0.313608605206789
"HI-GEST_360",3,322,3,25,1.7,1.83,1.21,4.75,0.387595931614608,0.236834675221888,0.186199262787668,0.56415681767823,0.460522604615844,0.438908676620495,0.36668439872212,0.372276458151971,0.48239049171195,0.432168890343631,0.525318590145343,0.511918674384647,0.526268469473097,0.463763583746752,0.501155112383336,0.518918998406719,0.346247751897179,0.469632042077863,0.457239403877288,0.379071575801479,0.473702337983286,0.3334909858482,0.448022012775333,0.386994981290677,0.396202845554084,0.310121170640202
"LIGHTNING_BOLT",3,323,3,26,1.86,1.9,1.29,5.05,0.424075548707748,0.245893925093764,0.19850995784801,0.564877514495577,0.464991407190896,0.442289526031618,0.368979307717108,0.369424111092019,0.475415862137735,0.432431257601251,0.517310767925058,0.497234106735984,0.514862216122322,0.459941271194468,0.486971794895687,0.502739615789884,0.363832083168838,0.457481486189166,0.440729793681763,0.390934181448717,0.467275003407586,0.354455637612051,0.422352622263327,0.373861686972045,0.399419776512756,0.321538715033525
"WL_358LH",3,324,3,27,1.54,1.74,1.11,4.39,0.351116314521468,0.225187068243763,0.170810893962241,0.503048666118397,0.453234820498248,0.417683036517359,0.370373252439989,0.372451861294201,0.44716889887806,0.409842455107126,0.498467185961142,0.493217433249896,0.507650020908837,0.441534963382944,0.484665535566466,0.495514488981433,0.300385284613473,0.440475073602009,0.43347641385418,0.368557460464107,0.464859770321718,0.322892859881893,0.423180661842901,0.370082817570803,0.389690855977975,0.293831610700961
"SW4602Z",3,325,3,28,1.78,1.71,1.19,4.68,0.405835740161178,0.221304532584387,0.183121589022583,0.50930408059183,0.476597313136244,0.446875276311738,0.35915105952695,0.35998541821792,0.412353463151625,0.391022892954412,0.478487181782911,0.480556033583646,0.498242656887764,0.43441468911773,0.471560862583589,0.485679650756872,0.288986562559401,0.416240988686809,0.420960604425256,0.352173481928384,0.466950866582122,0.32236036987078,0.415778757763542,0.386839986522194,0.421133598133787,0.32729509083045
"SEEDWAY_9558_SBR",3,326,3,29,1.77,1.54,1.29,4.6,0.403555764092857,0.199303497181261,0.19850995784801,0.501246528620726,0.478331112857967,0.451439707381424,0.372969459831765,0.354809984247399,0.374597004476705,0.362377126261209,0.454473310300474,0.474230809345015,0.491803154911254,0.4293944897236,0.464197462004042,0.484914644542865,0.344187685514176,0.410684316257072,0.440399767528748,0.370495217897975,0.478409390953728,0.373595261859533,0.413691605674528,0.387246553865575,0.419549629069205,0.302181071523632
"PERSIST_III",3,327,3,30,2.15,1.88,1.28,5.3,0.490194854689063,0.243305567987514,0.196971120965467,0.571698637544406,0.488722593274705,0.432995318646146,0.380696093085964,0.370464005749979,0.414456032785927,0.403582935145016,0.496084847942221,0.493689377346683,0.50998334441323,0.45912408978621,0.491671563888204,0.503187040042462,0.351920135690369,0.44667536339363,0.463670278273624,0.385369042494742,0.478771477344054,0.35948872957846,0.432872326666277,0.397372773649707,0.406753320683112,0.311720090751233
"LANDER",3,328,3,31,2.04,1.79,1.45,5.28,0.46511511793753,0.231657961009388,0.223131347968693,0.554060086653572,0.481882520245692,0.418031420519278,0.378938714499253,0.369340122652436,0.426948049449746,0.40225218351213,0.497783746679798,0.483632926574885,0.501607514314512,0.461442977793527,0.482175850072161,0.496506327072106,0.328790922782237,0.441143411112451,0.451578037001674,0.398058929681695,0.471644007135813,0.364353952503789,0.447851114153247,0.408412988348791,0.409769245318706,0.318427435103596
"SW315_LH",3,329,3,32,1.77,1.3,1.13,4.2,0.403555764092857,0.168243211906259,0.173888567727326,0.507783688754071,0.487185357978197,0.424849343407088,0.371824056977051,0.349161329436637,0.333942760056695,0.316119709675073,0.420560266822213,0.466893512724239,0.485913251556547,0.433091047409302,0.472797988031822,0.492352378541086,0.326959395242064,0.385717355316876,0.43505197090304,0.359109546952684,0.470145903479237,0.342036324887771,0.445430976360768,0.416122648034191,0.422628759479122,0.327180754654803
"NY1614",3,330,3,33,1.93,1.53,1.43,4.88,0.440035381185996,0.198009318628136,0.220053674203608,0.5340417594606,0.489910700857735,0.450986476117034,0.379758638881562,0.361068280606628,0.390075578147435,0.368154194580885,0.469642821914773,0.473775292031706,0.497181274259613,0.441667472879379,0.481789056506493,0.485310193832869,0.324956792560425,0.429242595496465,0.458590504656344,0.377345749650922,0.469877930608396,0.357142631063725,0.446914423337573,0.426767631984962,0.438057919845323,0.344612348615917
"NY1615",3,331,3,34,1.78,1.45,1.37,4.6,0.405835740161178,0.187655890203136,0.210820652908352,0.517387423589751,0.489371365586199,0.441072584997302,0.396081655382631,0.385798045433818,0.40355234796706,0.364636132672465,0.470489672604358,0.474451397580309,0.495644282594554,0.440092622193805,0.477852552558245,0.481506838980302,0.360303841148689,0.430989088883826,0.445213306211687,0.385373941830882,0.458690469222515,0.390049506392595,0.4049682436938,0.380820372767738,0.410512966476913,0.299971228310329
"PLUSS_III",3,332,3,35,1.8,1.76,1.08,4.64,0.41039569229782,0.227775425350013,0.166194383314613,0.56395614493004,0.482349004599644,0.436698147148768,0.386450364899323,0.381317479523455,0.473724231314825,0.426758519182074,0.509304975994975,0.494538355235711,0.510270849863824,0.468116049632704,0.495412050453002,0.506884994770048,0.347554563492063,0.460107339054707,0.461021351377531,0.390120393232172,0.465104452843864,0.346418944225524,0.445651312634235,0.391083840228886,0.377891208096142,0.283448821147892
"NY0465",3,333,3,36,1.9,1.89,1.45,5.24,0.433195452981032,0.244599746540639,0.223131347968693,0.552325283058164,0.48858872490586,0.451225939917251,0.382296227908204,0.367325918210836,0.393251321825316,0.361929775229704,0.469131823201122,0.48252920317063,0.499833745702072,0.457147212749834,0.481346481147079,0.494928737113732,0.372069911297852,0.424566317755172,0.448222425173316,0.404008993910955,0.46515985511979,0.393128249416527,0.427436036449319,0.413920666916819,0.435993527100015,0.33519943724096
"ONEIDA_ULTRA",3,334,3,37,1.76,1.79,1.31,4.86,0.401275788024535,0.231657961009388,0.201587631613095,0.555344528315853,0.484405619955492,0.428068978926429,0.381870072393681,0.357899887275585,0.399254650184534,0.369781458367938,0.467859589297199,0.482499869628703,0.500837497230026,0.44628080951256,0.479243837399607,0.49289671492555,0.364878764005602,0.43935505055549,0.449363333194958,0.384172904571431,0.456817611289955,0.344676476993811,0.44900031973087,0.418392712526675,0.409976672340962,0.320495582848524
"GUARDSMAN_II",3,335,3,38,2.13,2.13,1.33,5.59,0.485634902552421,0.275660031815641,0.204665305378181,0.583413158589731,0.478207631600358,0.417516715907324,0.386961956681028,0.372618973593666,0.436916846287528,0.405153617181712,0.50216060184562,0.486072303921569,0.504729471810598,0.447249455337691,0.477337302733544,0.487077170795439,0.341973330999066,0.444733789315833,0.448145073131582,0.374461580455848,0.45006822098657,0.353383085814363,0.442424258568165,0.413087540714205,0.40557699178278,0.329296810636019
"SW4412Y",3,336,3,39,2,2.06,1.15,5.22,0.455995213664245,0.266600781943765,0.176966241492412,0.578568565347245,0.480437181460199,0.439484319721772,0.382770743573962,0.387447515926202,0.478698689270858,0.429900463704271,0.513810248604769,0.497511863788068,0.513065119412694,0.470022161475032,0.483461450967754,0.507716551706322,0.357206942433946,0.463318575702477,0.448797929898847,0.397523875514868,0.439158518236207,0.382159704897374,0.420357125480465,0.387097838230861,0.396038794012229,0.329457997936017
"AMERISTAND_427_TQ",3,337,3,40,1.74,1.65,1.03,4.42,0.396715835887893,0.213539461265637,0.158500198901899,0.559563818488972,0.48207024575311,0.443874647718415,0.383161874615317,0.392588763835344,0.478824729797735,0.43419471491302,0.506354825683134,0.501020025031289,0.515252228488916,0.475120624940798,0.480677903982756,0.498135503059969,0.339437206649998,0.454515373400822,0.440402950170894,0.370981052353601,0.43499637929832,0.336886547410351,0.439665742227412,0.407963728150289,0.374790996784566,0.306934103958325
"ONEIDA_VR",3,338,3,41,2.02,1.66,1.43,5.11,0.460555165800887,0.214833639818762,0.220053674203608,0.5358480645658,0.480627736382212,0.441122204233375,0.371860546909347,0.365247848366863,0.399094324175004,0.370077776738676,0.470696073488155,0.479999087400918,0.498030213270142,0.459669412945901,0.467975560497993,0.48842233926366,0.390634147767981,0.422595704948646,0.435796559978967,0.370413608955986,0.456745813416577,0.389885847735827,0.435273391644809,0.431068234348307,0.44298573019776,0.363885825823542
"SEEDWAY_9558",3,339,3,42,1.65,1.55,1.23,4.44,0.376196051273002,0.200597675734386,0.189276936552754,0.515560963579711,0.475508464255267,0.450182175186977,0.392287874791172,0.373295172499379,0.386981968048188,0.361066158344473,0.456815441549527,0.482688256153525,0.506649510697462,0.455654339030298,0.472133229701807,0.490900647671903,0.379264815545905,0.423839902787271,0.438026346741943,0.369533968147316,0.448998016453679,0.368481705299822,0.41559733317742,0.403728311677734,0.414122270558813,0.31200916028176
"SW5606",3,340,3,43,1.88,1.81,1.27,4.96,0.42863550084439,0.234246318115638,0.195432284082924,0.534683336400384,0.491431399669135,0.451117257300474,0.38656965327237,0.393859465033371,0.486387823737909,0.438278514167584,0.502927267016646,0.500839330413016,0.516098062447728,0.46931785967399,0.478869776961949,0.501798770897429,0.381769238642511,0.451413314206683,0.442714793750951,0.378390428096993,0.465690152669119,0.376792524919572,0.396129518805041,0.383598574190002,0.391919671094244,0.30458617131063
"55V50",3,341,3,44,1.93,1.91,1.2,5.05,0.440035381185996,0.247188103646889,0.184660425905125,0.560058111222526,0.477781960390656,0.435894617190889,0.368033646941587,0.36692611379995,0.439578612528632,0.420054686070378,0.498193362580953,0.496619472256988,0.51472010751074,0.468521149737404,0.469626958098741,0.495924942074696,0.366222309953064,0.422716178443733,0.427468969239072,0.375967543712642,0.47154102408174,0.344285058656231,0.417140528668043,0.41002429551863,0.412709370993842,0.322031382688822
"EZRA",3,342,3,45,1.94,1.81,1.4,5.16,0.442315357254317,0.234246318115638,0.21543716355598,0.547660549060256,0.487991905792417,0.443502878215506,0.380224801430288,0.369619113501637,0.402798247391659,0.391579859051325,0.48030903990211,0.492584350229453,0.508698934185413,0.469888672336404,0.465954162434814,0.499527596083964,0.380562500913863,0.421685526948685,0.442818936634287,0.393036134512864,0.471900442331815,0.373722219584632,0.408729826981423,0.409601754479302,0.435158513355266,0.323523454630721
"FSG_415BR",3,343,3,46,2.05,1.95,1.33,5.32,0.467395094005851,0.252364817859389,0.204665305378181,0.568698713448972,0.470926534865154,0.432386070636206,0.381924440927343,0.375376566765947,0.422152779057129,0.415125419537184,0.492595384454316,0.494126381935753,0.514981182046278,0.474420793545545,0.465420521651828,0.504952470097208,0.360628737699405,0.424773460686773,0.436670402811795,0.383097150336129,0.456352876142165,0.364082644552074,0.436025846138582,0.418559529931961,0.422372906290062,0.328764591809575
"FSG_421LH",3,344,3,47,1.69,1.7,1.27,4.65,0.385315955546287,0.220010354031262,0.195432284082924,0.503223685737532,0.47606967248911,0.444714937755541,0.369493244233418,0.371262643535215,0.382724906931613,0.381407925186179,0.439775270838929,0.469639001877347,0.492404194634471,0.441403850696905,0.43255325333485,0.466431642228536,0.353596964512874,0.377155306567071,0.400114298365782,0.36607727652903,0.45442810837728,0.354912435784106,0.376322017640803,0.374287893028782,0.417733291165929,0.297914344685243
"NY2003",3,345,3,48,2.1,1.78,1.27,5.15,0.478794974347457,0.230363782456263,0.195432284082924,0.534774140004404,0.481466853055821,0.447169800032904,0.368061930302764,0.377650495446475,0.366708834071263,0.35203420632627,0.441579523226364,0.470975046933667,0.499272982297184,0.433732226116426,0.454293684602757,0.468845372610262,0.343013261978915,0.378389080246665,0.425133878533771,0.360199849170437,0.468651632444355,0.320551874233686,0.439360245786003,0.410168968937523,0.446119622554274,0.315183340304448
"ALFABAR",3,346,3,49,2.37,2.19,1.48,6.04,0.54035432819213,0.283425103134391,0.227747858616321,0.564280691321222,0.491009227582118,0.444280146309288,0.368438846390574,0.368862185466153,0.411904597016579,0.409996519785809,0.486889068365714,0.494229896745932,0.5224202783556,0.474930900070872,0.489588349036037,0.502962101029897,0.364657776608033,0.421844632281065,0.455187153195788,0.400361607062849,0.477128215133483,0.31817412464044,0.446329871899132,0.433222200547388,0.42494882626148,0.349267779509994
"NY1517",3,347,3,50,2.24,1.6,1.33,5.17,0.510714639303954,0.207068568500012,0.204665305378181,0.538666225040101,0.489568563481607,0.425269233075493,0.364138016940708,0.376118453710598,0.3856098345468,0.347599026362002,0.444960903691766,0.483991186900292,0.506440357541121,0.448819935918544,0.480987877489028,0.486358186065004,0.354006521325905,0.388200894392845,0.450351059266332,0.384144488421819,0.486319903749228,0.334967433301004,0.438583529553504,0.399921852370734,0.42128596347435,0.345732664106366
"SW5210",3,348,3,51,2.04,1.75,1.29,5.08,0.46511511793753,0.226481246796888,0.19850995784801,0.549511963375659,0.492602742090172,0.439856119714252,0.334138310032533,0.375090619053529,0.440067887474439,0.422542032814201,0.490793565523622,0.500263480392157,0.514317514100062,0.463241052445074,0.497760390008404,0.497656576946239,0.375602491555906,0.433159100960959,0.467740877578978,0.402956259426848,0.474508615567439,0.345217627280797,0.44168295138272,0.40310616136717,0.381508749736454,0.293721362229102
"FSG_415BR",4,413,4,16,1.79,1.88,1.53,5.2,0.408115716229499,0.243305567987514,0.235442043029035,0.550125373522965,0.512108418246526,0.424354092565933,0.367410240628389,0.385917980061223,0.450879988700773,0.385028251386805,0.484272595384454,0.481397189194827,0.491447414273766,0.467435531106686,0.441685045872484,0.519362201643407,0.427104736003275,0.461469627723498,0.438689443314376,0.40794868295346,0.476119077089334,0.403091479708687,0.453342056425548,0.443991322184587,0.437126915074712,0.35353667202175
"ONEIDA_ULTRA",4,414,4,17,1.67,1.76,1.46,4.89,0.380756003409644,0.227775425350013,0.224670184851236,0.545559849426587,0.496889322810729,0.42262307369431,0.366529499692254,0.375045729179621,0.441430090598362,0.383389055145111,0.483990068949014,0.479659600542345,0.492513135038923,0.464965336980203,0.447764813305277,0.503127200906391,0.385023468000175,0.449843265323141,0.436856518189492,0.390127995642702,0.473415796832829,0.385754501202276,0.460223047035191,0.435994845330354,0.470778849589139,0.330824999683131
"SW3407",4,415,4,18,1.81,1.92,1.36,5.1,0.412675668366141,0.248482282200014,0.209281816025809,0.556293775889977,0.499735388226437,0.406907117587096,0.356417978252587,0.397175813890957,0.492234733937528,0.409406465288818,0.511438654609485,0.48430120984564,0.495061303549856,0.458128611551716,0.455233675919283,0.490033874265366,0.390466435642117,0.473319216043674,0.443938727219893,0.402534076632616,0.47010529054076,0.391878963411425,0.447119201799272,0.415323083107225,0.433782863627766,0.327075208382948
"PERSIST_III",4,416,4,19,1.96,2,1.46,5.42,0.44687530939096,0.258835710625015,0.224670184851236,0.562513629597916,0.47427250214974,0.417212778077592,0.363818546850728,0.390413617390362,0.471851102893084,0.398850753868055,0.510376901332615,0.484552565707134,0.497709249211898,0.463165435256228,0.458380883774715,0.493686208016531,0.3628775716103,0.462595287982285,0.446448032988778,0.40165737542563,0.468280948200176,0.38665250153736,0.46240503645627,0.436914410020867,0.466270082226439,0.343280099370065
"SW5210",4,417,4,20,1.8,1.81,1.42,5.03,0.41039569229782,0.234246318115638,0.218514837321065,0.555210635692473,0.50227140482895,0.403967502526745,0.370423810779917,0.385108355050881,0.467847507890999,0.390950968170699,0.508853523144418,0.484453744263663,0.488463403726419,0.453697066510674,0.453097871494551,0.465238084277666,0.351949086868155,0.467280868204667,0.436514689017809,0.389476645914479,0.456403036566154,0.395005459811043,0.431347179070139,0.41024925027124,0.421393230741245,0.334531919385401
