"","Germplasm","Rep","Row","Range","Plot","yld1","yld2","yld3","tot22","sca_yld1","sca_yld2","sca_yld3","GNDVI_131","NDRE_131","NDVI_131","GNDVI_145","NDRE_145","NDVI_145","GNDVI_154","NDRE_154","NDVI_154","GNDVI_159","NDRE_159","NDVI_159","GNDVI_162","NDRE_162","NDVI_162","GNDVI_164","NDRE_164","NDVI_164","GNDVI_175","NDRE_175","NDVI_175","GNDVI_178","NDRE_178","NDVI_178","GNDVI_181","NDRE_181","NDVI_181","GNDVI_187","NDRE_187","NDVI_187","GNDVI_189","NDRE_189","NDVI_189","GNDVI_192","NDRE_192","NDVI_192","GNDVI_201","NDRE_201","NDVI_201","GNDVI_203","NDRE_203","NDVI_203","GNDVI_210","NDRE_210","NDVI_210","GNDVI_215","NDRE_215","NDVI_215","GNDVI_223","NDRE_223","NDVI_223","GNDVI_236","NDRE_236","NDVI_236","GNDVI_238","NDRE_238","NDVI_238","GNDVI_243","NDRE_243","NDVI_243","GNDVI_259","NDRE_259","NDVI_259","GNDVI_263","NDRE_263","NDVI_263"
"37","EZRA",2,2,36,213,1.72,0.73,0.62,3.07,0.20402224618704,0.237140934093258,0.121759890565626,0.262763014492449,0.305489190068105,0.48313400291509,0.254803994457357,0.300734633476032,0.556006817821468,0.198541226553389,0.478113957667414,0.522214111922141,0.00873971472248175,0.483233420396278,0.427130126835653,0.0270758924574083,0.50011010572531,0.46963670123999,0.0551485304186598,0.333067227772777,0.434340706494828,0.268297626426782,0.346490594100888,0.512290514496397,0.191370896730212,0.292483896000359,0.475512014020091,0.29457752674307,0.377563964171428,0.555269817738693,0.249773057944074,0.245859120871064,0.531266243970388,0.289570783454498,0.407103706960123,0.481748586609186,0.300304859222838,0.412795650981648,0.493356317652501,0.231479780617734,0.333120920080523,0.362374081544882,0.0829756170856237,0.264585147116987,0.396707454604898,0.0485244485116041,0.446199522369968,0.396362219608805,0.164174547079321,0.446642598551638,0.423041762077755,0.284440903145981,0.30775716806119,0.49054074754902,0.167123391657494,0.256423026876655,0.410436577376946,0.234105111762955,0.283135999598303,0.496799979915141,0.231161295123573,0.402088616268425,0.479777116325982,0.21486136542099,0.325738281927383,0.384825936323591,0.143827669399526,0.301942286348502,0.398375851450458
"38","NY0465",2,2,35,214,1.57,0.77,0.74,3.08,0.186229608438171,0.250134957879189,0.145326320997682,0.219300969073028,0.335290015097383,0.454658855412084,0.25634249117722,0.295600787484805,0.55590521114106,0.180713502196667,0.461702845,0.517695402573032,0.016179500520882,0.484014439,0.433640907343329,0.0230615681140837,0.504568674527108,0.468855452115308,0.0532968051756893,0.317490241205803,0.440469224,0.233351313977358,0.354118092215519,0.496708066239316,0.170430655457238,0.33544601769494,0.463900387533818,0.270407304163487,0.39755909459453,0.525595144,0.236154732247935,0.248704494480483,0.509033131310261,0.290729060435815,0.41698515230586,0.481829064798533,0.286139539796188,0.410708222650649,0.472812669425622,0.214969054852072,0.330863987097559,0.341553257,0.0727462389917128,0.289999676807454,0.39891059251138,0.0143574541133539,0.473765323619942,0.39098896001155,0.135354891269785,0.442301638323818,0.414126780038063,0.266312319659192,0.31465238245836,0.488390259329538,0.175307775501598,0.258960018642432,0.428896492530725,0.240923300852263,0.3216294881589,0.493246243952126,0.221858581291864,0.381556348566824,0.466504848514748,0.214488172158793,0.330643966082436,0.383095792695215,0.137531120678096,0.295483912210833,0.405298170877674
"39","SW3407",2,2,34,215,1.71,0.81,0.56,3.08,0.202836070337116,0.263128981665121,0.109976675349598,0.293192798153112,0.327135256918661,0.5175895056746,0.266799052472992,0.337238085628763,0.562763797800424,0.204693526602122,0.47274191752938,0.522661927707011,0.0316405078631784,0.453826192,0.39935065929522,0.0706718771282164,0.484757386180739,0.438071990849419,0.111599372108468,0.305864840354004,0.400929418019201,0.323190805617486,0.454883499874309,0.559516140858053,0.230099574583909,0.23996811042473,0.515393442352281,0.332189183256665,0.47389420814757,0.576329969911284,0.228448421553154,0.274944999606389,0.489629999537282,0.284942689945101,0.396270900998436,0.464649509509085,0.297938447795399,0.383194024914332,0.474167969739406,0.20277289848273,0.308605143922838,0.325111560476408,0.0846925358170008,0.28183764952714,0.371825509563811,0.0490193696926941,0.462110783231482,0.359209289014269,0.180566947318954,0.450295801380662,0.406685825514177,0.309405197082178,0.359506641366224,0.51956132721906,0.186198795931805,0.27417848400484,0.43170458114596,0.250151744509842,0.377042881172956,0.515463709171249,0.218618754461279,0.394940627231285,0.472547262042072,0.216511033619378,0.307685401730873,0.371535221264561,0.144932913883837,0.308150078024289,0.40135830110591
"40","PLUSS_III",2,2,33,216,1.77,0.8,0.6,3.17,0.209953125436664,0.259880475718638,0.117832152160283,0.300151728713775,0.302760211589707,0.529819081910297,0.27239438164662,0.309473865017705,0.579664129802865,0.187223841719178,0.46680406469157,0.527985624095543,0.0167658610298354,0.464199015249035,0.424405702000183,0.053624337938891,0.481653288140251,0.451538435113193,0.102382498859041,0.307615348531757,0.419083591331269,0.330524604295941,0.426723018267136,0.578317072021116,0.203728877026426,0.267856157259006,0.503285192339898,0.32400958359549,0.439536223941291,0.576382491456235,0.213350233711234,0.265261444919382,0.471767626416775,0.276676181193109,0.36627148448579,0.470592016941782,0.286608824153295,0.352925476799025,0.471895913270828,0.184176132964652,0.298581377199671,0.312255287442594,0.0774296235823403,0.273094344876279,0.371277381245385,0.0563386220459134,0.436395961549099,0.386282686753102,0.189269903457605,0.446497737,0.421343413271164,0.300804423155792,0.342561749915483,0.517925303203178,0.178464451091797,0.278924644339171,0.426133996818629,0.236958142544038,0.364397077653084,0.497604001908062,0.211861312430836,0.355298291865766,0.47214950293843,0.205261854598295,0.317701946,0.385451775058415,0.133327318144692,0.319680575344325,0.394271931610014
"41","NY1517",2,2,32,217,2,0.72,0.61,3.33,0.237235169984931,0.233892428146775,0.119796021362954,0.297594438807125,0.305748727037443,0.508545611,0.261261982857668,0.296657285555732,0.556832884097035,0.186927350492397,0.456218532830813,0.517421560676176,0.0159161397425525,0.472058908441256,0.424748292988886,0.0232630137535674,0.513201970999017,0.470781249314581,0.0572926365187779,0.320388797380607,0.431869576880746,0.285608840983315,0.373006614504776,0.525880886542651,0.17335550805025,0.294925972313622,0.486565337069508,0.303872892770921,0.38045823474939,0.556403989304382,0.18973951392195,0.303977344047898,0.451212967,0.267445123674594,0.360642320202471,0.469476463748016,0.284071972865478,0.351457034185511,0.485194372400396,0.195584148891994,0.333422478248843,0.328499114608257,0.10309104862764,0.233543824074312,0.418604124345048,0.0469864886323253,0.439274969,0.390743912379767,0.139518443724368,0.442704458832713,0.399616185,0.271618985375725,0.325917449196387,0.491279845602426,0.171252899396887,0.247664702553347,0.430159633056736,0.225543085408064,0.353029029793736,0.498572574484339,0.20871758357978,0.34434984875679,0.473370548,0.219498472239649,0.332292560080362,0.397102957189569,0.139428996155344,0.312106248727865,0.402378316032295
"42","NY1614",2,2,31,218,1.61,0.94,0.63,3.17,0.190974311837869,0.3053595589694,0.123723759768297,0.252982063874839,0.312032819332243,0.456311545021302,0.251983077973644,0.294103773584906,0.547688547,0.167384675408296,0.459093077620343,0.529823004627642,0.0124955506732292,0.472043239465939,0.43200589443449,0.0146510660312575,0.506541419,0.474979038400124,0.0555989797018216,0.3108031397567,0.435627106983144,0.26959158886165,0.332500759384951,0.515335124434389,0.156462935101776,0.26974134535325,0.465435427148124,0.276349853195557,0.329493251,0.532488301336655,0.18536483584818,0.278910796903272,0.448733864197553,0.279017346099228,0.357834645947878,0.493057648898607,0.274174131356074,0.351920802483479,0.480426591475706,0.211083068017843,0.349942519528751,0.341669261096351,0.0918193944488095,0.257952898415611,0.418395995395749,0.0818101545784789,0.419028722736488,0.399848726440165,0.1785133130016,0.428971526035047,0.411653384099134,0.277488392039318,0.312466721602434,0.50840372,0.18631093148027,0.246695961916176,0.446301402379805,0.251069046362606,0.380178378649795,0.50958939,0.22718337812201,0.346631515351239,0.459270720052727,0.204953756796422,0.282373458771871,0.35519540405863,0.135536675037711,0.294260190202607,0.383950430893778
"43","NY2003",2,2,30,219,1.62,0.95,0.68,3.26,0.192160487687794,0.308608064915883,0.133543105781654,0.23504389774349,0.343026603276413,0.459261681717163,0.246867524666938,0.304415332170604,0.527782622482955,0.173559598210137,0.49838954884468,0.519995706311722,0.022027847163691,0.460516761305465,0.423867127920913,0.0251390007522575,0.504860164817338,0.455026521672195,0.0566700126984828,0.312688619945586,0.42459455233449,0.272236131276128,0.383588322,0.511638422,0.176236680224616,0.344028724204707,0.482261187886679,0.287351416261653,0.371849407734711,0.552294818098514,0.208623235713405,0.288726378339716,0.444871267,0.299033573151109,0.418621305802938,0.505338504736514,0.297239901830831,0.415906383905115,0.505838289196323,0.232724174424471,0.381233452260689,0.366597379420046,0.103200273611179,0.253875588829174,0.427029998910199,0.0904997937532353,0.414774183928447,0.396320613367388,0.180765000422658,0.435246302822204,0.409462315392107,0.284012204656796,0.324592425679949,0.515150353152014,0.207564687138617,0.25805727916028,0.447801626002139,0.270634409821587,0.41886934799528,0.511035751048179,0.233119118290435,0.380816279452958,0.458034711923985,0.196439832890837,0.276581143704926,0.352935448,0.136010636346333,0.302227100607169,0.359677156101064
"44","ONEIDA_VR",2,2,29,220,1.48,0.92,0.69,3.09,0.175554025788849,0.298862547076434,0.135506974984326,0.180192685438198,0.365039620429964,0.408238873642763,0.233231801760535,0.290940885788278,0.540133317477935,0.149685678659645,0.464023981044161,0.541770748851041,0.0187314767637938,0.468422178093373,0.439025444422323,0.019551294397298,0.507529614805429,0.471468203760139,0.0596685881402817,0.294378508339789,0.430979063406465,0.26583714840812,0.330288854323781,0.530608188788336,0.175947307049836,0.288445689836141,0.484138474347997,0.28335411427255,0.325537213,0.553913892447118,0.225927169327114,0.260669595614151,0.48491988661596,0.316449634072509,0.407824621488196,0.543923762215099,0.312195651109844,0.391990760219963,0.526632399516869,0.230771089489683,0.35919686791409,0.372088555327393,0.0798104053404944,0.273919968442872,0.406066932,0.0660563702613637,0.416737020114341,0.380950369163297,0.20321117909695,0.428415045435296,0.426888205191002,0.292389482284434,0.301899641577061,0.542849331,0.206064268540936,0.253439658878241,0.474796966841657,0.267586846006111,0.39268563789152,0.524572701807996,0.230652943582627,0.370311631501916,0.483714910621783,0.208648243384351,0.282194424525713,0.3962468422952,0.15171770211881,0.312193228848633,0.414459461293168
"45","WL_349HQ",2,2,28,221,1.45,1.12,0.7,3.26,0.171995498239075,0.363832666006094,0.137470844186997,0.191744249905078,0.340064595,0.421830541069787,0.245704432092384,0.291221394218065,0.544886369642196,0.17116160383791,0.479148100440501,0.514165673,0.042489626419152,0.425608166934422,0.424934872615251,0.0688783944234523,0.439406789904334,0.440234057415063,0.120739807341735,0.298526941239016,0.411080088813835,0.33521012091068,0.425934043489191,0.583054455756662,0.233126821812002,0.391097100454521,0.525537842,0.327427127847014,0.401330617884541,0.589218205021181,0.266808374543173,0.367974117,0.517084946087295,0.355204278051347,0.460030946096711,0.569041991871932,0.351412896375015,0.441687547229845,0.552237935849049,0.23487672722473,0.363776647362732,0.374192316128907,0.0736848799146598,0.275386052753706,0.392259720349765,0.0953287893095492,0.363266017801699,0.356411329403588,0.231848455517736,0.442487473104159,0.445307454533487,0.322534518463665,0.351990629225828,0.561464144,0.216723211409423,0.263286092469024,0.454685306616926,0.278228203655314,0.417410936205468,0.510576058848636,0.239389443371906,0.383960674465865,0.471479101444499,0.178681040110911,0.242813035234544,0.350037155594716,0.133276246508219,0.310862473709207,0.390357012008956
"46","FSG_421LH",2,2,27,222,1.8,1.14,0.64,3.58,0.213511652986438,0.37032967789906,0.125687628970969,0.273365751443211,0.317316979398168,0.48695670520719,0.283839877666371,0.372090402198615,0.548013979176576,0.18380437287694,0.497641174880333,0.528800470715456,0.0320956659054042,0.431598414526039,0.417781106322083,0.0364812495524321,0.479919742,0.440632804935614,0.0830014286948788,0.287706789254777,0.399129249,0.323603433078265,0.444081171012302,0.565439602,0.228997791028715,0.41774518059359,0.510674988147551,0.315731986257605,0.400692535394388,0.571214683573454,0.262242691124017,0.377726778596449,0.503529482816197,0.350932751339865,0.460722389244994,0.554831527596574,0.349772004331076,0.451416843026311,0.534916383549256,0.233673363503249,0.396440643982787,0.396566083398572,0.0758099374624681,0.283612149056402,0.405444054127293,0.0234415947820148,0.443970603295081,0.341912954429083,0.177975479845752,0.438909345100047,0.406430780197384,0.289428228076717,0.323395398481973,0.51663504111322,0.204981342912723,0.266857433162975,0.435982932332895,0.253642674400518,0.421181742863599,0.497617559187568,0.229559129865094,0.377908496732026,0.449491624100621,0.199160034571929,0.24729253664656,0.329941993529146,0.150555478544355,0.316964108826922,0.347475133998236
"47","SEEDWAY_9558_SBR",2,2,26,223,1.59,1.02,0.68,3.29,0.18860196013802,0.331347606541264,0.133543105781654,0.222938228596118,0.31041092012512,0.447616340415178,0.245806216060857,0.301153744516675,0.532878019132181,0.17342151728192,0.48300812620263,0.510378957746927,0.0276188146265865,0.458943589176894,0.433840623251766,0.0249082144126791,0.487710713381453,0.452395347860772,0.0677023792075822,0.298529566118279,0.418768653629346,0.28204976374066,0.357620820764203,0.535546547678901,0.191398761632196,0.320737540775964,0.489721744586202,0.281759367759742,0.321749617390387,0.553491583,0.227547060514582,0.308873797457933,0.492358956515887,0.317904959697565,0.370877293537408,0.516240568162788,0.324588574456942,0.385757622244915,0.521428338991876,0.206724342199956,0.372447646131809,0.359420705906276,0.0751994884832136,0.293839931526223,0.392495190794734,0.0282328641405711,0.471721937613237,0.346032574415487,0.179609112982549,0.434211829632938,0.412251530994042,0.289461691075088,0.299382368788032,0.522918647523665,0.206066954426662,0.237997559694137,0.452357442571034,0.243867463047155,0.367398148325389,0.500740159389496,0.226191951167164,0.363981688,0.461822019952106,0.191025285739556,0.246585460731978,0.354557379746842,0.146194743764898,0.321380519466388,0.404424958107549
"48","ALGONQUIN",2,2,25,224,0.96,0.78,0.68,2.43,0.113872881592767,0.253383463825672,0.133543105781654,0.0620727487337556,0.438947613957108,0.357335476036421,0.179315140343417,0.312362850800698,0.466839094128217,0.16044040297817,0.470000954152951,0.502803142343718,0.0330167365308042,0.458975541386678,0.422468277426392,0.0235900066281925,0.494061873526936,0.449307938202927,0.0577277790826038,0.291817906039797,0.406987096078682,0.196427725137795,0.351902521158036,0.466614426219206,0.12888965076155,0.311164181780014,0.428584687814739,0.218488662182188,0.327679106876418,0.480003190412451,0.211677358652743,0.314912092514839,0.464412687138051,0.301904940189072,0.38581019437669,0.504176711668274,0.292272934823696,0.398902488293278,0.482683680924062,0.179966013642999,0.340701569475489,0.332312760342526,0.0651950816294319,0.307318497772711,0.415595240059069,0.0319333476568181,0.452823933449254,0.360687994074117,0.156837676133673,0.432048593572219,0.399980994219181,0.246482252265832,0.317620967741935,0.47368384988404,0.214466377706993,0.232461568077441,0.444813771083099,0.24210483120173,0.3522174810442,0.491405424821923,0.221112796559235,0.364487383994694,0.45184221633859,0.175065741851068,0.2484829737807,0.34248397258141,0.131785113479389,0.306991142739005,0.374937297338469
"49","AMERISTAND_427_TQ",2,2,24,225,2.02,0.8,0.7,3.52,0.23960752168478,0.259880475718638,0.137470844186997,0.310486466014435,0.307044077793719,0.576746631220637,0.280443077499569,0.325326753342847,0.570106363,0.200585480288321,0.485465388101713,0.514081548272188,0.0393535043617703,0.446977874237633,0.416451500052645,0.0737965610975952,0.447069511,0.4399902794159,0.122426371867862,0.298535447352785,0.380194014447884,0.367301882213925,0.480695774026956,0.591128973002477,0.245613148717001,0.383851185,0.539135136792598,0.330216932089301,0.391617741600015,0.59624257851646,0.264898742648956,0.342022930684534,0.512775058084594,0.370802923994121,0.483932015429122,0.566380443209106,0.375221001590428,0.464861099772459,0.556381183838967,0.22928526549792,0.38280910294155,0.3920557919015,0.0718034577021689,0.28609053866253,0.394721644204785,0.0721858794811348,0.405379109818833,0.356913610531911,0.2619129992745,0.440807401008245,0.447541443307266,0.316325841067075,0.343886721797472,0.5582824933687,0.227727816950327,0.273266347950563,0.457794142976449,0.282125920588992,0.372656340921944,0.511840132761372,0.249207636619616,0.387655077717361,0.480802658318229,0.183297070343852,0.224233779773296,0.322060424839205,0.14044295685956,0.305453499379774,0.371282317033362
"50","REBOUND_6XT",2,2,23,226,1.7,0.72,0.58,2.99,0.201649894487191,0.233892428146775,0.11390441375494,0.290403566746142,0.332843780633599,0.549662869562573,0.282443785767893,0.347604777760161,0.554392209714074,0.168112341486704,0.431702685940556,0.506724392920185,0.0443278302163371,0.446370245078226,0.419312689565693,0.0889773784308938,0.427898330833209,0.422526054091742,0.136036875685369,0.326426839755209,0.375132060240027,0.3588460753061,0.510124303460701,0.588941783978549,0.211917181729718,0.389014135667499,0.531822352422263,0.301437842057814,0.388024439039134,0.566539649870225,0.261852644169128,0.3138739206492,0.504633133402921,0.345957825077782,0.458907381,0.535698634078917,0.345980572012872,0.453800262498509,0.524570509318278,0.203302916104817,0.335136120146751,0.347383803691387,0.0736129309717949,0.277191693513726,0.3896449330997,0.087487406129169,0.362189015868282,0.335184534312246,0.235666527267477,0.455053031218028,0.43529986905951,0.302858617069776,0.364599048132184,0.537682238843813,0.213994998261938,0.267565642925067,0.435768862797204,0.258954244078144,0.343597557474015,0.48077487031259,0.224576975587484,0.358424027145105,0.444399787312185,0.162032646403607,0.205427268509188,0.303396911841517,0.118007380008434,0.321867969333062,0.3862114119004
"51","SW4602Z",2,2,22,227,1.68,0.77,0.49,2.94,0.199277542787342,0.250134957879189,0.0962295909308978,0.285593717460172,0.328076326178487,0.535357414127775,0.282000252976686,0.382193726547223,0.555211537445167,0.169578845429737,0.444009191673425,0.500960991046865,0.0351829448922177,0.462669356673901,0.404354052955555,0.0544972128528114,0.487144654760224,0.41717960560384,0.0914519572754426,0.294872402355649,0.343233150567477,0.34779430647608,0.495298887470833,0.577709453275064,0.191153025569317,0.329466722331902,0.514512705118135,0.295281375535404,0.342186368063252,0.574912443568081,0.258484331992014,0.321314192415144,0.513078044972624,0.361727936987585,0.499001881369713,0.567013514663339,0.366902673434171,0.481364908512781,0.562376574415397,0.249385320880448,0.402952988424285,0.407520376866114,0.0747935182039942,0.280303527522331,0.386977080676318,0.0805634529672326,0.371604108309991,0.323726875696515,0.242062394955894,0.447561520054288,0.437757470930084,0.294060234910065,0.354508354417036,0.534307795698925,0.213314507468937,0.26818093000838,0.44246465102613,0.24955078716558,0.365575021435954,0.487182777759954,0.224682952851413,0.383681691854824,0.459870962083464,0.189616403288706,0.234004112892601,0.299375358992826,0.118890434500711,0.293442567338354,0.331935680846733
"52","NY1615",2,2,21,228,1.66,0.63,0.51,2.8,0.196905191087492,0.204655874628428,0.100157329336241,0.221987335814127,0.296580383734451,0.489412209222073,0.239774161385926,0.299386660324507,0.536915992812219,0.17175192207733,0.395735731437749,0.52290841721928,0.0132680360835237,0.486975012748019,0.444892993212212,0.0149238646325083,0.502511375607164,0.449784081231329,0.0593932715444086,0.304810332426431,0.369272539637865,0.284651192333438,0.408141506067095,0.542754912457488,0.134783896498192,0.31137351608513,0.477442017345853,0.223754833664376,0.319581696147997,0.5242362200569,0.213188285479727,0.287367518574044,0.491635107962741,0.310776474742043,0.435172868568835,0.539829258607975,0.312480282033373,0.429051195582322,0.527019553417609,0.212647252301591,0.389341679840324,0.385049132956713,0.0597754449986641,0.296637046125513,0.391705268880799,0.0645658620967875,0.391652296880975,0.351705254651842,0.191710738891397,0.436114873063957,0.438085717195876,0.267856681248724,0.326191815627113,0.522196427062204,0.195439200192305,0.244743999811977,0.435227169942475,0.228919011998765,0.296509540965477,0.476221031580523,0.207282100209212,0.327490415774153,0.457002801120448,0.201543256596527,0.262624804523036,0.329650789484784,0.10184790248147,0.311204598376532,0.350950468977824
"53","GUARDSMAN_II",2,2,20,229,1.67,0.63,0.61,2.9,0.198091366937417,0.204655874628428,0.119796021362954,0.274649314928824,0.296803527723859,0.527153838579908,0.264141265546619,0.328282860313937,0.553895275091169,0.180533892570089,0.414963464545006,0.516175473420193,0.0250545842636523,0.48263121384398,0.428533668667212,0.0254132898824444,0.508104091678849,0.439977683371058,0.0730295084301325,0.31073003552527,0.386333551448965,0.320246996528922,0.436942113918217,0.563517444905313,0.185066638167501,0.265090703669896,0.513677136919967,0.268122656297443,0.294342295273872,0.56137513973047,0.247927853725552,0.292986691136659,0.517155135062698,0.358027060949722,0.490776199809889,0.575334286246677,0.360724810541941,0.474358040429794,0.564985755164669,0.251258140089128,0.40850612101498,0.403426476140863,0.0695180485672718,0.286524213025502,0.371104387854971,0.0832684194569275,0.361634472124295,0.355462539895553,0.236402515591619,0.440876332317991,0.435567596801927,0.306896723567407,0.351090949820789,0.551193469323213,0.216435757645429,0.258608591439824,0.45634168334788,0.242325545117614,0.345508317222105,0.500392539703809,0.224943896036777,0.371554278666898,0.485506755277839,0.213505572871884,0.295234345829799,0.359372244900935,0.103541352194631,0.315034901307915,0.342322528345411
"54","SW4412Y",2,2,19,230,2.02,0.6,0.63,3.25,0.23960752168478,0.194910356788979,0.123723759768297,0.28738073513995,0.337253964235144,0.512195004735514,0.273688209558917,0.334979255853285,0.546086359071931,0.189896412295102,0.407982602611199,0.505580204506782,0.0222784376998362,0.476321369820519,0.431182799351047,0.0180999803250789,0.480068476680141,0.437622095752843,0.0894658542053028,0.285591958302308,0.403755349,0.336100471956842,0.452171710030166,0.547520346279537,0.198882808173861,0.282635513004673,0.493982022016072,0.262420918697073,0.306530390477698,0.540960697956697,0.252236640762845,0.295307734789033,0.49224862521551,0.365889512055732,0.469985535197686,0.559936397413353,0.360466631764039,0.457716283908674,0.542604722042548,0.2440403811953,0.409071182,0.403530528168768,0.069910753542717,0.273266573849923,0.38963709632982,0.0752768589415338,0.369970033886239,0.38286412074949,0.247866281832464,0.434216941999562,0.448312631443739,0.30921081555178,0.348506697937796,0.530373140635565,0.217723725234571,0.258034266,0.437104517750113,0.247743954645631,0.346537881089745,0.483437729418181,0.231559801874766,0.375164093034474,0.461805544135462,0.212450308304509,0.267004113413352,0.33220111617802,0.115732758831793,0.282703042371222,0.341206801810624
"55","FSG_415BR",2,2,18,231,1.75,1.15,0.66,3.57,0.207580773736814,0.373578183845543,0.129615367376311,0.258443600550733,0.314192700108322,0.510366819439863,0.26670011435271,0.315820516886,0.549673510913799,0.172535487047135,0.404094270311531,0.512315729211393,0.0234523184141584,0.478863324096923,0.425148311023495,0.0104811159504477,0.503594760797348,0.415799701580271,0.0797393950274637,0.29265834818776,0.40842868311599,0.31990825051821,0.436379514412603,0.549278977082286,0.193281337141505,0.274648731139274,0.513386781393659,0.256456095248648,0.295825837063477,0.558940831042473,0.253825133048781,0.305763815370332,0.508965869232099,0.358210567382868,0.487707872445024,0.570889585342334,0.355835378824549,0.466309760799804,0.558802177858439,0.243669683204609,0.394124599122831,0.399510534392062,0.0538202480902396,0.28954671002419,0.376234533372116,0.0612703999681949,0.376128118363744,0.359117538834496,0.22758116412073,0.436681751553668,0.433828172846199,0.306443224313602,0.358255718954248,0.536607105207675,0.197160394783485,0.256201575632837,0.430160212014237,0.211675376137769,0.300215208801606,0.481498396785645,0.223723159458771,0.385150766188828,0.478473663975394,0.212227387942542,0.291861648916864,0.369830073691496,0.106413157449927,0.331985209308637,0.361662527986973
"56","LANDER",2,2,17,232,1.35,0.86,0.56,2.78,0.160133739739828,0.279371511397536,0.109976675349598,0.159495767461824,0.332102099567708,0.435497486895284,0.212488906033082,0.295149497191673,0.529980963912151,0.159350204805737,0.392243849689105,0.525320356853204,0.022377545968711,0.478634887,0.421835045453282,-0.000535868689904952,0.522549846620888,0.409298298516084,0.0664556269898882,0.297023485630297,0.395379178784752,0.283717608789133,0.419316003645048,0.539990389852522,0.157758609524825,0.293123220658407,0.506320480796673,0.214995598776293,0.293847587764764,0.535049838379067,0.231194450014481,0.289994044753885,0.497448258,0.313576736662814,0.443294697886372,0.54006127893236,0.304123362249737,0.432576085841618,0.521504572791004,0.186051392705282,0.357612519653355,0.359367232852401,0.0539493067895766,0.28443458317568,0.383661436847267,0.0617234057013343,0.371007544,0.34360529396944,0.197158071369707,0.437811426938717,0.42470700484201,0.280711622806274,0.324254164031204,0.519241514,0.172517508472901,0.240137820832917,0.42656271484751,0.162022224181815,0.241808924025191,0.464703840533936,0.188381363909994,0.350129290932059,0.46037447135717,0.188876188045586,0.267158359904661,0.361054271122838,0.074300327830037,0.394514417531719,0.343329398195264
"57","SW5606",2,2,16,233,1.91,1.08,0.51,3.51,0.226559587335609,0.350838642220162,0.100157329336241,0.284383332092143,0.350331281540178,0.526035196,0.274273616469112,0.3599799164949,0.565387400243116,0.184384899229547,0.442085460299286,0.51566369288997,0.0379420564674089,0.461764734,0.412565718236729,0.0378611351047984,0.477799407349729,0.410062458569827,0.117630954485113,0.297381669463553,0.385704512928038,0.375492472578429,0.526334684514832,0.5842274436484,0.256746455666029,0.405250458176775,0.559853925932216,0.303745362155139,0.322747417640629,0.592707317380966,0.282215607541571,0.334464649815303,0.521208788765437,0.35750164236205,0.477662161778887,0.562545261595477,0.36918032151029,0.464982719894833,0.568211409683976,0.227492452463263,0.356858605866402,0.376120368856017,0.0595560924354235,0.285794578475409,0.375469046352013,0.0966085166443824,0.34339987926975,0.36703511,0.248452540213641,0.443807741784587,0.462067837270814,0.353560418929156,0.383609728913117,0.571573381507776,0.18850674890001,0.242151579757909,0.431357930342728,0.183825793297652,0.256557326000759,0.464892153402797,0.223147714188818,0.393090496472562,0.479919967987195,0.20583881922712,0.262214453,0.33860125198992,0.110618220733294,0.341332479162586,0.319480397597441
"58","VERNAL",2,2,15,234,1.28,0.82,0.66,2.77,0.151830508790356,0.266377487611604,0.129615367376311,0.063685265453464,0.419228298684371,0.378562185275832,0.135311992188354,0.327264150943396,0.447225965858041,0.157347359510677,0.383774151996565,0.505150517627976,0.0217496230413432,0.479847239309389,0.420705051959168,-0.0275031513989814,0.527598061481422,0.466981822253267,0.0438908964372708,0.294520061294055,0.43645632798574,0.180363242560754,0.360141324157868,0.440570926554382,0.0900502821578586,0.316133483346424,0.412122638060397,0.144892041716773,0.339080214764974,0.448302224622184,0.207959347718326,0.284383355951391,0.456958427772607,0.276885726311306,0.388968730761883,0.491470364159137,0.269978380580538,0.375527142638843,0.474624830181886,0.15815130808678,0.323282156,0.334905900159714,0.0630838411702441,0.279134598406714,0.403267464714986,0.0396407424941984,0.389378744261104,0.379982227160458,0.161879910715365,0.431895123640854,0.404134664618536,0.232710480458122,0.307707877195543,0.446592257415787,0.170633586721175,0.208149672276742,0.412345584051063,0.144408331873152,0.264736015359655,0.433346355321621,0.190541606473398,0.348379963750206,0.448939418904817,0.206680340620322,0.31996231844662,0.38014115480734,0.103830551810038,0.345977372636069,0.386045461469827
