"Germplasm","Rep","Plot","Row","Range","yld1","yld2","yld3","tot22","GNDVI_131","GNDVI_145","GNDVI_154","GNDVI_159","GNDVI_162","GNDVI_164","GNDVI_175","GNDVI_178","GNDVI_181","GNDVI_187","GNDVI_189","GNDVI_192","GNDVI_201","GNDVI_203","GNDVI_210","GNDVI_215","GNDVI_223","GNDVI_236","GNDVI_238","GNDVI_243","GNDVI_259","GNDVI_263"
"LIGHTNING_BOLT",2,244,2,5,1.54,0.89,0.75,3.18,0.0930937739181246,0.20035397634781,0.168386396440458,0.0131750471600608,-0.00205772392526003,0.0670860085844007,0.274405418834143,0.206081166291189,0.234829944365387,0.241632878537095,0.350634951790969,0.337516567423639,0.211997668285866,0.0745745608189922,0.0770228505183598,0.21656417214846,0.28667079213189,0.197804923256752,0.23125711764185,0.209817112209757,0.220181986029534,0.133384207186136
"SEEDWAY_9558",2,245,2,4,1.26,0.88,0.73,2.87,0.0567587275153515,0.176527458253226,0.177457276867564,0.00428144914145156,-0.0152657886484249,0.040547688128498,0.2237748531785,0.184715734191338,0.213665311430951,0.212243137071886,0.336207359088463,0.32636593874678,0.208578276115986,0.0751413853851804,0.0512912154222292,0.197087712792944,0.270747892862129,0.205382571031838,0.24191179727223,0.213748841266152,0.227146349319813,0.134208935054141
"ONEIDA_ULTRA",2,246,2,3,1.47,0.85,0.77,3.09,0.11672795697946,0.237104546558485,0.218340023016252,-0.0130276308972125,-0.0407700264976929,0.0116678131937365,0.21687381927534,0.193181217224961,0.209731928504521,0.196763644977145,0.305093108869453,0.288331240832655,0.176914347631912,0.0821836620082586,0.0513763572956865,0.183273804716402,0.254018810066018,0.210221836574108,0.243614154771319,0.214633514541341,0.222643704595571,0.126268954318859
"SW315_LH",2,247,2,2,2,0.82,0.81,3.64,0.254262812045108,0.291671342019243,0.225492196135565,-0.0147681848727491,-0.0561779056894365,-0.0144697742493458,0.213742967450264,0.230826915202559,0.239199014309875,0.21221401522218,0.317080651145736,0.307388005458026,0.189459770125829,0.0850933551921383,0.0442376253202171,0.176787174097627,0.243465484275523,0.224077621132252,0.241989647862139,0.243995146813507,0.233401963599484,0.126282052119605
"ALFABAR",2,248,2,1,2.13,0.89,0.76,3.78,0.260365929795147,0.289016991533401,0.258727256366197,-0.0193551818297398,-0.0494466159226497,-0.00498544696324717,0.244746774798734,0.255042426178552,0.251480845580609,0.221663309180809,0.32980646848203,0.312059774583202,0.194349500819457,0.0839117163702816,0.0535783711962876,0.195186620791344,0.274254644733084,0.242794237321898,0.253000184943537,0.275445918800512,0.221167565257701,0.114690707607244
"55V50",3,313,3,36,2.2,0.89,0.52,3.6,0.308061076009748,0.297388834843077,0.224166949089259,0.00468316321090698,0.0298015892134177,0.0314341918817113,0.230677365421898,0.216313394655176,0.28779536351153,0.308321612629031,0.260338916418237,0.286365353427574,0.301100853578197,0.0834183470645456,0.0544342948174761,0.189439609579414,0.340473232100824,0.188468958883468,0.19854538575102,0.20743598944176,0.193197261956772,0.123365750752218
"SW4107",3,314,3,35,2.01,1,0.46,3.46,0.344888864980075,0.311037558979456,0.235322443604829,0.0229036933681047,0.0410085065566918,0.0509517543300961,0.275358429533718,0.250391404598937,0.326165174107937,0.334443522969368,0.322604570600869,0.330040852540633,0.332963145445078,0.0862948610722713,0.0767281601077124,0.208741871727096,0.365038554479434,0.18358466425364,0.188662869265288,0.203780547345746,0.185667540643297,0.111947842797311
"ONEIDA_ULTRA",3,315,3,34,2.02,0.99,0.51,3.52,0.295094864464667,0.287013611381128,0.225030427792219,0.0409415017658147,0.0360032318145315,0.0233259800853081,0.258855994075741,0.227451064567181,0.314565582594191,0.311922917077401,0.326351984306831,0.31721414515654,0.298352942631894,0.0968300193197924,0.0455278997632035,0.183655894408243,0.320187288520261,0.164736745192317,0.176805759318662,0.199791640499061,0.195133369532752,0.122569450450894
"SW5606",3,316,3,33,1.97,0.72,0.49,3.17,0.332222435498215,0.31674448690732,0.257256622190772,0.0426600024871342,0.0522918950768492,0.0606023854493443,0.289063760976426,0.254623177538627,0.32470164207013,0.29460483027164,0.271045388519231,0.264398606604187,0.209908338888434,0.0924607397901718,0.0511300087948463,0.168653403290503,0.343126050896153,0.188101331833475,0.194148153320482,0.21124465805691,0.207559121497041,0.140838576697765
"REBOUND_6XT",3,317,3,32,1.68,0.77,0.45,2.9,0.311789209883951,0.298267424980051,0.246352632675529,0.0467810388052918,0.0599863279722263,0.0695490208148319,0.290899075344894,0.244959163371214,0.326203173484837,0.262467293594898,0.223685610754044,0.239159709957927,0.181022424787416,0.0918615684296836,0.0673047900588685,0.188402786788001,0.336718781186076,0.190506266699487,0.190937989292224,0.196143631620874,0.180003063308506,0.113198498206628
"NY1615",3,318,3,31,2.13,0.8,0.49,3.42,0.295585481636112,0.275182300852629,0.225035131119891,0.033520710490828,0.0152080677936604,0.015231297468128,0.260801225183874,0.200936307340631,0.294602437649116,0.237333265083341,0.233498706619799,0.237786779742285,0.17806993020805,0.0741999574435402,0.0175544624349013,0.14769969983305,0.289068804984605,0.151772882177296,0.172321378950816,0.180181283151144,0.197054358096469,0.140740301439996
"SEEDWAY_9558_SBR",3,319,3,30,1.98,0.74,0.49,3.21,0.291315161369087,0.278532618611801,0.216834217972819,0.0369590610938795,0.014128264877538,0.0153637557445602,0.245626445370787,0.181372728564988,0.295228056925532,0.220755908460316,0.236105875579854,0.239007143578463,0.173168199780696,0.0661773272020015,0.011587743484656,0.13765527130368,0.285935049994118,0.149861350570878,0.17615772267683,0.175468774039589,0.181297378343524,0.141709606311099
"ALFABAR",3,320,3,29,2.17,0.85,0.53,3.55,0.279274189830683,0.28383697983832,0.216659480608957,0.0378829966919476,0.0179645978829008,0.0251866333233418,0.24245834850407,0.16171861074666,0.283656552276929,0.229411968401304,0.216027371026267,0.225818553844001,0.198150588725725,0.0696223366455869,0.030998179473634,0.145062086040756,0.322373464268237,0.193445367666738,0.210908368666534,0.190772041602483,0.175980268668507,0.140401971524938
"SW4412Y",3,321,3,28,2.07,0.92,0.5,3.49,0.297671031846689,0.285315195029442,0.215647484802197,0.0490648781333584,0.0349222955728294,0.0629390490954055,0.263088508562551,0.174845548734321,0.30345758778276,0.243496972477365,0.226793055347122,0.241010744411323,0.222753447820552,0.0658094359397503,0.0517239321478698,0.175732776368746,0.333817214669455,0.196141609071506,0.220254723104069,0.188381640145634,0.158046481435608,0.123509173831396
"GUARDSMAN_II",3,322,3,27,2.11,0.96,0.55,3.63,0.30817411049421,0.286543650939806,0.21625381161325,0.0492364279389956,0.0203659377372128,0.0417873545519311,0.255442154763018,0.154242851267031,0.297612658185557,0.240344575472093,0.238633740226749,0.242439949444792,0.219806239301658,0.0673930677611045,0.0301930751815912,0.129670963607474,0.323223925118434,0.190411971446749,0.211314845099609,0.204138449355183,0.168053768860552,0.141905763162667
"NY0651",3,323,3,26,2.08,1,0.52,3.6,0.324057846162291,0.288346596249514,0.229993731060778,0.060276570067261,0.033754417184379,0.055964540435832,0.255228129038084,0.166864642069249,0.305597016340818,0.22659409708298,0.234898257740469,0.251207676106764,0.239144397232669,0.0677750759811503,0.0613166824373962,0.136555681433186,0.330986284390564,0.190952297919734,0.2035750639153,0.207100667031835,0.145428506384457,0.132127113288143
"VERNAL",3,324,3,25,2.02,0.69,0.58,3.29,0.29806858879459,0.279318594885575,0.202355689996356,0.0452163345253971,-0.0022978977776514,0.00743526640946824,0.199779807973378,0.103825741273535,0.258239416955852,0.209283295240035,0.207493549367403,0.209165809953043,0.21317124963719,0.0590554533202952,0.0353561639618587,0.108851866622749,0.302073447789952,0.183218834472883,0.182273562799932,0.192445101361156,0.147977287698229,0.114430837139821
"SW5210",3,325,3,24,2.37,0.72,0.54,3.63,0.342326808350153,0.308462141692758,0.253164628993226,0.0596624551104997,0.0319737811025857,0.0592373481272308,0.267580012638466,0.195715890074274,0.320966370120015,0.245975387875112,0.250725152794236,0.268754065601763,0.270129503007895,0.0678058603273885,0.0799634506634271,0.18189438716163,0.357919781434407,0.218112479435557,0.234043052006186,0.221175197797388,0.181456754358835,0.145463561530208
"EZRA",3,326,3,23,2.25,0.7,0.49,3.44,0.301130673634298,0.282895207336016,0.23022231900886,0.060329279988885,0.012544909049707,0.0238656149205163,0.228375556679011,0.150671362663696,0.277147122629192,0.223893129261901,0.242170928208526,0.244528620153841,0.256029599482318,0.0728086342805987,0.0509141489613659,0.169266535674089,0.316610721829006,0.17196335042272,0.191677572946079,0.178048901839389,0.153968151897934,0.116887849227561
"SEEDWAY_9558",3,327,3,22,1.75,NA,0.43,NA,0.250821749030227,0.259420323578409,0.203663291817849,0.0654677071819932,0.0138768482112933,0.0234243370651584,0.178866122601108,0.134073354903065,0.250685167842606,0.185039528724853,0.210050177432611,0.225577919644337,0.235389158010962,0.061763597828989,0.0581784737621084,0.17226295061807,0.312067337123986,0.17034111717711,0.172050368039308,0.173699286594373,0.152588034947448,0.107142293164218
"REGEN",3,328,3,21,1.95,NA,0.48,NA,0.276375657842237,0.275263026671778,0.196688844778963,0.0654074111539752,0.0150229381748964,0.033396902748653,0.202874134461336,0.157199917386068,0.261552036298909,0.200521405588696,0.225744539494901,0.235529029719272,0.232211697227591,0.0626823230438007,0.0404696799940213,0.153855297487457,0.315486199662651,0.175908914771187,0.179339592560558,0.196265158803258,0.163023848779909,0.107875097355973
"HI-GEST_360",3,329,3,20,1.73,NA,0.47,NA,0.302297348708494,0.292084359009785,0.210224598483942,0.0586904157546905,0.0202864703890774,0.0489790155783986,0.22230797376134,0.183549705003636,0.283457563269189,0.20679416506238,0.241861925271792,0.25598370260976,0.231720577113146,0.0608891942635091,0.0843762885594218,0.190065495759989,0.339621942534664,0.197839954907561,0.19521058159509,0.21094981862101,0.183062170365576,0.121736458770185
"SW3407",3,330,3,19,1.8,NA,0.5,NA,0.310288318354947,0.297762658299362,0.227601908199219,0.0562778629309107,0.0126870527000651,0.0531437960478596,0.248271929634501,0.189942982444658,0.267895449821964,0.206081668820592,0.226519385845991,0.234213577795317,0.194738471970041,0.0714344149357584,0.0735326216876373,0.196744083706234,0.326604022415658,0.214010357498218,0.20128952520277,0.206821333521612,0.195639554724038,0.139198475203804
"SW4602Z",3,331,3,18,1.85,0.91,0.47,3.23,0.309108204529818,0.298048653472012,0.225272227654393,0.056846006951079,0.0114360052915833,0.0395233532196161,0.259074175409148,0.214231767245351,0.300708640136963,0.218684961460561,0.276243981115373,0.28436659770783,0.228588924167639,0.064495068134401,0.0569946058629633,0.187743666375311,0.30270179109793,0.207890470878709,0.195065260856653,0.195879279812011,0.201811106963526,0.139884113549522
"PERSIST_III",3,332,3,17,1.82,0.9,0.5,3.21,0.279788729275365,0.28408346634711,0.225474319283618,0.0450651156285736,0.000375204310653759,0.0289707563280033,0.230655984585258,0.180598935174824,0.266804616732914,0.209318193590795,0.249632092344822,0.255292617048277,0.217746910574894,0.0501325688313045,0.0719455705043415,0.170155500727158,0.317960999936066,0.215126695090266,0.200849986261259,0.192078316395162,0.198454176396343,0.128574301907253
"SW315_LH",3,333,3,16,1.83,0.74,0.46,3.03,0.285280571889139,0.289178785916156,0.235110085866029,0.0425827728166704,-0.0075464201775661,0.00768696584869473,0.192120077659841,0.175100757511289,0.258362417458821,0.210219087656807,0.261598753434023,0.277805012500791,0.234090529767937,0.0504732548014283,0.0705579202510083,0.162900263604026,0.289944783489329,0.176475160109381,0.176162126411534,0.171316372234332,0.19367405207544,0.126323357918006
"N-R-GEE",3,334,3,15,1.85,0.78,0.43,3.07,0.287064425869288,0.281374432872526,0.217541443223246,0.031263089326743,-0.00419529649824937,0.0299513043804895,0.228616658493027,0.197532244310774,0.255628942830717,0.201421110802015,0.248029657868009,0.264478945377568,0.205752141195174,0.0421348553161551,0.0640799092790769,0.151604228484393,0.30853322514309,0.191010135418917,0.190736680099556,0.178567583967038,0.185204871441914,0.124562176265411
"NY2003",3,335,3,14,1.93,0.82,0.53,3.28,0.318968153907148,0.29039122811571,0.221694680394428,0.0203187783185028,-0.02774550268894,-0.00501600194478387,0.20443752322039,0.209868406160818,0.256234047567793,0.204556657836463,0.265582972552198,0.284303524089584,0.226134257176572,0.0383660483491398,0.0400293244643968,0.145610593992347,0.298901932915087,0.190696704200233,0.189532220022216,0.181436960682579,0.186721503023109,0.118990019664964
"LIGHTNING_BOLT",3,336,3,13,2.25,1.13,0.61,3.98,0.306437650352564,0.290627703340456,0.221148724130186,0.0183993368433251,-0.00710084638876827,0.0484020837043878,0.259451759055051,0.268596751898358,0.280140501852919,0.238738320806403,0.30528196655141,0.313739236534454,0.257472132197828,0.0469639843394145,0.100750264083273,0.214234219849357,0.356987427435659,0.230983624152614,0.237503353550782,0.2209813350221,0.217269523585014,0.143513995117757
"PLUSS_III",3,337,3,12,2.06,1.1,0.56,3.72,0.303615980753235,0.304298100920704,0.213341736839521,0.0153440553937867,0.000509409071526996,0.0691848528444197,0.274431140809633,0.291302964312172,0.301180546154929,0.259756078348603,0.342087064752523,0.333585677530539,0.264093726264875,0.0559111788443375,0.106800479408468,0.236874747191035,0.357070895453816,0.21693197960864,0.234727685633291,0.218019034563777,0.213052938554943,0.145152443828375
"NY1517",3,338,3,11,2.16,0.85,0.58,3.58,0.277608798802818,0.276793058409057,0.208767018468983,0.0199633607045778,-0.0178518035046493,0.0213817930953121,0.214639243160511,0.231594963915014,0.255294804335366,0.235189394446365,0.318561760691219,0.293224565222354,0.24195204042463,0.0646581146078369,0.0609115430103043,0.188575606702744,0.311585489010421,0.187578146360113,0.206079193180237,0.201170670614311,0.219789982267272,0.158222912039556
"NY1614",3,339,3,10,2.12,0.81,0.53,3.47,0.27308588766213,0.271111882487773,0.211195521892164,0.0173035669957678,-0.0258695082197972,0.0222370676714205,0.187997923438122,0.21420644367519,0.240728790061096,0.213941641270027,0.279086287286934,0.24533368226845,0.19354328880803,0.0701614424422365,0.0554231459690236,0.180684814406862,0.296861566522922,0.181850941159761,0.202700807674196,0.20652737590313,0.208950863483708,0.148712791717331
"NY0465",3,340,3,9,2.01,0.8,0.6,3.4,0.267701571058948,0.274986879426643,0.195711048594176,0.0286555828615164,-0.0232455348067762,0.0185631817015207,0.202473942440792,0.203693434949778,0.240133461599347,0.223152871120693,0.268361430563102,0.232819811616775,0.177998531823042,0.0803437231246761,0.0420755866035674,0.153149486702033,0.290702249118724,0.180217106508826,0.195533141818467,0.212831940969425,0.202905517144909,0.134046710509621
"ALGONQUIN",3,341,3,8,1.85,0.71,0.56,3.12,0.247592433367308,0.260126282018424,0.192520728825087,0.0340096612609864,-0.0219580396504139,0.0216441106387906,0.173295810756482,0.180167265960663,0.233233927799777,0.209790903991457,0.250537792707358,0.212920865899432,0.144732212701847,0.0786682277419058,0.0567401977387294,0.149866717388388,0.277819401665156,0.187989031531002,0.191944091153448,0.197749368584341,0.200209980016106,0.133160829682823
"FSG_415BR",3,342,3,7,2.06,0.85,0.64,3.54,0.271143757241157,0.282878021285139,0.223436312730608,0.0370983926219354,-0.00288884642178283,0.0427685484548402,0.236167848724049,0.214619106627501,0.266926676738276,0.239022515001463,0.271935910453245,0.233963787387581,0.165253450121688,0.0768394718596076,0.0653324375809846,0.1794087970269,0.310763251238552,0.217910408003196,0.228377556779892,0.221313121893159,0.219287341928734,0.151812086702095
"LANDER",3,343,3,6,1.72,0.76,0.56,3.04,0.229931637539237,0.261084465372089,0.233024075721641,0.0266895002148705,-0.0021506030169233,0.0393453219975297,0.220456225376528,0.200763013360036,0.261992037665827,0.227693465156625,0.265540653832435,0.234717287841196,0.156068177402799,0.0769334772289945,0.0703354111756678,0.192524586439006,0.300335152325212,0.20112212179466,0.225788797397426,0.211113800619891,0.195803721992187,0.125146577482758
"ONEIDA_VR",3,344,3,5,1.69,0.74,0.57,3,0.217061442515953,0.255230720430796,0.236635979539767,0.03011637642828,-0.00308028773385275,0.0317230493637654,0.219735566540463,0.198963182712292,0.252485733904068,0.236852026666606,0.275268436983814,0.247864213365658,0.180116846555821,0.08016795813782,0.0689037427844291,0.190351059342464,0.302439135931723,0.198123841167356,0.22957154399328,0.22644904627363,0.210673933517824,0.140945304409689
"WL_358LH",3,345,3,4,1.78,0.81,0.5,3.09,0.282521371508528,0.29818782974925,0.24881186791239,0.0304385731418327,0.00434205731738185,0.0565361205510719,0.259496890087912,0.242575629503247,0.283918551517286,0.252310700660469,0.286329248345633,0.261529818734475,0.167172097826151,0.0778999185648506,0.0902082536296279,0.186234060888392,0.303245449240709,0.195141272677275,0.223369046529928,0.229121613362824,0.189353930639681,0.124047764193043
"FSG_421LH",3,346,3,3,2.19,0.8,0.55,3.54,0.288101502957771,0.309260693523956,0.257690886749798,0.0188485115898695,-0.0310955522035772,0.0151842407182903,0.252282932054361,0.238248901757093,0.276682277627957,0.256954538000215,0.279683787915744,0.247914862685335,0.177218210752405,0.0700048170544114,0.0418458171806777,0.154398233814362,0.266040567331327,0.20903029265605,0.221837723793875,0.230797391750103,0.202527616718452,0.15238160748474
"AMERISTAND_427_TQ",3,347,3,2,2.21,0.87,0.61,3.69,0.293810253286521,0.29956910705118,0.244336495535015,-0.00477055866500893,-0.0358970575921769,0.0220807049664497,0.271093402166641,0.258619522700162,0.291608580752418,0.24744581759343,0.270611181418894,0.240230740899473,0.178472947375501,0.0736894368819562,0.0731471419657494,0.185029179937214,0.30854579999702,0.237564538643623,0.252820781205906,0.241253296230974,0.167771834176252,0.137775302412369
"WL_349HQ",3,348,3,1,1.91,0.83,0.56,3.3,0.275391395782135,0.290602620003194,0.260308683280233,-0.0137542930949807,-0.0310431313317839,0.00723268505283848,0.265110408064643,0.25127990146293,0.290602764686483,0.242662578482755,0.271194875227342,0.236711562238844,0.17291463410865,0.0700295195551252,0.0813455692679654,0.178582831324804,0.289597401210741,0.236162811203541,0.253230635395548,0.227014214175343,0.143996231375,0.119044376719245
"SW5606",4,413,4,36,1.38,0.46,0.36,2.21,0.331406763239764,0.367401362292764,0.254327406146824,0.00206125930553716,0.0429288513428295,0.0309349411893344,0.244457738493768,0.179827332354169,0.278219331784233,0.26057893866834,0.212142519408004,0.167194349921259,0.160245672552772,0.0954790521242698,0.0997038388205814,0.176315877704106,0.237128422871741,0.170092068045641,0.228097017333402,0.159620437808289,0.188536939246154,0.082835345784737
"PLUSS_III",4,414,4,35,1.29,0.44,0.37,2.1,0.323028325415232,0.366056642217089,0.243294170857382,-0.0099437576441908,0.0321986527682069,0.0362953161135524,0.253320011398165,0.19275939364987,0.278468669912238,0.270239372896061,0.225001377602868,0.168533412798866,0.18235281381129,0.0890162688939069,0.095111796151082,0.186165085661726,0.261143041859053,0.191587055259328,0.235215423023827,0.190456899715261,0.189026106426402,0.0770783353468196
"WL_349HQ",4,415,4,34,1.31,0.51,0.41,2.24,0.308902345895334,0.346427201884776,0.222765581667816,0.00201385334649915,0.047415072322757,0.0421760763574672,0.25475802937929,0.206811482846816,0.270691366255056,0.239970428512929,0.209503719361925,0.14536882210043,0.177600817507998,0.0815278392113709,0.0872683917909868,0.192627413422401,0.236428837895725,0.178734051538678,0.216985219852817,0.192860986837039,0.173800390339921,0.0748444040546986
"SW4602Z",4,416,4,33,1.25,0.46,0.35,2.05,0.306694590756287,0.346172971328551,0.213391021289473,-0.00496179144451315,0.0377209265254646,0.0166559063932289,0.22991401144591,0.180985443487731,0.247707364459243,0.220943019811431,0.193571444257719,0.127719715727196,0.167231879431151,0.0877890357542251,0.0555760075654003,0.157772369793686,0.189042932883204,0.147040552454669,0.176888251525578,0.175873576418466,0.180459701996901,0.0823820542702046
"EZRA",4,417,4,32,1.5,0.44,0.42,2.36,0.286166850101351,0.328911187367805,0.205097788978679,-0.014140145433961,0.0345624729871524,0.00873455814428744,0.205525128974941,0.173468389436404,0.235860590123879,0.207440666880239,0.179101575719107,0.122840436179304,0.154238532766597,0.0938430888133695,0.0407102437616704,0.142733199294386,0.198537574944754,0.158288520152878,0.186448995103761,0.16770937710892,0.178647470174529,0.0784034696496797
"LANDER",4,418,4,31,1.27,0.4,0.41,2.08,0.275293287761709,0.322330339194381,0.196769020107891,-0.0116635524522682,0.0319800797176135,0.00604578920847842,0.22480354010917,0.146213368311573,0.230133765088772,0.204554770488198,0.166072193118196,0.116452365157852,0.154486154597395,0.0961844621988543,0.0664780314180165,0.159887505290917,0.205640030674296,0.166112296016721,0.180588322019247,0.148970723509681,0.169985870895763,0.0663006879772738
"N-R-GEE",4,419,4,30,1.68,0.53,0.37,2.57,0.279812506631861,0.341265827379773,0.22587781654094,-0.00682853221859737,0.035105045325715,0.0210161813872977,0.251622911762988,0.185067020041795,0.280361550339222,0.233657141216896,0.23555117374221,0.175497399223821,0.18774851710718,0.091097275193892,0.0810124659664736,0.194664144076589,0.207429459260681,0.179195709796084,0.19642474310869,0.154058820977894,0.194432799769917,0.104181519300732
"ONEIDA_VR",4,420,4,29,1.69,0.51,0.48,2.68,0.250283093890207,0.347338895797778,0.226449974165199,-0.0133428404778686,0.0193157089911521,0.00437906931500956,0.266669226970238,0.171365443846317,0.301988709578898,0.258227029717554,0.270850702079488,0.197700187602068,0.213314880730392,0.0815116752491937,0.082418290539862,0.184954533627425,0.230266876755733,0.20328037711373,0.19813445483811,0.167427284360257,0.213482342627793,0.111873272531137
"PERSIST_III",4,421,4,28,1.64,0.64,0.54,2.82,0.259602042699307,0.366056585017802,0.225665886788675,-0.00445981149644257,0.0337637223654541,0.0183334983950178,0.267433249658261,0.184733048734078,0.307633413383597,0.248913805700609,0.26360484219867,0.189879643420978,0.205843258872648,0.0708813640781872,0.084130717458697,0.189627106705887,0.231945879957329,0.216372246904594,0.216122237155672,0.182132075962076,0.221156693261868,0.103495571266687
"NY0465",4,422,4,27,1.55,0.61,0.48,2.65,0.247162941114435,0.356965433001459,0.217024424828342,-0.00313788834752675,0.032749514922615,0.00838150583437747,0.247819601667996,0.163133648290067,0.285530895918546,0.246333437035501,0.247868544629255,0.193894536998634,0.207826404385668,0.0791635598955568,0.0715218771593404,0.156375090105913,0.223318355144637,0.196786645281933,0.196089260005011,0.162464800822677,0.204379950161009,0.0763210472226441
"ALGONQUIN",4,423,4,26,1.67,0.66,0.52,2.85,0.269135579094972,0.35544743176345,0.23151961611161,-0.00410018773683831,0.0280377170973968,0.00721630021035985,0.215231307133443,0.175856767562727,0.280259535081415,0.256955855952457,0.264261427202995,0.22631688977048,0.241333712549951,0.075656017243322,0.070175254569149,0.167574716077823,0.223415700598111,0.210116160807495,0.208637355303485,0.171249300333103,0.22021975437409,0.101273988694057
"NY1615",4,424,4,25,2.01,0.6,0.54,3.15,0.272718193037764,0.360276856635808,0.248725285852,-0.00669236187038076,0.0321928518329501,0.00744440070474135,0.285656514035665,0.213481703246288,0.322729773998504,0.273407955588127,0.294995391791396,0.248204311190999,0.235685860601315,0.0829483395324839,0.0658701832296982,0.175925473478316,0.226900826333996,0.207346527712775,0.20176817296086,0.185233707149087,0.230575262038727,0.122722903750092
"LIGHTNING_BOLT",4,425,4,24,1.7,NA,0.54,NA,0.284940946169321,0.374298734674861,0.261859838405357,0.00694204321579731,0.0501044310922911,0.0296225754230977,0.271964929476292,0.236920729999042,0.328594091204662,0.264011537230734,0.272550831023778,0.221733618396489,0.219915990115085,0.0868810692331326,0.117689714352731,0.211366231799875,0.243170195546464,0.214171195106797,0.21554696332436,0.197548019048871,0.21086469821459,0.106261487960487
"VERNAL",4,426,4,23,1.42,NA,0.43,NA,0.260207547934234,0.354383977759389,0.233737839621358,-0.0104186134392515,0.0170288585949065,-0.00655359474211114,0.19716307775055,0.160889449066679,0.254783601258668,0.216969585350696,0.183094766634422,0.146984633237965,0.170876346682294,0.090927925828089,0.0814812993599765,0.165345871760317,0.20286143634467,0.171549371427289,0.153387544952584,0.159185161816161,0.18743699677754,0.0692177722673145
"HI-GEST_360",4,427,4,22,1.43,NA,0.39,NA,0.276802013349913,0.362044358502321,0.235844172875327,0.00447281581937917,0.0413739520270769,0.0313610503338818,0.236270684397914,0.210857991251597,0.290196836563103,0.244165048494265,0.247994816633769,0.205824804999697,0.232661745938306,0.0822249789487301,0.112371655773229,0.21621561487173,0.245996479539473,0.199890164067856,0.183676642797434,0.180342345681164,0.184092685282621,0.0980578382047788
"SW4412Y",4,428,4,21,1.59,NA,0.38,NA,0.277461026995706,0.363780149903465,0.23291759096412,0.00412032628246568,0.0410696212260496,0.0312026540994068,0.272859151610433,0.235541733561891,0.317406871357641,0.279546665766585,0.289897410805124,0.272035689501679,0.296862856817026,0.0986609037203391,0.131744455700994,0.22601227500664,0.272024348662215,0.228667291861833,0.199108136583733,0.189033999827008,0.1650891566003,0.0996515374366007
"FSG_415BR",4,429,4,20,1.67,NA,0.48,NA,0.279198709391736,0.36517352396887,0.233122275607455,-0.0029627452387707,0.0317009028287687,0.0167681415034351,0.239456882117859,0.22739489059916,0.315499798475185,0.269523642245165,0.304650723684639,0.273029221365949,0.299534903033551,0.098095776117488,0.125167653071101,0.239008419780892,0.264050575557024,0.228431132829895,0.201019358171264,0.198587194717794,0.158755623845404,0.0999449513159767
"REBOUND_6XT",4,430,4,19,1.72,0.88,0.51,3.11,0.314791578894126,0.382541330393938,0.240142659977368,0.00359101123446517,0.063025239239472,0.0633278569315763,0.300692146592242,0.25656881087181,0.342298027166543,0.305000415575193,0.314582310826182,0.282793198277268,0.2783820400959,0.092870616241484,0.157521914302702,0.24648178338883,0.284438062863197,0.23727695154113,0.216698368003046,0.220145923571968,0.15092395631886,0.107767668346869
"NY1517",4,431,4,18,1.84,0.72,0.57,3.13,0.289306626306579,0.360530907044586,0.248643520496445,-0.0083868608214295,0.0294168596839585,0.00515322218427181,0.212108336485644,0.200948578732931,0.288508425100857,0.26723220889155,0.306074283153338,0.27193986517723,0.282751993013678,0.0864640205228227,0.0798971846162725,0.199067092874318,0.258688621716333,0.232467208234292,0.206446661779305,0.221361023759745,0.180140748641732,0.13941417665487
"NY2003",4,432,4,17,1.67,0.79,0.53,2.99,0.303070606138372,0.355296604294842,0.242962599942248,-0.00881080008581737,0.0408635933280504,-0.00133667499853167,0.228407623571339,0.185382869635526,0.29857702032962,0.292063261871078,0.343445131730546,0.303734414370465,0.294044624721065,0.0961422797199551,0.112639422068758,0.22399550609897,0.258351541352919,0.235984791812672,0.220350200792436,0.20288287859408,0.158270407652057,0.10896435936462
"WL_358LH",4,433,4,16,1.49,0.79,0.42,2.69,0.308537324568627,0.35993265609751,0.238593076637245,-0.00958026778730445,0.04826081937534,0.0201047714747455,0.232749283698538,0.183036006498276,0.301131471888025,0.265729319432363,0.330725539852592,0.271668797111651,0.259458298050936,0.0916725379032371,0.153584096318782,0.257147638317669,0.265522538381706,0.22896711180829,0.216668106824317,0.194076059982766,0.158583059544079,0.0858268227683269
"SEEDWAY_9558",4,434,4,15,1.53,0.7,0.48,2.72,0.292035281530777,0.340187644246724,0.219548729173585,-0.0108025795398112,0.030448771025346,0.00292054947811152,0.224140541233362,0.172579260925754,0.287923578055728,0.264913285031865,0.321207219785361,0.263014957745361,0.254569942937757,0.09258975152714,0.123494848766634,0.234572903963205,0.283281963260297,0.226315742454186,0.229071557188597,0.202838100097418,0.181745694269002,0.108388262477172
"AMERISTAND_427_TQ",4,435,4,14,1.7,0.68,0.44,2.82,0.342848628572928,0.364824208952727,0.238231622929536,-0.0154695754121933,0.0232997068740295,0.0191586620219851,0.245060119231254,0.202620291924033,0.302967268514753,0.258521395767582,0.325829302560153,0.265432152594258,0.221513125850434,0.0866105814129913,0.127904044346345,0.243518698088629,0.280335790179362,0.219755882086626,0.227982736167131,0.20170966570833,0.167247005020726,0.110477989718859
