"Germplasm","Rep","Plot","Row","Range","GNDVI_133","GNDVI_159","GNDVI_164","GNDVI_168","GNDVI_171","GNDVI_175","GNDVI_178","GNDVI_181","GNDVI_187","GNDVI_189","GNDVI_192","GNDVI_194","GNDVI_196","GNDVI_207","GNDVI_223","GNDVI_231","GNDVI_236","GNDVI_238","GNDVI_243","GNDVI_245","GNDVI_252","GNDVI_258","GNDVI_259"
"LIGHTNING_BOLT",1,2111310,1,34,0.371374332828202,0.249384699337925,0.261224211034628,0.117074481772695,0.196184147463481,0.209391113649204,0.179963209995322,0.294923160365284,0.250356782237394,0.301238661000698,0.292788338430343,0.28187003342104,0.257212156006015,0.244295405346316,0.248068384101683,0.270627784310563,0.266661901619053,0.294886825788882,0.182698713498474,0.307676736428552,0.258918415470617,0.200170762580931,0.128430993625892
"VERNAL",1,2111320,1,35,0.341561699825628,0.234726762983563,0.274199612384706,0.0994915146470265,0.14960517936609,0.120341965697512,0.108284303128524,0.223035651251,0.205847940155135,0.265332491928513,0.259380553968816,0.245366133976883,0.244328421142345,0.246055993241607,0.21283626257137,0.247685313975827,0.254323509838017,0.269310517972289,0.158675693256634,0.285921573618391,0.24805863200027,0.181097681144503,0.106509314638911
"REBOUND_6XT",1,2111330,1,36,0.403507221101859,0.240908388164844,0.270681480923804,0.153700301456156,0.240457437898835,0.281489845976998,0.224533607035497,0.31749902934679,0.264819851764836,0.306366847746321,0.299938351757577,0.289110910432331,0.302529213492336,0.235182771475047,0.269508778224905,0.295163893156922,0.285944187702601,0.30851247156072,0.175060903932584,0.318717814323318,0.256271576246557,0.169024099872726,0.114428721275764
"SEEDWAY_9558",1,2111340,1,37,0.385134322428729,0.245302062041701,0.281829248449811,0.112924860445613,0.176373695799002,0.197986843984421,0.17268212016632,0.273307330431525,0.236667034237049,0.2765406532291,0.296958681223707,0.263380674276421,0.321672535799296,0.25905121822117,0.227478733578902,0.252118678611608,0.271524613306119,0.277371951978885,0.188597849504678,0.296491643339371,0.263854616799714,0.191769253570014,0.126764176868599
"NY2003",1,2111350,1,38,0.359123825159521,0.251299261572175,0.310068125765171,0.113011434533969,0.162057540778041,0.14548467812693,0.128587149250781,0.243589536035419,0.236275841066293,0.276788321332941,0.276506873176636,0.264770419677635,0.323505310301346,0.24000223621494,0.222815566157712,0.257030236671439,0.274477610426026,0.286782192685876,0.172183879382833,0.294362137358093,0.268143127589025,0.196670896413361,0.122958407194466
"LANDER",1,2111360,1,39,0.362120560504266,0.213803762694674,0.280632675987817,0.126116533086029,0.195680050698376,0.206098762883076,0.157611074283368,0.265194761315605,0.225032915479354,0.280890171389307,0.272167420171456,0.26083158141688,0.324989557364175,0.211742003278347,0.220108637412172,0.260257653895612,0.252849801874285,0.276512628077828,0.161220463073444,0.303507726030682,0.264221982720966,0.160975517303946,0.105490732832976
"NY1615",1,2111370,1,40,0.371166949116364,0.243427596339502,0.319405611036523,0.118258644933712,0.183285506995008,0.200824475899331,0.155687358920516,0.26143972462978,0.22680225995567,0.29435385944416,0.272945419486154,0.263421916329827,0.325489516520836,0.226887171159368,0.218239499664269,0.258137096368659,0.2652078691335,0.281070028294136,0.170974595149244,0.298720866214366,0.261055945779918,0.177978773386879,0.110122440049827
"55V50",1,2111380,1,41,0.386866501391905,0.224303776765904,0.290779846463478,0.145546880116471,0.206353706956226,0.233097842490187,0.179702039929974,0.290688723475958,0.25424559876725,0.326143345457133,0.289424189049371,0.287061033337098,0.341717130036705,0.226732686046915,0.247880289626614,0.284645735065467,0.274873932366117,0.28501159711395,0.181849615899845,0.310883122793277,0.263323629853122,0.157347410849609,0.0939568647906639
"SW5210",1,2111390,1,42,0.405843925536934,0.256323993000287,0.31942968895524,0.157148182525372,0.211323025873521,0.272909950728561,0.210112575315007,0.307477012385742,0.264407209660768,0.342462996016279,0.307444589225764,0.298694345649059,0.349181409799382,0.229987187071089,0.262383402064395,0.292621962770752,0.279567673949015,0.27224512901687,0.18187564511907,0.331456134298909,0.288682215852103,0.200283908166165,0.131030000176552
"NY1614",1,2111400,1,43,0.365982032937375,0.241479603066172,0.343306322369068,0.13703184975084,0.173304495371202,0.215640810023478,0.157452609397956,0.258708974876621,0.227283731841359,0.316967318030082,0.274456818116333,0.266618948266147,0.32045459458291,0.242124298156457,0.230784650853207,0.278341085997957,0.268002576652165,0.24327558045419,0.18526536067675,0.29032763380342,0.259086189950192,0.196944747864356,0.0953110450163071
"WL_358LH",1,2111410,1,44,0.394401543431315,0.235009910098161,0.32499198038376,0.177294577251161,0.217281732740596,0.27921361072536,0.19694795535437,0.297310873603185,0.262977932779536,0.3481779905257,0.297180197040104,0.286562346477162,0.335068046037414,0.236515842657557,0.273502373158203,0.316377145829797,0.279412669466027,0.264431854409315,0.177731764383513,0.302894022765223,0.262955400800626,0.181241990978749,0.0855831085500828
"SW3407",1,2111420,1,45,0.40866164849464,0.253537005092189,0.340369318563475,0.179370506350189,0.221023306431492,0.309054214913868,0.212685788980174,0.312903036639051,0.275184216662201,0.354466129881611,0.309481165835646,0.293201395544717,0.346010680899889,0.249301332612804,0.293003085953095,0.328744266503117,0.280053678802855,0.275390457229169,0.18975483658295,0.313681994242132,0.268242335379914,0.1786866907605,0.100735179294048
"ALFABAR",1,2111430,1,46,0.403865196491644,0.233863743292314,0.335682953223994,0.145742102148401,0.169908416458267,0.243094628729356,0.172500336102821,0.28546527528362,0.251738338116613,0.337373416779901,0.297374404961365,0.269672690282957,0.332640779500769,0.244756436637569,0.269404095336101,0.310035785878513,0.265562101302642,0.274236238255154,0.17668712337577,0.306220431294693,0.273798483877952,0.195369675508331,0.100116298939705
"SW4107",1,2111440,1,47,0.403361138078522,0.246320265325474,0.340165585562436,0.174270843476014,0.206334842965952,0.298160371271807,0.209029419984663,0.319076212561199,0.278983413614596,0.349613641138739,0.313105728027984,0.28463090696552,0.343534179287652,0.255179389318445,0.295331137581815,0.325144970253431,0.259412851310701,0.287578676078405,0.197626609441216,0.298235616374584,0.259068826362531,0.172039814179505,0.0877662372175685
"NY0651",1,2111450,1,48,0.368471614791434,0.240706367581547,0.351038593262109,0.164989619096794,0.180279467314057,0.258822032154163,0.175854431648313,0.298270294040918,0.259171158823711,0.327640260237489,0.289913471959003,0.270590747859677,0.322674774678126,0.218461830481208,0.271745216789707,0.31031278065055,0.224008588185963,0.285588355608474,0.170284892846292,0.301097313538954,0.267204240511892,0.18524165937317,0.101069525879245
"SW4412Y",1,2111460,1,49,0.376765131886629,0.260290019832486,0.355402870704905,0.157113058892984,0.174703006560167,0.283090921680891,0.195002424183301,0.318090941654728,0.289220119942092,0.346736977740156,0.311986019411466,0.29925098436369,0.347327521293779,0.249330578424446,0.303259398390295,0.330484858758676,0.229721774615987,0.296922484908182,0.188957586910305,0.312355824225439,0.273676829902576,0.188113534594438,0.113330576694673
"SW4602Z",1,2111470,1,50,0.330112410116742,0.251325164356895,0.347435944470035,0.143998730662748,0.157363827790987,0.249561467659146,0.171196371558942,0.303477539664393,0.28814937321629,0.343913679149026,0.305252511297282,0.301970425023555,0.346532330944783,0.215657987208232,0.291211709748253,0.327287489452629,0.218192333258347,0.298129626007913,0.185704893522178,0.303202402040333,0.252962085970679,0.18464372918858,0.108996669211947
"REGEN",1,2111480,1,51,0.382787387599592,0.26123631497441,0.365026031714617,0.13251714291218,0.152583565078438,0.252907669503813,0.157786527421848,0.296725086804361,0.269897937452885,0.325441974389462,0.288047920663318,0.292142396647478,0.337385036262239,0.196648278069586,0.276155744197725,0.321527662644728,0.20054511370924,0.295445162573891,0.180631270292079,0.319415317845769,0.271951690565078,0.150268568043736,0.0854802592041917
"ALGONQUIN",2,2112010,2,1,0.317622997035543,0.228809783076479,0.255484300527173,0.071563092896302,0.0799126529354668,0.107433142870552,0.137872530781694,0.167445383160765,0.260785212339744,0.232822942993338,0.264727823643913,0.120210274480363,0.166296226270976,0.213930236463229,0.242110144620297,0.260133109693338,0.273007180020575,0.286640047656615,0.261764786814349,0.241472644030633,0.224749779962557,0.177162967291483,0.116478876018707
"NY2003",2,2112020,2,2,0.361840892639823,0.219429942072624,0.230597227008562,0.0748065060659126,0.0856755262670107,0.144660268290783,0.151296438628494,0.201415065841584,0.291731432445758,0.248149929697328,0.225503491881378,0.0999641190766687,0.144440452095342,0.182699206307196,0.261375875997217,0.277455945923774,0.260639324422805,0.302157661348688,0.266562230083558,0.275020781580484,0.242361535532048,0.231001882763529,0.140548312047976
