"Germplasm","Rep","Plot","Row","Range","NDVI_131","NDVI_145","NDVI_154","NDVI_159","NDVI_162","NDVI_164","NDVI_175","NDVI_178","NDVI_181","NDVI_187","NDVI_189","NDVI_192","NDVI_201","NDVI_203","NDVI_210","NDVI_215","NDVI_223","NDVI_236","NDVI_238","NDVI_243","NDVI_259","NDVI_263"
"WL_358LH",1,2121190,1,30,0.385449581335935,0.518798953543682,0.52407725458391,0.520599608486469,0.342577048988436,0.214765174705607,0.536804862641967,0.526022671789755,0.551274308491364,0.445247365765971,0.431904788861292,0.449414088257274,0.34867910460407,0.408671387831403,0.389789395458907,0.427663527034514,0.490510610079576,0.383841585648801,0.415006111527353,0.439812418117932,0.368900949,0.301953049732004
"NY1614",1,2121200,1,29,0.365933599647415,0.506512605042017,0.530553090660433,0.529296963892087,0.402456483209727,0.222201707477249,0.525213282,0.516254484471522,0.544691447942075,0.458695410494333,0.452908559759487,0.470055598,0.361068441558834,0.400314695290469,0.387833474130393,0.430886031062204,0.504940786,0.431303749570003,0.441548847329365,0.440719766503674,0.397252829371198,0.326969081195186
"LANDER",1,2121210,1,28,0.327681309252539,0.469935521378363,0.520545139385843,0.540605404706359,0.364985627348833,0.218261292498076,0.522457107843137,0.514855305769607,0.559286668481484,0.463049650887969,0.481578294287821,0.481340835683051,0.351336445309658,0.392009188612684,0.404687087738321,0.427999469368804,0.524698898376555,0.432638873811871,0.459553893102687,0.428993734480093,0.387039753622215,0.336759401318796
"LIGHTNING_BOLT",1,2121220,1,27,0.463314195741535,0.539335790920142,0.544581524418364,0.520777484530796,0.38646345047655,0.24736318258284,0.5649600144545,0.537439823758205,0.55552855363237,0.468990287261178,0.476662586121902,0.46900570840058,0.368933451250957,0.399341466431074,0.399111959269173,0.434745816326726,0.52255218897904,0.436785367428141,0.458181992037086,0.438884046769393,0.394047293578149,0.342483705468869
"N-R-GEE",1,2121230,1,26,0.533728116,0.533321898227559,0.522223971502632,0.531179629308852,0.342336579041454,0.230705420267086,0.561417090874812,0.55414010184851,0.587897902003963,0.487309316444712,0.49350596554919,0.518149029655633,0.355265010039936,0.37986880967355,0.349005762000618,0.415409927,0.499435615644107,0.427213463077709,0.454275273745862,0.477046959960455,0.386493993,0.318368953117579
"SW4602Z",1,2121240,1,25,0.538776200135227,0.545514243433222,0.507911995292845,0.520247399150202,0.362656798492546,0.235877912249429,0.558921936012092,0.524788130096258,0.548322154895724,0.473770986834159,0.477474803225753,0.473111381843225,0.355722808109935,0.377329449234262,0.362797767211877,0.41403779189217,0.497052088615619,0.413210941717796,0.43128053526148,0.487371670236722,0.370910528182271,0.337369699436868
"ONEIDA_VR",1,2121250,1,24,0.492355842,0.525930976164051,0.52354404210995,0.531582019252203,0.412407166836181,0.24916714927884,0.524026808907324,0.48156230614464,0.526520244,0.446937555248278,0.452395727929088,0.455221292103902,0.371706533256381,0.397162866668158,0.369189255488777,0.428197818289429,0.488416350411132,0.412774841980787,0.448820014561522,0.499267104101915,0.403845122358295,0.396886084537621
"REGEN",1,2121260,1,23,0.486149909509476,0.545078616352201,0.527917879236041,0.504246182258955,0.414491813207017,0.250426243862776,0.547302874141109,0.506944827732609,0.556125711845786,0.481603578,0.478596110575378,0.493261386971785,0.365254994654971,0.393158254996247,0.340949298237814,0.433413903195687,0.521955513388151,0.433995759503903,0.467410109498345,0.477767922,0.368005257503634,0.393116172662184
"NY2003",1,2121270,1,22,0.507776576804209,0.527514269858887,0.509060318369035,0.469925547,0.373605051650146,0.249134940738656,0.502232859,0.457780867670056,0.5201563,0.446464359387915,0.451884598420145,0.462367154612459,0.350014399610837,0.37157310242469,0.357266782586946,0.418416661714061,0.484660633484163,0.388301005793917,0.42184391554317,0.423615093096062,0.315372105339626,0.349870650257883
"NY0651",1,2121280,1,21,0.524245013643908,0.545857909201417,0.516628341523146,0.441375503951797,0.329795411404998,0.235003798220477,0.540018539467069,0.488139413109163,0.528944357287814,0.446058750816518,0.443081589667023,0.451257857685617,0.328388667793345,0.380591943878789,0.359062705175287,0.430288071512758,0.518815227703985,0.423791245294161,0.441164043082022,0.448804398471717,0.349533276779758,0.350647262365154
