"Germplasm","Rep","Plot","Row","Range","NDVI_133","NDVI_159","NDVI_164","NDVI_168","NDVI_171","NDVI_175","NDVI_178","NDVI_181","NDVI_187","NDVI_189","NDVI_192","NDVI_194","NDVI_196","NDVI_207","NDVI_223","NDVI_231","NDVI_236","NDVI_238","NDVI_243","NDVI_245","NDVI_252","NDVI_258","NDVI_259"
"BORDER",1,2112122,2,14,0.573943656228848,0.477795861427575,0.459503896142744,0.310440223922155,0.36095003929842,0.485649828362288,0.461879007034716,0.528680994899867,0.559821521693784,0.557435754469487,0.466670866472426,0.588291511757562,0.57224089271315,0.335146912931839,0.43291294189127,0.451849530214344,0.399102861562258,0.442507202549345,0.362764314765454,0.409034632195699,0.34203302062459,0.34106172372486,0.458399685666122
"BORDER",1,2112123,2,15,0.585592184213481,0.456296247089086,0.4442617077412,0.317833611770568,0.34717774530531,0.485797209582236,0.45835131869533,0.539618587160892,0.556395755110555,0.562133773669876,0.485054051813962,0.578056351535913,0.558703370804924,0.309468954248366,0.440904702674402,0.445607953837851,0.391186106921401,0.4309892956285,0.340730341100659,0.412467244962501,0.350291605336738,0.254768299602799,0.416943736770726
"SW5606",2,2112130,2,16,0.587245325251342,0.47486594110635,0.475246896923907,0.317120372812802,0.362471689625217,0.51104560834669,0.480067594572616,0.547408504210227,0.548233468919483,0.569408337979742,0.460009524559489,0.573532571262472,0.548510678563848,0.305050186741363,0.447788365745022,0.437882020839387,0.392829751568662,0.439148030318733,0.353802057221356,0.397921054277791,0.350256846784538,0.434831752055661,0.347859585615623
"ONEIDA_VR",2,2112140,2,17,0.57270525141679,0.484142238362187,0.488126011872639,0.319736656994636,0.331893835758405,0.428585508741549,0.415468091366144,0.510801812715933,0.532504171881519,0.553111449464948,0.49883164014398,0.546469217057452,0.526393269436874,0.370579919467787,0.432787107400111,0.438817164127472,0.4135815642435,0.456728150157114,0.398037331693506,0.37767218549951,0.363799322562911,0.444475547989828,0.342448635562822
"LANDER",2,2112150,2,18,0.593380052653124,0.458851265893004,0.479784901588142,0.327886807936927,0.335725366095805,0.452485953175713,0.431148971623072,0.525057450681947,0.530423445974134,0.551690276228975,0.475806193963529,0.530104010666464,0.51625197725621,0.350148265122604,0.460330713891085,0.448513706117592,0.402774844008637,0.459531524394269,0.364891870119046,0.412417591957719,0.365433802100883,0.4312760859971,0.337159257085187
"WL_358LH",2,2112160,2,19,0.580643655023141,0.44487217812026,0.45353735683876,0.279672030247076,0.344667170494804,0.468288418891613,0.444317154524767,0.536187014851707,0.525372210054234,0.551519661455541,0.482077057876291,0.517772849675273,0.497303825664869,0.285251568188797,0.454007567939456,0.447585204865291,0.368786799620133,0.459154944233083,0.319898505541576,0.430667750971356,0.362507463039482,0.406277452031188,0.318275599832693
"SW4412Y",2,2112170,2,20,0.600142905050074,0.493784637262898,0.484193799844097,0.332097951288139,0.36498213473153,0.487848246590057,0.46064181813017,0.531516996448503,0.521669274092616,0.550526496143481,0.489341417959419,0.514273031720689,0.513498006480537,0.335444722258777,0.456493074155114,0.449728761917611,0.400356671670989,0.479780580915676,0.374905969920925,0.402224997300395,0.355948119642457,0.437380067202676,0.323705390172263
"GUARDSMAN_II",2,2112180,2,21,0.586578190798986,0.467061634159511,0.468315310868817,0.30310516134705,0.352029298006122,0.452454250674448,0.450043220049937,0.505946369415346,0.506834454526491,0.535019479173368,0.471021745050677,0.504378747954225,0.509391118253124,0.315279642058166,0.439617314230317,0.443673045788534,0.413987286540856,0.471500613009888,0.388402441956067,0.412233354880414,0.370274344287006,0.454615644107105,0.341997160855292
"SW315_LH",2,2112190,2,22,0.530883058665447,0.48518739950965,0.480924626731426,0.312829215393183,0.333775468432616,0.370975725084898,0.338497496618656,0.424157884850407,0.495880397371715,0.524847133166063,0.498022236002835,0.50008017904329,0.507057877278993,0.335466070096943,0.393050808840283,0.428767902362074,0.371757286887627,0.476429356485546,0.347908512063829,0.428576566616526,0.372275443792229,0.467476409642099,0.330625879311
"SEEDWAY_9558",2,2112200,2,23,0.584428899691175,0.478221314931103,0.483714605419216,0.304752483953223,0.335863039836188,0.413396031760653,0.406480185189579,0.487367714208971,0.516769529620359,0.54177832566676,0.489532710561412,0.521936550965858,0.516207549892286,0.370668070360135,0.449405599560398,0.469508350976241,0.400162840064801,0.483788898644035,0.403045915045211,0.412477401690824,0.361645711042934,0.455443750919446,0.339273742585269
"LIGHTNING_BOLT",2,2112210,2,24,0.612727000132362,0.45948794976928,0.471670714157223,0.300959436091327,0.352742973510757,0.475624067353218,0.453424407872298,0.523343032799117,0.529065498539841,0.546117961584926,0.488864133002599,0.517094821454639,0.5200216135387,0.357459461040195,0.457638600363059,0.459602999986162,0.39986001896743,0.474962913558485,0.369128662278624,0.423501782847134,0.334781842794398,0.428296870731143,0.334305501309836
"PERSIST_III",2,2112220,2,25,0.600709111747204,0.47051380938849,0.494940996993763,0.34184003048155,0.351699010300323,0.449325577396634,0.417324214143728,0.511904398677854,0.528909704839383,0.54425399010315,0.504828361833193,0.517699348511561,0.524257305733329,0.341857115702358,0.442119856980538,0.464403254597534,0.400055152526833,0.478877849713831,0.35325606889738,0.437891409665603,0.373731874419952,0.448946658233186,0.377617273153605
"EZRA",2,2112230,2,26,0.60419935579416,0.479868071071391,0.487374078071596,0.371582402766787,0.348229299200571,0.422741705495391,0.403174584619221,0.502966842749276,0.524015827075511,0.53577491368403,0.493842723836523,0.503754468681184,0.515707886676635,0.34176572940884,0.443262243931374,0.456982301742151,0.403995875225574,0.484177153448444,0.372448941911981,0.403066172705641,0.343707426895992,0.436193178235925,0.316659188562303
"AMERISTAND_427_TQ",2,2112240,2,27,0.60469283799838,0.460346738607608,0.470474814089841,0.340299100208095,0.376398842764954,0.48285371757996,0.452012460221415,0.528321592557694,0.527346944096788,0.538915557336679,0.515619967793881,0.492467430652874,0.510420646672651,0.30682282756503,0.462627305042166,0.459997647612327,0.394383693648399,0.481134718564042,0.34285208336208,0.420021840678002,0.363562515147753,0.419212744047244,0.322821279246993
"REGEN",2,2112250,2,28,0.589218377768013,0.472197926162121,0.469393326137795,0.348297869222427,0.349951809476433,0.41283874353446,0.408066527633494,0.505669672903486,0.523865900083438,0.531049159000093,0.50860648476258,0.487222833058457,0.513149299282441,0.347481978622918,0.437724733699966,0.457274828068136,0.397021063645876,0.476126637870519,0.380804826638753,0.419658930569747,0.379058445205034,0.446408381144526,0.324076018099548
"REBOUND_6XT",2,2112260,2,29,0.592621677413863,0.457123420294776,0.443528663944601,0.323312963451449,0.398992590179532,0.503441260343711,0.465425362894728,0.5422593786373,0.533706847100542,0.538833373989406,0.497347581007712,0.485978357761606,0.506397885561817,0.322728282961208,0.47060044645184,0.469102910041928,0.381662904676416,0.4681011293591,0.339573117382546,0.421342035573535,0.348300200393694,0.378307189542484,0.286623445758394
"SW4107",2,2112270,2,30,0.611776598528066,0.444321918490716,0.455496642081909,0.321834022099124,0.3830938057041,0.49627033400269,0.469565922375404,0.536006169135614,0.525074050896955,0.53066615198759,0.48727143869596,0.487359639311735,0.517955868926415,0.300761700513539,0.459682629032474,0.449680490403642,0.392409388527854,0.467760803824017,0.351724418580992,0.428462138829177,0.378863608150526,0.396890906416157,0.332833567816267
"FSG_421LH",2,2112280,2,31,0.56505981091608,0.462090763628474,0.466442405708461,0.287582578621882,0.339714043651287,0.372913788127215,0.386535973689953,0.469100372414412,0.516390540258657,0.519529211611732,0.510176304821445,0.472320887803878,0.489921085787143,0.308617968020542,0.415512488887102,0.435537105456156,0.355916188024031,0.465163134614115,0.332124412853654,0.423945930729612,0.371675090295389,0.420698148498413,0.286763121538208
"55V50",2,2112290,2,32,0.599911012320783,0.449797327802443,0.456659616877818,0.324515958849908,0.353178776784976,0.420254171195569,0.426217868300246,0.490738950070135,0.52389445139758,0.529544187343184,0.515068078101388,0.482581625752114,0.514141046840392,0.342207778944911,0.445099249763187,0.454768309273251,0.393640521709308,0.470478082533748,0.351280248445894,0.42346007882061,0.373029078713521,0.405231721068587,0.301226651186791
"ONEIDA_ULTRA",2,2112300,2,33,0.568656809110053,0.450588333708538,0.462718564490016,0.322063952636361,0.351194359675892,0.376910429063577,0.389790565011026,0.463160138197155,0.516322877555277,0.521834687940068,0.505604101543999,0.47696125823839,0.505593746563449,0.350459558823529,0.431332490465617,0.450558069381599,0.397404051750988,0.472088789642773,0.382109778777411,0.415593830584343,0.368925499654188,0.425946869070209,0.308450004436164
"N-R-GEE",2,2112310,2,34,0.579766602869193,0.472751015206258,0.474543832823649,0.301736569067089,0.368547044345164,0.458477572019311,0.426576980982751,0.483754056924066,0.519265618481435,0.521960522953257,0.530829349142602,0.482183132033581,0.501195978246692,0.320369105975724,0.448551712019204,0.456330551980849,0.383573365808933,0.468189512283988,0.348836031587776,0.449440396019255,0.396854114573173,0.415902318054767,0.30903494429446
"FSG_415BR",2,2112320,2,35,0.602519655205077,0.46633636326731,0.467923337530731,0.321954043201735,0.37101534324089,0.469163623380441,0.438440126978189,0.496466111558779,0.523984277221527,0.526016026534566,0.546642778488207,0.493500755119966,0.515675429463821,0.358161015338276,0.44707371518517,0.454351225317226,0.409289930899408,0.470387019152603,0.37138968581783,0.446117702664192,0.393377668221343,0.433174032742786,0.344809561833783
"NY2003",2,2112330,2,36,0.549523480464139,0.437834286235555,0.428126604169186,0.303183856502242,0.365351591586002,0.407324662853133,0.37688491828088,0.433498751140426,0.5083657957864,0.505967730694173,0.577551588239044,0.487139050139302,0.494527462208204,0.306382272521238,0.397758061225554,0.430827348582341,0.356011240476915,0.465783240659448,0.331811804405787,0.435680748726289,0.380088433323284,0.414316457558372,0.312449174406605
"NY0651",2,2112340,2,37,0.573413051615334,0.45809624684305,0.452249955027883,0.300697558545092,0.373601956638892,0.473121511378274,0.431199466748055,0.477707971974487,0.516140488110138,0.517008284903462,0.582542832954438,0.496638445192782,0.505409657677139,0.288388092000409,0.436577146679014,0.445196424370736,0.382756856445952,0.473667634023981,0.344851268216467,0.425298088679423,0.38832857472202,0.416792131643654,0.337190640962267
"NY1517",2,2112350,2,38,0.573932697640124,0.459026017082283,0.439910055765425,0.353284680090272,0.368794857077852,0.410257298115856,0.367597329729927,0.432529173008625,0.513126434084272,0.515985789138842,0.585780057672333,0.500926522719948,0.495684842347008,0.332465675308155,0.402536942475023,0.440397830268311,0.359208827203914,0.472170654652846,0.342954394734349,0.423379168239086,0.382727245857644,0.455217162133671,0.309802654093312
"SW3407",2,2112360,2,39,0.603023110540264,0.4609537549691,0.444178359417161,0.335997098390926,0.380220510508643,0.494974453921876,0.452410971111586,0.493823903321817,0.524536008552357,0.531442535545024,0.546306656720659,0.506264423512679,0.506220466896519,0.359658288371277,0.45499220421821,0.466785808183542,0.386991927825261,0.480115240789516,0.365082278121977,0.414277025946855,0.350736581236856,0.417139524620137,0.289601505760675
"ALFABAR",2,2112370,2,40,0.601307189542484,0.440454108740554,0.428305439643439,0.345999443125531,0.374159737734756,0.461010451784848,0.421596293525359,0.486442385173247,0.525399718397997,0.532113257990035,0.372900003374844,0.50635833127966,0.509889788815058,0.333829451243585,0.441444520391889,0.453387161498333,0.379513160815194,0.485442460898124,0.368888497018393,0.440314512729945,0.386870370698777,0.417170628165521,0.336861665475907
"SW5210",2,2112380,2,41,0.579469508633988,0.459978846310308,0.440053082343185,0.345385855388493,0.383190586198777,0.485889322844703,0.43807889248486,0.494687677201779,0.524507326866917,0.528309694730973,0.427273669129488,0.496820131505794,0.505463828938384,0.340514833823164,0.453782406104388,0.454658972975217,0.391672388391373,0.47391263256624,0.364978383066974,0.417883555407275,0.379922207049838,0.40749637475569,0.332471757085187
"SEEDWAY_9558_SBR",2,2112390,2,42,0.521881906296127,0.464482481618032,0.435672183246387,0.333372900729799,0.362602858268043,0.411364013190619,0.364072422223437,0.435926923019398,0.516521563412599,0.519605841607514,0.449898269548783,0.488920115258479,0.494853475570041,0.345744615519586,0.415762519787288,0.432111890627811,0.383815393014247,0.476108778783927,0.382058209347769,0.377678737529167,0.331884942098636,0.411472064094455,0.27599173606094
"WL_349HQ",2,2112400,2,43,0.585506619066349,0.440962173187237,0.406309806912849,0.331577566751663,0.40488851658807,0.522234565629442,0.470084790673026,0.51892410541081,0.528059553608678,0.5332652344113,0.435567162989726,0.493260095104096,0.501188361862184,0.334156687283414,0.459316222244416,0.453671800406825,0.397765348304564,0.486075504828797,0.364181680205039,0.413047278464736,0.35939243469471,0.407023306643129,0.301358987033727
"ALGONQUIN",2,2112410,2,44,0.49689700879552,0.461323624750735,0.439766144990106,0.326037251971043,0.355835457861792,0.393197351148292,0.356321993635426,0.413868843507616,0.517884856070088,0.527204220368424,0.415191353649894,0.505942312921376,0.508860228583412,0.375465485224664,0.423963354613509,0.452243624337526,0.404064349280672,0.482440879382056,0.381736602687052,0.428230034241446,0.388353402259306,0.432894310993422,0.322050138921966
"PLUSS_III",2,2112420,2,45,0.590584619771815,0.42679074264752,0.390284523595371,0.330284738708637,0.39751502130388,0.517723391059587,0.462603461249059,0.506215880707737,0.530351089904047,0.542885634020287,0.438628698929921,0.506060864564969,0.506561214414748,0.336762585720343,0.463782599695912,0.460540058913474,0.403946521306969,0.486149887272663,0.376676018806769,0.423453823216632,0.366210750135984,0.408446741724469,0.291752284624257
"SW4602Z",2,2112430,2,46,0.570844866070031,0.433915306346353,0.410757940246539,0.345178053284094,0.370502217800439,0.449521923202999,0.421055524396343,0.459606947801952,0.512791119107217,0.528505424681721,0.409236504842901,0.482085363846156,0.491046330036439,0.313417701159509,0.421773685550775,0.430747505777187,0.387313938961271,0.482993391486169,0.352670785828456,0.411479632966406,0.360653318909716,0.408777777777778,0.278604640385566
"NY0465",2,2112440,2,47,0.571031768386343,0.455426632664484,0.441933414097905,0.363305049972156,0.361177039381153,0.428277543400699,0.406947431860927,0.456570497001241,0.507295447434293,0.531732252507273,0.432699134404164,0.473697812995646,0.501057344830968,0.348761671335201,0.422667333812845,0.443081074349288,0.414077146528127,0.488643449419569,0.382031682729589,0.421089839382191,0.364377094823458,0.441177101065507,0.269555242911644
"VERNAL",2,2112450,2,48,0.573707238114552,0.438676744303343,0.431335372069317,0.388589349043055,0.36647400023597,0.398961576487783,0.356301560559682,0.420616502894064,0.500212765957447,0.544397012359446,0.425244064493267,0.48252345766439,0.484255032389896,0.360390697945845,0.41980485974294,0.454478115875849,0.390162273012007,0.480349364289663,0.356965453563894,0.449616670489536,0.411321593454988,0.432326881449257,0.312499674525681
"NY1615",2,2112460,2,49,0.589336678296422,0.432469434397675,0.427493553996522,0.387473695008646,0.394747714486639,0.462057319012791,0.420620389969824,0.48166472677351,0.511827023362536,0.555251370690456,0.435905612916127,0.492983830172265,0.477368631031387,0.332581553454715,0.431979487272606,0.455084340016882,0.395936711181695,0.469668557513754,0.364199858945035,0.440585316012261,0.40174182908014,0.434834079398104,0.304911720344246
"NY1614",2,2112470,2,50,0.575078022015165,0.449519553100116,0.431133663230492,0.365548667897652,0.379171848443394,0.444946205854719,0.398857392760008,0.463438626404032,0.509922037964122,0.556641314701236,0.401823470351996,0.503634212305612,0.489725183391299,0.37921510270775,0.437896881240534,0.467678331742012,0.428196099428527,0.461470991852231,0.386259671601516,0.402331963778554,0.374982236488204,0.419960995150748,0.276140014829461
"HI-GEST_360",2,2112480,2,51,0.587658795802289,0.440443557579107,0.433609578079897,0.338545531815118,0.389420322453876,0.498319459641639,0.444107308365885,0.503599803183888,0.516390279516062,0.566528990013796,0.38569787818509,0.512709269239678,0.499163335609449,0.349937266573296,0.472529064789127,0.491389984363541,0.41760697726384,0.477967818447394,0.352768241279179,0.451410986230721,0.43074630394817,0.401153142929197,0.283164759116316
"NY2003",3,2113010,3,1,0.573709867015184,0.504559294073361,0.466491125502189,0.351480406811454,0.305176465406459,0.360489551285594,0.362421064244572,0.478058958137031,0.506625730079266,0.510407954651055,0.54403452043468,0.554662336976609,0.38469266415572,0.282091940943044,0.488953369758323,0.437512419223159,0.418977928490689,0.456248170910155,0.386967754353831,0.423004809864392,0.415726826154037,0.409253004427578,0.326769458914788
"LIGHTNING_BOLT",3,2113020,3,2,0.577867285584987,0.501687980611583,0.437346195358878,0.350475688033061,0.337018335815339,0.4571972697629,0.462349868907861,0.534475631957501,0.519036164997914,0.531749924495865,0.554213333213049,0.547176961733293,0.435931267008555,0.359708800186741,0.489590434791673,0.452744129408997,0.413432999828523,0.458775687917024,0.377956176718713,0.423818914029875,0.39383863283028,0.406281865372087,0.294974460372384
"SW5210",3,2113030,3,3,0.564449877505749,0.510449889222268,0.442180398153145,0.328119376300595,0.332186606143514,0.455805745411224,0.462553027127215,0.536538639864794,0.509182311222361,0.523380726698262,0.547175466572171,0.550302047986452,0.419472427030027,0.361746031746032,0.478936927448862,0.448839027495261,0.429130943666224,0.465357656163626,0.38803874951315,0.400532073871732,0.395761230027133,0.393483386923901,0.28387762165595
"N-R-GEE",3,2113040,3,4,0.549092465946348,0.494908899000971,0.445295015031184,0.344050968668484,0.3306353297567,0.452921525641262,0.455980288246724,0.523548195991735,0.499616969128077,0.515147000743425,0.536560711241018,0.538644036737141,0.421731941084607,0.340067693744164,0.465218155311035,0.434282314195968,0.419858387799564,0.450228985790004,0.346427836671392,0.398259189979065,0.375486036574547,0.404019502763592,0.277736796075896
"ALGONQUIN",3,2113050,3,5,0.527629620449342,0.485843546522092,0.426906741549053,0.350769366042381,0.317128233428678,0.383697219567523,0.388654391037774,0.474388784433104,0.489557519816437,0.513908487200932,0.521080055516182,0.547428958692726,0.395472743413128,0.309369800119899,0.468602135165603,0.434105331617474,0.410021522083758,0.458049331490067,0.331842567535489,0.419723224277304,0.409383508603924,0.414371705671516,0.303520066114681
"SW3407",3,2113060,3,6,0.562130145592485,0.483727052525007,0.447404809018409,0.351093818693397,0.360187468974932,0.482490216084864,0.470957558431685,0.532579829796144,0.498029046725073,0.518643277808754,0.517027895430851,0.548745352726866,0.428661541569804,0.378553172201021,0.480472273970726,0.444872348374777,0.406729028216677,0.465308724294159,0.340013093359949,0.360369549464314,0.364573941726223,0.372022360927222,0.309515951176851
"N-R-GEE",3,2113070,3,7,0.534075024633928,0.496588254030709,0.428153894585357,0.342536856297078,0.350815482112507,0.431840853443646,0.434331258387448,0.508765648135684,0.498500078222778,0.515005325498774,0.496873671155209,0.546415144620529,0.410997127409079,0.329784474565367,0.457525423779294,0.416333310847275,0.386623158016634,0.443541823463392,0.299091840125881,0.344997892566158,0.34296594489469,0.35806003177192,0.256069730888307
"SW5210",3,2113080,3,8,0.56364246565632,0.494935716930602,0.45271698000329,0.349375421319499,0.355687929180111,0.450799410887501,0.452055040114742,0.515427671829767,0.493927435335836,0.517385144360333,0.50066366858069,0.548002091587521,0.423061160955793,0.355823573277186,0.482601631827638,0.438948482709951,0.395251382604324,0.457711963060514,0.317954827882189,0.35497494283073,0.341567326960932,0.36761805686905,0.281928083450575
"SW3407",3,2113090,3,9,0.556402675604586,0.508192631466289,0.473551298195119,0.344263606788007,0.362554797288894,0.464258367856312,0.46171497678875,0.510485335247753,0.494880579891531,0.517131162299043,0.519251417434444,0.547271891490637,0.412046294311582,0.363681770993259,0.472925802517334,0.436662100267065,0.401905981739474,0.466233486048077,0.344932850729746,0.393615808606321,0.360376078076693,0.367240565043222,0.289128230477711
"NY2003",3,2113100,3,10,0.53991658025465,0.491603858945816,0.461044847110046,0.29022905126176,0.319772275999007,0.35340788366709,0.372572934028569,0.435279046169457,0.4848462922403,0.499672320988184,0.49835541301867,0.541586415423404,0.389910205542418,0.257438698074308,0.452945495050758,0.394574425394717,0.395235465594412,0.43072010574665,0.291679760416408,0.347113924633737,0.323191124840383,0.371080217724818,0.26262345011534
"ALGONQUIN",3,2113110,3,11,0.514041709386302,0.503565062388592,0.460794783206952,0.299609455142296,0.340499328585702,0.381055832918824,0.384879516194395,0.445318838006528,0.490094649561952,0.516299455208624,0.499158398299079,0.542440280404891,0.386912964040379,0.251952303665687,0.475242473384888,0.432075359430999,0.400523249099747,0.446067700712126,0.338163287914036,0.380185941848759,0.367162035148699,0.384779858352773,0.299306946098277
"LIGHTNING_BOLT",3,2113120,3,12,0.540123783664011,0.484348293555455,0.447685734844396,0.315193147513116,0.358922501347262,0.456121540379384,0.45242626296182,0.497403718161559,0.498581038798498,0.519196242842744,0.491243961352657,0.539323908616032,0.294082815322902,0.264629410302525,0.466921313980138,0.436146235487844,0.377184425958936,0.45141091925991,0.317350541749267,0.391203056905144,0.364103873686948,0.377039488893092,0.297016616601392
"BORDER",1,2113121,3,13,0.539567708587617,0.491687425958526,0.443554895964502,0.30359374542044,0.357132275378506,0.466694675672639,0.450424910370469,0.493446294804071,0.50952766478932,0.520197791794443,0.486235511607588,0.54895294244027,0.457157061224181,0.353736310333231,0.440204790049991,0.413898598253698,0.387410665854777,0.460494900531583,0.354541503694046,0.40513897866839,0.36566942725236,0.382354838709677,0.317494961785619
"BORDER",1,2113122,3,14,0.551107580873121,0.47857124404439,0.442357179226845,0.32197602508866,0.368575762757534,0.477491224101288,0.455372850262035,0.511623690572119,0.511174775761368,0.520683808339231,0.472456071800701,0.543619955982867,0.486513501970503,0.341590413943355,0.455689580457382,0.427890323384117,0.390469531378498,0.463887949222836,0.344640437661375,0.412407556873223,0.36152251916745,0.346319694008364,0.432391173381117
"BORDER",1,2113123,3,15,0.53727004943585,0.485604519690436,0.431364173434439,0.34599988276327,0.369491886944651,0.461813721642805,0.440651274628448,0.506244447435725,0.507812239257405,0.516132615641955,0.468557329223523,0.5405322489937,0.556684069036105,0.359810355163691,0.457220007929086,0.428877219201018,0.393823476918878,0.474448021331252,0.367940522324429,0.434933030284074,0.387936181406539,0.348109408822479,0.433471588473446
"VERNAL",3,2113130,3,16,0.528654600977224,0.495638149858099,0.460048719793728,0.350928221811894,0.316398380176595,0.354016291392155,0.3585172542785,0.455657176112454,0.492908974760117,0.510275096412973,0.460408970351426,0.524713088149881,0.561232277918976,0.368068897954409,0.414717572302712,0.413129505860213,0.398047176135411,0.484232822814034,0.366685280515219,0.440030999993049,0.412448377066299,0.453573965491877,0.37016958819727
"ALGONQUIN",3,2113140,3,17,0.506565243111033,0.5051828724463,0.462367931882233,0.350087634455875,0.323177406511128,0.365377695080538,0.361599527534558,0.451852948654672,0.492315394242804,0.509421629388175,0.459873630844573,0.528878283508054,0.539820135697425,0.355359623342253,0.439578000259115,0.431903358379343,0.383850239807658,0.487543589243326,0.347824493782187,0.463267776465712,0.4019353656446,0.467702298123551,0.349208968655335
"REGEN",3,2113150,3,18,0.559037254086457,0.50635794062904,0.460562901001379,0.351399513467569,0.339127855158977,0.410743323323692,0.40367695876651,0.492620660773844,0.498760429703796,0.514364661741474,0.468361484086388,0.517449986489131,0.517344236450967,0.376580152894491,0.456313689750222,0.442999155907952,0.402485643195347,0.480356634227005,0.381313353966822,0.435497690537316,0.40442556763435,0.457144423360742,0.362615562061929
"WL_349HQ",3,2113160,3,19,0.583616281717601,0.501898045120551,0.440717968139822,0.358279990621062,0.392663700988347,0.498052725631436,0.467987509009196,0.54973238579543,0.510454604714226,0.521446677103215,0.483069308044503,0.514460348558055,0.510858697982056,0.3410966678338,0.482146244994542,0.445500435883598,0.394083281715328,0.473641356951649,0.342275365890236,0.41962539358175,0.353268072378183,0.415582666078221,0.314707946336429
"WL_349HQ",3,2113170,3,20,0.596028781594445,0.494393396043384,0.435764226179769,0.362039332923005,0.396838598018489,0.505023550290771,0.469052183671561,0.553874605524895,0.513940602836879,0.524469293048973,0.478825808705125,0.507542511042445,0.505520893938002,0.323684056956116,0.476620393488465,0.447092131003778,0.375351935646053,0.488256684491979,0.325350629894142,0.434970216374391,0.364688503076841,0.405124850003256,0.330184797901061
"SW3407",3,2113180,3,21,0.601154337748634,0.496707053484547,0.451147838340229,0.348793634045546,0.374572892053227,0.505487494089399,0.460535030201404,0.551014642317644,0.50966598873592,0.523777315519719,0.47980908929837,0.505487587082988,0.515767115355413,0.35188054388422,0.468362528424448,0.450222784950254,0.381787025433811,0.486417065001788,0.357129819912899,0.438767029284622,0.381295288088102,0.404634007944014,0.352088926068165
"N-R-GEE",3,2113190,3,22,0.582520564888153,0.46485079758737,0.425325077399381,0.349712183827193,0.362629529659965,0.466579561736004,0.420624536327789,0.529349240457218,0.495898779724656,0.507483433767236,0.455648024104972,0.493291912317618,0.500354951975585,0.353554561272682,0.453114217510502,0.427873441543166,0.374866545583073,0.474030606824387,0.335720578250132,0.435843002602686,0.368643293313708,0.411703563145688,0.295299694538449
"NY0651",3,2113200,3,23,0.558186083601544,0.481137031009154,0.440230407147569,0.352796096016882,0.3592318534179,0.449642731278211,0.394786516385867,0.507856149324718,0.497814325198164,0.511367147569928,0.444169324356249,0.492018958700223,0.499842322461882,0.349822198827331,0.452123177819772,0.445041720287268,0.368995741077084,0.470829137425671,0.332926120639827,0.439780080766798,0.392610743154998,0.409211693251792,0.328927585933159
"SW4107",3,2113210,3,24,0.586471802537014,0.45645371016215,0.414091365048585,0.360695946540051,0.380254870935716,0.512673921307005,0.443258535093478,0.533261991295374,0.49730274822695,0.511573416825717,0.451049254913989,0.491389700362781,0.498832915192946,0.333666564314018,0.465943974612705,0.441836799645758,0.372923579688286,0.457438168633954,0.337507507711182,0.422825424360542,0.359734700030148,0.389127209297438,0.313608605206789
"HI-GEST_360",3,2113220,3,25,0.56415681767823,0.460522604615844,0.438908676620495,0.36668439872212,0.372276458151971,0.48239049171195,0.432168890343631,0.525318590145343,0.511918674384647,0.526268469473097,0.463763583746752,0.501155112383336,0.518918998406719,0.346247751897179,0.469632042077863,0.457239403877288,0.379071575801479,0.473702337983286,0.3334909858482,0.448022012775333,0.386994981290677,0.396202845554084,0.310121170640202
"LIGHTNING_BOLT",3,2113230,3,26,0.564877514495577,0.464991407190896,0.442289526031618,0.368979307717108,0.369424111092019,0.475415862137735,0.432431257601251,0.517310767925058,0.497234106735984,0.514862216122322,0.459941271194468,0.486971794895687,0.502739615789884,0.363832083168838,0.457481486189166,0.440729793681763,0.390934181448717,0.467275003407586,0.354455637612051,0.422352622263327,0.373861686972045,0.399419776512756,0.321538715033525
"WL_358LH",3,2113240,3,27,0.503048666118397,0.453234820498248,0.417683036517359,0.370373252439989,0.372451861294201,0.44716889887806,0.409842455107126,0.498467185961142,0.493217433249896,0.507650020908837,0.441534963382944,0.484665535566466,0.495514488981433,0.300385284613473,0.440475073602009,0.43347641385418,0.368557460464107,0.464859770321718,0.322892859881893,0.423180661842901,0.370082817570803,0.389690855977975,0.293831610700961
"SW4602Z",3,2113250,3,28,0.50930408059183,0.476597313136244,0.446875276311738,0.35915105952695,0.35998541821792,0.412353463151625,0.391022892954412,0.478487181782911,0.480556033583646,0.498242656887764,0.43441468911773,0.471560862583589,0.485679650756872,0.288986562559401,0.416240988686809,0.420960604425256,0.352173481928384,0.466950866582122,0.32236036987078,0.415778757763542,0.386839986522194,0.421133598133787,0.32729509083045
"SEEDWAY_9558_SBR",3,2113260,3,29,0.501246528620726,0.478331112857967,0.451439707381424,0.372969459831765,0.354809984247399,0.374597004476705,0.362377126261209,0.454473310300474,0.474230809345015,0.491803154911254,0.4293944897236,0.464197462004042,0.484914644542865,0.344187685514176,0.410684316257072,0.440399767528748,0.370495217897975,0.478409390953728,0.373595261859533,0.413691605674528,0.387246553865575,0.419549629069205,0.302181071523632
"PERSIST_III",3,2113270,3,30,0.571698637544406,0.488722593274705,0.432995318646146,0.380696093085964,0.370464005749979,0.414456032785927,0.403582935145016,0.496084847942221,0.493689377346683,0.50998334441323,0.45912408978621,0.491671563888204,0.503187040042462,0.351920135690369,0.44667536339363,0.463670278273624,0.385369042494742,0.478771477344054,0.35948872957846,0.432872326666277,0.397372773649707,0.406753320683112,0.311720090751233
